"geneID"	"pathwayID"	"pathwayName"
"YKL148C"	"sce01130"	"Biosynthesis of antibiotics"
"YKL152C"	"sce01130"	"Biosynthesis of antibiotics"
"YKL181W"	"sce01130"	"Biosynthesis of antibiotics"
"YKL184W"	"sce01130"	"Biosynthesis of antibiotics"
"YKL211C"	"sce01130"	"Biosynthesis of antibiotics"
"YKR097W"	"sce01130"	"Biosynthesis of antibiotics"
"YLL041C"	"sce01130"	"Biosynthesis of antibiotics"
"YLL058W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR027C"	"sce01130"	"Biosynthesis of antibiotics"
"YLR028C"	"sce01130"	"Biosynthesis of antibiotics"
"YLR044C"	"sce01130"	"Biosynthesis of antibiotics"
"YLR056W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR058C"	"sce01130"	"Biosynthesis of antibiotics"
"YLR100W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR134W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR142W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR153C"	"sce01130"	"Biosynthesis of antibiotics"
"YLR164W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR174W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR303W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR304C"	"sce01130"	"Biosynthesis of antibiotics"
"YLR354C"	"sce01130"	"Biosynthesis of antibiotics"
"YLR355C"	"sce01130"	"Biosynthesis of antibiotics"
"YLR359W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR377C"	"sce01130"	"Biosynthesis of antibiotics"
"YLR438W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR446W"	"sce01130"	"Biosynthesis of antibiotics"
"YLR450W"	"sce01130"	"Biosynthesis of antibiotics"
"YML008C"	"sce01130"	"Biosynthesis of antibiotics"
"YML035C"	"sce01130"	"Biosynthesis of antibiotics"
"YML075C"	"sce01130"	"Biosynthesis of antibiotics"
"YML082W"	"sce01130"	"Biosynthesis of antibiotics"
"YML126C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR015C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR062C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR083W"	"sce01130"	"Biosynthesis of antibiotics"
"YMR084W"	"sce01130"	"Biosynthesis of antibiotics"
"YMR099C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR105C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR108W"	"sce01130"	"Biosynthesis of antibiotics"
"YMR110C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR118C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR120C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR189W"	"sce01130"	"Biosynthesis of antibiotics"
"YMR202W"	"sce01130"	"Biosynthesis of antibiotics"
"YMR205C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR207C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR208W"	"sce01130"	"Biosynthesis of antibiotics"
"YMR220W"	"sce01130"	"Biosynthesis of antibiotics"
"YMR274C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR278W"	"sce01130"	"Biosynthesis of antibiotics"
"YMR300C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR303C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR318C"	"sce01130"	"Biosynthesis of antibiotics"
"YMR323W"	"sce01130"	"Biosynthesis of antibiotics"
"YNL009W"	"sce01130"	"Biosynthesis of antibiotics"
"YNL037C"	"sce01130"	"Biosynthesis of antibiotics"
"YNL071W"	"sce01130"	"Biosynthesis of antibiotics"
"YNL241C"	"sce01130"	"Biosynthesis of antibiotics"
"YNL277W"	"sce01130"	"Biosynthesis of antibiotics"
"YNL280C"	"sce01130"	"Biosynthesis of antibiotics"
"YNL316C"	"sce01130"	"Biosynthesis of antibiotics"
"YNR001C"	"sce01130"	"Biosynthesis of antibiotics"
"YNR016C"	"sce01130"	"Biosynthesis of antibiotics"
"YNR034W"	"sce01130"	"Biosynthesis of antibiotics"
"YNR043W"	"sce01130"	"Biosynthesis of antibiotics"
"YNR050C"	"sce01130"	"Biosynthesis of antibiotics"
"YOL056W"	"sce01130"	"Biosynthesis of antibiotics"
"YOL058W"	"sce01130"	"Biosynthesis of antibiotics"
"YOL061W"	"sce01130"	"Biosynthesis of antibiotics"
"YOL086C"	"sce01130"	"Biosynthesis of antibiotics"
"YOL126C"	"sce01130"	"Biosynthesis of antibiotics"
"YOL140W"	"sce01130"	"Biosynthesis of antibiotics"
"YOR095C"	"sce01130"	"Biosynthesis of antibiotics"
"YOR136W"	"sce01130"	"Biosynthesis of antibiotics"
"YOR142W"	"sce01130"	"Biosynthesis of antibiotics"
"YOR184W"	"sce01130"	"Biosynthesis of antibiotics"
"YOR221C"	"sce01130"	"Biosynthesis of antibiotics"
"YOR323C"	"sce01130"	"Biosynthesis of antibiotics"
"YOR347C"	"sce01130"	"Biosynthesis of antibiotics"
"YOR374W"	"sce01130"	"Biosynthesis of antibiotics"
"YOR393W"	"sce01130"	"Biosynthesis of antibiotics"
"YPL017C"	"sce01130"	"Biosynthesis of antibiotics"
"YPL028W"	"sce01130"	"Biosynthesis of antibiotics"
"YPL061W"	"sce01130"	"Biosynthesis of antibiotics"
"YPL069C"	"sce01130"	"Biosynthesis of antibiotics"
"YPL111W"	"sce01130"	"Biosynthesis of antibiotics"
"YPL117C"	"sce01130"	"Biosynthesis of antibiotics"
"YPL262W"	"sce01130"	"Biosynthesis of antibiotics"
"YPL281C"	"sce01130"	"Biosynthesis of antibiotics"
"YPR001W"	"sce01130"	"Biosynthesis of antibiotics"
"YPR060C"	"sce01130"	"Biosynthesis of antibiotics"
"YPR074C"	"sce01130"	"Biosynthesis of antibiotics"
"YAL038W"	"sce01200"	"Carbon metabolism"
"YAL044C"	"sce01200"	"Carbon metabolism"
"YAL054C"	"sce01200"	"Carbon metabolism"
"YBL068W"	"sce01200"	"Carbon metabolism"
"YBR117C"	"sce01200"	"Carbon metabolism"
"YBR196C"	"sce01200"	"Carbon metabolism"
"YBR218C"	"sce01200"	"Carbon metabolism"
"YBR221C"	"sce01200"	"Carbon metabolism"
"YBR263W"	"sce01200"	"Carbon metabolism"
"YCL040W"	"sce01200"	"Carbon metabolism"
"YCL064C"	"sce01200"	"Carbon metabolism"
"YCR005C"	"sce01200"	"Carbon metabolism"
"YCR012W"	"sce01200"	"Carbon metabolism"
"YCR073W-A"	"sce01200"	"Carbon metabolism"
"YDL021W"	"sce01200"	"Carbon metabolism"
"YDL066W"	"sce01200"	"Carbon metabolism"
"YDL078C"	"sce01200"	"Carbon metabolism"
"YDL168W"	"sce01200"	"Carbon metabolism"
"YDR019C"	"sce01200"	"Carbon metabolism"
"YDR036C"	"sce01200"	"Carbon metabolism"
"YDR050C"	"sce01200"	"Carbon metabolism"
"YDR111C"	"sce01200"	"Carbon metabolism"
"YDR148C"	"sce01200"	"Carbon metabolism"
"YDR178W"	"sce01200"	"Carbon metabolism"
"YDR248C"	"sce01200"	"Carbon metabolism"
"YDR256C"	"sce01200"	"Carbon metabolism"
"YDR516C"	"sce01200"	"Carbon metabolism"
"YER065C"	"sce01200"	"Carbon metabolism"
"YER081W"	"sce01200"	"Carbon metabolism"
"YER086W"	"sce01200"	"Carbon metabolism"
"YER099C"	"sce01200"	"Carbon metabolism"
"YER178W"	"sce01200"	"Carbon metabolism"
"YFL018C"	"sce01200"	"Carbon metabolism"
"YFL030W"	"sce01200"	"Carbon metabolism"
"YFL053W"	"sce01200"	"Carbon metabolism"
"YFR053C"	"sce01200"	"Carbon metabolism"
"YGL062W"	"sce01200"	"Carbon metabolism"
"YGL125W"	"sce01200"	"Carbon metabolism"
"YGL253W"	"sce01200"	"Carbon metabolism"
"YGR012W"	"sce01200"	"Carbon metabolism"
"YGR043C"	"sce01200"	"Carbon metabolism"
"YGR088W"	"sce01200"	"Carbon metabolism"
"YGR192C"	"sce01200"	"Carbon metabolism"
"YGR205W"	"sce01200"	"Carbon metabolism"
"YGR208W"	"sce01200"	"Carbon metabolism"
"YGR240C"	"sce01200"	"Carbon metabolism"
"YGR244C"	"sce01200"	"Carbon metabolism"
"YGR248W"	"sce01200"	"Carbon metabolism"
"YGR254W"	"sce01200"	"Carbon metabolism"
"YGR256W"	"sce01200"	"Carbon metabolism"
"YHL011C"	"sce01200"	"Carbon metabolism"
"YHR163W"	"sce01200"	"Carbon metabolism"
"YHR174W"	"sce01200"	"Carbon metabolism"
"YHR183W"	"sce01200"	"Carbon metabolism"
"YIL074C"	"sce01200"	"Carbon metabolism"
"YIL125W"	"sce01200"	"Carbon metabolism"
"YIR031C"	"sce01200"	"Carbon metabolism"
"YJL045W"	"sce01200"	"Carbon metabolism"
"YJL052W"	"sce01200"	"Carbon metabolism"
"YJL068C"	"sce01200"	"Carbon metabolism"
"YJL121C"	"sce01200"	"Carbon metabolism"
"YJR009C"	"sce01200"	"Carbon metabolism"
"YKL029C"	"sce01200"	"Carbon metabolism"
"YKL060C"	"sce01200"	"Carbon metabolism"
"YKL085W"	"sce01200"	"Carbon metabolism"
"YKL106W"	"sce01200"	"Carbon metabolism"
"YKL141W"	"sce01200"	"Carbon metabolism"
"YKL148C"	"sce01200"	"Carbon metabolism"
"YKL152C"	"sce01200"	"Carbon metabolism"
"YKL181W"	"sce01200"	"Carbon metabolism"
"YKR009C"	"sce01200"	"Carbon metabolism"
"YKR097W"	"sce01200"	"Carbon metabolism"
"YLL041C"	"sce01200"	"Carbon metabolism"
"YLR027C"	"sce01200"	"Carbon metabolism"
"YLR058C"	"sce01200"	"Carbon metabolism"
"YLR089C"	"sce01200"	"Carbon metabolism"
"YLR153C"	"sce01200"	"Carbon metabolism"
"YLR164W"	"sce01200"	"Carbon metabolism"
"YLR174W"	"sce01200"	"Carbon metabolism"
"YLR303W"	"sce01200"	"Carbon metabolism"
"YLR304C"	"sce01200"	"Carbon metabolism"
"YLR354C"	"sce01200"	"Carbon metabolism"
"YLR377C"	"sce01200"	"Carbon metabolism"
"YLR446W"	"sce01200"	"Carbon metabolism"
"YML070W"	"sce01200"	"Carbon metabolism"
"YMR118C"	"sce01200"	"Carbon metabolism"
"YMR189W"	"sce01200"	"Carbon metabolism"
"YMR205C"	"sce01200"	"Carbon metabolism"
"YMR323W"	"sce01200"	"Carbon metabolism"
"YNL009W"	"sce01200"	"Carbon metabolism"
"YNL037C"	"sce01200"	"Carbon metabolism"
"YNL071W"	"sce01200"	"Carbon metabolism"
"YNL117W"	"sce01200"	"Carbon metabolism"
"YNL241C"	"sce01200"	"Carbon metabolism"
"YNR001C"	"sce01200"	"Carbon metabolism"
"YNR034W"	"sce01200"	"Carbon metabolism"
"YOL056W"	"sce01200"	"Carbon metabolism"
"YOL061W"	"sce01200"	"Carbon metabolism"
"YOL126C"	"sce01200"	"Carbon metabolism"
"YOR095C"	"sce01200"	"Carbon metabolism"
"YOR136W"	"sce01200"	"Carbon metabolism"
"YOR142W"	"sce01200"	"Carbon metabolism"
"YOR184W"	"sce01200"	"Carbon metabolism"
"YOR347C"	"sce01200"	"Carbon metabolism"
"YOR388C"	"sce01200"	"Carbon metabolism"
"YOR393W"	"sce01200"	"Carbon metabolism"
"YPL017C"	"sce01200"	"Carbon metabolism"
"YPL023C"	"sce01200"	"Carbon metabolism"
"YPL028W"	"sce01200"	"Carbon metabolism"
"YPL262W"	"sce01200"	"Carbon metabolism"
"YPL281C"	"sce01200"	"Carbon metabolism"
"YPR001W"	"sce01200"	"Carbon metabolism"
"YPR006C"	"sce01200"	"Carbon metabolism"
"YPR074C"	"sce01200"	"Carbon metabolism"
"YCL009C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YCL018W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YCR005C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YDL066W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YDL131W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YDL182W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YDR111C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YDR158W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YDR234W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YER052C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YER069W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YGL009C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YGL202W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YHR208W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YIL094C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YJL071W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YJL200C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YJR016C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YJR148W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YKL106W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YLR027C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YLR089C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YLR174W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YLR304C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YLR355C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YMR062C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YMR108W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YNL009W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YNL037C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YNL104C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YNR001C"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YOL140W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YOR108W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YOR136W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YPR001W"	"sce01210"	"2-Oxocarboxylic acid metabolism"
"YBR026C"	"sce01212"	"Fatty acid metabolism"
"YBR159W"	"sce01212"	"Fatty acid metabolism"
"YCR034W"	"sce01212"	"Fatty acid metabolism"
"YDL015C"	"sce01212"	"Fatty acid metabolism"
"YER015W"	"sce01212"	"Fatty acid metabolism"
"YER061C"	"sce01212"	"Fatty acid metabolism"
"YGL055W"	"sce01212"	"Fatty acid metabolism"
"YGL205W"	"sce01212"	"Fatty acid metabolism"
"YHR067W"	"sce01212"	"Fatty acid metabolism"
"YIL009W"	"sce01212"	"Fatty acid metabolism"
"YIL160C"	"sce01212"	"Fatty acid metabolism"
"YJL097W"	"sce01212"	"Fatty acid metabolism"
"YJL196C"	"sce01212"	"Fatty acid metabolism"
"YKL055C"	"sce01212"	"Fatty acid metabolism"
"YKL182W"	"sce01212"	"Fatty acid metabolism"
"YLR372W"	"sce01212"	"Fatty acid metabolism"
"YMR207C"	"sce01212"	"Fatty acid metabolism"
"YMR246W"	"sce01212"	"Fatty acid metabolism"
"YNR016C"	"sce01212"	"Fatty acid metabolism"
"YOR221C"	"sce01212"	"Fatty acid metabolism"
"YOR317W"	"sce01212"	"Fatty acid metabolism"
"YPL028W"	"sce01212"	"Fatty acid metabolism"
"YPL231W"	"sce01212"	"Fatty acid metabolism"
"YAL012W"	"sce01230"	"Biosynthesis of amino acids"
"YAL038W"	"sce01230"	"Biosynthesis of amino acids"
"YBL068W"	"sce01230"	"Biosynthesis of amino acids"
"YBR115C"	"sce01230"	"Biosynthesis of amino acids"
"YBR117C"	"sce01230"	"Biosynthesis of amino acids"
"YBR218C"	"sce01230"	"Biosynthesis of amino acids"
"YBR248C"	"sce01230"	"Biosynthesis of amino acids"
"YBR249C"	"sce01230"	"Biosynthesis of amino acids"
"YBR263W"	"sce01230"	"Biosynthesis of amino acids"
"YCL009C"	"sce01230"	"Biosynthesis of amino acids"
"YCL018W"	"sce01230"	"Biosynthesis of amino acids"
"YCL030C"	"sce01230"	"Biosynthesis of amino acids"
"YCL064C"	"sce01230"	"Biosynthesis of amino acids"
"YCR005C"	"sce01230"	"Biosynthesis of amino acids"
"YCR012W"	"sce01230"	"Biosynthesis of amino acids"
"YCR053W"	"sce01230"	"Biosynthesis of amino acids"
"YDL021W"	"sce01230"	"Biosynthesis of amino acids"
"YDL066W"	"sce01230"	"Biosynthesis of amino acids"
"YDL131W"	"sce01230"	"Biosynthesis of amino acids"
"YDL171C"	"sce01230"	"Biosynthesis of amino acids"
"YDL182W"	"sce01230"	"Biosynthesis of amino acids"
"YDR007W"	"sce01230"	"Biosynthesis of amino acids"
"YDR035W"	"sce01230"	"Biosynthesis of amino acids"
"YDR050C"	"sce01230"	"Biosynthesis of amino acids"
"YDR111C"	"sce01230"	"Biosynthesis of amino acids"
"YDR127W"	"sce01230"	"Biosynthesis of amino acids"
"YDR158W"	"sce01230"	"Biosynthesis of amino acids"
"YDR234W"	"sce01230"	"Biosynthesis of amino acids"
"YDR300C"	"sce01230"	"Biosynthesis of amino acids"
"YDR354W"	"sce01230"	"Biosynthesis of amino acids"
"YDR502C"	"sce01230"	"Biosynthesis of amino acids"
"YEL046C"	"sce01230"	"Biosynthesis of amino acids"
"YER023W"	"sce01230"	"Biosynthesis of amino acids"
"YER052C"	"sce01230"	"Biosynthesis of amino acids"
"YER055C"	"sce01230"	"Biosynthesis of amino acids"
"YER069W"	"sce01230"	"Biosynthesis of amino acids"
"YER081W"	"sce01230"	"Biosynthesis of amino acids"
"YER086W"	"sce01230"	"Biosynthesis of amino acids"
"YER090W"	"sce01230"	"Biosynthesis of amino acids"
"YER091C"	"sce01230"	"Biosynthesis of amino acids"
"YER099C"	"sce01230"	"Biosynthesis of amino acids"
"YFR025C"	"sce01230"	"Biosynthesis of amino acids"
"YFR055W"	"sce01230"	"Biosynthesis of amino acids"
"YGL009C"	"sce01230"	"Biosynthesis of amino acids"
"YGL026C"	"sce01230"	"Biosynthesis of amino acids"
"YGL062W"	"sce01230"	"Biosynthesis of amino acids"
"YGL148W"	"sce01230"	"Biosynthesis of amino acids"
"YGL184C"	"sce01230"	"Biosynthesis of amino acids"
"YGL202W"	"sce01230"	"Biosynthesis of amino acids"
"YGR012W"	"sce01230"	"Biosynthesis of amino acids"
"YGR043C"	"sce01230"	"Biosynthesis of amino acids"
"YGR124W"	"sce01230"	"Biosynthesis of amino acids"
"YGR155W"	"sce01230"	"Biosynthesis of amino acids"
"YGR192C"	"sce01230"	"Biosynthesis of amino acids"
"YGR208W"	"sce01230"	"Biosynthesis of amino acids"
"YGR240C"	"sce01230"	"Biosynthesis of amino acids"
"YGR254W"	"sce01230"	"Biosynthesis of amino acids"
"YHL011C"	"sce01230"	"Biosynthesis of amino acids"
"YHR018C"	"sce01230"	"Biosynthesis of amino acids"
"YHR025W"	"sce01230"	"Biosynthesis of amino acids"
"YHR033W"	"sce01230"	"Biosynthesis of amino acids"
"YHR174W"	"sce01230"	"Biosynthesis of amino acids"
"YHR208W"	"sce01230"	"Biosynthesis of amino acids"
"YIL020C"	"sce01230"	"Biosynthesis of amino acids"
"YIL074C"	"sce01230"	"Biosynthesis of amino acids"
"YIL094C"	"sce01230"	"Biosynthesis of amino acids"
"YIL116W"	"sce01230"	"Biosynthesis of amino acids"
"YIR034C"	"sce01230"	"Biosynthesis of amino acids"
"YJL052W"	"sce01230"	"Biosynthesis of amino acids"
"YJL071W"	"sce01230"	"Biosynthesis of amino acids"
"YJL088W"	"sce01230"	"Biosynthesis of amino acids"
"YJL121C"	"sce01230"	"Biosynthesis of amino acids"
"YJL200C"	"sce01230"	"Biosynthesis of amino acids"
"YJR009C"	"sce01230"	"Biosynthesis of amino acids"
"YJR016C"	"sce01230"	"Biosynthesis of amino acids"
"YJR130C"	"sce01230"	"Biosynthesis of amino acids"
"YJR139C"	"sce01230"	"Biosynthesis of amino acids"
"YJR148W"	"sce01230"	"Biosynthesis of amino acids"
"YKL060C"	"sce01230"	"Biosynthesis of amino acids"
"YKL106W"	"sce01230"	"Biosynthesis of amino acids"
"YKL152C"	"sce01230"	"Biosynthesis of amino acids"
"YKL181W"	"sce01230"	"Biosynthesis of amino acids"
"YKL211C"	"sce01230"	"Biosynthesis of amino acids"
"YLL058W"	"sce01230"	"Biosynthesis of amino acids"
"YLR027C"	"sce01230"	"Biosynthesis of amino acids"
"YLR058C"	"sce01230"	"Biosynthesis of amino acids"
"YLR089C"	"sce01230"	"Biosynthesis of amino acids"
"YLR174W"	"sce01230"	"Biosynthesis of amino acids"
"YLR180W"	"sce01230"	"Biosynthesis of amino acids"
"YLR303W"	"sce01230"	"Biosynthesis of amino acids"
"YLR304C"	"sce01230"	"Biosynthesis of amino acids"
"YLR354C"	"sce01230"	"Biosynthesis of amino acids"
"YLR355C"	"sce01230"	"Biosynthesis of amino acids"
"YML082W"	"sce01230"	"Biosynthesis of amino acids"
"YMR062C"	"sce01230"	"Biosynthesis of amino acids"
"YMR108W"	"sce01230"	"Biosynthesis of amino acids"
"YMR205C"	"sce01230"	"Biosynthesis of amino acids"
"YMR323W"	"sce01230"	"Biosynthesis of amino acids"
"YNL009W"	"sce01230"	"Biosynthesis of amino acids"
"YNL037C"	"sce01230"	"Biosynthesis of amino acids"
"YNL104C"	"sce01230"	"Biosynthesis of amino acids"
"YNL316C"	"sce01230"	"Biosynthesis of amino acids"
"YNR001C"	"sce01230"	"Biosynthesis of amino acids"
"YNR050C"	"sce01230"	"Biosynthesis of amino acids"
"YOL056W"	"sce01230"	"Biosynthesis of amino acids"
"YOL058W"	"sce01230"	"Biosynthesis of amino acids"
"YOL061W"	"sce01230"	"Biosynthesis of amino acids"
"YOL140W"	"sce01230"	"Biosynthesis of amino acids"
"YOR095C"	"sce01230"	"Biosynthesis of amino acids"
"YOR108W"	"sce01230"	"Biosynthesis of amino acids"
"YOR136W"	"sce01230"	"Biosynthesis of amino acids"
"YOR184W"	"sce01230"	"Biosynthesis of amino acids"
"YOR202W"	"sce01230"	"Biosynthesis of amino acids"
"YOR323C"	"sce01230"	"Biosynthesis of amino acids"
"YOR347C"	"sce01230"	"Biosynthesis of amino acids"
"YOR393W"	"sce01230"	"Biosynthesis of amino acids"
"YPL111W"	"sce01230"	"Biosynthesis of amino acids"
"YPL281C"	"sce01230"	"Biosynthesis of amino acids"
"YPR001W"	"sce01230"	"Biosynthesis of amino acids"
"YPR035W"	"sce01230"	"Biosynthesis of amino acids"
"YPR060C"	"sce01230"	"Biosynthesis of amino acids"
"YPR074C"	"sce01230"	"Biosynthesis of amino acids"
"YPR145W"	"sce01230"	"Biosynthesis of amino acids"
"YDR011W"	"sce02010"	"ABC transporters"
"YDR135C"	"sce02010"	"ABC transporters"
"YKL188C"	"sce02010"	"ABC transporters"
"YKL209C"	"sce02010"	"ABC transporters"
"YMR301C"	"sce02010"	"ABC transporters"
"YOR153W"	"sce02010"	"ABC transporters"
"YPL147W"	"sce02010"	"ABC transporters"
"ICR1"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"NME1"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"Q0020"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"Q0158"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN18-1"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN18-2"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN25-1"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN25-2"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN37-1"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN37-2"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN5-1"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN5-2"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN5-3"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN5-4"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN5-5"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"RDN5-6"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"YAL033W"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"YBL018C"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"YBR167C"	"sce03008"	"Ribosome biogenesis in eukaryotes"
"YBR257W"	"sce03008"	"Ribosome biogenesis in eukaryotes"
