UniProtKB_ac	iso_id	uniprot_seq_length	coordinate_id	provider	from	to	template	qmean	qmean_norm	url
Q05905		244	5b3d6208d60c59a78cc16bdf	SWISSMODEL	1	244	3rby.1.A	-0.460617307	0.758668482	https://swissmodel.expasy.org/repository/uniprot/Q05905.pdb?from=1&to=244&template=3rby.1.A&provider=swissmodel
Q05905		244	5b20b22a02efd01bd9b49502	PDB	1	244	3rby			https://swissmodel.expasy.org/repository/uniprot/Q05905.pdb?from=1&to=244&template=3rby&provider=pdb
P32867		290	5b3b8dce732c1e4ca4c03432	SWISSMODEL	187	286	3hd7.1.B	-0.884003118	0.750884593	https://swissmodel.expasy.org/repository/uniprot/P32867.pdb?from=187&to=286&template=3hd7.1.B&provider=swissmodel
P32867		290	5b3b8dce732c1e4ca4c0342e	SWISSMODEL	31	225	1fio.1.A	-0.532562952	0.762019349	https://swissmodel.expasy.org/repository/uniprot/P32867.pdb?from=31&to=225&template=1fio.1.A&provider=swissmodel
P32867		290	5a9b273875daaa2c369d96ae	PDB	31	225	1fio			https://swissmodel.expasy.org/repository/uniprot/P32867.pdb?from=31&to=225&template=1fio&provider=pdb
P32867		290	5a9b254f75daaa100e77a422	PDB	189	257	3b5n			https://swissmodel.expasy.org/repository/uniprot/P32867.pdb?from=189&to=257&template=3b5n&provider=pdb
Q99383		534	5b3e0a853b85d10de3ef5399	SWISSMODEL	153	318	5ev1.1.A	-4.081379871	0.598103921	https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=153&to=318&template=5ev1.1.A&provider=swissmodel
Q99383		534	5b3e0a853b85d10de3ef5391	SWISSMODEL	159	318	3uwt.1.A	-1.077872223	0.73109529	https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=159&to=318&template=3uwt.1.A&provider=swissmodel
Q99383		534	5b3e0a853b85d10de3ef538d	SWISSMODEL	157	323	4bs2.1.A	-3.873239785	0.606159651	https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=157&to=323&template=4bs2.1.A&provider=swissmodel
Q99383		534	5b3e0a853b85d10de3ef5395	SWISSMODEL	155	381	6aso.1.A	-4.985059025	0.570871518	https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=155&to=381&template=6aso.1.A&provider=swissmodel
Q99383		534	5b3e0a853b85d10de3ef537d	SWISSMODEL	158	323	2yh0.1.A	-3.918006146	0.605613653	https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=158&to=323&template=2yh0.1.A&provider=swissmodel
Q99383		534	5b3e0a853b85d10de3ef539d	SWISSMODEL	156	322	2cjk.1.A	-1.539048385	0.714140549	https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=156&to=322&template=2cjk.1.A&provider=swissmodel
Q99383		534	5b3e0a853b85d10de3ef5389	SWISSMODEL	158	320	4egl.1.A	-1.330918187	0.721516412	https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=158&to=320&template=4egl.1.A&provider=swissmodel
Q99383		534	5b3e0a853b85d10de3ef5381	SWISSMODEL	155	324	6dcl.1.A	-0.635976188	0.756472229	https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=155&to=324&template=6dcl.1.A&provider=swissmodel
Q99383		534	5b3e0a853b85d10de3ef5385	SWISSMODEL	155	324	4pkd.1.B	-1.737385788	0.706245282	https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=155&to=324&template=4pkd.1.B&provider=swissmodel
Q99383		534	5a9b20d175daaa52372afae7	PDB	156	322	2cjk			https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=156&to=322&template=2cjk&provider=pdb
Q99383		534	5a9b0dd475daaa4c7039fa2c	PDB	156	322	2km8			https://swissmodel.expasy.org/repository/uniprot/Q99383.pdb?from=156&to=322&template=2km8&provider=pdb
P47150		247	5b3d532e3b85d1703630580b	SWISSMODEL	87	241	4v4n.18.A	-3.029393908	0.626564505	https://swissmodel.expasy.org/repository/uniprot/P47150.pdb?from=87&to=241&template=4v4n.18.A&provider=swissmodel
P47150		247	5b3d532e3b85d17036305807	SWISSMODEL	87	247	5mrc.46.A	-1.430600608	0.714145265	https://swissmodel.expasy.org/repository/uniprot/P47150.pdb?from=87&to=247&template=5mrc.46.A&provider=swissmodel
P42826		600	5b3fb3f98fd6f92f97b9cebc	SWISSMODEL	21	599	4bc4.1.A	-4.256677116	0.612457742	https://swissmodel.expasy.org/repository/uniprot/P42826.pdb?from=21&to=599&template=4bc4.1.A&provider=swissmodel
P04911		132	5b444b718fd6f9d268fddb0a	SWISSMODEL	17	126	1id3.1.E	-1.346004017	0.723437884	https://swissmodel.expasy.org/repository/uniprot/P04911.pdb?from=17&to=126&template=1id3.1.E&provider=swissmodel
P04911		132	5a9b262275daaa1aa742fe39	PDB	1	132	4wnn			https://swissmodel.expasy.org/repository/uniprot/P04911.pdb?from=1&to=132&template=4wnn&provider=pdb
P04911		132	5a9b1a9475daaa7bcbf7383b	PDB	1	132	5bt1			https://swissmodel.expasy.org/repository/uniprot/P04911.pdb?from=1&to=132&template=5bt1&provider=pdb
P04911		132	5a9b206875daaa4cc89a95df	PDB	125	132	3t7k			https://swissmodel.expasy.org/repository/uniprot/P04911.pdb?from=125&to=132&template=3t7k&provider=pdb
P04911		132	5a9b014875daaa18236f58cd	PDB	2	132	1id3			https://swissmodel.expasy.org/repository/uniprot/P04911.pdb?from=2&to=132&template=1id3&provider=pdb
P53823		222	5b3e4bcf8fd6f9019d728835	SWISSMODEL	3	220	4ads.1.G	-4.49533073	0.595150818	https://swissmodel.expasy.org/repository/uniprot/P53823.pdb?from=3&to=220&template=4ads.1.G&provider=swissmodel
P28263		218	5b3e807f1a200b6122c0e7d1	SWISSMODEL	2	153	2z5d.1.A	-0.812034909	0.749365973	https://swissmodel.expasy.org/repository/uniprot/P28263.pdb?from=2&to=153&template=2z5d.1.A&provider=swissmodel
P31539		908	5b458f0a9ffd12faa3bf1bd0	SWISSMODEL	166	882	5vy8.1.A	-4.16937934	0.616235001	https://swissmodel.expasy.org/repository/uniprot/P31539.pdb?from=166&to=882&template=5vy8.1.A&provider=swissmodel
P31539		908	5b20b01502efd015cdad7df1	PDB	4	356	5wbw			https://swissmodel.expasy.org/repository/uniprot/P31539.pdb?from=4&to=356&template=5wbw&provider=pdb
P31539		908	5ae97a3275daaa0a23caf0db	PDB	1	908	5vy9			https://swissmodel.expasy.org/repository/uniprot/P31539.pdb?from=1&to=908&template=5vy9&provider=pdb
P31539		908	5af2913002efd060aca9d3a6	PDB	4	352	6amn			https://swissmodel.expasy.org/repository/uniprot/P31539.pdb?from=4&to=352&template=6amn&provider=pdb
P31539		908	5a9afc6975daaa56e755d8c3	PDB	1	166	5u2u			https://swissmodel.expasy.org/repository/uniprot/P31539.pdb?from=1&to=166&template=5u2u&provider=pdb
P31539		908	5a9b114b75daaa7a26c731c4	PDB	1	908	5vya			https://swissmodel.expasy.org/repository/uniprot/P31539.pdb?from=1&to=908&template=5vya&provider=pdb
P31539		908	5a9b17af75daaa559c421f24	PDB	6	857	5kne			https://swissmodel.expasy.org/repository/uniprot/P31539.pdb?from=6&to=857&template=5kne&provider=pdb
P31539		908	5a9b1c4375daaa159d1c21ed	PDB	1	908	5vjh			https://swissmodel.expasy.org/repository/uniprot/P31539.pdb?from=1&to=908&template=5vjh&provider=pdb
P31539		908	5a9b0e5775daaa5228df46b1	PDB	1	908	5vy8			https://swissmodel.expasy.org/repository/uniprot/P31539.pdb?from=1&to=908&template=5vy8&provider=pdb
P11938		827	5b44097a8fd6f9fa0ca7e107	SWISSMODEL	120	212	2l42.1.A	-5.043832215	0.498819294	https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=120&to=212&template=2l42.1.A&provider=swissmodel
P11938		827	5b44097a8fd6f9fa0ca7e103	SWISSMODEL	357	462	6bk8.1.U	-3.288901392	0.617062369	https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=357&to=462&template=6bk8.1.U&provider=swissmodel
P11938		827	5b44097a8fd6f9fa0ca7e10b	SWISSMODEL	358	595	4gfb.1.A	-1.796613237	0.706715581	https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=358&to=595&template=4gfb.1.A&provider=swissmodel
P11938		827	5b44097a8fd6f9fa0ca7e0ff	SWISSMODEL	676	827	4bjt.1.A	0.079746748	0.787682178	https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=676&to=827&template=4bjt.1.A&provider=swissmodel
P11938		827	5a9b1af175daaa0406497d5a	PDB	360	601	3ukg			https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=360&to=601&template=3ukg&provider=pdb
P11938		827	5a9b127d75daaa0dcf31dbee	PDB	358	602	4gfb			https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=358&to=602&template=4gfb&provider=pdb
P11938		827	5a9b0af075daaa254161ee49	PDB	672	827	3cz6			https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=672&to=827&template=3cz6&provider=pdb
P11938		827	5a9afbeb75daaa51666aca90	PDB	672	827	3owt			https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=672&to=827&template=3owt&provider=pdb
P11938		827	5a9b25b375daaa15b4e6275f	PDB	353	598	1ign			https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=353&to=598&template=1ign&provider=pdb
P11938		827	5a9afb9275daaa4d1b0aaca5	PDB	627	827	4bjt			https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=627&to=827&template=4bjt&provider=pdb
P11938		827	5a9b082c75daaa7f43bad8ac	PDB	627	827	4bj5			https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=627&to=827&template=4bj5&provider=pdb
P11938		827	5a9b1ed775daaa37c1e26459	PDB	116	212	2l42			https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=116&to=212&template=2l42&provider=pdb
P11938		827	5a9b0a2575daaa1a47817acb	PDB	627	827	4bj6			https://swissmodel.expasy.org/repository/uniprot/P11938.pdb?from=627&to=827&template=4bj6&provider=pdb
P32478		413	59c974d5eb80f74b39f49e84	SWISSMODEL	309	411	4d9s.1.A	-4.3556584	0.56710281	https://swissmodel.expasy.org/repository/uniprot/P32478.pdb?from=309&to=411&template=4d9s.1.A&provider=swissmodel
P47160		408	5b3b03f308cc8f3189ea59bb	SWISSMODEL	14	157	1inz.1.A	-4.942893435	0.528150987	https://swissmodel.expasy.org/repository/uniprot/P47160.pdb?from=14&to=157&template=1inz.1.A&provider=swissmodel
P47160		408	5b3b03f308cc8f3189ea59b7	SWISSMODEL	15	170	1h0a.1.A	-0.458498726	0.759052892	https://swissmodel.expasy.org/repository/uniprot/P47160.pdb?from=15&to=170&template=1h0a.1.A&provider=swissmodel
P47160		408	5a9b227f75daaa69b9cc2d56	PDB	28	170	3onl			https://swissmodel.expasy.org/repository/uniprot/P47160.pdb?from=28&to=170&template=3onl&provider=pdb
P47160		408	5a9b214575daaa5901b8e586	PDB	28	170	3onk			https://swissmodel.expasy.org/repository/uniprot/P47160.pdb?from=28&to=170&template=3onk&provider=pdb
P38274		827	5b440c37732c1e62f42edb15	SWISSMODEL	29	679	4g56.1.A	-3.459371228	0.642151733	https://swissmodel.expasy.org/repository/uniprot/P38274.pdb?from=29&to=679&template=4g56.1.A&provider=swissmodel
P38274		827	5b440c37732c1e62f42edb11	SWISSMODEL	38	690	4g56.1.A	-4.874489541	0.590497053	https://swissmodel.expasy.org/repository/uniprot/P38274.pdb?from=38&to=690&template=4g56.1.A&provider=swissmodel
P38348		480	5b3d159b3b85d13f31d39a6c	SWISSMODEL	9	465	3vld.1.A	-1.664245646	0.717756893	https://swissmodel.expasy.org/repository/uniprot/P38348.pdb?from=9&to=465&template=3vld.1.A&provider=swissmodel
P38348		480	5a9b192675daaa657871f946	PDB	1	480	3vlf			https://swissmodel.expasy.org/repository/uniprot/P38348.pdb?from=1&to=480&template=3vlf&provider=pdb
P38348		480	5a9b174275daaa4fb82f652c	PDB	1	480	3vle			https://swissmodel.expasy.org/repository/uniprot/P38348.pdb?from=1&to=480&template=3vle&provider=pdb
P38348		480	5a9afae375daaa432978b54a	PDB	2	480	4a3t			https://swissmodel.expasy.org/repository/uniprot/P38348.pdb?from=2&to=480&template=4a3t&provider=pdb
P38348		480	5a9b0ba775daaa3285be84dd	PDB	1	480	4fp7			https://swissmodel.expasy.org/repository/uniprot/P38348.pdb?from=1&to=480&template=4fp7&provider=pdb
P38348		480	5a9b159c75daaa3ac57130da	PDB	1	480	3vld			https://swissmodel.expasy.org/repository/uniprot/P38348.pdb?from=1&to=480&template=3vld&provider=pdb
P38348		480	5a9b275975daaa2c369d9b6e	PDB	1	480	4jpo			https://swissmodel.expasy.org/repository/uniprot/P38348.pdb?from=1&to=480&template=4jpo&provider=pdb
P38348		480	5a9afe3d75daaa7110824257	PDB	2	480	4a3v			https://swissmodel.expasy.org/repository/uniprot/P38348.pdb?from=2&to=480&template=4a3v&provider=pdb
Q02206		625	5b404b25d60c599f81d78ea9	SWISSMODEL	180	281	4q0n.1.A	-2.099856907	0.688291986	https://swissmodel.expasy.org/repository/uniprot/Q02206.pdb?from=180&to=281&template=4q0n.1.A&provider=swissmodel
Q02206		625	5b404b25d60c599f81d78ea5	SWISSMODEL	19	311	2r0v.1.A	-0.415406235	0.762255491	https://swissmodel.expasy.org/repository/uniprot/Q02206.pdb?from=19&to=311&template=2r0v.1.A&provider=swissmodel
Q02206		625	5b20b1c502efd01abb49310d	PDB	36	340	2r0y			https://swissmodel.expasy.org/repository/uniprot/Q02206.pdb?from=36&to=340&template=2r0y&provider=pdb
Q02206		625	5a9afe0275daaa6cacac2063	PDB	1	340	2r0v			https://swissmodel.expasy.org/repository/uniprot/Q02206.pdb?from=1&to=340&template=2r0v&provider=pdb
Q02206		625	5a9af9cf75daaa340fef7197	PDB	36	320	2r0s			https://swissmodel.expasy.org/repository/uniprot/Q02206.pdb?from=36&to=320&template=2r0s&provider=pdb
Q02206		625	5a9af81275daaa1bb7d23990	PDB	1	340	2r10			https://swissmodel.expasy.org/repository/uniprot/Q02206.pdb?from=1&to=340&template=2r10&provider=pdb
P53838		576	5b3f1ee91a200b92eced03ed	SWISSMODEL	69	110	1bzk.1.A	-3.632733197	0.330039968	https://swissmodel.expasy.org/repository/uniprot/P53838.pdb?from=69&to=110&template=1bzk.1.A&provider=swissmodel
P36523		253	5b3d39d93b85d1dee444fcad	SWISSMODEL	29	243	5mrc.35.A	-2.386898387	0.683647192	https://swissmodel.expasy.org/repository/uniprot/P36523.pdb?from=29&to=243&template=5mrc.35.A&provider=swissmodel
P36523		253	5a9b121c75daaa07d95946a2	PDB	1	253	3j6b			https://swissmodel.expasy.org/repository/uniprot/P36523.pdb?from=1&to=253&template=3j6b&provider=pdb
Q04693		1361	5b241e44eb80f75757011ac1	SWISSMODEL	53	1361	5nrl.1.W	-3.935215913	0.62478244	https://swissmodel.expasy.org/repository/uniprot/Q04693.pdb?from=53&to=1361&template=5nrl.1.W&provider=swissmodel
Q04693		1361	5a9b22f075daaa6eb64f0f8d	PDB	1	1361	5nrl			https://swissmodel.expasy.org/repository/uniprot/Q04693.pdb?from=1&to=1361&template=5nrl&provider=pdb
Q04693		1361	5b20b05d02efd01696ad73b1	PDB	1	1361	5lqw			https://swissmodel.expasy.org/repository/uniprot/Q04693.pdb?from=1&to=1361&template=5lqw&provider=pdb
Q04693		1361	5a9b0a0b75daaa1a4781770b	PDB	1	1361	5gm6			https://swissmodel.expasy.org/repository/uniprot/Q04693.pdb?from=1&to=1361&template=5gm6&provider=pdb
Q06263		330	5b3ab0149ffd12c630a67856	SWISSMODEL	1	167	2luh.1.A	-0.681773572	0.753798524	https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=1&to=167&template=2luh.1.A&provider=swissmodel
Q06263		330	5b3ab0149ffd12c630a67852	SWISSMODEL	277	330	5xmk.1.M	0.446407146	0.835093064	https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=277&to=330&template=5xmk.1.M&provider=swissmodel
Q06263		330	5a9b224675daaa69b9cc24fe	PDB	280	330	2rkl			https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=280&to=330&template=2rkl&provider=pdb
Q06263		330	5a9b20c775daaa52372af97d	PDB	1	167	2rkk			https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=1&to=167&template=2rkk&provider=pdb
Q06263		330	5af28f8602efd056f0bf546c	PDB	1	330	6ap1			https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=1&to=330&template=6ap1&provider=pdb
Q06263		330	5a9afedb75daaa769dc8b395	PDB	289	330	3mhv			https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=289&to=330&template=3mhv&provider=pdb
Q06263		330	5a9b289775daaa3e7a40d27d	PDB	1	167	5h7p			https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=1&to=167&template=5h7p&provider=pdb
Q06263		330	5a9b177b75daaa4fb82f6cd9	PDB	1	330	5uie			https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=1&to=330&template=5uie&provider=pdb
Q06263		330	5a9b1ca975daaa1aa14329b1	PDB	1	167	2luh			https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=1&to=167&template=2luh&provider=pdb
Q06263		330	5a9b209f75daaa52372af42f	PDB	1	330	5xmk			https://swissmodel.expasy.org/repository/uniprot/Q06263.pdb?from=1&to=330&template=5xmk&provider=pdb
P40018		196	5b3fd12b3b85d19ef1aee4ec	SWISSMODEL	3	133	5uz5.1.I	-0.92590868	0.736870549	https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=3&to=133&template=5uz5.1.I&provider=swissmodel
P40018		196	5b4effde02efd0034ab620e9	PDB	1	196	5ylz			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5ylz&provider=pdb
P40018		196	5af2913d02efd061011fb510	PDB	1	196	6exn			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=6exn&provider=pdb
P40018		196	5b20b05d02efd01696ad73b1	PDB	1	196	5lqw			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5lqw&provider=pdb
P40018		196	5a9b255e75daaa100e77a624	PDB	1	196	5gan			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5gan&provider=pdb
P40018		196	5a9b08b675daaa054ca0aeb0	PDB	1	196	5mq0			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5mq0&provider=pdb
P40018		196	5a9b083e75daaa7f43badb42	PDB	1	196	5lj5			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5lj5&provider=pdb
P40018		196	5a9afa8375daaa3e674797ba	PDB	1	196	5mps			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5mps&provider=pdb
P40018		196	5a9b011875daaa18236f51a8	PDB	1	196	5lj3			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5lj3&provider=pdb
P40018		196	5af28dc102efd04b6fdc4e52	PDB	1	196	6bk8			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=6bk8&provider=pdb
P40018		196	5a9b0a0b75daaa1a4781770b	PDB	1	196	5gm6			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5gm6&provider=pdb
P40018		196	5a9b1b2e75daaa04064985d6	PDB	1	196	5wsg			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5wsg&provider=pdb
P40018		196	5a9b26ff75daaa25837c77a4	PDB	1	196	5gao			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5gao&provider=pdb
P40018		196	5a9b20bc75daaa52372af7e3	PDB	1	196	5gmk			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5gmk&provider=pdb
P40018		196	5a9b22f075daaa6eb64f0f8d	PDB	1	196	5nrl			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5nrl&provider=pdb
P40018		196	5af28d1502efd047c71210d4	PDB	1	196	5uz5			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5uz5&provider=pdb
P40018		196	5a9b240575daaa7ee0c71ad4	PDB	1	196	3jcm			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=3jcm&provider=pdb
P40018		196	5a9b242c75daaa7ee0c7202e	PDB	1	196	5gam			https://swissmodel.expasy.org/repository/uniprot/P40018.pdb?from=1&to=196&template=5gam&provider=pdb
Q03322		224	5b3e249fa03a1b99b5968687	SWISSMODEL	6	94	2c5j.1.B	1.020486754	0.862473511	https://swissmodel.expasy.org/repository/uniprot/Q03322.pdb?from=6&to=94&template=2c5j.1.B&provider=swissmodel
Q03322		224	5b3e249fa03a1b99b5968683	SWISSMODEL	4	187	4jeh.1.B	-2.576748144	0.674093118	https://swissmodel.expasy.org/repository/uniprot/Q03322.pdb?from=4&to=187&template=4jeh.1.B&provider=swissmodel
Q03322		224	5a9b207275daaa4cc89a9735	PDB	1	95	2c5k			https://swissmodel.expasy.org/repository/uniprot/Q03322.pdb?from=1&to=95&template=2c5k&provider=pdb
Q03322		224	5a9b1e6875daaa3242435600	PDB	1	95	2c5j			https://swissmodel.expasy.org/repository/uniprot/Q03322.pdb?from=1&to=95&template=2c5j&provider=pdb
Q03322		224	5a9b1d1675daaa1fc50ea405	PDB	1	101	2c5i			https://swissmodel.expasy.org/repository/uniprot/Q03322.pdb?from=1&to=101&template=2c5i&provider=pdb
P52871		88	5b4fc17da03a1b86e60d10af	SWISSMODEL	52	87	4cg7.1.C	-3.497336645	0.375461967	https://swissmodel.expasy.org/repository/uniprot/P52871.pdb?from=52&to=87&template=4cg7.1.C&provider=swissmodel
P52871		88	5a9b111175daaa7a26c729d6	PDB	1	87	2wwa			https://swissmodel.expasy.org/repository/uniprot/P52871.pdb?from=1&to=87&template=2wwa&provider=pdb
P52871		88	5a9b0f5f75daaa62ade414eb	PDB	1	87	2ww9			https://swissmodel.expasy.org/repository/uniprot/P52871.pdb?from=1&to=87&template=2ww9&provider=pdb
P39940		809	5b43ca4808cc8f1c1af1fde1	SWISSMODEL	383	806	4lcd.1.A	-1.601561551	0.718050348	https://swissmodel.expasy.org/repository/uniprot/P39940.pdb?from=383&to=806&template=4lcd.1.A&provider=swissmodel
P39940		809	5b43ca4808cc8f1c1af1fdd5	SWISSMODEL	229	375	5xmc.1.A	-3.264380869	0.616092065	https://swissmodel.expasy.org/repository/uniprot/P39940.pdb?from=229&to=375&template=5xmc.1.A&provider=swissmodel
P39940		809	5b43ca4808cc8f1c1af1fddd	SWISSMODEL	2	141	6ank.1.A	-3.567541824	0.593900107	https://swissmodel.expasy.org/repository/uniprot/P39940.pdb?from=2&to=141&template=6ank.1.A&provider=swissmodel
P39940		809	5b43ca4808cc8f1c1af1fdd1	SWISSMODEL	434	803	5hpl.1.A	-0.971266068	0.741286362	https://swissmodel.expasy.org/repository/uniprot/P39940.pdb?from=434&to=803&template=5hpl.1.A&provider=swissmodel
P39940		809	5b43ca4808cc8f1c1af1fdd9	SWISSMODEL	433	804	2xbb.1.A	-2.351383544	0.688958696	https://swissmodel.expasy.org/repository/uniprot/P39940.pdb?from=433&to=804&template=2xbb.1.A&provider=swissmodel
P39940		809	5b43ca4808cc8f1c1af1fdc1	SWISSMODEL	433	804	5hpk.1.A	-1.499978341	0.720835545	https://swissmodel.expasy.org/repository/uniprot/P39940.pdb?from=433&to=804&template=5hpk.1.A&provider=swissmodel
P39940		809	5b43ca4808cc8f1c1af1fdcd	SWISSMODEL	2	138	2jqz.1.A	-2.862939139	0.628731818	https://swissmodel.expasy.org/repository/uniprot/P39940.pdb?from=2&to=138&template=2jqz.1.A&provider=swissmodel
