	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041743_Candida_hawaiiana
1903	OG0001903	YJR008W	augustus_masked-flattened_line_56-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.114&CDS=1-939
1904	OG0001904	YJR010W	genemark-flattened_line_30-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.49&CDS=1-1572
1905	OG0001905	YJR013W	augustus_masked-flattened_line_4-processed-gene-5.49-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-5.49&CDS=1-1230
1906	OG0001906	YJR014W	augustus_masked-flattened_line_6-processed-gene-6.197-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-6.197&CDS=1-609
1907	OG0001907	YJR016C	augustus_masked-flattened_line_66-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.39&CDS=1-1752
1908	OG0001908	YJR017C	augustus_masked-flattened_line_66-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.44&CDS=1-522
1909	OG0001909	YJR024C	augustus_masked-flattened_line_0-processed-gene-7.1-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.1&CDS=1-750
1910	OG0001910	YJR025C	augustus_masked-flattened_line_2-processed-gene-5.64-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.64&CDS=1-519
1911	OG0001911	YJR032W	augustus_masked-flattened_line_18-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.32&CDS=1-1131
1912	OG0001912	YJR033C	augustus_masked-flattened_line_44-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.41&CDS=1-4080
1913	OG0001913	YJR034W	augustus_masked-flattened_line_44-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.44&CDS=1-357
1914	OG0001914	YJR035W	augustus_masked-flattened_line_50-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.57&CDS=1-3510
1915	OG0001915	YJR036C	augustus_masked-flattened_line_74-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.5&CDS=1-2607
1916	OG0001916	YJR040W	augustus_masked-flattened_line_58-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.49&CDS=1-2160
1917	OG0001917	YJR041C	snap_masked-flattened_line_58-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.2&CDS=1-3483
1918	OG0001918	YJR042W	augustus_masked-flattened_line_58-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.31&CDS=1-2208
1919	OG0001919	YJR045C	augustus_masked-flattened_line_56-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.93&CDS=1-1929
1920	OG0001920	YJR050W	augustus_masked-flattened_line_10-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.69&CDS=1-618
1921	OG0001921	YJR052W	augustus_masked-flattened_line_66-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.32&CDS=1-1818
1922	OG0001922	YJR055W	snap_masked-flattened_line_16-processed-gene-2.119-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-2.119&CDS=1-978
1923	OG0001923	YJR057W	augustus_masked-flattened_line_32-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.52&CDS=1-624
1924	OG0001924	YJR060W	augustus_masked-flattened_line_16-processed-gene-3.45-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-3.45&CDS=1-777
1925	OG0001925	YJR062C	augustus_masked-flattened_line_44-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.15&CDS=1-2808
1926	OG0001926	YJR063W	augustus_masked-flattened_line_8-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-5.70&CDS=1-369
1927	OG0001927	YJR064W	augustus_masked-flattened_line_8-processed-gene-5.71-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-5.71&CDS=1-1647
1928	OG0001928	YJR068W	augustus_masked-flattened_line_28-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.46&CDS=1-1032
1929	OG0001929	YJR069C	augustus_masked-flattened_line_2-processed-gene-7.71-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-7.71&CDS=1-585
1930	OG0001930	YJR070C	augustus_masked-flattened_line_8-processed-gene-5.91-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-5.91&CDS=1-951
1931	OG0001931	YJR072C	augustus_masked-flattened_line_28-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.21&CDS=1-1122
1932	OG0001932	YJR073C	augustus_masked-flattened_line_30-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.100&CDS=1-612
1933	OG0001933	YJR074W	augustus_masked-flattened_line_30-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.115&CDS=1-552
1934	OG0001934	YJR076C	augustus_masked-flattened_line_14-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.50&CDS=1-1176
1935	OG0001935	YJR077C	augustus_masked-flattened_line_0-processed-gene-3.3-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.3&CDS=1-912
1936	OG0001936	YJR078W	genemark-flattened_line_6-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.8&CDS=1-1359
1937	OG0001937	YJR082C	augustus_masked-flattened_line_20-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.37&CDS=1-411
1938	OG0001938	YJR084W	genemark-flattened_line_22-processed-gene-2.107-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-2.107&CDS=1-1302
1939	OG0001939	YJR085C	augustus_masked-flattened_line_12-processed-gene-5.157-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-5.157&CDS=1-321
1940	OG0001940	YJR086W	snap_masked-flattened_line_32-processed-gene-1.2-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.2&CDS=1-252
1941	OG0001941	YJR088C	augustus_masked-flattened_line_22-processed-gene-2.180-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.180&CDS=1-924
1942	OG0001942	YJR090C	augustus_masked-flattened_line_22-processed-gene-2.226-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.226&CDS=1-2271
1943	OG0001943	YJR093C	augustus_masked-flattened_line_22-processed-gene-2.228-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.228&CDS=1-972
1944	OG0001944	YJR095W	augustus_masked-flattened_line_22-processed-gene-2.202-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.202&CDS=1-933
1945	OG0001945	YJR097W	augustus_masked-flattened_line_64-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.38&CDS=1-486
1946	OG0001946	YJR098C	augustus_masked-flattened_line_64-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.53&CDS=1-1986
1947	OG0001947	YJR099W	augustus_masked-flattened_line_2-processed-gene-6.15-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.15&CDS=1-708
1948	OG0001948	YJR100C	augustus_masked-flattened_line_22-processed-gene-2.203-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.203&CDS=1-951
1949	OG0001949	YJR101W	augustus_masked-flattened_line_22-processed-gene-2.179-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.179&CDS=1-756
1950	OG0001950	YJR102C	augustus_masked-flattened_line_22-processed-gene-2.224-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.224&CDS=1-570
1951	OG0001951	YJR104C	augustus_masked-flattened_line_2-processed-gene-9.144-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-9.144&CDS=1-462
1952	OG0001952	YJR105W	augustus_masked-flattened_line_26-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.84&CDS=1-1038
1953	OG0001953	YJR109C	augustus_masked-flattened_line_18-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.14&CDS=1-3483
1954	OG0001954	YJR110W	augustus_masked-flattened_line_18-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-3.42&CDS=1-4044
1955	OG0001955	YJR111C	augustus_masked-flattened_line_18-processed-gene-3.43-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-3.43&CDS=1-1011
1956	OG0001956	YJR112W	augustus_masked-flattened_line_18-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.15&CDS=1-582
1957	OG0001957	YJR113C	augustus_masked-flattened_line_0-processed-gene-4.56-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.56&CDS=1-750
1958	OG0001958	YJR116W	augustus_masked-flattened_line_26-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.57&CDS=1-879
1959	OG0001959	YJR117W	augustus_masked-flattened_line_14-processed-gene-5.96-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-5.96&CDS=1-1380
1960	OG0001960	YJR118C	augustus_masked-flattened_line_26-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.63&CDS=1-501
1961	OG0001961	YJR119C	augustus_masked-flattened_line_4-processed-gene-6.101-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.101&CDS=1-2394
1962	OG0001962	YJR121W	maker-flattened_line_4-augustus-gene-6.139-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-6.139&CDS=1-1506
1963	OG0001963	YJR122W	augustus_masked-flattened_line_38-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.84&CDS=1-1275
1964	OG0001964	YJR123W	augustus_masked-flattened_line_38-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.88&CDS=1-675
1965	OG0001965	YJR124C	augustus_masked-flattened_line_38-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.80&CDS=1-1329
1966	OG0001966	YJR126C	augustus_masked-flattened_line_30-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.140&CDS=1-2421
1967	OG0001967	YJR129C	augustus_masked-flattened_line_68-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.8&CDS=1-996
1968	OG0001968	YJR131W	augustus_masked-flattened_line_14-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-3.96&CDS=1-1956
1969	OG0001969	YJR134C	snap_masked-flattened_line_24-processed-gene-2.31-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-2.31&CDS=1-2619
1970	OG0001970	YJR135W-A	augustus_masked-flattened_line_2-processed-gene-4.102-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.102&CDS=1-267
1971	OG0001971	YJR137C	augustus_masked-flattened_line_2-processed-gene-5.67-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.67&CDS=1-4260
1972	OG0001972	YJR138W	maker-flattened_line_14-snap-gene-0.37-mRNA-1_1&gene=maker-flattened_line_14-snap-gene-0.37&CDS=1-5490
1973	OG0001973	YJR139C	maker-flattened_line_14-augustus-gene-0.109-mRNA-1_1&gene=maker-flattened_line_14-augustus-gene-0.109&CDS=1-1689
1974	OG0001974	YJR140C	augustus_masked-flattened_line_2-processed-gene-5.86-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.86&CDS=1-6045
1975	OG0001975	YJR141W	genemark-flattened_line_2-processed-gene-5.109-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.109&CDS=1-1065
1976	OG0001976	YJR142W	augustus_masked-flattened_line_60-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.92&CDS=1-918
1977	OG0001977	YJR143C	snap_masked-flattened_line_2-processed-gene-5.40-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-5.40&CDS=1-2235
1978	OG0001978	YJR144W	augustus_masked-flattened_line_14-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.65&CDS=1-723
1979	OG0001979	YJR148W	augustus_masked-flattened_line_18-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.1&CDS=1-1113
1980	OG0001980	YJR149W	augustus_masked-flattened_line_4-processed-gene-4.54-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.54&CDS=1-2253
1981	OG0001981	YJR152W	augustus_masked-flattened_line_24-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-2.146&CDS=1-1575
1982	OG0001982	YKL001C	augustus_masked-flattened_line_38-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.148&CDS=1-597
1983	OG0001983	YKL003C	augustus_masked-flattened_line_6-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.116&CDS=1-354
1984	OG0001984	YKL004W	augustus_masked-flattened_line_6-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.136&CDS=1-1434
1985	OG0001985	YKL007W	snap_masked-flattened_line_22-processed-gene-1.39-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.39&CDS=1-798
1986	OG0001986	YKL009W	augustus_masked-flattened_line_26-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.73&CDS=1-612
1987	OG0001987	YKL010C	snap_masked-flattened_line_22-processed-gene-1.40-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.40&CDS=1-4707
1988	OG0001988	YKL011C	augustus_masked-flattened_line_20-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.61&CDS=1-969
1989	OG0001989	YKL012W	augustus_masked-flattened_line_20-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.56&CDS=1-2043
1990	OG0001990	YKL013C	augustus_masked-flattened_line_20-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.57&CDS=1-513
1991	OG0001991	YKL014C	snap_masked-flattened_line_28-processed-gene-1.135-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.135&CDS=1-4623
1992	OG0001992	YKL015W	augustus_masked-flattened_line_28-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.8&CDS=1-2715
1993	OG0001993	YKL016C	augustus_masked-flattened_line_2-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.61&CDS=1-525
1994	OG0001994	YKL017C	augustus_masked-flattened_line_28-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.6&CDS=1-2196
1995	OG0001995	YKL018W	augustus_masked-flattened_line_2-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.91&CDS=1-1074
1996	OG0001996	YKL019W	augustus_masked-flattened_line_58-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.43&CDS=1-867
1997	OG0001997	YKL022C	augustus_masked-flattened_line_14-processed-gene-4.116-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-4.116&CDS=1-2043
1998	OG0001998	YKL024C	augustus_masked-flattened_line_16-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.14&CDS=1-822
1999	OG0001999	YKL025C	augustus_masked-flattened_line_16-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.2&CDS=1-2058
2000	OG0002000	YKL027W	augustus_masked-flattened_line_18-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.23&CDS=1-1308
2001	OG0002001	YKL028W	augustus_masked-flattened_line_4-processed-gene-6.114-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.114&CDS=1-1092
2002	OG0002002	YKL029C	augustus_masked-flattened_line_28-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.31&CDS=1-1905
2003	OG0002003	YKL033W	augustus_masked-flattened_line_26-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.65&CDS=1-3477
2004	OG0002004	YKL033W-A	augustus_masked-flattened_line_0-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.64&CDS=1-687
2005	OG0002005	YKL034W	augustus_masked-flattened_line_4-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.105&CDS=1-2346
2006	OG0002006	YKL035W	augustus_masked-flattened_line_42-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.124&CDS=1-1494
2007	OG0002007	YKL041W	augustus_masked-flattened_line_12-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.49&CDS=1-657
2008	OG0002008	YKL043W	augustus_masked-flattened_line_50-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.59&CDS=1-1533
2009	OG0002009	YKL045W	augustus_masked-flattened_line_16-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.19&CDS=1-1536
2010	OG0002010	YKL046C	augustus_masked-flattened_line_0-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.12&CDS=1-1362
2011	OG0002011	YKL047W	augustus_masked-flattened_line_0-processed-gene-4.79-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.79&CDS=1-1584
2012	OG0002012	YKL053C-A	augustus_masked-flattened_line_6-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.127&CDS=1-1299
2013	OG0002013	YKL056C	augustus_masked-flattened_line_0-processed-gene-7.27-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.27&CDS=1-504
2014	OG0002014	YKL058W	augustus_masked-flattened_line_52-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.19&CDS=1-363
2015	OG0002015	YKL059C	augustus_masked-flattened_line_52-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.39&CDS=1-1326
2016	OG0002016	YKL060C	augustus_masked-flattened_line_24-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.47&CDS=1-1074
2017	OG0002017	YKL067W	augustus_masked-flattened_line_12-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.2&CDS=1-456
2018	OG0002018	YKL069W	augustus_masked-flattened_line_26-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.72&CDS=1-1275
2019	OG0002019	YKL070W	augustus_masked-flattened_line_4-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.102&CDS=1-630
2020	OG0002020	YKL073W	augustus_masked-flattened_line_14-processed-gene-4.123-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-4.123&CDS=1-2718
2021	OG0002021	YKL074C	augustus_masked-flattened_line_14-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-4.124&CDS=1-1854
2022	OG0002022	YKL077W	genemark-flattened_line_14-processed-gene-5.105-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-5.105&CDS=1-1350
2023	OG0002023	YKL080W	augustus_masked-flattened_line_6-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.19&CDS=1-1119
2024	OG0002024	YKL082C	maker-flattened_line_6-augustus-gene-2.89-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-2.89&CDS=1-1326
2025	OG0002025	YKL086W	augustus_masked-flattened_line_6-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.44&CDS=1-369
2026	OG0002026	YKL087C	genemark-flattened_line_4-processed-gene-5.8-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.8&CDS=1-759
2027	OG0002027	YKL089W	genemark-flattened_line_26-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.89&CDS=1-1695
2028	OG0002028	YKL090W	snap_masked-flattened_line_4-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.17&CDS=1-1203
2029	OG0002029	YKL092C	snap_masked-flattened_line_8-processed-gene-3.8-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-3.8&CDS=1-3540
2030	OG0002030	YKL094W	augustus_masked-flattened_line_40-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.87&CDS=1-900
2031	OG0002031	YKL095W	augustus_masked-flattened_line_0-processed-gene-4.60-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.60&CDS=1-1017
2032	OG0002032	YKL099C	augustus_masked-flattened_line_42-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.103&CDS=1-738
2033	OG0002033	YKL100C	augustus_masked-flattened_line_26-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.71&CDS=1-1653
