	OrthologID	Saccharomyces_cerevisiae	yHAB147_Kazachstania_taianensis
1430	OG0001430	YFR052W	augustus_masked-NODE_53_length_79654_cov_47.3453_ID_105-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_53_length_79654_cov_47.3453_ID_105-processed-gene-0.91&CDS=1-855
1431	OG0001431	YGL001C	augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.30&CDS=1-1035
1432	OG0001432	YGL003C	augustus_masked-NODE_13_length_277020_cov_51.601_ID_25-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_13_length_277020_cov_51.601_ID_25-processed-gene-0.38&CDS=1-1617
1433	OG0001433	YGL004C	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.41&CDS=1-1260
1434	OG0001434	YGL005C	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.42&CDS=1-849
1435	OG0001435	YGL006W	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.60&CDS=1-3531
1436	OG0001436	YGL009C	augustus_masked-NODE_27_length_167687_cov_50.5639_ID_53-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_27_length_167687_cov_50.5639_ID_53-processed-gene-0.149&CDS=1-2325
1437	OG0001437	YGL010W	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.47&CDS=1-510
1438	OG0001438	YGL011C	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.62&CDS=1-762
1439	OG0001439	YGL012W	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.46&CDS=1-1386
1440	OG0001440	YGL014W	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.44&CDS=1-2733
1441	OG0001441	YGL016W	augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.46&CDS=1-3219
1442	OG0001442	YGL017W	augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.48&CDS=1-1452
1443	OG0001443	YGL018C	augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.36&CDS=1-585
1444	OG0001444	YGL019W	augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.49&CDS=1-774
1445	OG0001445	YGL020C	augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.37&CDS=1-708
1446	OG0001446	YGL022W	augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.50&CDS=1-2313
1447	OG0001447	YGL023C	snap_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.12&CDS=1-1875
1448	OG0001448	YGL025C	snap_masked-NODE_27_length_167687_cov_50.5639_ID_53-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_27_length_167687_cov_50.5639_ID_53-processed-gene-0.95&CDS=1-900
1449	OG0001449	YGL026C	augustus_masked-NODE_27_length_167687_cov_50.5639_ID_53-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_27_length_167687_cov_50.5639_ID_53-processed-gene-0.151&CDS=1-2130
1450	OG0001450	YGL027C	genemark-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.106&CDS=1-2451
1451	OG0001451	YGL028C	genemark-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.105&CDS=1-1584
1452	OG0001452	YGL029W	augustus_masked-NODE_11_length_309691_cov_49.4167_ID_21-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_11_length_309691_cov_49.4167_ID_21-processed-gene-2.27&CDS=1-402
1453	OG0001453	YGL030W	genemark-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.85&CDS=1-312
1454	OG0001454	YGL033W	snap_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.32&CDS=1-732
1455	OG0001455	YGL035C	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.52&CDS=1-1437
1456	OG0001456	YGL036W	snap_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.35&CDS=1-2646
1457	OG0001457	YGL037C	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.53&CDS=1-678
1458	OG0001458	YGL038C	genemark-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.89&CDS=1-1326
1459	OG0001459	YGL040C	augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_40_length_112464_cov_54.5919_ID_79-processed-gene-0.55&CDS=1-1029
1460	OG0001460	YGL043W	genemark-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.80&CDS=1-879
1461	OG0001461	YGL044C	augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.39&CDS=1-198
1462	OG0001462	YGL045W	augustus_masked-NODE_81_length_40021_cov_54.0374_ID_161-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_81_length_40021_cov_54.0374_ID_161-processed-gene-0.19&CDS=1-1578
1463	OG0001463	YGL047W	augustus_masked-NODE_81_length_40021_cov_54.0374_ID_161-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_81_length_40021_cov_54.0374_ID_161-processed-gene-0.17&CDS=1-615
1464	OG0001464	YGL048C	augustus_masked-NODE_81_length_40021_cov_54.0374_ID_161-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_81_length_40021_cov_54.0374_ID_161-processed-gene-0.25&CDS=1-1233
1465	OG0001465	YGL050W	augustus_masked-NODE_81_length_40021_cov_54.0374_ID_161-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_81_length_40021_cov_54.0374_ID_161-processed-gene-0.24&CDS=1-870
1466	OG0001466	YGL054C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.70&CDS=1-417
1467	OG0001467	YGL055W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.56&CDS=1-1464
1468	OG0001468	YGL059W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.55&CDS=1-3954
1469	OG0001469	YGL061C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.68&CDS=1-630
1470	OG0001470	YGL064C	augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.14&CDS=1-1677
1471	OG0001471	YGL065C	augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.13&CDS=1-1500
1472	OG0001472	YGL066W	augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.1&CDS=1-1842
1473	OG0001473	YGL067W	augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.0&CDS=1-1167
1474	OG0001474	YGL068W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.58&CDS=1-546
1475	OG0001475	YGL070C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.43&CDS=1-366
1476	OG0001476	YGL073W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.60&CDS=1-2727
1477	OG0001477	YGL077C	augustus_masked-NODE_20_length_194204_cov_51.7851_ID_39-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_20_length_194204_cov_51.7851_ID_39-processed-gene-0.112&CDS=1-1620
1478	OG0001478	YGL078C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.47&CDS=1-1596
1479	OG0001479	YGL079W	genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.24&CDS=1-735
1480	OG0001480	YGL080W	genemark-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.40&CDS=1-342
1481	OG0001481	YGL083W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.64&CDS=1-4944
1482	OG0001482	YGL084C	genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.73-mRNA-1_1&gene=genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.73&CDS=1-1911
1483	OG0001483	YGL087C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.48&CDS=1-399
1484	OG0001484	YGL090W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.65&CDS=1-1449
1485	OG0001485	YGL091C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.50&CDS=1-999
1486	OG0001486	YGL092W	genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.32&CDS=1-3825
1487	OG0001487	YGL093W	snap_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.101&CDS=1-2289
1488	OG0001488	YGL094C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.51&CDS=1-2985
1489	OG0001489	YGL095C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.146-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.146&CDS=1-1818
1490	OG0001490	YGL097W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.68&CDS=1-1521
1491	OG0001491	YGL098W	genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.37&CDS=1-858
1492	OG0001492	YGL099W	augustus_masked-NODE_55_length_78215_cov_50.8461_ID_109-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_55_length_78215_cov_50.8461_ID_109-processed-gene-0.9&CDS=1-1926
1493	OG0001493	YGL100W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.70&CDS=1-1023
1494	OG0001494	YGL105W	augustus_masked-NODE_55_length_78215_cov_50.8461_ID_109-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_55_length_78215_cov_50.8461_ID_109-processed-gene-0.3&CDS=1-1143
1495	OG0001495	YGL110C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.55&CDS=1-1815
1496	OG0001496	YGL112C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-0.57&CDS=1-2088
1497	OG0001497	YGL114W	genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.7-mRNA-1_1&gene=genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.7&CDS=1-2310
1498	OG0001498	YGL115W	genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.8&CDS=1-966
1499	OG0001499	YGL116W	genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.9-mRNA-1_1&gene=genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.9&CDS=1-1944
1500	OG0001500	YGL119W	genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.31&CDS=1-1545
1501	OG0001501	YGL121C	snap_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.82&CDS=1-480
1502	OG0001502	YGL122C	genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.14-mRNA-1_1&gene=genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.14&CDS=1-1632
1503	OG0001503	YGL123W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.65&CDS=1-777
1504	OG0001504	YGL124C	genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.15-mRNA-1_1&gene=genemark-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.15&CDS=1-1977
1505	OG0001505	YGL125W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.66&CDS=1-1791
1506	OG0001506	YGL126W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.67&CDS=1-1125
1507	OG0001507	YGL127C	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-1.53&CDS=1-672
1508	OG0001508	YGL129C	augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.3&CDS=1-1335
1509	OG0001509	YGL130W	snap_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.73&CDS=1-4782
1510	OG0001510	YGL131C	augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.4&CDS=1-3207
1511	OG0001511	YGL136C	augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.5&CDS=1-936
1512	OG0001512	YGL137W	augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.18&CDS=1-2682
1513	OG0001513	YGL140C	genemark-NODE_32_length_132203_cov_49.8991_ID_63-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_32_length_132203_cov_49.8991_ID_63-processed-gene-0.97&CDS=1-2772
1514	OG0001514	YGL141W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.73&CDS=1-2739
1515	OG0001515	YGL143C	maker-NODE_15_length_232496_cov_50.2277_ID_29-augustus-gene-1.167-mRNA-1_1&gene=maker-NODE_15_length_232496_cov_50.2277_ID_29-augustus-gene-1.167&CDS=1-2754
1516	OG0001516	YGL144C	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.96&CDS=1-2043
1517	OG0001517	YGL145W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.71&CDS=1-1995
1518	OG0001518	YGL148W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.70&CDS=1-1128
1519	OG0001519	YGL150C	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.93&CDS=1-4077
1520	OG0001520	YGL151W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.69&CDS=1-3429
1521	OG0001521	YGL153W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.68&CDS=1-1083
1522	OG0001522	YGL154C	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.92&CDS=1-783
1523	OG0001523	YGL155W	genemark-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.118&CDS=1-1065
1524	OG0001524	YGL156W	genemark-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.117&CDS=1-3315
1525	OG0001525	YGL161C	augustus_masked-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.92&CDS=1-1017
1526	OG0001526	YGL163C	augustus_masked-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.91&CDS=1-2838
1527	OG0001527	YGL164C	augustus_masked-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.90&CDS=1-1269
1528	OG0001528	YGL166W	genemark-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.23&CDS=1-885
1529	OG0001529	YGL167C	genemark-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.22&CDS=1-2850
1530	OG0001530	YGL169W	genemark-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_33_length_127725_cov_53.4273_ID_65-processed-gene-0.49&CDS=1-1248
1531	OG0001531	YGL171W	augustus_masked-NODE_39_length_112502_cov_56.693_ID_77-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_39_length_112502_cov_56.693_ID_77-processed-gene-0.23&CDS=1-1680
1532	OG0001532	YGL172W	augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.63&CDS=1-1428
1533	OG0001533	YGL173C	augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.45&CDS=1-4464
1534	OG0001534	YGL174W	snap_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.27&CDS=1-762
1535	OG0001535	YGL175C	snap_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.12&CDS=1-834
1536	OG0001536	YGL176C	augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.47&CDS=1-2748
1537	OG0001537	YGL178W	augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.65&CDS=1-2571
1538	OG0001538	YGL180W	augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.66&CDS=1-2631
1539	OG0001539	YGL181W	augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_34_length_125862_cov_52.3629_ID_67-processed-gene-0.67&CDS=1-1194
