	OrthologID	Candida_glabrata	Saccharomyces_cerevisiae
1961	OG0001961	snap_masked-CR380954-processed-gene-3.112-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-3.112&CDS=1-1188	YNL001W
1962	OG0001962	snap_masked-CR380954-processed-gene-3.128-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-3.128&CDS=1-1416	YNR001C
1963	OG0001963	snap_masked-CR380954-processed-gene-3.131-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-3.131&CDS=1-1383	YML126C
1964	OG0001964	snap_masked-CR380954-processed-gene-4.82-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.82&CDS=1-2001	YML088W
1965	OG0001965	snap_masked-CR380954-processed-gene-4.86-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.86&CDS=1-1575	YML086C
1966	OG0001966	snap_masked-CR380954-processed-gene-4.87-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.87&CDS=1-1236	YML080W
1967	OG0001967	snap_masked-CR380954-processed-gene-4.90-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.90&CDS=1-549	YML078W
1968	OG0001968	augustus_masked-CR380954-processed-gene-4.52-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-4.52&CDS=1-1236	YJR125C
1969	OG0001969	snap_masked-CR380954-processed-gene-4.109-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.109&CDS=1-3099	YML076C
1970	OG0001970	snap_masked-CR380954-processed-gene-4.91-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.91&CDS=1-477	YML077W
1971	OG0001971	snap_masked-CR380954-processed-gene-4.92-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.92&CDS=1-555	YHR100C
1972	OG0001972	snap_masked-CR380954-processed-gene-4.110-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.110&CDS=1-3021	YOL021C
1973	OG0001973	snap_masked-CR380954-processed-gene-4.93-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.93&CDS=1-1998	YMR163C
1974	OG0001974	augustus_masked-CR380954-processed-gene-4.55-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-4.55&CDS=1-4878	YMR162C
1975	OG0001975	snap_masked-CR380954-processed-gene-4.111-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.111&CDS=1-696	YMR161W
1976	OG0001976	snap_masked-CR380954-processed-gene-4.95-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.95&CDS=1-393	YBL092W
1977	OG0001977	snap_masked-CR380954-processed-gene-4.96-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.96&CDS=1-450	YBL090W
1978	OG0001978	augustus_masked-CR380954-processed-gene-4.72-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-4.72&CDS=1-8289	YBL088C
1979	OG0001979	snap_masked-CR380954-processed-gene-4.114-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.114&CDS=1-1764	YML007W
1980	OG0001980	snap_masked-CR380954-processed-gene-4.98-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.98&CDS=1-1116	YML008C
1981	OG0001981	snap_masked-CR380954-processed-gene-4.115-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.115&CDS=1-822	YDR429C
1982	OG0001982	snap_masked-CR380954-processed-gene-4.99-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.99&CDS=1-210	YML009C
1983	OG0001983	snap_masked-CR380954-processed-gene-4.116-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.116&CDS=1-3030	YML010W
1984	OG0001984	snap_masked-CR380954-processed-gene-4.100-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.100&CDS=1-531	YML011C
1985	OG0001985	snap_masked-CR380954-processed-gene-4.117-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.117&CDS=1-624	YML012W
1986	OG0001986	snap_masked-CR380954-processed-gene-4.101-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.101&CDS=1-1149	YDR432W
1987	OG0001987	snap_masked-CR380954-processed-gene-4.118-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.118&CDS=1-2016	YML013W
1988	OG0001988	snap_masked-CR380954-processed-gene-4.119-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.119&CDS=1-807	YML014W
1989	OG0001989	snap_masked-CR380954-processed-gene-4.102-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.102&CDS=1-1092	YML015C
1990	OG0001990	snap_masked-CR380954-processed-gene-4.121-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.121&CDS=1-252	YLR376C
1991	OG0001991	snap_masked-CR380954-processed-gene-4.104-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.104&CDS=1-954	YDR088C
1992	OG0001992	snap_masked-CR380954-processed-gene-4.105-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.105&CDS=1-1437	YLR378C
1993	OG0001993	maker-CR380954-snap-gene-4.3-mRNA-1_1&gene=maker-CR380954-snap-gene-4.3&CDS=1-1119	YLR381W
1994	OG0001994	snap_masked-CR380954-processed-gene-4.123-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-4.123&CDS=1-2721	YLR382C
1995	OG0001995	snap_masked-CR380954-processed-gene-5.82-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.82&CDS=1-3330	YLR383W
1996	OG0001996	snap_masked-CR380954-processed-gene-5.83-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.83&CDS=1-3996	YLR384C
1997	OG0001997	snap_masked-CR380954-processed-gene-5.84-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.84&CDS=1-387	YLR385C
1998	OG0001998	snap_masked-CR380954-processed-gene-5.102-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.102&CDS=1-1455	YPL063W
1999	OG0001999	snap_masked-CR380954-processed-gene-5.103-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.103&CDS=1-690	YPL065W
2000	OG0002000	snap_masked-CR380954-processed-gene-5.104-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.104&CDS=1-1425	YPL066W
2001	OG0002001	snap_masked-CR380954-processed-gene-5.86-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.86&CDS=1-603	YPL067C
2002	OG0002002	snap_masked-CR380954-processed-gene-5.88-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.88&CDS=1-996	YPL069C
2003	OG0002003	snap_masked-CR380954-processed-gene-5.105-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.105&CDS=1-1725	YPL070W
2004	OG0002004	snap_masked-CR380954-processed-gene-5.89-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.89&CDS=1-477	YPL071C
2005	OG0002005	augustus_masked-CR380954-processed-gene-5.67-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-5.67&CDS=1-1449	YPL072W
2006	OG0002006	snap_masked-CR380954-processed-gene-5.107-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.107&CDS=1-3051	YPL075W
2007	OG0002007	snap_masked-CR380954-processed-gene-5.92-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.92&CDS=1-1665	YBR196C
2008	OG0002008	snap_masked-CR380954-processed-gene-5.93-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.93&CDS=1-726	YPL078C
2009	OG0002009	snap_masked-CR380954-processed-gene-5.94-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.94&CDS=1-5712	YPL082C
2010	OG0002010	genemark-CR380954-processed-gene-5.14-mRNA-1_1&gene=genemark-CR380954-processed-gene-5.14&CDS=1-1326	YPL083C
2011	OG0002011	snap_masked-CR380954-processed-gene-5.109-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.109&CDS=1-6714	YPL085W
2012	OG0002012	snap_masked-CR380954-processed-gene-5.110-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.110&CDS=1-942	YPL087W
2013	OG0002013	snap_masked-CR380954-processed-gene-5.111-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.111&CDS=1-1401	YPL091W
2014	OG0002014	snap_masked-CR380954-processed-gene-5.112-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.112&CDS=1-1353	YPL092W
2015	OG0002015	snap_masked-CR380954-processed-gene-5.113-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.113&CDS=1-1935	YPL093W
2016	OG0002016	snap_masked-CR380954-processed-gene-5.97-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.97&CDS=1-771	YPL094C
2017	OG0002017	maker-CR380954-snap-gene-5.0-mRNA-1_1&gene=maker-CR380954-snap-gene-5.0&CDS=1-2382	YPL097W
2018	OG0002018	augustus_masked-CR380954-processed-gene-5.60-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-5.60&CDS=1-831	YPL098C
2019	OG0002019	snap_masked-CR380954-processed-gene-5.116-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.116&CDS=1-1359	YPL100W
2020	OG0002020	snap_masked-CR380954-processed-gene-5.117-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.117&CDS=1-1398	YPL101W
2021	OG0002021	snap_masked-CR380954-processed-gene-5.100-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.100&CDS=1-1338	YPL103C
2022	OG0002022	snap_masked-CR380954-processed-gene-5.118-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.118&CDS=1-1977	YPL104W
2023	OG0002023	snap_masked-CR380954-processed-gene-5.101-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.101&CDS=1-2865	YPL105C
2024	OG0002024	genemark-CR380954-processed-gene-5.40-mRNA-1_1&gene=genemark-CR380954-processed-gene-5.40&CDS=1-672	YPL107W
2025	OG0002025	snap_masked-CR380954-processed-gene-5.120-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-5.120&CDS=1-495	YPL108W
2026	OG0002026	maker-CR380954-snap-gene-6.2-mRNA-1_1&gene=maker-CR380954-snap-gene-6.2&CDS=1-3402	YBR008C
2027	OG0002027	snap_masked-CR380954-processed-gene-6.86-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.86&CDS=1-870	YOR362C
2028	OG0002028	snap_masked-CR380954-processed-gene-6.87-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.87&CDS=1-261	YEL020W-A
2029	OG0002029	snap_masked-CR380954-processed-gene-6.90-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.90&CDS=1-2619	YAL021C
2030	OG0002030	augustus_masked-CR380954-processed-gene-6.70-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-6.70&CDS=1-1095	YAL020C
2031	OG0002031	snap_masked-CR380954-processed-gene-6.91-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.91&CDS=1-3378	YAL019W
2032	OG0002032	snap_masked-CR380954-processed-gene-6.92-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.92&CDS=1-3285	YOL051W
2033	OG0002033	snap_masked-CR380954-processed-gene-6.112-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.112&CDS=1-906	YAL018C
2034	OG0002034	augustus_masked-CR380954-processed-gene-6.73-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-6.73&CDS=1-825	YAL014C
2035	OG0002035	maker-CR380954-snap-gene-6.1-mRNA-1_1&gene=maker-CR380954-snap-gene-6.1&CDS=1-1302	YAL013W
2036	OG0002036	snap_masked-CR380954-processed-gene-6.96-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.96&CDS=1-1173	YAL012W
2037	OG0002037	snap_masked-CR380954-processed-gene-6.97-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.97&CDS=1-1977	YAL011W
2038	OG0002038	snap_masked-CR380954-processed-gene-6.115-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.115&CDS=1-636	YLR390W-A
2039	OG0002039	snap_masked-CR380954-processed-gene-6.116-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.116&CDS=1-309	YLR390W
2040	OG0002040	augustus_masked-CR380954-processed-gene-6.57-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-6.57&CDS=1-3024	YLR389C
2041	OG0002041	augustus_masked-CR380954-processed-gene-6.58-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-6.58&CDS=1-1233	YLR387C
2042	OG0002042	augustus_masked-CR380954-processed-gene-6.76-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-6.76&CDS=1-2604	YLR386W
2043	OG0002043	snap_masked-CR380954-processed-gene-6.99-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.99&CDS=1-912	YIL145C
2044	OG0002044	snap_masked-CR380954-processed-gene-6.100-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.100&CDS=1-1476	YIL146C
2045	OG0002045	snap_masked-CR380954-processed-gene-6.101-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.101&CDS=1-3507	YIL147C
2046	OG0002046	snap_masked-CR380954-processed-gene-6.102-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.102&CDS=1-1749	YIL150C
2047	OG0002047	snap_masked-CR380954-processed-gene-6.104-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.104&CDS=1-1632	YKR097W
2048	OG0002048	snap_masked-CR380954-processed-gene-6.118-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.118&CDS=1-1272	YIL153W
2049	OG0002049	snap_masked-CR380954-processed-gene-6.105-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.105&CDS=1-1014	YIL154C
2050	OG0002050	snap_masked-CR380954-processed-gene-6.106-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.106&CDS=1-1950	YIL155C
2051	OG0002051	snap_masked-CR380954-processed-gene-6.120-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.120&CDS=1-216	YIL156W-B
2052	OG0002052	snap_masked-CR380954-processed-gene-6.107-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.107&CDS=1-537	YIL157C
2053	OG0002053	snap_masked-CR380954-processed-gene-6.108-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.108&CDS=1-1227	YIL160C
2054	OG0002054	snap_masked-CR380954-processed-gene-6.122-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.122&CDS=1-441	YKR020W
2055	OG0002055	snap_masked-CR380954-processed-gene-6.124-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.124&CDS=1-2106	YML099C
2056	OG0002056	snap_masked-CR380954-processed-gene-6.110-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.110&CDS=1-489	YML098W
2057	OG0002057	snap_masked-CR380954-processed-gene-6.125-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.125&CDS=1-1881	YML130C
2058	OG0002058	snap_masked-CR380954-processed-gene-6.126-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-6.126&CDS=1-1362	YML097C
2059	OG0002059	snap_masked-CR380954-processed-gene-7.101-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.101&CDS=1-1551	YML096W
2060	OG0002060	snap_masked-CR380954-processed-gene-7.102-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.102&CDS=1-2634	YML093W
2061	OG0002061	snap_masked-CR380954-processed-gene-7.105-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.105&CDS=1-750	YML092C
2062	OG0002062	snap_masked-CR380954-processed-gene-7.103-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.103&CDS=1-270	YDR322C-A
2063	OG0002063	snap_masked-CR380954-processed-gene-7.106-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.106&CDS=1-1068	YDR322W
2064	OG0002064	snap_masked-CR380954-processed-gene-7.107-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.107&CDS=1-1134	YDR321W
2065	OG0002065	snap_masked-CR380954-processed-gene-7.104-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.104&CDS=1-219	YDR320C-A
2066	OG0002066	snap_masked-CR380954-processed-gene-7.108-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.108&CDS=1-1983	YDR320C
2067	OG0002067	snap_masked-CR380954-processed-gene-7.109-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.109&CDS=1-402	YDR319C
2068	OG0002068	snap_masked-CR380954-processed-gene-7.138-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.138&CDS=1-1074	YDR318W
2069	OG0002069	snap_masked-CR380954-processed-gene-7.139-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.139&CDS=1-1272	YDR317W
2070	OG0002070	augustus_masked-CR380954-processed-gene-7.87-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-7.87&CDS=1-1437	YHR070W
2071	OG0002071	snap_masked-CR380954-processed-gene-7.110-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.110&CDS=1-1107	YHR069C
2072	OG0002072	snap_masked-CR380954-processed-gene-7.141-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.141&CDS=1-1356	YDR316W
2073	OG0002073	snap_masked-CR380954-processed-gene-7.142-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.142&CDS=1-1155	YHR068W
2074	OG0002074	snap_masked-CR380954-processed-gene-7.111-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.111&CDS=1-834	YDR315C
2075	OG0002075	snap_masked-CR380954-processed-gene-7.112-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.112&CDS=1-2004	YDR314C
2076	OG0002076	snap_masked-CR380954-processed-gene-7.113-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.113&CDS=1-594	YDR313C
2077	OG0002077	snap_masked-CR380954-processed-gene-7.143-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.143&CDS=1-1635	YDR481C
2078	OG0002078	snap_masked-CR380954-processed-gene-7.144-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.144&CDS=1-429	YDR482C
2079	OG0002079	snap_masked-CR380954-processed-gene-7.116-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.116&CDS=1-1140	YBR155W
2080	OG0002080	snap_masked-CR380954-processed-gene-7.145-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.145&CDS=1-2178	YBR156C
2081	OG0002081	snap_masked-CR380954-processed-gene-7.146-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.146&CDS=1-678	YBR157C
2082	OG0002082	snap_masked-CR380954-processed-gene-7.117-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.117&CDS=1-1533	YBR158W
2083	OG0002083	maker-CR380954-snap-gene-7.50-mRNA-1_1&gene=maker-CR380954-snap-gene-7.50&CDS=1-1059	YBR159W
2084	OG0002084	snap_masked-CR380954-processed-gene-7.119-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.119&CDS=1-894	YBR160W
2085	OG0002085	genemark-CR380954-processed-gene-7.16-mRNA-1_1&gene=genemark-CR380954-processed-gene-7.16&CDS=1-1428	YGL254W
2086	OG0002086	snap_masked-CR380954-processed-gene-7.147-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.147&CDS=1-3195	YGL251C
2087	OG0002087	snap_masked-CR380954-processed-gene-7.122-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.122&CDS=1-849	YGL250W
2088	OG0002088	genemark-CR380954-processed-gene-7.19-mRNA-1_1&gene=genemark-CR380954-processed-gene-7.19&CDS=1-2028	YGL249W
2089	OG0002089	augustus_masked-CR380954-processed-gene-7.73-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-7.73&CDS=1-1347	YGL248W
2090	OG0002090	snap_masked-CR380954-processed-gene-7.126-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.126&CDS=1-1698	YGL244W
2091	OG0002091	snap_masked-CR380954-processed-gene-7.127-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.127&CDS=1-1155	YGL243W
2092	OG0002092	snap_masked-CR380954-processed-gene-7.148-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.148&CDS=1-516	YGL242C
2093	OG0002093	snap_masked-CR380954-processed-gene-7.128-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.128&CDS=1-3063	YGL241W
2094	OG0002094	snap_masked-CR380954-processed-gene-7.129-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.129&CDS=1-786	YGL240W
2095	OG0002095	snap_masked-CR380954-processed-gene-7.130-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.130&CDS=1-2883	YGL238W
2096	OG0002096	snap_masked-CR380954-processed-gene-7.149-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.149&CDS=1-855	YGL237C
2097	OG0002097	snap_masked-CR380954-processed-gene-7.150-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.150&CDS=1-1989	YGL236C
2098	OG0002098	snap_masked-CR380954-processed-gene-7.131-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.131&CDS=1-2373	YGL234W
2099	OG0002099	augustus_masked-CR380954-processed-gene-7.80-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-7.80&CDS=1-3393	YGL233W
2100	OG0002100	snap_masked-CR380954-processed-gene-7.151-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.151&CDS=1-549	YGL231C
2101	OG0002101	snap_masked-CR380954-processed-gene-7.134-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.134&CDS=1-825	YDL051W
2102	OG0002102	snap_masked-CR380954-processed-gene-7.152-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.152&CDS=1-795	YDL049C
2103	OG0002103	snap_masked-CR380954-processed-gene-7.135-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.135&CDS=1-1275	YNL207W
2104	OG0002104	snap_masked-CR380954-processed-gene-7.153-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.153&CDS=1-1359	YNL206C
2105	OG0002105	snap_masked-CR380954-processed-gene-7.136-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.136&CDS=1-870	YNL202W
2106	OG0002106	snap_masked-CR380954-processed-gene-7.137-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-7.137&CDS=1-2022	YOR033C
2107	OG0002107	snap_masked-CR380954-processed-gene-8.0-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.0&CDS=1-1014	YOR032C
2108	OG0002108	augustus_masked-CR380954-processed-gene-8.46-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-8.46&CDS=1-975	YOR030W
2109	OG0002109	augustus_masked-CR380954-processed-gene-8.48-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-8.48&CDS=1-264	YOR028C
2110	OG0002110	snap_masked-CR380954-processed-gene-8.24-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.24&CDS=1-1749	YOR027W
2111	OG0002111	snap_masked-CR380954-processed-gene-8.25-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.25&CDS=1-975	YOR026W
2112	OG0002112	snap_masked-CR380954-processed-gene-8.26-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.26&CDS=1-1302	YOR025W
2113	OG0002113	snap_masked-CR380954-processed-gene-8.27-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.27&CDS=1-318	YOR020C
2114	OG0002114	snap_masked-CR380954-processed-gene-8.6-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.6&CDS=1-744	YDR050C
2115	OG0002115	snap_masked-CR380954-processed-gene-8.28-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.28&CDS=1-1950	YDR049W
2116	OG0002116	snap_masked-CR380954-processed-gene-8.29-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.29&CDS=1-1080	YDR047W
2117	OG0002117	augustus_masked-CR380954-processed-gene-8.53-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-8.53&CDS=1-330	YDR045C
2118	OG0002118	snap_masked-CR380954-processed-gene-8.30-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.30&CDS=1-4230	YBR097W
2119	OG0002119	snap_masked-CR380954-processed-gene-8.31-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.31&CDS=1-678	YBR096W
2120	OG0002120	augustus_masked-CR380954-processed-gene-8.54-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-8.54&CDS=1-1263	YBR095C
2121	OG0002121	augustus_masked-CR380954-processed-gene-8.75-mRNA-1_1&gene=augustus_masked-CR380954-processed-gene-8.75&CDS=1-2175	YBR094W
2122	OG0002122	snap_masked-CR380954-processed-gene-8.12-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.12&CDS=1-303	YBR091C
2123	OG0002123	snap_masked-CR380954-processed-gene-8.32-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.32&CDS=1-585	YPR051W
2124	OG0002124	snap_masked-CR380954-processed-gene-8.14-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.14&CDS=1-3330	YPR049C
2125	OG0002125	snap_masked-CR380954-processed-gene-8.33-mRNA-1_1&gene=snap_masked-CR380954-processed-gene-8.33&CDS=1-1863	YPR048W
