	OrthologID	Saccharomyces_cerevisiae	yHAB143_Kazachstania_siamensis
1942	OG0001942	YHR140W	genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.46&CDS=1-741
1943	OG0001943	YHR142W	genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.45&CDS=1-945
1944	OG0001944	YHR143W	snap_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.79&CDS=1-699
1945	OG0001945	YHR143W-A	snap_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.78&CDS=1-210
1946	OG0001946	YHR144C	augustus_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.1&CDS=1-960
1947	OG0001947	YHR146W	genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.43&CDS=1-1068
1948	OG0001948	YHR147C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.131&CDS=1-666
1949	OG0001949	YHR148W	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.175-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.175&CDS=1-549
1950	OG0001950	YHR149C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.130&CDS=1-2304
1951	OG0001951	YHR150W	snap_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.69&CDS=1-1503
1952	OG0001952	YHR151C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.129&CDS=1-1428
1953	OG0001953	YHR153C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.128&CDS=1-606
1954	OG0001954	YHR154W	maker-NODE_4_length_298036_cov_14.8191_ID_7-snap-gene-1.104-mRNA-1_1&gene=maker-NODE_4_length_298036_cov_14.8191_ID_7-snap-gene-1.104&CDS=1-2835
1955	OG0001955	YHR156C	augustus_masked-NODE_20_length_136376_cov_17.6432_ID_39-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_20_length_136376_cov_17.6432_ID_39-processed-gene-0.151&CDS=1-909
1956	OG0001956	YHR158C	genemark-NODE_12_length_172573_cov_15.0411_ID_23-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_12_length_172573_cov_15.0411_ID_23-processed-gene-0.26&CDS=1-3414
1957	OG0001957	YHR159W	snap_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.65-mRNA-1_1&gene=snap_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.65&CDS=1-1425
1958	OG0001958	YHR163W	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.168-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.168&CDS=1-738
1959	OG0001959	YHR164C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.125&CDS=1-4443
1960	OG0001960	YHR165C	maker-NODE_4_length_298036_cov_14.8191_ID_7-snap-gene-1.97-mRNA-1_1&gene=maker-NODE_4_length_298036_cov_14.8191_ID_7-snap-gene-1.97&CDS=1-9261
1961	OG0001961	YHR167W	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.167-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.167&CDS=1-786
1962	OG0001962	YHR168W	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.166&CDS=1-1650
1963	OG0001963	YHR169W	augustus_masked-NODE_12_length_172573_cov_15.0411_ID_23-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-NODE_12_length_172573_cov_15.0411_ID_23-processed-gene-0.174&CDS=1-1881
1964	OG0001964	YHR171W	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.164-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.164&CDS=1-1899
1965	OG0001965	YHR172W	snap_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-1.59&CDS=1-2583
1966	OG0001966	YHR178W	maker-NODE_4_length_298036_cov_14.8191_ID_7-augustus-gene-1.307-mRNA-1_1&gene=maker-NODE_4_length_298036_cov_14.8191_ID_7-augustus-gene-1.307&CDS=1-3888
1967	OG0001967	YHR181W	augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.78&CDS=1-690
1968	OG0001968	YHR182W	augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.79-mRNA-1_1&gene=augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.79&CDS=1-2367
1969	OG0001969	YHR183W	augustus_masked-NODE_12_length_172573_cov_15.0411_ID_23-processed-gene-0.206-mRNA-1_1&gene=augustus_masked-NODE_12_length_172573_cov_15.0411_ID_23-processed-gene-0.206&CDS=1-1479
1970	OG0001970	YHR185C	augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.104&CDS=1-642
1971	OG0001971	YHR186C	augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.105&CDS=1-4587
1972	OG0001972	YHR187W	augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.81&CDS=1-903
1973	OG0001973	YHR188C	augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.106-mRNA-1_1&gene=augustus_masked-NODE_1_length_416281_cov_15.1035_ID_1-processed-gene-3.106&CDS=1-1986
1974	OG0001974	YHR190W	augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.140&CDS=1-1320
1975	OG0001975	YHR191C	augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.95&CDS=1-381
1976	OG0001976	YHR192W	augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.78&CDS=1-678
1977	OG0001977	YHR193C	augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.96&CDS=1-507
1978	OG0001978	YHR194W	augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.79&CDS=1-1239
1979	OG0001979	YHR197W	augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.81&CDS=1-2322
1980	OG0001980	YHR200W	augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.82&CDS=1-831
1981	OG0001981	YHR201C	augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.99&CDS=1-1176
1982	OG0001982	YHR202W	augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_61_length_63804_cov_14.6622_ID_121-processed-gene-0.84&CDS=1-1824
1983	OG0001983	YHR204W	genemark-NODE_59_length_65206_cov_15.0703_ID_117-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_59_length_65206_cov_15.0703_ID_117-processed-gene-0.74&CDS=1-2388
1984	OG0001984	YHR205W	genemark-NODE_59_length_65206_cov_15.0703_ID_117-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_59_length_65206_cov_15.0703_ID_117-processed-gene-0.73&CDS=1-2301
1985	OG0001985	YHR206W	augustus_masked-NODE_59_length_65206_cov_15.0703_ID_117-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_59_length_65206_cov_15.0703_ID_117-processed-gene-0.46&CDS=1-2073
1986	OG0001986	YHR207C	genemark-NODE_59_length_65206_cov_15.0703_ID_117-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_59_length_65206_cov_15.0703_ID_117-processed-gene-0.59&CDS=1-1491
1987	OG0001987	YHR209W	augustus_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.101&CDS=1-654
1988	OG0001988	YIL001W	snap_masked-NODE_28_length_120827_cov_15.6539_ID_55-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_28_length_120827_cov_15.6539_ID_55-processed-gene-0.82&CDS=1-1569
1989	OG0001989	YIL002C	snap_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.97&CDS=1-2790
1990	OG0001990	YIL003W	augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.56&CDS=1-903
1991	OG0001991	YIL004C	snap_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.96&CDS=1-438
1992	OG0001992	YIL005W	augustus_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.124&CDS=1-2127
1993	OG0001993	YIL006W	augustus_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.123&CDS=1-1275
1994	OG0001994	YIL007C	augustus_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_27_length_121426_cov_14.6577_ID_53-processed-gene-0.151&CDS=1-705
1995	OG0001995	YIL008W	augustus_masked-NODE_175_length_6721_cov_23.8207_ID_349-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_175_length_6721_cov_23.8207_ID_349-processed-gene-0.3&CDS=1-1470
1996	OG0001996	YIL011W	maker-NODE_83_length_43253_cov_17.7422_ID_165-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_83_length_43253_cov_17.7422_ID_165-snap-gene-0.0&CDS=1-1314
1997	OG0001997	YIL013C	augustus_masked-NODE_83_length_43253_cov_17.7422_ID_165-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_83_length_43253_cov_17.7422_ID_165-processed-gene-0.28&CDS=1-4185
1998	OG0001998	YIL015W	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.139&CDS=1-1545
1999	OG0001999	YIL016W	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.140&CDS=1-450
2000	OG0002000	YIL017C	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.121&CDS=1-2895
2001	OG0002001	YIL019W	augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.23&CDS=1-1071
2002	OG0002002	YIL020C	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.122&CDS=1-792
2003	OG0002003	YIL021W	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.142&CDS=1-951
2004	OG0002004	YIL022W	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.143&CDS=1-1350
2005	OG0002005	YIL023C	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.124&CDS=1-1050
2006	OG0002006	YIL026C	snap_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.81&CDS=1-3585
2007	OG0002007	YIL027C	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.145&CDS=1-414
2008	OG0002008	YIL030C	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.144&CDS=1-3885
2009	OG0002009	YIL031W	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.123&CDS=1-3261
2010	OG0002010	YIL034C	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.125&CDS=1-852
2011	OG0002011	YIL035C	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.126&CDS=1-1194
2012	OG0002012	YIL036W	augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.147-mRNA-1_1&gene=augustus_masked-NODE_29_length_113440_cov_15.7999_ID_57-processed-gene-0.147&CDS=1-2055
2013	OG0002013	YIL038C	augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.91&CDS=1-2589
2014	OG0002014	YIL039W	genemark-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.126-mRNA-1_1&gene=genemark-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.126&CDS=1-1428
2015	OG0002015	YIL040W	genemark-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.125-mRNA-1_1&gene=genemark-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.125&CDS=1-405
2016	OG0002016	YIL041W	genemark-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.124-mRNA-1_1&gene=genemark-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.124&CDS=1-1044
2017	OG0002017	YIL043C	maker-NODE_2_length_404637_cov_14.9401_ID_3-augustus-gene-3.172-mRNA-1_1&gene=maker-NODE_2_length_404637_cov_14.9401_ID_3-augustus-gene-3.172&CDS=1-2766
2018	OG0002018	YIL044C	augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.46&CDS=1-663
2019	OG0002019	YIL046W	augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.69&CDS=1-1827
2020	OG0002020	YIL047C	augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.89&CDS=1-2832
2021	OG0002021	YIL048W	augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.65&CDS=1-3456
2022	OG0002022	YIL049W	snap_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.2&CDS=1-261
2023	OG0002023	YIL055C	augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-3.66&CDS=1-1809
2024	OG0002024	YIL057C	augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.42&CDS=1-489
2025	OG0002025	YIL061C	augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.40&CDS=1-879
2026	OG0002026	YIL062C	augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_25_length_123220_cov_14.2946_ID_49-processed-gene-0.38&CDS=1-456
2027	OG0002027	YIL064W	augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-2.27&CDS=1-696
2028	OG0002028	YIL065C	augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-NODE_2_length_404637_cov_14.9401_ID_3-processed-gene-2.48&CDS=1-465
2029	OG0002029	YIL067C	augustus_masked-NODE_70_length_53589_cov_14.265_ID_139-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_70_length_53589_cov_14.265_ID_139-processed-gene-0.10&CDS=1-1992
2030	OG0002030	YIL068C	augustus_masked-NODE_14_length_164049_cov_14.7284_ID_27-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_14_length_164049_cov_14.7284_ID_27-processed-gene-0.145&CDS=1-2403
2031	OG0002031	YIL070C	augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.30&CDS=1-807
2032	OG0002032	YIL071C	augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.29&CDS=1-1287
2033	OG0002033	YIL072W	augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.23&CDS=1-1959
2034	OG0002034	YIL073C	snap_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.17&CDS=1-3075
2035	OG0002035	YIL075C	augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.25&CDS=1-2805
2036	OG0002036	YIL076W	augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.22&CDS=1-894
2037	OG0002037	YIL077C	augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.24&CDS=1-891
2038	OG0002038	YIL078W	augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_124_length_23584_cov_19.0911_ID_247-processed-gene-0.21&CDS=1-2172
2039	OG0002039	YIL085C	snap_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.49&CDS=1-1458
2040	OG0002040	YIL088C	maker-NODE_4_length_298036_cov_14.8191_ID_7-augustus-gene-0.38-mRNA-1_1&gene=maker-NODE_4_length_298036_cov_14.8191_ID_7-augustus-gene-0.38&CDS=1-2010
2041	OG0002041	YIL090W	genemark-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.28&CDS=1-1260
2042	OG0002042	YIL091C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.91&CDS=1-2148
2043	OG0002043	YIL093C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.92&CDS=1-804
2044	OG0002044	YIL094C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.105&CDS=1-1110
2045	OG0002045	YIL096C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.104&CDS=1-984
2046	OG0002046	YIL097W	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.84&CDS=1-1548
2047	OG0002047	YIL099W	augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.29&CDS=1-1515
2048	OG0002048	YIL103W	augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.30&CDS=1-1290
2049	OG0002049	YIL104C	augustus_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.121&CDS=1-1566
2050	OG0002050	YIL105C	augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.26&CDS=1-1926
2051	OG0002051	YIL106W	snap_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.11&CDS=1-882
2052	OG0002052	YIL108W	augustus_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.85&CDS=1-2067
