	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041863_Candida_gorgasii
3019	OG0003019	YOR181W	augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-3.56-mRNA-1_1&gene=augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-3.56&CDS=1-1971
3020	OG0003020	YOR187W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-1.8&CDS=1-5880
3021	OG0003021	YOR188W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-0.55&CDS=1-4002
3022	OG0003022	YOR191W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-4.7-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-4.7&CDS=1-3492
3023	OG0003023	YOR194C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-10.137-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-10.137&CDS=1-759
3024	OG0003024	YOR196C	maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-13.3-mRNA-1_1&gene=maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-13.3&CDS=1-2130
3025	OG0003025	YOR197W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.54-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.54&CDS=1-1161
3026	OG0003026	YOR198C	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-13.39-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-13.39&CDS=1-1362
3027	OG0003027	YOR202W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-3.98-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-3.98&CDS=1-3009
3028	OG0003028	YOR204W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-6.50-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-6.50&CDS=1-3633
3029	OG0003029	YOR205C	augustus_masked-NODE_12_length_253780_cov_35.5173_ID_1944-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_12_length_253780_cov_35.5173_ID_1944-processed-gene-1.74&CDS=1-1593
3030	OG0003030	YOR206W	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-4.234-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-4.234&CDS=1-2109
3031	OG0003031	YOR207C	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-4.191-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-4.191&CDS=1-3474
3032	OG0003032	YOR209C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.89-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.89&CDS=1-1260
3033	OG0003033	YOR210W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.25-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.25&CDS=1-216
3034	OG0003034	YOR211C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.26-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.26&CDS=1-2454
3035	OG0003035	YOR216C	genemark-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-0.14&CDS=1-1407
3036	OG0003036	YOR217W	maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-0.138-mRNA-1_1&gene=maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-0.138&CDS=1-2586
3037	OG0003037	YOR221C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-1.115&CDS=1-912
3038	OG0003038	YOR223W	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-4.237-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-4.237&CDS=1-756
3039	OG0003039	YOR224C	genemark-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-4.156-mRNA-1_1&gene=genemark-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-4.156&CDS=1-444
3040	OG0003040	YOR232W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-2.7&CDS=1-711
3041	OG0003041	YOR233W	augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-3.121-mRNA-1_1&gene=augustus_masked-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-3.121&CDS=1-2475
3042	OG0003042	YOR236W	genemark-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-3.13-mRNA-1_1&gene=genemark-NODE_6_length_815919_cov_23.048_ID_1693-processed-gene-3.13&CDS=1-591
3043	OG0003043	YOR238W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-8.33-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-8.33&CDS=1-732
3044	OG0003044	YOR239W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-4.35&CDS=1-963
3045	OG0003045	YOR241W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-2.85&CDS=1-1467
3046	OG0003046	YOR242C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.99&CDS=1-990
3047	OG0003047	YOR243C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.117-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.117&CDS=1-2019
3048	OG0003048	YOR244W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-9.71-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-9.71&CDS=1-1548
3049	OG0003049	YOR245C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-12.252-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-12.252&CDS=1-1527
3050	OG0003050	YOR246C	genemark-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-2.35-mRNA-1_1&gene=genemark-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-2.35&CDS=1-1005
3051	OG0003051	YOR249C	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-2.91&CDS=1-2412
3052	OG0003052	YOR250C	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-9.68-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-9.68&CDS=1-1473
3053	OG0003053	YOR251C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.116&CDS=1-939
3054	OG0003054	YOR252W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.61&CDS=1-531
3055	OG0003055	YOR254C	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.128&CDS=1-1929
3056	OG0003056	YOR257W	maker-NODE_5_length_1279566_cov_24.6861_ID_1815-augustus-gene-7.60-mRNA-1_1&gene=maker-NODE_5_length_1279566_cov_24.6861_ID_1815-augustus-gene-7.60&CDS=1-471
3057	OG0003057	YOR258W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-3.64-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-3.64&CDS=1-693
3058	OG0003058	YOR259C	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.156-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.156&CDS=1-1236
3059	OG0003059	YOR260W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.134-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.134&CDS=1-1368
3060	OG0003060	YOR261C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-6.45-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-6.45&CDS=1-945
3061	OG0003061	YOR262W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-6.23-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-6.23&CDS=1-1038
3062	OG0003062	YOR265W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-6.46-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-6.46&CDS=1-288
3063	OG0003063	YOR269W	genemark-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.36-mRNA-1_1&gene=genemark-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-7.36&CDS=1-1488
3064	OG0003064	YOR271C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.54&CDS=1-981
3065	OG0003065	YOR272W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.57&CDS=1-1314
3066	OG0003066	YOR274W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.74&CDS=1-1446
3067	OG0003067	YOR275C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.75&CDS=1-2370
3068	OG0003068	YOR276W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-1.77&CDS=1-498
3069	OG0003069	YOR278W	augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-NODE_9_length_415254_cov_32.1714_ID_1497-processed-gene-2.124&CDS=1-726
3070	OG0003070	YOR281C	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-9.95-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-9.95&CDS=1-744
3071	OG0003071	YOR283W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-1.17&CDS=1-672
3072	OG0003072	YOR286W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-1.113&CDS=1-561
3073	OG0003073	YOR287C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-1.89&CDS=1-765
3074	OG0003074	YOR288C	maker-NODE_2_length_1665717_cov_21.2004_ID_1012-augustus-gene-1.59-mRNA-1_1&gene=maker-NODE_2_length_1665717_cov_21.2004_ID_1012-augustus-gene-1.59&CDS=1-1101
3075	OG0003075	YOR289W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-8.140-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-8.140&CDS=1-612
3076	OG0003076	YOR291W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-9.128-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-9.128&CDS=1-3996
3077	OG0003077	YOR292C	genemark-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.102-mRNA-1_1&gene=genemark-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.102&CDS=1-897
3078	OG0003078	YOR298C-A	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-12.123-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-12.123&CDS=1-450
3079	OG0003079	YOR298W	genemark-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-3.109-mRNA-1_1&gene=genemark-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-3.109&CDS=1-951
3080	OG0003080	YOR301W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-7.50-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-7.50&CDS=1-1353
3081	OG0003081	YOR303W	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-4.228-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-4.228&CDS=1-1269
3082	OG0003082	YOR305W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-2.148&CDS=1-792
3083	OG0003083	YOR307C	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-11.83-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-11.83&CDS=1-1257
3084	OG0003084	YOR310C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-8.107-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-8.107&CDS=1-1509
3085	OG0003085	YOR311C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-8.119-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-8.119&CDS=1-975
3086	OG0003086	YOR313C	snap_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-2.96-mRNA-1_1&gene=snap_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-2.96&CDS=1-741
3087	OG0003087	YOR317W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-15.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-15.8&CDS=1-2112
3088	OG0003088	YOR319W	maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-0.139-mRNA-1_1&gene=maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-0.139&CDS=1-1683
3089	OG0003089	YOR320C	genemark-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.77-mRNA-1_1&gene=genemark-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.77&CDS=1-1245
3090	OG0003090	YOR322C	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-5.96-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-5.96&CDS=1-1968
3091	OG0003091	YOR323C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-13.70-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-13.70&CDS=1-1308
3092	OG0003092	YOR326W	augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-3.25&CDS=1-4617
3093	OG0003093	YOR327C	augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-3.22&CDS=1-330
3094	OG0003094	YOR329C	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-4.38-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-4.38&CDS=1-1677
3095	OG0003095	YOR330C	maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_3_length_1566585_cov_20.5904_ID_881-augustus-gene-1.3&CDS=1-4050
3096	OG0003096	YOR334W	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-4.20&CDS=1-2817
3097	OG0003097	YOR335C	augustus_masked-NODE_11_length_286442_cov_39.4109_ID_2383-processed-gene-1.211-mRNA-1_1&gene=augustus_masked-NODE_11_length_286442_cov_39.4109_ID_2383-processed-gene-1.211&CDS=1-2841
3098	OG0003098	YOR336W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-14.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-14.8&CDS=1-4134
3099	OG0003099	YOR340C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-4.38-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-4.38&CDS=1-849
3100	OG0003100	YOR341W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-3.134-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-3.134&CDS=1-9960
3101	OG0003101	YOR346W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.47-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.47&CDS=1-3228
3102	OG0003102	YOR349W	augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-5.148-mRNA-1_1&gene=augustus_masked-NODE_1_length_1922578_cov_23.1432_ID_3408-processed-gene-5.148&CDS=1-3000
3103	OG0003103	YOR352W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-1.71&CDS=1-765
3104	OG0003104	YOR353C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.34&CDS=1-2823
3105	OG0003105	YOR355W	augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-6.138-mRNA-1_1&gene=augustus_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-6.138&CDS=1-1569
3106	OG0003106	YOR356W	snap_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-6.68-mRNA-1_1&gene=snap_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-6.68&CDS=1-1917
3107	OG0003107	YOR357C	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-0.41&CDS=1-471
3108	OG0003108	YOR358W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.67-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-6.67&CDS=1-603
3109	OG0003109	YOR359W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-5.62-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-5.62&CDS=1-1641
3110	OG0003110	YOR360C	genemark-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-5.6-mRNA-1_1&gene=genemark-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-5.6&CDS=1-1674
3111	OG0003111	YOR361C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-5.111-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-5.111&CDS=1-2139
3112	OG0003112	YOR362C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-5.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-5.109&CDS=1-768
3113	OG0003113	YOR367W	augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_8_length_450817_cov_29.9366_ID_1132-processed-gene-1.112&CDS=1-501
3114	OG0003114	YOR369C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-14.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-14.106&CDS=1-426
3115	OG0003115	YOR370C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-14.105-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-14.105&CDS=1-1875
3116	OG0003116	YOR373W	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-14.110-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-14.110&CDS=1-3891
3117	OG0003117	YOR374W	maker-NODE_1_length_1922578_cov_23.1432_ID_3408-augustus-gene-9.120-mRNA-1_1&gene=maker-NODE_1_length_1922578_cov_23.1432_ID_3408-augustus-gene-9.120&CDS=1-1935
3118	OG0003118	YOR375C	augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_2_length_1665717_cov_21.2004_ID_1012-processed-gene-2.41&CDS=1-1362
3119	OG0003119	YOR386W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.123-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-7.123&CDS=1-1599
3120	OG0003120	YOR388C	augustus_masked-NODE_13_length_171655_cov_19.3344_ID_2124-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_13_length_171655_cov_19.3344_ID_2124-processed-gene-0.18&CDS=1-1128
3121	OG0003121	YPL002C	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-5.90-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-5.90&CDS=1-687
3122	OG0003122	YPL003W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-5.65-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-5.65&CDS=1-3054
3123	OG0003123	YPL006W	augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_7_length_555756_cov_23.0099_ID_1080-processed-gene-1.87&CDS=1-5091
3124	OG0003124	YPL008W	augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.8-mRNA-1_1&gene=augustus_masked-NODE_5_length_1279566_cov_24.6861_ID_1815-processed-gene-10.8&CDS=1-3264
3125	OG0003125	YPL009C	augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.39-mRNA-1_1&gene=augustus_masked-NODE_4_length_1394992_cov_23.628_ID_1356-processed-gene-7.39&CDS=1-2982
3126	OG0003126	YPL011C	snap_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-3.34-mRNA-1_1&gene=snap_masked-NODE_3_length_1566585_cov_20.5904_ID_881-processed-gene-3.34&CDS=1-642
3127	OG0003127	YPL012W	maker-NODE_4_length_1394992_cov_23.628_ID_1356-augustus-gene-10.144-mRNA-1_1&gene=maker-NODE_4_length_1394992_cov_23.628_ID_1356-augustus-gene-10.144&CDS=1-3918
