	OrthologID	Metschnikowia_aberdeeniae	Saccharomyces_cerevisiae
1642	OG0001642	augustus_masked-abe-_s25-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-1.86&CDS=1-684	YDR071C
1643	OG0001643	augustus_masked-abe-_s25-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-1.87&CDS=1-2013	YEL056W
1644	OG0001644	augustus_masked-abe-_s25-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-1.74&CDS=1-945	YPR004C
1645	OG0001645	genemark-abe-_s25-processed-gene-1.45-mRNA-1_1&gene=genemark-abe-_s25-processed-gene-1.45&CDS=1-2919	YKL015W
1646	OG0001646	augustus_masked-abe-_s25-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-1.89&CDS=1-2151	YKL017C
1647	OG0001647	maker-abe-_s25-augustus-gene-1.6-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-1.6&CDS=1-5055	YKL014C
1648	OG0001648	augustus_masked-abe-_s25-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-1.92&CDS=1-450	YPL059W
1649	OG0001649	augustus_masked-abe-_s25-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.5&CDS=1-2964	YKL205W
1650	OG0001650	augustus_masked-abe-_s25-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.6&CDS=1-1557	YJL069C
1651	OG0001651	genemark-abe-_s25-processed-gene-2.99-mRNA-1_1&gene=genemark-abe-_s25-processed-gene-2.99&CDS=1-246	YJL062W-A
1652	OG0001652	augustus_masked-abe-_s25-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.25&CDS=1-2142	YAL043C
1653	OG0001653	augustus_masked-abe-_s25-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.9&CDS=1-3021	YBR276C
1654	OG0001654	augustus_masked-abe-_s25-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.26&CDS=1-1029	YJR068W
1655	OG0001655	augustus_masked-abe-_s25-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.27&CDS=1-1032	YOR043W
1656	OG0001656	augustus_masked-abe-_s25-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.28&CDS=1-1920	YMR004W
1657	OG0001657	augustus_masked-abe-_s25-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.13&CDS=1-858	YDR284C
1658	OG0001658	augustus_masked-abe-_s25-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.29&CDS=1-4812	YDR283C
1659	OG0001659	augustus_masked-abe-_s25-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.15&CDS=1-1797	YMR224C
1660	OG0001660	augustus_masked-abe-_s25-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.30&CDS=1-867	YNL315C
1661	OG0001661	augustus_masked-abe-_s25-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.31&CDS=1-534	YNL310C
1662	OG0001662	augustus_masked-abe-_s25-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.33&CDS=1-3006	YBR081C
1663	OG0001663	augustus_masked-abe-_s25-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.34&CDS=1-441	YDR059C
1664	OG0001664	augustus_masked-abe-_s25-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.35&CDS=1-1551	YLR197W
1665	OG0001665	augustus_masked-abe-_s25-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.19&CDS=1-1023	YGR112W
1666	OG0001666	augustus_masked-abe-_s25-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.36&CDS=1-1017	YER083C
1667	OG0001667	augustus_masked-abe-_s25-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.38&CDS=1-1251	YKL216W
1668	OG0001668	augustus_masked-abe-_s25-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.20&CDS=1-1446	YER082C
1669	OG0001669	augustus_masked-abe-_s25-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.40&CDS=1-801	YIR011C
1670	OG0001670	augustus_masked-abe-_s25-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.41&CDS=1-1605	YPL260W
1671	OG0001671	maker-abe-_s25-augustus-gene-2.2-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-2.2&CDS=1-2685	YPR163C
1672	OG0001672	augustus_masked-abe-_s25-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.44&CDS=1-468	YEL034W
1673	OG0001673	augustus_masked-abe-_s25-processed-gene-2.46-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.46&CDS=1-999	YEL017W
1674	OG0001674	genemark-abe-_s25-processed-gene-2.114-mRNA-1_1&gene=genemark-abe-_s25-processed-gene-2.114&CDS=1-3849	YOR330C
1675	OG0001675	augustus_masked-abe-_s25-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-2.23&CDS=1-2160	YKR095W-A
1676	OG0001676	augustus_masked-abe-_s25-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.104&CDS=1-4737	YBR097W
1677	OG0001677	augustus_masked-abe-_s25-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.105&CDS=1-1098	YPR056W
1678	OG0001678	maker-abe-_s25-augustus-gene-3.48-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-3.48&CDS=1-372	YPR063C
1679	OG0001679	augustus_masked-abe-_s25-processed-gene-3.125-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.125&CDS=1-1650	YBR103W
1680	OG0001680	augustus_masked-abe-_s25-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.108&CDS=1-2154	YBR102C
1681	OG0001681	maker-abe-_s25-snap-gene-3.147-mRNA-1_1&gene=maker-abe-_s25-snap-gene-3.147&CDS=1-2034	YBR043C
1682	OG0001682	augustus_masked-abe-_s25-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.109&CDS=1-1242	YBR042C
1683	OG0001683	maker-abe-_s25-augustus-gene-3.49-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-3.49&CDS=1-11991	YHR099W
1684	OG0001684	augustus_masked-abe-_s25-processed-gene-3.128-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.128&CDS=1-612	YHR100C
1685	OG0001685	maker-abe-_s25-augustus-gene-3.51-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-3.51&CDS=1-1572	YLR244C
1686	OG0001686	augustus_masked-abe-_s25-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.114&CDS=1-2910	YLR240W
1687	OG0001687	augustus_masked-abe-_s25-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.133&CDS=1-708	YDR196C
1688	OG0001688	augustus_masked-abe-_s25-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.115&CDS=1-1044	YHR063C
1689	OG0001689	augustus_masked-abe-_s25-processed-gene-3.134-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.134&CDS=1-1254	YDR198C
1690	OG0001690	snap_masked-abe-_s25-processed-gene-3.69-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-3.69&CDS=1-1863	YLR234W
1691	OG0001691	augustus_masked-abe-_s25-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.117&CDS=1-945	YLR242C
1692	OG0001692	augustus_masked-abe-_s25-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.136&CDS=1-327	YDR382W
1693	OG0001693	augustus_masked-abe-_s25-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.119&CDS=1-426	YOL040C
1694	OG0001694	augustus_masked-abe-_s25-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.120&CDS=1-840	YOR130C
1695	OG0001695	snap_masked-abe-_s25-processed-gene-3.90-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-3.90&CDS=1-930	YDL237W
1696	OG0001696	augustus_masked-abe-_s25-processed-gene-3.139-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.139&CDS=1-609	YLR312W-A
1697	OG0001697	augustus_masked-abe-_s25-processed-gene-3.121-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.121&CDS=1-1638	YGL171W
1698	OG0001698	augustus_masked-abe-_s25-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.140&CDS=1-372	YPR020W
1699	OG0001699	augustus_masked-abe-_s25-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.141&CDS=1-1395	YDR105C
1700	OG0001700	augustus_masked-abe-_s25-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.122&CDS=1-1221	YPL101W
1701	OG0001701	augustus_masked-abe-_s25-processed-gene-3.123-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.123&CDS=1-2658	YPR019W
1702	OG0001702	augustus_masked-abe-_s25-processed-gene-3.143-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.143&CDS=1-1938	YDR108W
1703	OG0001703	augustus_masked-abe-_s25-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-3.124&CDS=1-3993	YLR084C
1704	OG0001704	augustus_masked-abe-_s25-processed-gene-4.0-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.0&CDS=1-1962	YKL012W
1705	OG0001705	augustus_masked-abe-_s25-processed-gene-4.4-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.4&CDS=1-603	YKL013C
1706	OG0001706	augustus_masked-abe-_s25-processed-gene-4.24-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.24&CDS=1-2913	YIR023W
1707	OG0001707	augustus_masked-abe-_s25-processed-gene-4.25-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.25&CDS=1-1026	YDR126W
1708	OG0001708	genemark-abe-_s25-processed-gene-4.132-mRNA-1_1&gene=genemark-abe-_s25-processed-gene-4.132&CDS=1-270	YLR099W-A
1709	OG0001709	snap_masked-abe-_s25-processed-gene-4.54-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-4.54&CDS=1-1743	YDR120C
1710	OG0001710	maker-abe-_s25-augustus-gene-4.103-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-4.103&CDS=1-3795	YOR168W
1711	OG0001711	augustus_masked-abe-_s25-processed-gene-4.10-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.10&CDS=1-1593	YGL244W
1712	OG0001712	augustus_masked-abe-_s25-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.11&CDS=1-258	YGR037C
1713	OG0001713	augustus_masked-abe-_s25-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.31&CDS=1-516	YLR050C
1714	OG0001714	augustus_masked-abe-_s25-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.12&CDS=1-870	YLR059C
1715	OG0001715	maker-abe-_s25-augustus-gene-4.99-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-4.99&CDS=1-5451	YPR160W
1716	OG0001716	snap_masked-abe-_s25-processed-gene-4.64-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-4.64&CDS=1-4164	YBR115C
1717	OG0001717	augustus_masked-abe-_s25-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.18&CDS=1-4224	YOR360C
1718	OG0001718	augustus_masked-abe-_s25-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.36&CDS=1-597	YKL196C
1719	OG0001719	augustus_masked-abe-_s25-processed-gene-4.37-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.37&CDS=1-759	YKL195W
1720	OG0001720	snap_masked-abe-_s25-processed-gene-4.90-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-4.90&CDS=1-2157	YLR424W
1721	OG0001721	augustus_masked-abe-_s25-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.20&CDS=1-1065	YLR418C
1722	OG0001722	snap_masked-abe-_s25-processed-gene-4.94-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-4.94&CDS=1-1923	YHR194W
1723	OG0001723	augustus_masked-abe-_s25-processed-gene-4.23-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-4.23&CDS=1-312	YDL081C
1724	OG0001724	augustus_masked-abe-_s25-processed-gene-5.4-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.4&CDS=1-1350	YFL037W
1725	OG0001725	augustus_masked-abe-_s25-processed-gene-5.3-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.3&CDS=1-1599	YLR026C
1726	OG0001726	augustus_masked-abe-_s25-processed-gene-5.6-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.6&CDS=1-405	YDR462W
1727	OG0001727	augustus_masked-abe-_s25-processed-gene-5.29-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.29&CDS=1-408	YJR082C
1728	OG0001728	augustus_masked-abe-_s25-processed-gene-5.7-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.7&CDS=1-1317	YGR254W
1729	OG0001729	augustus_masked-abe-_s25-processed-gene-5.30-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.30&CDS=1-1320	YLR231C
1730	OG0001730	augustus_masked-abe-_s25-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.11&CDS=1-2070	YJL168C
1731	OG0001731	augustus_masked-abe-_s25-processed-gene-5.12-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.12&CDS=1-993	YNL097C
1732	OG0001732	augustus_masked-abe-_s25-processed-gene-5.33-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.33&CDS=1-444	YOR103C
1733	OG0001733	augustus_masked-abe-_s25-processed-gene-5.14-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.14&CDS=1-1260	YNL099C
1734	OG0001734	augustus_masked-abe-_s25-processed-gene-5.15-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.15&CDS=1-483	YIR037W
1735	OG0001735	augustus_masked-abe-_s25-processed-gene-5.17-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.17&CDS=1-1194	YLR355C
1736	OG0001736	snap_masked-abe-_s25-processed-gene-5.93-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-5.93&CDS=1-762	YGR053C
1737	OG0001737	maker-abe-_s25-snap-gene-5.51-mRNA-1_1&gene=maker-abe-_s25-snap-gene-5.51&CDS=1-1905	YBR287W
1738	OG0001738	augustus_masked-abe-_s25-processed-gene-5.36-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.36&CDS=1-714	YJL115W
1739	OG0001739	maker-abe-_s25-snap-gene-5.52-mRNA-1_1&gene=maker-abe-_s25-snap-gene-5.52&CDS=1-3585	YER093C
1740	OG0001740	augustus_masked-abe-_s25-processed-gene-5.38-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.38&CDS=1-855	YNL075W
1741	OG0001741	augustus_masked-abe-_s25-processed-gene-5.39-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.39&CDS=1-2925	YKR050W
1742	OG0001742	maker-abe-_s25-augustus-gene-5.48-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-5.48&CDS=1-2436	YJL127C
1743	OG0001743	maker-abe-_s25-augustus-gene-5.45-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-5.45&CDS=1-975	YIL084C
1744	OG0001744	augustus_masked-abe-_s25-processed-gene-5.42-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.42&CDS=1-804	YNL032W
1745	OG0001745	augustus_masked-abe-_s25-processed-gene-5.43-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-5.43&CDS=1-1062	YFL026W
1746	OG0001746	snap_masked-abe-_s25-processed-gene-5.85-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-5.85&CDS=1-1914	YDL035C
1747	OG0001747	genemark-abe-_s25-processed-gene-6.16-mRNA-1_1&gene=genemark-abe-_s25-processed-gene-6.16&CDS=1-2781	YOR125C
1748	OG0001748	snap_masked-abe-_s25-processed-gene-6.200-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.200&CDS=1-1332	YOR025W
1749	OG0001749	snap_masked-abe-_s25-processed-gene-6.201-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.201&CDS=1-1590	YDR479C
1750	OG0001750	augustus_masked-abe-_s25-processed-gene-6.150-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.150&CDS=1-2502	YCL045C
1751	OG0001751	augustus_masked-abe-_s25-processed-gene-6.110-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.110&CDS=1-234	YDR525W-A
1752	OG0001752	augustus_masked-abe-_s25-processed-gene-6.152-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.152&CDS=1-1344	YDR527W
1753	OG0001753	augustus_masked-abe-_s25-processed-gene-6.154-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.154&CDS=1-1014	YDR460W
1754	OG0001754	snap_masked-abe-_s25-processed-gene-6.211-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.211&CDS=1-1599	YER168C
1755	OG0001755	snap_masked-abe-_s25-processed-gene-6.212-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.212&CDS=1-4674	YDR127W
1756	OG0001756	augustus_masked-abe-_s25-processed-gene-6.155-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.155&CDS=1-14862	YLR106C
1757	OG0001757	augustus_masked-abe-_s25-processed-gene-6.118-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.118&CDS=1-1638	YLR107W
1758	OG0001758	augustus_masked-abe-_s25-processed-gene-6.119-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.119&CDS=1-3624	YDR097C
1759	OG0001759	augustus_masked-abe-_s25-processed-gene-6.120-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.120&CDS=1-483	YPR098C
1760	OG0001760	maker-abe-_s25-augustus-gene-6.9-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-6.9&CDS=1-4002	YER169W
1761	OG0001761	augustus_masked-abe-_s25-processed-gene-6.164-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.164&CDS=1-1464	YPR018W
1762	OG0001762	augustus_masked-abe-_s25-processed-gene-6.165-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.165&CDS=1-1410	YOL027C
1763	OG0001763	snap_masked-abe-_s25-processed-gene-6.224-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.224&CDS=1-2025	YBR255W
1764	OG0001764	augustus_masked-abe-_s25-processed-gene-6.127-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.127&CDS=1-489	YBR254C
1765	OG0001765	augustus_masked-abe-_s25-processed-gene-6.168-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.168&CDS=1-1815	YER080W
1766	OG0001766	augustus_masked-abe-_s25-processed-gene-6.128-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.128&CDS=1-1863	YPL218W
1767	OG0001767	augustus_masked-abe-_s25-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.129&CDS=1-1968	YGL099W
1768	OG0001768	snap_masked-abe-_s25-processed-gene-6.272-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.272&CDS=1-2784	YOR058C
1769	OG0001769	snap_masked-abe-_s25-processed-gene-6.274-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.274&CDS=1-1758	YDR294C
1770	OG0001770	snap_masked-abe-_s25-processed-gene-6.275-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.275&CDS=1-2061	YDR295C
1771	OG0001771	snap_masked-abe-_s25-processed-gene-6.276-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.276&CDS=1-1470	YKR019C
1772	OG0001772	snap_masked-abe-_s25-processed-gene-6.277-mRNA-1_1&gene=snap_masked-abe-_s25-processed-gene-6.277&CDS=1-1368	YOR056C
1773	OG0001773	augustus_masked-abe-_s25-processed-gene-6.131-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.131&CDS=1-2109	YJL010C
1774	OG0001774	augustus_masked-abe-_s25-processed-gene-6.172-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.172&CDS=1-1995	YPL104W
1775	OG0001775	augustus_masked-abe-_s25-processed-gene-6.174-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.174&CDS=1-4863	YPL125W
1776	OG0001776	augustus_masked-abe-_s25-processed-gene-6.175-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.175&CDS=1-1263	YOR209C
1777	OG0001777	augustus_masked-abe-_s25-processed-gene-6.134-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.134&CDS=1-1494	YKL035W
1778	OG0001778	augustus_masked-abe-_s25-processed-gene-6.178-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.178&CDS=1-444	YOR224C
1779	OG0001779	augustus_masked-abe-_s25-processed-gene-6.179-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.179&CDS=1-276	YLR363W-A
1780	OG0001780	maker-abe-_s25-augustus-gene-6.5-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-6.5&CDS=1-4794	YGR061C
1781	OG0001781	augustus_masked-abe-_s25-processed-gene-6.180-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.180&CDS=1-321	YJR085C
1782	OG0001782	augustus_masked-abe-_s25-processed-gene-6.141-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.141&CDS=1-1890	YGL155W
1783	OG0001783	maker-abe-_s25-augustus-gene-6.6-mRNA-1_1&gene=maker-abe-_s25-augustus-gene-6.6&CDS=1-2055	YDL119C
1784	OG0001784	augustus_masked-abe-_s25-processed-gene-6.144-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.144&CDS=1-3255	YDL102W
1785	OG0001785	augustus_masked-abe-_s25-processed-gene-6.145-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.145&CDS=1-936	YMR161W
1786	OG0001786	augustus_masked-abe-_s25-processed-gene-6.147-mRNA-1_1&gene=augustus_masked-abe-_s25-processed-gene-6.147&CDS=1-1401	YOR197W
1787	OG0001787	augustus_masked-abe-_s34-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.70&CDS=1-2709	YLL008W
1788	OG0001788	augustus_masked-abe-_s34-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.71&CDS=1-1995	YLL007C
1789	OG0001789	augustus_masked-abe-_s34-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.51&CDS=1-1365	YJR117W
1790	OG0001790	augustus_masked-abe-_s34-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.72&CDS=1-705	YDL087C
1791	OG0001791	augustus_masked-abe-_s34-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.74&CDS=1-2148	YGL245W
1792	OG0001792	augustus_masked-abe-_s34-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.53&CDS=1-1848	YFR048W
1793	OG0001793	genemark-abe-_s34-processed-gene-0.95-mRNA-1_1&gene=genemark-abe-_s34-processed-gene-0.95&CDS=1-885	YOR166C
1794	OG0001794	maker-abe-_s34-augustus-gene-0.135-mRNA-1_1&gene=maker-abe-_s34-augustus-gene-0.135&CDS=1-1638	YDR044W
1795	OG0001795	augustus_masked-abe-_s34-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.76&CDS=1-1821	YNL308C
1796	OG0001796	augustus_masked-abe-_s34-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.77&CDS=1-1011	YIL061C
1797	OG0001797	augustus_masked-abe-_s34-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.78&CDS=1-861	YLR126C
1798	OG0001798	augustus_masked-abe-_s34-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.60&CDS=1-960	YNL229C
1799	OG0001799	augustus_masked-abe-_s34-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.80&CDS=1-3015	YPL009C
1800	OG0001800	snap_masked-abe-_s34-processed-gene-0.12-mRNA-1_1&gene=snap_masked-abe-_s34-processed-gene-0.12&CDS=1-1038	YPL015C
1801	OG0001801	augustus_masked-abe-_s34-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.81&CDS=1-948	YLR063W
1802	OG0001802	augustus_masked-abe-_s34-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.82&CDS=1-3744	YJL197W
1803	OG0001803	maker-abe-_s34-augustus-gene-0.136-mRNA-1_1&gene=maker-abe-_s34-augustus-gene-0.136&CDS=1-4587	YLR060W
1804	OG0001804	augustus_masked-abe-_s34-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.63&CDS=1-612	YFL005W
1805	OG0001805	augustus_masked-abe-_s34-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.84&CDS=1-597	YFL010C
1806	OG0001806	augustus_masked-abe-_s34-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-abe-_s34-processed-gene-0.85&CDS=1-1158	YMR243C
1807	OG0001807	snap_masked-abe-_s34-processed-gene-0.42-mRNA-1_1&gene=snap_masked-abe-_s34-processed-gene-0.42&CDS=1-1437	YKL175W
1808	OG0001808	snap_masked-abe-_s34-processed-gene-0.43-mRNA-1_1&gene=snap_masked-abe-_s34-processed-gene-0.43&CDS=1-1326	YKL077W
