	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034877_Tetrapisispora_namnaonensis
1606	OG0001606	YGL010W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.29&CDS=1-504
1607	OG0001607	YGL011C	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.9&CDS=1-771
1608	OG0001608	YGL012W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.31&CDS=1-1422
1609	OG0001609	YGL014W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.17&CDS=1-2343
1610	OG0001610	YGL016W	snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.68-mRNA-1_1&gene=snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.68&CDS=1-3204
1611	OG0001611	YGL017W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.25&CDS=1-1563
1612	OG0001612	YGL018C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.122&CDS=1-678
1613	OG0001613	YGL019W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.104&CDS=1-840
1614	OG0001614	YGL020C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.121&CDS=1-699
1615	OG0001615	YGL022W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.103&CDS=1-2184
1616	OG0001616	YGL023C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.119&CDS=1-2343
1617	OG0001617	YGL025C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.118&CDS=1-1644
1618	OG0001618	YGL026C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.117&CDS=1-2112
1619	OG0001619	YGL027C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.116&CDS=1-2433
1620	OG0001620	YGL029W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.28&CDS=1-366
1621	OG0001621	YGL030W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.101&CDS=1-345
1622	OG0001622	YGL032C	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.8&CDS=1-252
1623	OG0001623	YGL033W	snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.40&CDS=1-627
1624	OG0001624	YGL035C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.112&CDS=1-1587
1625	OG0001625	YGL036W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.99&CDS=1-2784
1626	OG0001626	YGL037C	snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.65-mRNA-1_1&gene=snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.65&CDS=1-648
1627	OG0001627	YGL040C	augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-8.85-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-8.85&CDS=1-1041
1628	OG0001628	YGL041W-A	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.97&CDS=1-450
1629	OG0001629	YGL043W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.96&CDS=1-906
1630	OG0001630	YGL044C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.109&CDS=1-861
1631	OG0001631	YGL045W	genemark-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.12&CDS=1-1608
1632	OG0001632	YGL047W	snap_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.49&CDS=1-639
1633	OG0001633	YGL048C	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-1.19&CDS=1-1209
1634	OG0001634	YGL049C	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.107&CDS=1-2562
1635	OG0001635	YGL050W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-1.90&CDS=1-816
1636	OG0001636	YGL054C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.62-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.62&CDS=1-414
1637	OG0001637	YGL055W	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.44-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.44&CDS=1-1464
1638	OG0001638	YGL057C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.70&CDS=1-759
1639	OG0001639	YGL058W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.50&CDS=1-504
1640	OG0001640	YGL059W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.48&CDS=1-1482
1641	OG0001641	YGL061C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.49&CDS=1-648
1642	OG0001642	YGL064C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.96&CDS=1-1692
1643	OG0001643	YGL065C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.99&CDS=1-1527
1644	OG0001644	YGL066W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.114&CDS=1-1587
1645	OG0001645	YGL067W	genemark-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.37&CDS=1-1131
1646	OG0001646	YGL068W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.117&CDS=1-555
1647	OG0001647	YGL070C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.119&CDS=1-366
1648	OG0001648	YGL071W	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.153-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.153&CDS=1-2136
1649	OG0001649	YGL073W	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.155&CDS=1-2220
1650	OG0001650	YGL075C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.120&CDS=1-1263
1651	OG0001651	YGL077C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.122&CDS=1-1758
1652	OG0001652	YGL078C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.99&CDS=1-1596
1653	OG0001653	YGL079W	genemark-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.39&CDS=1-645
1654	OG0001654	YGL080W	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.135&CDS=1-420
1655	OG0001655	YGL081W	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.137&CDS=1-1251
1656	OG0001656	YGL082W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.4&CDS=1-1161
1657	OG0001657	YGL083W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.6&CDS=1-2403
1658	OG0001658	YGL084C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.3&CDS=1-1782
1659	OG0001659	YGL085W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.26&CDS=1-855
1660	OG0001660	YGL086W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.27&CDS=1-2124
1661	OG0001661	YGL087C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.7&CDS=1-411
1662	OG0001662	YGL089C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.9&CDS=1-435
1663	OG0001663	YGL090W	snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.83&CDS=1-1230
1664	OG0001664	YGL091C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.10&CDS=1-993
1665	OG0001665	YGL092W	augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.73&CDS=1-3846
1666	OG0001666	YGL093W	snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.84&CDS=1-2541
1667	OG0001667	YGL094C	augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.75&CDS=1-3444
1668	OG0001668	YGL095C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.11&CDS=1-1803
1669	OG0001669	YGL097W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.34&CDS=1-1437
1670	OG0001670	YGL098W	augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-2.91&CDS=1-753
1671	OG0001671	YGL099W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.35&CDS=1-1926
1672	OG0001672	YGL100W	maker-NODE_17_length_366881_cov_78.9049_ID_33-augustus-gene-2.7-mRNA-1_1&gene=maker-NODE_17_length_366881_cov_78.9049_ID_33-augustus-gene-2.7&CDS=1-1527
1673	OG0001673	YGL103W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.39&CDS=1-447
1674	OG0001674	YGL105W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.40&CDS=1-1134
1675	OG0001675	YGL106W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.41&CDS=1-432
1676	OG0001676	YGL108C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.17&CDS=1-357
1677	OG0001677	YGL110C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.18&CDS=1-1869
1678	OG0001678	YGL111W	augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.63&CDS=1-1329
1679	OG0001679	YGL112C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.20&CDS=1-1521
1680	OG0001680	YGL113W	snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.97-mRNA-1_1&gene=snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.97&CDS=1-1995
1681	OG0001681	YGL114W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.44&CDS=1-2244
1682	OG0001682	YGL115W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.45&CDS=1-969
1683	OG0001683	YGL116W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.46&CDS=1-2130
1684	OG0001684	YGL119W	genemark-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.41-mRNA-1_1&gene=genemark-NODE_17_length_366881_cov_78.9049_ID_33-processed-gene-1.41&CDS=1-1596
1685	OG0001685	YGL120C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-5.65-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-5.65&CDS=1-2328
1686	OG0001686	YGL122C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-5.66-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-5.66&CDS=1-1596
1687	OG0001687	YGL123W	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-5.86-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-5.86&CDS=1-759
1688	OG0001688	YGL124C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.23&CDS=1-1902
1689	OG0001689	YGL125W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.49&CDS=1-1908
1690	OG0001690	YGL126W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-1.50&CDS=1-1176
1691	OG0001691	YGL127C	snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-2.90&CDS=1-414
1692	OG0001692	YGL129C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.149-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.149&CDS=1-1323
1693	OG0001693	YGL130W	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-2.116&CDS=1-1344
1694	OG0001694	YGL131C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.113&CDS=1-4488
1695	OG0001695	YGL133W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.93&CDS=1-3591
1696	OG0001696	YGL136C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.110&CDS=1-921
1697	OG0001697	YGL137W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.90&CDS=1-2604
1698	OG0001698	YGL138C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.109&CDS=1-1347
1699	OG0001699	YGL140C	augustus_masked-NODE_13_length_391438_cov_78.2827_ID_25-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-NODE_13_length_391438_cov_78.2827_ID_25-processed-gene-1.58&CDS=1-3687
1700	OG0001700	YGL141W	augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.139&CDS=1-2754
1701	OG0001701	YGL142C	augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.96&CDS=1-1746
1702	OG0001702	YGL144C	augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_24_length_176467_cov_74.7781_ID_47-processed-gene-0.97&CDS=1-3294
1703	OG0001703	YGL145W	snap_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-8.94-mRNA-1_1&gene=snap_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-8.94&CDS=1-2136
1704	OG0001704	YGL148W	augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-8.46-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-8.46&CDS=1-1128
1705	OG0001705	YGL150C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.97&CDS=1-4182
1706	OG0001706	YGL151W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.136&CDS=1-3258
1707	OG0001707	YGL153W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.137&CDS=1-1026
1708	OG0001708	YGL154C	snap_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-7.89-mRNA-1_1&gene=snap_masked-NODE_1_length_1154729_cov_74.5298_ID_1-processed-gene-7.89&CDS=1-735
1709	OG0001709	YGL155W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.138&CDS=1-1071
1710	OG0001710	YGL156W	maker-NODE_15_length_376097_cov_74.5351_ID_29-augustus-gene-2.85-mRNA-1_1&gene=maker-NODE_15_length_376097_cov_74.5351_ID_29-augustus-gene-2.85&CDS=1-3459
1711	OG0001711	YGL159W	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-8.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-8.24&CDS=1-1020
1712	OG0001712	YGL160W	augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-3.63-mRNA-1_1&gene=augustus_masked-NODE_12_length_413496_cov_77.2887_ID_23-processed-gene-3.63&CDS=1-1551
1713	OG0001713	YGL161C	augustus_masked-NODE_16_length_374837_cov_75.7898_ID_31-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-NODE_16_length_374837_cov_75.7898_ID_31-processed-gene-2.58&CDS=1-930
1714	OG0001714	YGL163C	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-1.56&CDS=1-2829
1715	OG0001715	YGL164C	augustus_masked-NODE_16_length_374837_cov_75.7898_ID_31-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_16_length_374837_cov_75.7898_ID_31-processed-gene-2.57&CDS=1-1167
