	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034883_Peterozyma_xylosa
1397	OG0001397	YER173W	maker-flattened_line_4-snap-gene-6.8-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-6.8&CDS=1-2163
1398	OG0001398	YER177W	snap_masked-flattened_line_12-processed-gene-4.104-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-4.104&CDS=1-738
1399	OG0001399	YER178W	snap_masked-flattened_line_12-processed-gene-4.129-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-4.129&CDS=1-1209
1400	OG0001400	YER179W	maker-flattened_line_12-augustus-gene-4.46-mRNA-1_1&gene=maker-flattened_line_12-augustus-gene-4.46&CDS=1-2487
1401	OG0001401	YER182W	snap_masked-flattened_line_22-processed-gene-2.112-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.112&CDS=1-828
1402	OG0001402	YER183C	augustus_masked-flattened_line_22-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.28&CDS=1-504
1403	OG0001403	YFL001W	snap_masked-flattened_line_2-processed-gene-1.12-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.12&CDS=1-1350
1404	OG0001404	YFL002C	snap_masked-flattened_line_2-processed-gene-1.32-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.32&CDS=1-1824
1405	OG0001405	YFL005W	snap_masked-flattened_line_24-processed-gene-2.63-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-2.63&CDS=1-609
1406	OG0001406	YFL007W	snap_masked-flattened_line_34-processed-gene-0.110-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.110&CDS=1-6654
1407	OG0001407	YFL008W	snap_masked-flattened_line_54-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.40&CDS=1-3735
1408	OG0001408	YFL010C	snap_masked-flattened_line_0-processed-gene-10.71-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-10.71&CDS=1-588
1409	OG0001409	YFL013C	snap_masked-flattened_line_0-processed-gene-4.15-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.15&CDS=1-2616
1410	OG0001410	YFL014W	snap_masked-flattened_line_2-processed-gene-3.113-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-3.113&CDS=1-195
1411	OG0001411	YFL016C	snap_masked-flattened_line_30-processed-gene-1.130-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-1.130&CDS=1-1431
1412	OG0001412	YFL017C	augustus_masked-flattened_line_6-processed-gene-7.71-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.71&CDS=1-510
1413	OG0001413	YFL018C	snap_masked-flattened_line_24-processed-gene-1.32-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.32&CDS=1-1479
1414	OG0001414	YFL022C	snap_masked-flattened_line_24-processed-gene-1.13-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.13&CDS=1-1491
1415	OG0001415	YFL024C	snap_masked-flattened_line_32-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.49&CDS=1-2304
1416	OG0001416	YFL025C	snap_masked-flattened_line_14-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.70&CDS=1-2913
1417	OG0001417	YFL026W	snap_masked-flattened_line_36-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.3&CDS=1-1245
1418	OG0001418	YFL027C	snap_masked-flattened_line_24-processed-gene-3.123-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-3.123&CDS=1-1569
1419	OG0001419	YFL028C	snap_masked-flattened_line_6-processed-gene-7.129-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-7.129&CDS=1-1014
1420	OG0001420	YFL029C	snap_masked-flattened_line_24-processed-gene-3.160-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-3.160&CDS=1-975
1421	OG0001421	YFL030W	maker-flattened_line_10-augustus-gene-2.131-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-2.131&CDS=1-1974
1422	OG0001422	YFL033C	genemark-flattened_line_0-processed-gene-7.108-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.108&CDS=1-5037
1423	OG0001423	YFL034C-B	snap_masked-flattened_line_0-processed-gene-5.77-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.77&CDS=1-906
1424	OG0001424	YFL034W	maker-flattened_line_44-snap-gene-0.87-mRNA-1_1&gene=maker-flattened_line_44-snap-gene-0.87&CDS=1-3606
1425	OG0001425	YFL036W	snap_masked-flattened_line_0-processed-gene-5.58-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.58&CDS=1-4002
1426	OG0001426	YFL037W	genemark-flattened_line_6-processed-gene-0.71-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.71&CDS=1-1338
1427	OG0001427	YFL038C	snap_masked-flattened_line_8-processed-gene-6.29-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-6.29&CDS=1-618
1428	OG0001428	YFL039C	genemark-flattened_line_8-processed-gene-6.74-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-6.74&CDS=1-1128
1429	OG0001429	YFL044C	snap_masked-flattened_line_0-processed-gene-9.103-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-9.103&CDS=1-984
1430	OG0001430	YFL045C	snap_masked-flattened_line_0-processed-gene-9.105-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-9.105&CDS=1-753
1431	OG0001431	YFL046W	snap_masked-flattened_line_0-processed-gene-9.81-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-9.81&CDS=1-630
1432	OG0001432	YFL047W	snap_masked-flattened_line_10-processed-gene-3.72-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-3.72&CDS=1-2268
1433	OG0001433	YFL053W	snap_masked-flattened_line_0-processed-gene-2.12-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.12&CDS=1-1758
1434	OG0001434	YFL055W	snap_masked-flattened_line_2-processed-gene-9.27-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-9.27&CDS=1-1587
1435	OG0001435	YFR001W	snap_masked-flattened_line_6-processed-gene-7.160-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-7.160&CDS=1-606
1436	OG0001436	YFR002W	snap_masked-flattened_line_0-processed-gene-4.5-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.5&CDS=1-2802
1437	OG0001437	YFR005C	genemark-flattened_line_34-processed-gene-1.220-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.220&CDS=1-1443
1438	OG0001438	YFR006W	snap_masked-flattened_line_6-processed-gene-7.131-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-7.131&CDS=1-1440
1439	OG0001439	YFR007W	snap_masked-flattened_line_6-processed-gene-7.153-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-7.153&CDS=1-1029
1440	OG0001440	YFR009W	snap_masked-flattened_line_12-processed-gene-1.102-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.102&CDS=1-2250
1441	OG0001441	YFR010W	snap_masked-flattened_line_10-processed-gene-3.62-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-3.62&CDS=1-1452
1442	OG0001442	YFR011C	maker-flattened_line_10-snap-gene-3.144-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-3.144&CDS=1-447
1443	OG0001443	YFR015C	snap_masked-flattened_line_18-processed-gene-3.62-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-3.62&CDS=1-2112
1444	OG0001444	YFR016C	snap_masked-flattened_line_8-processed-gene-3.0-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-3.0&CDS=1-2019
1445	OG0001445	YFR019W	snap_masked-flattened_line_4-processed-gene-3.71-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.71&CDS=1-5247
1446	OG0001446	YFR024C-A	snap_masked-flattened_line_8-processed-gene-3.24-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-3.24&CDS=1-1245
1447	OG0001447	YFR025C	snap_masked-flattened_line_38-processed-gene-1.56-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-1.56&CDS=1-978
1448	OG0001448	YFR027W	snap_masked-flattened_line_12-processed-gene-4.136-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-4.136&CDS=1-852
1449	OG0001449	YFR028C	snap_masked-flattened_line_8-processed-gene-4.121-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-4.121&CDS=1-1746
1450	OG0001450	YFR029W	genemark-flattened_line_36-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.68&CDS=1-2262
1451	OG0001451	YFR030W	snap_masked-flattened_line_8-processed-gene-6.36-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-6.36&CDS=1-3198
1452	OG0001452	YFR031C	snap_masked-flattened_line_18-processed-gene-4.82-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-4.82&CDS=1-3510
1453	OG0001453	YFR032C-A	snap_masked-flattened_line_18-processed-gene-3.61-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-3.61&CDS=1-192
1454	OG0001454	YFR033C	augustus_masked-flattened_line_40-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-1.45&CDS=1-315
1455	OG0001455	YFR034C	snap_masked-flattened_line_20-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.58&CDS=1-1767
1456	OG0001456	YFR037C	snap_masked-flattened_line_26-processed-gene-2.51-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-2.51&CDS=1-1563
1457	OG0001457	YFR038W	snap_masked-flattened_line_26-processed-gene-2.21-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-2.21&CDS=1-2613
1458	OG0001458	YFR041C	snap_masked-flattened_line_6-processed-gene-6.46-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-6.46&CDS=1-984
1459	OG0001459	YFR042W	snap_masked-flattened_line_6-processed-gene-6.23-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-6.23&CDS=1-636
1460	OG0001460	YFR043C	augustus_masked-flattened_line_0-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.87&CDS=1-891
1461	OG0001461	YFR044C	snap_masked-flattened_line_14-processed-gene-3.50-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-3.50&CDS=1-1437
1462	OG0001462	YFR045W	snap_masked-flattened_line_8-processed-gene-1.81-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.81&CDS=1-1140
1463	OG0001463	YFR047C	snap_masked-flattened_line_12-processed-gene-4.113-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-4.113&CDS=1-909
1464	OG0001464	YFR048W	snap_masked-flattened_line_6-processed-gene-2.55-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.55&CDS=1-2040
1465	OG0001465	YFR050C	snap_masked-flattened_line_0-processed-gene-7.52-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-7.52&CDS=1-816
1466	OG0001466	YFR051C	snap_masked-flattened_line_0-processed-gene-7.83-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-7.83&CDS=1-1563
1467	OG0001467	YFR052W	snap_masked-flattened_line_2-processed-gene-4.25-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.25&CDS=1-804
1468	OG0001468	YFR053C	maker-flattened_line_8-snap-gene-1.134-mRNA-1_1&gene=maker-flattened_line_8-snap-gene-1.134&CDS=1-1446
1469	OG0001469	YGL001C	snap_masked-flattened_line_8-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.32&CDS=1-1053
1470	OG0001470	YGL003C	genemark-flattened_line_18-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.86&CDS=1-1785
1471	OG0001471	YGL004C	snap_masked-flattened_line_6-processed-gene-7.147-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-7.147&CDS=1-1191
1472	OG0001472	YGL005C	snap_masked-flattened_line_6-processed-gene-7.148-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-7.148&CDS=1-894
1473	OG0001473	YGL006W	snap_masked-flattened_line_8-processed-gene-7.17-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-7.17&CDS=1-3501
1474	OG0001474	YGL008C	genemark-flattened_line_2-processed-gene-9.95-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-9.95&CDS=1-2691
1475	OG0001475	YGL009C	snap_masked-flattened_line_0-processed-gene-7.47-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-7.47&CDS=1-2334
1476	OG0001476	YGL010W	snap_masked-flattened_line_24-processed-gene-3.154-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-3.154&CDS=1-591
1477	OG0001477	YGL011C	snap_masked-flattened_line_20-processed-gene-2.75-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.75&CDS=1-741
1478	OG0001478	YGL012W	snap_masked-flattened_line_20-processed-gene-2.74-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.74&CDS=1-1410
1479	OG0001479	YGL014W	snap_masked-flattened_line_2-processed-gene-7.11-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-7.11&CDS=1-2301
1480	OG0001480	YGL016W	augustus_masked-flattened_line_6-processed-gene-7.41-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.41&CDS=1-2979
1481	OG0001481	YGL017W	snap_masked-flattened_line_2-processed-gene-4.23-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.23&CDS=1-1521
1482	OG0001482	YGL018C	snap_masked-flattened_line_20-processed-gene-3.86-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-3.86&CDS=1-705
1483	OG0001483	YGL019W	augustus_masked-flattened_line_2-processed-gene-4.137-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.137&CDS=1-867
1484	OG0001484	YGL020C	snap_masked-flattened_line_2-processed-gene-4.53-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.53&CDS=1-621
1485	OG0001485	YGL022W	snap_masked-flattened_line_2-processed-gene-6.7-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-6.7&CDS=1-2247
1486	OG0001486	YGL023C	augustus_masked-flattened_line_2-processed-gene-6.116-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.116&CDS=1-2739
1487	OG0001487	YGL026C	snap_masked-flattened_line_40-processed-gene-1.71-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-1.71&CDS=1-2097
1488	OG0001488	YGL027C	snap_masked-flattened_line_20-processed-gene-4.111-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-4.111&CDS=1-2451
1489	OG0001489	YGL028C	snap_masked-flattened_line_4-processed-gene-3.98-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.98&CDS=1-1722
1490	OG0001490	YGL030W	genemark-flattened_line_12-processed-gene-2.72-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-2.72&CDS=1-324
1491	OG0001491	YGL037C	snap_masked-flattened_line_8-processed-gene-3.44-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-3.44&CDS=1-714
1492	OG0001492	YGL040C	snap_masked-flattened_line_16-processed-gene-3.84-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-3.84&CDS=1-1023
1493	OG0001493	YGL041W-A	snap_masked-flattened_line_28-processed-gene-2.53-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-2.53&CDS=1-393
1494	OG0001494	YGL043W	snap_masked-flattened_line_28-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-2.24&CDS=1-882
1495	OG0001495	YGL044C	maker-flattened_line_28-snap-gene-2.5-mRNA-1_1&gene=maker-flattened_line_28-snap-gene-2.5&CDS=1-819
1496	OG0001496	YGL045W	snap_masked-flattened_line_36-processed-gene-1.95-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.95&CDS=1-2205
1497	OG0001497	YGL047W	snap_masked-flattened_line_14-processed-gene-1.68-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.68&CDS=1-636
1498	OG0001498	YGL048C	snap_masked-flattened_line_10-processed-gene-4.30-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-4.30&CDS=1-1191
1499	OG0001499	YGL050W	snap_masked-flattened_line_18-processed-gene-2.115-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-2.115&CDS=1-879
1500	OG0001500	YGL054C	genemark-flattened_line_28-processed-gene-2.94-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-2.94&CDS=1-411
1501	OG0001501	YGL058W	snap_masked-flattened_line_24-processed-gene-1.51-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.51&CDS=1-516
1502	OG0001502	YGL059W	snap_masked-flattened_line_0-processed-gene-3.40-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.40&CDS=1-1500
1503	OG0001503	YGL064C	snap_masked-flattened_line_18-processed-gene-3.92-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-3.92&CDS=1-1572
1504	OG0001504	YGL065C	snap_masked-flattened_line_12-processed-gene-2.158-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.158&CDS=1-1338
1505	OG0001505	YGL066W	snap_masked-flattened_line_12-processed-gene-2.159-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.159&CDS=1-1377
1506	OG0001506	YGL067W	snap_masked-flattened_line_4-processed-gene-8.139-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-8.139&CDS=1-1092
1507	OG0001507	YGL068W	snap_masked-flattened_line_20-processed-gene-1.108-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.108&CDS=1-492
1508	OG0001508	YGL070C	genemark-flattened_line_20-processed-gene-1.86-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.86&CDS=1-336
1509	OG0001509	YGL073W	snap_masked-flattened_line_2-processed-gene-5.52-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-5.52&CDS=1-2028
1510	OG0001510	YGL077C	maker-flattened_line_22-snap-gene-4.161-mRNA-1_1&gene=maker-flattened_line_22-snap-gene-4.161&CDS=1-3249
1511	OG0001511	YGL078C	snap_masked-flattened_line_36-processed-gene-1.54-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.54&CDS=1-1542
1512	OG0001512	YGL079W	snap_masked-flattened_line_50-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.52&CDS=1-525
1513	OG0001513	YGL080W	snap_masked-flattened_line_24-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.63&CDS=1-351
1514	OG0001514	YGL083W	snap_masked-flattened_line_2-processed-gene-9.23-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-9.23&CDS=1-2538
1515	OG0001515	YGL084C	snap_masked-flattened_line_22-processed-gene-2.104-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.104&CDS=1-1788
1516	OG0001516	YGL085W	snap_masked-flattened_line_22-processed-gene-2.98-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.98&CDS=1-684
1517	OG0001517	YGL087C	snap_masked-flattened_line_22-processed-gene-2.103-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.103&CDS=1-414
1518	OG0001518	YGL091C	snap_masked-flattened_line_0-processed-gene-9.59-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-9.59&CDS=1-978
1519	OG0001519	YGL093W	augustus_masked-flattened_line_8-processed-gene-6.145-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-6.145&CDS=1-3099
1520	OG0001520	YGL094C	genemark-flattened_line_8-processed-gene-6.51-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-6.51&CDS=1-3303
1521	OG0001521	YGL095C	snap_masked-flattened_line_8-processed-gene-6.6-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-6.6&CDS=1-1935
1522	OG0001522	YGL097W	snap_masked-flattened_line_4-processed-gene-7.3-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-7.3&CDS=1-1461
1523	OG0001523	YGL098W	augustus_masked-flattened_line_8-processed-gene-6.124-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-6.124&CDS=1-792
1524	OG0001524	YGL099W	snap_masked-flattened_line_6-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.28&CDS=1-1944
1525	OG0001525	YGL100W	snap_masked-flattened_line_24-processed-gene-1.48-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.48&CDS=1-1035
1526	OG0001526	YGL103W	snap_masked-flattened_line_0-processed-gene-6.41-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.41&CDS=1-447
1527	OG0001527	YGL105W	snap_masked-flattened_line_0-processed-gene-6.16-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.16&CDS=1-1119
1528	OG0001528	YGL106W	genemark-flattened_line_0-processed-gene-6.89-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.89&CDS=1-432
1529	OG0001529	YGL110C	snap_masked-flattened_line_2-processed-gene-0.53-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.53&CDS=1-2103
1530	OG0001530	YGL111W	snap_masked-flattened_line_20-processed-gene-2.46-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.46&CDS=1-1161
1531	OG0001531	YGL112C	snap_masked-flattened_line_10-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.65&CDS=1-1548
1532	OG0001532	YGL113W	snap_masked-flattened_line_6-processed-gene-2.99-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.99&CDS=1-2655
1533	OG0001533	YGL114W	augustus_masked-flattened_line_50-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.14&CDS=1-2154
1534	OG0001534	YGL115W	snap_masked-flattened_line_50-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.60&CDS=1-1071
1535	OG0001535	YGL116W	augustus_masked-flattened_line_32-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.28&CDS=1-2541
1536	OG0001536	YGL119W	snap_masked-flattened_line_10-processed-gene-4.14-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-4.14&CDS=1-1746
