	OrthologID	Nakazawaea_peltata	Saccharomyces_cerevisiae
1762	OG0001762	-processed-gene-4.79-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.79&CDS=1-3984	YNL273W
1763	OG0001763	-processed-gene-4.80-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.80&CDS=1-5523	YFR019W
1764	OG0001764	-processed-gene-4.24-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.24&CDS=1-1968	YOR154W
1765	OG0001765	-processed-gene-4.62-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.62&CDS=1-4932	YCR042C
1766	OG0001766	-processed-gene-4.82-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.82&CDS=1-2997	YNL267W
1767	OG0001767	-processed-gene-4.101-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.101&CDS=1-861	YNL265C
1768	OG0001768	-processed-gene-4.102-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.102&CDS=1-3018	YGR047C
1769	OG0001769	-processed-gene-4.8-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.8&CDS=1-1002	YGR048W
1770	OG0001770	-processed-gene-4.104-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.104&CDS=1-2907	YLL021W
1771	OG0001771	-processed-gene-4.105-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.105&CDS=1-717	YLR312W-A
1772	OG0001772	-processed-gene-4.9-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.9&CDS=1-1626	YLR141W
1773	OG0001773	-processed-gene-4.86-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.86&CDS=1-489	YDR155C
1774	OG0001774	-processed-gene-4.88-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.88&CDS=1-1770	YFL053W
1775	OG0001775	-processed-gene-4.89-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.89&CDS=1-1680	YGL171W
1776	OG0001776	-processed-gene-4.106-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.106&CDS=1-438	YPR020W
1777	OG0001777	-processed-gene-4.107-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.107&CDS=1-2799	YPR019W
1778	OG0001778	-processed-gene-4.33-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.33&CDS=1-2100	YPR018W
1779	OG0001779	-processed-gene-4.94-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.94&CDS=1-1083	YDL055C
1780	OG0001780	-processed-gene-4.19-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.19&CDS=1-4359	YIL115C
1781	OG0001781	-processed-gene-4.96-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.96&CDS=1-375	YBL078C
1782	OG0001782	-processed-gene-4.97-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.97&CDS=1-2790	YBR229C
1783	OG0001783	-processed-gene-4.112-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.112&CDS=1-3942	YDR301W
1784	OG0001784	-processed-gene-4.98-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-4.98&CDS=1-654	YGR095C
1785	OG0001785	-processed-gene-5.0-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.0&CDS=1-3168	YGR094W
1786	OG0001786	-processed-gene-5.1-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.1&CDS=1-1521	YMR140W
1787	OG0001787	-processed-gene-5.4-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.4&CDS=1-1299	YDL084W
1788	OG0001788	-processed-gene-5.75-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.75&CDS=1-270	YPL034W
1789	OG0001789	-processed-gene-5.6-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.6&CDS=1-1146	YGR012W
1790	OG0001790	-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.107&CDS=1-1533	YGR013W
1791	OG0001791	-processed-gene-5.56-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.56&CDS=1-2805	YGR014W
1792	OG0001792	-processed-gene-5.34-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.34&CDS=1-2277	YNL039W
1793	OG0001793	-processed-gene-5.11-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.11&CDS=1-1260	YNL035C
1794	OG0001794	-processed-gene-5.35-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.35&CDS=1-2409	YNL021W
1795	OG0001795	-processed-gene-5.13-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.13&CDS=1-1476	YNL022C
1796	OG0001796	-processed-gene-5.16-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.16&CDS=1-1125	YNL084C
1797	OG0001797	-processed-gene-5.17-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.17&CDS=1-3300	YNL023C
1798	OG0001798	-processed-gene-5.38-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.38&CDS=1-2337	YLR304C
1799	OG0001799	-processed-gene-5.18-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.18&CDS=1-786	YIL093C
1800	OG0001800	-processed-gene-5.19-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.19&CDS=1-798	YNL024C
1801	OG0001801	-processed-gene-5.40-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.40&CDS=1-1572	YIL142W
1802	OG0001802	-processed-gene-5.41-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.41&CDS=1-1563	YCR068W
1803	OG0001803	-processed-gene-5.23-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.23&CDS=1-618	YER042W
1804	OG0001804	-processed-gene-5.24-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.24&CDS=1-1341	YOR244W
1805	OG0001805	-processed-gene-5.43-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.43&CDS=1-1035	YPL152W
1806	OG0001806	-processed-gene-5.46-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.46&CDS=1-1794	YML102W
1807	OG0001807	-processed-gene-5.144-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.144&CDS=1-780	YMR265C
1808	OG0001808	-processed-gene-5.25-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.25&CDS=1-4344	YMR259C
1809	OG0001809	-processed-gene-5.95-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.95&CDS=1-477	YCR063W
1810	OG0001810	-processed-gene-5.27-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.27&CDS=1-1350	YHR011W
1811	OG0001811	-processed-gene-5.28-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-5.28&CDS=1-954	YNR027W
1812	OG0001812	-processed-gene-6.95-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.95&CDS=1-3045	YDR430C
1813	OG0001813	-processed-gene-6.78-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.78&CDS=1-1206	YDR427W
1814	OG0001814	-snap-gene-6.118-mRNA-1_1&gene=maker-gi|1002316197|dbj|BCGQ01000004.1|-snap-gene-6.118&CDS=1-2445	YMR100W
1815	OG0001815	-processed-gene-6.96-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.96&CDS=1-954	YKL120W
1816	OG0001816	-processed-gene-6.99-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.99&CDS=1-1596	YDR228C
1817	OG0001817	-processed-gene-6.80-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.80&CDS=1-894	YDL198C
1818	OG0001818	-processed-gene-6.100-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.100&CDS=1-771	YDR226W
1819	OG0001819	-processed-gene-6.81-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.81&CDS=1-849	YJR096W
1820	OG0001820	-processed-gene-6.102-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.102&CDS=1-1527	YGR093W
1821	OG0001821	-processed-gene-6.103-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.103&CDS=1-2331	YLL001W
1822	OG0001822	-processed-gene-6.104-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.104&CDS=1-1278	YLL002W
1823	OG0001823	-processed-gene-6.105-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.105&CDS=1-648	YJL001W
1824	OG0001824	-processed-gene-6.30-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.30&CDS=1-3156	YLL003W
1825	OG0001825	-processed-gene-6.82-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.82&CDS=1-2262	YIR007W
1826	OG0001826	-processed-gene-6.108-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.108&CDS=1-1650	YPR144C
1827	OG0001827	-processed-gene-6.84-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.84&CDS=1-2037	YPR074C
1828	OG0001828	-processed-gene-6.85-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.85&CDS=1-1287	YDL006W
1829	OG0001829	-processed-gene-6.86-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.86&CDS=1-2274	YLL008W
1830	OG0001830	-processed-gene-6.87-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.87&CDS=1-654	YJL004C
1831	OG0001831	-processed-gene-6.32-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.32&CDS=1-6036	YJL005W
1832	OG0001832	-processed-gene-6.88-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.88&CDS=1-2484	YEL032W
1833	OG0001833	-processed-gene-6.89-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.89&CDS=1-870	YLR351C
1834	OG0001834	-processed-gene-6.111-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.111&CDS=1-960	YHR104W
1835	OG0001835	-processed-gene-6.112-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.112&CDS=1-171	YLL009C
1836	OG0001836	-processed-gene-6.90-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.90&CDS=1-759	YPL162C
1837	OG0001837	-processed-gene-6.91-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.91&CDS=1-981	YLR017W
1838	OG0001838	-processed-gene-6.113-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.113&CDS=1-1578	YJL153C
1839	OG0001839	-processed-gene-6.93-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.93&CDS=1-1179	YOR266W
1840	OG0001840	-augustus-gene-6.117-mRNA-1_1&gene=maker-gi|1002316197|dbj|BCGQ01000004.1|-augustus-gene-6.117&CDS=1-2163	YHR072W
1841	OG0001841	-processed-gene-6.116-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-6.116&CDS=1-2091	YKL104C
1842	OG0001842	-processed-gene-7.45-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.45&CDS=1-2808	YDL095W
1843	OG0001843	-processed-gene-7.49-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.49&CDS=1-948	YOR251C
1844	OG0001844	-processed-gene-7.10-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.10&CDS=1-1494	YOR250C
1845	OG0001845	-processed-gene-7.92-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.92&CDS=1-2121	YLL004W
1846	OG0001846	-processed-gene-7.53-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.53&CDS=1-1410	YJL002C
1847	OG0001847	-processed-gene-7.65-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.65&CDS=1-3207	YDR027C
1848	OG0001848	-processed-gene-7.54-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.54&CDS=1-1581	YHR009C
1849	OG0001849	-processed-gene-7.15-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.15&CDS=1-1242	YDR346C
1850	OG0001850	-processed-gene-7.56-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.56&CDS=1-357	YDR469W
1851	OG0001851	-processed-gene-7.107-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.107&CDS=1-1503	YDR470C
1852	OG0001852	-processed-gene-7.57-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.57&CDS=1-9912	YDR457W
1853	OG0001853	-processed-gene-7.99-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.99&CDS=1-819	YKL096W
1854	OG0001854	-processed-gene-7.68-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.68&CDS=1-1086	YBR192W
1855	OG0001855	-processed-gene-7.59-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.59&CDS=1-5688	YPL082C
1856	OG0001856	-processed-gene-7.71-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.71&CDS=1-948	YBR187W
1857	OG0001857	-processed-gene-7.102-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.102&CDS=1-1701	YHR196W
1858	OG0001858	-processed-gene-7.62-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.62&CDS=1-636	YJR133W
1859	OG0001859	-processed-gene-7.77-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.77&CDS=1-726	YMR188C
1860	OG0001860	-processed-gene-7.63-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.63&CDS=1-1191	YIL116W
1861	OG0001861	-processed-gene-7.79-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.79&CDS=1-1413	YGR019W
1862	OG0001862	-processed-gene-7.64-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-7.64&CDS=1-3408	YDL240W
1863	OG0001863	-processed-gene-8.46-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.46&CDS=1-705	YGR152C
1864	OG0001864	-processed-gene-8.48-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.48&CDS=1-909	YGR017W
1865	OG0001865	-processed-gene-8.49-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.49&CDS=1-1518	YHR135C
1866	OG0001866	-processed-gene-8.55-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.55&CDS=1-1071	YNL231C
1867	OG0001867	-processed-gene-8.56-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.56&CDS=1-831	YHR062C
1868	OG0001868	-processed-gene-8.52-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.52&CDS=1-849	YNL155W
1869	OG0001869	-processed-gene-8.10-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.10&CDS=1-861	YNL232W
1870	OG0001870	-processed-gene-8.53-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.53&CDS=1-1485	YLR330W
1871	OG0001871	-processed-gene-8.58-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.58&CDS=1-360	YGR020C
1872	OG0001872	-processed-gene-8.54-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.54&CDS=1-822	YGR021W
1873	OG0001873	-processed-gene-8.125-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.125&CDS=1-231	YPR010C-A
1874	OG0001874	-processed-gene-8.78-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.78&CDS=1-957	YPR011C
1875	OG0001875	-processed-gene-8.79-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.79&CDS=1-573	YLR306W
1876	OG0001876	-processed-gene-8.129-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.129&CDS=1-1314	YML066C
1877	OG0001877	-processed-gene-8.82-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.82&CDS=1-1455	YLR443W
1878	OG0001878	-processed-gene-8.60-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.60&CDS=1-2256	YML065W
1879	OG0001879	-processed-gene-8.83-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.83&CDS=1-675	YML064C
1880	OG0001880	-processed-gene-8.35-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.35&CDS=1-1572	YML056C
1881	OG0001881	-augustus-gene-8.147-mRNA-1_1&gene=maker-gi|1002316197|dbj|BCGQ01000004.1|-augustus-gene-8.147&CDS=1-3546	YOL051W
1882	OG0001882	-processed-gene-8.63-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.63&CDS=1-4053	YLR086W
1883	OG0001883	-processed-gene-8.64-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.64&CDS=1-1575	YML069W
1884	OG0001884	-processed-gene-8.87-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.87&CDS=1-2166	YLR277C
1885	OG0001885	-processed-gene-8.19-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.19&CDS=1-267	YLR438C-A
1886	OG0001886	-processed-gene-8.38-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.38&CDS=1-4359	YML059C
1887	OG0001887	-processed-gene-8.89-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.89&CDS=1-2859	YLR409C
1888	OG0001888	-processed-gene-8.69-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.69&CDS=1-3465	YLR410W
1889	OG0001889	-processed-gene-8.90-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.90&CDS=1-1272	YKL181W
1890	OG0001890	-processed-gene-8.118-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.118&CDS=1-909	YLR412W
1891	OG0001891	-processed-gene-8.91-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.91&CDS=1-6186	YKL182W
1892	OG0001892	-processed-gene-8.71-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.71&CDS=1-3150	YMR196W
1893	OG0001893	-processed-gene-8.94-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.94&CDS=1-633	YMR197C
1894	OG0001894	-processed-gene-8.72-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.72&CDS=1-531	YPL252C
1895	OG0001895	-processed-gene-8.142-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.142&CDS=1-1401	YPL254W
1896	OG0001896	-processed-gene-8.75-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.75&CDS=1-744	YMR200W
1897	OG0001897	-processed-gene-8.76-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-8.76&CDS=1-2019	YNR006W
1898	OG0001898	-snap-gene-9.0-mRNA-1_1&gene=maker-gi|1002316197|dbj|BCGQ01000004.1|-snap-gene-9.0&CDS=1-1968	YNR007C
1899	OG0001899	-processed-gene-9.93-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.93&CDS=1-1971	YNR008W
1900	OG0001900	-processed-gene-9.100-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.100&CDS=1-1029	YPL244C
1901	OG0001901	-processed-gene-9.95-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.95&CDS=1-339	YNL328C
1902	OG0001902	-processed-gene-9.102-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.102&CDS=1-1152	YPL236C
1903	OG0001903	-processed-gene-9.96-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.96&CDS=1-1404	YPL235W
1904	OG0001904	-processed-gene-9.103-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.103&CDS=1-489	YPL234C
1905	OG0001905	-processed-gene-9.12-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.12&CDS=1-627	YPL233W
1906	OG0001906	-processed-gene-9.106-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.106&CDS=1-846	YPL246C
1907	OG0001907	-processed-gene-9.123-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.123&CDS=1-1167	YMR203W
1908	OG0001908	-processed-gene-9.108-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.108&CDS=1-660	YMR202W
1909	OG0001909	-processed-gene-9.32-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.32&CDS=1-5478	YJR140C
1910	OG0001910	-processed-gene-9.17-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.17&CDS=1-681	YJR141W
1911	OG0001911	-processed-gene-9.79-mRNA-1_1&gene=snap_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.79&CDS=1-1065	YHR201C
1912	OG0001912	-processed-gene-9.113-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.113&CDS=1-1089	YJR139C
1913	OG0001913	-processed-gene-9.127-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.127&CDS=1-4536	YJR138W
1914	OG0001914	-processed-gene-9.129-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.129&CDS=1-1536	YNR012W
1915	OG0001915	-processed-gene-9.131-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.131&CDS=1-1032	YML067C
1916	OG0001916	-processed-gene-9.22-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.22&CDS=1-1404	YML068W
1917	OG0001917	-processed-gene-9.132-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.132&CDS=1-1740	YHR150W
1918	OG0001918	-processed-gene-9.25-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.25&CDS=1-4686	YOR188W
1919	OG0001919	-processed-gene-9.136-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.136&CDS=1-2091	YJR110W
1920	OG0001920	-processed-gene-9.119-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.119&CDS=1-3510	YFR031C
1921	OG0001921	-processed-gene-9.120-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.120&CDS=1-1101	YEL046C
1922	OG0001922	-processed-gene-9.137-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.137&CDS=1-1371	YEL036C
1923	OG0001923	-processed-gene-9.45-mRNA-1_1&gene=augustus_masked-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-9.45&CDS=1-2421	YIL017C
1924	OG0001924	-processed-gene-10.83-mRNA-1_1&gene=genemark-gi|1002316197|dbj|BCGQ01000004.1|-processed-gene-10.83&CDS=1-3189	YFR030W
