	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034897_Ogataea_glucozyma
1446	OG0001446	YGL009C	genemark-flattened_line_1-processed-gene-1.79-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.79&CDS=1-2364
1447	OG0001447	YGL010W	genemark-flattened_line_19-processed-gene-2.137-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.137&CDS=1-573
1448	OG0001448	YGL011C	maker-flattened_line_1-augustus-gene-6.118-mRNA-1_1&gene=maker-flattened_line_1-augustus-gene-6.118&CDS=1-1797
1449	OG0001449	YGL012W	maker-flattened_line_1-snap-gene-6.122-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-6.122&CDS=1-4158
1450	OG0001450	YGL016W	genemark-flattened_line_28-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.2&CDS=1-3042
1451	OG0001451	YGL017W	genemark-flattened_line_19-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-0.61&CDS=1-1794
1452	OG0001452	YGL018C	genemark-flattened_line_1-processed-gene-2.132-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-2.132&CDS=1-639
1453	OG0001453	YGL019W	genemark-flattened_line_7-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-0.54&CDS=1-828
1454	OG0001454	YGL020C	genemark-flattened_line_7-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-0.70&CDS=1-621
1455	OG0001455	YGL022W	genemark-flattened_line_21-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-0.8&CDS=1-2256
1456	OG0001456	YGL023C	genemark-flattened_line_21-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-0.30&CDS=1-1320
1457	OG0001457	YGL026C	genemark-flattened_line_5-processed-gene-2.81-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.81&CDS=1-2103
1458	OG0001458	YGL027C	snap_masked-flattened_line_5-processed-gene-2.35-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-2.35&CDS=1-2424
1459	OG0001459	YGL028C	genemark-flattened_line_9-processed-gene-4.16-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-4.16&CDS=1-1773
1460	OG0001460	YGL030W	maker-flattened_line_9-snap-gene-4.188-mRNA-1_1&gene=maker-flattened_line_9-snap-gene-4.188&CDS=1-1419
1461	OG0001461	YGL037C	maker-flattened_line_88-snap-gene-0.102-mRNA-1_1&gene=maker-flattened_line_88-snap-gene-0.102&CDS=1-1200
1462	OG0001462	YGL040C	snap_masked-flattened_line_13-processed-gene-2.123-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-2.123&CDS=1-1038
1463	OG0001463	YGL043W	genemark-flattened_line_7-processed-gene-2.105-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-2.105&CDS=1-918
1464	OG0001464	YGL044C	maker-flattened_line_5-snap-gene-3.8-mRNA-1_1&gene=maker-flattened_line_5-snap-gene-3.8&CDS=1-2205
1465	OG0001465	YGL045W	genemark-flattened_line_19-processed-gene-1.25-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-1.25&CDS=1-1701
1466	OG0001466	YGL047W	genemark-flattened_line_36-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.15&CDS=1-576
1467	OG0001467	YGL048C	snap_masked-flattened_line_44-processed-gene-0.193-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.193&CDS=1-1194
1468	OG0001468	YGL054C	genemark-flattened_line_26-processed-gene-1.208-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.208&CDS=1-411
1469	OG0001469	YGL055W	genemark-flattened_line_3-processed-gene-5.194-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.194&CDS=1-1482
1470	OG0001470	YGL058W	genemark-flattened_line_3-processed-gene-1.98-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.98&CDS=1-561
1471	OG0001471	YGL059W	genemark-flattened_line_116-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_116-processed-gene-0.12&CDS=1-1332
1472	OG0001472	YGL064C	genemark-flattened_line_28-processed-gene-1.53-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.53&CDS=1-1626
1473	OG0001473	YGL065C	genemark-flattened_line_42-processed-gene-1.56-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.56&CDS=1-1380
1474	OG0001474	YGL066W	genemark-flattened_line_42-processed-gene-0.106-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.106&CDS=1-1833
1475	OG0001475	YGL067W	genemark-flattened_line_74-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.69&CDS=1-1107
1476	OG0001476	YGL068W	genemark-flattened_line_52-processed-gene-0.168-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.168&CDS=1-543
1477	OG0001477	YGL070C	snap_masked-flattened_line_52-processed-gene-0.130-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.130&CDS=1-333
1478	OG0001478	YGL073W	genemark-flattened_line_50-processed-gene-0.116-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.116&CDS=1-2226
1479	OG0001479	YGL078C	maker-flattened_line_62-snap-gene-0.60-mRNA-1_1&gene=maker-flattened_line_62-snap-gene-0.60&CDS=1-2724
1480	OG0001480	YGL079W	snap_masked-flattened_line_5-processed-gene-2.17-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-2.17&CDS=1-576
1481	OG0001481	YGL080W	genemark-flattened_line_28-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.90&CDS=1-351
1482	OG0001482	YGL083W	snap_masked-flattened_line_50-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.44&CDS=1-2445
1483	OG0001483	YGL084C	genemark-flattened_line_11-processed-gene-1.76-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-1.76&CDS=1-1725
1484	OG0001484	YGL085W	genemark-flattened_line_11-processed-gene-1.60-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-1.60&CDS=1-705
1485	OG0001485	YGL086W	snap_masked-flattened_line_38-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.63&CDS=1-2064
1486	OG0001486	YGL087C	genemark-flattened_line_38-processed-gene-0.123-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.123&CDS=1-414
1487	OG0001487	YGL091C	genemark-flattened_line_84-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.68&CDS=1-1041
1488	OG0001488	YGL092W	genemark-flattened_line_84-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.46&CDS=1-3762
1489	OG0001489	YGL095C	genemark-flattened_line_122-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.14&CDS=1-1821
1490	OG0001490	YGL097W	genemark-flattened_line_58-processed-gene-0.166-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.166&CDS=1-1494
1491	OG0001491	YGL099W	genemark-flattened_line_60-processed-gene-0.83-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.83&CDS=1-2088
1492	OG0001492	YGL100W	genemark-flattened_line_84-processed-gene-0.75-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.75&CDS=1-954
1493	OG0001493	YGL103W	snap_masked-flattened_line_84-processed-gene-0.97-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.97&CDS=1-441
1494	OG0001494	YGL106W	genemark-flattened_line_84-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.50&CDS=1-432
1495	OG0001495	YGL110C	genemark-flattened_line_84-processed-gene-0.55-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.55&CDS=1-1866
1496	OG0001496	YGL111W	genemark-flattened_line_84-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.74&CDS=1-1167
1497	OG0001497	YGL112C	genemark-flattened_line_114-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_114-processed-gene-0.32&CDS=1-1518
1498	OG0001498	YGL114W	genemark-flattened_line_34-processed-gene-1.146-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.146&CDS=1-2106
1499	OG0001499	YGL115W	genemark-flattened_line_34-processed-gene-1.145-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.145&CDS=1-1002
1500	OG0001500	YGL119W	genemark-flattened_line_72-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.48&CDS=1-1782
1501	OG0001501	YGL120C	genemark-flattened_line_72-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.23&CDS=1-2268
1502	OG0001502	YGL122C	maker-flattened_line_5-snap-gene-1.47-mRNA-1_1&gene=maker-flattened_line_5-snap-gene-1.47&CDS=1-3420
1503	OG0001503	YGL123W	genemark-flattened_line_5-processed-gene-1.56-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.56&CDS=1-762
1504	OG0001504	YGL124C	genemark-flattened_line_46-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.30&CDS=1-2091
1505	OG0001505	YGL125W	genemark-flattened_line_15-processed-gene-0.62-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-0.62&CDS=1-1794
1506	OG0001506	YGL126W	genemark-flattened_line_40-processed-gene-0.75-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.75&CDS=1-924
1507	OG0001507	YGL127C	genemark-flattened_line_40-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.52&CDS=1-549
1508	OG0001508	YGL129C	genemark-flattened_line_74-processed-gene-0.91-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.91&CDS=1-1389
1509	OG0001509	YGL130W	genemark-flattened_line_74-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.67&CDS=1-1434
1510	OG0001510	YGL131C	genemark-flattened_line_74-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.90&CDS=1-4251
1511	OG0001511	YGL136C	genemark-flattened_line_60-processed-gene-0.59-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.59&CDS=1-1050
1512	OG0001512	YGL137W	genemark-flattened_line_60-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.86&CDS=1-2553
1513	OG0001513	YGL140C	genemark-flattened_line_72-processed-gene-0.47-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.47&CDS=1-3093
1514	OG0001514	YGL141W	genemark-flattened_line_34-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.109&CDS=1-3210
1515	OG0001515	YGL142C	genemark-flattened_line_194-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_194-processed-gene-0.4&CDS=1-1644
1516	OG0001516	YGL143C	genemark-flattened_line_98-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_98-processed-gene-0.51&CDS=1-1245
1517	OG0001517	YGL145W	genemark-flattened_line_13-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.15&CDS=1-2025
1518	OG0001518	YGL148W	genemark-flattened_line_46-processed-gene-0.73-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.73&CDS=1-1122
1519	OG0001519	YGL153W	genemark-flattened_line_34-processed-gene-0.82-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.82&CDS=1-1062
1520	OG0001520	YGL154C	genemark-flattened_line_130-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_130-processed-gene-0.32&CDS=1-930
1521	OG0001521	YGL155W	genemark-flattened_line_21-processed-gene-2.242-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.242&CDS=1-1083
1522	OG0001522	YGL156W	genemark-flattened_line_21-processed-gene-2.243-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.243&CDS=1-3363
1523	OG0001523	YGL159W	genemark-flattened_line_3-processed-gene-3.61-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-3.61&CDS=1-1020
1524	OG0001524	YGL161C	genemark-flattened_line_9-processed-gene-1.53-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-1.53&CDS=1-864
1525	OG0001525	YGL163C	genemark-flattened_line_11-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-0.43&CDS=1-2541
1526	OG0001526	YGL164C	maker-flattened_line_76-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_76-augustus-gene-0.0&CDS=1-2133
1527	OG0001527	YGL166W	genemark-flattened_line_36-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.29&CDS=1-2202
1528	OG0001528	YGL167C	genemark-flattened_line_5-processed-gene-3.100-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-3.100&CDS=1-2760
1529	OG0001529	YGL169W	genemark-flattened_line_64-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.96&CDS=1-1173
1530	OG0001530	YGL171W	genemark-flattened_line_15-processed-gene-2.192-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-2.192&CDS=1-1677
1531	OG0001531	YGL172W	genemark-flattened_line_13-processed-gene-2.32-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.32&CDS=1-1590
1532	OG0001532	YGL173C	genemark-flattened_line_13-processed-gene-2.78-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.78&CDS=1-4290
1533	OG0001533	YGL174W	genemark-flattened_line_13-processed-gene-2.31-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.31&CDS=1-873
1534	OG0001534	YGL178W	snap_masked-flattened_line_44-processed-gene-0.202-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.202&CDS=1-2280
1535	OG0001535	YGL179C	genemark-flattened_line_19-processed-gene-1.37-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-1.37&CDS=1-3429
1536	OG0001536	YGL180W	genemark-flattened_line_46-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.32&CDS=1-2505
1537	OG0001537	YGL181W	genemark-flattened_line_46-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.31&CDS=1-1185
1538	OG0001538	YGL184C	genemark-flattened_line_1-processed-gene-1.75-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.75&CDS=1-1158
1539	OG0001539	YGL185C	genemark-flattened_line_1-processed-gene-1.76-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.76&CDS=1-1083
1540	OG0001540	YGL186C	genemark-flattened_line_13-processed-gene-1.62-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.62&CDS=1-1308
1541	OG0001541	YGL187C	augustus_masked-flattened_line_1-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-1.120&CDS=1-465
1542	OG0001542	YGL190C	genemark-flattened_line_1-processed-gene-1.57-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.57&CDS=1-1431
1543	OG0001543	YGL192W	maker-flattened_line_1-snap-gene-1.138-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-1.138&CDS=1-2160
1544	OG0001544	YGL194C	genemark-flattened_line_1-processed-gene-6.20-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.20&CDS=1-1398
1545	OG0001545	YGL195W	genemark-flattened_line_32-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.43&CDS=1-8361
1546	OG0001546	YGL196W	genemark-flattened_line_52-processed-gene-0.204-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.204&CDS=1-1269
1547	OG0001547	YGL200C	maker-flattened_line_68-snap-gene-0.151-mRNA-1_1&gene=maker-flattened_line_68-snap-gene-0.151&CDS=1-612
1548	OG0001548	YGL201C	genemark-flattened_line_52-processed-gene-0.161-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.161&CDS=1-2877
1549	OG0001549	YGL202W	genemark-flattened_line_3-processed-gene-4.106-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.106&CDS=1-1425
1550	OG0001550	YGL203C	genemark-flattened_line_68-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.26&CDS=1-1911
1551	OG0001551	YGL205W	genemark-flattened_line_19-processed-gene-1.41-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-1.41&CDS=1-2085
1552	OG0001552	YGL206C	genemark-flattened_line_36-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.17&CDS=1-4998
1553	OG0001553	YGL207W	genemark-flattened_line_1-processed-gene-2.120-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-2.120&CDS=1-3048
1554	OG0001554	YGL211W	genemark-flattened_line_17-processed-gene-2.135-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.135&CDS=1-1140
1555	OG0001555	YGL212W	genemark-flattened_line_3-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.17&CDS=1-978
1556	OG0001556	YGL213C	genemark-flattened_line_3-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.35&CDS=1-1143
1557	OG0001557	YGL215W	genemark-flattened_line_30-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.12&CDS=1-1434
1558	OG0001558	YGL216W	genemark-flattened_line_34-processed-gene-1.198-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.198&CDS=1-2544
1559	OG0001559	YGL219C	genemark-flattened_line_40-processed-gene-1.149-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-1.149&CDS=1-1623
1560	OG0001560	YGL220W	snap_masked-flattened_line_40-processed-gene-1.117-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-1.117&CDS=1-270
1561	OG0001561	YGL221C	genemark-flattened_line_40-processed-gene-1.150-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-1.150&CDS=1-864
1562	OG0001562	YGL224C	genemark-flattened_line_52-processed-gene-0.160-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.160&CDS=1-930
1563	OG0001563	YGL225W	genemark-flattened_line_60-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.74&CDS=1-1044
1564	OG0001564	YGL227W	genemark-flattened_line_7-processed-gene-1.76-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.76&CDS=1-1800
1565	OG0001565	YGL231C	genemark-flattened_line_7-processed-gene-1.95-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.95&CDS=1-531
1566	OG0001566	YGL232W	genemark-flattened_line_40-processed-gene-0.82-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.82&CDS=1-945
1567	OG0001567	YGL233W	genemark-flattened_line_7-processed-gene-1.77-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.77&CDS=1-2535
1568	OG0001568	YGL234W	genemark-flattened_line_44-processed-gene-0.113-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.113&CDS=1-2379
1569	OG0001569	YGL236C	maker-flattened_line_60-snap-gene-0.113-mRNA-1_1&gene=maker-flattened_line_60-snap-gene-0.113&CDS=1-2400
1570	OG0001570	YGL238W	genemark-flattened_line_60-processed-gene-0.105-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.105&CDS=1-2925
1571	OG0001571	YGL240W	genemark-flattened_line_17-processed-gene-1.37-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-1.37&CDS=1-783
1572	OG0001572	YGL241W	genemark-flattened_line_13-processed-gene-1.64-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.64&CDS=1-3108
1573	OG0001573	YGL242C	genemark-flattened_line_130-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_130-processed-gene-0.44&CDS=1-525
1574	OG0001574	YGL243W	snap_masked-flattened_line_130-processed-gene-0.22-mRNA-1_1&gene=snap_masked-flattened_line_130-processed-gene-0.22&CDS=1-1272
1575	OG0001575	YGL244W	genemark-flattened_line_13-processed-gene-1.82-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.82&CDS=1-1572
1576	OG0001576	YGL245W	genemark-flattened_line_13-processed-gene-1.83-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.83&CDS=1-2163
1577	OG0001577	YGL246C	genemark-flattened_line_13-processed-gene-1.66-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.66&CDS=1-1191
1578	OG0001578	YGL247W	snap_masked-flattened_line_82-processed-gene-0.111-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.111&CDS=1-1044
1579	OG0001579	YGL248W	genemark-flattened_line_1-processed-gene-5.69-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.69&CDS=1-1170
1580	OG0001580	YGL252C	genemark-flattened_line_1-processed-gene-0.42-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-0.42&CDS=1-1881
1581	OG0001581	YGR001C	genemark-flattened_line_158-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_158-processed-gene-0.13&CDS=1-2772
1582	OG0001582	YGR002C	genemark-flattened_line_1-processed-gene-1.71-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.71&CDS=1-1470
1583	OG0001583	YGR003W	genemark-flattened_line_1-processed-gene-1.52-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.52&CDS=1-2439
1584	OG0001584	YGR005C	genemark-flattened_line_3-processed-gene-4.103-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.103&CDS=1-1263
1585	OG0001585	YGR006W	genemark-flattened_line_3-processed-gene-4.71-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.71&CDS=1-1125
1586	OG0001586	YGR007W	genemark-flattened_line_40-processed-gene-0.83-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.83&CDS=1-1173
1587	OG0001587	YGR012W	genemark-flattened_line_188-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_188-processed-gene-0.1&CDS=1-1161
1588	OG0001588	YGR014W	augustus_masked-flattened_line_9-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-1.6&CDS=1-2088
