	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034904_Ogataea_nonfermentans
1325	OG0001325	YDR256C	snap_masked-flattened_line_3-processed-gene-7.185-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.185&CDS=1-1521
1326	OG0001326	YDR257C	snap_masked-flattened_line_15-processed-gene-2.150-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.150&CDS=1-1500
1327	OG0001327	YDR258C	augustus_masked-flattened_line_11-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-2.41&CDS=1-2259
1328	OG0001328	YDR262W	snap_masked-flattened_line_3-processed-gene-8.163-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-8.163&CDS=1-981
1329	OG0001329	YDR267C	genemark-flattened_line_21-processed-gene-1.206-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-1.206&CDS=1-1005
1330	OG0001330	YDR268W	snap_masked-flattened_line_21-processed-gene-1.54-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-1.54&CDS=1-1107
1331	OG0001331	YDR270W	snap_masked-flattened_line_3-processed-gene-5.148-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-5.148&CDS=1-3024
1332	OG0001332	YDR276C	genemark-flattened_line_0-processed-gene-1.117-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.117&CDS=1-168
1333	OG0001333	YDR279W	snap_masked-flattened_line_1-processed-gene-11.50-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.50&CDS=1-900
1334	OG0001334	YDR280W	snap_masked-flattened_line_1-processed-gene-11.49-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.49&CDS=1-933
1335	OG0001335	YDR282C	snap_masked-flattened_line_1-processed-gene-6.138-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.138&CDS=1-1086
1336	OG0001336	YDR283C	snap_masked-flattened_line_19-processed-gene-1.159-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.159&CDS=1-4875
1337	OG0001337	YDR284C	genemark-flattened_line_13-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.20&CDS=1-915
1338	OG0001338	YDR286C	snap_masked-flattened_line_13-processed-gene-0.117-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-0.117&CDS=1-336
1339	OG0001339	YDR291W	snap_masked-flattened_line_3-processed-gene-6.50-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-6.50&CDS=1-3363
1340	OG0001340	YDR292C	snap_masked-flattened_line_1-processed-gene-12.10-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-12.10&CDS=1-1662
1341	OG0001341	YDR293C	genemark-flattened_line_1-processed-gene-9.2-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-9.2&CDS=1-3801
1342	OG0001342	YDR294C	snap_masked-flattened_line_3-processed-gene-11.100-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-11.100&CDS=1-1668
1343	OG0001343	YDR295C	snap_masked-flattened_line_3-processed-gene-11.119-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-11.119&CDS=1-1848
1344	OG0001344	YDR296W	snap_masked-flattened_line_11-processed-gene-4.172-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.172&CDS=1-603
1345	OG0001345	YDR297W	snap_masked-flattened_line_11-processed-gene-4.213-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.213&CDS=1-2541
1346	OG0001346	YDR298C	snap_masked-flattened_line_11-processed-gene-4.221-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.221&CDS=1-615
1347	OG0001347	YDR301W	augustus_masked-flattened_line_15-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-1.87&CDS=1-5718
1348	OG0001348	YDR305C	snap_masked-flattened_line_21-processed-gene-1.61-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-1.61&CDS=1-510
1349	OG0001349	YDR306C	snap_masked-flattened_line_1-processed-gene-10.82-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-10.82&CDS=1-1278
1350	OG0001350	YDR308C	snap_masked-flattened_line_11-processed-gene-4.187-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.187&CDS=1-414
1351	OG0001351	YDR313C	snap_masked-flattened_line_9-processed-gene-1.102-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-1.102&CDS=1-693
1352	OG0001352	YDR316W	snap_masked-flattened_line_15-processed-gene-1.151-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.151&CDS=1-1287
1353	OG0001353	YDR318W	augustus_masked-flattened_line_5-processed-gene-6.159-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-6.159&CDS=1-1323
1354	OG0001354	YDR322W	snap_masked-flattened_line_5-processed-gene-4.78-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-4.78&CDS=1-1044
1355	OG0001355	YDR323C	snap_masked-flattened_line_13-processed-gene-2.75-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-2.75&CDS=1-1728
1356	OG0001356	YDR324C	augustus_masked-flattened_line_9-processed-gene-4.26-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-4.26&CDS=1-2667
1357	OG0001357	YDR325W	snap_masked-flattened_line_11-processed-gene-1.127-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.127&CDS=1-3273
1358	OG0001358	YDR329C	snap_masked-flattened_line_9-processed-gene-5.231-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-5.231&CDS=1-1383
1359	OG0001359	YDR331W	genemark-flattened_line_9-processed-gene-5.171-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-5.171&CDS=1-1050
1360	OG0001360	YDR332W	snap_masked-flattened_line_9-processed-gene-5.228-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-5.228&CDS=1-1884
1361	OG0001361	YDR335W	snap_masked-flattened_line_15-processed-gene-1.176-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.176&CDS=1-3726
1362	OG0001362	YDR337W	snap_masked-flattened_line_3-processed-gene-11.71-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-11.71&CDS=1-942
1363	OG0001363	YDR338C	snap_masked-flattened_line_9-processed-gene-0.41-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-0.41&CDS=1-1866
1364	OG0001364	YDR341C	maker-flattened_line_13-snap-gene-1.73-mRNA-1_1&gene=maker-flattened_line_13-snap-gene-1.73&CDS=1-3918
1365	OG0001365	YDR346C	augustus_masked-flattened_line_3-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-1.12&CDS=1-2526
1366	OG0001366	YDR347W	snap_masked-flattened_line_1-processed-gene-11.42-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.42&CDS=1-1119
1367	OG0001367	YDR349C	snap_masked-flattened_line_5-processed-gene-4.95-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-4.95&CDS=1-1683
1368	OG0001368	YDR352W	snap_masked-flattened_line_11-processed-gene-4.179-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.179&CDS=1-696
1369	OG0001369	YDR354W	snap_masked-flattened_line_3-processed-gene-7.189-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.189&CDS=1-1170
1370	OG0001370	YDR357C	snap_masked-flattened_line_3-processed-gene-7.156-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.156&CDS=1-438
1371	OG0001371	YDR359C	genemark-flattened_line_3-processed-gene-8.72-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-8.72&CDS=1-3513
1372	OG0001372	YDR361C	snap_masked-flattened_line_3-processed-gene-8.137-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-8.137&CDS=1-891
1373	OG0001373	YDR362C	snap_masked-flattened_line_15-processed-gene-1.127-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.127&CDS=1-1878
1374	OG0001374	YDR363W	snap_masked-flattened_line_21-processed-gene-1.19-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-1.19&CDS=1-1377
1375	OG0001375	YDR363W-A	augustus_masked-flattened_line_3-processed-gene-8.18-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-8.18&CDS=1-210
1376	OG0001376	YDR364C	snap_masked-flattened_line_3-processed-gene-8.162-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-8.162&CDS=1-1467
1377	OG0001377	YDR365C	snap_masked-flattened_line_15-processed-gene-1.133-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.133&CDS=1-1716
1378	OG0001378	YDR367W	maker-flattened_line_15-snap-gene-1.116-mRNA-1_1&gene=maker-flattened_line_15-snap-gene-1.116&CDS=1-609
1379	OG0001379	YDR371W	snap_masked-flattened_line_7-processed-gene-5.92-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.92&CDS=1-1368
1380	OG0001380	YDR372C	maker-flattened_line_15-snap-gene-1.117-mRNA-1_1&gene=maker-flattened_line_15-snap-gene-1.117&CDS=1-1263
1381	OG0001381	YDR373W	augustus_masked-flattened_line_5-processed-gene-7.156-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-7.156&CDS=1-1971
1382	OG0001382	YDR375C	snap_masked-flattened_line_15-processed-gene-1.163-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.163&CDS=1-1335
1383	OG0001383	YDR376W	augustus_masked-flattened_line_5-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-1.114&CDS=1-2328
1384	OG0001384	YDR377W	augustus_masked-flattened_line_5-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-1.89&CDS=1-294
1385	OG0001385	YDR378C	snap_masked-flattened_line_21-processed-gene-1.70-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-1.70&CDS=1-216
1386	OG0001386	YDR380W	genemark-flattened_line_15-processed-gene-0.62-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-0.62&CDS=1-1692
1387	OG0001387	YDR381C-A	snap_masked-flattened_line_15-processed-gene-0.42-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-0.42&CDS=1-306
1388	OG0001388	YDR381W	maker-flattened_line_15-snap-gene-0.132-mRNA-1_1&gene=maker-flattened_line_15-snap-gene-0.132&CDS=1-675
1389	OG0001389	YDR382W	snap_masked-flattened_line_15-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-0.19&CDS=1-330
1390	OG0001390	YDR388W	snap_masked-flattened_line_1-processed-gene-7.181-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.181&CDS=1-1395
1391	OG0001391	YDR389W	genemark-flattened_line_1-processed-gene-7.100-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-7.100&CDS=1-1854
1392	OG0001392	YDR390C	genemark-flattened_line_1-processed-gene-7.122-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-7.122&CDS=1-1734
1393	OG0001393	YDR394W	augustus_masked-flattened_line_3-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-1.28&CDS=1-2169
1394	OG0001394	YDR397C	snap_masked-flattened_line_3-processed-gene-1.150-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-1.150&CDS=1-432
1395	OG0001395	YDR399W	snap_masked-flattened_line_13-processed-gene-0.138-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-0.138&CDS=1-609
1396	OG0001396	YDR400W	snap_masked-flattened_line_9-processed-gene-5.314-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-5.314&CDS=1-975
1397	OG0001397	YDR404C	snap_masked-flattened_line_1-processed-gene-11.44-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.44&CDS=1-516
1398	OG0001398	YDR405W	snap_masked-flattened_line_1-processed-gene-11.17-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.17&CDS=1-747
1399	OG0001399	YDR407C	snap_masked-flattened_line_3-processed-gene-3.148-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-3.148&CDS=1-3387
1400	OG0001400	YDR411C	maker-flattened_line_7-snap-gene-2.143-mRNA-1_1&gene=maker-flattened_line_7-snap-gene-2.143&CDS=1-885
1401	OG0001401	YDR415C	snap_masked-flattened_line_3-processed-gene-3.131-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-3.131&CDS=1-1149
1402	OG0001402	YDR416W	snap_masked-flattened_line_9-processed-gene-4.86-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-4.86&CDS=1-2352
1403	OG0001403	YDR421W	snap_masked-flattened_line_3-processed-gene-7.143-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.143&CDS=1-2334
1404	OG0001404	YDR424C	snap_masked-flattened_line_11-processed-gene-4.198-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.198&CDS=1-246
1405	OG0001405	YDR425W	snap_masked-flattened_line_11-processed-gene-4.152-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.152&CDS=1-1665
1406	OG0001406	YDR428C	snap_masked-flattened_line_1-processed-gene-5.113-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-5.113&CDS=1-840
1407	OG0001407	YDR429C	snap_masked-flattened_line_1-processed-gene-5.82-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-5.82&CDS=1-855
1408	OG0001408	YDR430C	snap_masked-flattened_line_13-processed-gene-3.286-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.286&CDS=1-2961
1409	OG0001409	YDR432W	snap_masked-flattened_line_1-processed-gene-5.83-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-5.83&CDS=1-1014
1410	OG0001410	YDR435C	snap_masked-flattened_line_9-processed-gene-3.67-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-3.67&CDS=1-1095
1411	OG0001411	YDR443C	snap_masked-flattened_line_1-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-0.28&CDS=1-4056
1412	OG0001412	YDR448W	snap_masked-flattened_line_13-processed-gene-1.53-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.53&CDS=1-1305
1413	OG0001413	YDR449C	snap_masked-flattened_line_13-processed-gene-1.52-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.52&CDS=1-1224
1414	OG0001414	YDR452W	maker-flattened_line_13-augustus-gene-1.222-mRNA-1_1&gene=maker-flattened_line_13-augustus-gene-1.222&CDS=1-2814
1415	OG0001415	YDR454C	snap_masked-flattened_line_3-processed-gene-7.169-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.169&CDS=1-567
1416	OG0001416	YDR456W	snap_masked-flattened_line_3-processed-gene-7.145-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.145&CDS=1-1920
1417	OG0001417	YDR462W	snap_masked-flattened_line_15-processed-gene-2.194-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.194&CDS=1-429
1418	OG0001418	YDR465C	snap_masked-flattened_line_9-processed-gene-2.101-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-2.101&CDS=1-1176
1419	OG0001419	YDR468C	snap_masked-flattened_line_13-processed-gene-0.111-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-0.111&CDS=1-630
1420	OG0001420	YDR476C	maker-flattened_line_3-augustus-gene-12.267-mRNA-1_1&gene=maker-flattened_line_3-augustus-gene-12.267&CDS=1-930
1421	OG0001421	YDR477W	maker-flattened_line_15-augustus-gene-2.121-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-2.121&CDS=1-3345
1422	OG0001422	YDR479C	snap_masked-flattened_line_15-processed-gene-2.210-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.210&CDS=1-1623
1423	OG0001423	YDR481C	snap_masked-flattened_line_1-processed-gene-10.72-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-10.72&CDS=1-1716
1424	OG0001424	YDR482C	snap_masked-flattened_line_3-processed-gene-7.138-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.138&CDS=1-471
1425	OG0001425	YDR484W	snap_masked-flattened_line_19-processed-gene-1.157-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.157&CDS=1-1836
1426	OG0001426	YDR485C	snap_masked-flattened_line_13-processed-gene-1.31-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.31&CDS=1-1902
1427	OG0001427	YDR486C	snap_masked-flattened_line_13-processed-gene-1.30-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.30&CDS=1-624
1428	OG0001428	YDR487C	snap_masked-flattened_line_13-processed-gene-1.29-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.29&CDS=1-603
1429	OG0001429	YDR489W	snap_masked-flattened_line_21-processed-gene-0.118-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-0.118&CDS=1-669
1430	OG0001430	YDR490C	genemark-flattened_line_25-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_25-processed-gene-0.86&CDS=1-3687
1431	OG0001431	YDR497C	snap_masked-flattened_line_1-processed-gene-11.6-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.6&CDS=1-1659
1432	OG0001432	YDR498C	genemark-flattened_line_1-processed-gene-3.163-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.163&CDS=1-752
1433	OG0001433	YDR511W	snap_masked-flattened_line_1-processed-gene-12.76-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-12.76&CDS=1-387
1434	OG0001434	YDR512C	maker-flattened_line_11-snap-gene-4.258-mRNA-1_1&gene=maker-flattened_line_11-snap-gene-4.258&CDS=1-447
1435	OG0001435	YDR517W	snap_masked-flattened_line_1-processed-gene-12.44-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-12.44&CDS=1-1149
1436	OG0001436	YDR519W	snap_masked-flattened_line_3-processed-gene-11.83-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-11.83&CDS=1-411
1437	OG0001437	YDR520C	snap_masked-flattened_line_1-processed-gene-8.176-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-8.176&CDS=1-1965
1438	OG0001438	YDR523C	augustus_masked-flattened_line_1-processed-gene-5.54-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-5.54&CDS=1-2310
1439	OG0001439	YDR524C	genemark-flattened_line_1-processed-gene-5.195-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.195&CDS=1-2391
1440	OG0001440	YDR527W	snap_masked-flattened_line_1-processed-gene-7.149-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.149&CDS=1-1224
1441	OG0001441	YDR531W	snap_masked-flattened_line_1-processed-gene-3.119-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-3.119&CDS=1-1230
1442	OG0001442	YDR533C	snap_masked-flattened_line_13-processed-gene-0.128-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-0.128&CDS=1-711
1443	OG0001443	YDR536W	snap_masked-flattened_line_11-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-0.52&CDS=1-1653
1444	OG0001444	YEL001C	snap_masked-flattened_line_3-processed-gene-2.99-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-2.99&CDS=1-735
1445	OG0001445	YEL002C	snap_masked-flattened_line_3-processed-gene-2.101-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-2.101&CDS=1-1245
1446	OG0001446	YEL009C	snap_masked-flattened_line_15-processed-gene-2.193-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.193&CDS=1-666
1447	OG0001447	YEL011W	snap_masked-flattened_line_9-processed-gene-2.127-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-2.127&CDS=1-2061
1448	OG0001448	YEL012W	maker-flattened_line_9-snap-gene-1.115-mRNA-1_1&gene=maker-flattened_line_9-snap-gene-1.115&CDS=1-558
1449	OG0001449	YEL013W	snap_masked-flattened_line_3-processed-gene-7.139-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.139&CDS=1-1602
1450	OG0001450	YEL015W	augustus_masked-flattened_line_7-processed-gene-5.155-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-5.155&CDS=1-2760
1451	OG0001451	YEL019C	snap_masked-flattened_line_3-processed-gene-9.7-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-9.7&CDS=1-909
1452	OG0001452	YEL020W-A	snap_masked-flattened_line_3-processed-gene-9.8-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-9.8&CDS=1-267
1453	OG0001453	YEL021W	augustus_masked-flattened_line_3-processed-gene-9.61-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-9.61&CDS=1-792
1454	OG0001454	YEL023C	maker-flattened_line_13-snap-gene-3.229-mRNA-1_1&gene=maker-flattened_line_13-snap-gene-3.229&CDS=1-1776
1455	OG0001455	YEL024W	snap_masked-flattened_line_13-processed-gene-3.296-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.296&CDS=1-651
1456	OG0001456	YEL026W	snap_masked-flattened_line_13-processed-gene-2.59-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-2.59&CDS=1-381
1457	OG0001457	YEL027W	genemark-flattened_line_13-processed-gene-3.30-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.30&CDS=1-480
1458	OG0001458	YEL031W	snap_masked-flattened_line_19-processed-gene-1.158-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.158&CDS=1-3645
1459	OG0001459	YEL032W	snap_masked-flattened_line_11-processed-gene-1.111-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.111&CDS=1-2523
1460	OG0001460	YEL037C	snap_masked-flattened_line_9-processed-gene-2.72-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-2.72&CDS=1-1044
1461	OG0001461	YEL038W	snap_masked-flattened_line_9-processed-gene-2.67-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-2.67&CDS=1-720
1462	OG0001462	YEL042W	snap_masked-flattened_line_1-processed-gene-2.18-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.18&CDS=1-1728
1463	OG0001463	YEL046C	snap_masked-flattened_line_11-processed-gene-3.122-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-3.122&CDS=1-1074
1464	OG0001464	YEL050C	snap_masked-flattened_line_11-processed-gene-4.174-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.174&CDS=1-1077
1465	OG0001465	YEL051W	genemark-flattened_line_9-processed-gene-4.183-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-4.183&CDS=1-744
1466	OG0001466	YEL052W	snap_masked-flattened_line_9-processed-gene-4.118-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-4.118&CDS=1-1437
