	OrthologID	Candida_apicola	Saccharomyces_cerevisiae
1560	OG0001560	augustus_masked-LBNK01000004.1-processed-gene-7.87-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.87&CDS=1-1824	YFL002C
1561	OG0001561	augustus_masked-LBNK01000004.1-processed-gene-7.68-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.68&CDS=1-1287	YFL001W
1562	OG0001562	augustus_masked-LBNK01000004.1-processed-gene-7.88-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.88&CDS=1-816	YNL222W
1563	OG0001563	augustus_masked-LBNK01000004.1-processed-gene-7.89-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.89&CDS=1-1083	YAL013W
1564	OG0001564	augustus_masked-LBNK01000004.1-processed-gene-7.90-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.90&CDS=1-1206	YIL022W
1565	OG0001565	snap_masked-LBNK01000004.1-processed-gene-7.123-mRNA-1_1&gene=snap_masked-LBNK01000004.1-processed-gene-7.123&CDS=1-2958	YIL031W
1566	OG0001566	augustus_masked-LBNK01000004.1-processed-gene-7.93-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.93&CDS=1-1719	YMR278W
1567	OG0001567	augustus_masked-LBNK01000004.1-processed-gene-7.94-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.94&CDS=1-789	YIL084C
1568	OG0001568	augustus_masked-LBNK01000004.1-processed-gene-7.74-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.74&CDS=1-1152	YDR030C
1569	OG0001569	augustus_masked-LBNK01000004.1-processed-gene-7.97-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.97&CDS=1-1983	YFR038W
1570	OG0001570	maker-LBNK01000004.1-snap-gene-7.109-mRNA-1_1&gene=maker-LBNK01000004.1-snap-gene-7.109&CDS=1-3606	YML042W
1571	OG0001571	snap_masked-LBNK01000004.1-processed-gene-7.155-mRNA-1_1&gene=snap_masked-LBNK01000004.1-processed-gene-7.155&CDS=1-270	YHR116W
1572	OG0001572	snap_masked-LBNK01000004.1-processed-gene-7.131-mRNA-1_1&gene=snap_masked-LBNK01000004.1-processed-gene-7.131&CDS=1-696	YNL119W
1573	OG0001573	augustus_masked-LBNK01000004.1-processed-gene-7.100-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.100&CDS=1-570	YFR001W
1574	OG0001574	maker-LBNK01000004.1-augustus-gene-7.1-mRNA-1_1&gene=maker-LBNK01000004.1-augustus-gene-7.1&CDS=1-582	YPR082C
1575	OG0001575	maker-LBNK01000004.1-augustus-gene-7.2-mRNA-1_1&gene=maker-LBNK01000004.1-augustus-gene-7.2&CDS=1-1977	YBR122C
1576	OG0001576	augustus_masked-LBNK01000004.1-processed-gene-7.101-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.101&CDS=1-2457	YDR074W
1577	OG0001577	augustus_masked-LBNK01000004.1-processed-gene-7.78-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.78&CDS=1-5391	YBR208C
1578	OG0001578	maker-LBNK01000004.1-snap-gene-7.111-mRNA-1_1&gene=maker-LBNK01000004.1-snap-gene-7.111&CDS=1-1350	YGR002C
1579	OG0001579	augustus_masked-LBNK01000004.1-processed-gene-7.102-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.102&CDS=1-1323	YBL098W
1580	OG0001580	snap_masked-LBNK01000004.1-processed-gene-7.139-mRNA-1_1&gene=snap_masked-LBNK01000004.1-processed-gene-7.139&CDS=1-1281	YPR023C
1581	OG0001581	augustus_masked-LBNK01000004.1-processed-gene-7.103-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.103&CDS=1-1446	YER124C
1582	OG0001582	augustus_masked-LBNK01000004.1-processed-gene-7.82-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.82&CDS=1-354	YBR120C
1583	OG0001583	augustus_masked-LBNK01000004.1-processed-gene-7.83-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.83&CDS=1-513	YBL057C
1584	OG0001584	augustus_masked-LBNK01000004.1-processed-gene-7.84-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.84&CDS=1-1356	YDR448W
1585	OG0001585	augustus_masked-LBNK01000004.1-processed-gene-7.107-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.107&CDS=1-1164	YDR449C
1586	OG0001586	augustus_masked-LBNK01000004.1-processed-gene-7.108-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-7.108&CDS=1-372	YDR510W
1587	OG0001587	augustus_masked-LBNK01000004.1-processed-gene-8.2-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.2&CDS=1-3270	YKL101W
1588	OG0001588	augustus_masked-LBNK01000004.1-processed-gene-8.3-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.3&CDS=1-1305	YNL097C
1589	OG0001589	augustus_masked-LBNK01000004.1-processed-gene-8.4-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.4&CDS=1-630	YOR101W
1590	OG0001590	snap_masked-LBNK01000004.1-processed-gene-8.126-mRNA-1_1&gene=snap_masked-LBNK01000004.1-processed-gene-8.126&CDS=1-1395	YDL146W
1591	OG0001591	augustus_masked-LBNK01000004.1-processed-gene-8.32-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.32&CDS=1-795	YLR097C
1592	OG0001592	augustus_masked-LBNK01000004.1-processed-gene-8.33-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.33&CDS=1-510	YKL056C
1593	OG0001593	augustus_masked-LBNK01000004.1-processed-gene-8.34-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.34&CDS=1-1848	YNL209W
1594	OG0001594	augustus_masked-LBNK01000004.1-processed-gene-8.10-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.10&CDS=1-3477	YFR031C
1595	OG0001595	augustus_masked-LBNK01000004.1-processed-gene-8.35-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.35&CDS=1-1899	YPR125W
1596	OG0001596	augustus_masked-LBNK01000004.1-processed-gene-8.11-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.11&CDS=1-3366	YGR090W
1597	OG0001597	augustus_masked-LBNK01000004.1-processed-gene-8.12-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.12&CDS=1-1608	YNL115C
1598	OG0001598	augustus_masked-LBNK01000004.1-processed-gene-8.40-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.40&CDS=1-1059	YHL013C
1599	OG0001599	augustus_masked-LBNK01000004.1-processed-gene-8.15-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.15&CDS=1-1140	YEL037C
1600	OG0001600	augustus_masked-LBNK01000004.1-processed-gene-8.42-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.42&CDS=1-696	YEL038W
1601	OG0001601	genemark-LBNK01000004.1-processed-gene-8.77-mRNA-1_1&gene=genemark-LBNK01000004.1-processed-gene-8.77&CDS=1-1608	YJR052W
1602	OG0001602	snap_masked-LBNK01000004.1-processed-gene-8.161-mRNA-1_1&gene=snap_masked-LBNK01000004.1-processed-gene-8.161&CDS=1-1071	YML046W
1603	OG0001603	genemark-LBNK01000004.1-processed-gene-8.104-mRNA-1_1&gene=genemark-LBNK01000004.1-processed-gene-8.104&CDS=1-1686	YEL013W
1604	OG0001604	augustus_masked-LBNK01000004.1-processed-gene-8.17-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.17&CDS=1-2427	YIL107C
1605	OG0001605	augustus_masked-LBNK01000004.1-processed-gene-8.18-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.18&CDS=1-921	YGR112W
1606	OG0001606	augustus_masked-LBNK01000004.1-processed-gene-8.45-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.45&CDS=1-1884	YIL108W
1607	OG0001607	augustus_masked-LBNK01000004.1-processed-gene-8.48-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.48&CDS=1-864	YKL098W
1608	OG0001608	augustus_masked-LBNK01000004.1-processed-gene-8.49-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.49&CDS=1-2007	YDR194C
1609	OG0001609	augustus_masked-LBNK01000004.1-processed-gene-8.23-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.23&CDS=1-2646	YLR241W
1610	OG0001610	augustus_masked-LBNK01000004.1-processed-gene-8.52-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.52&CDS=1-1875	YLR234W
1611	OG0001611	augustus_masked-LBNK01000004.1-processed-gene-8.53-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.53&CDS=1-966	YGR060W
1612	OG0001612	augustus_masked-LBNK01000004.1-processed-gene-8.54-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.54&CDS=1-1245	YLR085C
1613	OG0001613	augustus_masked-LBNK01000004.1-processed-gene-8.27-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.27&CDS=1-1479	YKL191W
1614	OG0001614	augustus_masked-LBNK01000004.1-processed-gene-8.55-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.55&CDS=1-4800	YPL242C
1615	OG0001615	augustus_masked-LBNK01000004.1-processed-gene-8.56-mRNA-1_1&gene=augustus_masked-LBNK01000004.1-processed-gene-8.56&CDS=1-534	YBR106W
1616	OG0001616	augustus_masked-LBNK01000005.1-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.61&CDS=1-1395	YJR124C
1617	OG0001617	augustus_masked-LBNK01000005.1-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.62&CDS=1-369	YGL191W
1618	OG0001618	augustus_masked-LBNK01000005.1-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.45&CDS=1-1605	YBL099W
1619	OG0001619	snap_masked-LBNK01000005.1-processed-gene-0.10-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-0.10&CDS=1-1125	YFL026W
1620	OG0001620	augustus_masked-LBNK01000005.1-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.64&CDS=1-2391	YBR080C
1621	OG0001621	augustus_masked-LBNK01000005.1-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.47&CDS=1-1275	YGL124C
1622	OG0001622	augustus_masked-LBNK01000005.1-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.48&CDS=1-1500	YBL061C
1623	OG0001623	augustus_masked-LBNK01000005.1-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.65&CDS=1-1233	YMR208W
1624	OG0001624	augustus_masked-LBNK01000005.1-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.49&CDS=1-3789	YDL145C
1625	OG0001625	augustus_masked-LBNK01000005.1-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.50&CDS=1-1140	YOR201C
1626	OG0001626	genemark-LBNK01000005.1-processed-gene-0.90-mRNA-1_1&gene=genemark-LBNK01000005.1-processed-gene-0.90&CDS=1-1221	YGR210C
1627	OG0001627	genemark-LBNK01000005.1-processed-gene-0.105-mRNA-1_1&gene=genemark-LBNK01000005.1-processed-gene-0.105&CDS=1-669	YHR147C
1628	OG0001628	augustus_masked-LBNK01000005.1-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.68&CDS=1-609	YIL118W
1629	OG0001629	augustus_masked-LBNK01000005.1-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.52&CDS=1-1398	YIL074C
1630	OG0001630	augustus_masked-LBNK01000005.1-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.53&CDS=1-1152	YDR427W
1631	OG0001631	augustus_masked-LBNK01000005.1-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.54&CDS=1-4482	YNL102W
1632	OG0001632	augustus_masked-LBNK01000005.1-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.73&CDS=1-831	YDL201W
1633	OG0001633	augustus_masked-LBNK01000005.1-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.74&CDS=1-6624	YHR165C
1634	OG0001634	augustus_masked-LBNK01000005.1-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-0.57&CDS=1-1038	YLR447C
1635	OG0001635	snap_masked-LBNK01000005.1-processed-gene-1.4-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-1.4&CDS=1-2997	YBR083W
1636	OG0001636	augustus_masked-LBNK01000005.1-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.61&CDS=1-1266	YNL237W
1637	OG0001637	snap_masked-LBNK01000005.1-processed-gene-1.3-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-1.3&CDS=1-1656	YHR084W
1638	OG0001638	augustus_masked-LBNK01000005.1-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.91&CDS=1-2565	YPR029C
1639	OG0001639	augustus_masked-LBNK01000005.1-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.67&CDS=1-1272	YBR243C
1640	OG0001640	snap_masked-LBNK01000005.1-processed-gene-1.7-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-1.7&CDS=1-2064	YOL148C
1641	OG0001641	augustus_masked-LBNK01000005.1-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.95&CDS=1-429	YOL114C
1642	OG0001642	genemark-LBNK01000005.1-processed-gene-1.127-mRNA-1_1&gene=genemark-LBNK01000005.1-processed-gene-1.127&CDS=1-429	YOL149W
1643	OG0001643	augustus_masked-LBNK01000005.1-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.73&CDS=1-1425	YKR017C
1644	OG0001644	augustus_masked-LBNK01000005.1-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.97&CDS=1-1068	YLR113W
1645	OG0001645	snap_masked-LBNK01000005.1-processed-gene-1.14-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-1.14&CDS=1-948	YGR091W
1646	OG0001646	augustus_masked-LBNK01000005.1-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.98&CDS=1-2667	YOR014W
1647	OG0001647	augustus_masked-LBNK01000005.1-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.99&CDS=1-4884	YOR326W
1648	OG0001648	augustus_masked-LBNK01000005.1-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.75&CDS=1-258	YJL166W
1649	OG0001649	augustus_masked-LBNK01000005.1-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.78&CDS=1-1476	YKL179C
1650	OG0001650	augustus_masked-LBNK01000005.1-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.79&CDS=1-903	YDL014W
1651	OG0001651	snap_masked-LBNK01000005.1-processed-gene-1.20-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-1.20&CDS=1-816	YJL178C
1652	OG0001652	augustus_masked-LBNK01000005.1-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.81&CDS=1-873	YJR008W
1653	OG0001653	maker-LBNK01000005.1-snap-gene-1.60-mRNA-1_1&gene=maker-LBNK01000005.1-snap-gene-1.60&CDS=1-1269	YFR021W
1654	OG0001654	augustus_masked-LBNK01000005.1-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.106&CDS=1-303	YPL098C
1655	OG0001655	augustus_masked-LBNK01000005.1-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.107&CDS=1-2775	YNL267W
1656	OG0001656	augustus_masked-LBNK01000005.1-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.108&CDS=1-1119	YGL246C
1657	OG0001657	augustus_masked-LBNK01000005.1-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.83&CDS=1-396	YMR074C
1658	OG0001658	augustus_masked-LBNK01000005.1-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.111&CDS=1-1347	YER043C
1659	OG0001659	augustus_masked-LBNK01000005.1-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-1.89&CDS=1-432	YHR051W
1660	OG0001660	maker-LBNK01000005.1-augustus-gene-2.151-mRNA-1_1&gene=maker-LBNK01000005.1-augustus-gene-2.151&CDS=1-1971	YBR287W
1661	OG0001661	augustus_masked-LBNK01000005.1-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.82&CDS=1-1338	YDR023W
1662	OG0001662	augustus_masked-LBNK01000005.1-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.83&CDS=1-1680	YHR020W
1663	OG0001663	augustus_masked-LBNK01000005.1-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.58&CDS=1-1677	YHR019C
1664	OG0001664	augustus_masked-LBNK01000005.1-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.59&CDS=1-1332	YCR024C
1665	OG0001665	augustus_masked-LBNK01000005.1-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.61&CDS=1-1671	YEL020C
1666	OG0001666	augustus_masked-LBNK01000005.1-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.63&CDS=1-3546	YGL150C
1667	OG0001667	augustus_masked-LBNK01000005.1-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.64&CDS=1-1371	YDR101C
1668	OG0001668	augustus_masked-LBNK01000005.1-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.66&CDS=1-1464	YGL055W
1669	OG0001669	augustus_masked-LBNK01000005.1-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.67&CDS=1-1413	YPL094C
1670	OG0001670	augustus_masked-LBNK01000005.1-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.68&CDS=1-321	YHR039C-A
1671	OG0001671	augustus_masked-LBNK01000005.1-processed-gene-2.69-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.69&CDS=1-1878	YHR039C
1672	OG0001672	genemark-LBNK01000005.1-processed-gene-2.119-mRNA-1_1&gene=genemark-LBNK01000005.1-processed-gene-2.119&CDS=1-2364	YNL027W
1673	OG0001673	genemark-LBNK01000005.1-processed-gene-2.141-mRNA-1_1&gene=genemark-LBNK01000005.1-processed-gene-2.141&CDS=1-1131	YML005W
1674	OG0001674	snap_masked-LBNK01000005.1-processed-gene-2.19-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-2.19&CDS=1-1059	YHR150W
1675	OG0001675	snap_masked-LBNK01000005.1-processed-gene-2.20-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-2.20&CDS=1-846	YML067C
1676	OG0001676	augustus_masked-LBNK01000005.1-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.74&CDS=1-1083	YBR155W
1677	OG0001677	augustus_masked-LBNK01000005.1-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.75&CDS=1-1257	YER173W
1678	OG0001678	augustus_masked-LBNK01000005.1-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.94&CDS=1-705	YER174C
1679	OG0001679	augustus_masked-LBNK01000005.1-processed-gene-2.96-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.96&CDS=1-1713	YLR259C
1680	OG0001680	augustus_masked-LBNK01000005.1-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.97&CDS=1-1671, genemark-LBNK01000012.1-processed-gene-1.62-mRNA-1_1&gene=genemark-LBNK01000012.1-processed-gene-1.62&CDS=1-1542	
1681	OG0001681	augustus_masked-LBNK01000005.1-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.98&CDS=1-1752	YKL116C
1682	OG0001682	augustus_masked-LBNK01000005.1-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.78&CDS=1-2646	YLR071C
1683	OG0001683	augustus_masked-LBNK01000005.1-processed-gene-2.79-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.79&CDS=1-1956	YMR058W
1684	OG0001684	augustus_masked-LBNK01000005.1-processed-gene-2.100-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-2.100&CDS=1-1383	YJL091C
1685	OG0001685	augustus_masked-LBNK01000005.1-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.81&CDS=1-1440	YML086C
1686	OG0001686	augustus_masked-LBNK01000005.1-processed-gene-3.82-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.82&CDS=1-4194	YGL173C
1687	OG0001687	snap_masked-LBNK01000005.1-processed-gene-3.1-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-3.1&CDS=1-1086	YLL004W
1688	OG0001688	augustus_masked-LBNK01000005.1-processed-gene-3.83-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.83&CDS=1-1341	YJL002C
1689	OG0001689	augustus_masked-LBNK01000005.1-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.85&CDS=1-654	YJL001W
1690	OG0001690	augustus_masked-LBNK01000005.1-processed-gene-3.103-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.103&CDS=1-504	YCR054C
1691	OG0001691	augustus_masked-LBNK01000005.1-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.104&CDS=1-759	YCR059C
1692	OG0001692	augustus_masked-LBNK01000005.1-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.88&CDS=1-2271	YLL001W
1693	OG0001693	augustus_masked-LBNK01000005.1-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.89&CDS=1-1149	YHL022C
1694	OG0001694	augustus_masked-LBNK01000005.1-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.105&CDS=1-807	YLL002W
1695	OG0001695	genemark-LBNK01000005.1-processed-gene-3.51-mRNA-1_1&gene=genemark-LBNK01000005.1-processed-gene-3.51&CDS=1-519	YLR281C
1696	OG0001696	genemark-LBNK01000005.1-processed-gene-3.67-mRNA-1_1&gene=genemark-LBNK01000005.1-processed-gene-3.67&CDS=1-2562	YCR057C
1697	OG0001697	maker-LBNK01000005.1-snap-gene-3.0-mRNA-1_1&gene=maker-LBNK01000005.1-snap-gene-3.0&CDS=1-2673	YMR266W
1698	OG0001698	snap_masked-LBNK01000005.1-processed-gene-3.11-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-3.11&CDS=1-927	YLR283W
1699	OG0001699	augustus_masked-LBNK01000005.1-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.108&CDS=1-2703	YBL066C
1700	OG0001700	snap_masked-LBNK01000005.1-processed-gene-3.12-mRNA-1_1&gene=snap_masked-LBNK01000005.1-processed-gene-3.12&CDS=1-5703	YJL207C
1701	OG0001701	augustus_masked-LBNK01000005.1-processed-gene-3.92-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.92&CDS=1-942	YJL208C
1702	OG0001702	augustus_masked-LBNK01000005.1-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.109&CDS=1-1068	YER095W
1703	OG0001703	augustus_masked-LBNK01000005.1-processed-gene-3.93-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.93&CDS=1-2265	YLR274W
1704	OG0001704	augustus_masked-LBNK01000005.1-processed-gene-3.95-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.95&CDS=1-1521	YCR053W
1705	OG0001705	augustus_masked-LBNK01000005.1-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.110&CDS=1-2268	YLR277C
1706	OG0001706	augustus_masked-LBNK01000005.1-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.111&CDS=1-624	YJL097W
1707	OG0001707	augustus_masked-LBNK01000005.1-processed-gene-3.97-mRNA-1_1&gene=augustus_masked-LBNK01000005.1-processed-gene-3.97&CDS=1-2838	YJL204C
