	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034624_Pichia_nakasei
1494	OG0001494	YHR137W	genemark-NODE_41_length_34039_cov_136.453_ID_81-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_41_length_34039_cov_136.453_ID_81-processed-gene-0.19&CDS=1-1422
1495	OG0001495	YHR142W	genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.136&CDS=1-939
1496	OG0001496	YHR144C	genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.65-mRNA-1_1&gene=genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.65&CDS=1-939
1497	OG0001497	YHR147C	genemark-NODE_41_length_34039_cov_136.453_ID_81-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_41_length_34039_cov_136.453_ID_81-processed-gene-0.15&CDS=1-543
1498	OG0001498	YHR148W	augustus_masked-NODE_41_length_34039_cov_136.453_ID_81-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_41_length_34039_cov_136.453_ID_81-processed-gene-0.23&CDS=1-447
1499	OG0001499	YHR151C	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.57-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.57&CDS=1-1767
1500	OG0001500	YHR154W	snap_masked-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.97&CDS=1-2583
1501	OG0001501	YHR164C	genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-1.46&CDS=1-4458
1502	OG0001502	YHR165C	augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-1.21&CDS=1-10206
1503	OG0001503	YHR168W	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.66&CDS=1-1683
1504	OG0001504	YHR169W	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.46&CDS=1-1335
1505	OG0001505	YHR170W	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.44&CDS=1-1461
1506	OG0001506	YHR171W	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.45&CDS=1-1971
1507	OG0001507	YHR172W	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.47&CDS=1-2322
1508	OG0001508	YHR175W	genemark-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.179-mRNA-1_1&gene=genemark-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.179&CDS=1-378
1509	OG0001509	YHR176W	genemark-NODE_28_length_82678_cov_90.3501_ID_55-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_28_length_82678_cov_90.3501_ID_55-processed-gene-0.12&CDS=1-1377
1510	OG0001510	YHR183W	snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.130-mRNA-1_1&gene=snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.130&CDS=1-1476
1511	OG0001511	YHR186C	maker-NODE_28_length_82678_cov_90.3501_ID_55-augustus-gene-0.44-mRNA-1_1&gene=maker-NODE_28_length_82678_cov_90.3501_ID_55-augustus-gene-0.44&CDS=1-8103
1512	OG0001512	YHR187W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.73&CDS=1-903
1513	OG0001513	YHR188C	snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-0.11&CDS=1-2037
1514	OG0001514	YHR189W	snap_masked-NODE_40_length_35361_cov_131.567_ID_79-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_40_length_35361_cov_131.567_ID_79-processed-gene-0.2&CDS=1-645
1515	OG0001515	YHR190W	genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.175-mRNA-1_1&gene=genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.175&CDS=1-1335
1516	OG0001516	YHR192W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.65-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.65&CDS=1-636
1517	OG0001517	YHR193C	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.82-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.82&CDS=1-525
1518	OG0001518	YHR194W	augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.188-mRNA-1_1&gene=augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.188&CDS=1-4980
1519	OG0001519	YHR197W	genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-2.103-mRNA-1_1&gene=genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-2.103&CDS=1-2295
1520	OG0001520	YHR200W	genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.212-mRNA-1_1&gene=genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.212&CDS=1-834
1521	OG0001521	YHR202W	genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.23-mRNA-1_1&gene=genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.23&CDS=1-1842
1522	OG0001522	YHR205W	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.92&CDS=1-2292
1523	OG0001523	YHR206W	snap_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-0.67&CDS=1-996
1524	OG0001524	YHR208W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.41-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.41&CDS=1-1191
1525	OG0001525	YIL003W	genemark-NODE_28_length_82678_cov_90.3501_ID_55-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_28_length_82678_cov_90.3501_ID_55-processed-gene-0.34&CDS=1-780
1526	OG0001526	YIL004C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.115-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.115&CDS=1-297
1527	OG0001527	YIL005W	snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.180-mRNA-1_1&gene=snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.180&CDS=1-2226
1528	OG0001528	YIL007C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.46-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.46&CDS=1-321
1529	OG0001529	YIL008W	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.50-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-2.50&CDS=1-300
1530	OG0001530	YIL010W	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-0.81&CDS=1-834
1531	OG0001531	YIL019W	genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-1.3&CDS=1-726
1532	OG0001532	YIL020C	genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-1.1&CDS=1-789
1533	OG0001533	YIL021W	snap_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-1.39&CDS=1-1713
1534	OG0001534	YIL022W	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.94-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.94&CDS=1-1227
1535	OG0001535	YIL023C	maker-NODE_10_length_334870_cov_78.2175_ID_19-augustus-gene-0.29-mRNA-1_1&gene=maker-NODE_10_length_334870_cov_78.2175_ID_19-augustus-gene-0.29&CDS=1-606
1536	OG0001536	YIL024C	snap_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.109-mRNA-1_1&gene=snap_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.109&CDS=1-1359
1537	OG0001537	YIL026C	snap_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-0.102&CDS=1-3798
1538	OG0001538	YIL030C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-9.6-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-9.6&CDS=1-3678
1539	OG0001539	YIL031W	snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.191-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.191&CDS=1-4929
1540	OG0001540	YIL033C	genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-1.72&CDS=1-1056
1541	OG0001541	YIL041W	genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-0.81&CDS=1-1104
1542	OG0001542	YIL042C	augustus_masked-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.145&CDS=1-1188
1543	OG0001543	YIL043C	genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-2.51-mRNA-1_1&gene=genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-2.51&CDS=1-846
1544	OG0001544	YIL046W	snap_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.66&CDS=1-2223
1545	OG0001545	YIL047C	maker-NODE_17_length_242779_cov_85.8604_ID_33-snap-gene-0.75-mRNA-1_1&gene=maker-NODE_17_length_242779_cov_85.8604_ID_33-snap-gene-0.75&CDS=1-6207
1546	OG0001546	YIL048W	maker-NODE_17_length_242779_cov_85.8604_ID_33-augustus-gene-0.79-mRNA-1_1&gene=maker-NODE_17_length_242779_cov_85.8604_ID_33-augustus-gene-0.79&CDS=1-4728
1547	OG0001547	YIL049W	genemark-NODE_20_length_197075_cov_91.315_ID_39-processed-gene-0.171-mRNA-1_1&gene=genemark-NODE_20_length_197075_cov_91.315_ID_39-processed-gene-0.171&CDS=1-549
1548	OG0001548	YIL062C	genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.167-mRNA-1_1&gene=genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.167&CDS=1-459
1549	OG0001549	YIL063C	genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.137-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.137&CDS=1-996
1550	OG0001550	YIL064W	genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.103-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.103&CDS=1-705
1551	OG0001551	YIL068C	snap_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.146-mRNA-1_1&gene=snap_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.146&CDS=1-2346
1552	OG0001552	YIL072W	genemark-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.70&CDS=1-1536
1553	OG0001553	YIL075C	genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-0.34&CDS=1-2841
1554	OG0001554	YIL083C	augustus_masked-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.48&CDS=1-1047
1555	OG0001555	YIL084C	augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.209&CDS=1-1461
1556	OG0001556	YIL087C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.81-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.81&CDS=1-447
1557	OG0001557	YIL090W	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.80-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.80&CDS=1-1524
1558	OG0001558	YIL091C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.61-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.61&CDS=1-2367
1559	OG0001559	YIL093C	genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.165-mRNA-1_1&gene=genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.165&CDS=1-804
1560	OG0001560	YIL094C	snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.68&CDS=1-1119
1561	OG0001561	YIL096C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.26&CDS=1-1089
1562	OG0001562	YIL099W	genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.30&CDS=1-1695
1563	OG0001563	YIL103W	genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.154-mRNA-1_1&gene=genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.154&CDS=1-1254
1564	OG0001564	YIL104C	genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.178-mRNA-1_1&gene=genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.178&CDS=1-1452
1565	OG0001565	YIL106W	augustus_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.37&CDS=1-687
1566	OG0001566	YIL108W	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.29-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.29&CDS=1-2028
1567	OG0001567	YIL110W	maker-NODE_15_length_272279_cov_85.9412_ID_29-snap-gene-1.88-mRNA-1_1&gene=maker-NODE_15_length_272279_cov_85.9412_ID_29-snap-gene-1.88&CDS=1-1338
1568	OG0001568	YIL112W	maker-NODE_15_length_272279_cov_85.9412_ID_29-snap-gene-1.89-mRNA-1_1&gene=maker-NODE_15_length_272279_cov_85.9412_ID_29-snap-gene-1.89&CDS=1-3285
1569	OG0001569	YIL115C	snap_masked-NODE_34_length_56006_cov_116.917_ID_67-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_34_length_56006_cov_116.917_ID_67-processed-gene-0.33&CDS=1-3489
1570	OG0001570	YIL116W	genemark-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.66&CDS=1-1173
1571	OG0001571	YIL118W	augustus_masked-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.31&CDS=1-576
1572	OG0001572	YIL124W	genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-0.29&CDS=1-870
1573	OG0001573	YIL125W	snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.70-mRNA-1_1&gene=snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.70&CDS=1-3096
1574	OG0001574	YIL128W	genemark-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.35&CDS=1-3180
1575	OG0001575	YIL129C	snap_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.96&CDS=1-9108
1576	OG0001576	YIL130W	snap_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.41&CDS=1-4023
1577	OG0001577	YIL140W	snap_masked-NODE_45_length_17069_cov_125.087_ID_89-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_45_length_17069_cov_125.087_ID_89-processed-gene-0.13&CDS=1-2340
1578	OG0001578	YIL142W	genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.130-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.130&CDS=1-1578
1579	OG0001579	YIL143C	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-0.74&CDS=1-2520
1580	OG0001580	YIL144W	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-0.56&CDS=1-1947
1581	OG0001581	YIL145C	augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-0.11&CDS=1-867
1582	OG0001582	YIL147C	augustus_masked-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.89&CDS=1-3588
1583	OG0001583	YIL150C	genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-0.36&CDS=1-1953
1584	OG0001584	YIL153W	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-1.71&CDS=1-1482
1585	OG0001585	YIL157C	genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-0.88&CDS=1-615
1586	OG0001586	YIL160C	genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.90-mRNA-1_1&gene=genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.90&CDS=1-1275
1587	OG0001587	YIL166C	genemark-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.83&CDS=1-1692
1588	OG0001588	YIR001C	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.94-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.94&CDS=1-726
1589	OG0001589	YIR002C	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.82-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.82&CDS=1-2103
1590	OG0001590	YIR004W	genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.63&CDS=1-2046
1591	OG0001591	YIR007W	augustus_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.52-mRNA-1_1&gene=augustus_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.52&CDS=1-2400
1592	OG0001592	YIR008C	snap_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.159-mRNA-1_1&gene=snap_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.159&CDS=1-1215
1593	OG0001593	YIR009W	genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.109-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.109&CDS=1-354
1594	OG0001594	YIR011C	genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-2.111-mRNA-1_1&gene=genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-2.111&CDS=1-969
1595	OG0001595	YIR012W	genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-0.41&CDS=1-1302
1596	OG0001596	YIR015W	genemark-NODE_23_length_140466_cov_85.2079_ID_45-processed-gene-0.156-mRNA-1_1&gene=genemark-NODE_23_length_140466_cov_85.2079_ID_45-processed-gene-0.156&CDS=1-504
1597	OG0001597	YIR022W	snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.148-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.148&CDS=1-213
1598	OG0001598	YIR023W	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-5.46-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-5.46&CDS=1-7188
1599	OG0001599	YIR026C	genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.110&CDS=1-1014
1600	OG0001600	YIR027C	augustus_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-4.90-mRNA-1_1&gene=augustus_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-4.90&CDS=1-4584
1601	OG0001601	YIR029W	augustus_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.167-mRNA-1_1&gene=augustus_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-3.167&CDS=1-5448
1602	OG0001602	YIR030C	genemark-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.3&CDS=1-639
1603	OG0001603	YIR034C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-1.5-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-1.5&CDS=1-1122
1604	OG0001604	YJL001W	genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-2.119-mRNA-1_1&gene=genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-2.119&CDS=1-399
1605	OG0001605	YJL002C	genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.111-mRNA-1_1&gene=genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-2.111&CDS=1-1479
1606	OG0001606	YJL003W	maker-NODE_1_length_1112387_cov_82.0011_ID_1-augustus-gene-6.43-mRNA-1_1&gene=maker-NODE_1_length_1112387_cov_82.0011_ID_1-augustus-gene-6.43&CDS=1-3246
1607	OG0001607	YJL004C	augustus_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.40&CDS=1-534
1608	OG0001608	YJL005W	augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-6.143-mRNA-1_1&gene=augustus_masked-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-6.143&CDS=1-5577
1609	OG0001609	YJL006C	genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_13_length_304852_cov_104.467_ID_25-processed-gene-0.29&CDS=1-1056
1610	OG0001610	YJL008C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-1.1&CDS=1-1665
1611	OG0001611	YJL010C	genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-1.102-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-1.102&CDS=1-2010
1612	OG0001612	YJL011C	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-5.59-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-5.59&CDS=1-594
