	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034643_Candida_schatavii
2095	OG0002095	YJR121W	maker-flattened_line_25-augustus-gene-1.134-mRNA-1_1&gene=maker-flattened_line_25-augustus-gene-1.134&CDS=1-1509
2096	OG0002096	YJR122W	augustus_masked-flattened_line_86-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.50&CDS=1-1368
2097	OG0002097	YJR124C	augustus_masked-flattened_line_29-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-1.74&CDS=1-1293
2098	OG0002098	YJR125C	maker-flattened_line_19-augustus-gene-2.94-mRNA-1_1&gene=maker-flattened_line_19-augustus-gene-2.94&CDS=1-1389
2099	OG0002099	YJR126C	augustus_masked-flattened_line_124-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.16&CDS=1-2514
2100	OG0002100	YJR131W	augustus_masked-flattened_line_6-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.32&CDS=1-1812
2101	OG0002101	YJR132W	augustus_masked-flattened_line_25-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-1.28&CDS=1-3306
2102	OG0002102	YJR133W	augustus_masked-flattened_line_25-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-1.29&CDS=1-624
2103	OG0002103	YJR134C	snap_masked-flattened_line_25-processed-gene-1.124-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-1.124&CDS=1-2403
2104	OG0002104	YJR137C	snap_masked-flattened_line_25-processed-gene-2.34-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-2.34&CDS=1-4266
2105	OG0002105	YJR141W	augustus_masked-flattened_line_25-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-2.157&CDS=1-1161
2106	OG0002106	YJR142W	snap_masked-flattened_line_25-processed-gene-2.54-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-2.54&CDS=1-957
2107	OG0002107	YJR143C	maker-flattened_line_25-augustus-gene-2.9-mRNA-1_1&gene=maker-flattened_line_25-augustus-gene-2.9&CDS=1-3582
2108	OG0002108	YJR148W	genemark-flattened_line_46-processed-gene-1.60-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-1.60&CDS=1-1113
2109	OG0002109	YJR149W	augustus_masked-flattened_line_10-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.59&CDS=1-1140
2110	OG0002110	YJR152W	maker-flattened_line_10-snap-gene-1.102-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-1.102&CDS=1-4587
2111	OG0002111	YKL001C	augustus_masked-flattened_line_0-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.96&CDS=1-597
2112	OG0002112	YKL002W	augustus_masked-flattened_line_0-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.86&CDS=1-690
2113	OG0002113	YKL003C	augustus_masked-flattened_line_0-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.87&CDS=1-363
2114	OG0002114	YKL004W	augustus_masked-flattened_line_0-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.97&CDS=1-1641
2115	OG0002115	YKL005C	snap_masked-flattened_line_84-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.63&CDS=1-2280
2116	OG0002116	YKL006C-A	augustus_masked-flattened_line_0-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.61&CDS=1-297
2117	OG0002117	YKL009W	augustus_masked-flattened_line_0-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.70&CDS=1-693
2118	OG0002118	YKL010C	genemark-flattened_line_0-processed-gene-1.38-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.38&CDS=1-5754
2119	OG0002119	YKL013C	augustus_masked-flattened_line_142-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_142-processed-gene-0.19&CDS=1-2592
2120	OG0002120	YKL014C	augustus_masked-flattened_line_19-processed-gene-2.191-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.191&CDS=1-5772
2121	OG0002121	YKL015W	augustus_masked-flattened_line_19-processed-gene-2.188-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.188&CDS=1-3579
2122	OG0002122	YKL016C	augustus_masked-flattened_line_23-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.131&CDS=1-525
2123	OG0002123	YKL017C	augustus_masked-flattened_line_19-processed-gene-2.190-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.190&CDS=1-2259
2124	OG0002124	YKL018W	snap_masked-flattened_line_23-processed-gene-2.61-mRNA-1_1&gene=snap_masked-flattened_line_23-processed-gene-2.61&CDS=1-1050
2125	OG0002125	YKL019W	augustus_masked-flattened_line_38-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.79&CDS=1-954
2126	OG0002126	YKL021C	augustus_masked-flattened_line_13-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-0.68&CDS=1-1392
2127	OG0002127	YKL022C	snap_masked-flattened_line_13-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-0.49&CDS=1-3771
2128	OG0002128	YKL024C	maker-flattened_line_34-augustus-gene-2.2-mRNA-1_1&gene=maker-flattened_line_34-augustus-gene-2.2&CDS=1-1698
2129	OG0002129	YKL025C	augustus_masked-flattened_line_34-processed-gene-2.179-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-2.179&CDS=1-2685
2130	OG0002130	YKL027W	augustus_masked-flattened_line_19-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.152&CDS=1-1341
2131	OG0002131	YKL028W	augustus_masked-flattened_line_27-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.40&CDS=1-1197
2132	OG0002132	YKL029C	augustus_masked-flattened_line_27-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.73&CDS=1-1863
2133	OG0002133	YKL033W	snap_masked-flattened_line_19-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-2.24&CDS=1-4050
2134	OG0002134	YKL033W-A	snap_masked-flattened_line_32-processed-gene-1.52-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.52&CDS=1-681
2135	OG0002135	YKL034W	snap_masked-flattened_line_8-processed-gene-1.31-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.31&CDS=1-2445
2136	OG0002136	YKL035W	augustus_masked-flattened_line_23-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-0.116&CDS=1-1491
2137	OG0002137	YKL041W	augustus_masked-flattened_line_23-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.122&CDS=1-666
2138	OG0002138	YKL045W	augustus_masked-flattened_line_92-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.78&CDS=1-1557
2139	OG0002139	YKL047W	snap_masked-flattened_line_32-processed-gene-1.47-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.47&CDS=1-1962
2140	OG0002140	YKL051W	augustus_masked-flattened_line_92-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.73&CDS=1-852
2141	OG0002141	YKL053C-A	augustus_masked-flattened_line_23-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.112&CDS=1-270
2142	OG0002142	YKL054C	augustus_masked-flattened_line_52-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.164&CDS=1-2310
2143	OG0002143	YKL055C	augustus_masked-flattened_line_152-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_152-processed-gene-0.11&CDS=1-792
2144	OG0002144	YKL056C	augustus_masked-flattened_line_152-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_152-processed-gene-0.17&CDS=1-504
2145	OG0002145	YKL058W	augustus_masked-flattened_line_52-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.198&CDS=1-363
2146	OG0002146	YKL059C	augustus_masked-flattened_line_52-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.168&CDS=1-1380
2147	OG0002147	YKL060C	augustus_masked-flattened_line_52-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.162&CDS=1-1080
2148	OG0002148	YKL064W	augustus_masked-flattened_line_0-processed-gene-4.209-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.209&CDS=1-3447
2149	OG0002149	YKL069W	augustus_masked-flattened_line_0-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.69&CDS=1-522
2150	OG0002150	YKL070W	augustus_masked-flattened_line_44-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-1.98&CDS=1-636
2151	OG0002151	YKL071W	maker-flattened_line_48-augustus-gene-0.157-mRNA-1_1&gene=maker-flattened_line_48-augustus-gene-0.157&CDS=1-1296
2152	OG0002152	YKL073W	augustus_masked-flattened_line_32-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.28&CDS=1-2880
2153	OG0002153	YKL074C	augustus_masked-flattened_line_32-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.27&CDS=1-2019
2154	OG0002154	YKL077W	snap_masked-flattened_line_52-processed-gene-0.112-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.112&CDS=1-1350
2155	OG0002155	YKL078W	snap_masked-flattened_line_0-processed-gene-4.24-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.24&CDS=1-2313
2156	OG0002156	YKL079W	augustus_masked-flattened_line_13-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-3.86&CDS=1-2190
2157	OG0002157	YKL080W	augustus_masked-flattened_line_74-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.87&CDS=1-1125
2158	OG0002158	YKL082C	snap_masked-flattened_line_74-processed-gene-0.119-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.119&CDS=1-1380
2159	OG0002159	YKL085W	augustus_masked-flattened_line_128-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_128-processed-gene-0.16&CDS=1-993
2160	OG0002160	YKL086W	augustus_masked-flattened_line_29-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-2.6&CDS=1-369
2161	OG0002161	YKL087C	augustus_masked-flattened_line_130-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_130-processed-gene-0.60&CDS=1-738
2162	OG0002162	YKL088W	augustus_masked-flattened_line_142-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_142-processed-gene-0.9&CDS=1-2049
2163	OG0002163	YKL089W	augustus_masked-flattened_line_0-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.53&CDS=1-1626
2164	OG0002164	YKL090W	snap_masked-flattened_line_36-processed-gene-1.28-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.28&CDS=1-2859
2165	OG0002165	YKL092C	augustus_masked-flattened_line_0-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.78&CDS=1-3960
2166	OG0002166	YKL094W	maker-flattened_line_34-snap-gene-0.42-mRNA-1_1&gene=maker-flattened_line_34-snap-gene-0.42&CDS=1-1842
2167	OG0002167	YKL095W	augustus_masked-flattened_line_32-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.15&CDS=1-981
2168	OG0002168	YKL099C	augustus_masked-flattened_line_168-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_168-processed-gene-0.14&CDS=1-735
2169	OG0002169	YKL100C	augustus_masked-flattened_line_0-processed-gene-2.96-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.96&CDS=1-1917
2170	OG0002170	YKL101W	augustus_masked-flattened_line_8-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.131&CDS=1-4878
2171	OG0002171	YKL103C	augustus_masked-flattened_line_2-processed-gene-3.142-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.142&CDS=1-1563
2172	OG0002172	YKL104C	augustus_masked-flattened_line_29-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.52&CDS=1-2124
2173	OG0002173	YKL106W	augustus_masked-flattened_line_60-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.96&CDS=1-1296
2174	OG0002174	YKL108W	maker-flattened_line_34-snap-gene-2.186-mRNA-1_1&gene=maker-flattened_line_34-snap-gene-2.186&CDS=1-1113
2175	OG0002175	YKL110C	augustus_masked-flattened_line_168-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_168-processed-gene-0.11&CDS=1-951
2176	OG0002176	YKL113C	augustus_masked-flattened_line_124-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.21&CDS=1-1128
2177	OG0002177	YKL114C	augustus_masked-flattened_line_124-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.19&CDS=1-1143
2178	OG0002178	YKL116C	genemark-flattened_line_0-processed-gene-1.66-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.66&CDS=1-2028
2179	OG0002179	YKL117W	augustus_masked-flattened_line_0-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.58&CDS=1-711
2180	OG0002180	YKL119C	augustus_masked-flattened_line_112-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.32&CDS=1-642
2181	OG0002181	YKL120W	augustus_masked-flattened_line_104-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_104-processed-gene-0.14&CDS=1-1068
2182	OG0002182	YKL125W	snap_masked-flattened_line_62-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.40&CDS=1-1980
2183	OG0002183	YKL134C	snap_masked-flattened_line_78-processed-gene-0.57-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.57&CDS=1-2415
2184	OG0002184	YKL135C	augustus_masked-flattened_line_27-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-2.140&CDS=1-2277
2185	OG0002185	YKL138C	augustus_masked-flattened_line_6-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.67&CDS=1-339
2186	OG0002186	YKL139W	snap_masked-flattened_line_29-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-0.17&CDS=1-1707
2187	OG0002187	YKL140W	augustus_masked-flattened_line_0-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.102&CDS=1-1632
2188	OG0002188	YKL142W	augustus_masked-flattened_line_2-processed-gene-3.163-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.163&CDS=1-645
2189	OG0002189	YKL144C	augustus_masked-flattened_line_126-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_126-processed-gene-0.3&CDS=1-588
2190	OG0002190	YKL145W	augustus_masked-flattened_line_126-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_126-processed-gene-0.15&CDS=1-1431
2191	OG0002191	YKL150W	maker-flattened_line_17-augustus-gene-1.41-mRNA-1_1&gene=maker-flattened_line_17-augustus-gene-1.41&CDS=1-2484
2192	OG0002192	YKL151C	augustus_masked-flattened_line_17-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-1.74&CDS=1-1077
2193	OG0002193	YKL152C	augustus_masked-flattened_line_38-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.86&CDS=1-744
2194	OG0002194	YKL154W	augustus_masked-flattened_line_64-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.117&CDS=1-873
2195	OG0002195	YKL155C	augustus_masked-flattened_line_58-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.127&CDS=1-2409
2196	OG0002196	YKL157W	augustus_masked-flattened_line_2-processed-gene-3.99-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.99&CDS=1-2625
2197	OG0002197	YKL159C	augustus_masked-flattened_line_38-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.104&CDS=1-714
2198	OG0002198	YKL160W	augustus_masked-flattened_line_0-processed-gene-3.43-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.43&CDS=1-366
2199	OG0002199	YKL165C	maker-flattened_line_13-augustus-gene-3.135-mRNA-1_1&gene=maker-flattened_line_13-augustus-gene-3.135&CDS=1-4548
2200	OG0002200	YKL170W	augustus_masked-flattened_line_13-processed-gene-3.47-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-3.47&CDS=1-396
2201	OG0002201	YKL171W	augustus_masked-flattened_line_132-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_132-processed-gene-0.8&CDS=1-2784
2202	OG0002202	YKL172W	augustus_masked-flattened_line_4-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.105&CDS=1-1239
2203	OG0002203	YKL173W	augustus_masked-flattened_line_4-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.123&CDS=1-2943
2204	OG0002204	YKL174C	maker-flattened_line_4-snap-gene-2.139-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-2.139&CDS=1-2703
2205	OG0002205	YKL175W	snap_masked-flattened_line_52-processed-gene-0.113-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.113&CDS=1-1566
2206	OG0002206	YKL178C	snap_masked-flattened_line_2-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.65&CDS=1-1251
2207	OG0002207	YKL179C	augustus_masked-flattened_line_66-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.175&CDS=1-2517
2208	OG0002208	YKL181W	augustus_masked-flattened_line_19-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-1.67&CDS=1-1266
2209	OG0002209	YKL182W	augustus_masked-flattened_line_19-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-1.49&CDS=1-6231
2210	OG0002210	YKL183W	snap_masked-flattened_line_6-processed-gene-1.63-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.63&CDS=1-888
2211	OG0002211	YKL184W	augustus_masked-flattened_line_6-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.19&CDS=1-1359
2212	OG0002212	YKL185W	augustus_masked-flattened_line_76-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.8&CDS=1-1851
2213	OG0002213	YKL186C	augustus_masked-flattened_line_76-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.31&CDS=1-558
2214	OG0002214	YKL188C	augustus_masked-flattened_line_17-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-1.49&CDS=1-2205
2215	OG0002215	YKL189W	augustus_masked-flattened_line_46-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-1.123&CDS=1-1017
2216	OG0002216	YKL190W	augustus_masked-flattened_line_17-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-0.76&CDS=1-522
2217	OG0002217	YKL191W	augustus_masked-flattened_line_25-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-1.21&CDS=1-1743
2218	OG0002218	YKL192C	augustus_masked-flattened_line_19-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-1.41&CDS=1-336
2219	OG0002219	YKL193C	augustus_masked-flattened_line_19-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-1.40&CDS=1-1203
2220	OG0002220	YKL194C	augustus_masked-flattened_line_92-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.86&CDS=1-1479
2221	OG0002221	YKL195W	augustus_masked-flattened_line_92-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.89&CDS=1-903
2222	OG0002222	YKL196C	augustus_masked-flattened_line_92-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.90&CDS=1-600
2223	OG0002223	YKL197C	genemark-flattened_line_15-processed-gene-2.202-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-2.202&CDS=1-3399
2224	OG0002224	YKL203C	augustus_masked-flattened_line_32-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.24&CDS=1-8031
