	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034885_Ogataea_zsoltii
1610	OG0001610	YGR274C	augustus_masked-NODE_37_length_103167_cov_34.2317_ID_73-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_37_length_103167_cov_34.2317_ID_73-processed-gene-0.114&CDS=1-3336
1611	OG0001611	YGR276C	snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.80&CDS=1-1926
1612	OG0001612	YGR277C	augustus_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-4.85-mRNA-1_1&gene=augustus_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-4.85&CDS=1-855
1613	OG0001613	YGR278W	snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-4.52-mRNA-1_1&gene=snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-4.52&CDS=1-1707
1614	OG0001614	YGR279C	snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.309-mRNA-1_1&gene=snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.309&CDS=1-1107
1615	OG0001615	YGR280C	snap_masked-NODE_36_length_115515_cov_29.1138_ID_71-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_36_length_115515_cov_29.1138_ID_71-processed-gene-0.25&CDS=1-900
1616	OG0001616	YGR282C	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-0.127&CDS=1-930
1617	OG0001617	YGR284C	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-0.99&CDS=1-972
1618	OG0001618	YGR285C	snap_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-1.147-mRNA-1_1&gene=snap_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-1.147&CDS=1-1281
1619	OG0001619	YGR286C	snap_masked-NODE_43_length_77150_cov_39.5305_ID_85-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_43_length_77150_cov_39.5305_ID_85-processed-gene-0.1&CDS=1-648
1620	OG0001620	YHL002W	snap_masked-NODE_29_length_167461_cov_42.2916_ID_57-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_29_length_167461_cov_42.2916_ID_57-processed-gene-0.39&CDS=1-1407
1621	OG0001621	YHL004W	snap_masked-NODE_29_length_167461_cov_42.2916_ID_57-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_29_length_167461_cov_42.2916_ID_57-processed-gene-0.94&CDS=1-1230
1622	OG0001622	YHL007C	snap_masked-NODE_16_length_268119_cov_31.1022_ID_31-processed-gene-1.255-mRNA-1_1&gene=snap_masked-NODE_16_length_268119_cov_31.1022_ID_31-processed-gene-1.255&CDS=1-3072
1623	OG0001623	YHL008C	snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-4.119-mRNA-1_1&gene=snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-4.119&CDS=1-1635
1624	OG0001624	YHL009C	snap_masked-NODE_11_length_303890_cov_30.9068_ID_21-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_11_length_303890_cov_30.9068_ID_21-processed-gene-1.49&CDS=1-990
1625	OG0001625	YHL010C	snap_masked-NODE_54_length_39956_cov_39.2569_ID_107-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_54_length_39956_cov_39.2569_ID_107-processed-gene-0.2&CDS=1-1872
1626	OG0001626	YHL013C	snap_masked-NODE_17_length_254749_cov_31.1339_ID_33-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_17_length_254749_cov_31.1339_ID_33-processed-gene-1.84&CDS=1-897
1627	OG0001627	YHL015W	snap_masked-NODE_17_length_254749_cov_31.1339_ID_33-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_17_length_254749_cov_31.1339_ID_33-processed-gene-1.18&CDS=1-345
1628	OG0001628	YHL016C	snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.21&CDS=1-2139
1629	OG0001629	YHL018W	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.48&CDS=1-342
1630	OG0001630	YHL023C	snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-3.20&CDS=1-2433
1631	OG0001631	YHL024W	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.28&CDS=1-2175
1632	OG0001632	YHL027W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-5.28-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-5.28&CDS=1-1695
1633	OG0001633	YHL028W	maker-NODE_1_length_742912_cov_33.9653_ID_1-snap-gene-5.169-mRNA-1_1&gene=maker-NODE_1_length_742912_cov_33.9653_ID_1-snap-gene-5.169&CDS=1-1167
1634	OG0001634	YHL029C	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.53-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.53&CDS=1-2016
1635	OG0001635	YHL030W	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.54-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.54&CDS=1-5472
1636	OG0001636	YHL031C	snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.2&CDS=1-684
1637	OG0001637	YHL032C	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-4.146-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-4.146&CDS=1-1881
1638	OG0001638	YHL036W	augustus_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.150-mRNA-1_1&gene=augustus_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.150&CDS=1-1722
1639	OG0001639	YHL039W	snap_masked-NODE_15_length_268365_cov_36.054_ID_29-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_15_length_268365_cov_36.054_ID_29-processed-gene-0.2&CDS=1-1608
1640	OG0001640	YHR001W-A	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.32&CDS=1-234
1641	OG0001641	YHR002W	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-3.141-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-3.141&CDS=1-1257
1642	OG0001642	YHR004C	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.37&CDS=1-1452
1643	OG0001643	YHR005C	snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-1.18&CDS=1-1341
1644	OG0001644	YHR005C-A	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.61-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.61&CDS=1-282
1645	OG0001645	YHR007C	snap_masked-NODE_33_length_126778_cov_31.2123_ID_65-processed-gene-0.177-mRNA-1_1&gene=snap_masked-NODE_33_length_126778_cov_31.2123_ID_65-processed-gene-0.177&CDS=1-1560
1646	OG0001646	YHR008C	snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.233-mRNA-1_1&gene=snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.233&CDS=1-687
1647	OG0001647	YHR009C	snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-4.147-mRNA-1_1&gene=snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-4.147&CDS=1-1650
1648	OG0001648	YHR011W	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-2.38-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-2.38&CDS=1-1476
1649	OG0001649	YHR012W	maker-NODE_4_length_504154_cov_32.1482_ID_7-snap-gene-1.3-mRNA-1_1&gene=maker-NODE_4_length_504154_cov_32.1482_ID_7-snap-gene-1.3&CDS=1-936
1650	OG0001650	YHR013C	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-1.15&CDS=1-651
1651	OG0001651	YHR018C	snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.225-mRNA-1_1&gene=snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.225&CDS=1-1395
1652	OG0001652	YHR020W	maker-NODE_4_length_504154_cov_32.1482_ID_7-snap-gene-2.152-mRNA-1_1&gene=maker-NODE_4_length_504154_cov_32.1482_ID_7-snap-gene-2.152&CDS=1-5079
1653	OG0001653	YHR024C	snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.129-mRNA-1_1&gene=snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.129&CDS=1-1473
1654	OG0001654	YHR025W	snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.143-mRNA-1_1&gene=snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.143&CDS=1-1071
1655	OG0001655	YHR026W	snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.162-mRNA-1_1&gene=snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.162&CDS=1-588
1656	OG0001656	YHR027C	maker-NODE_24_length_183566_cov_30.6958_ID_47-snap-gene-0.13-mRNA-1_1&gene=maker-NODE_24_length_183566_cov_30.6958_ID_47-snap-gene-0.13&CDS=1-4128
1657	OG0001657	YHR030C	snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.228-mRNA-1_1&gene=snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.228&CDS=1-1326
1658	OG0001658	YHR032W	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.2-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.2&CDS=1-1761
1659	OG0001659	YHR034C	genemark-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-0.26&CDS=1-948
1660	OG0001660	YHR037W	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-2.28&CDS=1-1779
1661	OG0001661	YHR038W	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-4.7-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-4.7&CDS=1-765
1662	OG0001662	YHR039C	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-4.5-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-4.5&CDS=1-1935
1663	OG0001663	YHR040W	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.80&CDS=1-885
1664	OG0001664	YHR041C	snap_masked-NODE_35_length_118745_cov_32.5334_ID_69-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_35_length_118745_cov_32.5334_ID_69-processed-gene-0.22&CDS=1-861
1665	OG0001665	YHR042W	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-0.136&CDS=1-2043
1666	OG0001666	YHR045W	genemark-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.175-mRNA-1_1&gene=genemark-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.175&CDS=1-1350
1667	OG0001667	YHR051W	maker-NODE_20_length_223538_cov_38.8343_ID_39-snap-gene-0.90-mRNA-1_1&gene=maker-NODE_20_length_223538_cov_38.8343_ID_39-snap-gene-0.90&CDS=1-444
1668	OG0001668	YHR052W	snap_masked-NODE_14_length_272433_cov_31.4939_ID_27-processed-gene-1.233-mRNA-1_1&gene=snap_masked-NODE_14_length_272433_cov_31.4939_ID_27-processed-gene-1.233&CDS=1-1167
1669	OG0001669	YHR058C	maker-NODE_3_length_509586_cov_31.0256_ID_5-snap-gene-1.4-mRNA-1_1&gene=maker-NODE_3_length_509586_cov_31.0256_ID_5-snap-gene-1.4&CDS=1-1059
1670	OG0001670	YHR059W	snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-1.11&CDS=1-465
1671	OG0001671	YHR062C	snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.138&CDS=1-906
1672	OG0001672	YHR063C	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-4.121-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-4.121&CDS=1-1032
1673	OG0001673	YHR064C	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.12-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.12&CDS=1-1581
1674	OG0001674	YHR065C	maker-NODE_7_length_357092_cov_29.7097_ID_13-snap-gene-2.246-mRNA-1_1&gene=maker-NODE_7_length_357092_cov_29.7097_ID_13-snap-gene-2.246&CDS=1-3078
1675	OG0001675	YHR068W	snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.258-mRNA-1_1&gene=snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.258&CDS=1-1116
1676	OG0001676	YHR070W	snap_masked-NODE_36_length_115515_cov_29.1138_ID_71-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_36_length_115515_cov_29.1138_ID_71-processed-gene-0.26&CDS=1-1413
1677	OG0001677	YHR071W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.16-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.16&CDS=1-783
1678	OG0001678	YHR072W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.25-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.25&CDS=1-2151
1679	OG0001679	YHR072W-A	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-2.6-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-2.6&CDS=1-177
1680	OG0001680	YHR073W	snap_masked-NODE_22_length_197219_cov_30.0249_ID_43-processed-gene-0.243-mRNA-1_1&gene=snap_masked-NODE_22_length_197219_cov_30.0249_ID_43-processed-gene-0.243&CDS=1-3396
1681	OG0001681	YHR074W	snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-0.77&CDS=1-2130
1682	OG0001682	YHR075C	snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-0.95&CDS=1-1293
1683	OG0001683	YHR076W	augustus_masked-NODE_25_length_181391_cov_30.8946_ID_49-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_25_length_181391_cov_30.8946_ID_49-processed-gene-0.52&CDS=1-1233
1684	OG0001684	YHR077C	snap_masked-NODE_25_length_181391_cov_30.8946_ID_49-processed-gene-0.216-mRNA-1_1&gene=snap_masked-NODE_25_length_181391_cov_30.8946_ID_49-processed-gene-0.216&CDS=1-3069
1685	OG0001685	YHR079C	snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.112&CDS=1-3465
1686	OG0001686	YHR084W	augustus_masked-NODE_14_length_272433_cov_31.4939_ID_27-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_14_length_272433_cov_31.4939_ID_27-processed-gene-0.60&CDS=1-2142
1687	OG0001687	YHR085W	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.50&CDS=1-1137
1688	OG0001688	YHR087W	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-4.8-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-4.8&CDS=1-342
1689	OG0001689	YHR088W	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-0.135&CDS=1-888
1690	OG0001690	YHR089C	augustus_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.124&CDS=1-585
1691	OG0001691	YHR098C	snap_masked-NODE_25_length_181391_cov_30.8946_ID_49-processed-gene-0.182-mRNA-1_1&gene=snap_masked-NODE_25_length_181391_cov_30.8946_ID_49-processed-gene-0.182&CDS=1-2793
1692	OG0001692	YHR099W	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.8-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.8&CDS=1-11322
1693	OG0001693	YHR100C	augustus_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.119&CDS=1-1341
1694	OG0001694	YHR102W	genemark-NODE_39_length_98688_cov_30.9912_ID_77-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_39_length_98688_cov_30.9912_ID_77-processed-gene-0.83&CDS=1-2463
1695	OG0001695	YHR104W	snap_masked-NODE_44_length_76293_cov_30.3159_ID_87-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_44_length_76293_cov_30.3159_ID_87-processed-gene-0.97&CDS=1-951
1696	OG0001696	YHR107C	maker-NODE_5_length_464012_cov_40.2151_ID_9-augustus-gene-2.162-mRNA-1_1&gene=maker-NODE_5_length_464012_cov_40.2151_ID_9-augustus-gene-2.162&CDS=1-1167
1697	OG0001697	YHR109W	maker-NODE_7_length_357092_cov_29.7097_ID_13-augustus-gene-0.43-mRNA-1_1&gene=maker-NODE_7_length_357092_cov_29.7097_ID_13-augustus-gene-0.43&CDS=1-1950
1698	OG0001698	YHR111W	snap_masked-NODE_41_length_95792_cov_31.6591_ID_81-processed-gene-0.146-mRNA-1_1&gene=snap_masked-NODE_41_length_95792_cov_31.6591_ID_81-processed-gene-0.146&CDS=1-1281
1699	OG0001699	YHR112C	snap_masked-NODE_41_length_95792_cov_31.6591_ID_81-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_41_length_95792_cov_31.6591_ID_81-processed-gene-0.116&CDS=1-1128
1700	OG0001700	YHR113W	maker-NODE_4_length_504154_cov_32.1482_ID_7-snap-gene-1.2-mRNA-1_1&gene=maker-NODE_4_length_504154_cov_32.1482_ID_7-snap-gene-1.2&CDS=1-5703
1701	OG0001701	YHR114W	snap_masked-NODE_25_length_181391_cov_30.8946_ID_49-processed-gene-0.257-mRNA-1_1&gene=snap_masked-NODE_25_length_181391_cov_30.8946_ID_49-processed-gene-0.257&CDS=1-1887
1702	OG0001702	YHR116W	snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-2.120-mRNA-1_1&gene=snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-2.120&CDS=1-378
1703	OG0001703	YHR119W	snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.328-mRNA-1_1&gene=snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.328&CDS=1-3120
1704	OG0001704	YHR120W	snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.326-mRNA-1_1&gene=snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.326&CDS=1-2907
1705	OG0001705	YHR121W	augustus_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.85&CDS=1-636
1706	OG0001706	YHR122W	augustus_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.86&CDS=1-1146
1707	OG0001707	YHR132C	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-1.6-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-1.6&CDS=1-1455
1708	OG0001708	YHR134W	snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-2.166-mRNA-1_1&gene=snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-2.166&CDS=1-837
1709	OG0001709	YHR135C	snap_masked-NODE_34_length_122159_cov_30.0024_ID_67-processed-gene-0.181-mRNA-1_1&gene=snap_masked-NODE_34_length_122159_cov_30.0024_ID_67-processed-gene-0.181&CDS=1-1566
1710	OG0001710	YHR137W	snap_masked-NODE_15_length_268365_cov_36.054_ID_29-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_15_length_268365_cov_36.054_ID_29-processed-gene-1.7&CDS=1-1461
1711	OG0001711	YHR140W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-1.5-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-1.5&CDS=1-651
1712	OG0001712	YHR142W	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-0.19&CDS=1-921
1713	OG0001713	YHR143W-A	snap_masked-NODE_46_length_62124_cov_29.1229_ID_91-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_46_length_62124_cov_29.1229_ID_91-processed-gene-0.100&CDS=1-216
1714	OG0001714	YHR144C	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-1.12-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-1.12&CDS=1-987
1715	OG0001715	YHR147C	snap_masked-NODE_11_length_303890_cov_30.9068_ID_21-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_11_length_303890_cov_30.9068_ID_21-processed-gene-1.50&CDS=1-675
1716	OG0001716	YHR148W	snap_masked-NODE_11_length_303890_cov_30.9068_ID_21-processed-gene-2.121-mRNA-1_1&gene=snap_masked-NODE_11_length_303890_cov_30.9068_ID_21-processed-gene-2.121&CDS=1-549
1717	OG0001717	YHR151C	genemark-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.140-mRNA-1_1&gene=genemark-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.140&CDS=1-1512
1718	OG0001718	YHR154W	snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.246-mRNA-1_1&gene=snap_masked-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-2.246&CDS=1-2157
1719	OG0001719	YHR156C	snap_masked-NODE_17_length_254749_cov_31.1339_ID_33-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_17_length_254749_cov_31.1339_ID_33-processed-gene-1.26&CDS=1-1110
1720	OG0001720	YHR163W	snap_masked-NODE_14_length_272433_cov_31.4939_ID_27-processed-gene-1.263-mRNA-1_1&gene=snap_masked-NODE_14_length_272433_cov_31.4939_ID_27-processed-gene-1.263&CDS=1-750
1721	OG0001721	YHR164C	snap_masked-NODE_15_length_268365_cov_36.054_ID_29-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_15_length_268365_cov_36.054_ID_29-processed-gene-1.43&CDS=1-4671
1722	OG0001722	YHR165C	maker-NODE_16_length_268119_cov_31.1022_ID_31-snap-gene-0.118-mRNA-1_1&gene=maker-NODE_16_length_268119_cov_31.1022_ID_31-snap-gene-0.118&CDS=1-8949
1723	OG0001723	YHR169W	augustus_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-1.16&CDS=1-1260
1724	OG0001724	YHR170W	snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.96&CDS=1-1530
1725	OG0001725	YHR171W	snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.97&CDS=1-1914
1726	OG0001726	YHR172W	augustus_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-1.17&CDS=1-2364
1727	OG0001727	YHR175W	genemark-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-4.11-mRNA-1_1&gene=genemark-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-4.11&CDS=1-477
