	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026274_Komagataella_populi
1714	OG0001714	YHR124W	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-11.2-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-11.2&CDS=1-2292
1715	OG0001715	YHR128W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-1.142&CDS=1-648
1716	OG0001716	YHR132C	snap_masked-NODE_8_length_248146_cov_13.4199_ID_15-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_8_length_248146_cov_13.4199_ID_15-processed-gene-1.62&CDS=1-1494
1717	OG0001717	YHR134W	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-2.26-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-2.26&CDS=1-813
1718	OG0001718	YHR143W-A	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.47-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.47&CDS=1-216
1719	OG0001719	YHR144C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.23-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.23&CDS=1-924
1720	OG0001720	YHR147C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-8.51-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-8.51&CDS=1-645
1721	OG0001721	YHR148W	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-8.26-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-8.26&CDS=1-549
1722	OG0001722	YHR151C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-15.28-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-15.28&CDS=1-1587
1723	OG0001723	YHR154W	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-5.94-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-5.94&CDS=1-2853
1724	OG0001724	YHR156C	augustus_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-1.116&CDS=1-903
1725	OG0001725	YHR164C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-1.55&CDS=1-4245
1726	OG0001726	YHR165C	augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-1.65&CDS=1-8805
1727	OG0001727	YHR169W	maker-NODE_6_length_753317_cov_13.1204_ID_11-snap-gene-4.7-mRNA-1_1&gene=maker-NODE_6_length_753317_cov_13.1204_ID_11-snap-gene-4.7&CDS=1-2907
1728	OG0001728	YHR170W	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-4.64-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-4.64&CDS=1-1518
1729	OG0001729	YHR171W	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-4.14-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-4.14&CDS=1-1965
1730	OG0001730	YHR172W	augustus_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-4.176-mRNA-1_1&gene=augustus_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-4.176&CDS=1-2280
1731	OG0001731	YHR181W	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-2.147-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-2.147&CDS=1-669
1732	OG0001732	YHR183W	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-0.129-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-0.129&CDS=1-1476
1733	OG0001733	YHR186C	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-6.58-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-6.58&CDS=1-4194
1734	OG0001734	YHR187W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-3.51-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-3.51&CDS=1-918
1735	OG0001735	YHR188C	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.52-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.52&CDS=1-1818
1736	OG0001736	YHR189W	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-6.66-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-6.66&CDS=1-639
1737	OG0001737	YHR190W	maker-NODE_1_length_2210088_cov_13.6287_ID_1-augustus-gene-6.0-mRNA-1_1&gene=maker-NODE_1_length_2210088_cov_13.6287_ID_1-augustus-gene-6.0&CDS=1-2229
1738	OG0001738	YHR191C	augustus_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-1.106&CDS=1-471
1739	OG0001739	YHR192W	snap_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-1.14&CDS=1-846
1740	OG0001740	YHR193C	snap_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-1.47&CDS=1-606
1741	OG0001741	YHR197W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.130&CDS=1-2199
1742	OG0001742	YHR200W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-1.7&CDS=1-801
1743	OG0001743	YHR201C	snap_masked-NODE_10_length_178938_cov_14.5517_ID_19-processed-gene-0.274-mRNA-1_1&gene=snap_masked-NODE_10_length_178938_cov_14.5517_ID_19-processed-gene-0.274&CDS=1-1044
1744	OG0001744	YHR204W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.40-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.40&CDS=1-2274
1745	OG0001745	YHR205W	genemark-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.145-mRNA-1_1&gene=genemark-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.145&CDS=1-2049
1746	OG0001746	YHR207C	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.20-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.20&CDS=1-1392
1747	OG0001747	YHR208W	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-2.141-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-2.141&CDS=1-1173
1748	OG0001748	YIL001W	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.34-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.34&CDS=1-1527
1749	OG0001749	YIL003W	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-2.31-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-2.31&CDS=1-798
1750	OG0001750	YIL004C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-2.51&CDS=1-390
1751	OG0001751	YIL005W	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.30-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.30&CDS=1-2193
1752	OG0001752	YIL007C	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.16-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.16&CDS=1-639
1753	OG0001753	YIL008W	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.41-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.41&CDS=1-336
1754	OG0001754	YIL010W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.42-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.42&CDS=1-660
1755	OG0001755	YIL016W	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-20.85-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-20.85&CDS=1-624
1756	OG0001756	YIL017C	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-20.105-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-20.105&CDS=1-2514
1757	OG0001757	YIL019W	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-2.52-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-2.52&CDS=1-954
1758	OG0001758	YIL020C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.110&CDS=1-789
1759	OG0001759	YIL021W	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.109&CDS=1-912
1760	OG0001760	YIL022W	augustus_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.9&CDS=1-1224
1761	OG0001761	YIL026C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.106-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.106&CDS=1-2895
1762	OG0001762	YIL027C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.107-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.107&CDS=1-450
1763	OG0001763	YIL030C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.124-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.124&CDS=1-3315
1764	OG0001764	YIL031W	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.123-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.123&CDS=1-1935
1765	OG0001765	YIL033C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.109-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.109&CDS=1-1206
1766	OG0001766	YIL034C	maker-NODE_2_length_1250338_cov_14.0143_ID_3-augustus-gene-5.148-mRNA-1_1&gene=maker-NODE_2_length_1250338_cov_14.0143_ID_3-augustus-gene-5.148&CDS=1-1272
1767	OG0001767	YIL041W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-11.99-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-11.99&CDS=1-1002
1768	OG0001768	YIL042C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-2.5-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-2.5&CDS=1-1302
1769	OG0001769	YIL046W	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-2.120-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-2.120&CDS=1-1860
1770	OG0001770	YIL048W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-17.135-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-17.135&CDS=1-3300
1771	OG0001771	YIL050W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-17.133-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-17.133&CDS=1-1410
1772	OG0001772	YIL061C	maker-NODE_6_length_753317_cov_13.1204_ID_11-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_6_length_753317_cov_13.1204_ID_11-augustus-gene-0.1&CDS=1-1236
1773	OG0001773	YIL062C	augustus_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-0.56&CDS=1-453
1774	OG0001774	YIL063C	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.45-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.45&CDS=1-1092
1775	OG0001775	YIL064W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.22-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.22&CDS=1-711
1776	OG0001776	YIL065C	snap_masked-NODE_22_length_7632_cov_12.3567_ID_43-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_22_length_7632_cov_12.3567_ID_43-processed-gene-0.10&CDS=1-471
1777	OG0001777	YIL067C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-0.31&CDS=1-1923
1778	OG0001778	YIL068C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-15.40-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-15.40&CDS=1-2370
1779	OG0001779	YIL070C	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.40-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.40&CDS=1-771
1780	OG0001780	YIL071C	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-15.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-15.116&CDS=1-1320
1781	OG0001781	YIL075C	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-4.141-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-4.141&CDS=1-2883
1782	OG0001782	YIL076W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.170-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.170&CDS=1-879
1783	OG0001783	YIL083C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-8.3-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-8.3&CDS=1-1044
1784	OG0001784	YIL084C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-8.5-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-8.5&CDS=1-1026
1785	OG0001785	YIL087C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-7.58-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-7.58&CDS=1-435
1786	OG0001786	YIL090W	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-7.57-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-7.57&CDS=1-1377
1787	OG0001787	YIL091C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-7.24-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-7.24&CDS=1-2121
1788	OG0001788	YIL093C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-7.40-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-7.40&CDS=1-696
1789	OG0001789	YIL094C	maker-NODE_2_length_1250338_cov_14.0143_ID_3-augustus-gene-7.177-mRNA-1_1&gene=maker-NODE_2_length_1250338_cov_14.0143_ID_3-augustus-gene-7.177&CDS=1-2232
1790	OG0001790	YIL096C	augustus_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.126-mRNA-1_1&gene=augustus_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.126&CDS=1-801
1791	OG0001791	YIL098C	snap_masked-NODE_12_length_140570_cov_14.8648_ID_23-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_12_length_140570_cov_14.8648_ID_23-processed-gene-0.57&CDS=1-411
1792	OG0001792	YIL099W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.7-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-4.7&CDS=1-1668
1793	OG0001793	YIL103W	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-7.86-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-7.86&CDS=1-1266
1794	OG0001794	YIL104C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-7.42-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-7.42&CDS=1-1533
1795	OG0001795	YIL106W	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-16.127-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-16.127&CDS=1-786
1796	OG0001796	YIL108W	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-3.18-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-3.18&CDS=1-1941
1797	OG0001797	YIL110W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-10.66-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-10.66&CDS=1-1062
1798	OG0001798	YIL113W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-10.31-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-10.31&CDS=1-828
1799	OG0001799	YIL115C	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.55-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.55&CDS=1-3606
1800	OG0001800	YIL116W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.99&CDS=1-1170
1801	OG0001801	YIL118W	genemark-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.176-mRNA-1_1&gene=genemark-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-5.176&CDS=1-702
1802	OG0001802	YIL124W	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.127&CDS=1-876
1803	OG0001803	YIL125W	snap_masked-NODE_10_length_178938_cov_14.5517_ID_19-processed-gene-0.240-mRNA-1_1&gene=snap_masked-NODE_10_length_178938_cov_14.5517_ID_19-processed-gene-0.240&CDS=1-2997
1804	OG0001804	YIL128W	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.82-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.82&CDS=1-3024
1805	OG0001805	YIL129C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.51-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.51&CDS=1-7803
1806	OG0001806	YIL134W	augustus_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-5.123&CDS=1-1101
1807	OG0001807	YIL136W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-4.24-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-4.24&CDS=1-1074
1808	OG0001808	YIL137C	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.102-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.102&CDS=1-2901
1809	OG0001809	YIL139C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.48-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.48&CDS=1-720
1810	OG0001810	YIL140W	augustus_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-0.58&CDS=1-2295
1811	OG0001811	YIL142W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.31-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-12.31&CDS=1-1575
1812	OG0001812	YIL143C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.139-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.139&CDS=1-2463
1813	OG0001813	YIL144W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.162-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.162&CDS=1-2040
1814	OG0001814	YIL147C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-1.6-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-1.6&CDS=1-3642
1815	OG0001815	YIL150C	augustus_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-1.64&CDS=1-3999
1816	OG0001816	YIL154C	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.143-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.143&CDS=1-1479
1817	OG0001817	YIL155C	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.169-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.169&CDS=1-2001
1818	OG0001818	YIL156W-B	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-6.63-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-6.63&CDS=1-219
1819	OG0001819	YIL157C	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.104-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.104&CDS=1-558
1820	OG0001820	YIL160C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-9.121-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-9.121&CDS=1-1263
1821	OG0001821	YIL164C	snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.12&CDS=1-918
1822	OG0001822	YIR002C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.21-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.21&CDS=1-2991
1823	OG0001823	YIR005W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-3.153-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-3.153&CDS=1-564
1824	OG0001824	YIR006C	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.167-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.167&CDS=1-4554
1825	OG0001825	YIR007W	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.120&CDS=1-2298
1826	OG0001826	YIR008C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.100&CDS=1-1365
1827	OG0001827	YIR009W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-20.14-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-20.14&CDS=1-330
1828	OG0001828	YIR011C	augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.117-mRNA-1_1&gene=augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.117&CDS=1-1227
1829	OG0001829	YIR012W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.12-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.12&CDS=1-1278
1830	OG0001830	YIR015W	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-4.174-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-4.174&CDS=1-405
