	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035335_Candida_blattae
1509	OG0001509	YGL241W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.42&CDS=1-3126
1510	OG0001510	YGL242C	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-7.148-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-7.148&CDS=1-531
1511	OG0001511	YGL243W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-7.113&CDS=1-1095
1512	OG0001512	YGL244W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.12-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.12&CDS=1-1668
1513	OG0001513	YGL245W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.36&CDS=1-2130
1514	OG0001514	YGL246C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-8.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-8.21&CDS=1-1167
1515	OG0001515	YGL248W	augustus_masked-NODE_18_length_249748_cov_39.5055_ID_3535-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-NODE_18_length_249748_cov_39.5055_ID_3535-processed-gene-1.140&CDS=1-1137
1516	OG0001516	YGL250W	snap_masked-NODE_24_length_106215_cov_26.9524_ID_3705-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_24_length_106215_cov_26.9524_ID_3705-processed-gene-0.85&CDS=1-1317
1517	OG0001517	YGL255W	snap_masked-NODE_25_length_99809_cov_54.8411_ID_3876-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_25_length_99809_cov_54.8411_ID_3876-processed-gene-0.18&CDS=1-1104
1518	OG0001518	YGR001C	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-7.106-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-7.106&CDS=1-735
1519	OG0001519	YGR002C	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-7.102-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-7.102&CDS=1-1629
1520	OG0001520	YGR003W	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-4.17&CDS=1-2631
1521	OG0001521	YGR005C	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.36&CDS=1-1167
1522	OG0001522	YGR007W	maker-NODE_3_length_893695_cov_26.8378_ID_8204-augustus-gene-7.175-mRNA-1_1&gene=maker-NODE_3_length_893695_cov_26.8378_ID_8204-augustus-gene-7.175&CDS=1-1149
1523	OG0001523	YGR009C	augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-1.79&CDS=1-1437
1524	OG0001524	YGR012W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.121&CDS=1-1062
1525	OG0001525	YGR013W	snap_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.109-mRNA-1_1&gene=snap_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.109&CDS=1-1926
1526	OG0001526	YGR014W	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.68-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.68&CDS=1-3165
1527	OG0001527	YGR017W	augustus_masked-NODE_26_length_83728_cov_40.3846_ID_3769-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_26_length_83728_cov_40.3846_ID_3769-processed-gene-0.82&CDS=1-927
1528	OG0001528	YGR020C	augustus_masked-NODE_26_length_83728_cov_40.3846_ID_3769-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_26_length_83728_cov_40.3846_ID_3769-processed-gene-0.74&CDS=1-372
1529	OG0001529	YGR021W	augustus_masked-NODE_26_length_83728_cov_40.3846_ID_3769-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_26_length_83728_cov_40.3846_ID_3769-processed-gene-0.53&CDS=1-819
1530	OG0001530	YGR024C	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.23&CDS=1-804
1531	OG0001531	YGR028W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.111&CDS=1-1068
1532	OG0001532	YGR029W	maker-NODE_6_length_640593_cov_32.5732_ID_2678-augustus-gene-0.47-mRNA-1_1&gene=maker-NODE_6_length_640593_cov_32.5732_ID_2678-augustus-gene-0.47&CDS=1-1188
1533	OG0001533	YGR031W	augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.38&CDS=1-951
1534	OG0001534	YGR033C	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-3.69&CDS=1-798
1535	OG0001535	YGR036C	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-3.90&CDS=1-660
1536	OG0001536	YGR037C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.11&CDS=1-258
1537	OG0001537	YGR042W	snap_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-1.38-mRNA-1_1&gene=snap_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-1.38&CDS=1-426
1538	OG0001538	YGR046W	augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-2.100-mRNA-1_1&gene=augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-2.100&CDS=1-1113
1539	OG0001539	YGR047C	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-5.19-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-5.19&CDS=1-2910
1540	OG0001540	YGR048W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-0.47&CDS=1-1062
1541	OG0001541	YGR052W	snap_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.65-mRNA-1_1&gene=snap_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.65&CDS=1-1461
1542	OG0001542	YGR053C	snap_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-2.102-mRNA-1_1&gene=snap_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-2.102&CDS=1-996
1543	OG0001543	YGR054W	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-2.20&CDS=1-1848
1544	OG0001544	YGR055W	snap_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-5.132-mRNA-1_1&gene=snap_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-5.132&CDS=1-1650
1545	OG0001545	YGR059W	snap_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-5.64-mRNA-1_1&gene=snap_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-5.64&CDS=1-1392
1546	OG0001546	YGR060W	augustus_masked-NODE_27_length_83475_cov_26.1018_ID_3755-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_27_length_83475_cov_26.1018_ID_3755-processed-gene-0.61&CDS=1-909
1547	OG0001547	YGR061C	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.75-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.75&CDS=1-4047
1548	OG0001548	YGR062C	genemark-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.127-mRNA-1_1&gene=genemark-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.127&CDS=1-1914
1549	OG0001549	YGR063C	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.88-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.88&CDS=1-336
1550	OG0001550	YGR074W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-1.93&CDS=1-345
1551	OG0001551	YGR076C	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-1.71&CDS=1-471
1552	OG0001552	YGR080W	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.131&CDS=1-1026
1553	OG0001553	YGR081C	snap_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.85&CDS=1-561
1554	OG0001554	YGR082W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-3.23&CDS=1-558
1555	OG0001555	YGR083C	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-4.10-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-4.10&CDS=1-1509
1556	OG0001556	YGR086C	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.133&CDS=1-924
1557	OG0001557	YGR090W	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.73-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.73&CDS=1-3531
1558	OG0001558	YGR091W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.114&CDS=1-1467
1559	OG0001559	YGR093W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.31&CDS=1-1449
1560	OG0001560	YGR094W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.115&CDS=1-3153
1561	OG0001561	YGR095C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-3.133&CDS=1-720
1562	OG0001562	YGR096W	augustus_masked-NODE_17_length_271379_cov_43.2709_ID_2853-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_17_length_271379_cov_43.2709_ID_2853-processed-gene-1.7&CDS=1-891
1563	OG0001563	YGR098C	snap_masked-NODE_21_length_182280_cov_29.5835_ID_3830-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_21_length_182280_cov_29.5835_ID_3830-processed-gene-0.90&CDS=1-4818
1564	OG0001564	YGR099W	augustus_masked-NODE_21_length_182280_cov_29.5835_ID_3830-processed-gene-0.181-mRNA-1_1&gene=augustus_masked-NODE_21_length_182280_cov_29.5835_ID_3830-processed-gene-0.181&CDS=1-2520
1565	OG0001565	YGR100W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-6.71-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-6.71&CDS=1-2787
1566	OG0001566	YGR101W	genemark-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-2.126-mRNA-1_1&gene=genemark-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-2.126&CDS=1-870
1567	OG0001567	YGR103W	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.139&CDS=1-1779
1568	OG0001568	YGR104C	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.110-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.110&CDS=1-999
1569	OG0001569	YGR105W	snap_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.56-mRNA-1_1&gene=snap_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.56&CDS=1-225
1570	OG0001570	YGR110W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-2.21&CDS=1-1341
1571	OG0001571	YGR111W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.117&CDS=1-1239
1572	OG0001572	YGR112W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-3.81&CDS=1-1104
1573	OG0001573	YGR116W	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-5.63-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-5.63&CDS=1-4293
1574	OG0001574	YGR119C	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.22&CDS=1-1734
1575	OG0001575	YGR124W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-4.20&CDS=1-1716
1576	OG0001576	YGR125W	augustus_masked-NODE_22_length_155728_cov_26.7177_ID_3302-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-NODE_22_length_155728_cov_26.7177_ID_3302-processed-gene-0.184&CDS=1-2922
1577	OG0001577	YGR128C	snap_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-8.54-mRNA-1_1&gene=snap_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-8.54&CDS=1-2187
1578	OG0001578	YGR132C	augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-0.9&CDS=1-837
1579	OG0001579	YGR134W	augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.12-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.12&CDS=1-2793
1580	OG0001580	YGR135W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-12.86-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-12.86&CDS=1-744
1581	OG0001581	YGR144W	genemark-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-0.103&CDS=1-990
1582	OG0001582	YGR145W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-4.32-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-4.32&CDS=1-2034
1583	OG0001583	YGR147C	augustus_masked-NODE_22_length_155728_cov_26.7177_ID_3302-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-NODE_22_length_155728_cov_26.7177_ID_3302-processed-gene-0.167&CDS=1-627
1584	OG0001584	YGR150C	augustus_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-2.72-mRNA-1_1&gene=augustus_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-2.72&CDS=1-2241
1585	OG0001585	YGR155W	augustus_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-2.120&CDS=1-1479
1586	OG0001586	YGR157W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-0.19&CDS=1-2583
1587	OG0001587	YGR158C	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-0.38&CDS=1-819
1588	OG0001588	YGR159C	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.60-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.60&CDS=1-1314
1589	OG0001589	YGR163W	maker-NODE_27_length_83475_cov_26.1018_ID_3755-augustus-gene-0.117-mRNA-1_1&gene=maker-NODE_27_length_83475_cov_26.1018_ID_3755-augustus-gene-0.117&CDS=1-2580
1590	OG0001590	YGR165W	maker-NODE_8_length_611220_cov_33.3382_ID_3073-augustus-gene-5.63-mRNA-1_1&gene=maker-NODE_8_length_611220_cov_33.3382_ID_3073-augustus-gene-5.63&CDS=1-951
1591	OG0001591	YGR167W	augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.29&CDS=1-639
1592	OG0001592	YGR170W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.86-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.86&CDS=1-3321
1593	OG0001593	YGR171C	maker-NODE_3_length_893695_cov_26.8378_ID_8204-augustus-gene-5.103-mRNA-1_1&gene=maker-NODE_3_length_893695_cov_26.8378_ID_8204-augustus-gene-5.103&CDS=1-2439
1594	OG0001594	YGR173W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.53-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.53&CDS=1-1104
1595	OG0001595	YGR174C	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-1.96&CDS=1-423
1596	OG0001596	YGR175C	maker-NODE_6_length_640593_cov_32.5732_ID_2678-snap-gene-3.1-mRNA-1_1&gene=maker-NODE_6_length_640593_cov_32.5732_ID_2678-snap-gene-3.1&CDS=1-3669
1597	OG0001597	YGR178C	snap_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-2.78-mRNA-1_1&gene=snap_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-2.78&CDS=1-2415
1598	OG0001598	YGR181W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.117-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.117&CDS=1-285
1599	OG0001599	YGR183C	snap_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.148-mRNA-1_1&gene=snap_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.148&CDS=1-207
1600	OG0001600	YGR185C	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.86-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.86&CDS=1-1182
1601	OG0001601	YGR186W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.118-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.118&CDS=1-1710
1602	OG0001602	YGR187C	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.92-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.92&CDS=1-1089
1603	OG0001603	YGR189C	genemark-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.41-mRNA-1_1&gene=genemark-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.41&CDS=1-1350
1604	OG0001604	YGR193C	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-1.59&CDS=1-1239
1605	OG0001605	YGR194C	maker-NODE_8_length_611220_cov_33.3382_ID_3073-snap-gene-2.0-mRNA-1_1&gene=maker-NODE_8_length_611220_cov_33.3382_ID_3073-snap-gene-2.0&CDS=1-2049
1606	OG0001606	YGR195W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.95-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.95&CDS=1-732
1607	OG0001607	YGR198W	augustus_masked-NODE_25_length_99809_cov_54.8411_ID_3876-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_25_length_99809_cov_54.8411_ID_3876-processed-gene-0.60&CDS=1-2823
1608	OG0001608	YGR200C	augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.28&CDS=1-2439
1609	OG0001609	YGR202C	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.91-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.91&CDS=1-1266
1610	OG0001610	YGR203W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.73-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-5.73&CDS=1-426
1611	OG0001611	YGR205W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-3.126&CDS=1-852
1612	OG0001612	YGR207C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-3.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-3.125&CDS=1-765
1613	OG0001613	YGR208W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-0.74&CDS=1-912
1614	OG0001614	YGR210C	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-4.99&CDS=1-1233
1615	OG0001615	YGR211W	augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-2.79-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-2.79&CDS=1-1509
1616	OG0001616	YGR215W	augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-2.80-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-2.80&CDS=1-303
1617	OG0001617	YGR216C	snap_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-1.78&CDS=1-1890
