	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035689_Candida_mycetangii
1693	OG0001693	YGR195W	genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.221-mRNA-1_1&gene=genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.221&CDS=1-729
1694	OG0001694	YGR198W	genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.223-mRNA-1_1&gene=genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.223&CDS=1-2391
1695	OG0001695	YGR200C	genemark-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-0.12&CDS=1-2373
1696	OG0001696	YGR202C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.118&CDS=1-1236
1697	OG0001697	YGR203W	snap_masked-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.34&CDS=1-417
1698	OG0001698	YGR205W	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.117-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.117&CDS=1-876
1699	OG0001699	YGR207C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-7.62-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-7.62&CDS=1-762
1700	OG0001700	YGR208W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-0.19&CDS=1-963
1701	OG0001701	YGR210C	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-1.3&CDS=1-1242
1702	OG0001702	YGR211W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.79-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.79&CDS=1-1461
1703	OG0001703	YGR215W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.57-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.57&CDS=1-327
1704	OG0001704	YGR216C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.58-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.58&CDS=1-1887
1705	OG0001705	YGR217W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.78-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.78&CDS=1-6126
1706	OG0001706	YGR218W	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.110-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.110&CDS=1-3246
1707	OG0001707	YGR220C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.130-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.130&CDS=1-837
1708	OG0001708	YGR223C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.59-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.59&CDS=1-1122
1709	OG0001709	YGR225W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.76-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.76&CDS=1-1677
1710	OG0001710	YGR227W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.54-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.54&CDS=1-1515
1711	OG0001711	YGR229C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.75-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.75&CDS=1-1374
1712	OG0001712	YGR230W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.55-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.55&CDS=1-219
1713	OG0001713	YGR231C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.48-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.48&CDS=1-909
1714	OG0001714	YGR232W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.53-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.53&CDS=1-717
1715	OG0001715	YGR233C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.129-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.129&CDS=1-3180
1716	OG0001716	YGR234W	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-0.14&CDS=1-1197
1717	OG0001717	YGR235C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-0.41&CDS=1-651
1718	OG0001718	YGR237C	augustus_masked-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.74-mRNA-1_1&gene=augustus_masked-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.74&CDS=1-1623
1719	OG0001719	YGR244C	maker-NODE_2_length_1528460_cov_26.3327_ID_1453-snap-gene-5.88-mRNA-1_1&gene=maker-NODE_2_length_1528460_cov_26.3327_ID_1453-snap-gene-5.88&CDS=1-1293
1720	OG0001720	YGR245C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.84-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.84&CDS=1-2211
1721	OG0001721	YGR246C	maker-NODE_2_length_1528460_cov_26.3327_ID_1453-augustus-gene-5.96-mRNA-1_1&gene=maker-NODE_2_length_1528460_cov_26.3327_ID_1453-augustus-gene-5.96&CDS=1-2244
1722	OG0001722	YGR247W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.150-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.150&CDS=1-630
1723	OG0001723	YGR251W	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.68-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.68&CDS=1-549
1724	OG0001724	YGR252W	augustus_masked-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.38-mRNA-1_1&gene=augustus_masked-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.38&CDS=1-1323
1725	OG0001725	YGR253C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.61-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.61&CDS=1-762
1726	OG0001726	YGR254W	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-1.72&CDS=1-1308
1727	OG0001727	YGR255C	genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-0.45&CDS=1-1398
1728	OG0001728	YGR257C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-0.20&CDS=1-1083
1729	OG0001729	YGR258C	augustus_masked-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.170-mRNA-1_1&gene=augustus_masked-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.170&CDS=1-2763
1730	OG0001730	YGR260W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.88-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-5.88&CDS=1-1491
1731	OG0001731	YGR261C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.99&CDS=1-2286
1732	OG0001732	YGR262C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-12.40-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-12.40&CDS=1-780
1733	OG0001733	YGR264C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-12.19-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-12.19&CDS=1-2187
1734	OG0001734	YGR266W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.126-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.126&CDS=1-2061
1735	OG0001735	YGR267C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.128-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.128&CDS=1-846
1736	OG0001736	YGR270W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.53-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.53&CDS=1-3690
1737	OG0001737	YGR271W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.130-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.130&CDS=1-5820
1738	OG0001738	YGR274C	snap_masked-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-5.171-mRNA-1_1&gene=snap_masked-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-5.171&CDS=1-2622
1739	OG0001739	YGR276C	genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-5.106-mRNA-1_1&gene=genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-5.106&CDS=1-1599
1740	OG0001740	YGR277C	genemark-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-1.105&CDS=1-903
1741	OG0001741	YGR278W	genemark-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-1.79-mRNA-1_1&gene=genemark-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-1.79&CDS=1-2112
1742	OG0001742	YGR279C	snap_masked-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-1.168-mRNA-1_1&gene=snap_masked-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-1.168&CDS=1-1158
1743	OG0001743	YGR282C	genemark-NODE_19_length_157684_cov_26.3241_ID_2499-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_19_length_157684_cov_26.3241_ID_2499-processed-gene-0.107&CDS=1-930
1744	OG0001744	YGR284C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-11.55-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-11.55&CDS=1-903
1745	OG0001745	YGR285C	genemark-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_16_length_229239_cov_28.4716_ID_2531-processed-gene-1.112&CDS=1-1287
1746	OG0001746	YGR286C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-10.109-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-10.109&CDS=1-1185
1747	OG0001747	YHL002W	genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.160-mRNA-1_1&gene=genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.160&CDS=1-1278
1748	OG0001748	YHL003C	genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.203-mRNA-1_1&gene=genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.203&CDS=1-1182
1749	OG0001749	YHL004W	genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.159-mRNA-1_1&gene=genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.159&CDS=1-1167
1750	OG0001750	YHL007C	genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.201-mRNA-1_1&gene=genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.201&CDS=1-3312
1751	OG0001751	YHL008C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-11.97-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-11.97&CDS=1-1815
1752	OG0001752	YHL009C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.58-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-5.58&CDS=1-852
1753	OG0001753	YHL010C	genemark-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.103&CDS=1-1740
1754	OG0001754	YHL011C	genemark-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.102&CDS=1-960
1755	OG0001755	YHL013C	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-1.28-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-1.28&CDS=1-879
1756	OG0001756	YHL014C	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-1.27-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-1.27&CDS=1-1230
1757	OG0001757	YHL015W	genemark-NODE_19_length_157684_cov_26.3241_ID_2499-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_19_length_157684_cov_26.3241_ID_2499-processed-gene-0.96&CDS=1-348
1758	OG0001758	YHL016C	genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-0.24&CDS=1-2154
1759	OG0001759	YHL018W	snap_masked-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-13.133-mRNA-1_1&gene=snap_masked-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-13.133&CDS=1-318
1760	OG0001760	YHL020C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-4.23-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-4.23&CDS=1-1350
1761	OG0001761	YHL021C	genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-1.37&CDS=1-1377
1762	OG0001762	YHL022C	snap_masked-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-1.124-mRNA-1_1&gene=snap_masked-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-1.124&CDS=1-876
1763	OG0001763	YHL023C	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.165-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.165&CDS=1-2013
1764	OG0001764	YHL024W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-6.95-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-6.95&CDS=1-1854
1765	OG0001765	YHL027W	genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.26&CDS=1-1476
1766	OG0001766	YHL029C	genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-1.13-mRNA-1_1&gene=genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-1.13&CDS=1-1728
1767	OG0001767	YHL030W	genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-1.31&CDS=1-5493
1768	OG0001768	YHL031C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-8.89-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-8.89&CDS=1-648
1769	OG0001769	YHL032C	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-4.46-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-4.46&CDS=1-1812
1770	OG0001770	YHL036W	genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.75&CDS=1-1635
1771	OG0001771	YHR001W-A	genemark-NODE_19_length_157684_cov_26.3241_ID_2499-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_19_length_157684_cov_26.3241_ID_2499-processed-gene-0.103&CDS=1-234
1772	OG0001772	YHR002W	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-4.152-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-4.152&CDS=1-1155
1773	OG0001773	YHR004C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-15.114-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-15.114&CDS=1-1080
1774	OG0001774	YHR005C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.121-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.121&CDS=1-1344
1775	OG0001775	YHR005C-A	snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.31-mRNA-1_1&gene=snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.31&CDS=1-276
1776	OG0001776	YHR007C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.57&CDS=1-1566
1777	OG0001777	YHR008C	genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.234-mRNA-1_1&gene=genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.234&CDS=1-648
1778	OG0001778	YHR009C	genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.235-mRNA-1_1&gene=genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.235&CDS=1-1425
1779	OG0001779	YHR012W	maker-NODE_18_length_176896_cov_26.038_ID_2667-snap-gene-0.180-mRNA-1_1&gene=maker-NODE_18_length_176896_cov_26.038_ID_2667-snap-gene-0.180&CDS=1-717
1780	OG0001780	YHR013C	genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.202-mRNA-1_1&gene=genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.202&CDS=1-627
1781	OG0001781	YHR017W	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-9.211-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-9.211&CDS=1-1140
1782	OG0001782	YHR018C	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-9.204-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-9.204&CDS=1-1383
1783	OG0001783	YHR019C	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-9.205-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-9.205&CDS=1-1641
1784	OG0001784	YHR020W	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-9.179-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-9.179&CDS=1-2022
1785	OG0001785	YHR024C	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.131-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.131&CDS=1-1470
1786	OG0001786	YHR025W	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.171-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.171&CDS=1-1074
1787	OG0001787	YHR026W	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.169-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.169&CDS=1-621
1788	OG0001788	YHR027C	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.133-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.133&CDS=1-2850
1789	OG0001789	YHR028C	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.173-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.173&CDS=1-2391
1790	OG0001790	YHR030C	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.174-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.174&CDS=1-1464
1791	OG0001791	YHR034C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.147-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.147&CDS=1-921
1792	OG0001792	YHR037W	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.102&CDS=1-1773
1793	OG0001793	YHR038W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.122-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.122&CDS=1-756
1794	OG0001794	YHR039C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.100-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.100&CDS=1-1863
1795	OG0001795	YHR039C-A	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.123-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.123&CDS=1-342
1796	OG0001796	YHR040W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.101-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.101&CDS=1-1032
1797	OG0001797	YHR042W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-3.57-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-3.57&CDS=1-2013
1798	OG0001798	YHR045W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-9.72-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-9.72&CDS=1-1554
1799	OG0001799	YHR048W	snap_masked-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.220-mRNA-1_1&gene=snap_masked-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.220&CDS=1-1533
1800	OG0001800	YHR049W	genemark-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-1.10-mRNA-1_1&gene=genemark-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-1.10&CDS=1-720
1801	OG0001801	YHR051W	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.136-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.136&CDS=1-426
1802	OG0001802	YHR052W	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.137-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.137&CDS=1-1161
1803	OG0001803	YHR059W	genemark-NODE_14_length_319563_cov_30.9459_ID_1873-processed-gene-2.65-mRNA-1_1&gene=genemark-NODE_14_length_319563_cov_30.9459_ID_1873-processed-gene-2.65&CDS=1-384
1804	OG0001804	YHR062C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-1.18&CDS=1-846
1805	OG0001805	YHR063C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-3.63-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-3.63&CDS=1-1047
1806	OG0001806	YHR064C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-3.62-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-3.62&CDS=1-1617
1807	OG0001807	YHR065C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-2.49-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-2.49&CDS=1-1458
1808	OG0001808	YHR067W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-3.58-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-3.58&CDS=1-798
