	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035672_Phaffomyces_thermotolerans
1900	OG0001900	YIL112W	snap_masked-flattened_line_4-processed-gene-3.113-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.113&CDS=1-3345
1901	OG0001901	YIL113W	augustus_masked-flattened_line_12-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.78&CDS=1-1146
1902	OG0001902	YIL115C	augustus_masked-flattened_line_89-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_89-processed-gene-0.8&CDS=1-4173
1903	OG0001903	YIL116W	maker-flattened_line_89-augustus-gene-0.92-mRNA-1_1&gene=maker-flattened_line_89-augustus-gene-0.92&CDS=1-1176
1904	OG0001904	YIL118W	augustus_masked-flattened_line_89-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_89-processed-gene-0.9&CDS=1-624
1905	OG0001905	YIL124W	augustus_masked-flattened_line_0-processed-gene-7.56-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.56&CDS=1-885
1906	OG0001906	YIL125W	augustus_masked-flattened_line_0-processed-gene-7.52-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.52&CDS=1-2985
1907	OG0001907	YIL127C	augustus_masked-flattened_line_36-processed-gene-0.218-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.218&CDS=1-591
1908	OG0001908	YIL128W	augustus_masked-flattened_line_36-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.184&CDS=1-3024
1909	OG0001909	YIL129C	genemark-flattened_line_12-processed-gene-0.107-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.107&CDS=1-7053
1910	OG0001910	YIL133C	augustus_masked-flattened_line_36-processed-gene-0.214-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.214&CDS=1-600
1911	OG0001911	YIL134W	maker-flattened_line_36-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_36-augustus-gene-0.1&CDS=1-1035
1912	OG0001912	YIL137C	augustus_masked-flattened_line_36-processed-gene-0.223-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.223&CDS=1-2763
1913	OG0001913	YIL139C	snap_masked-flattened_line_48-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.33&CDS=1-630
1914	OG0001914	YIL140W	augustus_masked-flattened_line_89-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_89-processed-gene-0.20&CDS=1-2550
1915	OG0001915	YIL142W	maker-flattened_line_6-augustus-gene-1.5-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-1.5&CDS=1-1572
1916	OG0001916	YIL143C	augustus_masked-flattened_line_10-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.56&CDS=1-2484
1917	OG0001917	YIL144W	augustus_masked-flattened_line_10-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.57&CDS=1-1863
1918	OG0001918	YIL145C	maker-flattened_line_38-augustus-gene-0.273-mRNA-1_1&gene=maker-flattened_line_38-augustus-gene-0.273&CDS=1-1548
1919	OG0001919	YIL147C	augustus_masked-flattened_line_38-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.103&CDS=1-3108
1920	OG0001920	YIL150C	snap_masked-flattened_line_38-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.23&CDS=1-1929
1921	OG0001921	YIL153W	augustus_masked-flattened_line_10-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.81&CDS=1-1422
1922	OG0001922	YIL154C	augustus_masked-flattened_line_10-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.59&CDS=1-1404
1923	OG0001923	YIL155C	augustus_masked-flattened_line_10-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.60&CDS=1-1845
1924	OG0001924	YIL156W	augustus_masked-flattened_line_30-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.98&CDS=1-3933
1925	OG0001925	YIL156W-B	augustus_masked-flattened_line_16-processed-gene-2.128-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.128&CDS=1-216
1926	OG0001926	YIL157C	augustus_masked-flattened_line_16-processed-gene-2.101-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.101&CDS=1-597
1927	OG0001927	YIL158W	augustus_masked-flattened_line_16-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.129&CDS=1-822
1928	OG0001928	YIL160C	augustus_masked-flattened_line_10-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.61&CDS=1-1266
1929	OG0001929	YIL164C	augustus_masked-flattened_line_6-processed-gene-3.0-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.0&CDS=1-945
1930	OG0001930	YIR002C	augustus_masked-flattened_line_26-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.1&CDS=1-3741
1931	OG0001931	YIR005W	augustus_masked-flattened_line_2-processed-gene-3.14-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.14&CDS=1-684
1932	OG0001932	YIR007W	augustus_masked-flattened_line_8-processed-gene-3.143-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.143&CDS=1-2268
1933	OG0001933	YIR008C	augustus_masked-flattened_line_8-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.113&CDS=1-1389
1934	OG0001934	YIR009W	augustus_masked-flattened_line_14-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.75&CDS=1-276
1935	OG0001935	YIR011C	augustus_masked-flattened_line_0-processed-gene-9.88-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.88&CDS=1-984
1936	OG0001936	YIR012W	augustus_masked-flattened_line_8-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.114&CDS=1-1329
1937	OG0001937	YIR022W	augustus_masked-flattened_line_28-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.20&CDS=1-516
1938	OG0001938	YIR023W	augustus_masked-flattened_line_28-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.22&CDS=1-2379
1939	OG0001939	YIR024C	snap_masked-flattened_line_28-processed-gene-1.107-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.107&CDS=1-681
1940	OG0001940	YIR026C	maker-flattened_line_56-augustus-gene-0.15-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.15&CDS=1-2631
1941	OG0001941	YIR027C	augustus_masked-flattened_line_6-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.89&CDS=1-1608
1942	OG0001942	YIR029W	augustus_masked-flattened_line_97-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_97-processed-gene-0.47&CDS=1-1038
1943	OG0001943	YIR030C	snap_masked-flattened_line_20-processed-gene-2.123-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.123&CDS=1-702
1944	OG0001944	YIR032C	snap_masked-flattened_line_32-processed-gene-0.46-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.46&CDS=1-630
1945	OG0001945	YIR034C	augustus_masked-flattened_line_66-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.91&CDS=1-1122
1946	OG0001946	YIR035C	snap_masked-flattened_line_66-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.6&CDS=1-756
1947	OG0001947	YIR038C	augustus_masked-flattened_line_79-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_79-processed-gene-0.80&CDS=1-753
1948	OG0001948	YIR042C	augustus_masked-flattened_line_44-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.20&CDS=1-696
1949	OG0001949	YJL001W	augustus_masked-flattened_line_4-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.137&CDS=1-648
1950	OG0001950	YJL002C	augustus_masked-flattened_line_4-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.117&CDS=1-1407
1951	OG0001951	YJL003W	augustus_masked-flattened_line_4-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.138&CDS=1-354
1952	OG0001952	YJL004C	augustus_masked-flattened_line_4-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.70&CDS=1-609
1953	OG0001953	YJL005W	augustus_masked-flattened_line_18-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.74&CDS=1-4653
1954	OG0001954	YJL006C	augustus_masked-flattened_line_2-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.140&CDS=1-1050
1955	OG0001955	YJL008C	augustus_masked-flattened_line_2-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.156&CDS=1-1659
1956	OG0001956	YJL010C	augustus_masked-flattened_line_2-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.155&CDS=1-1983
1957	OG0001957	YJL011C	augustus_masked-flattened_line_34-processed-gene-1.152-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.152&CDS=1-465
1958	OG0001958	YJL014W	snap_masked-flattened_line_34-processed-gene-1.121-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.121&CDS=1-1587
1959	OG0001959	YJL019W	snap_masked-flattened_line_34-processed-gene-1.114-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.114&CDS=1-1278
1960	OG0001960	YJL020C	augustus_masked-flattened_line_6-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.40&CDS=1-3171
1961	OG0001961	YJL023C	snap_masked-flattened_line_6-processed-gene-2.84-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.84&CDS=1-783
1962	OG0001962	YJL024C	maker-flattened_line_32-augustus-gene-0.4-mRNA-1_1&gene=maker-flattened_line_32-augustus-gene-0.4&CDS=1-540
1963	OG0001963	YJL025W	augustus_masked-flattened_line_91-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_91-processed-gene-0.88&CDS=1-1674
1964	OG0001964	YJL026W	augustus_masked-flattened_line_54-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.70&CDS=1-1242
1965	OG0001965	YJL029C	augustus_masked-flattened_line_2-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.137&CDS=1-2319
1966	OG0001966	YJL030W	augustus_masked-flattened_line_2-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.141&CDS=1-639
1967	OG0001967	YJL031C	snap_masked-flattened_line_2-processed-gene-1.112-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.112&CDS=1-1017
1968	OG0001968	YJL033W	augustus_masked-flattened_line_2-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.138&CDS=1-2289
1969	OG0001969	YJL035C	augustus_masked-flattened_line_2-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.94&CDS=1-738
1970	OG0001970	YJL036W	snap_masked-flattened_line_2-processed-gene-2.3-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.3&CDS=1-1392
1971	OG0001971	YJL039C	augustus_masked-flattened_line_12-processed-gene-2.159-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.159&CDS=1-5961
1972	OG0001972	YJL041W	augustus_masked-flattened_line_12-processed-gene-2.198-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.198&CDS=1-1080
1973	OG0001973	YJL042W	augustus_masked-flattened_line_38-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.122&CDS=1-3843
1974	OG0001974	YJL044C	maker-flattened_line_38-augustus-gene-0.268-mRNA-1_1&gene=maker-flattened_line_38-augustus-gene-0.268&CDS=1-1101
1975	OG0001975	YJL046W	augustus_masked-flattened_line_20-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.52&CDS=1-1446
1976	OG0001976	YJL049W	augustus_masked-flattened_line_16-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.90&CDS=1-1284
1977	OG0001977	YJL050W	augustus_masked-flattened_line_0-processed-gene-8.12-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.12&CDS=1-3201
1978	OG0001978	YJL053W	augustus_masked-flattened_line_0-processed-gene-9.63-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.63&CDS=1-870
1979	OG0001979	YJL054W	augustus_masked-flattened_line_0-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.115&CDS=1-1554
1980	OG0001980	YJL055W	augustus_masked-flattened_line_0-processed-gene-5.30-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.30&CDS=1-681
1981	OG0001981	YJL057C	augustus_masked-flattened_line_4-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.6&CDS=1-1749
1982	OG0001982	YJL059W	augustus_masked-flattened_line_8-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.114&CDS=1-1137
1983	OG0001983	YJL060W	augustus_masked-flattened_line_22-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.109&CDS=1-1275
1984	OG0001984	YJL061W	snap_masked-flattened_line_22-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.88&CDS=1-2019
1985	OG0001985	YJL062W-A	augustus_masked-flattened_line_28-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.24&CDS=1-270
1986	OG0001986	YJL063C	augustus_masked-flattened_line_0-processed-gene-11.15-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.15&CDS=1-645
1987	OG0001987	YJL065C	augustus_masked-flattened_line_28-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.43&CDS=1-864
1988	OG0001988	YJL068C	augustus_masked-flattened_line_4-processed-gene-3.46-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.46&CDS=1-1047
1989	OG0001989	YJL069C	augustus_masked-flattened_line_28-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.48&CDS=1-1602
1990	OG0001990	YJL071W	augustus_masked-flattened_line_20-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.75&CDS=1-1593
1991	OG0001991	YJL072C	genemark-flattened_line_20-processed-gene-0.97-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.97&CDS=1-498
1992	OG0001992	YJL074C	augustus_masked-flattened_line_36-processed-gene-0.225-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.225&CDS=1-3636
1993	OG0001993	YJL080C	augustus_masked-flattened_line_26-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.123&CDS=1-3525
1994	OG0001994	YJL081C	augustus_masked-flattened_line_2-processed-gene-3.33-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.33&CDS=1-1449
1995	OG0001995	YJL084C	augustus_masked-flattened_line_101-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.5&CDS=1-2982
1996	OG0001996	YJL085W	augustus_masked-flattened_line_101-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.4&CDS=1-1830
1997	OG0001997	YJL087C	augustus_masked-flattened_line_101-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.1&CDS=1-2469
1998	OG0001998	YJL088W	snap_masked-flattened_line_101-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_101-processed-gene-0.65&CDS=1-993
1999	OG0001999	YJL090C	augustus_masked-flattened_line_4-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.68&CDS=1-1989
2000	OG0002000	YJL091C	augustus_masked-flattened_line_16-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.89&CDS=1-1485
2001	OG0002001	YJL093C	augustus_masked-flattened_line_16-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.121&CDS=1-4218
2002	OG0002002	YJL094C	augustus_masked-flattened_line_87-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_87-processed-gene-0.15&CDS=1-2169
2003	OG0002003	YJL095W	augustus_masked-flattened_line_16-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.88&CDS=1-3912
2004	OG0002004	YJL096W	augustus_masked-flattened_line_16-processed-gene-2.87-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.87&CDS=1-525
2005	OG0002005	YJL097W	augustus_masked-flattened_line_16-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.120&CDS=1-702
2006	OG0002006	YJL100W	augustus_masked-flattened_line_99-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_99-processed-gene-0.30&CDS=1-1761
2007	OG0002007	YJL101C	genemark-flattened_line_6-processed-gene-3.191-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.191&CDS=1-2046
2008	OG0002008	YJL104W	augustus_masked-flattened_line_10-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.118&CDS=1-384
2009	OG0002009	YJL106W	snap_masked-flattened_line_10-processed-gene-2.79-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.79&CDS=1-2019
2010	OG0002010	YJL108C	augustus_masked-flattened_line_10-processed-gene-2.101-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.101&CDS=1-3021
2011	OG0002011	YJL109C	augustus_masked-flattened_line_10-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.102&CDS=1-5217
2012	OG0002012	YJL111W	augustus_masked-flattened_line_12-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.21&CDS=1-1653
2013	OG0002013	YJL112W	augustus_masked-flattened_line_12-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.20&CDS=1-1974
2014	OG0002014	YJL115W	augustus_masked-flattened_line_8-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.101&CDS=1-759
2015	OG0002015	YJL117W	augustus_masked-flattened_line_28-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.93&CDS=1-933
2016	OG0002016	YJL121C	augustus_masked-flattened_line_12-processed-gene-2.177-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.177&CDS=1-708
2017	OG0002017	YJL122W	augustus_masked-flattened_line_12-processed-gene-2.130-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.130&CDS=1-489
2018	OG0002018	YJL123C	augustus_masked-flattened_line_28-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.57&CDS=1-1293
2019	OG0002019	YJL124C	maker-flattened_line_28-augustus-gene-0.101-mRNA-1_1&gene=maker-flattened_line_28-augustus-gene-0.101&CDS=1-516
2020	OG0002020	YJL127C	maker-flattened_line_28-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_28-snap-gene-0.0&CDS=1-2232
2021	OG0002021	YJL127C-B	snap_masked-flattened_line_89-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.60&CDS=1-207
2022	OG0002022	YJL128C	augustus_masked-flattened_line_28-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.82&CDS=1-1938
2023	OG0002023	YJL130C	augustus_masked-flattened_line_28-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.81&CDS=1-6672
2024	OG0002024	YJL131C	augustus_masked-flattened_line_89-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_89-processed-gene-0.15&CDS=1-1251
2025	OG0002025	YJL132W	snap_masked-flattened_line_89-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.59&CDS=1-2178
2026	OG0002026	YJL140W	augustus_masked-flattened_line_36-processed-gene-0.242-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.242&CDS=1-621
2027	OG0002027	YJL141C	augustus_masked-flattened_line_36-processed-gene-0.200-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.200&CDS=1-2172
2028	OG0002028	YJL143W	augustus_masked-flattened_line_36-processed-gene-0.201-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.201&CDS=1-462
2029	OG0002029	YJL145W	snap_masked-flattened_line_64-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_64-processed-gene-0.58&CDS=1-852
2030	OG0002030	YJL148W	augustus_masked-flattened_line_60-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.58&CDS=1-702
