	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035242_Zygoascus_ofunaensis
1908	OG0001908	YJL145W	genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-1.70&CDS=1-936
1909	OG0001909	YJL148W	snap_masked-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-1.8-mRNA-1_1&gene=snap_masked-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-1.8&CDS=1-663
1910	OG0001910	YJL153C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-1.10-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-1.10&CDS=1-1605
1911	OG0001911	YJL154C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-14.0-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-14.0&CDS=1-2694
1912	OG0001912	YJL155C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-13.88-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-13.88&CDS=1-1314
1913	OG0001913	YJL156C	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-6.97-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-6.97&CDS=1-2523
1914	OG0001914	YJL166W	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-0.89&CDS=1-282
1915	OG0001915	YJL167W	genemark-NODE_14_length_228580_cov_20.8638_ID_4280-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_14_length_228580_cov_20.8638_ID_4280-processed-gene-0.67&CDS=1-1044
1916	OG0001916	YJL168C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-6.11-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-6.11&CDS=1-2625
1917	OG0001917	YJL171C	genemark-NODE_12_length_359950_cov_18.0805_ID_3893-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_12_length_359950_cov_18.0805_ID_3893-processed-gene-2.96&CDS=1-1254
1918	OG0001918	YJL176C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-15.60-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-15.60&CDS=1-3084
1919	OG0001919	YJL179W	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-0.111&CDS=1-342
1920	OG0001920	YJL180C	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-0.94&CDS=1-822
1921	OG0001921	YJL187C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-11.48-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-11.48&CDS=1-3135
1922	OG0001922	YJL189W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-12.26-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-12.26&CDS=1-153
1923	OG0001923	YJL194W	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-1.24-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-1.24&CDS=1-1755
1924	OG0001924	YJL197W	maker-NODE_9_length_628899_cov_14.4483_ID_3702-snap-gene-5.128-mRNA-1_1&gene=maker-NODE_9_length_628899_cov_14.4483_ID_3702-snap-gene-5.128&CDS=1-3498
1925	OG0001925	YJL200C	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.32-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.32&CDS=1-2328
1926	OG0001926	YJL201W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.39-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.39&CDS=1-1701
1927	OG0001927	YJL203W	genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-2.118-mRNA-1_1&gene=genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-2.118&CDS=1-1482
1928	OG0001928	YJL204C	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.15-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.15&CDS=1-2712
1929	OG0001929	YJL205C	snap_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.119-mRNA-1_1&gene=snap_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.119&CDS=1-180
1930	OG0001930	YJL207C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.18-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.18&CDS=1-6330
1931	OG0001931	YJL208C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.19-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.19&CDS=1-978
1932	OG0001932	YJR001W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-13.85-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-13.85&CDS=1-1695
1933	OG0001933	YJR002W	genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-2.30-mRNA-1_1&gene=genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-2.30&CDS=1-1806
1934	OG0001934	YJR006W	snap_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-17.27-mRNA-1_1&gene=snap_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-17.27&CDS=1-1407
1935	OG0001935	YJR007W	genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-0.75&CDS=1-924
1936	OG0001936	YJR008W	genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-0.76&CDS=1-942
1937	OG0001937	YJR010W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-0.45&CDS=1-1716
1938	OG0001938	YJR012C	snap_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.9-mRNA-1_1&gene=snap_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.9&CDS=1-252
1939	OG0001939	YJR013W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.75-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.75&CDS=1-1167
1940	OG0001940	YJR014W	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-6.48-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-6.48&CDS=1-558
1941	OG0001941	YJR016C	genemark-NODE_14_length_228580_cov_20.8638_ID_4280-processed-gene-1.16-mRNA-1_1&gene=genemark-NODE_14_length_228580_cov_20.8638_ID_4280-processed-gene-1.16&CDS=1-1821
1942	OG0001942	YJR017C	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-1.8&CDS=1-549
1943	OG0001943	YJR024C	genemark-NODE_12_length_359950_cov_18.0805_ID_3893-processed-gene-2.89-mRNA-1_1&gene=genemark-NODE_12_length_359950_cov_18.0805_ID_3893-processed-gene-2.89&CDS=1-678
1944	OG0001944	YJR025C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.35&CDS=1-516
1945	OG0001945	YJR033C	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-0.86&CDS=1-4158
1946	OG0001946	YJR034W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.85-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.85&CDS=1-336
1947	OG0001947	YJR035W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.84-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.84&CDS=1-3687
1948	OG0001948	YJR036C	augustus_masked-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-0.13&CDS=1-3033
1949	OG0001949	YJR040W	augustus_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-12.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-12.39&CDS=1-2280
1950	OG0001950	YJR044C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-5.152-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-5.152&CDS=1-390
1951	OG0001951	YJR045C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-5.154-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-5.154&CDS=1-1986
1952	OG0001952	YJR050W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-8.62-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-8.62&CDS=1-708
1953	OG0001953	YJR052W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-6.81-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-6.81&CDS=1-1599
1954	OG0001954	YJR056C	augustus_masked-NODE_302_length_402_cov_0.761566_ID_11854-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_302_length_402_cov_0.761566_ID_11854-processed-gene-0.1&CDS=1-291
1955	OG0001955	YJR057W	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-3.142-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-3.142&CDS=1-648
1956	OG0001956	YJR060W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-0.55&CDS=1-798
1957	OG0001957	YJR062C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-0.73&CDS=1-972
1958	OG0001958	YJR063W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.145-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.145&CDS=1-372
1959	OG0001959	YJR064W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.125-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.125&CDS=1-1647
1960	OG0001960	YJR065C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.123-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.123&CDS=1-1281
1961	OG0001961	YJR069C	genemark-NODE_15_length_126285_cov_15.6988_ID_15684-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_15_length_126285_cov_15.6988_ID_15684-processed-gene-0.74&CDS=1-546
1962	OG0001962	YJR070C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.124-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.124&CDS=1-936
1963	OG0001963	YJR072C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.127-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-6.127&CDS=1-1242
1964	OG0001964	YJR073C	genemark-NODE_19_length_74702_cov_15.9505_ID_4581-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_19_length_74702_cov_15.9505_ID_4581-processed-gene-0.71&CDS=1-633
1965	OG0001965	YJR074W	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-0.82&CDS=1-690
1966	OG0001966	YJR075W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-4.45-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-4.45&CDS=1-1161
1967	OG0001967	YJR078W	genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-4.154-mRNA-1_1&gene=genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-4.154&CDS=1-1488
1968	OG0001968	YJR082C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-5.147-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-5.147&CDS=1-315
1969	OG0001969	YJR084W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-7.29-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-7.29&CDS=1-1380
1970	OG0001970	YJR085C	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-7.27-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-7.27&CDS=1-309
1971	OG0001971	YJR090C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-15.127-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-15.127&CDS=1-2106
1972	OG0001972	YJR093C	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-11.253-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-11.253&CDS=1-834
1973	OG0001973	YJR095W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-11.45-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-11.45&CDS=1-1086
1974	OG0001974	YJR097W	genemark-NODE_7_length_719086_cov_18.6268_ID_7498-processed-gene-3.122-mRNA-1_1&gene=genemark-NODE_7_length_719086_cov_18.6268_ID_7498-processed-gene-3.122&CDS=1-774
1975	OG0001975	YJR098C	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-1.117&CDS=1-1977
1976	OG0001976	YJR099W	genemark-NODE_20_length_68771_cov_17.2661_ID_4650-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_20_length_68771_cov_17.2661_ID_4650-processed-gene-0.78&CDS=1-729
1977	OG0001977	YJR100C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-5.46-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-5.46&CDS=1-1002
1978	OG0001978	YJR101W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-5.51-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-5.51&CDS=1-807
1979	OG0001979	YJR102C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-5.50-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-5.50&CDS=1-582
1980	OG0001980	YJR103W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-0.63&CDS=1-1737
1981	OG0001981	YJR104C	maker-NODE_5_length_961671_cov_15.7982_ID_15482-augustus-gene-3.84-mRNA-1_1&gene=maker-NODE_5_length_961671_cov_15.7982_ID_15482-augustus-gene-3.84&CDS=1-474
1982	OG0001982	YJR105W	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-4.56-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-4.56&CDS=1-1017
1983	OG0001983	YJR107W	augustus_masked-NODE_19_length_74702_cov_15.9505_ID_4581-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_19_length_74702_cov_15.9505_ID_4581-processed-gene-0.52&CDS=1-963
1984	OG0001984	YJR109C	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-7.16-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-7.16&CDS=1-3444
1985	OG0001985	YJR110W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.0-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.0&CDS=1-2373
1986	OG0001986	YJR111C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.6-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.6&CDS=1-681
1987	OG0001987	YJR112W	snap_masked-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-7.120-mRNA-1_1&gene=snap_masked-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-7.120&CDS=1-585
1988	OG0001988	YJR113C	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-3.139-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-3.139&CDS=1-900
1989	OG0001989	YJR116W	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-4.57-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-4.57&CDS=1-867
1990	OG0001990	YJR117W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-4.0-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-4.0&CDS=1-1317
1991	OG0001991	YJR118C	snap_masked-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-7.113-mRNA-1_1&gene=snap_masked-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-7.113&CDS=1-486
1992	OG0001992	YJR121W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-9.90-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-9.90&CDS=1-1515
1993	OG0001993	YJR122W	genemark-NODE_17_length_81533_cov_16.7088_ID_4435-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_17_length_81533_cov_16.7088_ID_4435-processed-gene-0.52&CDS=1-1194
1994	OG0001994	YJR123W	genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-1.74&CDS=1-636
1995	OG0001995	YJR125C	genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-1.98-mRNA-1_1&gene=genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-1.98&CDS=1-1368
1996	OG0001996	YJR126C	genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-1.130-mRNA-1_1&gene=genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-1.130&CDS=1-2274
1997	OG0001997	YJR129C	augustus_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-8.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-8.107&CDS=1-993
1998	OG0001998	YJR131W	genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-1.110&CDS=1-1758
1999	OG0001999	YJR132W	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-0.80&CDS=1-3147
2000	OG0002000	YJR134C	snap_masked-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-0.4&CDS=1-3291
2001	OG0002001	YJR135W-A	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-0.63&CDS=1-279
2002	OG0002002	YJR137C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-17.101-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-17.101&CDS=1-4401
2003	OG0002003	YJR138W	maker-NODE_1_length_1859704_cov_17.1121_ID_3507-snap-gene-9.94-mRNA-1_1&gene=maker-NODE_1_length_1859704_cov_17.1121_ID_3507-snap-gene-9.94&CDS=1-4356
2004	OG0002004	YJR139C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-9.82-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-9.82&CDS=1-1098
2005	OG0002005	YJR140C	maker-NODE_1_length_1859704_cov_17.1121_ID_3507-snap-gene-9.95-mRNA-1_1&gene=maker-NODE_1_length_1859704_cov_17.1121_ID_3507-snap-gene-9.95&CDS=1-5391
2006	OG0002006	YJR141W	augustus_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-9.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-9.40&CDS=1-1242
2007	OG0002007	YJR142W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-10.0-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-10.0&CDS=1-948
2008	OG0002008	YJR143C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-10.3-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-10.3&CDS=1-2280
2009	OG0002009	YJR144W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-10.2-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-10.2&CDS=1-999
2010	OG0002010	YJR148W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-1.18&CDS=1-1194
2011	OG0002011	YJR149W	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-2.7-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-2.7&CDS=1-1059
2012	OG0002012	YJR154W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-10.102-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-10.102&CDS=1-975
2013	OG0002013	YKL001C	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-1.1&CDS=1-600
2014	OG0002014	YKL002W	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-1.3&CDS=1-657
2015	OG0002015	YKL003C	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.70-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.70&CDS=1-306
2016	OG0002016	YKL004W	genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-3.61-mRNA-1_1&gene=genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-3.61&CDS=1-1539
2017	OG0002017	YKL006C-A	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.21-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.21&CDS=1-282
2018	OG0002018	YKL007W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.55-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.55&CDS=1-783
2019	OG0002019	YKL009W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.58-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.58&CDS=1-702
2020	OG0002020	YKL010C	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.56-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.56&CDS=1-5301
2021	OG0002021	YKL012W	snap_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-5.43-mRNA-1_1&gene=snap_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-5.43&CDS=1-1914
2022	OG0002022	YKL013C	augustus_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-5.65-mRNA-1_1&gene=augustus_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-5.65&CDS=1-507
2023	OG0002023	YKL014C	genemark-NODE_25_length_39176_cov_26.5225_ID_5288-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_25_length_39176_cov_26.5225_ID_5288-processed-gene-0.13&CDS=1-4572
