	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034674_Blastobotrys_muscicola
1989	OG0001989	YJR107W	snap_masked-NODE_7_length_431451_cov_15.2319_ID_13-processed-gene-1.107-mRNA-1_1&gene=snap_masked-NODE_7_length_431451_cov_15.2319_ID_13-processed-gene-1.107&CDS=1-2106
1990	OG0001990	YJR109C	maker-NODE_2_length_952479_cov_15.5251_ID_3-snap-gene-3.148-mRNA-1_1&gene=maker-NODE_2_length_952479_cov_15.5251_ID_3-snap-gene-3.148&CDS=1-3423
1991	OG0001991	YJR110W	snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-2.25-mRNA-1_1&gene=snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-2.25&CDS=1-2088
1992	OG0001992	YJR111C	snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-2.66-mRNA-1_1&gene=snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-2.66&CDS=1-666
1993	OG0001993	YJR112W	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-3.136-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-3.136&CDS=1-585
1994	OG0001994	YJR112W-A	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-9.178-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-9.178&CDS=1-432
1995	OG0001995	YJR113C	snap_masked-NODE_14_length_275940_cov_14.7477_ID_27-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_14_length_275940_cov_14.7477_ID_27-processed-gene-1.13&CDS=1-786
1996	OG0001996	YJR116W	snap_masked-NODE_30_length_142008_cov_15.3102_ID_59-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_30_length_142008_cov_15.3102_ID_59-processed-gene-0.14&CDS=1-828
1997	OG0001997	YJR117W	maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-1.50-mRNA-1_1&gene=maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-1.50&CDS=1-1329
1998	OG0001998	YJR118C	snap_masked-NODE_18_length_208586_cov_16.3774_ID_35-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_18_length_208586_cov_16.3774_ID_35-processed-gene-0.47&CDS=1-447
1999	OG0001999	YJR121W	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-0.61&CDS=1-1527
2000	OG0002000	YJR122W	augustus_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-2.147-mRNA-1_1&gene=augustus_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-2.147&CDS=1-1116
2001	OG0002001	YJR123W	snap_masked-NODE_12_length_308793_cov_15.4041_ID_23-processed-gene-1.95-mRNA-1_1&gene=snap_masked-NODE_12_length_308793_cov_15.4041_ID_23-processed-gene-1.95&CDS=1-648
2002	OG0002002	YJR124C	snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-2.41&CDS=1-1287
2003	OG0002003	YJR125C	maker-NODE_8_length_415098_cov_16.4366_ID_15-snap-gene-3.193-mRNA-1_1&gene=maker-NODE_8_length_415098_cov_16.4366_ID_15-snap-gene-3.193&CDS=1-1311
2004	OG0002004	YJR126C	snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-0.104&CDS=1-2238
2005	OG0002005	YJR129C	snap_masked-NODE_50_length_73837_cov_15.4945_ID_99-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_50_length_73837_cov_15.4945_ID_99-processed-gene-0.25&CDS=1-885
2006	OG0002006	YJR131W	snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.81-mRNA-1_1&gene=snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.81&CDS=1-1686
2007	OG0002007	YJR132W	snap_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-3.158-mRNA-1_1&gene=snap_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-3.158&CDS=1-3093
2008	OG0002008	YJR133W	snap_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-3.154-mRNA-1_1&gene=snap_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-3.154&CDS=1-621
2009	OG0002009	YJR135W-A	snap_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-3.156-mRNA-1_1&gene=snap_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-3.156&CDS=1-264
2010	OG0002010	YJR137C	maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-3.168-mRNA-1_1&gene=maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-3.168&CDS=1-4161
2011	OG0002011	YJR138W	maker-NODE_4_length_601949_cov_15.9732_ID_7-augustus-gene-4.70-mRNA-1_1&gene=maker-NODE_4_length_601949_cov_15.9732_ID_7-augustus-gene-4.70&CDS=1-4536
2012	OG0002012	YJR139C	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-4.60-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-4.60&CDS=1-1050
2013	OG0002013	YJR140C	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.65-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.65&CDS=1-5400
2014	OG0002014	YJR141W	augustus_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-4.118-mRNA-1_1&gene=augustus_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-4.118&CDS=1-654
2015	OG0002015	YJR142W	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.67-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.67&CDS=1-954
2016	OG0002016	YJR143C	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.97-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.97&CDS=1-2229
2017	OG0002017	YJR144W	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.71-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.71&CDS=1-819
2018	OG0002018	YJR148W	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-2.108-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-2.108&CDS=1-1155
2019	OG0002019	YKL001C	snap_masked-NODE_29_length_144691_cov_15.6014_ID_57-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_29_length_144691_cov_15.6014_ID_57-processed-gene-0.70&CDS=1-597
2020	OG0002020	YKL002W	snap_masked-NODE_29_length_144691_cov_15.6014_ID_57-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_29_length_144691_cov_15.6014_ID_57-processed-gene-0.106&CDS=1-645
2021	OG0002021	YKL003C	snap_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.101&CDS=1-321
2022	OG0002022	YKL004W	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-1.57&CDS=1-1263
2023	OG0002023	YKL005C	snap_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.92&CDS=1-1455
2024	OG0002024	YKL006C-A	maker-NODE_51_length_73262_cov_16.5667_ID_101-snap-gene-0.81-mRNA-1_1&gene=maker-NODE_51_length_73262_cov_16.5667_ID_101-snap-gene-0.81&CDS=1-282
2025	OG0002025	YKL007W	snap_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.115&CDS=1-741
2026	OG0002026	YKL009W	maker-NODE_43_length_92049_cov_15.9909_ID_85-snap-gene-0.130-mRNA-1_1&gene=maker-NODE_43_length_92049_cov_15.9909_ID_85-snap-gene-0.130&CDS=1-690
2027	OG0002027	YKL010C	maker-NODE_43_length_92049_cov_15.9909_ID_85-snap-gene-0.131-mRNA-1_1&gene=maker-NODE_43_length_92049_cov_15.9909_ID_85-snap-gene-0.131&CDS=1-4353
2028	OG0002028	YKL011C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.4-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.4&CDS=1-825
2029	OG0002029	YKL012W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.32-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.32&CDS=1-1719
2030	OG0002030	YKL013C	maker-NODE_1_length_1078761_cov_15.277_ID_1-augustus-gene-6.98-mRNA-1_1&gene=maker-NODE_1_length_1078761_cov_15.277_ID_1-augustus-gene-6.98&CDS=1-516
2031	OG0002031	YKL014C	augustus_masked-NODE_34_length_122180_cov_14.3779_ID_67-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_34_length_122180_cov_14.3779_ID_67-processed-gene-0.81&CDS=1-4329
2032	OG0002032	YKL015W	snap_masked-NODE_73_length_38851_cov_14.0452_ID_145-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_73_length_38851_cov_14.0452_ID_145-processed-gene-0.17&CDS=1-2169
2033	OG0002033	YKL016C	snap_masked-NODE_34_length_122180_cov_14.3779_ID_67-processed-gene-0.166-mRNA-1_1&gene=snap_masked-NODE_34_length_122180_cov_14.3779_ID_67-processed-gene-0.166&CDS=1-516
2034	OG0002034	YKL017C	snap_masked-NODE_34_length_122180_cov_14.3779_ID_67-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_34_length_122180_cov_14.3779_ID_67-processed-gene-0.158&CDS=1-1947
2035	OG0002035	YKL018W	augustus_masked-NODE_34_length_122180_cov_14.3779_ID_67-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_34_length_122180_cov_14.3779_ID_67-processed-gene-0.80&CDS=1-990
2036	OG0002036	YKL019W	augustus_masked-NODE_19_length_198931_cov_14.5864_ID_37-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_19_length_198931_cov_14.5864_ID_37-processed-gene-0.154&CDS=1-921
2037	OG0002037	YKL021C	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-2.86-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-2.86&CDS=1-1173
2038	OG0002038	YKL022C	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-2.80&CDS=1-1740
2039	OG0002039	YKL024C	snap_masked-NODE_30_length_142008_cov_15.3102_ID_59-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_30_length_142008_cov_15.3102_ID_59-processed-gene-0.40&CDS=1-840
2040	OG0002040	YKL025C	maker-NODE_10_length_349244_cov_14.8404_ID_19-snap-gene-2.176-mRNA-1_1&gene=maker-NODE_10_length_349244_cov_14.8404_ID_19-snap-gene-2.176&CDS=1-1791
2041	OG0002041	YKL027W	snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.90&CDS=1-1353
2042	OG0002042	YKL028W	snap_masked-NODE_24_length_168470_cov_15.2673_ID_47-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_24_length_168470_cov_15.2673_ID_47-processed-gene-0.62&CDS=1-1083
2043	OG0002043	YKL033W	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-7.62-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-7.62&CDS=1-2991
2044	OG0002044	YKL033W-A	snap_masked-NODE_30_length_142008_cov_15.3102_ID_59-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_30_length_142008_cov_15.3102_ID_59-processed-gene-0.32&CDS=1-729
2045	OG0002045	YKL034W	snap_masked-NODE_42_length_92726_cov_16.7876_ID_83-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_42_length_92726_cov_16.7876_ID_83-processed-gene-0.131&CDS=1-2079
2046	OG0002046	YKL035W	snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-0.95&CDS=1-1512
2047	OG0002047	YKL040C	augustus_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-5.6-mRNA-1_1&gene=augustus_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-5.6&CDS=1-777
2048	OG0002048	YKL041W	snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.141&CDS=1-642
2049	OG0002049	YKL043W	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-4.38-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-4.38&CDS=1-936
2050	OG0002050	YKL045W	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-5.83-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-5.83&CDS=1-1440
2051	OG0002051	YKL047W	snap_masked-NODE_38_length_101060_cov_14.8486_ID_75-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_38_length_101060_cov_14.8486_ID_75-processed-gene-0.10&CDS=1-1653
2052	OG0002052	YKL051W	maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-5.153-mRNA-1_1&gene=maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-5.153&CDS=1-741
2053	OG0002053	YKL053C-A	maker-NODE_18_length_208586_cov_16.3774_ID_35-snap-gene-0.133-mRNA-1_1&gene=maker-NODE_18_length_208586_cov_16.3774_ID_35-snap-gene-0.133&CDS=1-264
2054	OG0002054	YKL054C	augustus_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.49&CDS=1-1860
2055	OG0002055	YKL056C	snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-1.147-mRNA-1_1&gene=snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-1.147&CDS=1-501
2056	OG0002056	YKL058W	maker-NODE_5_length_502274_cov_15.6972_ID_9-snap-gene-0.77-mRNA-1_1&gene=maker-NODE_5_length_502274_cov_15.6972_ID_9-snap-gene-0.77&CDS=1-330
2057	OG0002057	YKL059C	snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.25&CDS=1-1374
2058	OG0002058	YKL060C	snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.85&CDS=1-1083
2059	OG0002059	YKL064W	snap_masked-NODE_27_length_146829_cov_15.7846_ID_53-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_27_length_146829_cov_15.7846_ID_53-processed-gene-0.31&CDS=1-2568
2060	OG0002060	YKL067W	maker-NODE_8_length_415098_cov_16.4366_ID_15-snap-gene-3.189-mRNA-1_1&gene=maker-NODE_8_length_415098_cov_16.4366_ID_15-snap-gene-3.189&CDS=1-453
2061	OG0002061	YKL069W	snap_masked-NODE_48_length_74745_cov_14.4127_ID_95-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_48_length_74745_cov_14.4127_ID_95-processed-gene-0.36&CDS=1-525
2062	OG0002062	YKL070W	snap_masked-NODE_60_length_57070_cov_16.4269_ID_119-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_60_length_57070_cov_16.4269_ID_119-processed-gene-0.24&CDS=1-678
2063	OG0002063	YKL073W	snap_masked-NODE_38_length_101060_cov_14.8486_ID_75-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_38_length_101060_cov_14.8486_ID_75-processed-gene-0.33&CDS=1-2622
2064	OG0002064	YKL077W	snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.9&CDS=1-1086
2065	OG0002065	YKL078W	snap_masked-NODE_10_length_349244_cov_14.8404_ID_19-processed-gene-2.247-mRNA-1_1&gene=snap_masked-NODE_10_length_349244_cov_14.8404_ID_19-processed-gene-2.247&CDS=1-2235
2066	OG0002066	YKL080W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.94-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.94&CDS=1-1185
2067	OG0002067	YKL082C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.98&CDS=1-1155
2068	OG0002068	YKL084W	maker-NODE_7_length_431451_cov_15.2319_ID_13-augustus-gene-1.53-mRNA-1_1&gene=maker-NODE_7_length_431451_cov_15.2319_ID_13-augustus-gene-1.53&CDS=1-375
2069	OG0002069	YKL085W	snap_masked-NODE_30_length_142008_cov_15.3102_ID_59-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_30_length_142008_cov_15.3102_ID_59-processed-gene-0.43&CDS=1-1008
2070	OG0002070	YKL087C	snap_masked-NODE_7_length_431451_cov_15.2319_ID_13-processed-gene-1.146-mRNA-1_1&gene=snap_masked-NODE_7_length_431451_cov_15.2319_ID_13-processed-gene-1.146&CDS=1-654
2071	OG0002071	YKL088W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.29-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.29&CDS=1-882
2072	OG0002072	YKL089W	augustus_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.4&CDS=1-1641
2073	OG0002073	YKL090W	snap_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_51_length_73262_cov_16.5667_ID_101-processed-gene-0.89&CDS=1-939
2074	OG0002074	YKL092C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.44&CDS=1-3813
2075	OG0002075	YKL094W	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-2.62&CDS=1-1590
2076	OG0002076	YKL095W	augustus_masked-NODE_38_length_101060_cov_14.8486_ID_75-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_38_length_101060_cov_14.8486_ID_75-processed-gene-0.139&CDS=1-810
2077	OG0002077	YKL098W	maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-0.129-mRNA-1_1&gene=maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-0.129&CDS=1-897
2078	OG0002078	YKL099C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.102&CDS=1-726
2079	OG0002079	YKL100C	snap_masked-NODE_44_length_91283_cov_16.7205_ID_87-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_44_length_91283_cov_16.7205_ID_87-processed-gene-0.70&CDS=1-1206
2080	OG0002080	YKL101W	maker-NODE_46_length_79329_cov_14.9567_ID_91-snap-gene-0.48-mRNA-1_1&gene=maker-NODE_46_length_79329_cov_14.9567_ID_91-snap-gene-0.48&CDS=1-2346
2081	OG0002081	YKL103C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.3-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.3&CDS=1-1503
2082	OG0002082	YKL104C	snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-0.82&CDS=1-2040
2083	OG0002083	YKL107W	snap_masked-NODE_13_length_301548_cov_15.3142_ID_25-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_13_length_301548_cov_15.3142_ID_25-processed-gene-1.79&CDS=1-924
2084	OG0002084	YKL108W	maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-1.0-mRNA-1_1&gene=maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-1.0&CDS=1-861
2085	OG0002085	YKL110C	genemark-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-0.38&CDS=1-2331
2086	OG0002086	YKL113C	snap_masked-NODE_31_length_138828_cov_14.8094_ID_61-processed-gene-0.198-mRNA-1_1&gene=snap_masked-NODE_31_length_138828_cov_14.8094_ID_61-processed-gene-0.198&CDS=1-1020
2087	OG0002087	YKL116C	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-4.74-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-4.74&CDS=1-717
2088	OG0002088	YKL117W	snap_masked-NODE_29_length_144691_cov_15.6014_ID_57-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_29_length_144691_cov_15.6014_ID_57-processed-gene-0.120&CDS=1-588
2089	OG0002089	YKL119C	snap_masked-NODE_26_length_158356_cov_15.4035_ID_51-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_26_length_158356_cov_15.4035_ID_51-processed-gene-0.116&CDS=1-819
2090	OG0002090	YKL120W	snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-2.43&CDS=1-906
2091	OG0002091	YKL122C	maker-NODE_109_length_9354_cov_24.1439_ID_217-snap-gene-0.7-mRNA-1_1&gene=maker-NODE_109_length_9354_cov_24.1439_ID_217-snap-gene-0.7&CDS=1-408
2092	OG0002092	YKL125W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.113&CDS=1-1908
2093	OG0002093	YKL128C	maker-NODE_43_length_92049_cov_15.9909_ID_85-snap-gene-0.137-mRNA-1_1&gene=maker-NODE_43_length_92049_cov_15.9909_ID_85-snap-gene-0.137&CDS=1-2433
2094	OG0002094	YKL134C	snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.161-mRNA-1_1&gene=snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.161&CDS=1-2199
2095	OG0002095	YKL138C	maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-1.3-mRNA-1_1&gene=maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-1.3&CDS=1-564
2096	OG0002096	YKL139W	snap_masked-NODE_22_length_181626_cov_14.9743_ID_43-processed-gene-0.237-mRNA-1_1&gene=snap_masked-NODE_22_length_181626_cov_14.9743_ID_43-processed-gene-0.237&CDS=1-2046
2097	OG0002097	YKL140W	snap_masked-NODE_31_length_138828_cov_14.8094_ID_61-processed-gene-0.154-mRNA-1_1&gene=snap_masked-NODE_31_length_138828_cov_14.8094_ID_61-processed-gene-0.154&CDS=1-1350
2098	OG0002098	YKL142W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-8.160-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-8.160&CDS=1-645
2099	OG0002099	YKL143W	snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-0.85&CDS=1-1200
2100	OG0002100	YKL144C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-8.156-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-8.156&CDS=1-570
2101	OG0002101	YKL145W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-8.182-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-8.182&CDS=1-1311
2102	OG0002102	YKL146W	snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-0.62&CDS=1-1959
2103	OG0002103	YKL149C	augustus_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-0.115&CDS=1-1203
2104	OG0002104	YKL150W	maker-NODE_17_length_218754_cov_15.6617_ID_33-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_17_length_218754_cov_15.6617_ID_33-snap-gene-0.3&CDS=1-927
2105	OG0002105	YKL151C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-8.158-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-8.158&CDS=1-948
2106	OG0002106	YKL152C	snap_masked-NODE_19_length_198931_cov_14.5864_ID_37-processed-gene-0.272-mRNA-1_1&gene=snap_masked-NODE_19_length_198931_cov_14.5864_ID_37-processed-gene-0.272&CDS=1-750
2107	OG0002107	YKL154W	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-5.87-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-5.87&CDS=1-720
2108	OG0002108	YKL155C	snap_masked-NODE_13_length_301548_cov_15.3142_ID_25-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_13_length_301548_cov_15.3142_ID_25-processed-gene-0.119&CDS=1-1734
