	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034899_Ogataea_kodamae
1298	OG0001298	YGL180W	augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.165-mRNA-1_1&gene=augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.165&CDS=1-4299
1299	OG0001299	YGL181W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.41-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.41&CDS=1-972
1300	OG0001300	YGL184C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.54-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.54&CDS=1-1152
1301	OG0001301	YGL185C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.55-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.55&CDS=1-1092
1302	OG0001302	YGL186C	snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.26&CDS=1-1497
1303	OG0001303	YGL187C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.56&CDS=1-459
1304	OG0001304	YGL190C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.33-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.33&CDS=1-1374
1305	OG0001305	YGL191W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.57-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.57&CDS=1-396
1306	OG0001306	YGL192W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.58-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.58&CDS=1-1683
1307	OG0001307	YGL195W	snap_masked-NODE_34_length_14511_cov_16.7375_ID_67-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_34_length_14511_cov_16.7375_ID_67-processed-gene-0.14&CDS=1-7494
1308	OG0001308	YGL196W	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-0.14&CDS=1-1233
1309	OG0001309	YGL198W	snap_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.192-mRNA-1_1&gene=snap_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.192&CDS=1-1071
1310	OG0001310	YGL200C	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-1.154-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-1.154&CDS=1-594
1311	OG0001311	YGL201C	snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.150&CDS=1-2790
1312	OG0001312	YGL203C	maker-NODE_2_length_802081_cov_20.2947_ID_3-augustus-gene-1.128-mRNA-1_1&gene=maker-NODE_2_length_802081_cov_20.2947_ID_3-augustus-gene-1.128&CDS=1-2229
1313	OG0001313	YGL206C	genemark-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-2.130-mRNA-1_1&gene=genemark-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-2.130&CDS=1-4986
1314	OG0001314	YGL207W	snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-0.26&CDS=1-3009
1315	OG0001315	YGL211W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.33-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.33&CDS=1-1074
1316	OG0001316	YGL212W	genemark-NODE_29_length_44534_cov_21.1618_ID_57-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_29_length_44534_cov_21.1618_ID_57-processed-gene-0.26&CDS=1-798
1317	OG0001317	YGL213C	snap_masked-NODE_29_length_44534_cov_21.1618_ID_57-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_29_length_44534_cov_21.1618_ID_57-processed-gene-0.74&CDS=1-1095
1318	OG0001318	YGL215W	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-2.126-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-2.126&CDS=1-1227
1319	OG0001319	YGL216W	snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-2.19-mRNA-1_1&gene=snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-2.19&CDS=1-2586
1320	OG0001320	YGL220W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.111-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.111&CDS=1-264
1321	OG0001321	YGL221C	augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.283-mRNA-1_1&gene=augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.283&CDS=1-2502
1322	OG0001322	YGL224C	snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.151&CDS=1-888
1323	OG0001323	YGL225W	snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.175-mRNA-1_1&gene=snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.175&CDS=1-1017
1324	OG0001324	YGL227W	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.56&CDS=1-1707
1325	OG0001325	YGL231C	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.34-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.34&CDS=1-498
1326	OG0001326	YGL232W	snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.216-mRNA-1_1&gene=snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.216&CDS=1-789
1327	OG0001327	YGL233W	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.55-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.55&CDS=1-2493
1328	OG0001328	YGL234W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-7.157-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-7.157&CDS=1-2367
1329	OG0001329	YGL236C	maker-NODE_22_length_104199_cov_22.1986_ID_43-augustus-gene-0.118-mRNA-1_1&gene=maker-NODE_22_length_104199_cov_22.1986_ID_43-augustus-gene-0.118&CDS=1-4158
1330	OG0001330	YGL238W	snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.136&CDS=1-2913
1331	OG0001331	YGL240W	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-4.40-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-4.40&CDS=1-672
1332	OG0001332	YGL241W	snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.28&CDS=1-3045
1333	OG0001333	YGL242C	snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-4.246-mRNA-1_1&gene=snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-4.246&CDS=1-492
1334	OG0001334	YGL243W	augustus_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-0.22&CDS=1-1179
1335	OG0001335	YGL244W	snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.53&CDS=1-1533
1336	OG0001336	YGL245W	snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.54&CDS=1-2151
1337	OG0001337	YGL246C	snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.30&CDS=1-1155
1338	OG0001338	YGL247W	snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.27&CDS=1-1221
1339	OG0001339	YGL248W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.94-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.94&CDS=1-1104
1340	OG0001340	YGL251C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.173-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.173&CDS=1-2409
1341	OG0001341	YGL252C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.18-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.18&CDS=1-1839
1342	OG0001342	YGR001C	snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.164-mRNA-1_1&gene=snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.164&CDS=1-738
1343	OG0001343	YGR002C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.51&CDS=1-1377
1344	OG0001344	YGR003W	genemark-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.84-mRNA-1_1&gene=genemark-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-2.84&CDS=1-2388
1345	OG0001345	YGR005C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.147-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.147&CDS=1-1215
1346	OG0001346	YGR006W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.186-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.186&CDS=1-729
1347	OG0001347	YGR007W	maker-NODE_19_length_129082_cov_20.1829_ID_37-snap-gene-0.240-mRNA-1_1&gene=maker-NODE_19_length_129082_cov_20.1829_ID_37-snap-gene-0.240&CDS=1-1131
1348	OG0001348	YGR009C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-0.45&CDS=1-1245
1349	OG0001349	YGR012W	snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.3&CDS=1-1137
1350	OG0001350	YGR014W	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.144&CDS=1-2895
1351	OG0001351	YGR019W	augustus_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.11&CDS=1-5112
1352	OG0001352	YGR020C	snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.168-mRNA-1_1&gene=snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.168&CDS=1-357
1353	OG0001353	YGR021W	snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.135&CDS=1-648
1354	OG0001354	YGR024C	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-1.37&CDS=1-792
1355	OG0001355	YGR026W	snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.209-mRNA-1_1&gene=snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.209&CDS=1-765
1356	OG0001356	YGR028W	genemark-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.78-mRNA-1_1&gene=genemark-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.78&CDS=1-1071
1357	OG0001357	YGR031W	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-4.109-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-4.109&CDS=1-927
1358	OG0001358	YGR033C	genemark-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-3.183-mRNA-1_1&gene=genemark-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-3.183&CDS=1-669
1359	OG0001359	YGR037C	snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-1.57&CDS=1-258
1360	OG0001360	YGR042W	augustus_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.20&CDS=1-810
1361	OG0001361	YGR044C	snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-2.172-mRNA-1_1&gene=snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-2.172&CDS=1-1074
1362	OG0001362	YGR046W	snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-0.49&CDS=1-1596
1363	OG0001363	YGR047C	augustus_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.164-mRNA-1_1&gene=augustus_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.164&CDS=1-4986
1364	OG0001364	YGR048W	augustus_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.180-mRNA-1_1&gene=augustus_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.180&CDS=1-981
1365	OG0001365	YGR053C	genemark-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-4.308-mRNA-1_1&gene=genemark-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-4.308&CDS=1-726
1366	OG0001366	YGR057C	genemark-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-1.73-mRNA-1_1&gene=genemark-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-1.73&CDS=1-516
1367	OG0001367	YGR060W	genemark-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-2.65-mRNA-1_1&gene=genemark-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-2.65&CDS=1-918
1368	OG0001368	YGR061C	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.156-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.156&CDS=1-4074
1369	OG0001369	YGR062C	augustus_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.161-mRNA-1_1&gene=augustus_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.161&CDS=1-951
1370	OG0001370	YGR074W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.13-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.13&CDS=1-348
1371	OG0001371	YGR076C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.15-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.15&CDS=1-489
1372	OG0001372	YGR077C	genemark-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.50&CDS=1-1791
1373	OG0001373	YGR078C	snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.121&CDS=1-588
1374	OG0001374	YGR080W	snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-2.187-mRNA-1_1&gene=snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-2.187&CDS=1-921
1375	OG0001375	YGR081C	snap_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.208-mRNA-1_1&gene=snap_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.208&CDS=1-369
1376	OG0001376	YGR082W	snap_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.169-mRNA-1_1&gene=snap_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.169&CDS=1-498
1377	OG0001377	YGR083C	snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.130&CDS=1-1395
1378	OG0001378	YGR089W	snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-2.8-mRNA-1_1&gene=snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-2.8&CDS=1-2166
1379	OG0001379	YGR090W	snap_masked-NODE_21_length_106243_cov_21.8693_ID_41-processed-gene-0.165-mRNA-1_1&gene=snap_masked-NODE_21_length_106243_cov_21.8693_ID_41-processed-gene-0.165&CDS=1-3402
1380	OG0001380	YGR094W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.190-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.190&CDS=1-3135
1381	OG0001381	YGR095C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.155-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.155&CDS=1-666
1382	OG0001382	YGR096W	augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.85-mRNA-1_1&gene=augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.85&CDS=1-867
1383	OG0001383	YGR098C	snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-2.39&CDS=1-4758
1384	OG0001384	YGR099W	snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.203-mRNA-1_1&gene=snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.203&CDS=1-2304
1385	OG0001385	YGR101W	augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.116-mRNA-1_1&gene=augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.116&CDS=1-2085
1386	OG0001386	YGR102C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.115-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.115&CDS=1-492
1387	OG0001387	YGR103W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.68-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.68&CDS=1-1776
1388	OG0001388	YGR104C	snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-1.203-mRNA-1_1&gene=snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-1.203&CDS=1-672
1389	OG0001389	YGR105W	snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.71&CDS=1-216
1390	OG0001390	YGR106C	snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-2.12-mRNA-1_1&gene=snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-2.12&CDS=1-891
1391	OG0001391	YGR110W	genemark-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.135-mRNA-1_1&gene=genemark-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-2.135&CDS=1-1209
1392	OG0001392	YGR111W	snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.218-mRNA-1_1&gene=snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.218&CDS=1-1041
1393	OG0001393	YGR112W	augustus_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-3.144&CDS=1-4329
1394	OG0001394	YGR116W	snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.38&CDS=1-4314
1395	OG0001395	YGR119C	snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.232-mRNA-1_1&gene=snap_masked-NODE_19_length_129082_cov_20.1829_ID_37-processed-gene-0.232&CDS=1-1593
1396	OG0001396	YGR125W	augustus_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-4.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-4.74&CDS=1-7227
1397	OG0001397	YGR129W	snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.39&CDS=1-591
1398	OG0001398	YGR134W	augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.76-mRNA-1_1&gene=augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.76&CDS=1-3339
1399	OG0001399	YGR135W	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-0.10&CDS=1-753
1400	OG0001400	YGR145W	snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.45&CDS=1-2028
1401	OG0001401	YGR147C	maker-NODE_8_length_401107_cov_21.2284_ID_15-augustus-gene-1.6-mRNA-1_1&gene=maker-NODE_8_length_401107_cov_21.2284_ID_15-augustus-gene-1.6&CDS=1-1542
1402	OG0001402	YGR148C	genemark-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-2.98-mRNA-1_1&gene=genemark-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-2.98&CDS=1-462
1403	OG0001403	YGR149W	snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.60&CDS=1-1308
1404	OG0001404	YGR150C	genemark-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-1.65-mRNA-1_1&gene=genemark-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-1.65&CDS=1-2100
1405	OG0001405	YGR152C	genemark-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.0&CDS=1-1461
1406	OG0001406	YGR158C	genemark-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-0.100&CDS=1-714
1407	OG0001407	YGR159C	augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-1.82&CDS=1-2637
1408	OG0001408	YGR163W	maker-NODE_6_length_547818_cov_20.3499_ID_11-snap-gene-2.108-mRNA-1_1&gene=maker-NODE_6_length_547818_cov_20.3499_ID_11-snap-gene-2.108&CDS=1-981
1409	OG0001409	YGR170W	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.110&CDS=1-3138
1410	OG0001410	YGR171C	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-5.47-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-5.47&CDS=1-1500
1411	OG0001411	YGR172C	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-0.135&CDS=1-723
1412	OG0001412	YGR185C	snap_masked-NODE_24_length_71297_cov_21.4053_ID_47-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_24_length_71297_cov_21.4053_ID_47-processed-gene-0.28&CDS=1-1176
1413	OG0001413	YGR187C	maker-NODE_6_length_547818_cov_20.3499_ID_11-augustus-gene-4.284-mRNA-1_1&gene=maker-NODE_6_length_547818_cov_20.3499_ID_11-augustus-gene-4.284&CDS=1-2697
1414	OG0001414	YGR188C	snap_masked-NODE_17_length_138471_cov_20.6562_ID_33-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_17_length_138471_cov_20.6562_ID_33-processed-gene-0.45&CDS=1-2451
1415	OG0001415	YGR193C	genemark-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-4.46-mRNA-1_1&gene=genemark-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-4.46&CDS=1-1047
