	OrthologID	Saccharomyces_cerevisiae	Saccharomyces_paradoxus
2565	OG0002565	YKL064W	genemark-Spar_11-processed-gene-3.110-mRNA-1_1&gene=genemark-Spar_11-processed-gene-3.110&CDS=1-2907
2566	OG0002566	YKL065C	genemark-Spar_11-processed-gene-3.125-mRNA-1_1&gene=genemark-Spar_11-processed-gene-3.125&CDS=1-618
2567	OG0002567	YKL065W-A	snap_masked-Spar_11-processed-gene-3.65-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-3.65&CDS=1-219
2568	OG0002568	YKL067W	genemark-Spar_11-processed-gene-3.109-mRNA-1_1&gene=genemark-Spar_11-processed-gene-3.109&CDS=1-459
2569	OG0002569	YKL068W	snap_masked-Spar_11-processed-gene-3.63-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-3.63&CDS=1-3012
2570	OG0002570	YKL068W-A	snap_masked-Spar_11-processed-gene-3.62-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-3.62&CDS=1-234
2571	OG0002571	YKL069W	augustus_masked-Spar_11-processed-gene-3.15-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-3.15&CDS=1-1257
2572	OG0002572	YKL071W	maker-Spar_11-snap-gene-3.5-mRNA-1_1&gene=maker-Spar_11-snap-gene-3.5&CDS=1-969
2573	OG0002573	YKL072W	genemark-Spar_11-processed-gene-3.104-mRNA-1_1&gene=genemark-Spar_11-processed-gene-3.104&CDS=1-2331
2574	OG0002574	YKL073W	genemark-Spar_11-processed-gene-3.103-mRNA-1_1&gene=genemark-Spar_11-processed-gene-3.103&CDS=1-2643
2575	OG0002575	YKL074C	augustus_masked-Spar_11-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-3.31&CDS=1-2904
2576	OG0002576	YKL078W	augustus_masked-Spar_11-processed-gene-3.10-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-3.10&CDS=1-6369
2577	OG0002577	YKL081W	genemark-Spar_11-processed-gene-3.97-mRNA-1_1&gene=genemark-Spar_11-processed-gene-3.97&CDS=1-1251
2578	OG0002578	YKL082C	genemark-Spar_11-processed-gene-3.101-mRNA-1_1&gene=genemark-Spar_11-processed-gene-3.101&CDS=1-1302
2579	OG0002579	YKL084W	snap_masked-Spar_11-processed-gene-3.47-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-3.47&CDS=1-348
2580	OG0002580	YKL085W	genemark-Spar_11-processed-gene-3.96-mRNA-1_1&gene=genemark-Spar_11-processed-gene-3.96&CDS=1-1002
2581	OG0002581	YKL086W	snap_masked-Spar_11-processed-gene-2.30-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-2.30&CDS=1-381
2582	OG0002582	YKL087C	genemark-Spar_11-processed-gene-2.101-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.101&CDS=1-672
2583	OG0002583	YKL089W	augustus_masked-Spar_11-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-2.123&CDS=1-3444
2584	OG0002584	YKL090W	genemark-Spar_11-processed-gene-2.80-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.80&CDS=1-1323
2585	OG0002585	YKL091C	genemark-Spar_11-processed-gene-2.100-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.100&CDS=1-930
2586	OG0002586	YKL092C	genemark-Spar_11-processed-gene-2.99-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.99&CDS=1-3312
2587	OG0002587	YKL093W	genemark-Spar_11-processed-gene-2.79-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.79&CDS=1-1017
2588	OG0002588	YKL094W	genemark-Spar_11-processed-gene-2.78-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.78&CDS=1-939
2589	OG0002589	YKL095W	genemark-Spar_11-processed-gene-2.77-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.77&CDS=1-834
2590	OG0002590	YKL096W	genemark-Spar_11-processed-gene-2.76-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.76&CDS=1-690
2591	OG0002591	YKL096W-A	augustus_masked-Spar_11-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-2.119&CDS=1-276
2592	OG0002592	YKL098W	genemark-Spar_11-processed-gene-2.74-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.74&CDS=1-1071
2593	OG0002593	YKL099C	genemark-Spar_11-processed-gene-2.98-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.98&CDS=1-750
2594	OG0002594	YKL100C	genemark-Spar_11-processed-gene-2.97-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.97&CDS=1-1776
2595	OG0002595	YKL101W	augustus_masked-Spar_11-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-2.117&CDS=1-3420
2596	OG0002596	YKL103C	genemark-Spar_11-processed-gene-2.96-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.96&CDS=1-1542
2597	OG0002597	YKL105C	genemark-Spar_11-processed-gene-2.94-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.94&CDS=1-3375
2598	OG0002598	YKL106W	genemark-Spar_11-processed-gene-2.72-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.72&CDS=1-1353
2599	OG0002599	YKL107W	genemark-Spar_11-processed-gene-2.71-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.71&CDS=1-927
2600	OG0002600	YKL108W	genemark-Spar_11-processed-gene-2.70-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.70&CDS=1-1380
2601	OG0002601	YKL109W	genemark-Spar_11-processed-gene-2.69-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.69&CDS=1-1659
2602	OG0002602	YKL110C	genemark-Spar_11-processed-gene-2.93-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.93&CDS=1-939
2603	OG0002603	YKL112W	genemark-Spar_11-processed-gene-2.68-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.68&CDS=1-2190
2604	OG0002604	YKL113C	maker-Spar_11-augustus-gene-2.52-mRNA-1_1&gene=maker-Spar_11-augustus-gene-2.52&CDS=1-2247
2605	OG0002605	YKL115C	maker-Spar_11-snap-gene-2.147-mRNA-1_1&gene=maker-Spar_11-snap-gene-2.147&CDS=1-243
2606	OG0002606	YKL116C	genemark-Spar_11-processed-gene-2.90-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.90&CDS=1-1554
2607	OG0002607	YKL117W	genemark-Spar_11-processed-gene-2.67-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.67&CDS=1-702
2608	OG0002608	YKL119C	genemark-Spar_11-processed-gene-2.89-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.89&CDS=1-645
2609	OG0002609	YKL120W	genemark-Spar_11-processed-gene-2.66-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.66&CDS=1-972
2610	OG0002610	YKL121W	genemark-Spar_11-processed-gene-2.65-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.65&CDS=1-2556
2611	OG0002611	YKL122C	genemark-Spar_11-processed-gene-2.88-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.88&CDS=1-507
2612	OG0002612	YKL124W	genemark-Spar_11-processed-gene-2.64-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.64&CDS=1-1719
2613	OG0002613	YKL125W	genemark-Spar_11-processed-gene-2.63-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.63&CDS=1-1881
2614	OG0002614	YKL128C	genemark-Spar_11-processed-gene-2.87-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.87&CDS=1-885
2615	OG0002615	YKL130C	genemark-Spar_11-processed-gene-2.85-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.85&CDS=1-738
2616	OG0002616	YKL132C	genemark-Spar_11-processed-gene-2.84-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.84&CDS=1-1293
2617	OG0002617	YKL133C	genemark-Spar_11-processed-gene-2.83-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.83&CDS=1-1347
2618	OG0002618	YKL134C	genemark-Spar_11-processed-gene-2.60-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.60&CDS=1-2316
2619	OG0002619	YKL135C	genemark-Spar_11-processed-gene-2.59-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.59&CDS=1-2178
2620	OG0002620	YKL137W	genemark-Spar_11-processed-gene-2.57-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.57&CDS=1-333
2621	OG0002621	YKL138C	genemark-Spar_11-processed-gene-2.58-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.58&CDS=1-393
2622	OG0002622	YKL138C-A	snap_masked-Spar_11-processed-gene-2.4-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-2.4&CDS=1-207
2623	OG0002623	YKL139W	genemark-Spar_11-processed-gene-2.56-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.56&CDS=1-1569
2624	OG0002624	YKL140W	genemark-Spar_11-processed-gene-2.55-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.55&CDS=1-1644
2625	OG0002625	YKL141W	genemark-Spar_11-processed-gene-2.54-mRNA-1_1&gene=genemark-Spar_11-processed-gene-2.54&CDS=1-594
2626	OG0002626	YKL142W	genemark-Spar_11-processed-gene-1.32-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.32&CDS=1-657
2627	OG0002627	YKL143W	genemark-Spar_11-processed-gene-1.31-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.31&CDS=1-1389
2628	OG0002628	YKL144C	genemark-Spar_11-processed-gene-1.52-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.52&CDS=1-636
2629	OG0002629	YKL145W	genemark-Spar_11-processed-gene-1.30-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.30&CDS=1-1401
2630	OG0002630	YKL146W	genemark-Spar_11-processed-gene-1.29-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.29&CDS=1-2085
2631	OG0002631	YKL149C	genemark-Spar_11-processed-gene-1.50-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.50&CDS=1-1215
2632	OG0002632	YKL150W	genemark-Spar_11-processed-gene-1.28-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.28&CDS=1-906
2633	OG0002633	YKL151C	genemark-Spar_11-processed-gene-1.49-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.49&CDS=1-1014
2634	OG0002634	YKL152C	genemark-Spar_11-processed-gene-1.48-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.48&CDS=1-741
2635	OG0002635	YKL154W	genemark-Spar_11-processed-gene-1.27-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.27&CDS=1-732
2636	OG0002636	YKL155C	snap_masked-Spar_11-processed-gene-1.93-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-1.93&CDS=1-1884
2637	OG0002637	YKL159C	genemark-Spar_11-processed-gene-1.46-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.46&CDS=1-654
2638	OG0002638	YKL160W	genemark-Spar_11-processed-gene-1.25-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.25&CDS=1-435
2639	OG0002639	YKL162C	genemark-Spar_11-processed-gene-1.44-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.44&CDS=1-1203
2640	OG0002640	YKL165C	snap_masked-Spar_11-processed-gene-1.87-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-1.87&CDS=1-2757
2641	OG0002641	YKL168C	augustus_masked-Spar_11-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-1.130&CDS=1-2709
2642	OG0002642	YKL170W	genemark-Spar_11-processed-gene-1.23-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.23&CDS=1-414
2643	OG0002643	YKL171W	snap_masked-Spar_11-processed-gene-1.67-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-1.67&CDS=1-2784
2644	OG0002644	YKL173W	augustus_masked-Spar_11-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-1.113&CDS=1-4296
2645	OG0002645	YKL174C	genemark-Spar_11-processed-gene-1.37-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.37&CDS=1-1854
2646	OG0002646	YKL175W	genemark-Spar_11-processed-gene-1.19-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.19&CDS=1-1509
2647	OG0002647	YKL176C	genemark-Spar_11-processed-gene-1.36-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.36&CDS=1-2484
2648	OG0002648	YKL178C	genemark-Spar_11-processed-gene-1.35-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.35&CDS=1-1284
2649	OG0002649	YKL179C	genemark-Spar_11-processed-gene-1.34-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.34&CDS=1-2034
2650	OG0002650	YKL181W	genemark-Spar_11-processed-gene-1.17-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.17&CDS=1-1281
2651	OG0002651	YKL182W	genemark-Spar_11-processed-gene-1.16-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.16&CDS=1-6153
2652	OG0002652	YKL183W	genemark-Spar_11-processed-gene-1.15-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.15&CDS=1-915
2653	OG0002653	YKL184W	genemark-Spar_11-processed-gene-1.14-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.14&CDS=1-1398
2654	OG0002654	YKL185W	genemark-Spar_11-processed-gene-1.13-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.13&CDS=1-1761
2655	OG0002655	YKL186C	genemark-Spar_11-processed-gene-1.33-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.33&CDS=1-555
2656	OG0002656	YKL187C	genemark-Spar_11-processed-gene-1.12-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.12&CDS=1-2238
2657	OG0002657	YKL188C	genemark-Spar_11-processed-gene-1.11-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.11&CDS=1-2559
2658	OG0002658	YKL189W	genemark-Spar_11-processed-gene-1.10-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.10&CDS=1-1197
2659	OG0002659	YKL190W	maker-Spar_11-augustus-gene-1.98-mRNA-1_1&gene=maker-Spar_11-augustus-gene-1.98&CDS=1-525
2660	OG0002660	YKL191W	genemark-Spar_11-processed-gene-1.8-mRNA-1_1&gene=genemark-Spar_11-processed-gene-1.8&CDS=1-1602
2661	OG0002661	YKL192C	snap_masked-Spar_11-processed-gene-0.33-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-0.33&CDS=1-318
2662	OG0002662	YKL194C	maker-Spar_11-augustus-gene-0.36-mRNA-1_1&gene=maker-Spar_11-augustus-gene-0.36&CDS=1-2274
2663	OG0002663	YKL195W	snap_masked-Spar_11-processed-gene-0.16-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-0.16&CDS=1-1182
2664	OG0002664	YKL196C	genemark-Spar_11-processed-gene-0.61-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.61&CDS=1-600
2665	OG0002665	YKL197C	maker-Spar_11-snap-gene-0.3-mRNA-1_1&gene=maker-Spar_11-snap-gene-0.3&CDS=1-3474
2666	OG0002666	YKL201C	snap_masked-Spar_11-processed-gene-0.28-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-0.28&CDS=1-3492
2667	OG0002667	YKL204W	genemark-Spar_11-processed-gene-0.46-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.46&CDS=1-1902
2668	OG0002668	YKL205W	genemark-Spar_11-processed-gene-0.45-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.45&CDS=1-3303
2669	OG0002669	YKL206C	genemark-Spar_11-processed-gene-0.58-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.58&CDS=1-801
2670	OG0002670	YKL207W	maker-Spar_11-augustus-gene-0.34-mRNA-1_1&gene=maker-Spar_11-augustus-gene-0.34&CDS=1-1656
2671	OG0002671	YKL209C	genemark-Spar_11-processed-gene-0.57-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.57&CDS=1-3870
2672	OG0002672	YKL210W	genemark-Spar_11-processed-gene-0.42-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.42&CDS=1-3075
2673	OG0002673	YKL211C	genemark-Spar_11-processed-gene-0.56-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.56&CDS=1-1452
2674	OG0002674	YKL212W	genemark-Spar_11-processed-gene-0.41-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.41&CDS=1-1869
2675	OG0002675	YKL213C	genemark-Spar_11-processed-gene-0.55-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.55&CDS=1-2151
2676	OG0002676	YKL214C	genemark-Spar_11-processed-gene-0.54-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.54&CDS=1-606
2677	OG0002677	YKL215C	genemark-Spar_11-processed-gene-0.53-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.53&CDS=1-3858
2678	OG0002678	YKL216W	genemark-Spar_11-processed-gene-0.40-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.40&CDS=1-942
2679	OG0002679	YKL217W	genemark-Spar_11-processed-gene-0.39-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.39&CDS=1-1848
2680	OG0002680	YKL218C	genemark-Spar_11-processed-gene-0.52-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.52&CDS=1-978
2681	OG0002681	YKL221W	genemark-Spar_11-processed-gene-0.37-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.37&CDS=1-1419
2682	OG0002682	YKL222C	genemark-Spar_11-processed-gene-0.50-mRNA-1_1&gene=genemark-Spar_11-processed-gene-0.50&CDS=1-2112
2683	OG0002683	YKR001C	genemark-Spar_11-processed-gene-4.100-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.100&CDS=1-2112
2684	OG0002684	YKR002W	genemark-Spar_11-processed-gene-4.79-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.79&CDS=1-1704
2685	OG0002685	YKR003W	genemark-Spar_11-processed-gene-4.80-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.80&CDS=1-1323
2686	OG0002686	YKR004C	genemark-Spar_11-processed-gene-4.101-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.101&CDS=1-882
2687	OG0002687	YKR005C	maker-Spar_11-snap-gene-4.9-mRNA-1_1&gene=maker-Spar_11-snap-gene-4.9&CDS=1-1551
2688	OG0002688	YKR006C	genemark-Spar_11-processed-gene-4.103-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.103&CDS=1-792
2689	OG0002689	YKR008W	augustus_masked-Spar_11-processed-gene-4.128-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-4.128&CDS=1-2433
2690	OG0002690	YKR009C	genemark-Spar_11-processed-gene-4.104-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.104&CDS=1-2700
2691	OG0002691	YKR010C	augustus_masked-Spar_11-processed-gene-4.146-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-4.146&CDS=1-3300
2692	OG0002692	YKR013W	genemark-Spar_11-processed-gene-4.83-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.83&CDS=1-879
2693	OG0002693	YKR014C	genemark-Spar_11-processed-gene-4.107-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.107&CDS=1-702
2694	OG0002694	YKR015C	genemark-Spar_11-processed-gene-4.108-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.108&CDS=1-1695
2695	OG0002695	YKR016W	genemark-Spar_11-processed-gene-4.84-mRNA-1_1&gene=genemark-Spar_11-processed-gene-4.84&CDS=1-1617
2696	OG0002696	YKR017C	genemark-Spar_11-processed-gene-5.14-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.14&CDS=1-1653
2697	OG0002697	YKR020W	genemark-Spar_11-processed-gene-5.11-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.11&CDS=1-492
2698	OG0002698	YKR021W	genemark-Spar_11-processed-gene-5.12-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.12&CDS=1-2742
2699	OG0002699	YKR022C	genemark-Spar_11-processed-gene-5.17-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.17&CDS=1-966
2700	OG0002700	YKR023W	genemark-Spar_11-processed-gene-5.13-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.13&CDS=1-1590
2701	OG0002701	YKR024C	genemark-Spar_11-processed-gene-5.59-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.59&CDS=1-2223
2702	OG0002702	YKR025W	genemark-Spar_11-processed-gene-5.18-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.18&CDS=1-846
2703	OG0002703	YKR026C	genemark-Spar_11-processed-gene-5.60-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.60&CDS=1-915
2704	OG0002704	YKR027W	genemark-Spar_11-processed-gene-5.19-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.19&CDS=1-2295
2705	OG0002705	YKR028W	genemark-Spar_11-processed-gene-5.20-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.20&CDS=1-3090
2706	OG0002706	YKR029C	genemark-Spar_11-processed-gene-5.61-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.61&CDS=1-2241
2707	OG0002707	YKR030W	genemark-Spar_11-processed-gene-5.21-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.21&CDS=1-819
2708	OG0002708	YKR031C	genemark-Spar_11-processed-gene-5.62-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.62&CDS=1-5049
2709	OG0002709	YKR034W	augustus_masked-Spar_11-processed-gene-5.197-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-5.197&CDS=1-1323
2710	OG0002710	YKR036C	genemark-Spar_11-processed-gene-5.63-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.63&CDS=1-1935
2711	OG0002711	YKR038C	augustus_masked-Spar_11-processed-gene-5.230-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-5.230&CDS=1-2031
2712	OG0002712	YKR039W	genemark-Spar_11-processed-gene-5.24-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.24&CDS=1-1806
2713	OG0002713	YKR041W	genemark-Spar_11-processed-gene-5.25-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.25&CDS=1-756
2714	OG0002714	YKR042W	genemark-Spar_11-processed-gene-5.26-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.26&CDS=1-1080
2715	OG0002715	YKR043C	genemark-Spar_11-processed-gene-5.66-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.66&CDS=1-813
2716	OG0002716	YKR044W	genemark-Spar_11-processed-gene-5.27-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.27&CDS=1-1329
2717	OG0002717	YKR048C	augustus_masked-Spar_11-processed-gene-5.232-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-5.232&CDS=1-3027
2718	OG0002718	YKR050W	genemark-Spar_11-processed-gene-5.28-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.28&CDS=1-2664
2719	OG0002719	YKR051W	genemark-Spar_11-processed-gene-5.29-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.29&CDS=1-1257
2720	OG0002720	YKR052C	genemark-Spar_11-processed-gene-5.71-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.71&CDS=1-912
2721	OG0002721	YKR053C	genemark-Spar_11-processed-gene-5.72-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.72&CDS=1-1212
2722	OG0002722	YKR054C	snap_masked-Spar_11-processed-gene-5.166-mRNA-1_1&gene=snap_masked-Spar_11-processed-gene-5.166&CDS=1-12276
2723	OG0002723	YKR055W	genemark-Spar_11-processed-gene-5.30-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.30&CDS=1-873
2724	OG0002724	YKR060W	genemark-Spar_11-processed-gene-5.34-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.34&CDS=1-822
2725	OG0002725	YKR061W	genemark-Spar_11-processed-gene-5.35-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.35&CDS=1-1086
2726	OG0002726	YKR062W	genemark-Spar_11-processed-gene-5.36-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.36&CDS=1-984
2727	OG0002727	YKR063C	genemark-Spar_11-processed-gene-5.74-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.74&CDS=1-1503
2728	OG0002728	YKR064W	genemark-Spar_11-processed-gene-5.37-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.37&CDS=1-2466
2729	OG0002729	YKR065C	genemark-Spar_11-processed-gene-5.75-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.75&CDS=1-591
2730	OG0002730	YKR066C	genemark-Spar_11-processed-gene-5.76-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.76&CDS=1-1080
2731	OG0002731	YKR067W	genemark-Spar_11-processed-gene-5.38-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.38&CDS=1-2229
2732	OG0002732	YKR068C	genemark-Spar_11-processed-gene-5.77-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.77&CDS=1-579
2733	OG0002733	YKR069W	maker-Spar_11-augustus-gene-5.96-mRNA-1_1&gene=maker-Spar_11-augustus-gene-5.96&CDS=1-2874
2734	OG0002734	YKR071C	genemark-Spar_11-processed-gene-5.78-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.78&CDS=1-1044
2735	OG0002735	YKR072C	genemark-Spar_11-processed-gene-5.79-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.79&CDS=1-1683
2736	OG0002736	YKR074W	genemark-Spar_11-processed-gene-5.41-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.41&CDS=1-441
2737	OG0002737	YKR075C	genemark-Spar_11-processed-gene-5.80-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.80&CDS=1-915
2738	OG0002738	YKR078W	augustus_masked-Spar_11-processed-gene-5.211-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-5.211&CDS=1-3891
2739	OG0002739	YKR079C	genemark-Spar_11-processed-gene-5.81-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.81&CDS=1-2514
2740	OG0002740	YKR080W	genemark-Spar_11-processed-gene-5.45-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.45&CDS=1-960
2741	OG0002741	YKR081C	genemark-Spar_11-processed-gene-5.82-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.82&CDS=1-1032
2742	OG0002742	YKR082W	genemark-Spar_11-processed-gene-5.46-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.46&CDS=1-3471
2743	OG0002743	YKR084C	augustus_masked-Spar_11-processed-gene-5.244-mRNA-1_1&gene=augustus_masked-Spar_11-processed-gene-5.244&CDS=1-2757
2744	OG0002744	YKR086W	genemark-Spar_11-processed-gene-5.47-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.47&CDS=1-3696
2745	OG0002745	YKR087C	maker-Spar_11-snap-gene-5.6-mRNA-1_1&gene=maker-Spar_11-snap-gene-5.6&CDS=1-2091
2746	OG0002746	YKR089C	genemark-Spar_11-processed-gene-5.88-mRNA-1_1&gene=genemark-Spar_11-processed-gene-5.88&CDS=1-2730
