	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035673_Candida_orba
1916	OG0001916	YIL112W	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-2.116&CDS=1-3375
1917	OG0001917	YIL113W	augustus_masked-NODE_6_length_487625_cov_118.973_ID_12440-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_6_length_487625_cov_118.973_ID_12440-processed-gene-1.96&CDS=1-1137
1918	OG0001918	YIL115C	maker-NODE_5_length_542709_cov_97.2032_ID_3829-augustus-gene-1.0-mRNA-1_1&gene=maker-NODE_5_length_542709_cov_97.2032_ID_3829-augustus-gene-1.0&CDS=1-4137
1919	OG0001919	YIL116W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-1.113&CDS=1-1176
1920	OG0001920	YIL118W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-1.100&CDS=1-624
1921	OG0001921	YIL124W	augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-1.150&CDS=1-885
1922	OG0001922	YIL125W	augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-1.151&CDS=1-2985
1923	OG0001923	YIL128W	augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.110&CDS=1-3042
1924	OG0001924	YIL129C	augustus_masked-NODE_6_length_487625_cov_118.973_ID_12440-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_6_length_487625_cov_118.973_ID_12440-processed-gene-2.19&CDS=1-7137
1925	OG0001925	YIL133C	augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.98&CDS=1-600
1926	OG0001926	YIL134W	genemark-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.78&CDS=1-1065
1927	OG0001927	YIL137C	augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.89&CDS=1-2775
1928	OG0001928	YIL139C	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-5.16-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-5.16&CDS=1-630
1929	OG0001929	YIL140W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-1.112&CDS=1-2553
1930	OG0001930	YIL142W	maker-NODE_33_length_85342_cov_99.4067_ID_5149-augustus-gene-0.138-mRNA-1_1&gene=maker-NODE_33_length_85342_cov_99.4067_ID_5149-augustus-gene-0.138&CDS=1-1572
1931	OG0001931	YIL143C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-10.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-10.4&CDS=1-2484
1932	OG0001932	YIL144W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-10.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-10.40&CDS=1-1863
1933	OG0001933	YIL145C	maker-NODE_19_length_157058_cov_101.046_ID_5644-augustus-gene-0.227-mRNA-1_1&gene=maker-NODE_19_length_157058_cov_101.046_ID_5644-augustus-gene-0.227&CDS=1-1593
1934	OG0001934	YIL147C	augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.133&CDS=1-3231
1935	OG0001935	YIL150C	augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.131&CDS=1-1929
1936	OG0001936	YIL153W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.146-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.146&CDS=1-1422
1937	OG0001937	YIL154C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.125&CDS=1-1389
1938	OG0001938	YIL155C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.126&CDS=1-1851
1939	OG0001939	YIL156W	augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-2.3&CDS=1-3252
1940	OG0001940	YIL156W-B	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.130-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.130&CDS=1-216
1941	OG0001941	YIL157C	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.105-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.105&CDS=1-588
1942	OG0001942	YIL158W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.131-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.131&CDS=1-819
1943	OG0001943	YIL160C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.127-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.127&CDS=1-1266
1944	OG0001944	YIL164C	augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.135&CDS=1-915
1945	OG0001945	YIR002C	augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.29&CDS=1-3828
1946	OG0001946	YIR005W	maker-NODE_42_length_67509_cov_97.0814_ID_15312-augustus-gene-0.11-mRNA-1_1&gene=maker-NODE_42_length_67509_cov_97.0814_ID_15312-augustus-gene-0.11&CDS=1-687
1947	OG0001947	YIR007W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-3.87-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-3.87&CDS=1-2268
1948	OG0001948	YIR008C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-3.66&CDS=1-1398
1949	OG0001949	YIR009W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-4.154-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-4.154&CDS=1-276
1950	OG0001950	YIR011C	augustus_masked-NODE_18_length_183053_cov_97.7767_ID_4463-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_18_length_183053_cov_97.7767_ID_4463-processed-gene-0.21&CDS=1-975
1951	OG0001951	YIR012W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-3.67&CDS=1-1329
1952	OG0001952	YIR022W	augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.50&CDS=1-516
1953	OG0001953	YIR023W	augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.53&CDS=1-1530
1954	OG0001954	YIR024C	augustus_masked-NODE_98_length_1222_cov_300.789_ID_13448-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_98_length_1222_cov_300.789_ID_13448-processed-gene-0.0&CDS=1-681
1955	OG0001955	YIR026C	augustus_masked-NODE_15_length_223829_cov_100.186_ID_4289-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_15_length_223829_cov_100.186_ID_4289-processed-gene-0.48&CDS=1-984
1956	OG0001956	YIR027C	augustus_masked-NODE_41_length_70290_cov_99.0572_ID_6750-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_41_length_70290_cov_99.0572_ID_6750-processed-gene-0.59&CDS=1-1608
1957	OG0001957	YIR029W	augustus_masked-NODE_51_length_35058_cov_114.576_ID_7027-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_51_length_35058_cov_114.576_ID_7027-processed-gene-0.22&CDS=1-1038
1958	OG0001958	YIR030C	augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-1.107&CDS=1-687
1959	OG0001959	YIR032C	maker-NODE_4_length_747051_cov_106.202_ID_3507-augustus-gene-2.102-mRNA-1_1&gene=maker-NODE_4_length_747051_cov_106.202_ID_3507-augustus-gene-2.102&CDS=1-1437
1960	OG0001960	YIR034C	augustus_masked-NODE_21_length_144094_cov_97.4792_ID_4719-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_21_length_144094_cov_97.4792_ID_4719-processed-gene-0.115&CDS=1-1122
1961	OG0001961	YIR037W	augustus_masked-NODE_15_length_223829_cov_100.186_ID_4289-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_15_length_223829_cov_100.186_ID_4289-processed-gene-1.109&CDS=1-483
1962	OG0001962	YIR038C	augustus_masked-NODE_40_length_70818_cov_124.625_ID_5579-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_40_length_70818_cov_124.625_ID_5579-processed-gene-0.79&CDS=1-750
1963	OG0001963	YIR042C	augustus_masked-NODE_11_length_294616_cov_95.1537_ID_5041-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_11_length_294616_cov_95.1537_ID_5041-processed-gene-1.138&CDS=1-696
1964	OG0001964	YJL001W	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.25&CDS=1-639
1965	OG0001965	YJL002C	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.6&CDS=1-1404
1966	OG0001966	YJL003W	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.26&CDS=1-354
1967	OG0001967	YJL004C	genemark-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.42&CDS=1-633
1968	OG0001968	YJL005W	augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-0.43&CDS=1-4653
1969	OG0001969	YJL006C	augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.6&CDS=1-1050
1970	OG0001970	YJL008C	augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.27&CDS=1-1659
1971	OG0001971	YJL010C	augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-0.67&CDS=1-1974
1972	OG0001972	YJL011C	augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-0.35&CDS=1-462
1973	OG0001973	YJL014W	augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-0.12&CDS=1-1587
1974	OG0001974	YJL023C	augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-1.53&CDS=1-807
1975	OG0001975	YJL024C	augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-3.24&CDS=1-495
1976	OG0001976	YJL025W	augustus_masked-NODE_47_length_56431_cov_98.6348_ID_6933-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_47_length_56431_cov_98.6348_ID_6933-processed-gene-0.70&CDS=1-1635
1977	OG0001977	YJL026W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-0.17&CDS=1-1236
1978	OG0001978	YJL029C	augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.4&CDS=1-2322
1979	OG0001979	YJL030W	augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.7&CDS=1-639
1980	OG0001980	YJL031C	snap_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.81&CDS=1-1005
1981	OG0001981	YJL033W	augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.5&CDS=1-2301
1982	OG0001982	YJL035C	snap_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.58&CDS=1-738
1983	OG0001983	YJL036W	augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_26_length_113171_cov_97.9406_ID_4626-processed-gene-0.31&CDS=1-4026
1984	OG0001984	YJL039C	augustus_masked-NODE_20_length_154965_cov_99.9354_ID_4845-processed-gene-0.219-mRNA-1_1&gene=augustus_masked-NODE_20_length_154965_cov_99.9354_ID_4845-processed-gene-0.219&CDS=1-4974
1985	OG0001985	YJL041W	augustus_masked-NODE_20_length_154965_cov_99.9354_ID_4845-processed-gene-0.186-mRNA-1_1&gene=augustus_masked-NODE_20_length_154965_cov_99.9354_ID_4845-processed-gene-0.186&CDS=1-1824
1986	OG0001986	YJL044C	augustus_masked-NODE_20_length_154965_cov_99.9354_ID_4845-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-NODE_20_length_154965_cov_99.9354_ID_4845-processed-gene-0.184&CDS=1-1101
1987	OG0001987	YJL046W	augustus_masked-NODE_57_length_28241_cov_109.051_ID_7223-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_57_length_28241_cov_109.051_ID_7223-processed-gene-0.1&CDS=1-1458
1988	OG0001988	YJL049W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.95-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.95&CDS=1-1284
1989	OG0001989	YJL050W	augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-0.64&CDS=1-3201
1990	OG0001990	YJL053W	augustus_masked-NODE_18_length_183053_cov_97.7767_ID_4463-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_18_length_183053_cov_97.7767_ID_4463-processed-gene-0.69&CDS=1-870
1991	OG0001991	YJL054W	augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-6.260-mRNA-1_1&gene=augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-6.260&CDS=1-1572
1992	OG0001992	YJL055W	augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-3.22&CDS=1-681
1993	OG0001993	YJL057C	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-1.129&CDS=1-1671
1994	OG0001994	YJL059W	augustus_masked-NODE_31_length_89179_cov_143.237_ID_5261-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_31_length_89179_cov_143.237_ID_5261-processed-gene-0.19&CDS=1-705
1995	OG0001995	YJL060W	augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.155&CDS=1-1275
1996	OG0001996	YJL061W	augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.124&CDS=1-2016
1997	OG0001997	YJL062W-A	augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.61&CDS=1-270
1998	OG0001998	YJL063C	augustus_masked-NODE_10_length_310917_cov_107.48_ID_4357-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_10_length_310917_cov_107.48_ID_4357-processed-gene-1.116&CDS=1-645
1999	OG0001999	YJL065C	augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.62&CDS=1-861
2000	OG0002000	YJL066C	augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-6.121-mRNA-1_1&gene=augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-6.121&CDS=1-759
2001	OG0002001	YJL068C	augustus_masked-NODE_39_length_72524_cov_94.9443_ID_5361-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_39_length_72524_cov_94.9443_ID_5361-processed-gene-0.113&CDS=1-1047
2002	OG0002002	YJL069C	augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_38_length_73655_cov_93.8303_ID_5433-processed-gene-0.43&CDS=1-1605
2003	OG0002003	YJL071W	augustus_masked-NODE_57_length_28241_cov_109.051_ID_7223-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_57_length_28241_cov_109.051_ID_7223-processed-gene-0.11&CDS=1-1593
2004	OG0002004	YJL072C	augustus_masked-NODE_57_length_28241_cov_109.051_ID_7223-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_57_length_28241_cov_109.051_ID_7223-processed-gene-0.2&CDS=1-450
2005	OG0002005	YJL074C	augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.87&CDS=1-3642
2006	OG0002006	YJL076W	augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_28_length_96598_cov_100.004_ID_8157-processed-gene-0.106&CDS=1-3222
2007	OG0002007	YJL080C	augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.33&CDS=1-3528
2008	OG0002008	YJL081C	augustus_masked-NODE_42_length_67509_cov_97.0814_ID_15312-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_42_length_67509_cov_97.0814_ID_15312-processed-gene-0.43&CDS=1-1452
2009	OG0002009	YJL083W	augustus_masked-NODE_42_length_67509_cov_97.0814_ID_15312-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_42_length_67509_cov_97.0814_ID_15312-processed-gene-0.25&CDS=1-1833
2010	OG0002010	YJL084C	augustus_masked-NODE_36_length_74520_cov_107.726_ID_6622-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_36_length_74520_cov_107.726_ID_6622-processed-gene-0.36&CDS=1-3057
2011	OG0002011	YJL085W	augustus_masked-NODE_36_length_74520_cov_107.726_ID_6622-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_36_length_74520_cov_107.726_ID_6622-processed-gene-0.37&CDS=1-1839
2012	OG0002012	YJL087C	augustus_masked-NODE_36_length_74520_cov_107.726_ID_6622-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_36_length_74520_cov_107.726_ID_6622-processed-gene-0.40&CDS=1-2469
2013	OG0002013	YJL088W	augustus_masked-NODE_36_length_74520_cov_107.726_ID_6622-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_36_length_74520_cov_107.726_ID_6622-processed-gene-0.22&CDS=1-951
2014	OG0002014	YJL090C	snap_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-0.87&CDS=1-1905
2015	OG0002015	YJL091C	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.94-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.94&CDS=1-1488
2016	OG0002016	YJL093C	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.123-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.123&CDS=1-4308
2017	OG0002017	YJL094C	augustus_masked-NODE_67_length_14411_cov_103.796_ID_7778-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_67_length_14411_cov_103.796_ID_7778-processed-gene-0.3&CDS=1-2169
2018	OG0002018	YJL095W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.93-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.93&CDS=1-3921
2019	OG0002019	YJL096W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.92-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.92&CDS=1-525
2020	OG0002020	YJL097W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.122&CDS=1-702
2021	OG0002021	YJL100W	augustus_masked-NODE_6_length_487625_cov_118.973_ID_12440-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-NODE_6_length_487625_cov_118.973_ID_12440-processed-gene-3.36&CDS=1-1779
2022	OG0002022	YJL101C	augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-2.60-mRNA-1_1&gene=augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-2.60&CDS=1-2046
