	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034918_Nakazawaea_holstii
1321	OG0001321	YER124C	snap_masked-flattened_line_20-processed-gene-1.116-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.116&CDS=1-2058
1322	OG0001322	YER125W	genemark-flattened_line_54-processed-gene-0.143-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.143&CDS=1-2322
1323	OG0001323	YER126C	genemark-flattened_line_16-processed-gene-1.4-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.4&CDS=1-783
1324	OG0001324	YER127W	genemark-flattened_line_16-processed-gene-1.34-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.34&CDS=1-1023
1325	OG0001325	YER128W	snap_masked-flattened_line_254-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_254-processed-gene-0.10&CDS=1-666
1326	OG0001326	YER133W	maker-flattened_line_254-snap-gene-0.33-mRNA-1_1&gene=maker-flattened_line_254-snap-gene-0.33&CDS=1-1185
1327	OG0001327	YER134C	maker-flattened_line_133-snap-gene-0.34-mRNA-1_1&gene=maker-flattened_line_133-snap-gene-0.34&CDS=1-537
1328	OG0001328	YER136W	augustus_masked-flattened_line_44-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.109&CDS=1-2799
1329	OG0001329	YER140W	snap_masked-flattened_line_44-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.32&CDS=1-1755
1330	OG0001330	YER141W	maker-flattened_line_44-augustus-gene-0.83-mRNA-1_1&gene=maker-flattened_line_44-augustus-gene-0.83&CDS=1-2175
1331	OG0001331	YER142C	snap_masked-flattened_line_6-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.44&CDS=1-963
1332	OG0001332	YER143W	snap_masked-flattened_line_6-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.45&CDS=1-1224
1333	OG0001333	YER146W	genemark-flattened_line_6-processed-gene-2.25-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.25&CDS=1-243
1334	OG0001334	YER148W	snap_masked-flattened_line_54-processed-gene-0.93-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.93&CDS=1-732
1335	OG0001335	YER151C	snap_masked-flattened_line_272-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_272-processed-gene-0.21&CDS=1-1773
1336	OG0001336	YER152C	genemark-flattened_line_272-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_272-processed-gene-0.9&CDS=1-1296
1337	OG0001337	YER154W	genemark-flattened_line_48-processed-gene-0.193-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.193&CDS=1-1137
1338	OG0001338	YER155C	snap_masked-flattened_line_48-processed-gene-0.73-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.73&CDS=1-5730
1339	OG0001339	YER156C	genemark-flattened_line_48-processed-gene-0.155-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.155&CDS=1-1011
1340	OG0001340	YER157W	snap_masked-flattened_line_10-processed-gene-1.167-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.167&CDS=1-2313
1341	OG0001341	YER160C, YLR035C-A	
1342	OG0001342	YER162C	snap_masked-flattened_line_16-processed-gene-0.34-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.34&CDS=1-3177
1343	OG0001343	YER163C	snap_masked-flattened_line_97-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_97-processed-gene-0.37&CDS=1-720
1344	OG0001344	YER164W	snap_masked-flattened_line_171-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_171-processed-gene-0.24&CDS=1-4356
1345	OG0001345	YER165W	snap_masked-flattened_line_171-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_171-processed-gene-0.33&CDS=1-1887
1346	OG0001346	YER166W	snap_masked-flattened_line_54-processed-gene-0.106-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.106&CDS=1-4641
1347	OG0001347	YER168C	augustus_masked-flattened_line_318-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_318-processed-gene-0.9&CDS=1-1131
1348	OG0001348	YER170W	snap_masked-flattened_line_171-processed-gene-0.20-mRNA-1_1&gene=snap_masked-flattened_line_171-processed-gene-0.20&CDS=1-1656
1349	OG0001349	YER172C	genemark-flattened_line_171-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_171-processed-gene-0.9&CDS=1-8796
1350	OG0001350	YER177W	snap_masked-flattened_line_171-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_171-processed-gene-0.18&CDS=1-744
1351	OG0001351	YER178W	augustus_masked-flattened_line_171-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_171-processed-gene-0.51&CDS=1-1215
1352	OG0001352	YER179W	maker-flattened_line_111-snap-gene-0.95-mRNA-1_1&gene=maker-flattened_line_111-snap-gene-0.95&CDS=1-1002
1353	OG0001353	YER182W	snap_masked-flattened_line_4-processed-gene-1.78-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.78&CDS=1-813
1354	OG0001354	YER183C	genemark-flattened_line_4-processed-gene-1.140-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.140&CDS=1-663
1355	OG0001355	YER187W	snap_masked-flattened_line_330-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_330-processed-gene-0.9&CDS=1-873
1356	OG0001356	YFL001W	genemark-flattened_line_28-processed-gene-0.199-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.199&CDS=1-1341
1357	OG0001357	YFL002C	genemark-flattened_line_28-processed-gene-0.236-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.236&CDS=1-1806
1358	OG0001358	YFL003C	snap_masked-flattened_line_52-processed-gene-0.148-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.148&CDS=1-2361
1359	OG0001359	YFL005W	maker-flattened_line_113-snap-gene-0.34-mRNA-1_1&gene=maker-flattened_line_113-snap-gene-0.34&CDS=1-615
1360	OG0001360	YFL007W	genemark-flattened_line_0-processed-gene-0.77-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.77&CDS=1-10818
1361	OG0001361	YFL008W	genemark-flattened_line_230-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_230-processed-gene-0.1&CDS=1-3720
1362	OG0001362	YFL010C	snap_masked-flattened_line_181-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_181-processed-gene-0.6&CDS=1-567
1363	OG0001363	YFL013C	snap_masked-flattened_line_38-processed-gene-0.182-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.182&CDS=1-1854
1364	OG0001364	YFL014W	snap_masked-flattened_line_36-processed-gene-0.206-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.206&CDS=1-345
1365	OG0001365	YFL016C	snap_masked-flattened_line_8-processed-gene-1.194-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.194&CDS=1-1410
1366	OG0001366	YFL017C	snap_masked-flattened_line_68-processed-gene-0.158-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.158&CDS=1-543
1367	OG0001367	YFL018C	snap_masked-flattened_line_68-processed-gene-0.145-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.145&CDS=1-1479
1368	OG0001368	YFL022C	snap_masked-flattened_line_68-processed-gene-0.176-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.176&CDS=1-1488
1369	OG0001369	YFL023W	genemark-flattened_line_155-processed-gene-0.88-mRNA-1_1&gene=genemark-flattened_line_155-processed-gene-0.88&CDS=1-2502
1370	OG0001370	YFL024C	snap_masked-flattened_line_4-processed-gene-1.84-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.84&CDS=1-2379
1371	OG0001371	YFL026W	snap_masked-flattened_line_44-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.39&CDS=1-1194
1372	OG0001372	YFL027C	genemark-flattened_line_181-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_181-processed-gene-0.24&CDS=1-1551
1373	OG0001373	YFL028C	genemark-flattened_line_191-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_191-processed-gene-0.61&CDS=1-984
1374	OG0001374	YFL030W	snap_masked-flattened_line_20-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.19&CDS=1-1161
1375	OG0001375	YFL033C	snap_masked-flattened_line_56-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.32&CDS=1-4866
1376	OG0001376	YFL034C-B	snap_masked-flattened_line_72-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.48&CDS=1-855
1377	OG0001377	YFL034W	snap_masked-flattened_line_230-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_230-processed-gene-0.27&CDS=1-3318
1378	OG0001378	YFL036W	snap_masked-flattened_line_72-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.69&CDS=1-3933
1379	OG0001379	YFL037W	maker-flattened_line_363-snap-gene-0.7-mRNA-1_1&gene=maker-flattened_line_363-snap-gene-0.7&CDS=1-1338
1380	OG0001380	YFL038C	snap_masked-flattened_line_32-processed-gene-0.153-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.153&CDS=1-627
1381	OG0001381	YFL039C	augustus_masked-flattened_line_32-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.21&CDS=1-1128
1382	OG0001382	YFL044C	snap_masked-flattened_line_288-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_288-processed-gene-0.29&CDS=1-933
1383	OG0001383	YFL045C	snap_masked-flattened_line_288-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_288-processed-gene-0.31&CDS=1-753
1384	OG0001384	YFL046W	genemark-flattened_line_288-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_288-processed-gene-0.9&CDS=1-588
1385	OG0001385	YFL047W	snap_masked-flattened_line_36-processed-gene-0.205-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.205&CDS=1-2310
1386	OG0001386	YFL053W	snap_masked-flattened_line_203-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_203-processed-gene-0.33&CDS=1-1758
1387	OG0001387	YFL054C	augustus_masked-flattened_line_153-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_153-processed-gene-0.20&CDS=1-546
1388	OG0001388	YFL055W	snap_masked-flattened_line_173-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_173-processed-gene-0.80&CDS=1-1581
1389	OG0001389	YFR001W	snap_masked-flattened_line_22-processed-gene-0.129-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.129&CDS=1-615
1390	OG0001390	YFR002W	snap_masked-flattened_line_38-processed-gene-0.213-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.213&CDS=1-2640
1391	OG0001391	YFR004W	snap_masked-flattened_line_16-processed-gene-1.177-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.177&CDS=1-930
1392	OG0001392	YFR006W	snap_masked-flattened_line_157-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_157-processed-gene-0.28&CDS=1-1428
1393	OG0001393	YFR007W	maker-flattened_line_68-snap-gene-0.71-mRNA-1_1&gene=maker-flattened_line_68-snap-gene-0.71&CDS=1-735
1394	OG0001394	YFR009W	snap_masked-flattened_line_12-processed-gene-1.230-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.230&CDS=1-2250
1395	OG0001395	YFR010W	snap_masked-flattened_line_161-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_161-processed-gene-0.30&CDS=1-1455
1396	OG0001396	YFR011C	maker-flattened_line_161-augustus-gene-0.49-mRNA-1_1&gene=maker-flattened_line_161-augustus-gene-0.49&CDS=1-1365
1397	OG0001397	YFR015C	snap_masked-flattened_line_32-processed-gene-0.112-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.112&CDS=1-2124
1398	OG0001398	YFR016C	augustus_masked-flattened_line_129-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_129-processed-gene-0.81&CDS=1-1998
1399	OG0001399	YFR019W	snap_masked-flattened_line_103-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_103-processed-gene-0.33&CDS=1-5988
1400	OG0001400	YFR021W	snap_masked-flattened_line_18-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.69&CDS=1-1518
1401	OG0001401	YFR024C-A	snap_masked-flattened_line_18-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.91&CDS=1-1269
1402	OG0001402	YFR027W	snap_masked-flattened_line_125-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_125-processed-gene-0.47&CDS=1-849
1403	OG0001403	YFR028C	snap_masked-flattened_line_240-processed-gene-0.7-mRNA-1_1&gene=snap_masked-flattened_line_240-processed-gene-0.7&CDS=1-1761
1404	OG0001404	YFR029W	snap_masked-flattened_line_18-processed-gene-1.66-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.66&CDS=1-2079
1405	OG0001405	YFR030W	snap_masked-flattened_line_0-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.32&CDS=1-3186
1406	OG0001406	YFR031C	snap_masked-flattened_line_0-processed-gene-0.36-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.36&CDS=1-3510
1407	OG0001407	YFR032C-A	augustus_masked-flattened_line_0-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.49&CDS=1-219
1408	OG0001408	YFR033C	snap_masked-flattened_line_8-processed-gene-1.278-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.278&CDS=1-399
1409	OG0001409	YFR034C	augustus_masked-flattened_line_46-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.85&CDS=1-1758
1410	OG0001410	YFR037C	snap_masked-flattened_line_34-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.79&CDS=1-1530
1411	OG0001411	YFR038W	snap_masked-flattened_line_34-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.31&CDS=1-2517
1412	OG0001412	YFR041C	genemark-flattened_line_210-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_210-processed-gene-0.13&CDS=1-963
1413	OG0001413	YFR042W	augustus_masked-flattened_line_210-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_210-processed-gene-0.58&CDS=1-636
1414	OG0001414	YFR044C	snap_masked-flattened_line_210-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_210-processed-gene-0.28&CDS=1-1434
1415	OG0001415	YFR045W	genemark-flattened_line_42-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.48&CDS=1-1089
1416	OG0001416	YFR047C	snap_masked-flattened_line_125-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_125-processed-gene-0.67&CDS=1-906
1417	OG0001417	YFR048W	snap_masked-flattened_line_16-processed-gene-1.176-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.176&CDS=1-2085
1418	OG0001418	YFR049W	maker-flattened_line_56-augustus-gene-0.213-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.213&CDS=1-288
1419	OG0001419	YFR050C	snap_masked-flattened_line_56-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.72&CDS=1-792
1420	OG0001420	YFR051C	snap_masked-flattened_line_56-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.69&CDS=1-1596
1421	OG0001421	YGL001C	genemark-flattened_line_56-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.96&CDS=1-1047
1422	OG0001422	YGL003C	maker-flattened_line_56-snap-gene-0.215-mRNA-1_1&gene=maker-flattened_line_56-snap-gene-0.215&CDS=1-3048
1423	OG0001423	YGL005C	snap_masked-flattened_line_97-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_97-processed-gene-0.13&CDS=1-831
1424	OG0001424	YGL006W	snap_masked-flattened_line_97-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_97-processed-gene-0.35&CDS=1-3666
1425	OG0001425	YGL008C	snap_masked-flattened_line_290-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_290-processed-gene-0.14&CDS=1-2694
1426	OG0001426	YGL009C	snap_masked-flattened_line_119-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_119-processed-gene-0.25&CDS=1-2340
1427	OG0001427	YGL010W	snap_masked-flattened_line_181-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_181-processed-gene-0.13&CDS=1-585
1428	OG0001428	YGL011C	augustus_masked-flattened_line_147-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_147-processed-gene-0.73&CDS=1-1677
1429	OG0001429	YGL012W	genemark-flattened_line_147-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_147-processed-gene-0.7&CDS=1-1407
1430	OG0001430	YGL014W	snap_masked-flattened_line_324-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_324-processed-gene-0.16&CDS=1-2331
1431	OG0001431	YGL016W	snap_masked-flattened_line_97-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_97-processed-gene-0.12&CDS=1-2952
1432	OG0001432	YGL017W	snap_masked-flattened_line_56-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.13&CDS=1-1362
1433	OG0001433	YGL018C	snap_masked-flattened_line_193-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_193-processed-gene-0.48&CDS=1-720
1434	OG0001434	YGL019W	snap_masked-flattened_line_56-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.12&CDS=1-900
1435	OG0001435	YGL020C	augustus_masked-flattened_line_56-processed-gene-0.186-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.186&CDS=1-555
1436	OG0001436	YGL022W	snap_masked-flattened_line_324-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_324-processed-gene-0.15&CDS=1-2232
1437	OG0001437	YGL026C	maker-flattened_line_8-augustus-gene-1.282-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-1.282&CDS=1-4869
1438	OG0001438	YGL027C	genemark-flattened_line_8-processed-gene-1.46-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.46&CDS=1-2391
1439	OG0001439	YGL028C	snap_masked-flattened_line_56-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.0&CDS=1-1638
1440	OG0001440	YGL030W	genemark-flattened_line_52-processed-gene-0.201-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.201&CDS=1-327
1441	OG0001441	YGL037C	snap_masked-flattened_line_18-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.58&CDS=1-705
1442	OG0001442	YGL040C	genemark-flattened_line_2-processed-gene-1.12-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.12&CDS=1-1023
1443	OG0001443	YGL043W	snap_masked-flattened_line_16-processed-gene-0.42-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.42&CDS=1-885
1444	OG0001444	YGL044C	maker-flattened_line_16-snap-gene-1.61-mRNA-1_1&gene=maker-flattened_line_16-snap-gene-1.61&CDS=1-1929
1445	OG0001445	YGL045W	snap_masked-flattened_line_18-processed-gene-1.99-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.99&CDS=1-2010
1446	OG0001446	YGL047W	snap_masked-flattened_line_107-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_107-processed-gene-0.72&CDS=1-576
1447	OG0001447	YGL048C	snap_masked-flattened_line_16-processed-gene-1.162-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.162&CDS=1-1194
1448	OG0001448	YGL050W	snap_masked-flattened_line_18-processed-gene-1.71-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.71&CDS=1-828
1449	OG0001449	YGL055W	snap_masked-flattened_line_42-processed-gene-0.223-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.223&CDS=1-1455
1450	OG0001450	YGL058W	snap_masked-flattened_line_123-processed-gene-0.46-mRNA-1_1&gene=snap_masked-flattened_line_123-processed-gene-0.46&CDS=1-498
1451	OG0001451	YGL064C	snap_masked-flattened_line_12-processed-gene-1.200-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.200&CDS=1-1476
1452	OG0001452	YGL065C	genemark-flattened_line_145-processed-gene-0.57-mRNA-1_1&gene=genemark-flattened_line_145-processed-gene-0.57&CDS=1-1335
1453	OG0001453	YGL066W	snap_masked-flattened_line_145-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_145-processed-gene-0.16&CDS=1-1326
1454	OG0001454	YGL067W	snap_masked-flattened_line_14-processed-gene-1.52-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.52&CDS=1-1107
1455	OG0001455	YGL068W	genemark-flattened_line_28-processed-gene-0.244-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.244&CDS=1-552
1456	OG0001456	YGL073W	genemark-flattened_line_2-processed-gene-2.230-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.230&CDS=1-1734
1457	OG0001457	YGL077C	snap_masked-flattened_line_30-processed-gene-0.73-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.73&CDS=1-1593
1458	OG0001458	YGL078C	snap_masked-flattened_line_6-processed-gene-1.14-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.14&CDS=1-1536
1459	OG0001459	YGL079W	snap_masked-flattened_line_101-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_101-processed-gene-0.8&CDS=1-540
1460	OG0001460	YGL080W	snap_masked-flattened_line_127-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_127-processed-gene-0.12&CDS=1-354
