	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035677_Kodamaea_ohmeri
1939	OG0001939	YJL087C	maker-NODE_12_length_293403_cov_12.573_ID_23-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_12_length_293403_cov_12.573_ID_23-snap-gene-0.2&CDS=1-2658
1940	OG0001940	YJL088W	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.227-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.227&CDS=1-1023
1941	OG0001941	YJL090C	snap_masked-NODE_41_length_55301_cov_13.8675_ID_81-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_41_length_55301_cov_13.8675_ID_81-processed-gene-0.15&CDS=1-2127
1942	OG0001942	YJL091C	snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.26&CDS=1-1518
1943	OG0001943	YJL092W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-3.16-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-3.16&CDS=1-2661
1944	OG0001944	YJL093C	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-4.120-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-4.120&CDS=1-2007
1945	OG0001945	YJL094C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-4.132-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-4.132&CDS=1-2364
1946	OG0001946	YJL095W	maker-NODE_9_length_318665_cov_14.3369_ID_17-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_9_length_318665_cov_14.3369_ID_17-snap-gene-0.0&CDS=1-6810
1947	OG0001947	YJL096W	snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-0.4&CDS=1-495
1948	OG0001948	YJL097W	snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-0.17&CDS=1-651
1949	OG0001949	YJL100W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.32&CDS=1-1773
1950	OG0001950	YJL101C	snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.212-mRNA-1_1&gene=snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.212&CDS=1-2046
1951	OG0001951	YJL102W	snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.232-mRNA-1_1&gene=snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.232&CDS=1-3351
1952	OG0001952	YJL104W	snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.216-mRNA-1_1&gene=snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.216&CDS=1-360
1953	OG0001953	YJL106W	genemark-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.69&CDS=1-3627
1954	OG0001954	YJL108C	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.28&CDS=1-3204
1955	OG0001955	YJL109C	genemark-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.62&CDS=1-5796
1956	OG0001956	YJL111W	snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.139&CDS=1-1620
1957	OG0001957	YJL115W	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.36&CDS=1-756
1958	OG0001958	YJL117W	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-0.97&CDS=1-1005
1959	OG0001959	YJL121C	augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.234-mRNA-1_1&gene=augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.234&CDS=1-693
1960	OG0001960	YJL122W	augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.273-mRNA-1_1&gene=augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.273&CDS=1-441
1961	OG0001961	YJL123C	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.180-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.180&CDS=1-1239
1962	OG0001962	YJL124C	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.232-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.232&CDS=1-492
1963	OG0001963	YJL125C	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.184-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.184&CDS=1-1314
1964	OG0001964	YJL126W	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.225-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.225&CDS=1-879
1965	OG0001965	YJL128C	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.103-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.103&CDS=1-2511
1966	OG0001966	YJL130C	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.75-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.75&CDS=1-6594
1967	OG0001967	YJL131C	snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-1.35&CDS=1-1041
1968	OG0001968	YJL140W	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.185-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.185&CDS=1-573
1969	OG0001969	YJL141C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.184-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.184&CDS=1-1899
1970	OG0001970	YJL143W	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.183-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.183&CDS=1-450
1971	OG0001971	YJL148W	snap_masked-NODE_44_length_48808_cov_20.7393_ID_87-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_44_length_48808_cov_20.7393_ID_87-processed-gene-0.60&CDS=1-708
1972	OG0001972	YJL153C	snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-1.21&CDS=1-1560
1973	OG0001973	YJL154C	maker-NODE_14_length_273670_cov_15.0565_ID_27-snap-gene-0.113-mRNA-1_1&gene=maker-NODE_14_length_273670_cov_15.0565_ID_27-snap-gene-0.113&CDS=1-2490
1974	OG0001974	YJL155C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.28-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.28&CDS=1-1383
1975	OG0001975	YJL156C	genemark-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.140-mRNA-1_1&gene=genemark-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.140&CDS=1-2490
1976	OG0001976	YJL163C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-3.10-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-3.10&CDS=1-1905
1977	OG0001977	YJL166W	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.188-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.188&CDS=1-282
1978	OG0001978	YJL167W	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.221-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.221&CDS=1-1047
1979	OG0001979	YJL168C	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.29-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.29&CDS=1-2277
1980	OG0001980	YJL171C	snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-0.29&CDS=1-1236
1981	OG0001981	YJL176C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.220-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.220&CDS=1-2370
1982	OG0001982	YJL178C	augustus_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.171-mRNA-1_1&gene=augustus_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-6.171&CDS=1-789
1983	OG0001983	YJL179W	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.31&CDS=1-363
1984	OG0001984	YJL180C	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.5&CDS=1-1035
1985	OG0001985	YJL183W	snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-0.107&CDS=1-1302
1986	OG0001986	YJL187C	snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.12-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.12&CDS=1-3606
1987	OG0001987	YJL189W	genemark-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-5.53-mRNA-1_1&gene=genemark-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-5.53&CDS=1-150
1988	OG0001988	YJL190C	maker-NODE_2_length_879785_cov_13.6258_ID_3-snap-gene-4.155-mRNA-1_1&gene=maker-NODE_2_length_879785_cov_13.6258_ID_3-snap-gene-4.155&CDS=1-390
1989	OG0001989	YJL194W	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.166-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.166&CDS=1-1461
1990	OG0001990	YJL197W	maker-NODE_39_length_59834_cov_19.6063_ID_77-snap-gene-0.51-mRNA-1_1&gene=maker-NODE_39_length_59834_cov_19.6063_ID_77-snap-gene-0.51&CDS=1-3708
1991	OG0001991	YJL200C	augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.86-mRNA-1_1&gene=augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-9.86&CDS=1-2358
1992	OG0001992	YJL201W	augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.68-mRNA-1_1&gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.68&CDS=1-1761
1993	OG0001993	YJL203W	snap_masked-NODE_61_length_16810_cov_16.4096_ID_121-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_61_length_16810_cov_16.4096_ID_121-processed-gene-0.1&CDS=1-1134
1994	OG0001994	YJL204C	snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.137&CDS=1-2424
1995	OG0001995	YJL207C	snap_masked-NODE_48_length_44495_cov_13.0864_ID_95-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_48_length_44495_cov_13.0864_ID_95-processed-gene-0.41&CDS=1-5778
1996	OG0001996	YJL208C	snap_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.123&CDS=1-954
1997	OG0001997	YJL212C	snap_masked-NODE_42_length_53985_cov_14.5149_ID_83-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_42_length_53985_cov_14.5149_ID_83-processed-gene-0.53&CDS=1-2301
1998	OG0001998	YJR001W	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.54&CDS=1-1707
1999	OG0001999	YJR002W	snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-0.26&CDS=1-1935
2000	OG0002000	YJR003C	augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.105-mRNA-1_1&gene=augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.105&CDS=1-1245
2001	OG0002001	YJR005W	maker-NODE_25_length_181833_cov_18.5809_ID_49-augustus-gene-0.250-mRNA-1_1&gene=maker-NODE_25_length_181833_cov_18.5809_ID_49-augustus-gene-0.250&CDS=1-2991
2002	OG0002002	YJR006W	augustus_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-0.82&CDS=1-1392
2003	OG0002003	YJR007W	snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.233-mRNA-1_1&gene=snap_masked-NODE_25_length_181833_cov_18.5809_ID_49-processed-gene-0.233&CDS=1-909
2004	OG0002004	YJR010W	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.162-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.162&CDS=1-1530
2005	OG0002005	YJR013W	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-2.134-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-2.134&CDS=1-1176
2006	OG0002006	YJR014W	augustus_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-4.30-mRNA-1_1&gene=augustus_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-4.30&CDS=1-591
2007	OG0002007	YJR016C	snap_masked-NODE_42_length_53985_cov_14.5149_ID_83-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_42_length_53985_cov_14.5149_ID_83-processed-gene-0.35&CDS=1-1758
2008	OG0002008	YJR017C	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.106-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-3.106&CDS=1-525
2009	OG0002009	YJR022W	genemark-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.75-mRNA-1_1&gene=genemark-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.75&CDS=1-291
2010	OG0002010	YJR024C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.11-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.11&CDS=1-777
2011	OG0002011	YJR025C	snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-2.58-mRNA-1_1&gene=snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-2.58&CDS=1-510
2012	OG0002012	YJR032W	snap_masked-NODE_16_length_237626_cov_15.7118_ID_31-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_16_length_237626_cov_15.7118_ID_31-processed-gene-0.7&CDS=1-1122
2013	OG0002013	YJR033C	maker-NODE_16_length_237626_cov_15.7118_ID_31-snap-gene-1.167-mRNA-1_1&gene=maker-NODE_16_length_237626_cov_15.7118_ID_31-snap-gene-1.167&CDS=1-3873
2014	OG0002014	YJR034W	snap_masked-NODE_16_length_237626_cov_15.7118_ID_31-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_16_length_237626_cov_15.7118_ID_31-processed-gene-1.142&CDS=1-348
2015	OG0002015	YJR035W	snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-1.7&CDS=1-3411
2016	OG0002016	YJR040W	snap_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.15&CDS=1-2259
2017	OG0002017	YJR041C	augustus_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.111&CDS=1-3282
2018	OG0002018	YJR042W	snap_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_17_length_234519_cov_13.9347_ID_33-processed-gene-1.49&CDS=1-2277
2019	OG0002019	YJR044C	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-0.109&CDS=1-420
2020	OG0002020	YJR050W	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.172-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.172&CDS=1-810
2021	OG0002021	YJR052W	snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.60&CDS=1-1737
2022	OG0002022	YJR055W	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.200-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.200&CDS=1-453
2023	OG0002023	YJR056C	augustus_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-2.63&CDS=1-720
2024	OG0002024	YJR057W	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.26&CDS=1-606
2025	OG0002025	YJR058C	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.6&CDS=1-435
2026	OG0002026	YJR060W	maker-NODE_30_length_152298_cov_13.6929_ID_59-augustus-gene-0.179-mRNA-1_1&gene=maker-NODE_30_length_152298_cov_13.6929_ID_59-augustus-gene-0.179&CDS=1-1596
2027	OG0002027	YJR062C	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-2.17&CDS=1-1155
2028	OG0002028	YJR063W	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.16-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.16&CDS=1-369
2029	OG0002029	YJR064W	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.17-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.17&CDS=1-1650
2030	OG0002030	YJR068W	augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-8.85-mRNA-1_1&gene=augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-8.85&CDS=1-1023
2031	OG0002031	YJR069C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.24-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.24&CDS=1-585
2032	OG0002032	YJR070C	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.64&CDS=1-969
2033	OG0002033	YJR072C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-8.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-8.127&CDS=1-1119
2034	OG0002034	YJR073C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.18&CDS=1-639
2035	OG0002035	YJR074W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.238-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.238&CDS=1-522
2036	OG0002036	YJR076C	snap_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.148-mRNA-1_1&gene=snap_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.148&CDS=1-1269
2037	OG0002037	YJR077C	snap_masked-NODE_44_length_48808_cov_20.7393_ID_87-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_44_length_48808_cov_20.7393_ID_87-processed-gene-0.58&CDS=1-921
2038	OG0002038	YJR078W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.4&CDS=1-1350
2039	OG0002039	YJR082C	snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.199-mRNA-1_1&gene=snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.199&CDS=1-510
2040	OG0002040	YJR084W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.13-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.13&CDS=1-1302
2041	OG0002041	YJR085C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-0.20&CDS=1-321
2042	OG0002042	YJR090C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.36-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.36&CDS=1-2262
2043	OG0002043	YJR093C	augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.85-mRNA-1_1&gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.85&CDS=1-6114
2044	OG0002044	YJR095W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.29-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.29&CDS=1-930
2045	OG0002045	YJR096W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.2&CDS=1-852
2046	OG0002046	YJR097W	maker-NODE_3_length_792866_cov_15.5115_ID_5-snap-gene-4.120-mRNA-1_1&gene=maker-NODE_3_length_792866_cov_15.5115_ID_5-snap-gene-4.120&CDS=1-537
2047	OG0002047	YJR098C	snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_9_length_318665_cov_14.3369_ID_17-processed-gene-0.12&CDS=1-2211
2048	OG0002048	YJR099W	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-5.30-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-5.30&CDS=1-702
2049	OG0002049	YJR100C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.28-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.28&CDS=1-1035
2050	OG0002050	YJR101W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.11-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-5.11&CDS=1-771
2051	OG0002051	YJR104C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-1.131-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-1.131&CDS=1-462
2052	OG0002052	YJR105W	snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.47-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.47&CDS=1-1044
2053	OG0002053	YJR107W	genemark-NODE_54_length_36252_cov_13.6396_ID_107-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_54_length_36252_cov_13.6396_ID_107-processed-gene-0.33&CDS=1-1206
2054	OG0002054	YJR109C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.11-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-3.11&CDS=1-3432
2055	OG0002055	YJR110W	genemark-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-2.93&CDS=1-3987
