	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041840_Candida_wancherniae
1979	OG0001979	YKL117W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-12.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-12.9&CDS=1-654
1980	OG0001980	YKL120W	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.92-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.92&CDS=1-987
1981	OG0001981	YKL122C	augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-1.146&CDS=1-501
1982	OG0001982	YKL125W	augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-2.63&CDS=1-1860
1983	OG0001983	YKL134C	augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.104&CDS=1-2310
1984	OG0001984	YKL137W	augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.127&CDS=1-366
1985	OG0001985	YKL138C	augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.126&CDS=1-339
1986	OG0001986	YKL140W	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-7.49-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-7.49&CDS=1-1410
1987	OG0001987	YKL144C	augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-3.35&CDS=1-585
1988	OG0001988	YKL145W	augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-3.60-mRNA-1_1&gene=augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-3.60&CDS=1-1335
1989	OG0001989	YKL148C	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-0.27&CDS=1-1887
1990	OG0001990	YKL149C	genemark-NODE_20_length_47998_cov_40.999_ID_1733-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_20_length_47998_cov_40.999_ID_1733-processed-gene-0.33&CDS=1-1455
1991	OG0001991	YKL150W	augustus_masked-NODE_20_length_47998_cov_40.999_ID_1733-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_20_length_47998_cov_40.999_ID_1733-processed-gene-0.55&CDS=1-879
1992	OG0001992	YKL151C	augustus_masked-NODE_20_length_47998_cov_40.999_ID_1733-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_20_length_47998_cov_40.999_ID_1733-processed-gene-0.69&CDS=1-2271
1993	OG0001993	YKL152C	genemark-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.86-mRNA-1_1&gene=genemark-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.86&CDS=1-765
1994	OG0001994	YKL155C	augustus_masked-NODE_20_length_47998_cov_40.999_ID_1733-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_20_length_47998_cov_40.999_ID_1733-processed-gene-0.50&CDS=1-2412
1995	OG0001995	YKL160W	augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-0.103&CDS=1-351
1996	OG0001996	YKL162C	augustus_masked-NODE_18_length_142348_cov_45.3673_ID_1608-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_18_length_142348_cov_45.3673_ID_1608-processed-gene-0.25&CDS=1-1962
1997	OG0001997	YKL165C	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.9-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.9&CDS=1-2913
1998	OG0001998	YKL170W	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-2.62&CDS=1-396
1999	OG0001999	YKL174C	augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-2.74&CDS=1-1956
2000	OG0002000	YKL175W	snap_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-1.89&CDS=1-2166
2001	OG0002001	YKL179C	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-6.120-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-6.120&CDS=1-2037
2002	OG0002002	YKL181W	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-7.70-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-7.70&CDS=1-1212
2003	OG0002003	YKL182W	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-7.47-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-7.47&CDS=1-6183
2004	OG0002004	YKL184W	genemark-NODE_19_length_105875_cov_41.28_ID_2904-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_19_length_105875_cov_41.28_ID_2904-processed-gene-0.67&CDS=1-1368
2005	OG0002005	YKL185W	augustus_masked-NODE_16_length_188242_cov_42.4077_ID_1527-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_16_length_188242_cov_42.4077_ID_1527-processed-gene-0.60&CDS=1-1584
2006	OG0002006	YKL186C	augustus_masked-NODE_16_length_188242_cov_42.4077_ID_1527-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_16_length_188242_cov_42.4077_ID_1527-processed-gene-0.21&CDS=1-555
2007	OG0002007	YKL189W	augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-3.42&CDS=1-1017
2008	OG0002008	YKL190W	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-3.34&CDS=1-522
2009	OG0002009	YKL191W	maker-NODE_16_length_188242_cov_42.4077_ID_1527-augustus-gene-0.170-mRNA-1_1&gene=maker-NODE_16_length_188242_cov_42.4077_ID_1527-augustus-gene-0.170&CDS=1-3612
2010	OG0002010	YKL192C	augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.64&CDS=1-342
2011	OG0002011	YKL193C	augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.63&CDS=1-1122
2012	OG0002012	YKL195W	augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-5.147-mRNA-1_1&gene=augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-5.147&CDS=1-720
2013	OG0002013	YKL196C	augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-5.146-mRNA-1_1&gene=augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-5.146&CDS=1-597
2014	OG0002014	YKL197C	augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-1.54&CDS=1-3324
2015	OG0002015	YKL203C	augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-8.97-mRNA-1_1&gene=augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-8.97&CDS=1-7383
2016	OG0002016	YKL205W	augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-0.98&CDS=1-2967
2017	OG0002017	YKL206C	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-2.59&CDS=1-741
2018	OG0002018	YKL209C	genemark-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-0.81&CDS=1-3723
2019	OG0002019	YKL210W	augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-0.106&CDS=1-3054
2020	OG0002020	YKL211C	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.8-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.8&CDS=1-1530
2021	OG0002021	YKL212W	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-5.59-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-5.59&CDS=1-1830
2022	OG0002022	YKL213C	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.5-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.5&CDS=1-2304
2023	OG0002023	YKL215C	augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.178&CDS=1-5598
2024	OG0002024	YKL216W	augustus_masked-NODE_18_length_142348_cov_45.3673_ID_1608-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_18_length_142348_cov_45.3673_ID_1608-processed-gene-0.59&CDS=1-1287
2025	OG0002025	YKL217W	snap_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.42&CDS=1-1551
2026	OG0002026	YKR002W	augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-0.99&CDS=1-741
2027	OG0002027	YKR008W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-8.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-8.125&CDS=1-1701
2028	OG0002028	YKR009C	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-0.107&CDS=1-2709
2029	OG0002029	YKR023W	augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-2.29&CDS=1-1512
2030	OG0002030	YKR024C	augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.29&CDS=1-2313
2031	OG0002031	YKR025W	augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.30&CDS=1-798
2032	OG0002032	YKR026C	augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-1.69&CDS=1-954
2033	OG0002033	YKR030W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-8.131-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-8.131&CDS=1-957
2034	OG0002034	YKR031C	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-0.56&CDS=1-4998
2035	OG0002035	YKR034W	genemark-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-3.91-mRNA-1_1&gene=genemark-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-3.91&CDS=1-1647
2036	OG0002036	YKR035W-A	augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.145&CDS=1-603
2037	OG0002037	YKR038C	augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.125&CDS=1-1116
2038	OG0002038	YKR043C	augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-1.94&CDS=1-720
2039	OG0002039	YKR048C	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.94-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.94&CDS=1-1212
2040	OG0002040	YKR050W	augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-6.80-mRNA-1_1&gene=augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-6.80&CDS=1-3579
2041	OG0002041	YKR051W	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-4.69-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-4.69&CDS=1-1632
2042	OG0002042	YKR054C	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.99&CDS=1-12315
2043	OG0002043	YKR060W	maker-NODE_13_length_302379_cov_64.3008_ID_1562-snap-gene-2.189-mRNA-1_1&gene=maker-NODE_13_length_302379_cov_64.3008_ID_1562-snap-gene-2.189&CDS=1-831
2044	OG0002044	YKR062W	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-5.48-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-5.48&CDS=1-2619
2045	OG0002045	YKR063C	augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-2.20&CDS=1-1248
2046	OG0002046	YKR065C	augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-1.0&CDS=1-528
2047	OG0002047	YKR068C	augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-0.86&CDS=1-573
2048	OG0002048	YKR069W	maker-NODE_14_length_294837_cov_43.2695_ID_1346-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_14_length_294837_cov_43.2695_ID_1346-augustus-gene-0.0&CDS=1-2715
2049	OG0002049	YKR071C	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-5.18-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-5.18&CDS=1-1038
2050	OG0002050	YKR072C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-3.87-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-3.87&CDS=1-1413
2051	OG0002051	YKR074W	genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.157-mRNA-1_1&gene=genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.157&CDS=1-447
2052	OG0002052	YKR079C	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-5.41-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-5.41&CDS=1-2544
2053	OG0002053	YKR080W	augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.170&CDS=1-4671
2054	OG0002054	YKR081C	maker-NODE_2_length_1010902_cov_46.2783_ID_931-augustus-gene-3.1-mRNA-1_1&gene=maker-NODE_2_length_1010902_cov_46.2783_ID_931-augustus-gene-3.1&CDS=1-957
2055	OG0002055	YKR082W	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-3.65&CDS=1-3471
2056	OG0002056	YKR083C	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-3.87-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-3.87&CDS=1-306
2057	OG0002057	YKR085C	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-5.16-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-5.16&CDS=1-444
2058	OG0002058	YKR087C	augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-1.141&CDS=1-1044
2059	OG0002059	YKR088C	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-3.44-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-3.44&CDS=1-999
2060	OG0002060	YKR090W	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-3.25&CDS=1-2133
2061	OG0002061	YKR092C	maker-NODE_7_length_609123_cov_48.3247_ID_1015-snap-gene-5.113-mRNA-1_1&gene=maker-NODE_7_length_609123_cov_48.3247_ID_1015-snap-gene-5.113&CDS=1-1194
2062	OG0002062	YKR093W	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-7.132-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-7.132&CDS=1-1701
2063	OG0002063	YKR095W-A	snap_masked-NODE_18_length_142348_cov_45.3673_ID_1608-processed-gene-0.179-mRNA-1_1&gene=snap_masked-NODE_18_length_142348_cov_45.3673_ID_1608-processed-gene-0.179&CDS=1-273
2064	OG0002064	YKR097W	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.109&CDS=1-1659
2065	OG0002065	YLL002W	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-3.0-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-3.0&CDS=1-1335
2066	OG0002066	YLL004W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-9.74-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-9.74&CDS=1-2208
2067	OG0002067	YLL006W	augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-1.36&CDS=1-1077
2068	OG0002068	YLL007C	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-0.64&CDS=1-1995
2069	OG0002069	YLL008W	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-0.63&CDS=1-2172
2070	OG0002070	YLL011W	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-7.105-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-7.105&CDS=1-2406
2071	OG0002071	YLL013C	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-2.97&CDS=1-2445
2072	OG0002072	YLL014W	augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-1.47&CDS=1-330
2073	OG0002073	YLL018C	genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.154-mRNA-1_1&gene=genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.154&CDS=1-1677
2074	OG0002074	YLL018C-A	augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-2.35&CDS=1-345
2075	OG0002075	YLL019C	augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-2.4-mRNA-1_1&gene=augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-2.4&CDS=1-1908
2076	OG0002076	YLL021W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.108&CDS=1-4608
2077	OG0002077	YLL023C	genemark-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.93&CDS=1-843
2078	OG0002078	YLL027W	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-1.107&CDS=1-1719
2079	OG0002079	YLL028W	maker-NODE_5_length_881935_cov_49.742_ID_1127-augustus-gene-2.41-mRNA-1_1&gene=maker-NODE_5_length_881935_cov_49.742_ID_1127-augustus-gene-2.41&CDS=1-2154
2080	OG0002080	YLL031C	augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.13&CDS=1-4059
2081	OG0002081	YLL032C	augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-0.102&CDS=1-2607
2082	OG0002082	YLL034C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.129&CDS=1-2442
2083	OG0002083	YLL036C	augustus_masked-NODE_16_length_188242_cov_42.4077_ID_1527-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_16_length_188242_cov_42.4077_ID_1527-processed-gene-0.55&CDS=1-1533
2084	OG0002084	YLL040C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.119&CDS=1-9225
2085	OG0002085	YLL041C	augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-1.66&CDS=1-780
2086	OG0002086	YLL048C	augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-1.46&CDS=1-4899
