	OrthologID	Saccharomyces_cerevisiae	yHAB154_Kazachstania_transvaalensis
1883	OG0001883	YJL036W	augustus_masked-NODE_12_length_212699_cov_20.9426_ID_23-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_12_length_212699_cov_20.9426_ID_23-processed-gene-0.4&CDS=1-1284
1884	OG0001884	YJL039C	snap_masked-NODE_16_length_180433_cov_20.8659_ID_31-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_16_length_180433_cov_20.8659_ID_31-processed-gene-0.75&CDS=1-5082
1885	OG0001885	YJL042W	augustus_masked-NODE_90_length_33775_cov_20.5851_ID_179-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_90_length_33775_cov_20.5851_ID_179-processed-gene-0.9&CDS=1-4392
1886	OG0001886	YJL044C	augustus_masked-NODE_90_length_33775_cov_20.5851_ID_179-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_90_length_33775_cov_20.5851_ID_179-processed-gene-0.4&CDS=1-1434
1887	OG0001887	YJL046W	snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.110-mRNA-1_1&gene=snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.110&CDS=1-1116
1888	OG0001888	YJL049W	snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.111-mRNA-1_1&gene=snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.111&CDS=1-1419
1889	OG0001889	YJL050W	snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.112&CDS=1-3174
1890	OG0001890	YJL051W	snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.113-mRNA-1_1&gene=snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.113&CDS=1-2964
1891	OG0001891	YJL053W	snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.114-mRNA-1_1&gene=snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.114&CDS=1-2190
1892	OG0001892	YJL055W	augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.49-mRNA-1_1&gene=augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.49&CDS=1-651
1893	OG0001893	YJL057C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.12&CDS=1-2052
1894	OG0001894	YJL059W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.28&CDS=1-1128
1895	OG0001895	YJL060W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.11&CDS=1-1293
1896	OG0001896	YJL062W-A	snap_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-1.65-mRNA-1_1&gene=snap_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-1.65&CDS=1-252
1897	OG0001897	YJL063C	augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-1.139&CDS=1-798
1898	OG0001898	YJL065C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.27&CDS=1-498
1899	OG0001899	YJL066C	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.97&CDS=1-846
1900	OG0001900	YJL069C	maker-NODE_1_length_598420_cov_21.3006_ID_1-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_1_length_598420_cov_21.3006_ID_1-augustus-gene-0.2&CDS=1-2628
1901	OG0001901	YJL070C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.24&CDS=1-2544
1902	OG0001902	YJL071W	genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.42&CDS=1-1482
1903	OG0001903	YJL072C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.23&CDS=1-522
1904	OG0001904	YJL073W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.9&CDS=1-1953
1905	OG0001905	YJL074C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.8&CDS=1-3633
1906	OG0001906	YJL076W	augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-1.113&CDS=1-3663
1907	OG0001907	YJL080C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.42&CDS=1-3672
1908	OG0001908	YJL081C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.41&CDS=1-1449
1909	OG0001909	YJL083W	snap_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.108&CDS=1-2733
1910	OG0001910	YJL084C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.40&CDS=1-3474
1911	OG0001911	YJL085W	genemark-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.65&CDS=1-1872
1912	OG0001912	YJL087C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.39&CDS=1-2535
1913	OG0001913	YJL088W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.20&CDS=1-975
1914	OG0001914	YJL089W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.19&CDS=1-3585
1915	OG0001915	YJL090C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.38&CDS=1-2640
1916	OG0001916	YJL091C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.37&CDS=1-1452
1917	OG0001917	YJL092W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.18&CDS=1-3357
1918	OG0001918	YJL094C	genemark-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.79&CDS=1-4617
1919	OG0001919	YJL101C	augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-1.109&CDS=1-1986
1920	OG0001920	YJL104W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.16&CDS=1-450
1921	OG0001921	YJL106W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.14&CDS=1-2499
1922	OG0001922	YJL109C	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.33&CDS=1-5292
1923	OG0001923	YJL111W	augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-0.85&CDS=1-1653
1924	OG0001924	YJL115W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.12&CDS=1-1047
1925	OG0001925	YJL117W	augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_29_length_132202_cov_21.1597_ID_57-processed-gene-0.11&CDS=1-915
1926	OG0001926	YJL121C	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.29&CDS=1-678
1927	OG0001927	YJL122W	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.53&CDS=1-486
1928	OG0001928	YJL123C	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.30&CDS=1-1320
1929	OG0001929	YJL125C	maker-NODE_10_length_249930_cov_21.1696_ID_19-augustus-gene-1.1-mRNA-1_1&gene=maker-NODE_10_length_249930_cov_21.1696_ID_19-augustus-gene-1.1&CDS=1-1605
1930	OG0001930	YJL126W	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.54&CDS=1-588
1931	OG0001931	YJL127C	snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.146-mRNA-1_1&gene=snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.146&CDS=1-2121
1932	OG0001932	YJL128C	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.34&CDS=1-2859
1933	OG0001933	YJL130C	augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.36&CDS=1-6660
1934	OG0001934	YJL131C	snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.150-mRNA-1_1&gene=snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.150&CDS=1-1152
1935	OG0001935	YJL132W	snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.169-mRNA-1_1&gene=snap_masked-NODE_10_length_249930_cov_21.1696_ID_19-processed-gene-1.169&CDS=1-2319
1936	OG0001936	YJL133C-A	snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.93&CDS=1-225
1937	OG0001937	YJL140W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.26&CDS=1-600
1938	OG0001938	YJL141C	genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.139&CDS=1-2751
1939	OG0001939	YJL143W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.25&CDS=1-468
1940	OG0001940	YJL145W	genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.112-mRNA-1_1&gene=genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.112&CDS=1-873
1941	OG0001941	YJL146W	snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.65&CDS=1-1971
1942	OG0001942	YJL147C	snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.89&CDS=1-1065
1943	OG0001943	YJL148W	augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-0.74&CDS=1-696
1944	OG0001944	YJL149W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.23&CDS=1-1896
1945	OG0001945	YJL153C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.44&CDS=1-1629
1946	OG0001946	YJL154C	augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_13_length_211033_cov_21.2569_ID_25-processed-gene-0.89&CDS=1-3621
1947	OG0001947	YJL155C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.43&CDS=1-1326
1948	OG0001948	YJL156C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.42&CDS=1-2055
1949	OG0001949	YJL157C	snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.85&CDS=1-2502
1950	OG0001950	YJL158C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.40&CDS=1-654
1951	OG0001951	YJL162C	genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.132&CDS=1-1557
1952	OG0001952	YJL163C	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-4.180-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-4.180&CDS=1-1596
1953	OG0001953	YJL167W	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-4.142-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-4.142&CDS=1-1053
1954	OG0001954	YJL168C	genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.129&CDS=1-2250
1955	OG0001955	YJL171C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.38&CDS=1-1182
1956	OG0001956	YJL172W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.21&CDS=1-1677
1957	OG0001957	YJL173C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.37&CDS=1-366
1958	OG0001958	YJL174W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.20&CDS=1-813
1959	OG0001959	YJL176C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.36&CDS=1-3315
1960	OG0001960	YJL178C	snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.77&CDS=1-843
1961	OG0001961	YJL179W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.18&CDS=1-339
1962	OG0001962	YJL180C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.34&CDS=1-918
1963	OG0001963	YJL183W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.17&CDS=1-1236
1964	OG0001964	YJL184W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.16&CDS=1-321
1965	OG0001965	YJL187C	maker-NODE_35_length_114343_cov_21.4675_ID_69-augustus-gene-0.48-mRNA-1_1&gene=maker-NODE_35_length_114343_cov_21.4675_ID_69-augustus-gene-0.48&CDS=1-1929
1966	OG0001966	YJL192C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.31&CDS=1-702
1967	OG0001967	YJL193W	maker-NODE_35_length_114343_cov_21.4675_ID_69-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_35_length_114343_cov_21.4675_ID_69-snap-gene-0.0&CDS=1-2802
1968	OG0001968	YJL197W	genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.98&CDS=1-3615
1969	OG0001969	YJL200C	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.30&CDS=1-2358
1970	OG0001970	YJL201W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.9&CDS=1-2874
1971	OG0001971	YJL203W	augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.8&CDS=1-891
1972	OG0001972	YJL204C	snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_35_length_114343_cov_21.4675_ID_69-processed-gene-0.70&CDS=1-4845
1973	OG0001973	YJL206C	augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-1.21&CDS=1-2742
1974	OG0001974	YJL207C	snap_masked-NODE_77_length_46772_cov_21.5054_ID_153-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_77_length_46772_cov_21.5054_ID_153-processed-gene-0.25&CDS=1-5919
1975	OG0001975	YJL208C	augustus_masked-NODE_28_length_133230_cov_21.3126_ID_55-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_28_length_133230_cov_21.3126_ID_55-processed-gene-0.125&CDS=1-1026
1976	OG0001976	YJL209W	augustus_masked-NODE_100_length_25108_cov_22.391_ID_199-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_100_length_25108_cov_22.391_ID_199-processed-gene-0.5&CDS=1-2217
1977	OG0001977	YJL210W	augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-1.160-mRNA-1_1&gene=augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-1.160&CDS=1-864
1978	OG0001978	YJR001W	augustus_masked-NODE_50_length_84932_cov_21.6488_ID_99-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_50_length_84932_cov_21.6488_ID_99-processed-gene-0.79&CDS=1-1887
1979	OG0001979	YJR003C	snap_masked-NODE_50_length_84932_cov_21.6488_ID_99-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_50_length_84932_cov_21.6488_ID_99-processed-gene-0.19&CDS=1-1542
1980	OG0001980	YJR004C	genemark-NODE_147_length_7675_cov_26.4093_ID_293-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_147_length_7675_cov_26.4093_ID_293-processed-gene-0.4&CDS=1-1929
1981	OG0001981	YJR005C-A	augustus_masked-NODE_6_length_279243_cov_20.9027_ID_11-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_6_length_279243_cov_20.9027_ID_11-processed-gene-0.85&CDS=1-282
1982	OG0001982	YJR005W	augustus_masked-NODE_147_length_7675_cov_26.4093_ID_293-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_147_length_7675_cov_26.4093_ID_293-processed-gene-0.1&CDS=1-2106
1983	OG0001983	YJR006W	augustus_masked-NODE_6_length_279243_cov_20.9027_ID_11-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_6_length_279243_cov_20.9027_ID_11-processed-gene-0.100&CDS=1-1530
1984	OG0001984	YJR008W	augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.15&CDS=1-999
1985	OG0001985	YJR010C-A	augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.34&CDS=1-261
1986	OG0001986	YJR010W	augustus_masked-NODE_32_length_116676_cov_22.1839_ID_63-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_32_length_116676_cov_22.1839_ID_63-processed-gene-0.18&CDS=1-1521
1987	OG0001987	YJR016C	augustus_masked-NODE_8_length_258848_cov_20.5846_ID_15-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_8_length_258848_cov_20.5846_ID_15-processed-gene-0.23&CDS=1-1761
1988	OG0001988	YJR019C	augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.37&CDS=1-1275
1989	OG0001989	YJR022W	augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.17&CDS=1-339
1990	OG0001990	YJR024C	augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_7_length_273688_cov_21.2628_ID_13-processed-gene-0.38&CDS=1-639
1991	OG0001991	YJR030C	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-4.137-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-4.137&CDS=1-2544
1992	OG0001992	YJR032W	augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-0.31&CDS=1-1200
1993	OG0001993	YJR033C	augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-0.18&CDS=1-4281
1994	OG0001994	YJR034W	snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-0.69&CDS=1-324
