	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034933_Kuraishia_molischiana
1214	OG0001214	YEL020C	augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.321-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.321&CDS=1-3036
1215	OG0001215	YEL020W-A	maker-NODE_7_length_451488_cov_17.0458_ID_13-augustus-gene-1.165-mRNA-1_1&gene=maker-NODE_7_length_451488_cov_17.0458_ID_13-augustus-gene-1.165&CDS=1-261
1216	OG0001216	YEL021W	augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.36&CDS=1-801
1217	OG0001217	YEL023C	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.87&CDS=1-1542
1218	OG0001218	YEL024W	maker-NODE_5_length_458826_cov_17.8614_ID_9-augustus-gene-1.131-mRNA-1_1&gene=maker-NODE_5_length_458826_cov_17.8614_ID_9-augustus-gene-1.131&CDS=1-654
1219	OG0001219	YEL026W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.10-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.10&CDS=1-378
1220	OG0001220	YEL027W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.50-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.50&CDS=1-480
1221	OG0001221	YEL031W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.7-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.7&CDS=1-3639
1222	OG0001222	YEL032W	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-0.4&CDS=1-2610
1223	OG0001223	YEL037C	maker-NODE_3_length_503722_cov_17.4391_ID_5-augustus-gene-1.161-mRNA-1_1&gene=maker-NODE_3_length_503722_cov_17.4391_ID_5-augustus-gene-1.161&CDS=1-1032
1224	OG0001224	YEL038W	snap_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.33-mRNA-1_1&gene=snap_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-2.33&CDS=1-693
1225	OG0001225	YEL042W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.60-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.60&CDS=1-1818
1226	OG0001226	YEL044W	augustus_masked-NODE_25_length_118054_cov_20.9661_ID_49-processed-gene-0.158-mRNA-1_1&gene=augustus_masked-NODE_25_length_118054_cov_20.9661_ID_49-processed-gene-0.158&CDS=1-375
1227	OG0001227	YEL048C	maker-NODE_25_length_118054_cov_20.9661_ID_49-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_25_length_118054_cov_20.9661_ID_49-augustus-gene-0.6&CDS=1-471
1228	OG0001228	YEL050C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.93-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.93&CDS=1-1125
1229	OG0001229	YEL051W	maker-NODE_2_length_728764_cov_17.4395_ID_3-augustus-gene-5.61-mRNA-1_1&gene=maker-NODE_2_length_728764_cov_17.4395_ID_3-augustus-gene-5.61&CDS=1-816
1230	OG0001230	YEL052W	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-6.3-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-6.3&CDS=1-1458
1231	OG0001231	YEL053C	snap_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.53-mRNA-1_1&gene=snap_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.53&CDS=1-2358
1232	OG0001232	YEL055C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-5.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-5.8&CDS=1-3003
1233	OG0001233	YEL056W	augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.36&CDS=1-1233
1234	OG0001234	YEL058W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-0.86&CDS=1-1602
1235	OG0001235	YEL059C-A	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-0.65&CDS=1-417
1236	OG0001236	YEL060C	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.47&CDS=1-1629
1237	OG0001237	YEL062W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-0.64&CDS=1-1608
1238	OG0001238	YEL063C	augustus_masked-NODE_52_length_6883_cov_14.6275_ID_103-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_52_length_6883_cov_14.6275_ID_103-processed-gene-0.0&CDS=1-1617
1239	OG0001239	YEL064C	augustus_masked-NODE_33_length_70690_cov_15.4792_ID_65-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_33_length_70690_cov_15.4792_ID_65-processed-gene-0.70&CDS=1-1458
1240	OG0001240	YEL072W	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.20&CDS=1-681
1241	OG0001241	YER002W	augustus_masked-NODE_36_length_51980_cov_17.3335_ID_71-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_36_length_51980_cov_17.3335_ID_71-processed-gene-0.78&CDS=1-606
1242	OG0001242	YER003C	augustus_masked-NODE_36_length_51980_cov_17.3335_ID_71-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_36_length_51980_cov_17.3335_ID_71-processed-gene-0.92&CDS=1-1296
1243	OG0001243	YER004W	snap_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.144&CDS=1-675
1244	OG0001244	YER005W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.14&CDS=1-2115
1245	OG0001245	YER006W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.15&CDS=1-1503
1246	OG0001246	YER007C-A	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.12-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.12&CDS=1-540
1247	OG0001247	YER007W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.38&CDS=1-1548
1248	OG0001248	YER008C	augustus_masked-NODE_26_length_113800_cov_16.7253_ID_51-processed-gene-0.158-mRNA-1_1&gene=augustus_masked-NODE_26_length_113800_cov_16.7253_ID_51-processed-gene-0.158&CDS=1-3894
1249	OG0001249	YER009W	snap_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.237-mRNA-1_1&gene=snap_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.237&CDS=1-363
1250	OG0001250	YER010C	augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-0.68&CDS=1-705
1251	OG0001251	YER012W	maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-1.114-mRNA-1_1&gene=maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-1.114&CDS=1-585
1252	OG0001252	YER014W	augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-2.18&CDS=1-1563
1253	OG0001253	YER015W	augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-0.136&CDS=1-2169
1254	OG0001254	YER016W	augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.56&CDS=1-834
1255	OG0001255	YER019W	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-0.108&CDS=1-1251
1256	OG0001256	YER020W	augustus_masked-NODE_28_length_102035_cov_17.8352_ID_55-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_28_length_102035_cov_17.8352_ID_55-processed-gene-0.55&CDS=1-1161
1257	OG0001257	YER022W	maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-3.49-mRNA-1_1&gene=maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-3.49&CDS=1-1731
1258	OG0001258	YER023W	maker-NODE_16_length_337578_cov_19.1595_ID_31-augustus-gene-1.123-mRNA-1_1&gene=maker-NODE_16_length_337578_cov_19.1595_ID_31-augustus-gene-1.123&CDS=1-1551
1259	OG0001259	YER025W	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.147&CDS=1-1575
1260	OG0001260	YER026C	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.173-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-1.173&CDS=1-798
1261	OG0001261	YER027C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.157&CDS=1-1233
1262	OG0001262	YER029C	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.69&CDS=1-486
1263	OG0001263	YER030W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.40-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.40&CDS=1-444
1264	OG0001264	YER036C	augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_4_length_469448_cov_18.9383_ID_7-processed-gene-3.25&CDS=1-1782
1265	OG0001265	YER041W	snap_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-1.165-mRNA-1_1&gene=snap_masked-NODE_18_length_215409_cov_16.9909_ID_35-processed-gene-1.165&CDS=1-2160
1266	OG0001266	YER042W	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-1.125&CDS=1-540
1267	OG0001267	YER043C	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-3.26-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-3.26&CDS=1-1347
1268	OG0001268	YER044C	maker-NODE_7_length_451488_cov_17.0458_ID_13-augustus-gene-3.32-mRNA-1_1&gene=maker-NODE_7_length_451488_cov_17.0458_ID_13-augustus-gene-3.32&CDS=1-414
1269	OG0001269	YER046W	augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.32&CDS=1-1065
1270	OG0001270	YER047C	augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-2.93&CDS=1-2148
1271	OG0001271	YER048W-A	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-6.166-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-6.166&CDS=1-270
1272	OG0001272	YER049W	augustus_masked-NODE_23_length_132344_cov_20.3063_ID_45-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_23_length_132344_cov_20.3063_ID_45-processed-gene-0.149&CDS=1-1818
1273	OG0001273	YER050C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-3.83-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-3.83&CDS=1-480
1274	OG0001274	YER051W	augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.45&CDS=1-1533
1275	OG0001275	YER052C	augustus_masked-NODE_23_length_132344_cov_20.3063_ID_45-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_23_length_132344_cov_20.3063_ID_45-processed-gene-0.107&CDS=1-1578
1276	OG0001276	YER053C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-2.85&CDS=1-879
1277	OG0001277	YER055C	maker-NODE_7_length_451488_cov_17.0458_ID_13-augustus-gene-3.28-mRNA-1_1&gene=maker-NODE_7_length_451488_cov_17.0458_ID_13-augustus-gene-3.28&CDS=1-888
1278	OG0001278	YER056C-A	augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.259-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-3.259&CDS=1-360
1279	OG0001279	YER061C	augustus_masked-NODE_35_length_61953_cov_19.3232_ID_69-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_35_length_61953_cov_19.3232_ID_69-processed-gene-0.76&CDS=1-1296
1280	OG0001280	YER065C	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-1.81&CDS=1-1638
1281	OG0001281	YER068W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.110&CDS=1-1689
1282	OG0001282	YER069W	augustus_masked-NODE_32_length_71934_cov_18.9724_ID_63-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_32_length_71934_cov_18.9724_ID_63-processed-gene-0.99&CDS=1-2535
1283	OG0001283	YER072W	maker-NODE_2_length_728764_cov_17.4395_ID_3-augustus-gene-3.121-mRNA-1_1&gene=maker-NODE_2_length_728764_cov_17.4395_ID_3-augustus-gene-3.121&CDS=1-366
1284	OG0001284	YER074W-A	snap_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-1.147-mRNA-1_1&gene=snap_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-1.147&CDS=1-258
1285	OG0001285	YER077C	snap_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.153-mRNA-1_1&gene=snap_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.153&CDS=1-1980
1286	OG0001286	YER078C	augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.43&CDS=1-1533
1287	OG0001287	YER080W	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.66-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.66&CDS=1-1839
1288	OG0001288	YER082C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.89&CDS=1-1578
1289	OG0001289	YER083C	snap_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.176-mRNA-1_1&gene=snap_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.176&CDS=1-738
1290	OG0001290	YER086W	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.78&CDS=1-1647
1291	OG0001291	YER087W	augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.10&CDS=1-1677
1292	OG0001292	YER090W	maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-1.116-mRNA-1_1&gene=maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-1.116&CDS=1-2640
1293	OG0001293	YER091C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-1.64&CDS=1-2301
1294	OG0001294	YER093C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-1.90&CDS=1-3894
1295	OG0001295	YER093C-A	maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-1.123-mRNA-1_1&gene=maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-1.123&CDS=1-459
1296	OG0001296	YER094C	maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-0.142-mRNA-1_1&gene=maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-0.142&CDS=1-615
1297	OG0001297	YER095W	snap_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-0.106&CDS=1-1041
1298	OG0001298	YER100W	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-0.1&CDS=1-747
1299	OG0001299	YER107C	genemark-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.25-mRNA-1_1&gene=genemark-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.25&CDS=1-1116
1300	OG0001300	YER109C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.78-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.78&CDS=1-2184
1301	OG0001301	YER110C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.99&CDS=1-3297
1302	OG0001302	YER112W	maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-2.114-mRNA-1_1&gene=maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-2.114&CDS=1-387
1303	OG0001303	YER113C	maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-2.113-mRNA-1_1&gene=maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-2.113&CDS=1-1971
1304	OG0001304	YER114C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-2.6&CDS=1-2463
1305	OG0001305	YER116C	snap_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-2.126-mRNA-1_1&gene=snap_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-2.126&CDS=1-489
1306	OG0001306	YER118C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-2.29&CDS=1-906
1307	OG0001307	YER120W	maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-2.116-mRNA-1_1&gene=maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-2.116&CDS=1-693
1308	OG0001308	YER122C	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.295-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.295&CDS=1-1365
1309	OG0001309	YER125W	augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.151-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.151&CDS=1-2319
1310	OG0001310	YER126C	maker-NODE_3_length_503722_cov_17.4391_ID_5-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_3_length_503722_cov_17.4391_ID_5-augustus-gene-0.4&CDS=1-780
1311	OG0001311	YER127W	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-0.88&CDS=1-900
1312	OG0001312	YER130C	snap_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-6.195-mRNA-1_1&gene=snap_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-6.195&CDS=1-1002
1313	OG0001313	YER133W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.19&CDS=1-984
1314	OG0001314	YER134C	augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.121&CDS=1-513
1315	OG0001315	YER136W	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-0.160&CDS=1-2145
1316	OG0001316	YER140W	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-0.158-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-0.158&CDS=1-1707
1317	OG0001317	YER141W	augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.188-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.188&CDS=1-1509
1318	OG0001318	YER142C	augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.72&CDS=1-942
1319	OG0001319	YER143W	augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.99&CDS=1-1233
1320	OG0001320	YER146W	augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.100&CDS=1-243
1321	OG0001321	YER148W	augustus_masked-NODE_29_length_94832_cov_17.4062_ID_57-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_29_length_94832_cov_17.4062_ID_57-processed-gene-0.102&CDS=1-735
1322	OG0001322	YER149C	snap_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.49-mRNA-1_1&gene=snap_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.49&CDS=1-1365
1323	OG0001323	YER151C	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.146&CDS=1-1431
1324	OG0001324	YER152C	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.148&CDS=1-1266
1325	OG0001325	YER154W	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-2.113&CDS=1-1086
1326	OG0001326	YER155C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.107-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.107&CDS=1-5502
