	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035654_Tortispora_ganteri
1475	OG0001475	YHR002W	augustus_masked-flattened_line_18-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.88&CDS=1-1023
1476	OG0001476	YHR004C	augustus_masked-flattened_line_8-processed-gene-4.194-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.194&CDS=1-1071
1477	OG0001477	YHR005C-A	augustus_masked-flattened_line_66-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.38&CDS=1-279
1478	OG0001478	YHR007C	augustus_masked-flattened_line_8-processed-gene-4.227-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.227&CDS=1-2706
1479	OG0001479	YHR008C	augustus_masked-flattened_line_10-processed-gene-2.198-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.198&CDS=1-708
1480	OG0001480	YHR009C	augustus_masked-flattened_line_8-processed-gene-4.210-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.210&CDS=1-1290
1481	OG0001481	YHR011W	snap_masked-flattened_line_2-processed-gene-5.74-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-5.74&CDS=1-1293
1482	OG0001482	YHR012W	augustus_masked-flattened_line_14-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.109&CDS=1-564
1483	OG0001483	YHR013C	augustus_masked-flattened_line_14-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.110&CDS=1-513
1484	OG0001484	YHR017W	augustus_masked-flattened_line_24-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.94&CDS=1-1341
1485	OG0001485	YHR018C	augustus_masked-flattened_line_44-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.150&CDS=1-1395
1486	OG0001486	YHR019C	augustus_masked-flattened_line_22-processed-gene-1.202-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.202&CDS=1-1662
1487	OG0001487	YHR020W	augustus_masked-flattened_line_12-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.114&CDS=1-1686
1488	OG0001488	YHR024C	augustus_masked-flattened_line_6-processed-gene-3.83-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.83&CDS=1-1491
1489	OG0001489	YHR025W	augustus_masked-flattened_line_40-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.80&CDS=1-1047
1490	OG0001490	YHR026W	augustus_masked-flattened_line_44-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.178&CDS=1-588
1491	OG0001491	YHR027C	maker-flattened_line_6-snap-gene-2.107-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-2.107&CDS=1-4500
1492	OG0001492	YHR028C	augustus_masked-flattened_line_4-processed-gene-2.73-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.73&CDS=1-2583
1493	OG0001493	YHR030C	augustus_masked-flattened_line_42-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.157&CDS=1-1266
1494	OG0001494	YHR034C	augustus_masked-flattened_line_0-processed-gene-6.264-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.264&CDS=1-894
1495	OG0001495	YHR037W	augustus_masked-flattened_line_18-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.63&CDS=1-1704
1496	OG0001496	YHR039C	maker-flattened_line_14-augustus-gene-1.188-mRNA-1_1&gene=maker-flattened_line_14-augustus-gene-1.188&CDS=1-3708
1497	OG0001497	YHR039C-A	maker-flattened_line_16-snap-gene-1.100-mRNA-1_1&gene=maker-flattened_line_16-snap-gene-1.100&CDS=1-351
1498	OG0001498	YHR042W	augustus_masked-flattened_line_6-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.43&CDS=1-2118
1499	OG0001499	YHR045W	augustus_masked-flattened_line_32-processed-gene-0.243-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.243&CDS=1-1539
1500	OG0001500	YHR048W	augustus_masked-flattened_line_2-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.6&CDS=1-1404
1501	OG0001501	YHR051W	augustus_masked-flattened_line_18-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.89&CDS=1-1434
1502	OG0001502	YHR058C	augustus_masked-flattened_line_8-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.85&CDS=1-417
1503	OG0001503	YHR062C	augustus_masked-flattened_line_40-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.35&CDS=1-780
1504	OG0001504	YHR063C	augustus_masked-flattened_line_12-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.16&CDS=1-1059
1505	OG0001505	YHR064C	augustus_masked-flattened_line_40-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.12&CDS=1-1671
1506	OG0001506	YHR065C	augustus_masked-flattened_line_60-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.97&CDS=1-1263
1507	OG0001507	YHR068W	augustus_masked-flattened_line_24-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.78&CDS=1-1056
1508	OG0001508	YHR069C	augustus_masked-flattened_line_22-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.85&CDS=1-909
1509	OG0001509	YHR070W	augustus_masked-flattened_line_26-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.5&CDS=1-2724
1510	OG0001510	YHR071W	augustus_masked-flattened_line_32-processed-gene-0.252-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.252&CDS=1-1104
1511	OG0001511	YHR072W	augustus_masked-flattened_line_8-processed-gene-4.192-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.192&CDS=1-2175
1512	OG0001512	YHR072W-A	genemark-flattened_line_8-processed-gene-4.49-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.49&CDS=1-1125
1513	OG0001513	YHR073W	maker-flattened_line_42-snap-gene-0.88-mRNA-1_1&gene=maker-flattened_line_42-snap-gene-0.88&CDS=1-2574
1514	OG0001514	YHR074W	augustus_masked-flattened_line_32-processed-gene-0.242-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.242&CDS=1-2148
1515	OG0001515	YHR075C	augustus_masked-flattened_line_16-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.90&CDS=1-858
1516	OG0001516	YHR076W	augustus_masked-flattened_line_44-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.157&CDS=1-1026
1517	OG0001517	YHR077C	augustus_masked-flattened_line_30-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.162&CDS=1-3255
1518	OG0001518	YHR079C	augustus_masked-flattened_line_8-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.95&CDS=1-2949
1519	OG0001519	YHR082C	augustus_masked-flattened_line_64-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.64&CDS=1-1848
1520	OG0001520	YHR084W	snap_masked-flattened_line_16-processed-gene-0.20-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.20&CDS=1-1308
1521	OG0001521	YHR085W	augustus_masked-flattened_line_24-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.99&CDS=1-882
1522	OG0001522	YHR087W	augustus_masked-flattened_line_14-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.99&CDS=1-333
1523	OG0001523	YHR088W	augustus_masked-flattened_line_66-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.27&CDS=1-870
1524	OG0001524	YHR089C	augustus_masked-flattened_line_12-processed-gene-2.228-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.228&CDS=1-579
1525	OG0001525	YHR090C	augustus_masked-flattened_line_54-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.150&CDS=1-810
1526	OG0001526	YHR099W	genemark-flattened_line_42-processed-gene-0.181-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.181&CDS=1-11346
1527	OG0001527	YHR100C	augustus_masked-flattened_line_4-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.123&CDS=1-555
1528	OG0001528	YHR104W	augustus_masked-flattened_line_10-processed-gene-2.176-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.176&CDS=1-960
1529	OG0001529	YHR105W	augustus_masked-flattened_line_14-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.90&CDS=1-513
1530	OG0001530	YHR107C	augustus_masked-flattened_line_4-processed-gene-4.26-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.26&CDS=1-1131
1531	OG0001531	YHR111W	augustus_masked-flattened_line_0-processed-gene-6.300-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.300&CDS=1-1119
1532	OG0001532	YHR112C	augustus_masked-flattened_line_44-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.174&CDS=1-1164
1533	OG0001533	YHR113W	augustus_masked-flattened_line_0-processed-gene-4.25-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.25&CDS=1-1431
1534	OG0001534	YHR114W	snap_masked-flattened_line_34-processed-gene-0.205-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.205&CDS=1-1923
1535	OG0001535	YHR116W	augustus_masked-flattened_line_40-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.2&CDS=1-336
1536	OG0001536	YHR119W	augustus_masked-flattened_line_8-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.98&CDS=1-2790
1537	OG0001537	YHR120W	genemark-flattened_line_30-processed-gene-0.265-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.265&CDS=1-2613
1538	OG0001538	YHR122W	augustus_masked-flattened_line_10-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.69&CDS=1-561
1539	OG0001539	YHR128W	augustus_masked-flattened_line_2-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.10&CDS=1-1572
1540	OG0001540	YHR132C	augustus_masked-flattened_line_0-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.48&CDS=1-1371
1541	OG0001541	YHR134W	augustus_masked-flattened_line_24-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.63&CDS=1-816
1542	OG0001542	YHR135C	maker-flattened_line_8-augustus-gene-4.89-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-4.89&CDS=1-1308
1543	OG0001543	YHR140W	snap_masked-flattened_line_66-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.52&CDS=1-654
1544	OG0001544	YHR142W	augustus_masked-flattened_line_70-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.73&CDS=1-708
1545	OG0001545	YHR144C	snap_masked-flattened_line_4-processed-gene-3.24-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.24&CDS=1-930
1546	OG0001546	YHR146W	augustus_masked-flattened_line_4-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.139&CDS=1-1149
1547	OG0001547	YHR147C	augustus_masked-flattened_line_90-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.27&CDS=1-609
1548	OG0001548	YHR151C	augustus_masked-flattened_line_0-processed-gene-6.286-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.286&CDS=1-1611
1549	OG0001549	YHR154W	augustus_masked-flattened_line_6-processed-gene-4.120-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.120&CDS=1-2328
1550	OG0001550	YHR156C	augustus_masked-flattened_line_6-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.78&CDS=1-912
1551	OG0001551	YHR164C	augustus_masked-flattened_line_32-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.221&CDS=1-3939
1552	OG0001552	YHR165C	maker-flattened_line_18-snap-gene-0.3-mRNA-1_1&gene=maker-flattened_line_18-snap-gene-0.3&CDS=1-7692
1553	OG0001553	YHR166C	augustus_masked-flattened_line_40-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.57&CDS=1-1614
1554	OG0001554	YHR169W	augustus_masked-flattened_line_28-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.8&CDS=1-1326
1555	OG0001555	YHR170W	augustus_masked-flattened_line_6-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.18&CDS=1-1521
1556	OG0001556	YHR171W	snap_masked-flattened_line_4-processed-gene-3.7-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.7&CDS=1-1932
1557	OG0001557	YHR172W	augustus_masked-flattened_line_62-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.65&CDS=1-2187
1558	OG0001558	YHR175W	genemark-flattened_line_36-processed-gene-0.255-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.255&CDS=1-1464
1559	OG0001559	YHR176W	augustus_masked-flattened_line_2-processed-gene-3.62-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.62&CDS=1-1368
1560	OG0001560	YHR181W	augustus_masked-flattened_line_14-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.89&CDS=1-630
1561	OG0001561	YHR183W	maker-flattened_line_32-augustus-gene-0.96-mRNA-1_1&gene=maker-flattened_line_32-augustus-gene-0.96&CDS=1-1473
1562	OG0001562	YHR186C	augustus_masked-flattened_line_6-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.82&CDS=1-3900
1563	OG0001563	YHR187W	snap_masked-flattened_line_34-processed-gene-0.285-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.285&CDS=1-858
1564	OG0001564	YHR188C	augustus_masked-flattened_line_4-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.125&CDS=1-1734
1565	OG0001565	YHR189W	augustus_masked-flattened_line_34-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.153&CDS=1-531
1566	OG0001566	YHR193C	augustus_masked-flattened_line_36-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.62&CDS=1-594
1567	OG0001567	YHR200W	augustus_masked-flattened_line_36-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.43&CDS=1-876
1568	OG0001568	YHR201C	augustus_masked-flattened_line_22-processed-gene-1.225-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.225&CDS=1-1062
1569	OG0001569	YHR202W	augustus_masked-flattened_line_0-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.20&CDS=1-1743
1570	OG0001570	YHR204W	augustus_masked-flattened_line_34-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.119&CDS=1-2058
1571	OG0001571	YHR205W	genemark-flattened_line_58-processed-gene-0.27-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.27&CDS=1-2079
1572	OG0001572	YHR206W	augustus_masked-flattened_line_4-processed-gene-5.83-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-5.83&CDS=1-2217
1573	OG0001573	YHR208W	augustus_masked-flattened_line_66-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.4&CDS=1-1164
1574	OG0001574	YIL001W	augustus_masked-flattened_line_4-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-5.129&CDS=1-1734
1575	OG0001575	YIL003W	augustus_masked-flattened_line_14-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.38&CDS=1-789
1576	OG0001576	YIL004C	maker-flattened_line_56-augustus-gene-0.45-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.45&CDS=1-399
1577	OG0001577	YIL007C	maker-flattened_line_6-augustus-gene-1.60-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-1.60&CDS=1-1257
1578	OG0001578	YIL008W	augustus_masked-flattened_line_46-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.18&CDS=1-285
1579	OG0001579	YIL010W	augustus_masked-flattened_line_40-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.62&CDS=1-663
1580	OG0001580	YIL017C	augustus_masked-flattened_line_2-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.85&CDS=1-2655
1581	OG0001581	YIL020C	augustus_masked-flattened_line_16-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.74&CDS=1-777
1582	OG0001582	YIL021W	augustus_masked-flattened_line_16-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.112&CDS=1-882
1583	OG0001583	YIL022W	augustus_masked-flattened_line_82-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.16&CDS=1-1296
1584	OG0001584	YIL023C	augustus_masked-flattened_line_2-processed-gene-5.150-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.150&CDS=1-1221
1585	OG0001585	YIL031W	augustus_masked-flattened_line_20-processed-gene-1.211-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.211&CDS=1-2016
1586	OG0001586	YIL033C	augustus_masked-flattened_line_4-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.140&CDS=1-963
1587	OG0001587	YIL034C	maker-flattened_line_36-augustus-gene-0.2-mRNA-1_1&gene=maker-flattened_line_36-augustus-gene-0.2&CDS=1-5079
1588	OG0001588	YIL038C	augustus_masked-flattened_line_2-processed-gene-6.208-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.208&CDS=1-2007
1589	OG0001589	YIL039W	augustus_masked-flattened_line_36-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.38&CDS=1-1245
1590	OG0001590	YIL041W	augustus_masked-flattened_line_48-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.22&CDS=1-897
1591	OG0001591	YIL042C	augustus_masked-flattened_line_34-processed-gene-0.176-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.176&CDS=1-1149
1592	OG0001592	YIL043C	augustus_masked-flattened_line_74-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.30&CDS=1-921
1593	OG0001593	YIL046W	augustus_masked-flattened_line_8-processed-gene-4.219-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.219&CDS=1-1992
1594	OG0001594	YIL047C	augustus_masked-flattened_line_14-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.21&CDS=1-2883
1595	OG0001595	YIL048W	augustus_masked-flattened_line_8-processed-gene-4.183-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.183&CDS=1-3114
1596	OG0001596	YIL049W	snap_masked-flattened_line_20-processed-gene-1.116-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.116&CDS=1-729
1597	OG0001597	YIL050W	augustus_masked-flattened_line_34-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.149&CDS=1-744
1598	OG0001598	YIL061C	genemark-flattened_line_54-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.45&CDS=1-813
1599	OG0001599	YIL062C	augustus_masked-flattened_line_12-processed-gene-2.200-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.200&CDS=1-483
1600	OG0001600	YIL063C	augustus_masked-flattened_line_16-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.86&CDS=1-876
1601	OG0001601	YIL064W	augustus_masked-flattened_line_16-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.120&CDS=1-486
1602	OG0001602	YIL065C	maker-flattened_line_22-augustus-gene-0.5-mRNA-1_1&gene=maker-flattened_line_22-augustus-gene-0.5&CDS=1-1539
1603	OG0001603	YIL067C	genemark-flattened_line_6-processed-gene-1.40-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.40&CDS=1-1401
1604	OG0001604	YIL068C	augustus_masked-flattened_line_16-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.140&CDS=1-3435
1605	OG0001605	YIL075C	augustus_masked-flattened_line_6-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.14&CDS=1-2988
