	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035667_Kurtzmaniella_cleridarum
1909	OG0001909	YIL128W	snap_masked-flattened_line_358-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_358-processed-gene-0.15&CDS=1-3234
1910	OG0001910	YIL129C	augustus_masked-flattened_line_358-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_358-processed-gene-0.2&CDS=1-7533
1911	OG0001911	YIL133C	snap_masked-flattened_line_86-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_86-processed-gene-0.107&CDS=1-600
1912	OG0001912	YIL134W	snap_masked-flattened_line_42-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.61&CDS=1-915
1913	OG0001913	YIL137C	snap_masked-flattened_line_20-processed-gene-0.95-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.95&CDS=1-2709
1914	OG0001914	YIL140W	snap_masked-flattened_line_80-processed-gene-0.109-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.109&CDS=1-2592
1915	OG0001915	YIL142W	snap_masked-flattened_line_202-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_202-processed-gene-0.17&CDS=1-1587
1916	OG0001916	YIL143C	snap_masked-flattened_line_304-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_304-processed-gene-0.13&CDS=1-2511
1917	OG0001917	YIL144W	augustus_masked-flattened_line_388-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_388-processed-gene-0.2&CDS=1-1869
1918	OG0001918	YIL145C	snap_masked-flattened_line_388-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_388-processed-gene-0.10&CDS=1-924
1919	OG0001919	YIL147C	augustus_masked-flattened_line_2-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.44&CDS=1-3336
1920	OG0001920	YIL150C	augustus_masked-flattened_line_32-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.148&CDS=1-1905
1921	OG0001921	YIL153W	snap_masked-flattened_line_24-processed-gene-0.171-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.171&CDS=1-1131
1922	OG0001922	YIL154C	snap_masked-flattened_line_442-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_442-processed-gene-0.6&CDS=1-1353
1923	OG0001923	YIL155C	augustus_masked-flattened_line_56-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.89&CDS=1-1035
1924	OG0001924	YIL156W-B	maker-flattened_line_230-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_230-snap-gene-0.0&CDS=1-219
1925	OG0001925	YIL157C	snap_masked-flattened_line_104-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_104-processed-gene-0.59&CDS=1-585
1926	OG0001926	YIL160C	snap_masked-flattened_line_2-processed-gene-1.151-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.151&CDS=1-1239
1927	OG0001927	YIR002C	snap_masked-flattened_line_248-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_248-processed-gene-0.2&CDS=1-3249
1928	OG0001928	YIR005W	snap_masked-flattened_line_248-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_248-processed-gene-0.14&CDS=1-666
1929	OG0001929	YIR006C	snap_masked-flattened_line_8-processed-gene-1.92-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.92&CDS=1-4377
1930	OG0001930	YIR007W	snap_masked-flattened_line_22-processed-gene-0.136-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.136&CDS=1-2619
1931	OG0001931	YIR008C	snap_masked-flattened_line_22-processed-gene-0.102-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.102&CDS=1-1326
1932	OG0001932	YIR009W	snap_masked-flattened_line_46-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.78&CDS=1-366
1933	OG0001933	YIR011C	snap_masked-flattened_line_46-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.72&CDS=1-981
1934	OG0001934	YIR012W	snap_masked-flattened_line_22-processed-gene-0.101-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.101&CDS=1-1233
1935	OG0001935	YIR015W	snap_masked-flattened_line_16-processed-gene-0.189-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.189&CDS=1-399
1936	OG0001936	YIR017C	snap_masked-flattened_line_364-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_364-processed-gene-0.23&CDS=1-600
1937	OG0001937	YIR022W	snap_masked-flattened_line_70-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.16&CDS=1-498
1938	OG0001938	YIR023W	snap_masked-flattened_line_70-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.37&CDS=1-3279
1939	OG0001939	YIR026C	snap_masked-flattened_line_68-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.75&CDS=1-960
1940	OG0001940	YIR027C	snap_masked-flattened_line_238-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_238-processed-gene-0.13&CDS=1-1968
1941	OG0001941	YIR029W	snap_masked-flattened_line_140-processed-gene-0.55-mRNA-1_1&gene=snap_masked-flattened_line_140-processed-gene-0.55&CDS=1-1023
1942	OG0001942	YIR030C	snap_masked-flattened_line_188-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_188-processed-gene-0.24&CDS=1-687
1943	OG0001943	YIR032C	snap_masked-flattened_line_212-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_212-processed-gene-0.33&CDS=1-639
1944	OG0001944	YIR034C	snap_masked-flattened_line_70-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.25&CDS=1-1113
1945	OG0001945	YIR035C	maker-flattened_line_352-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_352-snap-gene-0.0&CDS=1-741
1946	OG0001946	YIR037W	snap_masked-flattened_line_142-processed-gene-0.20-mRNA-1_1&gene=snap_masked-flattened_line_142-processed-gene-0.20&CDS=1-483
1947	OG0001947	YJL001W	snap_masked-flattened_line_76-processed-gene-0.87-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.87&CDS=1-651
1948	OG0001948	YJL002C	snap_masked-flattened_line_76-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.88&CDS=1-1434
1949	OG0001949	YJL003W	maker-flattened_line_202-snap-gene-0.46-mRNA-1_1&gene=maker-flattened_line_202-snap-gene-0.46&CDS=1-861
1950	OG0001950	YJL004C	snap_masked-flattened_line_118-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_118-processed-gene-0.65&CDS=1-540
1951	OG0001951	YJL005W	augustus_masked-flattened_line_118-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.4&CDS=1-7833
1952	OG0001952	YJL006C	snap_masked-flattened_line_180-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_180-processed-gene-0.30&CDS=1-1242
1953	OG0001953	YJL008C	snap_masked-flattened_line_202-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_202-processed-gene-0.26&CDS=1-1641
1954	OG0001954	YJL010C	augustus_masked-flattened_line_180-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_180-processed-gene-0.11&CDS=1-2139
1955	OG0001955	YJL011C	snap_masked-flattened_line_308-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_308-processed-gene-0.12&CDS=1-501
1956	OG0001956	YJL012C	snap_masked-flattened_line_162-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_162-processed-gene-0.37&CDS=1-2148
1957	OG0001957	YJL014W	snap_masked-flattened_line_308-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_308-processed-gene-0.19&CDS=1-1584
1958	OG0001958	YJL024C	snap_masked-flattened_line_50-processed-gene-0.102-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.102&CDS=1-483
1959	OG0001959	YJL025W	snap_masked-flattened_line_28-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.60&CDS=1-1596
1960	OG0001960	YJL026W	snap_masked-flattened_line_28-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.17&CDS=1-1239
1961	OG0001961	YJL029C	snap_masked-flattened_line_202-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_202-processed-gene-0.19&CDS=1-2373
1962	OG0001962	YJL030W	snap_masked-flattened_line_180-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_180-processed-gene-0.40&CDS=1-585
1963	OG0001963	YJL031C	augustus_masked-flattened_line_180-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_180-processed-gene-0.10&CDS=1-1077
1964	OG0001964	YJL033W	snap_masked-flattened_line_20-processed-gene-0.142-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.142&CDS=1-2214
1965	OG0001965	YJL035C	snap_masked-flattened_line_6-processed-gene-1.177-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.177&CDS=1-873
1966	OG0001966	YJL036W	snap_masked-flattened_line_6-processed-gene-1.168-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.168&CDS=1-2046
1967	OG0001967	YJL039C	snap_masked-flattened_line_24-processed-gene-0.148-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.148&CDS=1-5046
1968	OG0001968	YJL041W	snap_masked-flattened_line_8-processed-gene-1.83-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.83&CDS=1-2178
1969	OG0001969	YJL044C	snap_masked-flattened_line_84-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.83&CDS=1-1299
1970	OG0001970	YJL046W	augustus_masked-flattened_line_48-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.15&CDS=1-1275
1971	OG0001971	YJL049W	snap_masked-flattened_line_40-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.74&CDS=1-1413
1972	OG0001972	YJL050W	snap_masked-flattened_line_102-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.21&CDS=1-3216
1973	OG0001973	YJL053W	snap_masked-flattened_line_180-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_180-processed-gene-0.38&CDS=1-918
1974	OG0001974	YJL054W	snap_masked-flattened_line_118-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_118-processed-gene-0.74&CDS=1-1395
1975	OG0001975	YJL055W	augustus_masked-flattened_line_8-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.32&CDS=1-660
1976	OG0001976	YJL059W	snap_masked-flattened_line_16-processed-gene-0.133-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.133&CDS=1-1215
1977	OG0001977	YJL060W	snap_masked-flattened_line_48-processed-gene-0.147-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.147&CDS=1-1311
1978	OG0001978	YJL062W	maker-flattened_line_14-augustus-gene-0.89-mRNA-1_1&gene=maker-flattened_line_14-augustus-gene-0.89&CDS=1-2412
1979	OG0001979	YJL063C	snap_masked-flattened_line_326-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_326-processed-gene-0.5&CDS=1-759
1980	OG0001980	YJL066C	snap_masked-flattened_line_8-processed-gene-0.117-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.117&CDS=1-1125
1981	OG0001981	YJL068C	augustus_masked-flattened_line_24-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.50&CDS=1-858
1982	OG0001982	YJL069C	augustus_masked-flattened_line_68-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.104&CDS=1-1920
1983	OG0001983	YJL071W	augustus_masked-flattened_line_14-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.47&CDS=1-1737
1984	OG0001984	YJL072C	maker-flattened_line_14-snap-gene-0.2-mRNA-1_1&gene=maker-flattened_line_14-snap-gene-0.2&CDS=1-594
1985	OG0001985	YJL074C	snap_masked-flattened_line_188-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_188-processed-gene-0.32&CDS=1-3576
1986	OG0001986	YJL080C	augustus_masked-flattened_line_190-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_190-processed-gene-0.1&CDS=1-6405
1987	OG0001987	YJL081C	snap_masked-flattened_line_220-processed-gene-0.62-mRNA-1_1&gene=snap_masked-flattened_line_220-processed-gene-0.62&CDS=1-1398
1988	OG0001988	YJL085W	snap_masked-flattened_line_254-processed-gene-0.7-mRNA-1_1&gene=snap_masked-flattened_line_254-processed-gene-0.7&CDS=1-1923
1989	OG0001989	YJL087C	snap_masked-flattened_line_254-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_254-processed-gene-0.2&CDS=1-2583
1990	OG0001990	YJL088W	snap_masked-flattened_line_48-processed-gene-0.138-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.138&CDS=1-1041
1991	OG0001991	YJL090C	snap_masked-flattened_line_390-processed-gene-0.7-mRNA-1_1&gene=snap_masked-flattened_line_390-processed-gene-0.7&CDS=1-2016
1992	OG0001992	YJL091C	snap_masked-flattened_line_40-processed-gene-0.121-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.121&CDS=1-1485
1993	OG0001993	YJL093C	snap_masked-flattened_line_144-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_144-processed-gene-0.6&CDS=1-2304
1994	OG0001994	YJL094C	snap_masked-flattened_line_66-processed-gene-0.153-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.153&CDS=1-2448
1995	OG0001995	YJL096W	augustus_masked-flattened_line_118-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.6&CDS=1-444
1996	OG0001996	YJL097W	snap_masked-flattened_line_118-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_118-processed-gene-0.68&CDS=1-645
1997	OG0001997	YJL100W	augustus_masked-flattened_line_192-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_192-processed-gene-0.5&CDS=1-1710
1998	OG0001998	YJL101C	snap_masked-flattened_line_28-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.14&CDS=1-2220
1999	OG0001999	YJL102W	snap_masked-flattened_line_52-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.68&CDS=1-2514
2000	OG0002000	YJL104W	snap_masked-flattened_line_156-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_156-processed-gene-0.37&CDS=1-384
2001	OG0002001	YJL106W	snap_masked-flattened_line_220-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_220-processed-gene-0.48&CDS=1-1743
2002	OG0002002	YJL108C	snap_masked-flattened_line_190-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_190-processed-gene-0.49&CDS=1-2817
2003	OG0002003	YJL109C	genemark-flattened_line_20-processed-gene-0.216-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.216&CDS=1-5451
2004	OG0002004	YJL111W	snap_masked-flattened_line_84-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.78&CDS=1-1638
2005	OG0002005	YJL115W	snap_masked-flattened_line_218-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_218-processed-gene-0.26&CDS=1-924
2006	OG0002006	YJL117W	augustus_masked-flattened_line_80-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.6&CDS=1-1074
2007	OG0002007	YJL121C	snap_masked-flattened_line_16-processed-gene-0.139-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.139&CDS=1-696
2008	OG0002008	YJL122W	snap_masked-flattened_line_16-processed-gene-0.190-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.190&CDS=1-438
2009	OG0002009	YJL123C	snap_masked-flattened_line_102-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.8&CDS=1-1272
2010	OG0002010	YJL124C	snap_masked-flattened_line_66-processed-gene-0.159-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.159&CDS=1-468
2011	OG0002011	YJL125C	snap_masked-flattened_line_66-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.132&CDS=1-1110
2012	OG0002012	YJL126W	snap_masked-flattened_line_102-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.28&CDS=1-984
2013	OG0002013	YJL127C	snap_masked-flattened_line_218-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_218-processed-gene-0.21&CDS=1-1758
2014	OG0002014	YJL128C	snap_masked-flattened_line_58-processed-gene-0.99-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.99&CDS=1-1779
2015	OG0002015	YJL130C	snap_masked-flattened_line_218-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_218-processed-gene-0.28&CDS=1-6603
2016	OG0002016	YJL131C	snap_masked-flattened_line_132-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_132-processed-gene-0.59&CDS=1-1101
2017	OG0002017	YJL140W	snap_masked-flattened_line_58-processed-gene-0.145-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.145&CDS=1-567
2018	OG0002018	YJL141C	snap_masked-flattened_line_58-processed-gene-0.146-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.146&CDS=1-1902
2019	OG0002019	YJL143W	snap_masked-flattened_line_278-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_278-processed-gene-0.5&CDS=1-459
2020	OG0002020	YJL145W	snap_masked-flattened_line_46-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.59&CDS=1-1203
2021	OG0002021	YJL148W	snap_masked-flattened_line_38-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.14&CDS=1-687
2022	OG0002022	YJL153C	snap_masked-flattened_line_90-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_90-processed-gene-0.67&CDS=1-1566
2023	OG0002023	YJL154C	snap_masked-flattened_line_40-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.82&CDS=1-2820
2024	OG0002024	YJL155C	augustus_masked-flattened_line_106-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_106-processed-gene-0.28&CDS=1-1359
2025	OG0002025	YJL156C	snap_masked-flattened_line_106-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_106-processed-gene-0.79&CDS=1-2427
2026	OG0002026	YJL157C	augustus_masked-flattened_line_16-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.40&CDS=1-1959
2027	OG0002027	YJL163C	snap_masked-flattened_line_88-processed-gene-0.57-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.57&CDS=1-1962
2028	OG0002028	YJL166W	snap_masked-flattened_line_58-processed-gene-0.142-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.142&CDS=1-282
2029	OG0002029	YJL167W	snap_masked-flattened_line_58-processed-gene-0.123-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.123&CDS=1-1050
2030	OG0002030	YJL168C	snap_masked-flattened_line_142-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_142-processed-gene-0.25&CDS=1-2100
2031	OG0002031	YJL171C	snap_masked-flattened_line_6-processed-gene-1.191-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.191&CDS=1-1164
2032	OG0002032	YJL176C	snap_masked-flattened_line_58-processed-gene-0.124-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.124&CDS=1-2526
2033	OG0002033	YJL179W	snap_masked-flattened_line_2-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.75&CDS=1-360
2034	OG0002034	YJL180C	snap_masked-flattened_line_2-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.56&CDS=1-1020
2035	OG0002035	YJL183W	augustus_masked-flattened_line_2-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.89&CDS=1-1308
2036	OG0002036	YJL184W	snap_masked-flattened_line_2-processed-gene-0.55-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.55&CDS=1-318
2037	OG0002037	YJL187C	genemark-flattened_line_398-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_398-processed-gene-0.0&CDS=1-3288
2038	OG0002038	YJL189W	genemark-flattened_line_72-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.20&CDS=1-180
2039	OG0002039	YJL194W	snap_masked-flattened_line_116-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_116-processed-gene-0.91&CDS=1-1467
2040	OG0002040	YJL197W	snap_masked-flattened_line_72-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.50&CDS=1-3336
2041	OG0002041	YJL199C	snap_masked-flattened_line_4-processed-gene-0.36-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.36&CDS=1-267
2042	OG0002042	YJL201W	augustus_masked-flattened_line_8-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.47&CDS=1-1902
2043	OG0002043	YJL203W	snap_masked-flattened_line_32-processed-gene-0.99-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.99&CDS=1-1089
2044	OG0002044	YJL204C	snap_masked-flattened_line_84-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.76&CDS=1-2433
2045	OG0002045	YJL208C	snap_masked-flattened_line_402-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_402-processed-gene-0.5&CDS=1-957
