	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035011_Candida_pyralidae
1742	OG0001742	YHR084W	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-9.101-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-9.101&CDS=1-1782
1743	OG0001743	YHR085W	snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.20-mRNA-1_1&gene=snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.20&CDS=1-1092
1744	OG0001744	YHR086W	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-5.34-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-5.34&CDS=1-1299
1745	OG0001745	YHR087W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-5.83-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-5.83&CDS=1-342
1746	OG0001746	YHR088W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.17-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.17&CDS=1-888
1747	OG0001747	YHR089C	snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.100&CDS=1-600
1748	OG0001748	YHR098C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.82-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.82&CDS=1-2919
1749	OG0001749	YHR099W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-9.35-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-9.35&CDS=1-11622
1750	OG0001750	YHR100C	maker-NODE_3_length_1252809_cov_66.5931_ID_5-snap-gene-9.0-mRNA-1_1&gene=maker-NODE_3_length_1252809_cov_66.5931_ID_5-snap-gene-9.0&CDS=1-600
1751	OG0001751	YHR104W	snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-4.84-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-4.84&CDS=1-957
1752	OG0001752	YHR107C	snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-2.63&CDS=1-1191
1753	OG0001753	YHR108W	maker-NODE_12_length_432505_cov_65.7019_ID_23-augustus-gene-3.147-mRNA-1_1&gene=maker-NODE_12_length_432505_cov_65.7019_ID_23-augustus-gene-3.147&CDS=1-1734
1754	OG0001754	YHR111W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-1.82&CDS=1-1272
1755	OG0001755	YHR113W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-0.92&CDS=1-1431
1756	OG0001756	YHR114W	augustus_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-1.48&CDS=1-1791
1757	OG0001757	YHR116W	snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-1.39&CDS=1-405
1758	OG0001758	YHR117W	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.174-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.174&CDS=1-1815
1759	OG0001759	YHR119W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-6.95-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-6.95&CDS=1-3141
1760	OG0001760	YHR120W	snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.81&CDS=1-2763
1761	OG0001761	YHR122W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.136-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.136&CDS=1-633
1762	OG0001762	YHR128W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.133-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.133&CDS=1-636
1763	OG0001763	YHR132C	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-7.146-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-7.146&CDS=1-1929
1764	OG0001764	YHR134W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-7.68-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-7.68&CDS=1-1353
1765	OG0001765	YHR137W	maker-NODE_5_length_1111855_cov_55.5652_ID_9-augustus-gene-10.90-mRNA-1_1&gene=maker-NODE_5_length_1111855_cov_55.5652_ID_9-augustus-gene-10.90&CDS=1-2466
1766	OG0001766	YHR140W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.108-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.108&CDS=1-732
1767	OG0001767	YHR142W	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.275-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.275&CDS=1-927
1768	OG0001768	YHR143W-A	snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.94&CDS=1-219
1769	OG0001769	YHR144C	augustus_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-1.67&CDS=1-1038
1770	OG0001770	YHR147C	snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.175-mRNA-1_1&gene=snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.175&CDS=1-666
1771	OG0001771	YHR148W	snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.215-mRNA-1_1&gene=snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.215&CDS=1-549
1772	OG0001772	YHR150W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-7.49-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-7.49&CDS=1-1659
1773	OG0001773	YHR151C	snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.15&CDS=1-1812
1774	OG0001774	YHR154W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.101-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-11.101&CDS=1-2538
1775	OG0001775	YHR156C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.118&CDS=1-1110
1776	OG0001776	YHR159W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-10.3-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-10.3&CDS=1-1326
1777	OG0001777	YHR164C	snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-0.100&CDS=1-4404
1778	OG0001778	YHR165C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-3.36-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-3.36&CDS=1-7185
1779	OG0001779	YHR166C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-3.35-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-3.35&CDS=1-1701
1780	OG0001780	YHR168W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.101&CDS=1-1683
1781	OG0001781	YHR169W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.102&CDS=1-1338
1782	OG0001782	YHR170W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.130-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.130&CDS=1-1551
1783	OG0001783	YHR171W	maker-NODE_4_length_1181949_cov_64.6666_ID_7-snap-gene-1.97-mRNA-1_1&gene=maker-NODE_4_length_1181949_cov_64.6666_ID_7-snap-gene-1.97&CDS=1-4551
1784	OG0001784	YHR175W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-0.88&CDS=1-447
1785	OG0001785	YHR178W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.73&CDS=1-780
1786	OG0001786	YHR181W	snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-3.144-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-3.144&CDS=1-639
1787	OG0001787	YHR183W	snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-3.74-mRNA-1_1&gene=snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-3.74&CDS=1-1518
1788	OG0001788	YHR186C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-9.105-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-9.105&CDS=1-4398
1789	OG0001789	YHR187W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.22-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.22&CDS=1-885
1790	OG0001790	YHR188C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.39-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-8.39&CDS=1-1830
1791	OG0001791	YHR189W	maker-NODE_12_length_432505_cov_65.7019_ID_23-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_12_length_432505_cov_65.7019_ID_23-augustus-gene-1.2&CDS=1-1227
1792	OG0001792	YHR190W	maker-NODE_8_length_625582_cov_72.4763_ID_15-augustus-gene-0.48-mRNA-1_1&gene=maker-NODE_8_length_625582_cov_72.4763_ID_15-augustus-gene-0.48&CDS=1-2262
1793	OG0001793	YHR191C	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-3.131-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-3.131&CDS=1-453
1794	OG0001794	YHR193C	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-3.41-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-3.41&CDS=1-531
1795	OG0001795	YHR194W	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-3.121-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-3.121&CDS=1-1638
1796	OG0001796	YHR197W	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.263-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.263&CDS=1-2193
1797	OG0001797	YHR198C	augustus_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.68&CDS=1-906
1798	OG0001798	YHR200W	maker-NODE_7_length_693506_cov_61.0469_ID_13-augustus-gene-1.132-mRNA-1_1&gene=maker-NODE_7_length_693506_cov_61.0469_ID_13-augustus-gene-1.132&CDS=1-2220
1799	OG0001799	YHR201C	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.25&CDS=1-1179
1800	OG0001800	YHR202W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.152-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.152&CDS=1-1875
1801	OG0001801	YHR205W	genemark-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-4.125-mRNA-1_1&gene=genemark-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-4.125&CDS=1-2427
1802	OG0001802	YHR206W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-13.26-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-13.26&CDS=1-1563
1803	OG0001803	YHR207C	snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.32&CDS=1-1419
1804	OG0001804	YIL001W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.114-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.114&CDS=1-1872
1805	OG0001805	YIL003W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.44&CDS=1-876
1806	OG0001806	YIL004C	augustus_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.145-mRNA-1_1&gene=augustus_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.145&CDS=1-332
1807	OG0001807	YIL005W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.87-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.87&CDS=1-2253
1808	OG0001808	YIL007C	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.252-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.252&CDS=1-720
1809	OG0001809	YIL008W	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.294-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.294&CDS=1-303
1810	OG0001810	YIL009C-A	augustus_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.47&CDS=1-558
1811	OG0001811	YIL010W	snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.98&CDS=1-783
1812	OG0001812	YIL019W	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.53-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.53&CDS=1-966
1813	OG0001813	YIL020C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.77-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.77&CDS=1-831
1814	OG0001814	YIL021W	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.52-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.52&CDS=1-930
1815	OG0001815	YIL022W	maker-NODE_14_length_293181_cov_65.7956_ID_27-augustus-gene-0.69-mRNA-1_1&gene=maker-NODE_14_length_293181_cov_65.7956_ID_27-augustus-gene-0.69&CDS=1-2658
1816	OG0001816	YIL026C	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-1.22&CDS=1-3393
1817	OG0001817	YIL027C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.26-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.26&CDS=1-408
1818	OG0001818	YIL030C	snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-1.83&CDS=1-3615
1819	OG0001819	YIL031W	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.34&CDS=1-2775
1820	OG0001820	YIL033C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-2.97&CDS=1-1413
1821	OG0001821	YIL034C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-10.5-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-10.5&CDS=1-870
1822	OG0001822	YIL039W	snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_22_length_63329_cov_58.5196_ID_43-processed-gene-0.84&CDS=1-1416
1823	OG0001823	YIL042C	genemark-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.61&CDS=1-1209
1824	OG0001824	YIL043C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.69-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-10.69&CDS=1-852
1825	OG0001825	YIL044C	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.89-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.89&CDS=1-1002
1826	OG0001826	YIL046W	augustus_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.99&CDS=1-2040
1827	OG0001827	YIL047C	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-4.56-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-4.56&CDS=1-2745
1828	OG0001828	YIL048W	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-4.38-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-4.38&CDS=1-3516
1829	OG0001829	YIL049W	maker-NODE_1_length_1482744_cov_56.9864_ID_1-snap-gene-13.82-mRNA-1_1&gene=maker-NODE_1_length_1482744_cov_56.9864_ID_1-snap-gene-13.82&CDS=1-2133
1830	OG0001830	YIL061C	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.110-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.110&CDS=1-2190
1831	OG0001831	YIL062C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.101&CDS=1-456
1832	OG0001832	YIL064W	genemark-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.37-mRNA-1_1&gene=genemark-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.37&CDS=1-738
1833	OG0001833	YIL067C	augustus_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-1.18&CDS=1-4173
1834	OG0001834	YIL068C	snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-2.92-mRNA-1_1&gene=snap_masked-NODE_11_length_439183_cov_74.16_ID_21-processed-gene-2.92&CDS=1-2529
1835	OG0001835	YIL075C	snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-1.118&CDS=1-2832
1836	OG0001836	YIL076W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.103-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.103&CDS=1-936
1837	OG0001837	YIL078W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.105-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-7.105&CDS=1-2190
1838	OG0001838	YIL083C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-5.54-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-5.54&CDS=1-1020
1839	OG0001839	YIL084C	maker-NODE_2_length_1424870_cov_63.5951_ID_3-snap-gene-1.134-mRNA-1_1&gene=maker-NODE_2_length_1424870_cov_63.5951_ID_3-snap-gene-1.134&CDS=1-975
1840	OG0001840	YIL090W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.113-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.113&CDS=1-1449
1841	OG0001841	YIL091C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-1.132&CDS=1-2163
1842	OG0001842	YIL093C	snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.67-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.67&CDS=1-810
1843	OG0001843	YIL094C	snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-1.29&CDS=1-1116
1844	OG0001844	YIL097W	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-5.76-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-5.76&CDS=1-1515
1845	OG0001845	YIL098C	snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.70-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.70&CDS=1-447
1846	OG0001846	YIL099W	augustus_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-2.31&CDS=1-1629
1847	OG0001847	YIL101C	snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.115&CDS=1-1464
1848	OG0001848	YIL103W	snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.117&CDS=1-1233
1849	OG0001849	YIL104C	snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_19_length_105211_cov_90.8719_ID_37-processed-gene-0.136&CDS=1-1533
1850	OG0001850	YIL106W	snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.116&CDS=1-816
1851	OG0001851	YIL107C	snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.66-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.66&CDS=1-3018
1852	OG0001852	YIL108W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-6.46-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-6.46&CDS=1-2151
1853	OG0001853	YIL109C	snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.14-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.14&CDS=1-2748
1854	OG0001854	YIL110W	maker-NODE_9_length_577003_cov_69.8333_ID_17-augustus-gene-4.237-mRNA-1_1&gene=maker-NODE_9_length_577003_cov_69.8333_ID_17-augustus-gene-4.237&CDS=1-1503
1855	OG0001855	YIL115C	augustus_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-1.82&CDS=1-3729
1856	OG0001856	YIL116W	snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-1.34&CDS=1-1179
1857	OG0001857	YIL118W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.89-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.89&CDS=1-678
1858	OG0001858	YIL124W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.124-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.124&CDS=1-876
1859	OG0001859	YIL125W	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.270-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.270&CDS=1-3021
