	OrthologID	Metschnikowia_cerradonensis	Saccharomyces_cerevisiae
1736	OG0001736	snap_masked-cer-_s324-processed-gene-0.6-mRNA-1_1&gene=snap_masked-cer-_s324-processed-gene-0.6&CDS=1-753	YDL213C
1737	OG0001737	genemark-cer-_s324-processed-gene-0.33-mRNA-1_1&gene=genemark-cer-_s324-processed-gene-0.33&CDS=1-630	YDL212W
1738	OG0001738	genemark-cer-_s325-processed-gene-0.19-mRNA-1_1&gene=genemark-cer-_s325-processed-gene-0.19&CDS=1-1983	YMR068W
1739	OG0001739	genemark-cer-_s325-processed-gene-0.20-mRNA-1_1&gene=genemark-cer-_s325-processed-gene-0.20&CDS=1-3126	YCR092C
1740	OG0001740	genemark-cer-_s325-processed-gene-0.22-mRNA-1_1&gene=genemark-cer-_s325-processed-gene-0.22&CDS=1-1572	YMR067C
1741	OG0001741	genemark-cer-_s325-processed-gene-0.23-mRNA-1_1&gene=genemark-cer-_s325-processed-gene-0.23&CDS=1-783	YEL009C
1742	OG0001742	genemark-cer-_s325-processed-gene-0.36-mRNA-1_1&gene=genemark-cer-_s325-processed-gene-0.36&CDS=1-993	YJL088W
1743	OG0001743	genemark-cer-_s325-processed-gene-0.25-mRNA-1_1&gene=genemark-cer-_s325-processed-gene-0.25&CDS=1-960	YNR003C
1744	OG0001744	genemark-cer-_s325-processed-gene-0.38-mRNA-1_1&gene=genemark-cer-_s325-processed-gene-0.38&CDS=1-804	YBR257W
1745	OG0001745	genemark-cer-_s325-processed-gene-0.26-mRNA-1_1&gene=genemark-cer-_s325-processed-gene-0.26&CDS=1-1227	YJL046W
1746	OG0001746	genemark-cer-_s336-processed-gene-0.15-mRNA-1_1&gene=genemark-cer-_s336-processed-gene-0.15&CDS=1-831	YFR050C
1747	OG0001747	genemark-cer-_s336-processed-gene-0.12-mRNA-1_1&gene=genemark-cer-_s336-processed-gene-0.12&CDS=1-966	YOR164C
1748	OG0001748	genemark-cer-_s336-processed-gene-0.19-mRNA-1_1&gene=genemark-cer-_s336-processed-gene-0.19&CDS=1-540	YOR163W
1749	OG0001749	genemark-cer-_s336-processed-gene-0.13-mRNA-1_1&gene=genemark-cer-_s336-processed-gene-0.13&CDS=1-636	YLR250W
1750	OG0001750	genemark-cer-_s338-processed-gene-0.14-mRNA-1_1&gene=genemark-cer-_s338-processed-gene-0.14&CDS=1-2073	YBR212W
1751	OG0001751	genemark-cer-_s34-processed-gene-0.11-mRNA-1_1&gene=genemark-cer-_s34-processed-gene-0.11&CDS=1-1452	YGL055W
1752	OG0001752	genemark-cer-_s341-processed-gene-0.0-mRNA-1_1&gene=genemark-cer-_s341-processed-gene-0.0&CDS=1-1209	YML018C
1753	OG0001753	genemark-cer-_s341-processed-gene-0.1-mRNA-1_1&gene=genemark-cer-_s341-processed-gene-0.1&CDS=1-1077	YML019W
1754	OG0001754	genemark-cer-_s343-processed-gene-0.2-mRNA-1_1&gene=genemark-cer-_s343-processed-gene-0.2&CDS=1-849	YHR187W
1755	OG0001755	genemark-cer-_s343-processed-gene-0.1-mRNA-1_1&gene=genemark-cer-_s343-processed-gene-0.1&CDS=1-3297	YMR288W
1756	OG0001756	genemark-cer-_s343-processed-gene-0.3-mRNA-1_1&gene=genemark-cer-_s343-processed-gene-0.3&CDS=1-753	YHR185C
1757	OG0001757	genemark-cer-_s348-processed-gene-0.3-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.3&CDS=1-435	YPL225W
1758	OG0001758	augustus_masked-cer-_s348-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-cer-_s348-processed-gene-0.63&CDS=1-945	YMR029C
1759	OG0001759	genemark-cer-_s348-processed-gene-0.5-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.5&CDS=1-4287	YPL226W
1760	OG0001760	genemark-cer-_s348-processed-gene-0.18-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.18&CDS=1-1665	YML086C
1761	OG0001761	genemark-cer-_s348-processed-gene-0.7-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.7&CDS=1-1104	YPL181W
1762	OG0001762	genemark-cer-_s348-processed-gene-0.19-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.19&CDS=1-1860	YGL095C
1763	OG0001763	genemark-cer-_s348-processed-gene-0.20-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.20&CDS=1-3138	YLR389C
1764	OG0001764	genemark-cer-_s348-processed-gene-0.10-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.10&CDS=1-615	YLR390W-A
1765	OG0001765	augustus_masked-cer-_s348-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-cer-_s348-processed-gene-0.70&CDS=1-1560	YDL238C
1766	OG0001766	genemark-cer-_s348-processed-gene-0.12-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.12&CDS=1-3225	YLR187W
1767	OG0001767	genemark-cer-_s348-processed-gene-0.26-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.26&CDS=1-321	YDR510W
1768	OG0001768	augustus_masked-cer-_s348-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-cer-_s348-processed-gene-0.72&CDS=1-2010	YNL279W
1769	OG0001769	genemark-cer-_s348-processed-gene-0.27-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.27&CDS=1-2202	YNL218W
1770	OG0001770	genemark-cer-_s348-processed-gene-0.14-mRNA-1_1&gene=genemark-cer-_s348-processed-gene-0.14&CDS=1-1083	YML060W
1771	OG0001771	genemark-cer-_s350-processed-gene-0.0-mRNA-1_1&gene=genemark-cer-_s350-processed-gene-0.0&CDS=1-1332	YNR050C
1772	OG0001772	genemark-cer-_s350-processed-gene-0.5-mRNA-1_1&gene=genemark-cer-_s350-processed-gene-0.5&CDS=1-1470	YMR211W
1773	OG0001773	genemark-cer-_s350-processed-gene-0.1-mRNA-1_1&gene=genemark-cer-_s350-processed-gene-0.1&CDS=1-1050	YMR214W
1774	OG0001774	genemark-cer-_s350-processed-gene-0.2-mRNA-1_1&gene=genemark-cer-_s350-processed-gene-0.2&CDS=1-612	YJR073C
1775	OG0001775	genemark-cer-_s350-processed-gene-0.3-mRNA-1_1&gene=genemark-cer-_s350-processed-gene-0.3&CDS=1-756	YOR352W
1776	OG0001776	genemark-cer-_s352-processed-gene-0.75-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.75&CDS=1-1470	YPL262W
1777	OG0001777	genemark-cer-_s352-processed-gene-0.76-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.76&CDS=1-1545	YPL214C
1778	OG0001778	genemark-cer-_s352-processed-gene-0.77-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.77&CDS=1-990	YHR134W
1779	OG0001779	genemark-cer-_s352-processed-gene-0.80-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.80&CDS=1-1383	YHR111W
1780	OG0001780	genemark-cer-_s352-processed-gene-0.81-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.81&CDS=1-1209	YDR363W
1781	OG0001781	maker-cer-_s352-augustus-gene-0.245-mRNA-1_1&gene=maker-cer-_s352-augustus-gene-0.245&CDS=1-1095	YDL125C
1782	OG0001782	genemark-cer-_s352-processed-gene-0.82-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.82&CDS=1-2478	YDL126C
1783	OG0001783	genemark-cer-_s352-processed-gene-0.119-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.119&CDS=1-378	YOR122C
1784	OG0001784	genemark-cer-_s352-processed-gene-0.120-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.120&CDS=1-1752	YDR390C
1785	OG0001785	genemark-cer-_s352-processed-gene-0.121-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.121&CDS=1-714	YPR183W
1786	OG0001786	genemark-cer-_s352-processed-gene-0.122-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.122&CDS=1-1983	YDL167C
1787	OG0001787	genemark-cer-_s352-processed-gene-0.88-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.88&CDS=1-708	YJR099W
1788	OG0001788	snap_masked-cer-_s352-processed-gene-0.206-mRNA-1_1&gene=snap_masked-cer-_s352-processed-gene-0.206&CDS=1-1515	YPR045C
1789	OG0001789	genemark-cer-_s352-processed-gene-0.126-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.126&CDS=1-1638	YBR007C
1790	OG0001790	augustus_masked-cer-_s352-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-cer-_s352-processed-gene-0.16&CDS=1-2325	YNL045W
1791	OG0001791	snap_masked-cer-_s352-processed-gene-0.173-mRNA-1_1&gene=snap_masked-cer-_s352-processed-gene-0.173&CDS=1-396	YCR031C
1792	OG0001792	genemark-cer-_s352-processed-gene-0.128-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.128&CDS=1-8283	YCR032W
1793	OG0001793	genemark-cer-_s352-processed-gene-0.129-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.129&CDS=1-1056	YCR035C
1794	OG0001794	snap_masked-cer-_s352-processed-gene-0.177-mRNA-1_1&gene=snap_masked-cer-_s352-processed-gene-0.177&CDS=1-6363	YDL171C
1795	OG0001795	maker-cer-_s352-snap-gene-0.238-mRNA-1_1&gene=maker-cer-_s352-snap-gene-0.238&CDS=1-1746	YHR108W
1796	OG0001796	genemark-cer-_s352-processed-gene-0.96-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.96&CDS=1-324	YDR357C
1797	OG0001797	genemark-cer-_s352-processed-gene-0.131-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.131&CDS=1-3147	YDR204W
1798	OG0001798	genemark-cer-_s352-processed-gene-0.97-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.97&CDS=1-495	YDR201W
1799	OG0001799	genemark-cer-_s352-processed-gene-0.132-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.132&CDS=1-897	YLR239C
1800	OG0001800	genemark-cer-_s352-processed-gene-0.100-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.100&CDS=1-1074	YLR246W
1801	OG0001801	augustus_masked-cer-_s352-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-cer-_s352-processed-gene-0.28&CDS=1-4488	YDR180W
1802	OG0001802	genemark-cer-_s352-processed-gene-0.135-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.135&CDS=1-801	YDR181C
1803	OG0001803	genemark-cer-_s352-processed-gene-0.102-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.102&CDS=1-1314	YDR182W
1804	OG0001804	maker-cer-_s352-snap-gene-0.241-mRNA-1_1&gene=maker-cer-_s352-snap-gene-0.241&CDS=1-2658	YLR166C
1805	OG0001805	snap_masked-cer-_s352-processed-gene-0.220-mRNA-1_1&gene=snap_masked-cer-_s352-processed-gene-0.220&CDS=1-654	YDR183W
1806	OG0001806	genemark-cer-_s352-processed-gene-0.103-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.103&CDS=1-1413	YLR163C
1807	OG0001807	genemark-cer-_s352-processed-gene-0.141-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.141&CDS=1-1875	YDR176W
1808	OG0001808	genemark-cer-_s352-processed-gene-0.142-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.142&CDS=1-918	YDR175C
1809	OG0001809	genemark-cer-_s352-processed-gene-0.146-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.146&CDS=1-2349	YBR080C
1810	OG0001810	genemark-cer-_s352-processed-gene-0.105-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.105&CDS=1-540	YDR305C
1811	OG0001811	genemark-cer-_s352-processed-gene-0.106-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.106&CDS=1-801	YHR058C
1812	OG0001812	genemark-cer-_s352-processed-gene-0.148-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.148&CDS=1-471	YHR059W
1813	OG0001813	genemark-cer-_s352-processed-gene-0.149-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.149&CDS=1-972	YOR142W
1814	OG0001814	genemark-cer-_s352-processed-gene-0.150-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.150&CDS=1-2451	YOR141C
1815	OG0001815	genemark-cer-_s352-processed-gene-0.107-mRNA-1_1&gene=genemark-cer-_s352-processed-gene-0.107&CDS=1-1128	YDR346C
1816	OG0001816	genemark-cer-_s353-processed-gene-0.25-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.25&CDS=1-2268	YOL076W
1817	OG0001817	genemark-cer-_s353-processed-gene-0.26-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.26&CDS=1-678	YOR283W
1818	OG0001818	genemark-cer-_s353-processed-gene-0.29-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.29&CDS=1-1725	YNL115C
1819	OG0001819	genemark-cer-_s353-processed-gene-0.11-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.11&CDS=1-1002	YGL212W
1820	OG0001820	genemark-cer-_s353-processed-gene-0.30-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.30&CDS=1-1299	YER152C
1821	OG0001821	genemark-cer-_s353-processed-gene-0.31-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.31&CDS=1-1452	YNL206C
1822	OG0001822	genemark-cer-_s353-processed-gene-0.14-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.14&CDS=1-2907	YER151C
1823	OG0001823	genemark-cer-_s353-processed-gene-0.33-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.33&CDS=1-2298	YNL221C
1824	OG0001824	genemark-cer-_s353-processed-gene-0.34-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.34&CDS=1-675	YNL222W
1825	OG0001825	genemark-cer-_s353-processed-gene-0.35-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.35&CDS=1-1152	YNL223W
1826	OG0001826	genemark-cer-_s353-processed-gene-0.15-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.15&CDS=1-2322	YNL224C
1827	OG0001827	genemark-cer-_s353-processed-gene-0.36-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.36&CDS=1-1707	YNL227C
1828	OG0001828	snap_masked-cer-_s353-processed-gene-0.99-mRNA-1_1&gene=snap_masked-cer-_s353-processed-gene-0.99&CDS=1-1674	YER087W
1829	OG0001829	augustus_masked-cer-_s353-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-cer-_s353-processed-gene-0.79&CDS=1-273	YER019C-A
1830	OG0001830	genemark-cer-_s353-processed-gene-0.18-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.18&CDS=1-2076	YBL051C
1831	OG0001831	genemark-cer-_s353-processed-gene-0.39-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.39&CDS=1-1203	YBL055C
1832	OG0001832	genemark-cer-_s353-processed-gene-0.40-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.40&CDS=1-1509	YJR121W
1833	OG0001833	genemark-cer-_s353-processed-gene-0.41-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.41&CDS=1-2409	YJR119C
1834	OG0001834	genemark-cer-_s353-processed-gene-0.22-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.22&CDS=1-828	YER023W
1835	OG0001835	genemark-cer-_s353-processed-gene-0.42-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.42&CDS=1-414	YGL041W-A
1836	OG0001836	genemark-cer-_s353-processed-gene-0.23-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.23&CDS=1-1296	YDL084W
1837	OG0001837	genemark-cer-_s353-processed-gene-0.24-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.24&CDS=1-1311	YLR303W
1838	OG0001838	genemark-cer-_s353-processed-gene-0.44-mRNA-1_1&gene=genemark-cer-_s353-processed-gene-0.44&CDS=1-1650	YML066C
1839	OG0001839	genemark-cer-_s354-processed-gene-0.5-mRNA-1_1&gene=genemark-cer-_s354-processed-gene-0.5&CDS=1-1077	YLR291C
1840	OG0001840	genemark-cer-_s355-processed-gene-0.0-mRNA-1_1&gene=genemark-cer-_s355-processed-gene-0.0&CDS=1-369	YMR039C
1841	OG0001841	genemark-cer-_s357-processed-gene-0.13-mRNA-1_1&gene=genemark-cer-_s357-processed-gene-0.13&CDS=1-822	YCR076C
1842	OG0001842	genemark-cer-_s357-processed-gene-0.16-mRNA-1_1&gene=genemark-cer-_s357-processed-gene-0.16&CDS=1-555	YLR306W
1843	OG0001843	genemark-cer-_s359-processed-gene-0.85-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.85&CDS=1-1365	YBR130C
1844	OG0001844	genemark-cer-_s359-processed-gene-0.86-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.86&CDS=1-1143	YFL030W
1845	OG0001845	genemark-cer-_s359-processed-gene-0.88-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.88&CDS=1-4245	YNL088W
1846	OG0001846	genemark-cer-_s359-processed-gene-0.103-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.103&CDS=1-1071	YOR042W
1847	OG0001847	genemark-cer-_s359-processed-gene-0.92-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.92&CDS=1-3141	YCL061C
1848	OG0001848	genemark-cer-_s359-processed-gene-0.107-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.107&CDS=1-1104	YCL059C
1849	OG0001849	genemark-cer-_s359-processed-gene-0.95-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.95&CDS=1-1413	YIR008C
1850	OG0001850	genemark-cer-_s359-processed-gene-0.108-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.108&CDS=1-2742	YIR007W
1851	OG0001851	genemark-cer-_s359-processed-gene-0.110-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.110&CDS=1-585	YER012W
1852	OG0001852	genemark-cer-_s359-processed-gene-0.111-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.111&CDS=1-699	YBR256C
1853	OG0001853	genemark-cer-_s359-processed-gene-0.114-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.114&CDS=1-1245	YIL160C
1854	OG0001854	genemark-cer-_s359-processed-gene-0.117-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.117&CDS=1-2784	YNL313C
1855	OG0001855	snap_masked-cer-_s359-processed-gene-0.79-mRNA-1_1&gene=snap_masked-cer-_s359-processed-gene-0.79&CDS=1-2205	YBR060C
1856	OG0001856	augustus_masked-cer-_s359-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-cer-_s359-processed-gene-0.13&CDS=1-333	YDR045C
1857	OG0001857	genemark-cer-_s359-processed-gene-0.120-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.120&CDS=1-693	YBR070C
1858	OG0001858	genemark-cer-_s359-processed-gene-0.121-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.121&CDS=1-1014	YBR065C
1859	OG0001859	snap_masked-cer-_s359-processed-gene-0.83-mRNA-1_1&gene=snap_masked-cer-_s359-processed-gene-0.83&CDS=1-4083	YMR259C
1860	OG0001860	genemark-cer-_s359-processed-gene-0.98-mRNA-1_1&gene=genemark-cer-_s359-processed-gene-0.98&CDS=1-2670	YBR073W
1861	OG0001861	genemark-cer-_s36-processed-gene-0.2-mRNA-1_1&gene=genemark-cer-_s36-processed-gene-0.2&CDS=1-525	YOL129W
1862	OG0001862	genemark-cer-_s36-processed-gene-0.10-mRNA-1_1&gene=genemark-cer-_s36-processed-gene-0.10&CDS=1-1116	YNL307C
1863	OG0001863	genemark-cer-_s36-processed-gene-0.3-mRNA-1_1&gene=genemark-cer-_s36-processed-gene-0.3&CDS=1-657	YNL306W
1864	OG0001864	snap_masked-cer-_s36-processed-gene-0.40-mRNA-1_1&gene=snap_masked-cer-_s36-processed-gene-0.40&CDS=1-426	YOL127W
1865	OG0001865	snap_masked-cer-_s36-processed-gene-0.41-mRNA-1_1&gene=snap_masked-cer-_s36-processed-gene-0.41&CDS=1-2445	YKR090W
1866	OG0001866	genemark-cer-_s36-processed-gene-0.15-mRNA-1_1&gene=genemark-cer-_s36-processed-gene-0.15&CDS=1-891	YKR088C
1867	OG0001867	genemark-cer-_s36-processed-gene-0.8-mRNA-1_1&gene=genemark-cer-_s36-processed-gene-0.8&CDS=1-864	YJL068C
1868	OG0001868	genemark-cer-_s36-processed-gene-0.16-mRNA-1_1&gene=genemark-cer-_s36-processed-gene-0.16&CDS=1-1269	YLR287C
1869	OG0001869	genemark-cer-_s36-processed-gene-0.17-mRNA-1_1&gene=genemark-cer-_s36-processed-gene-0.17&CDS=1-1983	YOR181W
1870	OG0001870	augustus_masked-cer-_s362-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-cer-_s362-processed-gene-0.4&CDS=1-402	YPR062W
1871	OG0001871	snap_masked-cer-_s362-processed-gene-0.2-mRNA-1_1&gene=snap_masked-cer-_s362-processed-gene-0.2&CDS=1-4413	YBR097W
1872	OG0001872	snap_masked-cer-_s364-processed-gene-0.47-mRNA-1_1&gene=snap_masked-cer-_s364-processed-gene-0.47&CDS=1-720	YBR096W
1873	OG0001873	genemark-cer-_s364-processed-gene-0.14-mRNA-1_1&gene=genemark-cer-_s364-processed-gene-0.14&CDS=1-9720	YDR457W
1874	OG0001874	augustus_masked-cer-_s364-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-cer-_s364-processed-gene-0.25&CDS=1-264	YOR159C
1875	OG0001875	augustus_masked-cer-_s364-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-cer-_s364-processed-gene-0.26&CDS=1-1518	YML032C
1876	OG0001876	augustus_masked-cer-_s364-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-cer-_s364-processed-gene-0.27&CDS=1-1278	YPR066W
1877	OG0001877	genemark-cer-_s364-processed-gene-0.17-mRNA-1_1&gene=genemark-cer-_s364-processed-gene-0.17&CDS=1-1296	YGR110W
1878	OG0001878	genemark-cer-_s364-processed-gene-0.19-mRNA-1_1&gene=genemark-cer-_s364-processed-gene-0.19&CDS=1-1356	YHR011W
1879	OG0001879	genemark-cer-_s364-processed-gene-0.20-mRNA-1_1&gene=genemark-cer-_s364-processed-gene-0.20&CDS=1-2313	YKL134C
1880	OG0001880	genemark-cer-_s364-processed-gene-0.12-mRNA-1_1&gene=genemark-cer-_s364-processed-gene-0.12&CDS=1-597	YKR035W-A
1881	OG0001881	genemark-cer-_s364-processed-gene-0.13-mRNA-1_1&gene=genemark-cer-_s364-processed-gene-0.13&CDS=1-675	YHR008C
1882	OG0001882	genemark-cer-_s364-processed-gene-0.22-mRNA-1_1&gene=genemark-cer-_s364-processed-gene-0.22&CDS=1-1581	YOR132W
1883	OG0001883	genemark-cer-_s364-processed-gene-0.23-mRNA-1_1&gene=genemark-cer-_s364-processed-gene-0.23&CDS=1-1479	YDR470C
1884	OG0001884	genemark-cer-_s366-processed-gene-0.13-mRNA-1_1&gene=genemark-cer-_s366-processed-gene-0.13&CDS=1-2292	YGL009C
1885	OG0001885	snap_masked-cer-_s366-processed-gene-0.25-mRNA-1_1&gene=snap_masked-cer-_s366-processed-gene-0.25&CDS=1-2496	YDR416W
1886	OG0001886	genemark-cer-_s370-processed-gene-0.52-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.52&CDS=1-1545	YOR310C
1887	OG0001887	genemark-cer-_s370-processed-gene-0.36-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.36&CDS=1-4353	YHR164C
1888	OG0001888	genemark-cer-_s370-processed-gene-0.53-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.53&CDS=1-2343	YLR207W
1889	OG0001889	genemark-cer-_s370-processed-gene-0.56-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.56&CDS=1-969	YPR176C
1890	OG0001890	genemark-cer-_s370-processed-gene-0.57-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.57&CDS=1-1986	YPR175W
1891	OG0001891	genemark-cer-_s370-processed-gene-0.39-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.39&CDS=1-498	YIR022W
1892	OG0001892	genemark-cer-_s370-processed-gene-0.40-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.40&CDS=1-732	YKL055C
1893	OG0001893	genemark-cer-_s370-processed-gene-0.41-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.41&CDS=1-1482	YDR221W
1894	OG0001894	genemark-cer-_s370-processed-gene-0.42-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.42&CDS=1-1428	YOL125W
1895	OG0001895	genemark-cer-_s370-processed-gene-0.62-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.62&CDS=1-504	YKL056C
1896	OG0001896	snap_masked-cer-_s370-processed-gene-0.105-mRNA-1_1&gene=snap_masked-cer-_s370-processed-gene-0.105&CDS=1-2538	YHR028C
1897	OG0001897	genemark-cer-_s370-processed-gene-0.64-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.64&CDS=1-3483	YIL147C
1898	OG0001898	snap_masked-cer-_s370-processed-gene-0.83-mRNA-1_1&gene=snap_masked-cer-_s370-processed-gene-0.83&CDS=1-1641	YDR349C
1899	OG0001899	genemark-cer-_s370-processed-gene-0.44-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.44&CDS=1-2232	YDR164C
1900	OG0001900	genemark-cer-_s370-processed-gene-0.45-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.45&CDS=1-4647	YDR135C
1901	OG0001901	augustus_masked-cer-_s370-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-cer-_s370-processed-gene-0.31&CDS=1-1677	YLR141W
1902	OG0001902	genemark-cer-_s370-processed-gene-0.70-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.70&CDS=1-513	YDR162C
1903	OG0001903	genemark-cer-_s370-processed-gene-0.49-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.49&CDS=1-696	YDR152W
1904	OG0001904	genemark-cer-_s370-processed-gene-0.73-mRNA-1_1&gene=genemark-cer-_s370-processed-gene-0.73&CDS=1-2355	YLR222C
1905	OG0001905	maker-cer-_s371-snap-gene-0.40-mRNA-1_1&gene=maker-cer-_s371-snap-gene-0.40&CDS=1-1092	YOL116W
1906	OG0001906	genemark-cer-_s371-processed-gene-0.30-mRNA-1_1&gene=genemark-cer-_s371-processed-gene-0.30&CDS=1-1221	YPL154C
1907	OG0001907	genemark-cer-_s371-processed-gene-0.31-mRNA-1_1&gene=genemark-cer-_s371-processed-gene-0.31&CDS=1-1506	YBR056W
1908	OG0001908	genemark-cer-_s371-processed-gene-0.23-mRNA-1_1&gene=genemark-cer-_s371-processed-gene-0.23&CDS=1-3615	YDR291W
1909	OG0001909	genemark-cer-_s371-processed-gene-0.32-mRNA-1_1&gene=genemark-cer-_s371-processed-gene-0.32&CDS=1-2055	YJR005W
1910	OG0001910	genemark-cer-_s371-processed-gene-0.33-mRNA-1_1&gene=genemark-cer-_s371-processed-gene-0.33&CDS=1-912	YJR008W
1911	OG0001911	maker-cer-_s371-snap-gene-0.41-mRNA-1_1&gene=maker-cer-_s371-snap-gene-0.41&CDS=1-1074	YPR054W
1912	OG0001912	genemark-cer-_s371-processed-gene-0.24-mRNA-1_1&gene=genemark-cer-_s371-processed-gene-0.24&CDS=1-900	YJR007W
1913	OG0001913	genemark-cer-_s371-processed-gene-0.36-mRNA-1_1&gene=genemark-cer-_s371-processed-gene-0.36&CDS=1-1410	YKL221W
