	OrthologID	Ascoidea_asiatica	Saccharomyces_cerevisiae
1663	OG0001663	-processed-gene-3.9-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-3.9&CDS=1-5559	YNL297C
1664	OG0001664	-processed-gene-3.86-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-3.86&CDS=1-237	YLR038C
1665	OG0001665	-processed-gene-3.10-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-3.10&CDS=1-2130	YLL035W
1666	OG0001666	-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-3.22&CDS=1-4914	YOR291W
1667	OG0001667	-processed-gene-3.76-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-3.76&CDS=1-2670	YNR006W
1668	OG0001668	-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-3.24&CDS=1-654	YOR111W
1669	OG0001669	-processed-gene-4.42-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.42&CDS=1-2307	YNL023C
1670	OG0001670	-processed-gene-4.74-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.74&CDS=1-2493	YLR114C
1671	OG0001671	-processed-gene-4.80-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.80&CDS=1-1674	YKL045W
1672	OG0001672	-snap-gene-4.1-mRNA-1_1&gene=maker-gi|1002316730|dbj|BCKQ01000006.1|-snap-gene-4.1&CDS=1-4845	YOR290C
1673	OG0001673	-processed-gene-4.81-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.81&CDS=1-372	YDR511W
1674	OG0001674	-processed-gene-4.46-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.46&CDS=1-975	YMR079W
1675	OG0001675	-processed-gene-4.60-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.60&CDS=1-1638	YCL043C
1676	OG0001676	-processed-gene-4.61-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.61&CDS=1-3162	YCL039W
1677	OG0001677	-processed-gene-4.63-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.63&CDS=1-1452	YDR517W
1678	OG0001678	-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.47&CDS=1-6111	YBL034C
1679	OG0001679	-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.64&CDS=1-1485	YDL103C
1680	OG0001680	-processed-gene-4.107-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.107&CDS=1-1149	YBR176W
1681	OG0001681	-processed-gene-4.86-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.86&CDS=1-2487	YIL072W
1682	OG0001682	-processed-gene-4.87-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.87&CDS=1-2964	YDL132W
1683	OG0001683	-processed-gene-4.88-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.88&CDS=1-1329	YDL131W
1684	OG0001684	-processed-gene-4.53-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.53&CDS=1-3138	YNL313C
1685	OG0001685	-processed-gene-4.54-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.54&CDS=1-2331	YPR024W
1686	OG0001686	-processed-gene-4.113-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.113&CDS=1-2547	YBL097W
1687	OG0001687	-processed-gene-4.94-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.94&CDS=1-1734	YBR233W
1688	OG0001688	-processed-gene-4.72-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.72&CDS=1-3654	YEL055C
1689	OG0001689	-processed-gene-4.95-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.95&CDS=1-186	YPL271W
1690	OG0001690	-processed-gene-4.56-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.56&CDS=1-1131	YER145C
1691	OG0001691	-processed-gene-4.57-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-4.57&CDS=1-2400	YGL114W
1692	OG0001692	-processed-gene-5.76-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.76&CDS=1-1881	YIL104C
1693	OG0001693	-processed-gene-5.17-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.17&CDS=1-783	YGR152C
1694	OG0001694	-processed-gene-5.90-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.90&CDS=1-1830	YNL042W
1695	OG0001695	-processed-gene-5.80-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.80&CDS=1-765	YGL085W
1696	OG0001696	-processed-gene-5.10-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.10&CDS=1-1755	YDL238C
1697	OG0001697	-processed-gene-5.95-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.95&CDS=1-2604	YNL224C
1698	OG0001698	-processed-gene-5.62-mRNA-1_1&gene=genemark-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.62&CDS=1-1671	YNL227C
1699	OG0001699	-processed-gene-5.83-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.83&CDS=1-3513	YFR031C
1700	OG0001700	-processed-gene-5.84-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.84&CDS=1-1326	YLR321C
1701	OG0001701	-processed-gene-5.98-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.98&CDS=1-1488	YML038C
1702	OG0001702	-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.99&CDS=1-2022	YOR090C
1703	OG0001703	-processed-gene-5.100-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.100&CDS=1-927	YDL236W
1704	OG0001704	-processed-gene-5.15-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.15&CDS=1-1365	YJL155C
1705	OG0001705	-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.101&CDS=1-774	YML105C
1706	OG0001706	-processed-gene-5.30-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.30&CDS=1-2367	YBR045C
1707	OG0001707	-processed-gene-5.103-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.103&CDS=1-1041	YJR105W
1708	OG0001708	-processed-gene-5.105-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-5.105&CDS=1-990	YER053C
1709	OG0001709	-processed-gene-6.6-mRNA-1_1&gene=genemark-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.6&CDS=1-600	YNL222W
1710	OG0001710	-processed-gene-6.83-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.83&CDS=1-621	YKL196C
1711	OG0001711	-processed-gene-6.84-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.84&CDS=1-1842	YPL169C
1712	OG0001712	-snap-gene-6.0-mRNA-1_1&gene=maker-gi|1002316730|dbj|BCKQ01000006.1|-snap-gene-6.0&CDS=1-1647	YNL112W
1713	OG0001713	-processed-gene-6.99-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.99&CDS=1-519	YNL113W
1714	OG0001714	-processed-gene-6.47-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.47&CDS=1-4224	YNL258C
1715	OG0001715	-processed-gene-6.62-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.62&CDS=1-1788	YKL140W
1716	OG0001716	-processed-gene-6.65-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.65&CDS=1-4458	YPL269W
1717	OG0001717	-processed-gene-6.67-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.67&CDS=1-2304	YPL005W
1718	OG0001718	-processed-gene-6.68-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.68&CDS=1-1701	YJL131C
1719	OG0001719	-processed-gene-6.71-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.71&CDS=1-1002	YPR086W
1720	OG0001720	-processed-gene-6.72-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.72&CDS=1-1914	YHR086W
1721	OG0001721	-processed-gene-6.56-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.56&CDS=1-1602	YER078C
1722	OG0001722	-processed-gene-6.118-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.118&CDS=1-1293	YAL061W
1723	OG0001723	-processed-gene-6.75-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.75&CDS=1-810	YMR038C
1724	OG0001724	-processed-gene-6.57-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-6.57&CDS=1-1719	YMR033W
1725	OG0001725	-augustus-gene-7.77-mRNA-1_1&gene=maker-gi|1002316730|dbj|BCKQ01000006.1|-augustus-gene-7.77&CDS=1-3477	YIL073C
1726	OG0001726	-processed-gene-7.3-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.3&CDS=1-1314	YDR460W
1727	OG0001727	-processed-gene-7.39-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.39&CDS=1-1974	YER080W
1728	OG0001728	-processed-gene-7.5-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.5&CDS=1-1857	YNL254C
1729	OG0001729	-processed-gene-7.18-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.18&CDS=1-2655	YER077C
1730	OG0001730	-processed-gene-7.21-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.21&CDS=1-543	YOR094W
1731	OG0001731	-processed-gene-7.22-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.22&CDS=1-2034	YHR114W
1732	OG0001732	-processed-gene-7.8-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.8&CDS=1-393	YNL111C
1733	OG0001733	-processed-gene-7.57-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.57&CDS=1-3279	YOR113W
1734	OG0001734	-processed-gene-7.45-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.45&CDS=1-1071	YJR107W
1735	OG0001735	-processed-gene-7.10-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.10&CDS=1-1440	YNL072W
1736	OG0001736	-processed-gene-7.59-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.59&CDS=1-1467	YNL071W
1737	OG0001737	-processed-gene-7.11-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.11&CDS=1-1185	YBR246W
1738	OG0001738	-processed-gene-7.49-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.49&CDS=1-2517	YJL156C
1739	OG0001739	-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.14&CDS=1-2334	YMR049C
1740	OG0001740	-processed-gene-7.105-mRNA-1_1&gene=genemark-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.105&CDS=1-2466	YOR022C
1741	OG0001741	-processed-gene-7.66-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.66&CDS=1-2766	YKR009C
1742	OG0001742	-processed-gene-7.17-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.17&CDS=1-1914	YPL093W
1743	OG0001743	-processed-gene-7.32-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-7.32&CDS=1-2364	YGL120C
1744	OG0001744	-processed-gene-8.80-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.80&CDS=1-876	YLR393W
1745	OG0001745	-processed-gene-8.45-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.45&CDS=1-4980	YBL047C
1746	OG0001746	-processed-gene-8.46-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.46&CDS=1-3468	YLL004W
1747	OG0001747	-processed-gene-8.48-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.48&CDS=1-3801	YML049C
1748	OG0001748	-processed-gene-8.49-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.49&CDS=1-1791	YNL073W
1749	OG0001749	-processed-gene-8.50-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.50&CDS=1-1467	YMR034C
1750	OG0001750	-processed-gene-8.109-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.109&CDS=1-1227	YGL209W
1751	OG0001751	-processed-gene-8.51-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.51&CDS=1-1266	YPL203W
1752	OG0001752	-processed-gene-8.52-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.52&CDS=1-1011	YOL002C
1753	OG0001753	-processed-gene-8.112-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.112&CDS=1-792	YCR009C
1754	OG0001754	-snap-gene-8.0-mRNA-1_1&gene=maker-gi|1002316730|dbj|BCKQ01000006.1|-snap-gene-8.0&CDS=1-2367	YLR380W
1755	OG0001755	-processed-gene-8.54-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.54&CDS=1-1788	YCL038C
1756	OG0001756	-processed-gene-8.55-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.55&CDS=1-414	YGL054C
1757	OG0001757	-processed-gene-8.96-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.96&CDS=1-246	YNL211C
1758	OG0001758	-processed-gene-8.72-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.72&CDS=1-4653	YOL138C
1759	OG0001759	-processed-gene-8.74-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.74&CDS=1-1263	YGL213C
1760	OG0001760	-processed-gene-8.75-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.75&CDS=1-1056	YER143W
1761	OG0001761	-snap-gene-8.4-mRNA-1_1&gene=maker-gi|1002316730|dbj|BCKQ01000006.1|-snap-gene-8.4&CDS=1-1254	YOL003C
1762	OG0001762	-processed-gene-8.105-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.105&CDS=1-753	YLR078C
1763	OG0001763	-processed-gene-8.78-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.78&CDS=1-2463	YCL032W
1764	OG0001764	-processed-gene-8.62-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.62&CDS=1-1017	YCL031C
1765	OG0001765	-processed-gene-8.63-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.63&CDS=1-1497	YHR183W
1766	OG0001766	-processed-gene-8.79-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.79&CDS=1-453	YMR260C
1767	OG0001767	-processed-gene-8.64-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-8.64&CDS=1-3627	YMR019W
1768	OG0001768	-processed-gene-9.0-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.0&CDS=1-2745	YNL094W
1769	OG0001769	-processed-gene-9.2-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.2&CDS=1-1281	YOR091W
1770	OG0001770	-processed-gene-9.1-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.1&CDS=1-366	YEL003W
1771	OG0001771	-processed-gene-9.75-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.75&CDS=1-882	YER055C
1772	OG0001772	-processed-gene-9.76-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.76&CDS=1-2778	YGL201C
1773	OG0001773	-processed-gene-9.77-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.77&CDS=1-921	YLR351C
1774	OG0001774	-processed-gene-9.95-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.95&CDS=1-732	YGL011C
1775	OG0001775	-processed-gene-9.80-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.80&CDS=1-1698	YDR101C
1776	OG0001776	-processed-gene-9.81-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.81&CDS=1-1341	YEL040W
1777	OG0001777	-processed-gene-9.82-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.82&CDS=1-1665	YBL099W
1778	OG0001778	-processed-gene-9.48-mRNA-1_1&gene=genemark-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.48&CDS=1-543	YER029C
1779	OG0001779	-processed-gene-9.99-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.99&CDS=1-1881	YOL062C
1780	OG0001780	-processed-gene-9.86-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.86&CDS=1-3711	YDL145C
1781	OG0001781	-processed-gene-9.100-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.100&CDS=1-534	YER050C
1782	OG0001782	-processed-gene-9.32-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.32&CDS=1-921	YMR241W
1783	OG0001783	-processed-gene-9.89-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.89&CDS=1-1542	YGR246C
1784	OG0001784	-processed-gene-9.33-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.33&CDS=1-2889	YDL164C
1785	OG0001785	-processed-gene-9.22-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.22&CDS=1-864	YNL003C
1786	OG0001786	-processed-gene-9.69-mRNA-1_1&gene=genemark-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-9.69&CDS=1-1386	YIL022W
1787	OG0001787	-processed-gene-10.3-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.3&CDS=1-1077	YDL134C
1788	OG0001788	-processed-gene-10.126-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.126&CDS=1-1227	YLR215C
1789	OG0001789	-augustus-gene-10.62-mRNA-1_1&gene=maker-gi|1002316730|dbj|BCKQ01000006.1|-augustus-gene-10.62&CDS=1-2304	YDL154W
1790	OG0001790	-processed-gene-10.40-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.40&CDS=1-1692	YDL153C
1791	OG0001791	-processed-gene-10.8-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.8&CDS=1-1197	YDL150W
1792	OG0001792	-snap-gene-10.69-mRNA-1_1&gene=maker-gi|1002316730|dbj|BCKQ01000006.1|-snap-gene-10.69&CDS=1-3483	YDL146W
1793	OG0001793	-processed-gene-10.134-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.134&CDS=1-2346	YDL149W
1794	OG0001794	-processed-gene-10.160-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.160&CDS=1-2925	YDL148C
1795	OG0001795	-processed-gene-10.135-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.135&CDS=1-1788	YDL044C
1796	OG0001796	-processed-gene-10.162-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.162&CDS=1-456	YOL071W
1797	OG0001797	-processed-gene-10.13-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.13&CDS=1-1773	YGL190C
1798	OG0001798	-processed-gene-10.163-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.163&CDS=1-417	YGL191W
1799	OG0001799	-processed-gene-10.16-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.16&CDS=1-2547	YLR362W
1800	OG0001800	-processed-gene-10.140-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.140&CDS=1-1122	YDR322W
1801	OG0001801	-processed-gene-10.164-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.164&CDS=1-906	YOR065W
1802	OG0001802	-processed-gene-10.20-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.20&CDS=1-693	YLR326W
1803	OG0001803	-processed-gene-10.49-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.49&CDS=1-1677	YDR212W
1804	OG0001804	-processed-gene-10.93-mRNA-1_1&gene=genemark-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.93&CDS=1-1947	YER087W
1805	OG0001805	-processed-gene-10.145-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.145&CDS=1-2871	YDL040C
1806	OG0001806	-snap-gene-10.74-mRNA-1_1&gene=maker-gi|1002316730|dbj|BCKQ01000006.1|-snap-gene-10.74&CDS=1-3858	YIL002C
1807	OG0001807	-processed-gene-10.52-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.52&CDS=1-2868	YDR074W
1808	OG0001808	-processed-gene-10.147-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.147&CDS=1-1932	YOL122C
1809	OG0001809	-processed-gene-10.170-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.170&CDS=1-1266	YBL054W
1810	OG0001810	-processed-gene-10.58-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.58&CDS=1-1074	YLR026C
1811	OG0001811	-processed-gene-10.34-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.34&CDS=1-4359	YBL066C
1812	OG0001812	-processed-gene-10.172-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.172&CDS=1-792	YBL064C
1813	OG0001813	-processed-gene-10.173-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.173&CDS=1-891	YOL102C
1814	OG0001814	-processed-gene-10.60-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.60&CDS=1-357	YDR493W
1815	OG0001815	-processed-gene-10.153-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.153&CDS=1-723	YNL245C
1816	OG0001816	-processed-gene-10.61-mRNA-1_1&gene=snap_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.61&CDS=1-1494	YGR255C
1817	OG0001817	-processed-gene-10.154-mRNA-1_1&gene=augustus_masked-gi|1002316730|dbj|BCKQ01000006.1|-processed-gene-10.154&CDS=1-1260	YGL019W
1818	OG0001818	-processed-gene-0.57-mRNA-1_1&gene=genemark-gi|1002316731|dbj|BCKQ01000005.1|-processed-gene-0.57&CDS=1-414	YLL014W
1819	OG0001819	-processed-gene-0.2-mRNA-1_1&gene=snap_masked-gi|1002316731|dbj|BCKQ01000005.1|-processed-gene-0.2&CDS=1-3021	YNL243W
1820	OG0001820	-processed-gene-0.3-mRNA-1_1&gene=snap_masked-gi|1002316731|dbj|BCKQ01000005.1|-processed-gene-0.3&CDS=1-1104	YMR166C
1821	OG0001821	-processed-gene-0.4-mRNA-1_1&gene=snap_masked-gi|1002316731|dbj|BCKQ01000005.1|-processed-gene-0.4&CDS=1-3345	YPL160W
1822	OG0001822	-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-gi|1002316731|dbj|BCKQ01000005.1|-processed-gene-0.96&CDS=1-1347	YEL056W
