	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034932_Kuraishia_ogatae
1320	OG0001320	YER021W	genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.144-mRNA-1_1&gene=genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.144&CDS=1-1449
1321	OG0001321	YER022W	genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.147-mRNA-1_1&gene=genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.147&CDS=1-1887
1322	OG0001322	YER023W	genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.151-mRNA-1_1&gene=genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.151&CDS=1-810
1323	OG0001323	YER025W	genemark-NODE_14_length_375947_cov_14.1806_ID_27-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_14_length_375947_cov_14.1806_ID_27-processed-gene-0.17&CDS=1-1593
1324	OG0001324	YER026C	genemark-NODE_22_length_275689_cov_11.6014_ID_43-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_22_length_275689_cov_11.6014_ID_43-processed-gene-0.20&CDS=1-849
1325	OG0001325	YER027C	genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.89-mRNA-1_1&gene=genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.89&CDS=1-1173
1326	OG0001326	YER029C	genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.83-mRNA-1_1&gene=genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.83&CDS=1-507
1327	OG0001327	YER030W	genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.99-mRNA-1_1&gene=genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.99&CDS=1-546
1328	OG0001328	YER036C	genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-1.68&CDS=1-1782
1329	OG0001329	YER043C	genemark-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-1.203-mRNA-1_1&gene=genemark-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-1.203&CDS=1-1347
1330	OG0001330	YER044C	genemark-NODE_26_length_249273_cov_11.2895_ID_51-processed-gene-1.47-mRNA-1_1&gene=genemark-NODE_26_length_249273_cov_11.2895_ID_51-processed-gene-1.47&CDS=1-435
1331	OG0001331	YER046W	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-3.97-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-3.97&CDS=1-1806
1332	OG0001332	YER047C	genemark-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.110&CDS=1-2286
1333	OG0001333	YER048W-A	augustus_masked-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.69&CDS=1-270
1334	OG0001334	YER049W	genemark-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.94&CDS=1-1992
1335	OG0001335	YER050C	genemark-NODE_31_length_182223_cov_11.246_ID_61-processed-gene-0.153-mRNA-1_1&gene=genemark-NODE_31_length_182223_cov_11.246_ID_61-processed-gene-0.153&CDS=1-606
1336	OG0001336	YER051W	genemark-NODE_31_length_182223_cov_11.246_ID_61-processed-gene-0.184-mRNA-1_1&gene=genemark-NODE_31_length_182223_cov_11.246_ID_61-processed-gene-0.184&CDS=1-1677
1337	OG0001337	YER052C	genemark-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.89&CDS=1-1578
1338	OG0001338	YER053C	maker-NODE_5_length_595991_cov_12.8905_ID_9-snap-gene-0.103-mRNA-1_1&gene=maker-NODE_5_length_595991_cov_12.8905_ID_9-snap-gene-0.103&CDS=1-966
1339	OG0001339	YER055C	genemark-NODE_31_length_182223_cov_11.246_ID_61-processed-gene-0.143-mRNA-1_1&gene=genemark-NODE_31_length_182223_cov_11.246_ID_61-processed-gene-0.143&CDS=1-891
1340	OG0001340	YER058W	genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-0.45&CDS=1-288
1341	OG0001341	YER061C	genemark-NODE_23_length_264436_cov_11.7261_ID_45-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_23_length_264436_cov_11.7261_ID_45-processed-gene-1.46&CDS=1-1314
1342	OG0001342	YER063W	genemark-NODE_32_length_168628_cov_12.5934_ID_63-processed-gene-0.170-mRNA-1_1&gene=genemark-NODE_32_length_168628_cov_12.5934_ID_63-processed-gene-0.170&CDS=1-612
1343	OG0001343	YER065C	genemark-NODE_32_length_168628_cov_12.5934_ID_63-processed-gene-0.167-mRNA-1_1&gene=genemark-NODE_32_length_168628_cov_12.5934_ID_63-processed-gene-0.167&CDS=1-1641
1344	OG0001344	YER068W	genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-3.89-mRNA-1_1&gene=genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-3.89&CDS=1-1842
1345	OG0001345	YER069W	genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-4.120-mRNA-1_1&gene=genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-4.120&CDS=1-2595
1346	OG0001346	YER072W	genemark-NODE_5_length_595991_cov_12.8905_ID_9-processed-gene-3.57-mRNA-1_1&gene=genemark-NODE_5_length_595991_cov_12.8905_ID_9-processed-gene-3.57&CDS=1-366
1347	OG0001347	YER074W-A	genemark-NODE_20_length_328297_cov_11.5211_ID_39-processed-gene-2.47-mRNA-1_1&gene=genemark-NODE_20_length_328297_cov_11.5211_ID_39-processed-gene-2.47&CDS=1-252
1348	OG0001348	YER077C	snap_masked-NODE_20_length_328297_cov_11.5211_ID_39-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_20_length_328297_cov_11.5211_ID_39-processed-gene-1.21&CDS=1-2064
1349	OG0001349	YER078C	genemark-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-1.189-mRNA-1_1&gene=genemark-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-1.189&CDS=1-1593
1350	OG0001350	YER080W	genemark-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-1.180-mRNA-1_1&gene=genemark-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-1.180&CDS=1-1887
1351	OG0001351	YER081W	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.79-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.79&CDS=1-1407
1352	OG0001352	YER082C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.96-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.96&CDS=1-1569
1353	OG0001353	YER083C	snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.51-mRNA-1_1&gene=snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.51&CDS=1-1029
1354	OG0001354	YER086W	genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-3.17-mRNA-1_1&gene=genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-3.17&CDS=1-1734
1355	OG0001355	YER087W	genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.107-mRNA-1_1&gene=genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.107&CDS=1-1815
1356	OG0001356	YER090W	genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.89-mRNA-1_1&gene=genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.89&CDS=1-1566
1357	OG0001357	YER091C	genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.87-mRNA-1_1&gene=genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.87&CDS=1-2307
1358	OG0001358	YER093C	genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.101-mRNA-1_1&gene=genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.101&CDS=1-4206
1359	OG0001359	YER093C-A	genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.100-mRNA-1_1&gene=genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-3.100&CDS=1-480
1360	OG0001360	YER094C	genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-2.113-mRNA-1_1&gene=genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-2.113&CDS=1-615
1361	OG0001361	YER095W	genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-2.99-mRNA-1_1&gene=genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-2.99&CDS=1-1044
1362	OG0001362	YER100W	genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-2.118-mRNA-1_1&gene=genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-2.118&CDS=1-750
1363	OG0001363	YER107C	genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.77&CDS=1-1098
1364	OG0001364	YER109C	genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.76&CDS=1-2715
1365	OG0001365	YER110C	genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.61&CDS=1-3363
1366	OG0001366	YER112W	genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-0.77&CDS=1-474
1367	OG0001367	YER113C	genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-0.76&CDS=1-2112
1368	OG0001368	YER114C	genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-1.131&CDS=1-2997
1369	OG0001369	YER116C	genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-1.129-mRNA-1_1&gene=genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-1.129&CDS=1-699
1370	OG0001370	YER118C	genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-1.157-mRNA-1_1&gene=genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-1.157&CDS=1-969
1371	OG0001371	YER120W	genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-1.134-mRNA-1_1&gene=genemark-NODE_25_length_257974_cov_11.421_ID_49-processed-gene-1.134&CDS=1-717
1372	OG0001372	YER122C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-2.77-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-2.77&CDS=1-1428
1373	OG0001373	YER126C	genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-2.35-mRNA-1_1&gene=genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-2.35&CDS=1-780
1374	OG0001374	YER127W	genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-2.20-mRNA-1_1&gene=genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-2.20&CDS=1-1164
1375	OG0001375	YER134C	genemark-NODE_32_length_168628_cov_12.5934_ID_63-processed-gene-0.163-mRNA-1_1&gene=genemark-NODE_32_length_168628_cov_12.5934_ID_63-processed-gene-0.163&CDS=1-492
1376	OG0001376	YER136W	snap_masked-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.105&CDS=1-1347
1377	OG0001377	YER137C	snap_masked-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-2.91-mRNA-1_1&gene=snap_masked-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-2.91&CDS=1-615
1378	OG0001378	YER139C	genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.75&CDS=1-750
1379	OG0001379	YER140W	genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.59-mRNA-1_1&gene=genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.59&CDS=1-1839
1380	OG0001380	YER141W	maker-NODE_6_length_592426_cov_11.8006_ID_11-snap-gene-2.108-mRNA-1_1&gene=maker-NODE_6_length_592426_cov_11.8006_ID_11-snap-gene-2.108&CDS=1-1872
1381	OG0001381	YER142C	genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.51-mRNA-1_1&gene=genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.51&CDS=1-1140
1382	OG0001382	YER143W	genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.48-mRNA-1_1&gene=genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.48&CDS=1-1290
1383	OG0001383	YER145C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-0.22&CDS=1-1143
1384	OG0001384	YER146W	snap_masked-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.97-mRNA-1_1&gene=snap_masked-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-1.97&CDS=1-258
1385	OG0001385	YER148W	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-1.20-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-1.20&CDS=1-717
1386	OG0001386	YER149C	augustus_masked-NODE_22_length_275689_cov_11.6014_ID_43-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_22_length_275689_cov_11.6014_ID_43-processed-gene-1.21&CDS=1-2247
1387	OG0001387	YER151C	genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-6.3-mRNA-1_1&gene=genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-6.3&CDS=1-1965
1388	OG0001388	YER152C	genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-6.1-mRNA-1_1&gene=genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-6.1&CDS=1-1335
1389	OG0001389	YER154W	genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-5.94-mRNA-1_1&gene=genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-5.94&CDS=1-1191
1390	OG0001390	YER155C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.59-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.59&CDS=1-6609
1391	OG0001391	YER156C	genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-2.88-mRNA-1_1&gene=genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-2.88&CDS=1-1041
1392	OG0001392	YER157W	augustus_masked-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-2.61&CDS=1-4344
1393	OG0001393	YER161C	genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.74-mRNA-1_1&gene=genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.74&CDS=1-1362
1394	OG0001394	YER162C	genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.98-mRNA-1_1&gene=genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.98&CDS=1-3678
1395	OG0001395	YER163C	genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.77-mRNA-1_1&gene=genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.77&CDS=1-879
1396	OG0001396	YER164W	genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-1.75&CDS=1-4458
1397	OG0001397	YER165W	genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-1.76&CDS=1-1857
1398	OG0001398	YER168C	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-7.27-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-7.27&CDS=1-1644
1399	OG0001399	YER169W	maker-NODE_1_length_1514969_cov_12.2952_ID_1-snap-gene-11.77-mRNA-1_1&gene=maker-NODE_1_length_1514969_cov_12.2952_ID_1-snap-gene-11.77&CDS=1-3333
1400	OG0001400	YER170W	genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-0.39&CDS=1-681
1401	OG0001401	YER171W	augustus_masked-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-0.25&CDS=1-2352
1402	OG0001402	YER173W	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-11.71-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-11.71&CDS=1-2724
1403	OG0001403	YER176W	genemark-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-1.56&CDS=1-2988
1404	OG0001404	YER177W	genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-0.36&CDS=1-759
1405	OG0001405	YER178W	genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_21_length_320124_cov_11.5025_ID_41-processed-gene-0.40&CDS=1-1200
1406	OG0001406	YER182W	genemark-NODE_13_length_399403_cov_11.7827_ID_25-processed-gene-2.196-mRNA-1_1&gene=genemark-NODE_13_length_399403_cov_11.7827_ID_25-processed-gene-2.196&CDS=1-1197
1407	OG0001407	YER183C	genemark-NODE_13_length_399403_cov_11.7827_ID_25-processed-gene-2.168-mRNA-1_1&gene=genemark-NODE_13_length_399403_cov_11.7827_ID_25-processed-gene-2.168&CDS=1-672
1408	OG0001408	YFL001W	snap_masked-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-1.7&CDS=1-1308
1409	OG0001409	YFL002C	genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-1.70&CDS=1-1851
1410	OG0001410	YFL005W	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-5.16-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-5.16&CDS=1-615
1411	OG0001411	YFL007W	genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.87-mRNA-1_1&gene=genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.87&CDS=1-6993
1412	OG0001412	YFL008W	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.92-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.92&CDS=1-3741
1413	OG0001413	YFL010C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.72-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.72&CDS=1-699
1414	OG0001414	YFL013C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.90-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.90&CDS=1-2685
1415	OG0001415	YFL014W	genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-3.3-mRNA-1_1&gene=genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-3.3&CDS=1-198
1416	OG0001416	YFL016C	genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-5.79-mRNA-1_1&gene=genemark-NODE_2_length_1005779_cov_12.3914_ID_3-processed-gene-5.79&CDS=1-1443
1417	OG0001417	YFL017C	snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.19-mRNA-1_1&gene=snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.19&CDS=1-474
1418	OG0001418	YFL017W-A	snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.20-mRNA-1_1&gene=snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.20&CDS=1-234
1419	OG0001419	YFL018C	genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.83&CDS=1-1467
1420	OG0001420	YFL022C	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-5.22-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-5.22&CDS=1-1482
1421	OG0001421	YFL023W	augustus_masked-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.81&CDS=1-2916
1422	OG0001422	YFL024C	genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.117-mRNA-1_1&gene=genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.117&CDS=1-2430
1423	OG0001423	YFL025C	genemark-NODE_5_length_595991_cov_12.8905_ID_9-processed-gene-4.41-mRNA-1_1&gene=genemark-NODE_5_length_595991_cov_12.8905_ID_9-processed-gene-4.41&CDS=1-3390
1424	OG0001424	YFL026W	genemark-NODE_5_length_595991_cov_12.8905_ID_9-processed-gene-4.43-mRNA-1_1&gene=genemark-NODE_5_length_595991_cov_12.8905_ID_9-processed-gene-4.43&CDS=1-1197
1425	OG0001425	YFL027C	genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.90&CDS=1-2232
1426	OG0001426	YFL028C	genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.91&CDS=1-1050
1427	OG0001427	YFL029C	augustus_masked-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.174&CDS=1-1167
1428	OG0001428	YFL030W	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-2.50-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-2.50&CDS=1-1170
1429	OG0001429	YFL031W	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-12.102-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-12.102&CDS=1-927
1430	OG0001430	YFL034C-B	maker-NODE_11_length_434127_cov_13.0365_ID_21-snap-gene-2.1-mRNA-1_1&gene=maker-NODE_11_length_434127_cov_13.0365_ID_21-snap-gene-2.1&CDS=1-969
1431	OG0001431	YFL034W	maker-NODE_3_length_726065_cov_12.1226_ID_5-snap-gene-5.78-mRNA-1_1&gene=maker-NODE_3_length_726065_cov_12.1226_ID_5-snap-gene-5.78&CDS=1-3951
1432	OG0001432	YFL036W	snap_masked-NODE_11_length_434127_cov_13.0365_ID_21-processed-gene-2.33-mRNA-1_1&gene=snap_masked-NODE_11_length_434127_cov_13.0365_ID_21-processed-gene-2.33&CDS=1-4152
1433	OG0001433	YFL037W	genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-1.61&CDS=1-1344
1434	OG0001434	YFL039C	genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.133-mRNA-1_1&gene=genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.133&CDS=1-1125
1435	OG0001435	YFL044C	genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.88&CDS=1-1038
1436	OG0001436	YFL045C	genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.112-mRNA-1_1&gene=genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.112&CDS=1-753
1437	OG0001437	YFL046W	genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.86&CDS=1-744
1438	OG0001438	YFL047W	snap_masked-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-1.11&CDS=1-3060
