	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035022_Candida_emberorum
1844	OG0001844	YIL075C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-5.69-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-5.69&CDS=1-2838
1845	OG0001845	YIL076W	genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-8.146-mRNA-1_1&gene=genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-8.146&CDS=1-939
1846	OG0001846	YIL078W	genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-8.148-mRNA-1_1&gene=genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-8.148&CDS=1-2193
1847	OG0001847	YIL083C	genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-0.106&CDS=1-1002
1848	OG0001848	YIL084C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-7.55-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-7.55&CDS=1-981
1849	OG0001849	YIL090W	augustus_masked-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-7.91-mRNA-1_1&gene=augustus_masked-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-7.91&CDS=1-1443
1850	OG0001850	YIL091C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-7.38-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-7.38&CDS=1-2199
1851	OG0001851	YIL093C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-9.28-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-9.28&CDS=1-810
1852	OG0001852	YIL094C	snap_masked-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-0.44&CDS=1-1116
1853	OG0001853	YIL096C	genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-0.103&CDS=1-957
1854	OG0001854	YIL097W	genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-0.84&CDS=1-1530
1855	OG0001855	YIL098C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-9.32-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-9.32&CDS=1-441
1856	OG0001856	YIL099W	augustus_masked-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-6.140-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-6.140&CDS=1-1578
1857	OG0001857	YIL101C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.96&CDS=1-1221
1858	OG0001858	YIL103W	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.98&CDS=1-1251
1859	OG0001859	YIL104C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.114&CDS=1-1503
1860	OG0001860	YIL106W	genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-2.26-mRNA-1_1&gene=genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-2.26&CDS=1-801
1861	OG0001861	YIL107C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-9.27-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-9.27&CDS=1-2952
1862	OG0001862	YIL108W	genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.109-mRNA-1_1&gene=genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.109&CDS=1-2181
1863	OG0001863	YIL109C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-8.13-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-8.13&CDS=1-2769
1864	OG0001864	YIL110W	maker-NODE_3_length_1003618_cov_17.3652_ID_5-snap-gene-8.3-mRNA-1_1&gene=maker-NODE_3_length_1003618_cov_17.3652_ID_5-snap-gene-8.3&CDS=1-1434
1865	OG0001865	YIL115C	augustus_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-5.11&CDS=1-3753
1866	OG0001866	YIL116W	genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-1.92-mRNA-1_1&gene=genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-1.92&CDS=1-1182
1867	OG0001867	YIL118W	genemark-NODE_25_length_78057_cov_16.1977_ID_49-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_25_length_78057_cov_16.1977_ID_49-processed-gene-0.51&CDS=1-666
1868	OG0001868	YIL124W	maker-NODE_14_length_432756_cov_16.3425_ID_27-snap-gene-1.5-mRNA-1_1&gene=maker-NODE_14_length_432756_cov_16.3425_ID_27-snap-gene-1.5&CDS=1-1734
1869	OG0001869	YIL125W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-8.108-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-8.108&CDS=1-3012
1870	OG0001870	YIL128W	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-0.58&CDS=1-3183
1871	OG0001871	YIL129C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-0.35&CDS=1-8553
1872	OG0001872	YIL130W	genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-0.32&CDS=1-2664
1873	OG0001873	YIL133C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-7.55-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-7.55&CDS=1-600
1874	OG0001874	YIL137C	augustus_masked-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-6.7-mRNA-1_1&gene=augustus_masked-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-6.7&CDS=1-2814
1875	OG0001875	YIL140W	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-3.47-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-3.47&CDS=1-2745
1876	OG0001876	YIL142W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-0.104&CDS=1-1578
1877	OG0001877	YIL143C	genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.37-mRNA-1_1&gene=genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.37&CDS=1-2502
1878	OG0001878	YIL144W	genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.12-mRNA-1_1&gene=genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.12&CDS=1-1899
1879	OG0001879	YIL145C	genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.9-mRNA-1_1&gene=genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.9&CDS=1-915
1880	OG0001880	YIL147C	genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.93-mRNA-1_1&gene=genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.93&CDS=1-3786
1881	OG0001881	YIL150C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.96&CDS=1-1857
1882	OG0001882	YIL153W	genemark-NODE_20_length_277875_cov_15.9968_ID_39-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_20_length_277875_cov_15.9968_ID_39-processed-gene-0.22&CDS=1-1218
1883	OG0001883	YIL155C	genemark-NODE_27_length_53934_cov_16.2074_ID_53-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_27_length_53934_cov_16.2074_ID_53-processed-gene-0.31&CDS=1-1959
1884	OG0001884	YIL156W-B	augustus_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-1.2&CDS=1-240
1885	OG0001885	YIL157C	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-2.76-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-2.76&CDS=1-564
1886	OG0001886	YIL160C	genemark-NODE_20_length_277875_cov_15.9968_ID_39-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_20_length_277875_cov_15.9968_ID_39-processed-gene-0.3&CDS=1-1239
1887	OG0001887	YIR002C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-1.122&CDS=1-3165
1888	OG0001888	YIR005W	snap_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-2.102-mRNA-1_1&gene=snap_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-2.102&CDS=1-903
1889	OG0001889	YIR006C	snap_masked-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-2.95-mRNA-1_1&gene=snap_masked-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-2.95&CDS=1-4236
1890	OG0001890	YIR007W	augustus_masked-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-2.13&CDS=1-2694
1891	OG0001891	YIR008C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-2.86-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-2.86&CDS=1-1380
1892	OG0001892	YIR009W	genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-3.250-mRNA-1_1&gene=genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-3.250&CDS=1-369
1893	OG0001893	YIR011C	genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-3.256-mRNA-1_1&gene=genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-3.256&CDS=1-1080
1894	OG0001894	YIR012W	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-2.87-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-2.87&CDS=1-1248
1895	OG0001895	YIR015W	genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-1.109&CDS=1-426
1896	OG0001896	YIR022W	genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.95-mRNA-1_1&gene=genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.95&CDS=1-498
1897	OG0001897	YIR023W	genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.101-mRNA-1_1&gene=genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.101&CDS=1-2889
1898	OG0001898	YIR026C	genemark-NODE_24_length_102578_cov_15.4617_ID_47-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_24_length_102578_cov_15.4617_ID_47-processed-gene-0.103&CDS=1-1002
1899	OG0001899	YIR027C	maker-NODE_3_length_1003618_cov_17.3652_ID_5-snap-gene-2.1-mRNA-1_1&gene=maker-NODE_3_length_1003618_cov_17.3652_ID_5-snap-gene-2.1&CDS=1-1914
1900	OG0001900	YIR029W	genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.131-mRNA-1_1&gene=genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.131&CDS=1-1020
1901	OG0001901	YIR030C	genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.83-mRNA-1_1&gene=genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.83&CDS=1-705
1902	OG0001902	YIR032C	genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-2.22-mRNA-1_1&gene=genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-2.22&CDS=1-663
1903	OG0001903	YIR034C	genemark-NODE_23_length_112151_cov_16.352_ID_45-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_23_length_112151_cov_16.352_ID_45-processed-gene-0.80&CDS=1-1110
1904	OG0001904	YIR037W	genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-1.105&CDS=1-483
1905	OG0001905	YIR038C	maker-NODE_13_length_452004_cov_15.9803_ID_25-snap-gene-0.116-mRNA-1_1&gene=maker-NODE_13_length_452004_cov_15.9803_ID_25-snap-gene-0.116&CDS=1-1422
1906	OG0001906	YJL001W	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.13-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.13&CDS=1-651
1907	OG0001907	YJL002C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.12&CDS=1-1452
1908	OG0001908	YJL005W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.103-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.103&CDS=1-8610
1909	OG0001909	YJL006C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.110&CDS=1-1248
1910	OG0001910	YJL008C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-7.51-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-7.51&CDS=1-1647
1911	OG0001911	YJL010C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.112-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.112&CDS=1-2109
1912	OG0001912	YJL011C	genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-3.11-mRNA-1_1&gene=genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-3.11&CDS=1-525
1913	OG0001913	YJL012C	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-1.90&CDS=1-2178
1914	OG0001914	YJL014W	genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-4.81-mRNA-1_1&gene=genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-4.81&CDS=1-1578
1915	OG0001915	YJL020C	genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-9.137-mRNA-1_1&gene=genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-9.137&CDS=1-3024
1916	OG0001916	YJL024C	augustus_masked-NODE_21_length_224016_cov_16.4866_ID_41-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_21_length_224016_cov_16.4866_ID_41-processed-gene-0.99&CDS=1-534
1917	OG0001917	YJL025W	augustus_masked-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-2.19&CDS=1-3033
1918	OG0001918	YJL026W	genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-2.57-mRNA-1_1&gene=genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-2.57&CDS=1-1260
1919	OG0001919	YJL029C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-7.67-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-7.67&CDS=1-2475
1920	OG0001920	YJL030W	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.129&CDS=1-609
1921	OG0001921	YJL031C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.111&CDS=1-1116
1922	OG0001922	YJL033W	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-3.58-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-3.58&CDS=1-2268
1923	OG0001923	YJL035C	snap_masked-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.135-mRNA-1_1&gene=snap_masked-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.135&CDS=1-843
1924	OG0001924	YJL036W	genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.57-mRNA-1_1&gene=genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.57&CDS=1-1827
1925	OG0001925	YJL039C	genemark-NODE_20_length_277875_cov_15.9968_ID_39-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_20_length_277875_cov_15.9968_ID_39-processed-gene-0.13&CDS=1-6174
1926	OG0001926	YJL041W	genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-2.2-mRNA-1_1&gene=genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-2.2&CDS=1-2364
1927	OG0001927	YJL044C	genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-3.35&CDS=1-1482
1928	OG0001928	YJL046W	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-3.53-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-3.53&CDS=1-1419
1929	OG0001929	YJL049W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-8.97-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-8.97&CDS=1-1464
1930	OG0001930	YJL050W	genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-3.102-mRNA-1_1&gene=genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-3.102&CDS=1-3156
1931	OG0001931	YJL053W	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-6.91-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-6.91&CDS=1-957
1932	OG0001932	YJL054W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.108-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.108&CDS=1-1362
1933	OG0001933	YJL057C	genemark-NODE_28_length_48126_cov_16.4931_ID_55-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_28_length_48126_cov_16.4931_ID_55-processed-gene-0.43&CDS=1-2217
1934	OG0001934	YJL060W	genemark-NODE_16_length_412327_cov_20.647_ID_31-processed-gene-3.89-mRNA-1_1&gene=genemark-NODE_16_length_412327_cov_20.647_ID_31-processed-gene-3.89&CDS=1-1305
1935	OG0001935	YJL062W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-7.11-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-7.11&CDS=1-2733
1936	OG0001936	YJL062W-A	genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-2.28&CDS=1-264
1937	OG0001937	YJL066C	genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-1.18&CDS=1-1131
1938	OG0001938	YJL068C	snap_masked-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.91&CDS=1-861
1939	OG0001939	YJL069C	genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-2.29-mRNA-1_1&gene=genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-2.29&CDS=1-1656
1940	OG0001940	YJL071W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-7.14-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-7.14&CDS=1-1749
1941	OG0001941	YJL074C	augustus_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-1.33&CDS=1-3660
1942	OG0001942	YJL080C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-4.58-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-4.58&CDS=1-3648
1943	OG0001943	YJL081C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-3.85-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-3.85&CDS=1-1428
1944	OG0001944	YJL085W	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-0.91&CDS=1-1827
1945	OG0001945	YJL087C	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-0.70&CDS=1-2379
1946	OG0001946	YJL088W	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-3.52-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-3.52&CDS=1-1011
1947	OG0001947	YJL090C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-3.184-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-3.184&CDS=1-2067
1948	OG0001948	YJL091C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.103&CDS=1-1452
1949	OG0001949	YJL094C	snap_masked-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-4.68-mRNA-1_1&gene=snap_masked-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-4.68&CDS=1-2502
1950	OG0001950	YJL096W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.105-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.105&CDS=1-495
1951	OG0001951	YJL097W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.121-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.121&CDS=1-645
1952	OG0001952	YJL100W	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-4.98-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-4.98&CDS=1-2214
1953	OG0001953	YJL101C	genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-8.78-mRNA-1_1&gene=genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-8.78&CDS=1-2262
1954	OG0001954	YJL102W	maker-NODE_1_length_1097105_cov_18.1395_ID_1-snap-gene-9.165-mRNA-1_1&gene=maker-NODE_1_length_1097105_cov_18.1395_ID_1-snap-gene-9.165&CDS=1-3267
1955	OG0001955	YJL104W	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-3.53-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-3.53&CDS=1-354
1956	OG0001956	YJL106W	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-3.78-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-3.78&CDS=1-3072
1957	OG0001957	YJL108C	genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-2.73-mRNA-1_1&gene=genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-2.73&CDS=1-2871
1958	OG0001958	YJL109C	maker-NODE_8_length_602038_cov_19.6922_ID_15-augustus-gene-3.6-mRNA-1_1&gene=maker-NODE_8_length_602038_cov_19.6922_ID_15-augustus-gene-3.6&CDS=1-5712
1959	OG0001959	YJL111W	genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-6.109-mRNA-1_1&gene=genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-6.109&CDS=1-1617
1960	OG0001960	YJL115W	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-7.45-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-7.45&CDS=1-684
1961	OG0001961	YJL117W	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-3.73-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-3.73&CDS=1-1059
1962	OG0001962	YJL121C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-8.106-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-8.106&CDS=1-690
1963	OG0001963	YJL122W	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-8.132-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-8.132&CDS=1-444
