	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034673_Blastobotrys_nivea
1201	OG0001201	YER058W	augustus_masked-NODE_921_length_4296_cov_2.85994_ID_1841-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_921_length_4296_cov_2.85994_ID_1841-processed-gene-0.5&CDS=1-279
1202	OG0001202	YER061C	augustus_masked-NODE_1666_length_3023_cov_4.17419_ID_3331-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1666_length_3023_cov_4.17419_ID_3331-processed-gene-0.4&CDS=1-876
1203	OG0001203	YER065C	augustus_masked-NODE_678_length_4837_cov_3.23045_ID_1355-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_678_length_4837_cov_3.23045_ID_1355-processed-gene-0.5&CDS=1-1620
1204	OG0001204	YER068W	augustus_masked-NODE_1954_length_2727_cov_3.53743_ID_3907-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1954_length_2727_cov_3.53743_ID_3907-processed-gene-0.1&CDS=1-195
1205	OG0001205	YER069W	augustus_masked-NODE_1016_length_4084_cov_3.21172_ID_2031-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1016_length_4084_cov_3.21172_ID_2031-processed-gene-0.4&CDS=1-1842
1206	OG0001206	YER070W	maker-NODE_131_length_8320_cov_3.02989_ID_261-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_131_length_8320_cov_3.02989_ID_261-augustus-gene-0.1&CDS=1-2508
1207	OG0001207	YER072W	maker-NODE_1953_length_2728_cov_2.61953_ID_3905-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_1953_length_2728_cov_2.61953_ID_3905-augustus-gene-0.2&CDS=1-378
1208	OG0001208	YER074W-A	maker-NODE_2318_length_2381_cov_3.00215_ID_4635-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_2318_length_2381_cov_3.00215_ID_4635-augustus-gene-0.0&CDS=1-219
1209	OG0001209	YER077C	augustus_masked-NODE_1478_length_3275_cov_3.90528_ID_2955-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1478_length_3275_cov_3.90528_ID_2955-processed-gene-0.5&CDS=1-768
1210	OG0001210	YER078C	augustus_masked-NODE_3340_length_1694_cov_3.09335_ID_6679-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3340_length_1694_cov_3.09335_ID_6679-processed-gene-0.2&CDS=1-780
1211	OG0001211	YER080W	augustus_masked-NODE_149_length_8127_cov_2.85121_ID_297-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_149_length_8127_cov_2.85121_ID_297-processed-gene-0.5&CDS=1-1608
1212	OG0001212	YER082C	augustus_masked-NODE_5860_length_584_cov_2.04348_ID_11719-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5860_length_584_cov_2.04348_ID_11719-processed-gene-0.1&CDS=1-543
1213	OG0001213	YER086W	augustus_masked-NODE_1908_length_2782_cov_3.10671_ID_3815-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_1908_length_2782_cov_3.10671_ID_3815-processed-gene-0.6&CDS=1-681
1214	OG0001214	YER087W	augustus_masked-NODE_1013_length_4086_cov_3.25006_ID_2025-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1013_length_4086_cov_3.25006_ID_2025-processed-gene-0.1&CDS=1-672
1215	OG0001215	YER090W	augustus_masked-NODE_1072_length_3977_cov_3.64482_ID_2143-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_1072_length_3977_cov_3.64482_ID_2143-processed-gene-0.6&CDS=1-1392
1216	OG0001216	YER091C	augustus_masked-NODE_227_length_7159_cov_3.29673_ID_453-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_227_length_7159_cov_3.29673_ID_453-processed-gene-0.1&CDS=1-2283
1217	OG0001217	YER093C	augustus_masked-NODE_3185_length_1776_cov_2.48576_ID_6369-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3185_length_1776_cov_2.48576_ID_6369-processed-gene-0.0&CDS=1-1722
1218	OG0001218	YER093C-A	augustus_masked-NODE_765_length_4601_cov_3.41355_ID_1529-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_765_length_4601_cov_3.41355_ID_1529-processed-gene-0.0&CDS=1-390
1219	OG0001219	YER094C	augustus_masked-NODE_2480_length_2253_cov_3.88535_ID_4959-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_2480_length_2253_cov_3.88535_ID_4959-processed-gene-0.8&CDS=1-396
1220	OG0001220	YER095W	augustus_masked-NODE_1155_length_3809_cov_3.45818_ID_2309-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1155_length_3809_cov_3.45818_ID_2309-processed-gene-0.1&CDS=1-1194
1221	OG0001221	YER107C	augustus_masked-NODE_654_length_4923_cov_3.2915_ID_1307-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_654_length_4923_cov_3.2915_ID_1307-processed-gene-0.5&CDS=1-1080
1222	OG0001222	YER109C	snap_masked-NODE_1031_length_4051_cov_2.47923_ID_2061-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1031_length_4051_cov_2.47923_ID_2061-processed-gene-0.1&CDS=1-2568
1223	OG0001223	YER110C	augustus_masked-NODE_2437_length_2282_cov_3.02066_ID_4873-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2437_length_2282_cov_3.02066_ID_4873-processed-gene-0.2&CDS=1-840
1224	OG0001224	YER116C	snap_masked-NODE_5664_length_662_cov_3.81878_ID_11327-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_5664_length_662_cov_3.81878_ID_11327-processed-gene-0.1&CDS=1-375
1225	OG0001225	YER118C	snap_masked-NODE_4982_length_931_cov_1.80365_ID_9963-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_4982_length_931_cov_1.80365_ID_9963-processed-gene-0.0&CDS=1-261
1226	OG0001226	YER122C	augustus_masked-NODE_1619_length_3090_cov_3.33674_ID_3237-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1619_length_3090_cov_3.33674_ID_3237-processed-gene-0.3&CDS=1-1437
1227	OG0001227	YER125W	maker-NODE_1105_length_3915_cov_3.4943_ID_2209-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_1105_length_3915_cov_3.4943_ID_2209-augustus-gene-0.2&CDS=1-1785
1228	OG0001228	YER126C	augustus_masked-NODE_3104_length_1826_cov_3.66685_ID_6207-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3104_length_1826_cov_3.66685_ID_6207-processed-gene-0.1&CDS=1-783
1229	OG0001229	YER127W	augustus_masked-NODE_2819_length_2016_cov_2.86741_ID_5637-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2819_length_2016_cov_2.86741_ID_5637-processed-gene-0.1&CDS=1-987
1230	OG0001230	YER133W	augustus_masked-NODE_3198_length_1773_cov_3.01746_ID_6395-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3198_length_1773_cov_3.01746_ID_6395-processed-gene-0.1&CDS=1-495
1231	OG0001231	YER136W	augustus_masked-NODE_18_length_12649_cov_3.2186_ID_35-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_18_length_12649_cov_3.2186_ID_35-processed-gene-0.29&CDS=1-1341
1232	OG0001232	YER140W	genemark-NODE_3644_length_1516_cov_2.19097_ID_7287-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_3644_length_1516_cov_2.19097_ID_7287-processed-gene-0.0&CDS=1-963
1233	OG0001233	YER141W	augustus_masked-NODE_1112_length_3900_cov_3.7316_ID_2223-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1112_length_3900_cov_3.7316_ID_2223-processed-gene-0.0&CDS=1-1500
1234	OG0001234	YER142C	genemark-NODE_1715_length_2972_cov_3.88516_ID_3429-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_1715_length_2972_cov_3.88516_ID_3429-processed-gene-0.7&CDS=1-1068
1235	OG0001235	YER143W	augustus_masked-NODE_990_length_4134_cov_2.97401_ID_1979-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_990_length_4134_cov_2.97401_ID_1979-processed-gene-0.9&CDS=1-1131
1236	OG0001236	YER145C	augustus_masked-NODE_4107_length_1303_cov_4.56651_ID_8213-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4107_length_1303_cov_4.56651_ID_8213-processed-gene-0.1&CDS=1-1206
1237	OG0001237	YER146W	genemark-NODE_3330_length_1701_cov_3.29708_ID_6659-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_3330_length_1701_cov_3.29708_ID_6659-processed-gene-0.7&CDS=1-261
1238	OG0001238	YER148W	maker-NODE_1232_length_3658_cov_3.54621_ID_2463-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_1232_length_3658_cov_3.54621_ID_2463-augustus-gene-0.3&CDS=1-735
1239	OG0001239	YER151C	augustus_masked-NODE_334_length_6322_cov_3.15191_ID_667-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_334_length_6322_cov_3.15191_ID_667-processed-gene-0.4&CDS=1-1743
1240	OG0001240	YER152C	augustus_masked-NODE_5466_length_732_cov_3.84786_ID_10931-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_5466_length_732_cov_3.84786_ID_10931-processed-gene-0.2&CDS=1-444
1241	OG0001241	YER154W	augustus_masked-NODE_94_length_9139_cov_3.26662_ID_187-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_94_length_9139_cov_3.26662_ID_187-processed-gene-0.5&CDS=1-1245
1242	OG0001242	YER155C	augustus_masked-NODE_627_length_4984_cov_3.29783_ID_1253-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_627_length_4984_cov_3.29783_ID_1253-processed-gene-0.1&CDS=1-4521
1243	OG0001243	YER156C	augustus_masked-NODE_1802_length_2887_cov_3.36299_ID_3603-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1802_length_2887_cov_3.36299_ID_3603-processed-gene-0.3&CDS=1-882
1244	OG0001244	YER157W	augustus_masked-NODE_1258_length_3614_cov_3.88564_ID_2515-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1258_length_3614_cov_3.88564_ID_2515-processed-gene-0.2&CDS=1-1761
1245	OG0001245	YER160C, YLR035C-A	
1246	OG0001246	YER162C	genemark-NODE_136_length_8242_cov_3.35776_ID_271-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_136_length_8242_cov_3.35776_ID_271-processed-gene-0.9&CDS=1-2634
1247	OG0001247	YER163C	snap_masked-NODE_2720_length_2078_cov_3.30845_ID_5439-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_2720_length_2078_cov_3.30845_ID_5439-processed-gene-0.5&CDS=1-624
1248	OG0001248	YER164W	augustus_masked-NODE_798_length_4515_cov_3.50561_ID_1595-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_798_length_4515_cov_3.50561_ID_1595-processed-gene-0.1&CDS=1-3780
1249	OG0001249	YER165W	augustus_masked-NODE_2163_length_2525_cov_3.61579_ID_4325-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2163_length_2525_cov_3.61579_ID_4325-processed-gene-0.2&CDS=1-2046
1250	OG0001250	YER168C	augustus_masked-NODE_1252_length_3618_cov_2.86332_ID_2503-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1252_length_3618_cov_2.86332_ID_2503-processed-gene-0.5&CDS=1-753
1251	OG0001251	YER170W	snap_masked-NODE_2832_length_2007_cov_2.49949_ID_5663-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_2832_length_2007_cov_2.49949_ID_5663-processed-gene-0.5&CDS=1-552
1252	OG0001252	YER171W	augustus_masked-NODE_2832_length_2007_cov_2.49949_ID_5663-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2832_length_2007_cov_2.49949_ID_5663-processed-gene-0.2&CDS=1-1278
1253	OG0001253	YER172C	maker-NODE_145_length_8161_cov_3.02899_ID_289-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_145_length_8161_cov_3.02899_ID_289-augustus-gene-0.2&CDS=1-6387
1254	OG0001254	YER173W	augustus_masked-NODE_1316_length_3507_cov_3.2978_ID_2631-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_1316_length_3507_cov_3.2978_ID_2631-processed-gene-0.8&CDS=1-651
1255	OG0001255	YER174C	augustus_masked-NODE_38_length_10938_cov_3.75016_ID_75-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_38_length_10938_cov_3.75016_ID_75-processed-gene-0.12&CDS=1-741
1256	OG0001256	YER178W	augustus_masked-NODE_329_length_6359_cov_3.92338_ID_657-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_329_length_6359_cov_3.92338_ID_657-processed-gene-0.4&CDS=1-849
1257	OG0001257	YER179W	snap_masked-NODE_44_length_10640_cov_2.62683_ID_87-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_44_length_10640_cov_2.62683_ID_87-processed-gene-0.9&CDS=1-993
1258	OG0001258	YER180C-A	snap_masked-NODE_1439_length_3342_cov_3.60694_ID_2877-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_1439_length_3342_cov_3.60694_ID_2877-processed-gene-0.5&CDS=1-513
1259	OG0001259	YER183C	augustus_masked-NODE_1182_length_3751_cov_3.95292_ID_2363-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1182_length_3751_cov_3.95292_ID_2363-processed-gene-0.1&CDS=1-534
1260	OG0001260	YFL001W	augustus_masked-NODE_4978_length_933_cov_2.3303_ID_9955-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4978_length_933_cov_2.3303_ID_9955-processed-gene-0.2&CDS=1-474
1261	OG0001261	YFL002C	augustus_masked-NODE_1621_length_3087_cov_4.20515_ID_3241-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1621_length_3087_cov_4.20515_ID_3241-processed-gene-0.3&CDS=1-1584
1262	OG0001262	YFL003C	augustus_masked-NODE_1113_length_3899_cov_3.43678_ID_2225-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1113_length_3899_cov_3.43678_ID_2225-processed-gene-0.2&CDS=1-1224
1263	OG0001263	YFL004W	augustus_masked-NODE_1950_length_2731_cov_3.72459_ID_3899-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1950_length_2731_cov_3.72459_ID_3899-processed-gene-0.0&CDS=1-2298
1264	OG0001264	YFL007W	augustus_masked-NODE_6534_length_380_cov_1.64615_ID_13067-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6534_length_380_cov_1.64615_ID_13067-processed-gene-0.1&CDS=1-360
1265	OG0001265	YFL008W	augustus_masked-NODE_915_length_4305_cov_2.93459_ID_1829-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_915_length_4305_cov_2.93459_ID_1829-processed-gene-0.4&CDS=1-2637
1266	OG0001266	YFL010C	snap_masked-NODE_10_length_14606_cov_3.40135_ID_19-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_10_length_14606_cov_3.40135_ID_19-processed-gene-0.10&CDS=1-543
1267	OG0001267	YFL013C	augustus_masked-NODE_143_length_8175_cov_4.42488_ID_285-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_143_length_8175_cov_4.42488_ID_285-processed-gene-0.3&CDS=1-2532
1268	OG0001268	YFL016C	genemark-NODE_5367_length_773_cov_2.27716_ID_10733-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_5367_length_773_cov_2.27716_ID_10733-processed-gene-0.2&CDS=1-747
1269	OG0001269	YFL017W-A	maker-NODE_4304_length_1222_cov_1.77207_ID_8607-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_4304_length_1222_cov_1.77207_ID_8607-augustus-gene-0.1&CDS=1-234
1270	OG0001270	YFL018C	augustus_masked-NODE_5917_length_568_cov_1.98051_ID_11833-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5917_length_568_cov_1.98051_ID_11833-processed-gene-0.0&CDS=1-564
1271	OG0001271	YFL022C	augustus_masked-NODE_937_length_4258_cov_2.98787_ID_1873-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_937_length_4258_cov_2.98787_ID_1873-processed-gene-0.1&CDS=1-1491
1272	OG0001272	YFL023W	augustus_masked-NODE_37_length_11038_cov_3.21187_ID_73-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_37_length_11038_cov_3.21187_ID_73-processed-gene-0.5&CDS=1-2247
1273	OG0001273	YFL024C	snap_masked-NODE_2724_length_2076_cov_3.19594_ID_5447-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_2724_length_2076_cov_3.19594_ID_5447-processed-gene-0.0&CDS=1-1986
1274	OG0001274	YFL025C	snap_masked-NODE_2055_length_2639_cov_3.65557_ID_4109-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2055_length_2639_cov_3.65557_ID_4109-processed-gene-0.2&CDS=1-747
1275	OG0001275	YFL026W	snap_masked-NODE_5102_length_884_cov_4.72135_ID_10203-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_5102_length_884_cov_4.72135_ID_10203-processed-gene-0.0&CDS=1-447
1276	OG0001276	YFL027C	snap_masked-NODE_629_length_4977_cov_3.85453_ID_1257-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_629_length_4977_cov_3.85453_ID_1257-processed-gene-0.4&CDS=1-1089
1277	OG0001277	YFL028C	augustus_masked-NODE_4435_length_1158_cov_2.17679_ID_8869-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4435_length_1158_cov_2.17679_ID_8869-processed-gene-0.1&CDS=1-840
1278	OG0001278	YFL030W	augustus_masked-NODE_6023_length_528_cov_2.34672_ID_12045-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6023_length_528_cov_2.34672_ID_12045-processed-gene-0.1&CDS=1-528
1279	OG0001279	YFL031W	snap_masked-NODE_2952_length_1933_cov_2.82748_ID_5903-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_2952_length_1933_cov_2.82748_ID_5903-processed-gene-0.1&CDS=1-915
1280	OG0001280	YFL033C	maker-NODE_1564_length_3169_cov_3.03725_ID_3127-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_1564_length_3169_cov_3.03725_ID_3127-snap-gene-0.1&CDS=1-3036
1281	OG0001281	YFL034W	augustus_masked-NODE_206_length_7435_cov_2.62967_ID_411-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_206_length_7435_cov_2.62967_ID_411-processed-gene-0.4&CDS=1-2469
1282	OG0001282	YFL036W	augustus_masked-NODE_930_length_4272_cov_3.7963_ID_1859-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_930_length_4272_cov_3.7963_ID_1859-processed-gene-0.3&CDS=1-3315
1283	OG0001283	YFL039C	augustus_masked-NODE_5280_length_812_cov_3.1004_ID_10559-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5280_length_812_cov_3.1004_ID_10559-processed-gene-0.1&CDS=1-717
1284	OG0001284	YFL044C	augustus_masked-NODE_1096_length_3934_cov_3.28255_ID_2191-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_1096_length_3934_cov_3.28255_ID_2191-processed-gene-0.9&CDS=1-978
1285	OG0001285	YFL045C	augustus_masked-NODE_192_length_7520_cov_4.07622_ID_383-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_192_length_7520_cov_4.07622_ID_383-processed-gene-0.2&CDS=1-753
1286	OG0001286	YFL046W	augustus_masked-NODE_192_length_7520_cov_4.07622_ID_383-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_192_length_7520_cov_4.07622_ID_383-processed-gene-0.0&CDS=1-378
1287	OG0001287	YFL047W	augustus_masked-NODE_756_length_4623_cov_3.1447_ID_1511-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_756_length_4623_cov_3.1447_ID_1511-processed-gene-0.8&CDS=1-2532
1288	OG0001288	YFL053W	augustus_masked-NODE_1748_length_2944_cov_2.97819_ID_3495-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1748_length_2944_cov_2.97819_ID_3495-processed-gene-0.5&CDS=1-1374
1289	OG0001289	YFR001W	augustus_masked-NODE_1445_length_3334_cov_3.48887_ID_2889-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1445_length_3334_cov_3.48887_ID_2889-processed-gene-0.5&CDS=1-606
1290	OG0001290	YFR002W	augustus_masked-NODE_215_length_7297_cov_3.11972_ID_429-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_215_length_7297_cov_3.11972_ID_429-processed-gene-0.3&CDS=1-2055
1291	OG0001291	YFR004W	snap_masked-NODE_5476_length_728_cov_2.73551_ID_10951-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_5476_length_728_cov_2.73551_ID_10951-processed-gene-0.2&CDS=1-648
1292	OG0001292	YFR005C	augustus_masked-NODE_1411_length_3385_cov_3.92012_ID_2821-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1411_length_3385_cov_3.92012_ID_2821-processed-gene-0.2&CDS=1-1230
1293	OG0001293	YFR006W	augustus_masked-NODE_4329_length_1209_cov_2.61958_ID_8657-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4329_length_1209_cov_2.61958_ID_8657-processed-gene-0.1&CDS=1-1188
1294	OG0001294	YFR009W	augustus_masked-NODE_2864_length_1985_cov_2.84767_ID_5727-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2864_length_1985_cov_2.84767_ID_5727-processed-gene-0.3&CDS=1-1683
1295	OG0001295	YFR010W	augustus_masked-NODE_140_length_8198_cov_3.6112_ID_279-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_140_length_8198_cov_3.6112_ID_279-processed-gene-0.11&CDS=1-1473
1296	OG0001296	YFR011C	maker-NODE_140_length_8198_cov_3.6112_ID_279-augustus-gene-0.19-mRNA-1_1&gene=maker-NODE_140_length_8198_cov_3.6112_ID_279-augustus-gene-0.19&CDS=1-1203
1297	OG0001297	YFR015C	augustus_masked-NODE_2255_length_2435_cov_3.28235_ID_4509-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2255_length_2435_cov_3.28235_ID_4509-processed-gene-0.2&CDS=1-2055
1298	OG0001298	YFR016C	snap_masked-NODE_3120_length_1812_cov_3.85942_ID_6239-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_3120_length_1812_cov_3.85942_ID_6239-processed-gene-0.0&CDS=1-1746
1299	OG0001299	YFR018C	augustus_masked-NODE_650_length_4932_cov_3.63359_ID_1299-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_650_length_4932_cov_3.63359_ID_1299-processed-gene-0.11&CDS=1-969
1300	OG0001300	YFR019W	augustus_masked-NODE_4156_length_1286_cov_3.51584_ID_8311-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4156_length_1286_cov_3.51584_ID_8311-processed-gene-0.1&CDS=1-669
1301	OG0001301	YFR021W	augustus_masked-NODE_3967_length_1362_cov_3.35578_ID_7933-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3967_length_1362_cov_3.35578_ID_7933-processed-gene-0.2&CDS=1-1065
1302	OG0001302	YFR024C-A	augustus_masked-NODE_547_length_5217_cov_3.074_ID_1093-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_547_length_5217_cov_3.074_ID_1093-processed-gene-0.9&CDS=1-1383
1303	OG0001303	YFR025C	augustus_masked-NODE_2337_length_2366_cov_3.40199_ID_4673-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2337_length_2366_cov_3.40199_ID_4673-processed-gene-0.1&CDS=1-930
1304	OG0001304	YFR027W	snap_masked-NODE_760_length_4616_cov_3.04451_ID_1519-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_760_length_4616_cov_3.04451_ID_1519-processed-gene-0.3&CDS=1-894
1305	OG0001305	YFR028C	augustus_masked-NODE_202_length_7466_cov_3.13453_ID_403-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_202_length_7466_cov_3.13453_ID_403-processed-gene-0.4&CDS=1-1488
1306	OG0001306	YFR029W	augustus_masked-NODE_378_length_6051_cov_4.37842_ID_755-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_378_length_6051_cov_4.37842_ID_755-processed-gene-0.2&CDS=1-2268
1307	OG0001307	YFR030W	augustus_masked-NODE_3650_length_1514_cov_2.34476_ID_7299-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3650_length_1514_cov_2.34476_ID_7299-processed-gene-0.1&CDS=1-993
1308	OG0001308	YFR031C	augustus_masked-NODE_697_length_4780_cov_3.83196_ID_1393-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_697_length_4780_cov_3.83196_ID_1393-processed-gene-0.0&CDS=1-1485
1309	OG0001309	YFR032C-A	snap_masked-NODE_2246_length_2439_cov_3.0604_ID_4491-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2246_length_2439_cov_3.0604_ID_4491-processed-gene-0.2&CDS=1-189
1310	OG0001310	YFR033C	maker-NODE_2787_length_2039_cov_2.93498_ID_5573-augustus-gene-0.7-mRNA-1_1&gene=maker-NODE_2787_length_2039_cov_2.93498_ID_5573-augustus-gene-0.7&CDS=1-399
1311	OG0001311	YFR034C	snap_masked-NODE_2444_length_2280_cov_3.30876_ID_4887-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_2444_length_2280_cov_3.30876_ID_4887-processed-gene-0.4&CDS=1-339
1312	OG0001312	YFR041C	augustus_masked-NODE_5_length_18505_cov_3.56596_ID_9-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_5_length_18505_cov_3.56596_ID_9-processed-gene-0.6&CDS=1-504
1313	OG0001313	YFR044C	augustus_masked-NODE_4717_length_1028_cov_3.47893_ID_9433-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4717_length_1028_cov_3.47893_ID_9433-processed-gene-0.0&CDS=1-930
1314	OG0001314	YFR045W	augustus_masked-NODE_1130_length_3860_cov_2.9067_ID_2259-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1130_length_3860_cov_2.9067_ID_2259-processed-gene-0.4&CDS=1-1059
