	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035639_Wickerhamomyces_canadensis
1844	OG0001844	YHR076W	augustus_masked-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.78-mRNA-1_1&gene=augustus_masked-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.78&CDS=1-975
1845	OG0001845	YHR077C	genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.44-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.44&CDS=1-2919
1846	OG0001846	YHR078W	genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-1.69-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-1.69&CDS=1-1698
1847	OG0001847	YHR079C	augustus_masked-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-2.136&CDS=1-3285
1848	OG0001848	YHR079C-A	augustus_masked-NODE_60_length_28280_cov_25.5204_ID_6099-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_60_length_28280_cov_25.5204_ID_6099-processed-gene-0.33&CDS=1-285
1849	OG0001849	YHR081W	genemark-NODE_49_length_63618_cov_27.6031_ID_5143-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_49_length_63618_cov_27.6031_ID_5143-processed-gene-0.109&CDS=1-588
1850	OG0001850	YHR083W	genemark-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.63&CDS=1-978
1851	OG0001851	YHR084W	genemark-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.62&CDS=1-1779
1852	OG0001852	YHR085W	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-2.127-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-2.127&CDS=1-1029
1853	OG0001853	YHR087W	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-2.124-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-2.124&CDS=1-342
1854	OG0001854	YHR088W	genemark-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_15_length_307642_cov_26.8093_ID_2397-processed-gene-1.141&CDS=1-873
1855	OG0001855	YHR089C	genemark-NODE_26_length_203028_cov_26.4146_ID_2343-processed-gene-1.175-mRNA-1_1&gene=genemark-NODE_26_length_203028_cov_26.4146_ID_2343-processed-gene-1.175&CDS=1-630
1856	OG0001856	YHR090C	genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-0.60&CDS=1-927
1857	OG0001857	YHR098C	genemark-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.105&CDS=1-2748
1858	OG0001858	YHR099W	augustus_masked-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.12&CDS=1-11358
1859	OG0001859	YHR100C	genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.256-mRNA-1_1&gene=genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.256&CDS=1-615
1860	OG0001860	YHR101C	maker-NODE_25_length_218279_cov_26.8857_ID_3877-snap-gene-0.12-mRNA-1_1&gene=maker-NODE_25_length_218279_cov_26.8857_ID_3877-snap-gene-0.12&CDS=1-924
1861	OG0001861	YHR104W	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-2.105-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-2.105&CDS=1-957
1862	OG0001862	YHR105W	genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-1.40-mRNA-1_1&gene=genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-1.40&CDS=1-468
1863	OG0001863	YHR108W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-0.38&CDS=1-1719
1864	OG0001864	YHR111W	augustus_masked-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.244-mRNA-1_1&gene=augustus_masked-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.244&CDS=1-3612
1865	OG0001865	YHR112C	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.197-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.197&CDS=1-1128
1866	OG0001866	YHR113W	genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-2.90-mRNA-1_1&gene=genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-2.90&CDS=1-1536
1867	OG0001867	YHR114W	genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-1.107&CDS=1-1887
1868	OG0001868	YHR116W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.160-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.160&CDS=1-348
1869	OG0001869	YHR117W	genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_11_length_339300_cov_28.1809_ID_2658-processed-gene-1.105&CDS=1-1854
1870	OG0001870	YHR118C	snap_masked-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.36-mRNA-1_1&gene=snap_masked-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.36&CDS=1-1002
1871	OG0001871	YHR119W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.201-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.201&CDS=1-3216
1872	OG0001872	YHR120W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.200-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.200&CDS=1-2562
1873	OG0001873	YHR121W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.241-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.241&CDS=1-582
1874	OG0001874	YHR122W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.181-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.181&CDS=1-606
1875	OG0001875	YHR123W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.182-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.182&CDS=1-1161
1876	OG0001876	YHR124W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.157-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.157&CDS=1-1761
1877	OG0001877	YHR127W	maker-NODE_6_length_405598_cov_26.5625_ID_1891-augustus-gene-2.124-mRNA-1_1&gene=maker-NODE_6_length_405598_cov_26.5625_ID_1891-augustus-gene-2.124&CDS=1-1530
1878	OG0001878	YHR128W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-2.14-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-2.14&CDS=1-654
1879	OG0001879	YHR132C	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.45&CDS=1-1641
1880	OG0001880	YHR132W-A	augustus_masked-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.107&CDS=1-264
1881	OG0001881	YHR134W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.87&CDS=1-891
1882	OG0001882	YHR140W	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.24-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.24&CDS=1-405
1883	OG0001883	YHR143W-A	snap_masked-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.163-mRNA-1_1&gene=snap_masked-NODE_41_length_112543_cov_27.3519_ID_4028-processed-gene-0.163&CDS=1-210
1884	OG0001884	YHR144C	genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.137&CDS=1-1002
1885	OG0001885	YHR146W	genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-2.46-mRNA-1_1&gene=genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-2.46&CDS=1-1029
1886	OG0001886	YHR147C	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-2.128-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-2.128&CDS=1-654
1887	OG0001887	YHR148W	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-2.148-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-2.148&CDS=1-549
1888	OG0001888	YHR150W	genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-0.111&CDS=1-1554
1889	OG0001889	YHR151C	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-1.177-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-1.177&CDS=1-1611
1890	OG0001890	YHR154W	genemark-NODE_26_length_203028_cov_26.4146_ID_2343-processed-gene-1.172-mRNA-1_1&gene=genemark-NODE_26_length_203028_cov_26.4146_ID_2343-processed-gene-1.172&CDS=1-2553
1891	OG0001891	YHR156C	genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.45-mRNA-1_1&gene=genemark-NODE_1_length_612986_cov_28.1025_ID_2117-processed-gene-4.45&CDS=1-1233
1892	OG0001892	YHR159W	augustus_masked-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.267-mRNA-1_1&gene=augustus_masked-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-2.267&CDS=1-1260
1893	OG0001893	YHR164C	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-3.29-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-3.29&CDS=1-4398
1894	OG0001894	YHR165C	maker-NODE_16_length_307170_cov_26.9969_ID_3217-snap-gene-1.2-mRNA-1_1&gene=maker-NODE_16_length_307170_cov_26.9969_ID_3217-snap-gene-1.2&CDS=1-8811
1895	OG0001895	YHR168W	maker-NODE_27_length_196956_cov_27.3112_ID_3548-snap-gene-0.112-mRNA-1_1&gene=maker-NODE_27_length_196956_cov_27.3112_ID_3548-snap-gene-0.112&CDS=1-1608
1896	OG0001896	YHR169W	genemark-NODE_27_length_196956_cov_27.3112_ID_3548-processed-gene-0.192-mRNA-1_1&gene=genemark-NODE_27_length_196956_cov_27.3112_ID_3548-processed-gene-0.192&CDS=1-1326
1897	OG0001897	YHR170W	maker-NODE_27_length_196956_cov_27.3112_ID_3548-augustus-gene-0.316-mRNA-1_1&gene=maker-NODE_27_length_196956_cov_27.3112_ID_3548-augustus-gene-0.316&CDS=1-3516
1898	OG0001898	YHR172W	genemark-NODE_27_length_196956_cov_27.3112_ID_3548-processed-gene-0.157-mRNA-1_1&gene=genemark-NODE_27_length_196956_cov_27.3112_ID_3548-processed-gene-0.157&CDS=1-2289
1899	OG0001899	YHR175W	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-1.126-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-1.126&CDS=1-450
1900	OG0001900	YHR178W	snap_masked-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-2.81&CDS=1-1863
1901	OG0001901	YHR181W	genemark-NODE_26_length_203028_cov_26.4146_ID_2343-processed-gene-1.174-mRNA-1_1&gene=genemark-NODE_26_length_203028_cov_26.4146_ID_2343-processed-gene-1.174&CDS=1-666
1902	OG0001902	YHR183W	augustus_masked-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-0.145&CDS=1-1524
1903	OG0001903	YHR186C	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-0.102&CDS=1-4044
1904	OG0001904	YHR187W	genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.187-mRNA-1_1&gene=genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.187&CDS=1-861
1905	OG0001905	YHR188C	genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.212-mRNA-1_1&gene=genemark-NODE_24_length_239806_cov_27.8773_ID_2434-processed-gene-1.212&CDS=1-1896
1906	OG0001906	YHR189W	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-1.137&CDS=1-624
1907	OG0001907	YHR190W	genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.165-mRNA-1_1&gene=genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.165&CDS=1-1317
1908	OG0001908	YHR191C	snap_masked-NODE_58_length_34683_cov_42.6186_ID_6065-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_58_length_34683_cov_42.6186_ID_6065-processed-gene-0.54&CDS=1-402
1909	OG0001909	YHR192W	genemark-NODE_58_length_34683_cov_42.6186_ID_6065-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_58_length_34683_cov_42.6186_ID_6065-processed-gene-0.38&CDS=1-810
1910	OG0001910	YHR193C	genemark-NODE_58_length_34683_cov_42.6186_ID_6065-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_58_length_34683_cov_42.6186_ID_6065-processed-gene-0.26&CDS=1-558
1911	OG0001911	YHR194W	genemark-NODE_42_length_106175_cov_27.1675_ID_4134-processed-gene-0.153-mRNA-1_1&gene=genemark-NODE_42_length_106175_cov_27.1675_ID_4134-processed-gene-0.153&CDS=1-1614
1912	OG0001912	YHR196W	genemark-NODE_42_length_106175_cov_27.1675_ID_4134-processed-gene-0.150-mRNA-1_1&gene=genemark-NODE_42_length_106175_cov_27.1675_ID_4134-processed-gene-0.150&CDS=1-1668
1913	OG0001913	YHR197W	genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-0.101&CDS=1-2250
1914	OG0001914	YHR198C	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.29&CDS=1-768
1915	OG0001915	YHR200W	genemark-NODE_52_length_53239_cov_27.2071_ID_5849-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_52_length_53239_cov_27.2071_ID_5849-processed-gene-0.38&CDS=1-837
1916	OG0001916	YHR201C	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.141-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.141&CDS=1-1128
1917	OG0001917	YHR202W	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.35&CDS=1-1806
1918	OG0001918	YHR204W	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.34&CDS=1-2391
1919	OG0001919	YHR205W	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.9&CDS=1-2217
1920	OG0001920	YHR207C	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.36&CDS=1-1419
1921	OG0001921	YHR208W	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-0.12&CDS=1-1173
1922	OG0001922	YIL001W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.144&CDS=1-1539
1923	OG0001923	YIL003W	genemark-NODE_22_length_258992_cov_29.6238_ID_4382-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_22_length_258992_cov_29.6238_ID_4382-processed-gene-0.47&CDS=1-813
1924	OG0001924	YIL004C	maker-NODE_22_length_258992_cov_29.6238_ID_4382-snap-gene-1.91-mRNA-1_1&gene=maker-NODE_22_length_258992_cov_29.6238_ID_4382-snap-gene-1.91&CDS=1-1533
1925	OG0001925	YIL005W	genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-0.135&CDS=1-2022
1926	OG0001926	YIL006W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.147-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-0.147&CDS=1-1077
1927	OG0001927	YIL007C	maker-NODE_21_length_275166_cov_27.381_ID_3270-augustus-gene-1.307-mRNA-1_1&gene=maker-NODE_21_length_275166_cov_27.381_ID_3270-augustus-gene-1.307&CDS=1-630
1928	OG0001928	YIL008W	genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.142-mRNA-1_1&gene=genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.142&CDS=1-318
1929	OG0001929	YIL009C-A	snap_masked-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-0.23&CDS=1-396
1930	OG0001930	YIL010W	genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-3.172-mRNA-1_1&gene=genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-3.172&CDS=1-600
1931	OG0001931	YIL016W	snap_masked-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.57&CDS=1-417
1932	OG0001932	YIL017C	genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.224-mRNA-1_1&gene=genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.224&CDS=1-2805
1933	OG0001933	YIL019W	genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.232-mRNA-1_1&gene=genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.232&CDS=1-1017
1934	OG0001934	YIL020C	genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.187-mRNA-1_1&gene=genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.187&CDS=1-792
1935	OG0001935	YIL021W	genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.233-mRNA-1_1&gene=genemark-NODE_32_length_164174_cov_34.3503_ID_2986-processed-gene-0.233&CDS=1-963
1936	OG0001936	YIL022W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-2.7-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-2.7&CDS=1-1149
1937	OG0001937	YIL023C	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.71-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.71&CDS=1-1239
1938	OG0001938	YIL026C	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-2.92-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-2.92&CDS=1-3045
1939	OG0001939	YIL027C	genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.109&CDS=1-453
1940	OG0001940	YIL030C	maker-NODE_6_length_405598_cov_26.5625_ID_1891-snap-gene-2.133-mRNA-1_1&gene=maker-NODE_6_length_405598_cov_26.5625_ID_1891-snap-gene-2.133&CDS=1-7461
1941	OG0001941	YIL031W	snap_masked-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_12_length_324642_cov_27.6806_ID_3716-processed-gene-1.128&CDS=1-3369
1942	OG0001942	YIL033C	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.74-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.74&CDS=1-1416
1943	OG0001943	YIL039W	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-2.112-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-2.112&CDS=1-1398
1944	OG0001944	YIL042C	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.71&CDS=1-1155
1945	OG0001945	YIL043C	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-1.95&CDS=1-834
1946	OG0001946	YIL044C	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.73-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-1.73&CDS=1-990
1947	OG0001947	YIL046W	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.10-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.10&CDS=1-1881
1948	OG0001948	YIL047C	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.0-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.0&CDS=1-2583
1949	OG0001949	YIL048W	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.2-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-1.2&CDS=1-3321
1950	OG0001950	YIL049W	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-0.25&CDS=1-861
1951	OG0001951	YIL062C	genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.291-mRNA-1_1&gene=genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.291&CDS=1-459
1952	OG0001952	YIL063C	genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.292-mRNA-1_1&gene=genemark-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.292&CDS=1-1272
1953	OG0001953	YIL064W	augustus_masked-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.234-mRNA-1_1&gene=augustus_masked-NODE_20_length_294571_cov_27.0711_ID_1949-processed-gene-1.234&CDS=1-1800
1954	OG0001954	YIL068C	genemark-NODE_43_length_100023_cov_37.6906_ID_4566-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_43_length_100023_cov_37.6906_ID_4566-processed-gene-0.64&CDS=1-2346
1955	OG0001955	YIL070C	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-1.158-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-1.158&CDS=1-777
1956	OG0001956	YIL072W	genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.173-mRNA-1_1&gene=genemark-NODE_7_length_386955_cov_27.8819_ID_1857-processed-gene-2.173&CDS=1-1839
1957	OG0001957	YIL073C	maker-NODE_7_length_386955_cov_27.8819_ID_1857-augustus-gene-2.10-mRNA-1_1&gene=maker-NODE_7_length_386955_cov_27.8819_ID_1857-augustus-gene-2.10&CDS=1-2772
1958	OG0001958	YIL075C	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-2.27-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-2.27&CDS=1-2841
