	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035675_Kregervanrija_fluxuum
1423	OG0001423	YGL070C	maker-NODE_31_length_131929_cov_41.0666_ID_14960-augustus-gene-0.195-mRNA-1_1&gene=maker-NODE_31_length_131929_cov_41.0666_ID_14960-augustus-gene-0.195&CDS=1-339
1424	OG0001424	YGL073W	augustus_masked-NODE_17_length_213633_cov_39.456_ID_20735-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_17_length_213633_cov_39.456_ID_20735-processed-gene-1.28&CDS=1-2148
1425	OG0001425	YGL078C	augustus_masked-NODE_73_length_42262_cov_39.958_ID_18242-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_73_length_42262_cov_39.958_ID_18242-processed-gene-0.7&CDS=1-1566
1426	OG0001426	YGL079W	augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.244-mRNA-1_1&gene=augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.244&CDS=1-582
1427	OG0001427	YGL080W	augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-0.86&CDS=1-339
1428	OG0001428	YGL083W	augustus_masked-NODE_59_length_58862_cov_45.2993_ID_17635-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_59_length_58862_cov_45.2993_ID_17635-processed-gene-0.14&CDS=1-2595
1429	OG0001429	YGL084C	augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.18&CDS=1-1719
1430	OG0001430	YGL085W	genemark-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.244-mRNA-1_1&gene=genemark-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.244&CDS=1-690
1431	OG0001431	YGL086W	augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.196-mRNA-1_1&gene=augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.196&CDS=1-786
1432	OG0001432	YGL087C	augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.233-mRNA-1_1&gene=augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.233&CDS=1-414
1433	OG0001433	YGL091C	augustus_masked-NODE_22_length_196581_cov_37.2978_ID_11317-processed-gene-0.263-mRNA-1_1&gene=augustus_masked-NODE_22_length_196581_cov_37.2978_ID_11317-processed-gene-0.263&CDS=1-987
1434	OG0001434	YGL094C	augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-0.17&CDS=1-3219
1435	OG0001435	YGL095C	augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-0.18&CDS=1-1794
1436	OG0001436	YGL097W	augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.150&CDS=1-1476
1437	OG0001437	YGL098W	augustus_masked-NODE_12_length_250894_cov_39.8622_ID_41140-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_12_length_250894_cov_39.8622_ID_41140-processed-gene-0.26&CDS=1-789
1438	OG0001438	YGL099W	augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.210-mRNA-1_1&gene=augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.210&CDS=1-2145
1439	OG0001439	YGL100W	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.36&CDS=1-972
1440	OG0001440	YGL103W	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.29&CDS=1-441
1441	OG0001441	YGL106W	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.33&CDS=1-429
1442	OG0001442	YGL110C	genemark-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.59&CDS=1-1884
1443	OG0001443	YGL111W	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-0.35&CDS=1-1185
1444	OG0001444	YGL112C	augustus_masked-NODE_40_length_110026_cov_40.4293_ID_13392-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_40_length_110026_cov_40.4293_ID_13392-processed-gene-0.24&CDS=1-1518
1445	OG0001445	YGL114W	augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.170&CDS=1-2271
1446	OG0001446	YGL115W	augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.169-mRNA-1_1&gene=augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.169&CDS=1-954
1447	OG0001447	YGL119W	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.23-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.23&CDS=1-1776
1448	OG0001448	YGL123W	augustus_masked-NODE_30_length_133359_cov_41.3905_ID_13478-processed-gene-0.180-mRNA-1_1&gene=augustus_masked-NODE_30_length_133359_cov_41.3905_ID_13478-processed-gene-0.180&CDS=1-765
1449	OG0001449	YGL125W	augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.21&CDS=1-1797
1450	OG0001450	YGL127C	augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.75&CDS=1-528
1451	OG0001451	YGL129C	augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.127&CDS=1-1365
1452	OG0001452	YGL130W	augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.144&CDS=1-1473
1453	OG0001453	YGL131C	maker-NODE_41_length_99009_cov_41.2695_ID_23704-snap-gene-0.53-mRNA-1_1&gene=maker-NODE_41_length_99009_cov_41.2695_ID_23704-snap-gene-0.53&CDS=1-4614
1454	OG0001454	YGL136C	augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.251-mRNA-1_1&gene=augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.251&CDS=1-993
1455	OG0001455	YGL137W	augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.206-mRNA-1_1&gene=augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.206&CDS=1-2631
1456	OG0001456	YGL141W	augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-0.116&CDS=1-3120
1457	OG0001457	YGL142C	augustus_masked-NODE_44_length_88802_cov_40.0904_ID_21692-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_44_length_88802_cov_40.0904_ID_21692-processed-gene-0.130&CDS=1-1482
1458	OG0001458	YGL143C	augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.146&CDS=1-1263
1459	OG0001459	YGL144C	augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-1.11&CDS=1-2271
1460	OG0001460	YGL148W	augustus_masked-NODE_52_length_75366_cov_41.9773_ID_15542-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_52_length_75366_cov_41.9773_ID_15542-processed-gene-0.21&CDS=1-3651
1461	OG0001461	YGL151W	snap_masked-NODE_12_length_250894_cov_39.8622_ID_41140-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_12_length_250894_cov_39.8622_ID_41140-processed-gene-1.126&CDS=1-2793
1462	OG0001462	YGL153W	augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.195-mRNA-1_1&gene=augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.195&CDS=1-1074
1463	OG0001463	YGL154C	augustus_masked-NODE_12_length_250894_cov_39.8622_ID_41140-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_12_length_250894_cov_39.8622_ID_41140-processed-gene-0.29&CDS=1-876
1464	OG0001464	YGL155W	maker-NODE_53_length_74688_cov_39.8702_ID_37054-augustus-gene-0.69-mRNA-1_1&gene=maker-NODE_53_length_74688_cov_39.8702_ID_37054-augustus-gene-0.69&CDS=1-3267
1465	OG0001465	YGL156W	augustus_masked-NODE_30_length_133359_cov_41.3905_ID_13478-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_30_length_133359_cov_41.3905_ID_13478-processed-gene-0.178&CDS=1-3387
1466	OG0001466	YGL159W	augustus_masked-NODE_48_length_80061_cov_41.2643_ID_15622-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_48_length_80061_cov_41.2643_ID_15622-processed-gene-0.9&CDS=1-1041
1467	OG0001467	YGL160W	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-3.139-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-3.139&CDS=1-1560
1468	OG0001468	YGL161C	augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-0.110&CDS=1-885
1469	OG0001469	YGL163C	augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-0.104&CDS=1-4221
1470	OG0001470	YGL166W	augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.63&CDS=1-2400
1471	OG0001471	YGL167C	snap_masked-NODE_22_length_196581_cov_37.2978_ID_11317-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_22_length_196581_cov_37.2978_ID_11317-processed-gene-0.81&CDS=1-2817
1472	OG0001472	YGL169W	augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.74&CDS=1-1101
1473	OG0001473	YGL171W	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-2.27&CDS=1-1713
1474	OG0001474	YGL172W	augustus_masked-NODE_13_length_240629_cov_39.7979_ID_36636-processed-gene-1.190-mRNA-1_1&gene=augustus_masked-NODE_13_length_240629_cov_39.7979_ID_36636-processed-gene-1.190&CDS=1-1614
1475	OG0001475	YGL173C	augustus_masked-NODE_13_length_240629_cov_39.7979_ID_36636-processed-gene-1.224-mRNA-1_1&gene=augustus_masked-NODE_13_length_240629_cov_39.7979_ID_36636-processed-gene-1.224&CDS=1-4476
1476	OG0001476	YGL174W	snap_masked-NODE_13_length_240629_cov_39.7979_ID_36636-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_13_length_240629_cov_39.7979_ID_36636-processed-gene-1.35&CDS=1-993
1477	OG0001477	YGL178W	augustus_masked-NODE_60_length_57921_cov_51.9033_ID_36354-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_60_length_57921_cov_51.9033_ID_36354-processed-gene-0.63&CDS=1-1887
1478	OG0001478	YGL179C	augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-0.111&CDS=1-3228
1479	OG0001479	YGL180W	augustus_masked-NODE_52_length_75366_cov_41.9773_ID_15542-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_52_length_75366_cov_41.9773_ID_15542-processed-gene-0.18&CDS=1-2550
1480	OG0001480	YGL183C	maker-NODE_66_length_51463_cov_41.9441_ID_17365-augustus-gene-0.92-mRNA-1_1&gene=maker-NODE_66_length_51463_cov_41.9441_ID_17365-augustus-gene-0.92&CDS=1-1836
1481	OG0001481	YGL184C	augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.38&CDS=1-1167
1482	OG0001482	YGL185C	augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.39&CDS=1-1074
1483	OG0001483	YGL186C	genemark-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.79&CDS=1-1659
1484	OG0001484	YGL187C	augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.40&CDS=1-456
1485	OG0001485	YGL190C	augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.11&CDS=1-1473
1486	OG0001486	YGL192W	maker-NODE_36_length_122900_cov_38.302_ID_12940-snap-gene-0.129-mRNA-1_1&gene=maker-NODE_36_length_122900_cov_38.302_ID_12940-snap-gene-0.129&CDS=1-2124
1487	OG0001487	YGL195W	genemark-NODE_74_length_39906_cov_40.5803_ID_18891-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_74_length_39906_cov_40.5803_ID_18891-processed-gene-0.3&CDS=1-8193
1488	OG0001488	YGL200C	augustus_masked-NODE_55_length_68941_cov_42.2836_ID_15658-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_55_length_68941_cov_42.2836_ID_15658-processed-gene-0.27&CDS=1-609
1489	OG0001489	YGL202W	augustus_masked-NODE_28_length_147730_cov_39.2264_ID_12273-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-NODE_28_length_147730_cov_39.2264_ID_12273-processed-gene-0.166&CDS=1-1428
1490	OG0001490	YGL203C	maker-NODE_55_length_68941_cov_42.2836_ID_15658-augustus-gene-0.71-mRNA-1_1&gene=maker-NODE_55_length_68941_cov_42.2836_ID_15658-augustus-gene-0.71&CDS=1-2031
1491	OG0001491	YGL205W	augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-0.108&CDS=1-2130
1492	OG0001492	YGL206C	augustus_masked-NODE_10_length_259899_cov_37.9377_ID_10059-processed-gene-1.198-mRNA-1_1&gene=augustus_masked-NODE_10_length_259899_cov_37.9377_ID_10059-processed-gene-1.198&CDS=1-4995
1493	OG0001493	YGL207W	augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.257-mRNA-1_1&gene=augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.257&CDS=1-3087
1494	OG0001494	YGL211W	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-2.23&CDS=1-1092
1495	OG0001495	YGL212W	genemark-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-1.72&CDS=1-1020
1496	OG0001496	YGL213C	augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-1.125&CDS=1-1146
1497	OG0001497	YGL215W	augustus_masked-NODE_46_length_87417_cov_39.1084_ID_23451-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_46_length_87417_cov_39.1084_ID_23451-processed-gene-0.6&CDS=1-1323
1498	OG0001498	YGL216W	snap_masked-NODE_37_length_120017_cov_41.1689_ID_25789-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_37_length_120017_cov_41.1689_ID_25789-processed-gene-0.74&CDS=1-3558
1499	OG0001499	YGL221C	augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.123&CDS=1-846
1500	OG0001500	YGL224C	augustus_masked-NODE_31_length_131929_cov_41.0666_ID_14960-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_31_length_131929_cov_41.0666_ID_14960-processed-gene-0.28&CDS=1-894
1501	OG0001501	YGL225W	augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-0.40&CDS=1-1035
1502	OG0001502	YGL227W	augustus_masked-NODE_64_length_52425_cov_41.8268_ID_17105-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_64_length_52425_cov_41.8268_ID_17105-processed-gene-0.71&CDS=1-1710
1503	OG0001503	YGL231C	augustus_masked-NODE_64_length_52425_cov_41.8268_ID_17105-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_64_length_52425_cov_41.8268_ID_17105-processed-gene-0.83&CDS=1-558
1504	OG0001504	YGL232W	augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.204&CDS=1-927
1505	OG0001505	YGL233W	augustus_masked-NODE_64_length_52425_cov_41.8268_ID_17105-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_64_length_52425_cov_41.8268_ID_17105-processed-gene-0.72&CDS=1-2457
1506	OG0001506	YGL234W	augustus_masked-NODE_12_length_250894_cov_39.8622_ID_41140-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_12_length_250894_cov_39.8622_ID_41140-processed-gene-1.26&CDS=1-2373
1507	OG0001507	YGL236C	maker-NODE_15_length_219373_cov_38.4414_ID_13220-snap-gene-0.145-mRNA-1_1&gene=maker-NODE_15_length_219373_cov_38.4414_ID_13220-snap-gene-0.145&CDS=1-2541
1508	OG0001508	YGL238W	augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-0.11&CDS=1-2889
1509	OG0001509	YGL241W	snap_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.162-mRNA-1_1&gene=snap_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.162&CDS=1-3114
1510	OG0001510	YGL242C	augustus_masked-NODE_51_length_75891_cov_40.8082_ID_15468-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_51_length_75891_cov_40.8082_ID_15468-processed-gene-0.108&CDS=1-579
1511	OG0001511	YGL244W	augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.42&CDS=1-1566
1512	OG0001512	YGL245W	augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.43&CDS=1-2151
1513	OG0001513	YGL247W	augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.5&CDS=1-1479
1514	OG0001514	YGL248W	augustus_masked-NODE_14_length_221329_cov_39.3294_ID_10776-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_14_length_221329_cov_39.3294_ID_10776-processed-gene-1.41&CDS=1-1161
1515	OG0001515	YGL252C	augustus_masked-NODE_82_length_31355_cov_40.4641_ID_17851-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_82_length_31355_cov_40.4641_ID_17851-processed-gene-0.35&CDS=1-1857
1516	OG0001516	YGL255W	augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.207-mRNA-1_1&gene=augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.207&CDS=1-1143
1517	OG0001517	YGR001C	snap_masked-NODE_14_length_221329_cov_39.3294_ID_10776-processed-gene-1.160-mRNA-1_1&gene=snap_masked-NODE_14_length_221329_cov_39.3294_ID_10776-processed-gene-1.160&CDS=1-729
1518	OG0001518	YGR002C	augustus_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.10&CDS=1-1458
1519	OG0001519	YGR003W	augustus_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.50&CDS=1-2364
1520	OG0001520	YGR007W	augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-NODE_32_length_131835_cov_39.2395_ID_12605-processed-gene-0.205&CDS=1-1176
1521	OG0001521	YGR012W	augustus_masked-NODE_107_length_15051_cov_58.9796_ID_23139-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_107_length_15051_cov_58.9796_ID_23139-processed-gene-0.25&CDS=1-1155
1522	OG0001522	YGR014W	augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-0.93&CDS=1-3744
1523	OG0001523	YGR017W	augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.192&CDS=1-924
1524	OG0001524	YGR019W	augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.191&CDS=1-1413
1525	OG0001525	YGR020C	augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.183-mRNA-1_1&gene=augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.183&CDS=1-372
1526	OG0001526	YGR024C	augustus_masked-NODE_57_length_61462_cov_46.266_ID_20586-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_57_length_61462_cov_46.266_ID_20586-processed-gene-0.71&CDS=1-801
1527	OG0001527	YGR026W	augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.81&CDS=1-792
1528	OG0001528	YGR028W	augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.304-mRNA-1_1&gene=augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.304&CDS=1-1056
