	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035651_Torulaspora_microellipsoides
2072	OG0002072	YHR200W	genemark-flattened_line_52-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.9&CDS=1-798
2073	OG0002073	YHR201C	genemark-flattened_line_52-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.46&CDS=1-1134
2074	OG0002074	YHR202W	genemark-flattened_line_52-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.14&CDS=1-1776
2075	OG0002075	YHR204W	genemark-flattened_line_52-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.15&CDS=1-2433
2076	OG0002076	YHR205W	genemark-flattened_line_52-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.16&CDS=1-2259
2077	OG0002077	YHR206W	genemark-flattened_line_52-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.17&CDS=1-1575
2078	OG0002078	YHR207C	genemark-flattened_line_52-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.49&CDS=1-1449
2079	OG0002079	YHR208W	genemark-flattened_line_52-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.19&CDS=1-1197
2080	OG0002080	YIL001W	genemark-flattened_line_31-processed-gene-1.44-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.44&CDS=1-1560
2081	OG0002081	YIL002C	genemark-flattened_line_31-processed-gene-1.12-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.12&CDS=1-2850
2082	OG0002082	YIL003W	genemark-flattened_line_31-processed-gene-1.46-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.46&CDS=1-843
2083	OG0002083	YIL004C	augustus_masked-flattened_line_31-processed-gene-1.186-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.186&CDS=1-432
2084	OG0002084	YIL005W	genemark-flattened_line_31-processed-gene-1.47-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.47&CDS=1-2115
2085	OG0002085	YIL006W	genemark-flattened_line_31-processed-gene-1.48-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.48&CDS=1-1125
2086	OG0002086	YIL007C	genemark-flattened_line_31-processed-gene-1.17-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.17&CDS=1-657
2087	OG0002087	YIL008W	augustus_masked-flattened_line_31-processed-gene-1.218-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.218&CDS=1-294
2088	OG0002088	YIL009C-A	genemark-flattened_line_31-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.18&CDS=1-300
2089	OG0002089	YIL010W	genemark-flattened_line_31-processed-gene-1.51-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.51&CDS=1-669
2090	OG0002090	YIL011W	genemark-flattened_line_31-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.90&CDS=1-723
2091	OG0002091	YIL013C	genemark-flattened_line_31-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.89&CDS=1-4149
2092	OG0002092	YIL014W	snap_masked-flattened_line_31-processed-gene-0.112-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-0.112&CDS=1-1935
2093	OG0002093	YIL015W	genemark-flattened_line_31-processed-gene-1.61-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.61&CDS=1-1797
2094	OG0002094	YIL016W	genemark-flattened_line_31-processed-gene-1.62-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.62&CDS=1-489
2095	OG0002095	YIL017C	genemark-flattened_line_31-processed-gene-1.33-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.33&CDS=1-2670
2096	OG0002096	YIL019W	genemark-flattened_line_31-processed-gene-1.68-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.68&CDS=1-981
2097	OG0002097	YIL020C	genemark-flattened_line_31-processed-gene-1.35-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.35&CDS=1-792
2098	OG0002098	YIL021W	genemark-flattened_line_31-processed-gene-1.69-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.69&CDS=1-948
2099	OG0002099	YIL022W	genemark-flattened_line_31-processed-gene-1.70-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.70&CDS=1-1254
2100	OG0002100	YIL026C	genemark-flattened_line_31-processed-gene-1.73-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.73&CDS=1-3282
2101	OG0002101	YIL027C	genemark-flattened_line_31-processed-gene-1.72-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.72&CDS=1-420
2102	OG0002102	YIL030C	genemark-flattened_line_31-processed-gene-1.71-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.71&CDS=1-3747
2103	OG0002103	YIL031W	augustus_masked-flattened_line_31-processed-gene-1.205-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.205&CDS=1-3435
2104	OG0002104	YIL033C	genemark-flattened_line_31-processed-gene-1.39-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.39&CDS=1-1347
2105	OG0002105	YIL034C	genemark-flattened_line_27-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.50&CDS=1-876
2106	OG0002106	YIL035C	genemark-flattened_line_27-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.51&CDS=1-1131
2107	OG0002107	YIL036W	genemark-flattened_line_27-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.74&CDS=1-1191
2108	OG0002108	YIL038C	genemark-flattened_line_27-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.54&CDS=1-2466
2109	OG0002109	YIL039W	genemark-flattened_line_27-processed-gene-0.76-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.76&CDS=1-4185
2110	OG0002110	YIL040W	augustus_masked-flattened_line_27-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.118&CDS=1-438
2111	OG0002111	YIL041W	genemark-flattened_line_27-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.79&CDS=1-1041
2112	OG0002112	YIL042C	genemark-flattened_line_27-processed-gene-0.57-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.57&CDS=1-1320
2113	OG0002113	YIL044C	genemark-flattened_line_27-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.60&CDS=1-873
2114	OG0002114	YIL046W	genemark-flattened_line_27-processed-gene-0.85-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.85&CDS=1-1860
2115	OG0002115	YIL047C	genemark-flattened_line_27-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.61&CDS=1-2577
2116	OG0002116	YIL048W	genemark-flattened_line_27-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.87&CDS=1-3429
2117	OG0002117	YIL051C	genemark-flattened_line_27-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.90&CDS=1-429
2118	OG0002118	YIL055C	snap_masked-flattened_line_27-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_27-processed-gene-0.18&CDS=1-1488
2119	OG0002119	YIL056W	genemark-flattened_line_27-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.93&CDS=1-1980
2120	OG0002120	YIL057C	genemark-flattened_line_27-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.66&CDS=1-474
2121	OG0002121	YIL062C	augustus_masked-flattened_line_27-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.111&CDS=1-1368
2122	OG0002122	YIL064W	genemark-flattened_line_27-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.95&CDS=1-684
2123	OG0002123	YIL065C	genemark-flattened_line_27-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.72&CDS=1-465
2124	OG0002124	YIL067C	genemark-flattened_line_27-processed-gene-1.11-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-1.11&CDS=1-2007
2125	OG0002125	YIL068C	genemark-flattened_line_27-processed-gene-1.12-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-1.12&CDS=1-2403
2126	OG0002126	YIL070C	genemark-flattened_line_13-processed-gene-3.15-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.15&CDS=1-813
2127	OG0002127	YIL071C	snap_masked-flattened_line_13-processed-gene-3.65-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.65&CDS=1-1083
2128	OG0002128	YIL072W	genemark-flattened_line_13-processed-gene-3.37-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.37&CDS=1-1818
2129	OG0002129	YIL073C	genemark-flattened_line_13-processed-gene-3.19-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.19&CDS=1-2916
2130	OG0002130	YIL075C	genemark-flattened_line_13-processed-gene-3.21-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.21&CDS=1-2811
2131	OG0002131	YIL076W	snap_masked-flattened_line_13-processed-gene-3.89-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.89&CDS=1-1944
2132	OG0002132	YIL077C	genemark-flattened_line_13-processed-gene-3.23-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.23&CDS=1-933
2133	OG0002133	YIL078W	genemark-flattened_line_13-processed-gene-3.41-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.41&CDS=1-2187
2134	OG0002134	YIL083C	genemark-flattened_line_38-processed-gene-0.151-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.151&CDS=1-1101
2135	OG0002135	YIL084C	maker-flattened_line_38-snap-gene-0.87-mRNA-1_1&gene=maker-flattened_line_38-snap-gene-0.87&CDS=1-939
2136	OG0002136	YIL087C	genemark-flattened_line_38-processed-gene-0.147-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.147&CDS=1-465
2137	OG0002137	YIL088C	snap_masked-flattened_line_38-processed-gene-0.237-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.237&CDS=1-1398
2138	OG0002138	YIL090W	genemark-flattened_line_13-processed-gene-0.88-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.88&CDS=1-1302
2139	OG0002139	YIL091C	genemark-flattened_line_13-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.109&CDS=1-2175
2140	OG0002140	YIL093C	genemark-flattened_line_13-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.108&CDS=1-786
2141	OG0002141	YIL094C	genemark-flattened_line_13-processed-gene-0.107-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.107&CDS=1-1107
2142	OG0002142	YIL096C	genemark-flattened_line_13-processed-gene-0.94-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.94&CDS=1-969
2143	OG0002143	YIL098C	augustus_masked-flattened_line_13-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-0.10&CDS=1-495
2144	OG0002144	YIL099W	genemark-flattened_line_13-processed-gene-0.113-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.113&CDS=1-1923
2145	OG0002145	YIL101C	genemark-flattened_line_13-processed-gene-0.97-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.97&CDS=1-2388
2146	OG0002146	YIL103W	genemark-flattened_line_13-processed-gene-0.114-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.114&CDS=1-1263
2147	OG0002147	YIL104C	genemark-flattened_line_13-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.99&CDS=1-1494
2148	OG0002148	YIL105C	genemark-flattened_line_13-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.100&CDS=1-2052
2149	OG0002149	YIL106W	snap_masked-flattened_line_13-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-0.76&CDS=1-918
2150	OG0002150	YIL107C	genemark-flattened_line_13-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.101&CDS=1-2475
2151	OG0002151	YIL108W	genemark-flattened_line_13-processed-gene-0.120-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.120&CDS=1-2070
2152	OG0002152	YIL109C	genemark-flattened_line_13-processed-gene-0.102-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.102&CDS=1-2712
2153	OG0002153	YIL110W	genemark-flattened_line_13-processed-gene-0.122-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.122&CDS=1-1116
2154	OG0002154	YIL113W	genemark-flattened_line_13-processed-gene-0.124-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.124&CDS=1-1404
2155	OG0002155	YIL116W	genemark-flattened_line_13-processed-gene-0.126-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.126&CDS=1-1149
2156	OG0002156	YIL118W	genemark-flattened_line_13-processed-gene-1.85-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.85&CDS=1-732
2157	OG0002157	YIL119C	snap_masked-flattened_line_13-processed-gene-1.44-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.44&CDS=1-1044
2158	OG0002158	YIL122W	snap_masked-flattened_line_13-processed-gene-1.63-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.63&CDS=1-1089
2159	OG0002159	YIL124W	genemark-flattened_line_13-processed-gene-1.108-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.108&CDS=1-873
2160	OG0002160	YIL125W	genemark-flattened_line_13-processed-gene-1.109-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.109&CDS=1-3075
2161	OG0002161	YIL126W	snap_masked-flattened_line_13-processed-gene-1.67-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.67&CDS=1-4542
2162	OG0002162	YIL127C	genemark-flattened_line_13-processed-gene-1.90-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.90&CDS=1-633
2163	OG0002163	YIL128W	genemark-flattened_line_13-processed-gene-1.112-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.112&CDS=1-3075
2164	OG0002164	YIL129C	snap_masked-flattened_line_13-processed-gene-1.49-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.49&CDS=1-7554
2165	OG0002165	YIL130W	maker-flattened_line_13-snap-gene-1.38-mRNA-1_1&gene=maker-flattened_line_13-snap-gene-1.38&CDS=1-2550
2166	OG0002166	YIL132C	genemark-flattened_line_13-processed-gene-1.93-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.93&CDS=1-663
2167	OG0002167	YIL134W	genemark-flattened_line_13-processed-gene-1.114-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.114&CDS=1-942
2168	OG0002168	YIL135C	snap_masked-flattened_line_13-processed-gene-1.53-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.53&CDS=1-1590
2169	OG0002169	YIL136W	genemark-flattened_line_13-processed-gene-1.119-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.119&CDS=1-1557
2170	OG0002170	YIL137C	snap_masked-flattened_line_13-processed-gene-1.54-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.54&CDS=1-2817
2171	OG0002171	YIL139C	genemark-flattened_line_13-processed-gene-1.100-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.100&CDS=1-735
2172	OG0002172	YIL140W	genemark-flattened_line_13-processed-gene-1.124-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.124&CDS=1-2457
2173	OG0002173	YIL142W	genemark-flattened_line_13-processed-gene-2.110-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.110&CDS=1-1581
2174	OG0002174	YIL143C	genemark-flattened_line_11-processed-gene-4.123-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.123&CDS=1-2520
2175	OG0002175	YIL144W	genemark-flattened_line_11-processed-gene-4.166-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.166&CDS=1-2052
2176	OG0002176	YIL145C	genemark-flattened_line_11-processed-gene-4.124-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.124&CDS=1-921
2177	OG0002177	YIL146C	genemark-flattened_line_11-processed-gene-4.126-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.126&CDS=1-1524
2178	OG0002178	YIL147C	snap_masked-flattened_line_11-processed-gene-4.213-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.213&CDS=1-3291
2179	OG0002179	YIL150C	genemark-flattened_line_11-processed-gene-4.129-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.129&CDS=1-1725
2180	OG0002180	YIL153W	genemark-flattened_line_11-processed-gene-4.169-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.169&CDS=1-1236
2181	OG0002181	YIL154C	genemark-flattened_line_11-processed-gene-4.132-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.132&CDS=1-1134
2182	OG0002182	YIL155C	genemark-flattened_line_11-processed-gene-4.133-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.133&CDS=1-1938
2183	OG0002183	YIL156W	genemark-flattened_line_11-processed-gene-4.170-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.170&CDS=1-3084
2184	OG0002184	YIL156W-B	snap_masked-flattened_line_11-processed-gene-4.258-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.258&CDS=1-219
2185	OG0002185	YIL157C	augustus_masked-flattened_line_11-processed-gene-4.49-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-4.49&CDS=1-534
2186	OG0002186	YIL159W	genemark-flattened_line_11-processed-gene-4.171-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.171&CDS=1-4803
2187	OG0002187	YIL160C	genemark-flattened_line_11-processed-gene-4.136-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.136&CDS=1-1224
2188	OG0002188	YIL161W	snap_masked-flattened_line_11-processed-gene-4.261-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.261&CDS=1-618
2189	OG0002189	YIL164C	genemark-flattened_line_36-processed-gene-0.136-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.136&CDS=1-966
2190	OG0002190	YIL166C	genemark-flattened_line_36-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.87&CDS=1-1623
2191	OG0002191	YIL167W	genemark-flattened_line_42-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.33&CDS=1-1008
2192	OG0002192	YIR001C	genemark-flattened_line_31-processed-gene-1.10-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.10&CDS=1-885
2193	OG0002193	YIR002C	genemark-flattened_line_31-processed-gene-1.4-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.4&CDS=1-3009
2194	OG0002194	YIR003W	augustus_masked-flattened_line_31-processed-gene-1.172-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.172&CDS=1-1995
2195	OG0002195	YIR004W	genemark-flattened_line_31-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.2&CDS=1-1242
2196	OG0002196	YIR005W	genemark-flattened_line_31-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.70&CDS=1-510
2197	OG0002197	YIR006C	genemark-flattened_line_31-processed-gene-0.92-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.92&CDS=1-4293
2198	OG0002198	YIR007W	genemark-flattened_line_31-processed-gene-1.20-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.20&CDS=1-2211
2199	OG0002199	YIR008C	genemark-flattened_line_31-processed-gene-1.54-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.54&CDS=1-1254
2200	OG0002200	YIR009W	genemark-flattened_line_31-processed-gene-1.24-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.24&CDS=1-330
2201	OG0002201	YIR010W	genemark-flattened_line_31-processed-gene-1.30-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.30&CDS=1-1698
2202	OG0002202	YIR011C	augustus_masked-flattened_line_31-processed-gene-1.227-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.227&CDS=1-1320
2203	OG0002203	YIR012W	genemark-flattened_line_31-processed-gene-1.32-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.32&CDS=1-1311
2204	OG0002204	YIR014W	genemark-flattened_line_31-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.65&CDS=1-732
2205	OG0002205	YIR015W	snap_masked-flattened_line_31-processed-gene-0.109-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-0.109&CDS=1-429
2206	OG0002206	YIR017C	genemark-flattened_line_31-processed-gene-0.88-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.88&CDS=1-597
2207	OG0002207	YIR022W	genemark-flattened_line_7-processed-gene-4.260-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-4.260&CDS=1-504
2208	OG0002208	YIR023W	genemark-flattened_line_7-processed-gene-4.262-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-4.262&CDS=1-3300
2209	OG0002209	YIR024C	augustus_masked-flattened_line_7-processed-gene-4.85-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-4.85&CDS=1-735
2210	OG0002210	YIR025W	augustus_masked-flattened_line_7-processed-gene-4.37-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-4.37&CDS=1-1047
2211	OG0002211	YIR026C	maker-flattened_line_7-augustus-gene-4.104-mRNA-1_1&gene=maker-flattened_line_7-augustus-gene-4.104&CDS=1-2013
2212	OG0002212	YIR027C	genemark-flattened_line_3-processed-gene-2.7-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-2.7&CDS=1-1617
