	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035046_Barnettozyma_populi
1513	OG0001513	YGL142C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.61-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.61&CDS=1-1569
1514	OG0001514	YGL143C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.83-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.83&CDS=1-1188
1515	OG0001515	YGL145W	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.85-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-4.85&CDS=1-2112
1516	OG0001516	YGL148W	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.18-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.18&CDS=1-1140
1517	OG0001517	YGL150C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-1.60&CDS=1-3918
1518	OG0001518	YGL151W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-1.83&CDS=1-2742
1519	OG0001519	YGL153W	snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.42&CDS=1-1233
1520	OG0001520	YGL154C	snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.61&CDS=1-756
1521	OG0001521	YGL155W	snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.60&CDS=1-1002
1522	OG0001522	YGL156W	snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_35_length_80817_cov_14.4653_ID_5894-processed-gene-0.46&CDS=1-3366
1523	OG0001523	YGL159W	snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-2.140-mRNA-1_1&gene=snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-2.140&CDS=1-975
1524	OG0001524	YGL161C	augustus_masked-NODE_22_length_135631_cov_14.9371_ID_10957-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_22_length_135631_cov_14.9371_ID_10957-processed-gene-0.107&CDS=1-891
1525	OG0001525	YGL163C	snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.144&CDS=1-2526
1526	OG0001526	YGL166W	genemark-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.34-mRNA-1_1&gene=genemark-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-1.34&CDS=1-1254
1527	OG0001527	YGL167C	snap_masked-NODE_39_length_74460_cov_19.8448_ID_5443-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_39_length_74460_cov_19.8448_ID_5443-processed-gene-0.45&CDS=1-2742
1528	OG0001528	YGL169W	snap_masked-NODE_39_length_74460_cov_19.8448_ID_5443-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_39_length_74460_cov_19.8448_ID_5443-processed-gene-0.68&CDS=1-1101
1529	OG0001529	YGL171W	snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-3.69-mRNA-1_1&gene=snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-3.69&CDS=1-1719
1530	OG0001530	YGL172W	snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-1.25&CDS=1-1383
1531	OG0001531	YGL173C	maker-NODE_8_length_421371_cov_15.4557_ID_6383-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_8_length_421371_cov_15.4557_ID_6383-augustus-gene-1.2&CDS=1-5925
1532	OG0001532	YGL174W	snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-1.24&CDS=1-867
1533	OG0001533	YGL175C	snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.76&CDS=1-1581
1534	OG0001534	YGL178W	augustus_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.102&CDS=1-2019
1535	OG0001535	YGL179C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-3.101-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-3.101&CDS=1-3420
1536	OG0001536	YGL180W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.44-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.44&CDS=1-2433
1537	OG0001537	YGL181W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.26-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.26&CDS=1-1284
1538	OG0001538	YGL183C	augustus_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.90-mRNA-1_1&gene=augustus_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-4.90&CDS=1-621
1539	OG0001539	YGL184C	snap_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.158&CDS=1-1197
1540	OG0001540	YGL186C	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-1.35&CDS=1-1593
1541	OG0001541	YGL187C	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-2.67-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-2.67&CDS=1-462
1542	OG0001542	YGL190C	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-2.79&CDS=1-1353
1543	OG0001543	YGL192W	maker-NODE_5_length_542823_cov_13.5992_ID_6818-augustus-gene-2.1-mRNA-1_1&gene=maker-NODE_5_length_542823_cov_13.5992_ID_6818-augustus-gene-2.1&CDS=1-1908
1544	OG0001544	YGL194C	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-1.90-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-1.90&CDS=1-1329
1545	OG0001545	YGL195W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-5.70-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-5.70&CDS=1-8049
1546	OG0001546	YGL196W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-5.71-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-5.71&CDS=1-1302
1547	OG0001547	YGL201C	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-1.158-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-1.158&CDS=1-2790
1548	OG0001548	YGL202W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.39-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.39&CDS=1-1461
1549	OG0001549	YGL203C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.73-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.73&CDS=1-1872
1550	OG0001550	YGL206C	snap_masked-NODE_40_length_71274_cov_11.9838_ID_5744-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_40_length_71274_cov_11.9838_ID_5744-processed-gene-0.28&CDS=1-4989
1551	OG0001551	YGL207W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-1.68-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-1.68&CDS=1-3039
1552	OG0001552	YGL211W	snap_masked-NODE_40_length_71274_cov_11.9838_ID_5744-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_40_length_71274_cov_11.9838_ID_5744-processed-gene-0.17&CDS=1-1092
1553	OG0001553	YGL212W	snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.102&CDS=1-1011
1554	OG0001554	YGL213C	snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.146-mRNA-1_1&gene=snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.146&CDS=1-1164
1555	OG0001555	YGL215W	snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.144&CDS=1-1122
1556	OG0001556	YGL216W	snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.100&CDS=1-2523
1557	OG0001557	YGL220W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-0.117&CDS=1-270
1558	OG0001558	YGL221C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-0.112&CDS=1-831
1559	OG0001559	YGL224C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-2.61-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-2.61&CDS=1-873
1560	OG0001560	YGL225W	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.27&CDS=1-945
1561	OG0001561	YGL227W	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-2.61-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-2.61&CDS=1-1752
1562	OG0001562	YGL231C	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.136-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.136&CDS=1-507
1563	OG0001563	YGL232W	maker-NODE_4_length_548769_cov_13.6504_ID_5975-snap-gene-4.173-mRNA-1_1&gene=maker-NODE_4_length_548769_cov_13.6504_ID_5975-snap-gene-4.173&CDS=1-921
1564	OG0001564	YGL233W	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.97-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.97&CDS=1-2367
1565	OG0001565	YGL234W	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-1.26&CDS=1-2364
1566	OG0001566	YGL236C	snap_masked-NODE_38_length_74825_cov_21.3641_ID_15611-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_38_length_74825_cov_21.3641_ID_15611-processed-gene-0.59&CDS=1-2010
1567	OG0001567	YGL237C	snap_masked-NODE_38_length_74825_cov_21.3641_ID_15611-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_38_length_74825_cov_21.3641_ID_15611-processed-gene-0.43&CDS=1-858
1568	OG0001568	YGL238W	snap_masked-NODE_38_length_74825_cov_21.3641_ID_15611-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_38_length_74825_cov_21.3641_ID_15611-processed-gene-0.62&CDS=1-2880
1569	OG0001569	YGL240W	maker-NODE_38_length_74825_cov_21.3641_ID_15611-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_38_length_74825_cov_21.3641_ID_15611-snap-gene-0.0&CDS=1-669
1570	OG0001570	YGL241W	augustus_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-2.133&CDS=1-2952
1571	OG0001571	YGL242C	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-3.76-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-3.76&CDS=1-549
1572	OG0001572	YGL243W	maker-NODE_6_length_529108_cov_14.9201_ID_7630-augustus-gene-3.173-mRNA-1_1&gene=maker-NODE_6_length_529108_cov_14.9201_ID_7630-augustus-gene-3.173&CDS=1-2727
1573	OG0001573	YGL245W	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.144-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.144&CDS=1-2130
1574	OG0001574	YGL246C	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-3.77-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-3.77&CDS=1-1116
1575	OG0001575	YGL248W	augustus_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.237-mRNA-1_1&gene=augustus_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.237&CDS=1-1095
1576	OG0001576	YGL251C	augustus_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.236-mRNA-1_1&gene=augustus_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.236&CDS=1-3618
1577	OG0001577	YGL252C	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-1.78&CDS=1-1752
1578	OG0001578	YGR001C	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-0.79&CDS=1-693
1579	OG0001579	YGR002C	snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.105&CDS=1-1482
1580	OG0001580	YGR003W	snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.73&CDS=1-2274
1581	OG0001581	YGR005C	maker-NODE_1_length_973885_cov_13.6909_ID_9548-snap-gene-3.78-mRNA-1_1&gene=maker-NODE_1_length_973885_cov_13.6909_ID_9548-snap-gene-3.78&CDS=1-1485
1582	OG0001582	YGR006W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.35-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.35&CDS=1-579
1583	OG0001583	YGR007W	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-2.114-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-2.114&CDS=1-972
1584	OG0001584	YGR009C	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.106-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-3.106&CDS=1-1353
1585	OG0001585	YGR012W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-2.106&CDS=1-1161
1586	OG0001586	YGR013W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.3-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.3&CDS=1-1614
1587	OG0001587	YGR014W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.4-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-3.4&CDS=1-2295
1588	OG0001588	YGR019W	maker-NODE_7_length_436048_cov_13.5576_ID_3675-augustus-gene-0.85-mRNA-1_1&gene=maker-NODE_7_length_436048_cov_13.5576_ID_3675-augustus-gene-0.85&CDS=1-2136
1589	OG0001589	YGR020C	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-0.48&CDS=1-357
1590	OG0001590	YGR021W	augustus_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-0.19&CDS=1-819
1591	OG0001591	YGR024C	snap_masked-NODE_39_length_74460_cov_19.8448_ID_5443-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_39_length_74460_cov_19.8448_ID_5443-processed-gene-0.50&CDS=1-702
1592	OG0001592	YGR026W	genemark-NODE_31_length_117355_cov_12.8377_ID_6209-processed-gene-0.141-mRNA-1_1&gene=genemark-NODE_31_length_117355_cov_12.8377_ID_6209-processed-gene-0.141&CDS=1-1101
1593	OG0001593	YGR028W	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-3.137-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-3.137&CDS=1-1074
1594	OG0001594	YGR029W	snap_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.122-mRNA-1_1&gene=snap_masked-NODE_30_length_117652_cov_15.2091_ID_5561-processed-gene-0.122&CDS=1-597
1595	OG0001595	YGR030C	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-4.87-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-4.87&CDS=1-525
1596	OG0001596	YGR031W	snap_masked-NODE_27_length_122749_cov_14.1654_ID_4933-processed-gene-0.176-mRNA-1_1&gene=snap_masked-NODE_27_length_122749_cov_14.1654_ID_4933-processed-gene-0.176&CDS=1-945
1597	OG0001597	YGR033C	genemark-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-1.39&CDS=1-669
1598	OG0001598	YGR036C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-7.182-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-7.182&CDS=1-678
1599	OG0001599	YGR037C	genemark-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-2.31-mRNA-1_1&gene=genemark-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-2.31&CDS=1-252
1600	OG0001600	YGR046W	snap_masked-NODE_18_length_175216_cov_17.4278_ID_3642-processed-gene-0.184-mRNA-1_1&gene=snap_masked-NODE_18_length_175216_cov_17.4278_ID_3642-processed-gene-0.184&CDS=1-1086
1601	OG0001601	YGR047C	snap_masked-NODE_18_length_175216_cov_17.4278_ID_3642-processed-gene-0.175-mRNA-1_1&gene=snap_masked-NODE_18_length_175216_cov_17.4278_ID_3642-processed-gene-0.175&CDS=1-2898
1602	OG0001602	YGR048W	augustus_masked-NODE_18_length_175216_cov_17.4278_ID_3642-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_18_length_175216_cov_17.4278_ID_3642-processed-gene-0.138&CDS=1-960
1603	OG0001603	YGR054W	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-1.156-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-1.156&CDS=1-1875
1604	OG0001604	YGR055W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-4.127-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-4.127&CDS=1-1650
1605	OG0001605	YGR057C	snap_masked-NODE_27_length_122749_cov_14.1654_ID_4933-processed-gene-0.178-mRNA-1_1&gene=snap_masked-NODE_27_length_122749_cov_14.1654_ID_4933-processed-gene-0.178&CDS=1-678
1606	OG0001606	YGR058W	maker-NODE_9_length_416299_cov_13.227_ID_6419-snap-gene-3.133-mRNA-1_1&gene=maker-NODE_9_length_416299_cov_13.227_ID_6419-snap-gene-3.133&CDS=1-1035
1607	OG0001607	YGR061C	snap_masked-NODE_37_length_76199_cov_14.4701_ID_7109-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_37_length_76199_cov_14.4701_ID_7109-processed-gene-0.60&CDS=1-4011
1608	OG0001608	YGR062C	snap_masked-NODE_37_length_76199_cov_14.4701_ID_7109-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_37_length_76199_cov_14.4701_ID_7109-processed-gene-0.44&CDS=1-1023
1609	OG0001609	YGR063C	snap_masked-NODE_37_length_76199_cov_14.4701_ID_7109-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_37_length_76199_cov_14.4701_ID_7109-processed-gene-0.42&CDS=1-294
1610	OG0001610	YGR067C	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.140-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.140&CDS=1-1932
1611	OG0001611	YGR068C	maker-NODE_13_length_355277_cov_14.0586_ID_7157-snap-gene-0.104-mRNA-1_1&gene=maker-NODE_13_length_355277_cov_14.0586_ID_7157-snap-gene-0.104&CDS=1-2025
1612	OG0001612	YGR072W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.83-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.83&CDS=1-1167
1613	OG0001613	YGR074W	genemark-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.43-mRNA-1_1&gene=genemark-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.43&CDS=1-333
1614	OG0001614	YGR076C	snap_masked-NODE_33_length_98008_cov_13.4306_ID_6337-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_33_length_98008_cov_13.4306_ID_6337-processed-gene-0.47&CDS=1-525
1615	OG0001615	YGR077C	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.206-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.206&CDS=1-1920
1616	OG0001616	YGR078C	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.205-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-2.205&CDS=1-570
1617	OG0001617	YGR080W	snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-1.3-mRNA-1_1&gene=snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-1.3&CDS=1-957
1618	OG0001618	YGR081C	genemark-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.220-mRNA-1_1&gene=genemark-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.220&CDS=1-543
1619	OG0001619	YGR082W	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.100-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.100&CDS=1-546
1620	OG0001620	YGR083C	snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-1.24&CDS=1-1380
1621	OG0001621	YGR084C	snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-1.23&CDS=1-930
1622	OG0001622	YGR089W	snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-0.63&CDS=1-2139
1623	OG0001623	YGR090W	snap_masked-NODE_23_length_134155_cov_15.5572_ID_8127-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_23_length_134155_cov_15.5572_ID_8127-processed-gene-0.0&CDS=1-3561
1624	OG0001624	YGR093W	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.37&CDS=1-1497
1625	OG0001625	YGR094W	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.36&CDS=1-3138
1626	OG0001626	YGR095C	snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_12_length_355611_cov_14.0207_ID_12396-processed-gene-1.11&CDS=1-666
