	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034886_Ogataea_trehalophila
2029	OG0002029	YJR008W	genemark-NODE_69_length_62977_cov_13.5489_ID_137-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_69_length_62977_cov_13.5489_ID_137-processed-gene-0.40&CDS=1-966
2030	OG0002030	YJR010C-A	snap_masked-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.161-mRNA-1_1&gene=snap_masked-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.161&CDS=1-282
2031	OG0002031	YJR010W	genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-1.37&CDS=1-1644
2032	OG0002032	YJR013W	genemark-NODE_79_length_50612_cov_13.6254_ID_157-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_79_length_50612_cov_13.6254_ID_157-processed-gene-0.51&CDS=1-1233
2033	OG0002033	YJR014W	genemark-NODE_66_length_65680_cov_13.561_ID_131-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_66_length_65680_cov_13.561_ID_131-processed-gene-0.44&CDS=1-576
2034	OG0002034	YJR016C	genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-1.0-mRNA-1_1&gene=genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-1.0&CDS=1-1767
2035	OG0002035	YJR017C	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.34-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.34&CDS=1-513
2036	OG0002036	YJR019C	augustus_masked-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.88&CDS=1-2451
2037	OG0002037	YJR024C	genemark-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.91-mRNA-1_1&gene=genemark-NODE_10_length_312712_cov_12.8606_ID_19-processed-gene-2.91&CDS=1-726
2038	OG0002038	YJR025C	genemark-NODE_37_length_147543_cov_13.8681_ID_73-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_37_length_147543_cov_13.8681_ID_73-processed-gene-0.110&CDS=1-510
2039	OG0002039	YJR032W	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.24-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-1.24&CDS=1-1185
2040	OG0002040	YJR033C	augustus_masked-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-0.48&CDS=1-4644
2041	OG0002041	YJR034W	genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-0.96&CDS=1-324
2042	OG0002042	YJR035W	genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-0.78&CDS=1-3612
2043	OG0002043	YJR036C	genemark-NODE_84_length_45592_cov_19.2858_ID_167-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_84_length_45592_cov_19.2858_ID_167-processed-gene-0.49&CDS=1-2865
2044	OG0002044	YJR040W	augustus_masked-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.80&CDS=1-4056
2045	OG0002045	YJR041C	genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.7&CDS=1-3648
2046	OG0002046	YJR042W	genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.50&CDS=1-2361
2047	OG0002047	YJR044C	genemark-NODE_49_length_90231_cov_11.5931_ID_97-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_49_length_90231_cov_11.5931_ID_97-processed-gene-0.114&CDS=1-426
2048	OG0002048	YJR045C	genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-0.52&CDS=1-1932
2049	OG0002049	YJR047C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.76&CDS=1-471
2050	OG0002050	YJR050W	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.50&CDS=1-906
2051	OG0002051	YJR052W	genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.96-mRNA-1_1&gene=genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.96&CDS=1-1752
2052	OG0002052	YJR053W	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-1.8&CDS=1-2376
2053	OG0002053	YJR056C	genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-2.89-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-2.89&CDS=1-846
2054	OG0002054	YJR057W	genemark-NODE_76_length_54680_cov_25.9901_ID_151-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_76_length_54680_cov_25.9901_ID_151-processed-gene-0.60&CDS=1-621
2055	OG0002055	YJR058C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.33&CDS=1-477
2056	OG0002056	YJR060W	genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.137&CDS=1-726
2057	OG0002057	YJR062C	genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.105&CDS=1-1041
2058	OG0002058	YJR063W	genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.119&CDS=1-369
2059	OG0002059	YJR064W	genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.150&CDS=1-1674
2060	OG0002060	YJR065C	snap_masked-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-0.96&CDS=1-1305
2061	OG0002061	YJR068W	genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.152-mRNA-1_1&gene=genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.152&CDS=1-1203
2062	OG0002062	YJR069C	genemark-NODE_62_length_68169_cov_19.4093_ID_123-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_62_length_68169_cov_19.4093_ID_123-processed-gene-0.38&CDS=1-630
2063	OG0002063	YJR070C	genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.151-mRNA-1_1&gene=genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.151&CDS=1-957
2064	OG0002064	YJR072C	genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.200-mRNA-1_1&gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.200&CDS=1-1179
2065	OG0002065	YJR073C	snap_masked-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.30-mRNA-1_1&gene=snap_masked-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.30&CDS=1-504
2066	OG0002066	YJR074W	snap_masked-NODE_107_length_9550_cov_17.3046_ID_213-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_107_length_9550_cov_17.3046_ID_213-processed-gene-0.8&CDS=1-576
2067	OG0002067	YJR077C	genemark-NODE_96_length_23889_cov_21.4491_ID_191-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_96_length_23889_cov_21.4491_ID_191-processed-gene-0.8&CDS=1-912
2068	OG0002068	YJR078W	genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.108&CDS=1-1458
2069	OG0002069	YJR085C	augustus_masked-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-0.2&CDS=1-309
2070	OG0002070	YJR086W	genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.71&CDS=1-336
2071	OG0002071	YJR088C	genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.60&CDS=1-1035
2072	OG0002072	YJR089W	genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.57&CDS=1-3819
2073	OG0002073	YJR090C	genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.58&CDS=1-2259
2074	OG0002074	YJR092W	genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.67&CDS=1-4710
2075	OG0002075	YJR093C	genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_68_length_63476_cov_12.7154_ID_135-processed-gene-0.52&CDS=1-1137
2076	OG0002076	YJR095W	genemark-NODE_25_length_183651_cov_12.6735_ID_49-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_25_length_183651_cov_12.6735_ID_49-processed-gene-0.88&CDS=1-966
2077	OG0002077	YJR096W	genemark-NODE_58_length_77449_cov_14.295_ID_115-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_58_length_77449_cov_14.295_ID_115-processed-gene-0.94&CDS=1-843
2078	OG0002078	YJR097W	genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.68&CDS=1-585
2079	OG0002079	YJR098C	genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.84&CDS=1-2208
2080	OG0002080	YJR099W	genemark-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.57&CDS=1-759
2081	OG0002081	YJR100C	genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.57&CDS=1-969
2082	OG0002082	YJR101W	genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.76&CDS=1-777
2083	OG0002083	YJR102C	genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.75&CDS=1-690
2084	OG0002084	YJR104C	genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.77&CDS=1-462
2085	OG0002085	YJR105W	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.48&CDS=1-1035
2086	OG0002086	YJR110W	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.154-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.154&CDS=1-2073
2087	OG0002087	YJR111C	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.122-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.122&CDS=1-795
2088	OG0002088	YJR112W	genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_16_length_259366_cov_13.0174_ID_31-processed-gene-0.56&CDS=1-630
2089	OG0002089	YJR113C	genemark-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.30&CDS=1-2370
2090	OG0002090	YJR116W	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.67&CDS=1-816
2091	OG0002091	YJR117W	genemark-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.55&CDS=1-1374
2092	OG0002092	YJR119C	genemark-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.57&CDS=1-2685
2093	OG0002093	YJR121W	genemark-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.56&CDS=1-1509
2094	OG0002094	YJR122W	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-1.28-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-1.28&CDS=1-1548
2095	OG0002095	YJR123W	genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.160-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.160&CDS=1-696
2096	OG0002096	YJR124C	genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.159-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.159&CDS=1-1449
2097	OG0002097	YJR125C	genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.30&CDS=1-1308
2098	OG0002098	YJR131W	genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-0.31&CDS=1-2376
2099	OG0002099	YJR132W	genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.171-mRNA-1_1&gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.171&CDS=1-3120
2100	OG0002100	YJR133W	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-1.48-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-1.48&CDS=1-618
2101	OG0002101	YJR134C	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-1.63&CDS=1-2694
2102	OG0002102	YJR137C	genemark-NODE_65_length_65706_cov_12.8829_ID_129-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_65_length_65706_cov_12.8829_ID_129-processed-gene-0.24&CDS=1-4131
2103	OG0002103	YJR138W	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.107-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.107&CDS=1-9018
2104	OG0002104	YJR139C	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.88-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.88&CDS=1-1083
2105	OG0002105	YJR140C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.66&CDS=1-6891
2106	OG0002106	YJR141W	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.87-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.87&CDS=1-1188
2107	OG0002107	YJR142W	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.65&CDS=1-966
2108	OG0002108	YJR143C	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.24&CDS=1-2244
2109	OG0002109	YJR144W	genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.64&CDS=1-903
2110	OG0002110	YJR148W	snap_masked-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-1.14&CDS=1-1197
2111	OG0002111	YKL001C	genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.42&CDS=1-597
2112	OG0002112	YKL002W	genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.80&CDS=1-681
2113	OG0002113	YKL003C	genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.100&CDS=1-378
2114	OG0002114	YKL005C	snap_masked-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.30&CDS=1-2313
2115	OG0002115	YKL006C-A	augustus_masked-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.112&CDS=1-285
2116	OG0002116	YKL007W	genemark-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_41_length_110995_cov_15.2803_ID_81-processed-gene-0.53&CDS=1-813
2117	OG0002117	YKL009W	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-1.34-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-1.34&CDS=1-711
2118	OG0002118	YKL010C	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.70-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.70&CDS=1-5175
2119	OG0002119	YKL011C	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-1.77&CDS=1-1014
2120	OG0002120	YKL012W	maker-NODE_32_length_172194_cov_12.9673_ID_63-snap-gene-0.231-mRNA-1_1&gene=maker-NODE_32_length_172194_cov_12.9673_ID_63-snap-gene-0.231&CDS=1-1629
2121	OG0002121	YKL013C	genemark-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.27&CDS=1-507
2122	OG0002122	YKL014C	genemark-NODE_38_length_135383_cov_16.4375_ID_75-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_38_length_135383_cov_16.4375_ID_75-processed-gene-0.59&CDS=1-5382
2123	OG0002123	YKL015W	genemark-NODE_31_length_174203_cov_12.9361_ID_61-processed-gene-0.188-mRNA-1_1&gene=genemark-NODE_31_length_174203_cov_12.9361_ID_61-processed-gene-0.188&CDS=1-3132
2124	OG0002124	YKL016C	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.54&CDS=1-525
2125	OG0002125	YKL017C	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.53-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.53&CDS=1-2265
2126	OG0002126	YKL018W	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-0.49&CDS=1-1014
2127	OG0002127	YKL019W	genemark-NODE_76_length_54680_cov_25.9901_ID_151-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_76_length_54680_cov_25.9901_ID_151-processed-gene-0.71&CDS=1-984
2128	OG0002128	YKL021C	genemark-NODE_87_length_42962_cov_12.9754_ID_173-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_87_length_42962_cov_12.9754_ID_173-processed-gene-0.35&CDS=1-1371
2129	OG0002129	YKL022C	augustus_masked-NODE_87_length_42962_cov_12.9754_ID_173-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_87_length_42962_cov_12.9754_ID_173-processed-gene-0.15&CDS=1-2049
2130	OG0002130	YKL024C	genemark-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.5&CDS=1-852
2131	OG0002131	YKL025C	genemark-NODE_25_length_183651_cov_12.6735_ID_49-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_25_length_183651_cov_12.6735_ID_49-processed-gene-0.77&CDS=1-2100
2132	OG0002132	YKL027W	genemark-NODE_46_length_95177_cov_16.3073_ID_91-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_46_length_95177_cov_16.3073_ID_91-processed-gene-0.54&CDS=1-1338
2133	OG0002133	YKL028W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.127-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.127&CDS=1-1494
2134	OG0002134	YKL029C	genemark-NODE_26_length_180113_cov_12.8975_ID_51-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_26_length_180113_cov_12.8975_ID_51-processed-gene-0.103&CDS=1-1899
2135	OG0002135	YKL033W	snap_masked-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.6&CDS=1-3321
2136	OG0002136	YKL033W-A	genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-2.94-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-2.94&CDS=1-750
2137	OG0002137	YKL034W	genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-2.95-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-2.95&CDS=1-2409
2138	OG0002138	YKL035W	genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.175-mRNA-1_1&gene=genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.175&CDS=1-1482
2139	OG0002139	YKL040C	genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.54&CDS=1-750
2140	OG0002140	YKL041W	genemark-NODE_109_length_9498_cov_12.193_ID_217-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_109_length_9498_cov_12.193_ID_217-processed-gene-0.16&CDS=1-681
2141	OG0002141	YKL045W	genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-1.18&CDS=1-1590
2142	OG0002142	YKL047W	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.91-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-2.91&CDS=1-2004
2143	OG0002143	YKL051W	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-0.73&CDS=1-873
2144	OG0002144	YKL052C	snap_masked-NODE_48_length_90375_cov_13.3603_ID_95-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_48_length_90375_cov_13.3603_ID_95-processed-gene-0.1&CDS=1-1737
2145	OG0002145	YKL053C-A	snap_masked-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.40&CDS=1-270
2146	OG0002146	YKL054C	genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_7_length_341278_cov_13.0664_ID_13-processed-gene-1.32&CDS=1-2550
2147	OG0002147	YKL056C	augustus_masked-NODE_53_length_86924_cov_11.76_ID_105-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_53_length_86924_cov_11.76_ID_105-processed-gene-0.15&CDS=1-1212
