	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026256_Zygotorulaspora_mrakii
2374	OG0002374	YKL085W	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-0.69&CDS=1-1002
2375	OG0002375	YKL086W	genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-1.8&CDS=1-417
2376	OG0002376	YKL087C	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-0.92&CDS=1-729
2377	OG0002377	YKL088W	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-0.67&CDS=1-1857
2378	OG0002378	YKL089W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.212-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.212&CDS=1-1731
2379	OG0002379	YKL090W	snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.68-mRNA-1_1&gene=snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.68&CDS=1-1422
2380	OG0002380	YKL092C	snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.71-mRNA-1_1&gene=snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.71&CDS=1-3105
2381	OG0002381	YKL093W	snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.37-mRNA-1_1&gene=snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.37&CDS=1-363
2382	OG0002382	YKL095W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.182-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.182&CDS=1-771
2383	OG0002383	YKL096W	augustus_masked-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.63&CDS=1-1308
2384	OG0002384	YKL098W	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.107&CDS=1-927
2385	OG0002385	YKL099C	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.87&CDS=1-762
2386	OG0002386	YKL100C	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.88&CDS=1-1890
2387	OG0002387	YKL103C	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.90&CDS=1-1548
2388	OG0002388	YKL104C	augustus_masked-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.49&CDS=1-2172
2389	OG0002389	YKL106W	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.109&CDS=1-1293
2390	OG0002390	YKL107W	genemark-NODE_32_length_66654_cov_19.2289_ID_6427-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_32_length_66654_cov_19.2289_ID_6427-processed-gene-0.64&CDS=1-813
2391	OG0002391	YKL108W	snap_masked-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.30&CDS=1-1116
2392	OG0002392	YKL110C	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.96&CDS=1-936
2393	OG0002393	YKL112W	maker-NODE_29_length_79791_cov_18.9627_ID_6201-snap-gene-0.85-mRNA-1_1&gene=maker-NODE_29_length_79791_cov_18.9627_ID_6201-snap-gene-0.85&CDS=1-1551
2394	OG0002394	YKL113C	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.97&CDS=1-1143
2395	OG0002395	YKL114C	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.98&CDS=1-1077
2396	OG0002396	YKL117W	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.119-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.119&CDS=1-585
2397	OG0002397	YKL120W	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.121&CDS=1-966
2398	OG0002398	YKL122C	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.102&CDS=1-504
2399	OG0002399	YKL124W	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.123&CDS=1-1743
2400	OG0002400	YKL125W	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.124&CDS=1-1890
2401	OG0002401	YKL126W	genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_29_length_79791_cov_18.9627_ID_6201-processed-gene-0.104&CDS=1-2112
2402	OG0002402	YKL128C	genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.50-mRNA-1_1&gene=genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.50&CDS=1-903
2403	OG0002403	YKL130C	genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.47-mRNA-1_1&gene=genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.47&CDS=1-717
2404	OG0002404	YKL134C	genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.44-mRNA-1_1&gene=genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.44&CDS=1-2358
2405	OG0002405	YKL135C	genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.43-mRNA-1_1&gene=genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.43&CDS=1-2109
2406	OG0002406	YKL137W	genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.20-mRNA-1_1&gene=genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.20&CDS=1-321
2407	OG0002407	YKL138C	augustus_masked-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.98-mRNA-1_1&gene=augustus_masked-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.98&CDS=1-393
2408	OG0002408	YKL138C-A	snap_masked-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.153-mRNA-1_1&gene=snap_masked-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.153&CDS=1-210
2409	OG0002409	YKL139W	genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.18-mRNA-1_1&gene=genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.18&CDS=1-1509
2410	OG0002410	YKL140W	genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.17-mRNA-1_1&gene=genemark-NODE_6_length_500760_cov_17.8614_ID_5473-processed-gene-4.17&CDS=1-1503
2411	OG0002411	YKL143W	maker-NODE_1_length_1100707_cov_17.8797_ID_2461-augustus-gene-4.102-mRNA-1_1&gene=maker-NODE_1_length_1100707_cov_17.8797_ID_2461-augustus-gene-4.102&CDS=1-2064
2412	OG0002412	YKL144C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.8-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.8&CDS=1-645
2413	OG0002413	YKL145W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.28-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.28&CDS=1-1407
2414	OG0002414	YKL148C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.9-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.9&CDS=1-1929
2415	OG0002415	YKL149C	augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.64&CDS=1-1167
2416	OG0002416	YKL150W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.30-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.30&CDS=1-894
2417	OG0002417	YKL151C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.11-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.11&CDS=1-975
2418	OG0002418	YKL152C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.12-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.12&CDS=1-744
2419	OG0002419	YKL154W	augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.85-mRNA-1_1&gene=augustus_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.85&CDS=1-792
2420	OG0002420	YKL155C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.15-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.15&CDS=1-2055
2421	OG0002421	YKL157W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.21-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.21&CDS=1-2580
2422	OG0002422	YKL159C	snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.147-mRNA-1_1&gene=snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.147&CDS=1-585
2423	OG0002423	YKL160W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.20-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-4.20&CDS=1-429
2424	OG0002424	YKL162C	snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.121-mRNA-1_1&gene=snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.121&CDS=1-1233
2425	OG0002425	YKL165C	maker-NODE_10_length_344192_cov_17.9972_ID_4796-augustus-gene-2.233-mRNA-1_1&gene=maker-NODE_10_length_344192_cov_17.9972_ID_4796-augustus-gene-2.233&CDS=1-4377
2426	OG0002426	YKL167C	genemark-NODE_10_length_344192_cov_17.9972_ID_4796-processed-gene-2.36-mRNA-1_1&gene=genemark-NODE_10_length_344192_cov_17.9972_ID_4796-processed-gene-2.36&CDS=1-390
2427	OG0002427	YKL170W	genemark-NODE_10_length_344192_cov_17.9972_ID_4796-processed-gene-2.68-mRNA-1_1&gene=genemark-NODE_10_length_344192_cov_17.9972_ID_4796-processed-gene-2.68&CDS=1-414
2428	OG0002428	YKL171W	maker-NODE_8_length_392823_cov_18.3038_ID_6921-snap-gene-2.5-mRNA-1_1&gene=maker-NODE_8_length_392823_cov_18.3038_ID_6921-snap-gene-2.5&CDS=1-2187
2429	OG0002429	YKL172W	genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.75&CDS=1-1248
2430	OG0002430	YKL173W	genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.76-mRNA-1_1&gene=genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.76&CDS=1-2910
2431	OG0002431	YKL174C	genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.28&CDS=1-1764
2432	OG0002432	YKL175W	augustus_masked-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.262-mRNA-1_1&gene=augustus_masked-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.262&CDS=1-1542
2433	OG0002433	YKL176C	genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.29-mRNA-1_1&gene=genemark-NODE_8_length_392823_cov_18.3038_ID_6921-processed-gene-2.29&CDS=1-2337
2434	OG0002434	YKL178C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-2.101-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-2.101&CDS=1-1455
2435	OG0002435	YKL179C	genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-1.42-mRNA-1_1&gene=genemark-NODE_4_length_587279_cov_18.5498_ID_5513-processed-gene-1.42&CDS=1-2037
2436	OG0002436	YKL181W	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.15&CDS=1-1281
2437	OG0002437	YKL182W	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.14&CDS=1-6186
2438	OG0002438	YKL183W	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.13&CDS=1-828
2439	OG0002439	YKL184W	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.12&CDS=1-1350
2440	OG0002440	YKL185W	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.11&CDS=1-1680
2441	OG0002441	YKL186C	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.50&CDS=1-555
2442	OG0002442	YKL188C	maker-NODE_22_length_160053_cov_18.8378_ID_4430-augustus-gene-0.73-mRNA-1_1&gene=maker-NODE_22_length_160053_cov_18.8378_ID_4430-augustus-gene-0.73&CDS=1-4077
2443	OG0002443	YKL189W	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.9&CDS=1-1161
2444	OG0002444	YKL190W	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.7&CDS=1-525
2445	OG0002445	YKL191W	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.6&CDS=1-1695
2446	OG0002446	YKL192C	maker-NODE_22_length_160053_cov_18.8378_ID_4430-augustus-gene-0.72-mRNA-1_1&gene=maker-NODE_22_length_160053_cov_18.8378_ID_4430-augustus-gene-0.72&CDS=1-1410
2447	OG0002447	YKL194C	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.40&CDS=1-1356
2448	OG0002448	YKL195W	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.3&CDS=1-1089
2449	OG0002449	YKL196C	genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_22_length_160053_cov_18.8378_ID_4430-processed-gene-0.38&CDS=1-600
2450	OG0002450	YKL197C	genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.116&CDS=1-3216
2451	OG0002451	YKL203C	genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.109&CDS=1-7392
2452	OG0002452	YKL204W	snap_masked-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.50&CDS=1-1752
2453	OG0002453	YKL205W	genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.91&CDS=1-3168
2454	OG0002454	YKL206C	snap_masked-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.68&CDS=1-831
2455	OG0002455	YKL209C	genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.106&CDS=1-3822
2456	OG0002456	YKL210W	genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.83&CDS=1-3096
2457	OG0002457	YKL211C	genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.103&CDS=1-1452
2458	OG0002458	YKL212W	genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.81&CDS=1-1860
2459	OG0002459	YKL213C	augustus_masked-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.21&CDS=1-2124
2460	OG0002460	YKL214C	augustus_masked-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_16_length_242885_cov_18.2149_ID_3109-processed-gene-0.20&CDS=1-510
2461	OG0002461	YKL216W	genemark-NODE_52_length_11637_cov_19.3517_ID_8555-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_52_length_11637_cov_19.3517_ID_8555-processed-gene-0.5&CDS=1-942
2462	OG0002462	YKL217W	genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_15_length_245419_cov_17.8024_ID_3878-processed-gene-0.86&CDS=1-1719
2463	OG0002463	YKR002W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.204-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.204&CDS=1-1770
2464	OG0002464	YKR004C	augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.100-mRNA-1_1&gene=augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.100&CDS=1-1182
2465	OG0002465	YKR006C	snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.25-mRNA-1_1&gene=snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.25&CDS=1-783
2466	OG0002466	YKR007W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.202-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.202&CDS=1-495
2467	OG0002467	YKR008W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.201-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.201&CDS=1-1674
2468	OG0002468	YKR009C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.171-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.171&CDS=1-2709
2469	OG0002469	YKR011C	snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.112&CDS=1-837
2470	OG0002470	YKR014C	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.194-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.194&CDS=1-657
2471	OG0002471	YKR020W	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.221-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.221&CDS=1-408
2472	OG0002472	YKR022C	snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.106&CDS=1-876
2473	OG0002473	YKR023W	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.179-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.179&CDS=1-1521
2474	OG0002474	YKR024C	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.211-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.211&CDS=1-2181
2475	OG0002475	YKR025W	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.180-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.180&CDS=1-867
2476	OG0002476	YKR026C	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.212-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.212&CDS=1-915
2477	OG0002477	YKR028W	snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.101&CDS=1-3453
2478	OG0002478	YKR029C	maker-NODE_13_length_271224_cov_18.1621_ID_4967-snap-gene-1.237-mRNA-1_1&gene=maker-NODE_13_length_271224_cov_18.1621_ID_4967-snap-gene-1.237&CDS=1-2367
2479	OG0002479	YKR030W	snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.128&CDS=1-330
2480	OG0002480	YKR031C	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.174-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.174&CDS=1-4824
2481	OG0002481	YKR035W-A	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.207-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.207&CDS=1-597
2482	OG0002482	YKR038C	augustus_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.15&CDS=1-4206
2483	OG0002483	YKR041W	augustus_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.47&CDS=1-954
2484	OG0002484	YKR043C	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.165-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.165&CDS=1-822
2485	OG0002485	YKR044W	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.167-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.167&CDS=1-1272
2486	OG0002486	YKR045C	snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.81&CDS=1-663
2487	OG0002487	YKR046C	snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.80&CDS=1-996
2488	OG0002488	YKR048C	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.161-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-1.161&CDS=1-1338
2489	OG0002489	YKR049C	genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_13_length_271224_cov_18.1621_ID_4967-processed-gene-0.76&CDS=1-420
