	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034612_Saturnispora_saitoi
1645	OG0001645	YHR191C	genemark-flattened_line_8-processed-gene-1.80-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.80&CDS=1-450
1646	OG0001646	YHR192W	augustus_masked-flattened_line_49-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-flattened_line_49-processed-gene-0.116&CDS=1-849
1647	OG0001647	YHR193C	augustus_masked-flattened_line_49-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-flattened_line_49-processed-gene-0.139&CDS=1-531
1648	OG0001648	YHR194W	snap_masked-flattened_line_18-processed-gene-0.116-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.116&CDS=1-1632
1649	OG0001649	YHR197W	augustus_masked-flattened_line_18-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.107&CDS=1-2178
1650	OG0001650	YHR200W	augustus_masked-flattened_line_12-processed-gene-4.198-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-4.198&CDS=1-816
1651	OG0001651	YHR201C	augustus_masked-flattened_line_14-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.42&CDS=1-1080
1652	OG0001652	YHR202W	augustus_masked-flattened_line_22-processed-gene-2.192-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.192&CDS=1-1833
1653	OG0001653	YHR204W	augustus_masked-flattened_line_8-processed-gene-3.153-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.153&CDS=1-2571
1654	OG0001654	YHR205W	genemark-flattened_line_8-processed-gene-3.104-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-3.104&CDS=1-2085
1655	OG0001655	YIL003W	augustus_masked-flattened_line_27-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-1.29&CDS=1-828
1656	OG0001656	YIL004C	genemark-flattened_line_20-processed-gene-1.68-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.68&CDS=1-408
1657	OG0001657	YIL007C	genemark-flattened_line_4-processed-gene-7.207-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-7.207&CDS=1-327
1658	OG0001658	YIL008W	augustus_masked-flattened_line_4-processed-gene-7.88-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-7.88&CDS=1-315
1659	OG0001659	YIL010W	augustus_masked-flattened_line_8-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.136&CDS=1-819
1660	OG0001660	YIL019W	augustus_masked-flattened_line_0-processed-gene-9.37-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.37&CDS=1-759
1661	OG0001661	YIL020C	augustus_masked-flattened_line_0-processed-gene-9.58-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.58&CDS=1-783
1662	OG0001662	YIL021W	maker-flattened_line_0-augustus-gene-9.6-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-9.6&CDS=1-1659
1663	OG0001663	YIL022W	augustus_masked-flattened_line_10-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.34&CDS=1-1215
1664	OG0001664	YIL023C	genemark-flattened_line_10-processed-gene-4.152-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-4.152&CDS=1-1029
1665	OG0001665	YIL026C	augustus_masked-flattened_line_0-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.12&CDS=1-3606
1666	OG0001666	YIL030C	augustus_masked-flattened_line_4-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.64&CDS=1-3381
1667	OG0001667	YIL031W	augustus_masked-flattened_line_10-processed-gene-3.17-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.17&CDS=1-2937
1668	OG0001668	YIL033C	augustus_masked-flattened_line_6-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.69&CDS=1-990
1669	OG0001669	YIL034C	maker-flattened_line_6-augustus-gene-1.4-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-1.4&CDS=1-816
1670	OG0001670	YIL039W	augustus_masked-flattened_line_23-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-0.84&CDS=1-1392
1671	OG0001671	YIL041W	augustus_masked-flattened_line_2-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.28&CDS=1-1056
1672	OG0001672	YIL042C	augustus_masked-flattened_line_22-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.51&CDS=1-1152
1673	OG0001673	YIL043C	augustus_masked-flattened_line_23-processed-gene-1.265-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-1.265&CDS=1-849
1674	OG0001674	YIL044C	augustus_masked-flattened_line_16-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-3.122&CDS=1-948
1675	OG0001675	YIL046W	augustus_masked-flattened_line_6-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.15&CDS=1-2121
1676	OG0001676	YIL047C	maker-flattened_line_53-snap-gene-0.2-mRNA-1_1&gene=maker-flattened_line_53-snap-gene-0.2&CDS=1-4920
1677	OG0001677	YIL048W	augustus_masked-flattened_line_53-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_53-processed-gene-0.24&CDS=1-2904
1678	OG0001678	YIL061C	snap_masked-flattened_line_51-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.76&CDS=1-789
1679	OG0001679	YIL062C	augustus_masked-flattened_line_8-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.23&CDS=1-462
1680	OG0001680	YIL063C	augustus_masked-flattened_line_23-processed-gene-1.301-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-1.301&CDS=1-1056
1681	OG0001681	YIL064W	augustus_masked-flattened_line_23-processed-gene-1.251-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-1.251&CDS=1-693
1682	OG0001682	YIL065C	augustus_masked-flattened_line_4-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.23&CDS=1-474
1683	OG0001683	YIL070C	maker-flattened_line_20-augustus-gene-0.90-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-0.90&CDS=1-1068
1684	OG0001684	YIL072W	augustus_masked-flattened_line_22-processed-gene-2.212-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.212&CDS=1-1689
1685	OG0001685	YIL073C	snap_masked-flattened_line_53-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_53-processed-gene-0.40&CDS=1-2952
1686	OG0001686	YIL075C	augustus_masked-flattened_line_20-processed-gene-1.152-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.152&CDS=1-2847
1687	OG0001687	YIL078W	augustus_masked-flattened_line_8-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.6&CDS=1-2175
1688	OG0001688	YIL083C	augustus_masked-flattened_line_6-processed-gene-2.160-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.160&CDS=1-1023
1689	OG0001689	YIL084C	augustus_masked-flattened_line_45-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-flattened_line_45-processed-gene-0.126&CDS=1-891
1690	OG0001690	YIL087C	augustus_masked-flattened_line_25-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.71&CDS=1-399
1691	OG0001691	YIL088C	augustus_masked-flattened_line_22-processed-gene-2.172-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.172&CDS=1-1359
1692	OG0001692	YIL090W	augustus_masked-flattened_line_25-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.72&CDS=1-1377
1693	OG0001693	YIL091C	augustus_masked-flattened_line_25-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.96&CDS=1-2316
1694	OG0001694	YIL093C	augustus_masked-flattened_line_0-processed-gene-8.147-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.147&CDS=1-801
1695	OG0001695	YIL094C	augustus_masked-flattened_line_10-processed-gene-4.54-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-4.54&CDS=1-1107
1696	OG0001696	YIL096C	maker-flattened_line_4-augustus-gene-7.3-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-7.3&CDS=1-2385
1697	OG0001697	YIL098C	augustus_masked-flattened_line_0-processed-gene-7.148-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.148&CDS=1-429
1698	OG0001698	YIL099W	genemark-flattened_line_0-processed-gene-4.112-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.112&CDS=1-1656
1699	OG0001699	YIL103W	augustus_masked-flattened_line_8-processed-gene-4.214-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.214&CDS=1-1263
1700	OG0001700	YIL104C	augustus_masked-flattened_line_8-processed-gene-4.251-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.251&CDS=1-1419
1701	OG0001701	YIL106W	augustus_masked-flattened_line_22-processed-gene-2.198-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.198&CDS=1-750
1702	OG0001702	YIL108W	augustus_masked-flattened_line_0-processed-gene-5.137-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.137&CDS=1-2019
1703	OG0001703	YIL110W	maker-flattened_line_2-snap-gene-6.55-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-6.55&CDS=1-972
1704	OG0001704	YIL113W	maker-flattened_line_2-snap-gene-6.56-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-6.56&CDS=1-717
1705	OG0001705	YIL116W	augustus_masked-flattened_line_12-processed-gene-4.158-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-4.158&CDS=1-1176
1706	OG0001706	YIL118W	augustus_masked-flattened_line_6-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-5.70&CDS=1-618
1707	OG0001707	YIL124W	augustus_masked-flattened_line_2-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.59&CDS=1-879
1708	OG0001708	YIL125W	snap_masked-flattened_line_12-processed-gene-0.54-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.54&CDS=1-4260
1709	OG0001709	YIL126W	snap_masked-flattened_line_47-processed-gene-0.149-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.149&CDS=1-3888
1710	OG0001710	YIL128W	augustus_masked-flattened_line_20-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.110&CDS=1-2850
1711	OG0001711	YIL129C	augustus_masked-flattened_line_8-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.85&CDS=1-7581
1712	OG0001712	YIL130W	snap_masked-flattened_line_2-processed-gene-5.127-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-5.127&CDS=1-2886
1713	OG0001713	YIL137C	snap_masked-flattened_line_2-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.107&CDS=1-2631
1714	OG0001714	YIL140W	augustus_masked-flattened_line_2-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.9&CDS=1-2019
1715	OG0001715	YIL142W	augustus_masked-flattened_line_4-processed-gene-7.56-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-7.56&CDS=1-1584
1716	OG0001716	YIL143C	augustus_masked-flattened_line_22-processed-gene-2.200-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.200&CDS=1-4038
1717	OG0001717	YIL144W	augustus_masked-flattened_line_22-processed-gene-2.164-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.164&CDS=1-2127
1718	OG0001718	YIL145C	augustus_masked-flattened_line_25-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-1.155&CDS=1-912
1719	OG0001719	YIL150C	augustus_masked-flattened_line_20-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.16&CDS=1-1920
1720	OG0001720	YIL153W	augustus_masked-flattened_line_67-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_67-processed-gene-0.8&CDS=1-1470
1721	OG0001721	YIL156W-B	maker-flattened_line_4-augustus-gene-6.54-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-6.54&CDS=1-252
1722	OG0001722	YIL157C	augustus_masked-flattened_line_4-processed-gene-7.64-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-7.64&CDS=1-501
1723	OG0001723	YIL160C	augustus_masked-flattened_line_37-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-0.141&CDS=1-1227
1724	OG0001724	YIR001C	augustus_masked-flattened_line_10-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-4.31&CDS=1-762
1725	OG0001725	YIR002C	augustus_masked-flattened_line_16-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.109&CDS=1-2046
1726	OG0001726	YIR004W	augustus_masked-flattened_line_0-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.38&CDS=1-1347
1727	OG0001727	YIR005W	augustus_masked-flattened_line_27-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-1.49&CDS=1-531
1728	OG0001728	YIR006C	augustus_masked-flattened_line_29-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.46&CDS=1-4605
1729	OG0001729	YIR007W	augustus_masked-flattened_line_20-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.125&CDS=1-2424
1730	OG0001730	YIR009W	augustus_masked-flattened_line_8-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.17&CDS=1-369
1731	OG0001731	YIR012W	augustus_masked-flattened_line_23-processed-gene-1.241-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-1.241&CDS=1-1269
1732	OG0001732	YIR015W	augustus_masked-flattened_line_14-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.49&CDS=1-450
1733	OG0001733	YIR022W	augustus_masked-flattened_line_20-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.146&CDS=1-552
1734	OG0001734	YIR023W	augustus_masked-flattened_line_22-processed-gene-2.186-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.186&CDS=1-2985
1735	OG0001735	YIR026C	augustus_masked-flattened_line_14-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.76&CDS=1-1128
1736	OG0001736	YIR027C	augustus_masked-flattened_line_2-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.20&CDS=1-1524
1737	OG0001737	YIR029W	maker-flattened_line_6-snap-gene-1.10-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-1.10&CDS=1-1938
1738	OG0001738	YIR030C	genemark-flattened_line_43-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_43-processed-gene-0.8&CDS=1-690
1739	OG0001739	YIR034C	augustus_masked-flattened_line_10-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.10&CDS=1-1122
1740	OG0001740	YIR037W	augustus_masked-flattened_line_14-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.6&CDS=1-480
1741	OG0001741	YJL001W	augustus_masked-flattened_line_18-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.59&CDS=1-639
1742	OG0001742	YJL002C	augustus_masked-flattened_line_37-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-0.164&CDS=1-1515
1743	OG0001743	YJL003W	maker-flattened_line_12-snap-gene-3.57-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-3.57&CDS=1-354
1744	OG0001744	YJL004C	augustus_masked-flattened_line_2-processed-gene-8.189-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-8.189&CDS=1-582
1745	OG0001745	YJL005W	augustus_masked-flattened_line_4-processed-gene-7.43-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-7.43&CDS=1-5223
1746	OG0001746	YJL008C	augustus_masked-flattened_line_12-processed-gene-3.103-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.103&CDS=1-1665
1747	OG0001747	YJL010C	augustus_masked-flattened_line_10-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.21&CDS=1-1971
1748	OG0001748	YJL011C	augustus_masked-flattened_line_2-processed-gene-7.131-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-7.131&CDS=1-720
1749	OG0001749	YJL012C	augustus_masked-flattened_line_4-processed-gene-7.63-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-7.63&CDS=1-2115
1750	OG0001750	YJL014W	augustus_masked-flattened_line_0-processed-gene-6.25-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.25&CDS=1-1581
1751	OG0001751	YJL020C	augustus_masked-flattened_line_23-processed-gene-1.261-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-1.261&CDS=1-3051
1752	OG0001752	YJL024C	augustus_masked-flattened_line_4-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.152&CDS=1-522
1753	OG0001753	YJL025W	snap_masked-flattened_line_2-processed-gene-8.114-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-8.114&CDS=1-1398
1754	OG0001754	YJL026W	augustus_masked-flattened_line_10-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.66&CDS=1-1182
1755	OG0001755	YJL029C	augustus_masked-flattened_line_12-processed-gene-3.79-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.79&CDS=1-2700
1756	OG0001756	YJL030W	augustus_masked-flattened_line_6-processed-gene-5.42-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-5.42&CDS=1-639
1757	OG0001757	YJL031C	augustus_masked-flattened_line_6-processed-gene-5.92-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-5.92&CDS=1-1026
1758	OG0001758	YJL033W	augustus_masked-flattened_line_22-processed-gene-2.184-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.184&CDS=1-2292
1759	OG0001759	YJL034W	snap_masked-flattened_line_20-processed-gene-2.111-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.111&CDS=1-1995
1760	OG0001760	YJL035C	augustus_masked-flattened_line_47-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.92&CDS=1-702
1761	OG0001761	YJL036W	augustus_masked-flattened_line_47-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.70&CDS=1-1776
1762	OG0001762	YJL039C	snap_masked-flattened_line_67-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_67-processed-gene-0.13&CDS=1-5538
1763	OG0001763	YJL041W	augustus_masked-flattened_line_45-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_45-processed-gene-0.109&CDS=1-2052
1764	OG0001764	YJL042W	snap_masked-flattened_line_8-processed-gene-3.16-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-3.16&CDS=1-3690
1765	OG0001765	YJL046W	snap_masked-flattened_line_16-processed-gene-1.39-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.39&CDS=1-1608
1766	OG0001766	YJL049W	augustus_masked-flattened_line_20-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.129&CDS=1-1317
1767	OG0001767	YJL050W	augustus_masked-flattened_line_20-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.128&CDS=1-3222
1768	OG0001768	YJL053W	augustus_masked-flattened_line_10-processed-gene-2.45-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.45&CDS=1-978
1769	OG0001769	YJL054W	augustus_masked-flattened_line_6-processed-gene-4.149-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.149&CDS=1-1326
1770	OG0001770	YJL055W	augustus_masked-flattened_line_53-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_53-processed-gene-0.19&CDS=1-693
1771	OG0001771	YJL056C	augustus_masked-flattened_line_2-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.45&CDS=1-1734
1772	OG0001772	YJL057C	augustus_masked-flattened_line_12-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.66&CDS=1-3105
1773	OG0001773	YJL060W	augustus_masked-flattened_line_2-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.34&CDS=1-2676
1774	OG0001774	YJL061W	augustus_masked-flattened_line_2-processed-gene-5.41-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.41&CDS=1-2220
1775	OG0001775	YJL062W	augustus_masked-flattened_line_2-processed-gene-5.40-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.40&CDS=1-2535
