	OrthologID	Metschnikowia_santaceciliae	Saccharomyces_cerevisiae
1887	OG0001887	genemark-sce_s399-processed-gene-0.70-mRNA-1_1&gene=genemark-sce_s399-processed-gene-0.70&CDS=1-2526	YDR089W
1888	OG0001888	genemark-sce_s399-processed-gene-0.51-mRNA-1_1&gene=genemark-sce_s399-processed-gene-0.51&CDS=1-4251	YJR137C
1889	OG0001889	augustus_masked-sce_s399-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-sce_s399-processed-gene-0.92&CDS=1-783	YHR200W
1890	OG0001890	genemark-sce_s399-processed-gene-0.72-mRNA-1_1&gene=genemark-sce_s399-processed-gene-0.72&CDS=1-819	YMR048W
1891	OG0001891	genemark-sce_s399-processed-gene-0.55-mRNA-1_1&gene=genemark-sce_s399-processed-gene-0.55&CDS=1-1095	YJR141W
1892	OG0001892	augustus_masked-sce_s399-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-sce_s399-processed-gene-0.113&CDS=1-1203	YHR201C
1893	OG0001893	genemark-sce_s399-processed-gene-0.74-mRNA-1_1&gene=genemark-sce_s399-processed-gene-0.74&CDS=1-2244	YJR143C
1894	OG0001894	genemark-sce_s4-processed-gene-0.13-mRNA-1_1&gene=genemark-sce_s4-processed-gene-0.13&CDS=1-1170	YDR435C
1895	OG0001895	genemark-sce_s4-processed-gene-0.15-mRNA-1_1&gene=genemark-sce_s4-processed-gene-0.15&CDS=1-741	YML014W
1896	OG0001896	augustus_masked-sce_s40-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-sce_s40-processed-gene-0.0&CDS=1-5265	YFL033C
1897	OG0001897	genemark-sce_s40-processed-gene-0.11-mRNA-1_1&gene=genemark-sce_s40-processed-gene-0.11&CDS=1-891	YLR059C
1898	OG0001898	genemark-sce_s40-processed-gene-0.8-mRNA-1_1&gene=genemark-sce_s40-processed-gene-0.8&CDS=1-474	YLR050C
1899	OG0001899	genemark-sce_s40-processed-gene-0.12-mRNA-1_1&gene=genemark-sce_s40-processed-gene-0.12&CDS=1-258	YGR037C
1900	OG0001900	genemark-sce_s40-processed-gene-0.13-mRNA-1_1&gene=genemark-sce_s40-processed-gene-0.13&CDS=1-1641	YGL244W
1901	OG0001901	genemark-sce_s406-processed-gene-0.22-mRNA-1_1&gene=genemark-sce_s406-processed-gene-0.22&CDS=1-1404	YDR235W
1902	OG0001902	genemark-sce_s406-processed-gene-0.28-mRNA-1_1&gene=genemark-sce_s406-processed-gene-0.28&CDS=1-966	YLR354C
1903	OG0001903	augustus_masked-sce_s406-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-sce_s406-processed-gene-0.39&CDS=1-642	YPR113W
1904	OG0001904	augustus_masked-sce_s406-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-sce_s406-processed-gene-0.46&CDS=1-1737	YFR021W
1905	OG0001905	genemark-sce_s406-processed-gene-0.33-mRNA-1_1&gene=genemark-sce_s406-processed-gene-0.33&CDS=1-444	YFR011C
1906	OG0001906	genemark-sce_s406-processed-gene-0.27-mRNA-1_1&gene=genemark-sce_s406-processed-gene-0.27&CDS=1-303	YPL098C
1907	OG0001907	augustus_masked-sce_s406-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-sce_s406-processed-gene-0.49&CDS=1-1191	YPL103C
1908	OG0001908	genemark-sce_s409-processed-gene-0.7-mRNA-1_1&gene=genemark-sce_s409-processed-gene-0.7&CDS=1-2592	YER070W
1909	OG0001909	augustus_masked-sce_s409-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-sce_s409-processed-gene-0.1&CDS=1-2319	YJL212C
1910	OG0001910	genemark-sce_s409-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s409-processed-gene-0.9&CDS=1-1110	YIL067C
1911	OG0001911	genemark-sce_s409-processed-gene-0.12-mRNA-1_1&gene=genemark-sce_s409-processed-gene-0.12&CDS=1-1173	YJR076C
1912	OG0001912	genemark-sce_s409-processed-gene-0.11-mRNA-1_1&gene=genemark-sce_s409-processed-gene-0.11&CDS=1-753	YJR144W
1913	OG0001913	genemark-sce_s410-processed-gene-0.22-mRNA-1_1&gene=genemark-sce_s410-processed-gene-0.22&CDS=1-1392	YAR003W
1914	OG0001914	snap_masked-sce_s410-processed-gene-0.6-mRNA-1_1&gene=snap_masked-sce_s410-processed-gene-0.6&CDS=1-4071	YAL002W
1915	OG0001915	genemark-sce_s410-processed-gene-0.18-mRNA-1_1&gene=genemark-sce_s410-processed-gene-0.18&CDS=1-2691	YGL008C
1916	OG0001916	genemark-sce_s411-processed-gene-0.15-mRNA-1_1&gene=genemark-sce_s411-processed-gene-0.15&CDS=1-2022	YJL090C
1917	OG0001917	snap_masked-sce_s411-processed-gene-0.43-mRNA-1_1&gene=snap_masked-sce_s411-processed-gene-0.43&CDS=1-5436	YMR176W
1918	OG0001918	genemark-sce_s411-processed-gene-0.5-mRNA-1_1&gene=genemark-sce_s411-processed-gene-0.5&CDS=1-1722	YDL210W
1919	OG0001919	genemark-sce_s411-processed-gene-0.10-mRNA-1_1&gene=genemark-sce_s411-processed-gene-0.10&CDS=1-447	YML094W
1920	OG0001920	augustus_masked-sce_s411-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-sce_s411-processed-gene-0.32&CDS=1-213	YNL024C-A
1921	OG0001921	genemark-sce_s411-processed-gene-0.23-mRNA-1_1&gene=genemark-sce_s411-processed-gene-0.23&CDS=1-2142	YIL091C
1922	OG0001922	genemark-sce_s412-processed-gene-0.27-mRNA-1_1&gene=genemark-sce_s412-processed-gene-0.27&CDS=1-1674	YMR297W
1923	OG0001923	maker-sce_s412-augustus-gene-0.23-mRNA-1_1&gene=maker-sce_s412-augustus-gene-0.23&CDS=1-5544	YJL050W
1924	OG0001924	snap_masked-sce_s412-processed-gene-0.5-mRNA-1_1&gene=snap_masked-sce_s412-processed-gene-0.5&CDS=1-1344	YNL217W
1925	OG0001925	genemark-sce_s412-processed-gene-0.31-mRNA-1_1&gene=genemark-sce_s412-processed-gene-0.31&CDS=1-1782	YNL216W
1926	OG0001926	genemark-sce_s416-processed-gene-0.20-mRNA-1_1&gene=genemark-sce_s416-processed-gene-0.20&CDS=1-1488	YHR113W
1927	OG0001927	genemark-sce_s416-processed-gene-0.21-mRNA-1_1&gene=genemark-sce_s416-processed-gene-0.21&CDS=1-1554	YBL103C
1928	OG0001928	genemark-sce_s416-processed-gene-0.22-mRNA-1_1&gene=genemark-sce_s416-processed-gene-0.22&CDS=1-1578	YOR119C
1929	OG0001929	snap_masked-sce_s416-processed-gene-0.7-mRNA-1_1&gene=snap_masked-sce_s416-processed-gene-0.7&CDS=1-645	YDR367W
1930	OG0001930	genemark-sce_s416-processed-gene-0.18-mRNA-1_1&gene=genemark-sce_s416-processed-gene-0.18&CDS=1-2118	YOR118W
1931	OG0001931	augustus_masked-sce_s416-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-sce_s416-processed-gene-0.2&CDS=1-2064	YDR365C
1932	OG0001932	genemark-sce_s417-processed-gene-0.4-mRNA-1_1&gene=genemark-sce_s417-processed-gene-0.4&CDS=1-1386	YMR140W
1933	OG0001933	genemark-sce_s42-processed-gene-0.52-mRNA-1_1&gene=genemark-sce_s42-processed-gene-0.52&CDS=1-414	YOL127W
1934	OG0001934	snap_masked-sce_s42-processed-gene-0.7-mRNA-1_1&gene=snap_masked-sce_s42-processed-gene-0.7&CDS=1-2445	YKR090W
1935	OG0001935	genemark-sce_s42-processed-gene-0.75-mRNA-1_1&gene=genemark-sce_s42-processed-gene-0.75&CDS=1-891	YKR088C
1936	OG0001936	genemark-sce_s42-processed-gene-0.59-mRNA-1_1&gene=genemark-sce_s42-processed-gene-0.59&CDS=1-864	YJL068C
1937	OG0001937	genemark-sce_s42-processed-gene-0.76-mRNA-1_1&gene=genemark-sce_s42-processed-gene-0.76&CDS=1-1296	YLR287C
1938	OG0001938	genemark-sce_s42-processed-gene-0.77-mRNA-1_1&gene=genemark-sce_s42-processed-gene-0.77&CDS=1-1986	YOR181W
1939	OG0001939	genemark-sce_s42-processed-gene-0.78-mRNA-1_1&gene=genemark-sce_s42-processed-gene-0.78&CDS=1-735	YJL063C
1940	OG0001940	genemark-sce_s42-processed-gene-0.79-mRNA-1_1&gene=genemark-sce_s42-processed-gene-0.79&CDS=1-270	YLR262C-A
1941	OG0001941	snap_masked-sce_s42-processed-gene-0.23-mRNA-1_1&gene=snap_masked-sce_s42-processed-gene-0.23&CDS=1-1035	YBR265W
1942	OG0001942	genemark-sce_s42-processed-gene-0.81-mRNA-1_1&gene=genemark-sce_s42-processed-gene-0.81&CDS=1-864	YLR439W
1943	OG0001943	augustus_masked-sce_s42-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-sce_s42-processed-gene-0.100&CDS=1-261	YLR438C-A
1944	OG0001944	snap_masked-sce_s42-processed-gene-0.45-mRNA-1_1&gene=snap_masked-sce_s42-processed-gene-0.45&CDS=1-4632	YML059C
1945	OG0001945	genemark-sce_s42-processed-gene-0.71-mRNA-1_1&gene=genemark-sce_s42-processed-gene-0.71&CDS=1-2262	YLR352W
1946	OG0001946	maker-sce_s42-snap-gene-0.1-mRNA-1_1&gene=maker-sce_s42-snap-gene-0.1&CDS=1-378	YPR017C
1947	OG0001947	snap_masked-sce_s420-processed-gene-0.6-mRNA-1_1&gene=snap_masked-sce_s420-processed-gene-0.6&CDS=1-975	YML004C
1948	OG0001948	genemark-sce_s420-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s420-processed-gene-0.9&CDS=1-891	YBR176W
1949	OG0001949	genemark-sce_s420-processed-gene-0.10-mRNA-1_1&gene=genemark-sce_s420-processed-gene-0.10&CDS=1-3357	YGR274C
1950	OG0001950	genemark-sce_s421-processed-gene-0.6-mRNA-1_1&gene=genemark-sce_s421-processed-gene-0.6&CDS=1-1962	YBR121C
1951	OG0001951	genemark-sce_s421-processed-gene-0.8-mRNA-1_1&gene=genemark-sce_s421-processed-gene-0.8&CDS=1-1884	YHR078W
1952	OG0001952	genemark-sce_s421-processed-gene-0.1-mRNA-1_1&gene=genemark-sce_s421-processed-gene-0.1&CDS=1-705	YDR296W
1953	OG0001953	genemark-sce_s421-processed-gene-0.3-mRNA-1_1&gene=genemark-sce_s421-processed-gene-0.3&CDS=1-1335	YKL145W
1954	OG0001954	genemark-sce_s421-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s421-processed-gene-0.9&CDS=1-588	YKL144C
1955	OG0001955	snap_masked-sce_s423-processed-gene-0.0-mRNA-1_1&gene=snap_masked-sce_s423-processed-gene-0.0&CDS=1-4389	YBR097W
1956	OG0001956	genemark-sce_s423-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s423-processed-gene-0.9&CDS=1-450	YPR062W
1957	OG0001957	genemark-sce_s423-processed-gene-0.10-mRNA-1_1&gene=genemark-sce_s423-processed-gene-0.10&CDS=1-1158	YPR056W
1958	OG0001958	genemark-sce_s43-processed-gene-0.22-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.22&CDS=1-1113	YKR038C
1959	OG0001959	genemark-sce_s43-processed-gene-0.23-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.23&CDS=1-315	YGL030W
1960	OG0001960	genemark-sce_s43-processed-gene-0.2-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.2&CDS=1-1638	YNL275W
1961	OG0001961	augustus_masked-sce_s43-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-0.71&CDS=1-1146	YBR057C
1962	OG0001962	genemark-sce_s43-processed-gene-0.4-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.4&CDS=1-1494	YLR116W
1963	OG0001963	genemark-sce_s43-processed-gene-0.5-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.5&CDS=1-1155	YGL213C
1964	OG0001964	snap_masked-sce_s43-processed-gene-0.95-mRNA-1_1&gene=snap_masked-sce_s43-processed-gene-0.95&CDS=1-2868	YLR382C
1965	OG0001965	genemark-sce_s43-processed-gene-0.33-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.33&CDS=1-1923	YLR143W
1966	OG0001966	genemark-sce_s43-processed-gene-0.8-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.8&CDS=1-567	YBR189W
1967	OG0001967	genemark-sce_s43-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.9&CDS=1-1983	YKL179C
1968	OG0001968	genemark-sce_s43-processed-gene-0.35-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.35&CDS=1-936	YOL093W
1969	OG0001969	genemark-sce_s43-processed-gene-0.37-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.37&CDS=1-921	YOL092W
1970	OG0001970	genemark-sce_s43-processed-gene-0.11-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.11&CDS=1-1353	YPL083C
1971	OG0001971	genemark-sce_s43-processed-gene-0.12-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.12&CDS=1-1428	YOL072W
1972	OG0001972	genemark-sce_s43-processed-gene-0.42-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.42&CDS=1-2181	YLR047C
1973	OG0001973	genemark-sce_s43-processed-gene-0.44-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.44&CDS=1-516	YMR071C
1974	OG0001974	genemark-sce_s43-processed-gene-0.16-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.16&CDS=1-1233	YGR210C
1975	OG0001975	genemark-sce_s43-processed-gene-0.17-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.17&CDS=1-1056	YJL145W
1976	OG0001976	genemark-sce_s43-processed-gene-0.19-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.19&CDS=1-2910	YKL165C
1977	OG0001977	genemark-sce_s43-processed-gene-0.20-mRNA-1_1&gene=genemark-sce_s43-processed-gene-0.20&CDS=1-1506	YKL211C
1978	OG0001978	augustus_masked-sce_s43-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-1.97&CDS=1-1833	YKL212W
1979	OG0001979	genemark-sce_s43-processed-gene-1.3-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.3&CDS=1-909	YJR077C
1980	OG0001980	genemark-sce_s43-processed-gene-1.9-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.9&CDS=1-738	YER010C
1981	OG0001981	genemark-sce_s43-processed-gene-1.11-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.11&CDS=1-1140	YPL203W
1982	OG0001982	snap_masked-sce_s43-processed-gene-1.80-mRNA-1_1&gene=snap_masked-sce_s43-processed-gene-1.80&CDS=1-372	YER009W
1983	OG0001983	genemark-sce_s43-processed-gene-1.33-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.33&CDS=1-834	YKR062W
1984	OG0001984	genemark-sce_s43-processed-gene-1.34-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.34&CDS=1-1704	YBR203W
1985	OG0001985	genemark-sce_s43-processed-gene-1.36-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.36&CDS=1-2049	YML096W
1986	OG0001986	genemark-sce_s43-processed-gene-1.37-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.37&CDS=1-678	YOR078W
1987	OG0001987	snap_masked-sce_s43-processed-gene-1.86-mRNA-1_1&gene=snap_masked-sce_s43-processed-gene-1.86&CDS=1-2313	YOR080W
1988	OG0001988	augustus_masked-sce_s43-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-1.113&CDS=1-852	YOR079C
1989	OG0001989	augustus_masked-sce_s43-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-1.114&CDS=1-2574	YKR079C
1990	OG0001990	genemark-sce_s43-processed-gene-1.18-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.18&CDS=1-615	YIL009C-A
1991	OG0001991	genemark-sce_s43-processed-gene-1.40-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.40&CDS=1-1083	YEL050C
1992	OG0001992	genemark-sce_s43-processed-gene-1.20-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.20&CDS=1-612	YDR298C
1993	OG0001993	genemark-sce_s43-processed-gene-1.21-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.21&CDS=1-1437	YIL039W
1994	OG0001994	genemark-sce_s43-processed-gene-1.41-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.41&CDS=1-615	YIL010W
1995	OG0001995	genemark-sce_s43-processed-gene-1.24-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.24&CDS=1-810	YOR278W
1996	OG0001996	genemark-sce_s43-processed-gene-1.44-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.44&CDS=1-399	YOL012C
1997	OG0001997	genemark-sce_s43-processed-gene-1.45-mRNA-1_1&gene=genemark-sce_s43-processed-gene-1.45&CDS=1-2124	YEL062W
1998	OG0001998	genemark-sce_s43-processed-gene-2.98-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.98&CDS=1-1701	YLR259C
1999	OG0001999	augustus_masked-sce_s43-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-2.55&CDS=1-3084	YML043C
2000	OG0002000	genemark-sce_s43-processed-gene-2.100-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.100&CDS=1-1563	YOL013C
2001	OG0002001	genemark-sce_s43-processed-gene-2.125-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.125&CDS=1-351	YMR074C
2002	OG0002002	genemark-sce_s43-processed-gene-2.102-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.102&CDS=1-612	YLR262C
2003	OG0002003	genemark-sce_s43-processed-gene-2.106-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.106&CDS=1-387	YBR269C
2004	OG0002004	genemark-sce_s43-processed-gene-2.107-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.107&CDS=1-1290	YBR271W
2005	OG0002005	augustus_masked-sce_s43-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-2.82&CDS=1-1368	YJL060W
2006	OG0002006	augustus_masked-sce_s43-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-2.64&CDS=1-774	YJR113C
2007	OG0002007	genemark-sce_s43-processed-gene-2.111-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.111&CDS=1-1323	YBL045C
2008	OG0002008	genemark-sce_s43-processed-gene-2.130-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.130&CDS=1-1227	YHR005C
2009	OG0002009	genemark-sce_s43-processed-gene-2.112-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.112&CDS=1-1461	YHR045W
2010	OG0002010	snap_masked-sce_s43-processed-gene-2.37-mRNA-1_1&gene=snap_masked-sce_s43-processed-gene-2.37&CDS=1-291	YDR016C
2011	OG0002011	genemark-sce_s43-processed-gene-2.113-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.113&CDS=1-993	YKL095W
2012	OG0002012	maker-sce_s43-augustus-gene-2.96-mRNA-1_1&gene=maker-sce_s43-augustus-gene-2.96&CDS=1-4857	YIL068C
2013	OG0002013	genemark-sce_s43-processed-gene-2.135-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.135&CDS=1-1572	YKL047W
2014	OG0002014	genemark-sce_s43-processed-gene-2.136-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.136&CDS=1-342	YER072W
2015	OG0002015	genemark-sce_s43-processed-gene-2.138-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.138&CDS=1-4131	YOR291W
2016	OG0002016	genemark-sce_s43-processed-gene-2.115-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.115&CDS=1-1728	YMR227C
2017	OG0002017	genemark-sce_s43-processed-gene-2.117-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.117&CDS=1-687	YKL033W-A
2018	OG0002018	genemark-sce_s43-processed-gene-2.118-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.118&CDS=1-1689	YHL010C
2019	OG0002019	genemark-sce_s43-processed-gene-2.119-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.119&CDS=1-5001	YMR229C
2020	OG0002020	augustus_masked-sce_s43-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-2.91&CDS=1-3801	YMR269W
2021	OG0002021	genemark-sce_s43-processed-gene-2.120-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.120&CDS=1-2643	YMR268C
2022	OG0002022	genemark-sce_s43-processed-gene-2.121-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.121&CDS=1-3258	YPL160W
2023	OG0002023	genemark-sce_s43-processed-gene-2.123-mRNA-1_1&gene=genemark-sce_s43-processed-gene-2.123&CDS=1-789	YML105C
2024	OG0002024	genemark-sce_s43-processed-gene-3.110-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.110&CDS=1-1131	YMR272C
2025	OG0002025	snap_masked-sce_s43-processed-gene-3.5-mRNA-1_1&gene=snap_masked-sce_s43-processed-gene-3.5&CDS=1-810	YMR274C
2026	OG0002026	genemark-sce_s43-processed-gene-3.109-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.109&CDS=1-2034	YDR234W
2027	OG0002027	genemark-sce_s43-processed-gene-3.112-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.112&CDS=1-765	YCR015C
2028	OG0002028	genemark-sce_s43-processed-gene-3.113-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.113&CDS=1-1680	YOR205C
2029	OG0002029	genemark-sce_s43-processed-gene-3.115-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.115&CDS=1-1557	YOR046C
2030	OG0002030	genemark-sce_s43-processed-gene-3.135-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.135&CDS=1-1035	YDR347W
2031	OG0002031	snap_masked-sce_s43-processed-gene-3.39-mRNA-1_1&gene=snap_masked-sce_s43-processed-gene-3.39&CDS=1-180	YOR045W
2032	OG0002032	genemark-sce_s43-processed-gene-3.117-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.117&CDS=1-1239	YMR235C
2033	OG0002033	genemark-sce_s43-processed-gene-3.142-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.142&CDS=1-1623	YGL186C
2034	OG0002034	genemark-sce_s43-processed-gene-3.143-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.143&CDS=1-522	YLR221C
2035	OG0002035	augustus_masked-sce_s43-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-3.72&CDS=1-5769	YKL190W
2036	OG0002036	genemark-sce_s43-processed-gene-3.145-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.145&CDS=1-5862	YLR430W
2037	OG0002037	augustus_masked-sce_s43-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-3.100&CDS=1-3183	YML067C
2038	OG0002038	augustus_masked-sce_s43-processed-gene-3.76-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-3.76&CDS=1-669	YHR189W
2039	OG0002039	genemark-sce_s43-processed-gene-3.125-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.125&CDS=1-1530	YNR012W
2040	OG0002040	genemark-sce_s43-processed-gene-3.126-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.126&CDS=1-1512	YDR111C
2041	OG0002041	genemark-sce_s43-processed-gene-3.153-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.153&CDS=1-1794	YLR088W
2042	OG0002042	augustus_masked-sce_s43-processed-gene-3.82-mRNA-1_1&gene=augustus_masked-sce_s43-processed-gene-3.82&CDS=1-831	YDR116C
2043	OG0002043	genemark-sce_s43-processed-gene-3.156-mRNA-1_1&gene=genemark-sce_s43-processed-gene-3.156&CDS=1-1743	YDR117C
2044	OG0002044	genemark-sce_s432-processed-gene-0.16-mRNA-1_1&gene=genemark-sce_s432-processed-gene-0.16&CDS=1-1020	YKR025W
2045	OG0002045	genemark-sce_s432-processed-gene-0.18-mRNA-1_1&gene=genemark-sce_s432-processed-gene-0.18&CDS=1-2646	YKR024C
2046	OG0002046	genemark-sce_s435-processed-gene-0.0-mRNA-1_1&gene=genemark-sce_s435-processed-gene-0.0&CDS=1-2301	YER091C
2047	OG0002047	genemark-sce_s435-processed-gene-0.1-mRNA-1_1&gene=genemark-sce_s435-processed-gene-0.1&CDS=1-1125	YBL058W
2048	OG0002048	snap_masked-sce_s436-processed-gene-0.42-mRNA-1_1&gene=snap_masked-sce_s436-processed-gene-0.42&CDS=1-4473	YMR190C
2049	OG0002049	snap_masked-sce_s436-processed-gene-0.43-mRNA-1_1&gene=snap_masked-sce_s436-processed-gene-0.43&CDS=1-684	YML041C
2050	OG0002050	augustus_masked-sce_s436-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-sce_s436-processed-gene-0.65&CDS=1-8196	YGL195W
2051	OG0002051	genemark-sce_s436-processed-gene-0.3-mRNA-1_1&gene=genemark-sce_s436-processed-gene-0.3&CDS=1-1194	YHL024W
2052	OG0002052	maker-sce_s436-snap-gene-0.60-mRNA-1_1&gene=maker-sce_s436-snap-gene-0.60&CDS=1-2238	YNL186W
2053	OG0002053	genemark-sce_s436-processed-gene-0.15-mRNA-1_1&gene=genemark-sce_s436-processed-gene-0.15&CDS=1-633	YBL049W
2054	OG0002054	maker-sce_s436-snap-gene-0.61-mRNA-1_1&gene=maker-sce_s436-snap-gene-0.61&CDS=1-963	YNL177C
2055	OG0002055	genemark-sce_s436-processed-gene-0.18-mRNA-1_1&gene=genemark-sce_s436-processed-gene-0.18&CDS=1-627	YDL212W
2056	OG0002056	snap_masked-sce_s436-processed-gene-0.50-mRNA-1_1&gene=snap_masked-sce_s436-processed-gene-0.50&CDS=1-828	YDL213C
2057	OG0002057	genemark-sce_s436-processed-gene-0.21-mRNA-1_1&gene=genemark-sce_s436-processed-gene-0.21&CDS=1-1380	YNL182C
2058	OG0002058	genemark-sce_s436-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s436-processed-gene-0.9&CDS=1-1344	YNL181W
2059	OG0002059	genemark-sce_s436-processed-gene-0.23-mRNA-1_1&gene=genemark-sce_s436-processed-gene-0.23&CDS=1-429	YNL185C
2060	OG0002060	genemark-sce_s436-processed-gene-0.25-mRNA-1_1&gene=genemark-sce_s436-processed-gene-0.25&CDS=1-1377	YPL247C
2061	OG0002061	genemark-sce_s438-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s438-processed-gene-0.9&CDS=1-1332	YDR449C
2062	OG0002062	augustus_masked-sce_s438-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-sce_s438-processed-gene-0.3&CDS=1-453	YHR175W
2063	OG0002063	genemark-sce_s438-processed-gene-0.11-mRNA-1_1&gene=genemark-sce_s438-processed-gene-0.11&CDS=1-1311	YHR009C
2064	OG0002064	genemark-sce_s44-processed-gene-0.8-mRNA-1_1&gene=genemark-sce_s44-processed-gene-0.8&CDS=1-606	YBL057C
2065	OG0002065	genemark-sce_s44-processed-gene-0.1-mRNA-1_1&gene=genemark-sce_s44-processed-gene-0.1&CDS=1-1398	YGR229C
