	OrthologID	Candida_tanzawaensis	Saccharomyces_cerevisiae
2110	OG0002110	augustus_masked-scaffold_4-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.116&CDS=1-1734	YBR296C
2111	OG0002111	augustus_masked-scaffold_4-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.119&CDS=1-1671	YBR220C
2112	OG0002112	augustus_masked-scaffold_4-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.120&CDS=1-1137	YBR221C
2113	OG0002113	maker-scaffold_4-augustus-gene-3.0-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-3.0&CDS=1-3909	YIL140W
2114	OG0002114	genemark-scaffold_4-processed-gene-3.36-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-3.36&CDS=1-942	YGL126W
2115	OG0002115	augustus_masked-scaffold_4-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.122&CDS=1-381	YGL127C
2116	OG0002116	augustus_masked-scaffold_4-processed-gene-3.123-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.123&CDS=1-3528	YGL062W
2117	OG0002117	augustus_masked-scaffold_4-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.124&CDS=1-1638	YKL217W
2118	OG0002118	maker-scaffold_4-augustus-gene-3.2-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-3.2&CDS=1-2286	YAL058W
2119	OG0002119	augustus_masked-scaffold_4-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.129&CDS=1-1986	YDR311W
2120	OG0002120	augustus_masked-scaffold_4-processed-gene-3.106-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.106&CDS=1-564	YIL157C
2121	OG0002121	augustus_masked-scaffold_4-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.108&CDS=1-1056	YKR087C
2122	OG0002122	augustus_masked-scaffold_4-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.109&CDS=1-783	YOR077W
2123	OG0002123	augustus_masked-scaffold_4-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.110&CDS=1-1638	YHR064C
2124	OG0002124	augustus_masked-scaffold_4-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-3.111&CDS=1-1845	YOR070C
2125	OG0002125	genemark-scaffold_4-processed-gene-3.25-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-3.25&CDS=1-963	YKR080W
2126	OG0002126	genemark-scaffold_4-processed-gene-3.26-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-3.26&CDS=1-2172	YKR099W
2127	OG0002127	augustus_masked-scaffold_4-processed-gene-4.7-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-4.7&CDS=1-1551	YCR072C
2128	OG0002128	genemark-scaffold_4-processed-gene-4.29-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-4.29&CDS=1-3771	YMR109W
2129	OG0002129	snap_masked-scaffold_4-processed-gene-4.60-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-4.60&CDS=1-5139	YCR081W
2130	OG0002130	genemark-scaffold_4-processed-gene-4.31-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-4.31&CDS=1-2028	YNR039C
2131	OG0002131	augustus_masked-scaffold_4-processed-gene-4.16-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-4.16&CDS=1-219	YNR032C-A
2132	OG0002132	maker-scaffold_4-augustus-gene-4.2-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-4.2&CDS=1-4761	YNR033W
2133	OG0002133	genemark-scaffold_4-processed-gene-4.47-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-4.47&CDS=1-5937	YDL058W
2134	OG0002134	genemark-scaffold_4-processed-gene-4.36-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-4.36&CDS=1-588	YDL059C
2135	OG0002135	genemark-scaffold_4-processed-gene-4.48-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-4.48&CDS=1-4920	YLR384C
2136	OG0002136	genemark-scaffold_4-processed-gene-4.49-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-4.49&CDS=1-1359	YDL001W
2137	OG0002137	augustus_masked-scaffold_4-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-4.12&CDS=1-7617	YBL004W
2138	OG0002138	augustus_masked-scaffold_4-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-4.21&CDS=1-966	YDL002C
2139	OG0002139	genemark-scaffold_4-processed-gene-4.38-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-4.38&CDS=1-531	YER134C
2140	OG0002140	augustus_masked-scaffold_4-processed-gene-4.14-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-4.14&CDS=1-1389	YNL110C
2141	OG0002141	augustus_masked-scaffold_4-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-4.15&CDS=1-363	YNL111C
2142	OG0002142	genemark-scaffold_4-processed-gene-5.42-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-5.42&CDS=1-1149	YJR149W
2143	OG0002143	snap_masked-scaffold_4-processed-gene-5.89-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-5.89&CDS=1-198	YNL070W
2144	OG0002144	genemark-scaffold_4-processed-gene-5.44-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-5.44&CDS=1-1089	YNL072W
2145	OG0002145	genemark-scaffold_4-processed-gene-5.45-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-5.45&CDS=1-1353	YNL071W
2146	OG0002146	augustus_masked-scaffold_4-processed-gene-5.5-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.5&CDS=1-6249	YER155C
2147	OG0002147	augustus_masked-scaffold_4-processed-gene-5.7-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.7&CDS=1-3294	YLR383W
2148	OG0002148	augustus_masked-scaffold_4-processed-gene-5.8-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.8&CDS=1-1143	YER154W
2149	OG0002149	snap_masked-scaffold_4-processed-gene-5.99-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-5.99&CDS=1-4896	YFL033C
2150	OG0002150	augustus_masked-scaffold_4-processed-gene-5.30-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.30&CDS=1-783	YLR059C
2151	OG0002151	augustus_masked-scaffold_4-processed-gene-5.10-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.10&CDS=1-501	YLR050C
2152	OG0002152	augustus_masked-scaffold_4-processed-gene-5.31-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.31&CDS=1-258	YGR037C
2153	OG0002153	augustus_masked-scaffold_4-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.32&CDS=1-1662	YGL244W
2154	OG0002154	augustus_masked-scaffold_4-processed-gene-5.14-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.14&CDS=1-2388	YOR168W
2155	OG0002155	augustus_masked-scaffold_4-processed-gene-5.35-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.35&CDS=1-804	YGR024C
2156	OG0002156	augustus_masked-scaffold_4-processed-gene-5.17-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.17&CDS=1-3501	YPR010C
2157	OG0002157	augustus_masked-scaffold_4-processed-gene-5.36-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.36&CDS=1-663	YFR007W
2158	OG0002158	maker-scaffold_4-snap-gene-5.140-mRNA-1_1&gene=maker-scaffold_4-snap-gene-5.140&CDS=1-3189	YFR048W
2159	OG0002159	augustus_masked-scaffold_4-processed-gene-5.20-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.20&CDS=1-2178	YGL245W
2160	OG0002160	augustus_masked-scaffold_4-processed-gene-5.23-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.23&CDS=1-264	YBL029C-A
2161	OG0002161	genemark-scaffold_4-processed-gene-5.67-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-5.67&CDS=1-981	YCR021C
2162	OG0002162	augustus_masked-scaffold_4-processed-gene-5.25-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.25&CDS=1-828	YLR064W
2163	OG0002163	augustus_masked-scaffold_4-processed-gene-5.26-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.26&CDS=1-546	YLR065C
2164	OG0002164	augustus_masked-scaffold_4-processed-gene-5.27-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-5.27&CDS=1-471	YKL122C
2165	OG0002165	augustus_masked-scaffold_4-processed-gene-6.0-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.0&CDS=1-2535	YDL095W
2166	OG0002166	augustus_masked-scaffold_4-processed-gene-6.21-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.21&CDS=1-3621	YIL030C
2167	OG0002167	augustus_masked-scaffold_4-processed-gene-6.22-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.22&CDS=1-636	YML098W
2168	OG0002168	augustus_masked-scaffold_4-processed-gene-6.23-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.23&CDS=1-1581	YMR015C
2169	OG0002169	snap_masked-scaffold_4-processed-gene-6.104-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-6.104&CDS=1-2085	YLR002C
2170	OG0002170	genemark-scaffold_4-processed-gene-6.60-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-6.60&CDS=1-579	YGL058W
2171	OG0002171	augustus_masked-scaffold_4-processed-gene-6.26-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.26&CDS=1-642	YDR468C
2172	OG0002172	augustus_masked-scaffold_4-processed-gene-6.7-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.7&CDS=1-246	YDR469W
2173	OG0002173	augustus_masked-scaffold_4-processed-gene-6.8-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.8&CDS=1-1425	YDR470C
2174	OG0002174	augustus_masked-scaffold_4-processed-gene-6.10-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.10&CDS=1-567	YDR339C
2175	OG0002175	augustus_masked-scaffold_4-processed-gene-6.11-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.11&CDS=1-1632	YFR051C
2176	OG0002176	genemark-scaffold_4-processed-gene-6.85-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-6.85&CDS=1-1137	YGL248W
2177	OG0002177	augustus_masked-scaffold_4-processed-gene-6.28-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.28&CDS=1-825	YFR050C
2178	OG0002178	maker-scaffold_4-augustus-gene-6.54-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-6.54&CDS=1-303	YFR049W
2179	OG0002179	augustus_masked-scaffold_4-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.12&CDS=1-1641	YOR164C
2180	OG0002180	augustus_masked-scaffold_4-processed-gene-6.30-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.30&CDS=1-522	YOR163W
2181	OG0002181	augustus_masked-scaffold_4-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.13&CDS=1-618	YLR250W
2182	OG0002182	augustus_masked-scaffold_4-processed-gene-6.31-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.31&CDS=1-288	YDR031W
2183	OG0002183	augustus_masked-scaffold_4-processed-gene-6.14-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.14&CDS=1-522	YMR035W
2184	OG0002184	augustus_masked-scaffold_4-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.34&CDS=1-1542	YPR162C
2185	OG0002185	genemark-scaffold_4-processed-gene-6.71-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-6.71&CDS=1-1983	YLR452C
2186	OG0002186	augustus_masked-scaffold_4-processed-gene-6.35-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.35&CDS=1-1584	YER025W
2187	OG0002187	snap_masked-scaffold_4-processed-gene-6.139-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-6.139&CDS=1-2814	YLR451W
2188	OG0002188	genemark-scaffold_4-processed-gene-6.73-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-6.73&CDS=1-1227	YJR124C
2189	OG0002189	augustus_masked-scaffold_4-processed-gene-6.38-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.38&CDS=1-1470	YGR260W
2190	OG0002190	augustus_masked-scaffold_4-processed-gene-6.17-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.17&CDS=1-672	YJR123W
2191	OG0002191	augustus_masked-scaffold_4-processed-gene-6.39-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.39&CDS=1-1788	YNL125C
2192	OG0002192	augustus_masked-scaffold_4-processed-gene-6.18-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.18&CDS=1-1299	YPR173C
2193	OG0002193	genemark-scaffold_4-processed-gene-6.99-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-6.99&CDS=1-303	YPR182W
2194	OG0002194	maker-scaffold_4-augustus-gene-6.51-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-6.51&CDS=1-2946	YPR187W
2195	OG0002195	augustus_masked-scaffold_4-processed-gene-7.5-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.5&CDS=1-654	YHR128W
2196	OG0002196	genemark-scaffold_4-processed-gene-7.102-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-7.102&CDS=1-426	YNL147W
2197	OG0002197	augustus_masked-scaffold_4-processed-gene-7.32-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.32&CDS=1-2178	YLR047C
2198	OG0002198	genemark-scaffold_4-processed-gene-7.131-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-7.131&CDS=1-507	YMR071C
2199	OG0002199	augustus_masked-scaffold_4-processed-gene-7.11-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.11&CDS=1-1212	YGR210C
2200	OG0002200	augustus_masked-scaffold_4-processed-gene-7.12-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.12&CDS=1-1044	YJL145W
2201	OG0002201	augustus_masked-scaffold_4-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.14&CDS=1-1620	YER014W
2202	OG0002202	augustus_masked-scaffold_4-processed-gene-7.34-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.34&CDS=1-342	YIR009W
2203	OG0002203	genemark-scaffold_4-processed-gene-7.111-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-7.111&CDS=1-3675	YAR042W
2204	OG0002204	augustus_masked-scaffold_4-processed-gene-7.16-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.16&CDS=1-1650	YPR169W
2205	OG0002205	maker-scaffold_4-augustus-gene-7.147-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-7.147&CDS=1-3846	YJR110W
2206	OG0002206	augustus_masked-scaffold_4-processed-gene-7.18-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.18&CDS=1-1002	YJR111C
2207	OG0002207	augustus_masked-scaffold_4-processed-gene-7.19-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.19&CDS=1-438	YPR168W
2208	OG0002208	augustus_masked-scaffold_4-processed-gene-7.21-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.21&CDS=1-1110	YGR112W
2209	OG0002209	genemark-scaffold_4-processed-gene-7.135-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-7.135&CDS=1-819	YGR113W
2210	OG0002210	augustus_masked-scaffold_4-processed-gene-7.37-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.37&CDS=1-1272	YKL216W
2211	OG0002211	augustus_masked-scaffold_4-processed-gene-7.22-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.22&CDS=1-1563	YER082C
2212	OG0002212	augustus_masked-scaffold_4-processed-gene-7.39-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.39&CDS=1-1092	YIR011C
2213	OG0002213	augustus_masked-scaffold_4-processed-gene-7.40-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.40&CDS=1-1812	YPL260W
2214	OG0002214	augustus_masked-scaffold_4-processed-gene-7.41-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.41&CDS=1-1005	YOR008C
2215	OG0002215	augustus_masked-scaffold_4-processed-gene-7.23-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.23&CDS=1-1500	YNR012W
2216	OG0002216	augustus_masked-scaffold_4-processed-gene-7.24-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.24&CDS=1-1521	YLR089C
2217	OG0002217	augustus_masked-scaffold_4-processed-gene-7.46-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.46&CDS=1-1944	YPR155C
2218	OG0002218	augustus_masked-scaffold_4-processed-gene-7.47-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.47&CDS=1-759	YGR135W
2219	OG0002219	genemark-scaffold_4-processed-gene-8.44-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-8.44&CDS=1-2025	YPR153W
2220	OG0002220	augustus_masked-scaffold_4-processed-gene-8.87-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.87&CDS=1-1548	YER078C
2221	OG0002221	augustus_masked-scaffold_4-processed-gene-8.90-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.90&CDS=1-846	YGR132C
2222	OG0002222	augustus_masked-scaffold_4-processed-gene-8.91-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.91&CDS=1-912	YLR220W
2223	OG0002223	augustus_masked-scaffold_4-processed-gene-8.92-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.92&CDS=1-1461	YPL083C
2224	OG0002224	augustus_masked-scaffold_4-processed-gene-8.94-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.94&CDS=1-1527	YIL097W
2225	OG0002225	augustus_masked-scaffold_4-processed-gene-8.114-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.114&CDS=1-951	YIL096C
2226	OG0002226	augustus_masked-scaffold_4-processed-gene-8.115-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.115&CDS=1-2094	YDL122W
2227	OG0002227	augustus_masked-scaffold_4-processed-gene-8.116-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.116&CDS=1-1308	YNL016W
2228	OG0002228	genemark-scaffold_4-processed-gene-8.53-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-8.53&CDS=1-1269	YML005W
2229	OG0002229	augustus_masked-scaffold_4-processed-gene-8.97-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.97&CDS=1-1470	YNL026W
2230	OG0002230	augustus_masked-scaffold_4-processed-gene-8.117-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.117&CDS=1-1005	YIL083C
2231	OG0002231	genemark-scaffold_4-processed-gene-8.57-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-8.57&CDS=1-1020	YNL025C
2232	OG0002232	augustus_masked-scaffold_4-processed-gene-8.100-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.100&CDS=1-2856	YGL216W
2233	OG0002233	augustus_masked-scaffold_4-processed-gene-8.118-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.118&CDS=1-1974	YBL061C
2234	OG0002234	augustus_masked-scaffold_4-processed-gene-8.119-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.119&CDS=1-702	YER100W
2235	OG0002235	genemark-scaffold_4-processed-gene-8.83-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-8.83&CDS=1-1479	YIR038C
2236	OG0002236	augustus_masked-scaffold_4-processed-gene-8.102-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.102&CDS=1-1425	YOR056C
2237	OG0002237	genemark-scaffold_4-processed-gene-8.63-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-8.63&CDS=1-1962	YDR295C
2238	OG0002238	genemark-scaffold_4-processed-gene-8.64-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-8.64&CDS=1-1731	YDR294C
2239	OG0002239	augustus_masked-scaffold_4-processed-gene-8.105-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.105&CDS=1-951	YDR352W
2240	OG0002240	genemark-scaffold_4-processed-gene-8.67-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-8.67&CDS=1-2895	YOR058C
2241	OG0002241	augustus_masked-scaffold_4-processed-gene-8.125-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.125&CDS=1-1425	YKR072C
2242	OG0002242	maker-scaffold_4-augustus-gene-9.35-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-9.35&CDS=1-1233	YPL048W
2243	OG0002243	augustus_masked-scaffold_4-processed-gene-9.3-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.3&CDS=1-1113	YPL050C
2244	OG0002244	augustus_masked-scaffold_4-processed-gene-9.4-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.4&CDS=1-1920	YPL093W
2245	OG0002245	augustus_masked-scaffold_4-processed-gene-9.5-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.5&CDS=1-1446	YPL054W
2246	OG0002246	augustus_masked-scaffold_4-processed-gene-9.18-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.18&CDS=1-840	YBR185C
2247	OG0002247	augustus_masked-scaffold_4-processed-gene-9.6-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.6&CDS=1-1671	YPL086C
2248	OG0002248	augustus_masked-scaffold_4-processed-gene-9.19-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.19&CDS=1-2055	YJL128C
2249	OG0002249	maker-scaffold_4-snap-gene-9.74-mRNA-1_1&gene=maker-scaffold_4-snap-gene-9.74&CDS=1-4491	YPL167C
2250	OG0002250	genemark-scaffold_4-processed-gene-9.58-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-9.58&CDS=1-1122	YGL038C
2251	OG0002251	augustus_masked-scaffold_4-processed-gene-9.21-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.21&CDS=1-1911	YOR204W
2252	OG0002252	augustus_masked-scaffold_4-processed-gene-9.23-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.23&CDS=1-1686	YEL042W
2253	OG0002253	augustus_masked-scaffold_4-processed-gene-9.24-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.24&CDS=1-783	YER126C
2254	OG0002254	augustus_masked-scaffold_4-processed-gene-9.9-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.9&CDS=1-1002	YER127W
2255	OG0002255	augustus_masked-scaffold_4-processed-gene-9.11-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.11&CDS=1-801	YHR058C
2256	OG0002256	augustus_masked-scaffold_4-processed-gene-9.25-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.25&CDS=1-627	YDR304C
2257	OG0002257	augustus_masked-scaffold_4-processed-gene-9.26-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.26&CDS=1-795	YEL019C
2258	OG0002258	augustus_masked-scaffold_4-processed-gene-9.27-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.27&CDS=1-2595	YMR100W
2259	OG0002259	augustus_masked-scaffold_4-processed-gene-9.28-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.28&CDS=1-981	YKL120W
2260	OG0002260	augustus_masked-scaffold_4-processed-gene-9.12-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.12&CDS=1-3105	YDR430C
2261	OG0002261	augustus_masked-scaffold_4-processed-gene-9.29-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.29&CDS=1-513	YML009C
2262	OG0002262	augustus_masked-scaffold_4-processed-gene-9.13-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.13&CDS=1-627	YML012W
2263	OG0002263	snap_masked-scaffold_4-processed-gene-9.95-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-9.95&CDS=1-3105	YDR440W
2264	OG0002264	augustus_masked-scaffold_4-processed-gene-9.33-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.33&CDS=1-1074	YML021C
