	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034637_Ogataea_populiabae
2121	OG0002121	YKL155C	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-1.127&CDS=1-2184
2122	OG0002122	YKL157W	snap_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.165-mRNA-1_1&gene=snap_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.165&CDS=1-2601
2123	OG0002123	YKL160W	augustus_masked-NODE_36_length_32372_cov_14.2593_ID_71-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_36_length_32372_cov_14.2593_ID_71-processed-gene-0.9&CDS=1-324
2124	OG0002124	YKL162C	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.138-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.138&CDS=1-1569
2125	OG0002125	YKL165C	genemark-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.167-mRNA-1_1&gene=genemark-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.167&CDS=1-2910
2126	OG0002126	YKL167C	snap_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.185-mRNA-1_1&gene=snap_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.185&CDS=1-474
2127	OG0002127	YKL170W	augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.109&CDS=1-396
2128	OG0002128	YKL171W	augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.93&CDS=1-2115
2129	OG0002129	YKL172W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.111&CDS=1-957
2130	OG0002130	YKL173W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.83&CDS=1-2961
2131	OG0002131	YKL174C	snap_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.178-mRNA-1_1&gene=snap_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.178&CDS=1-1914
2132	OG0002132	YKL175W	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.106-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.106&CDS=1-1554
2133	OG0002133	YKL178C	snap_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-4.119-mRNA-1_1&gene=snap_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-4.119&CDS=1-1236
2134	OG0002134	YKL179C	augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.121&CDS=1-2145
2135	OG0002135	YKL181W	augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.40&CDS=1-1239
2136	OG0002136	YKL182W	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.154&CDS=1-6183
2137	OG0002137	YKL184W	snap_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.120&CDS=1-1386
2138	OG0002138	YKL185W	genemark-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.36&CDS=1-1650
2139	OG0002139	YKL186C	genemark-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.15&CDS=1-558
2140	OG0002140	YKL188C	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-3.50-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-3.50&CDS=1-2430
2141	OG0002141	YKL189W	augustus_masked-NODE_34_length_34186_cov_16.0864_ID_67-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_34_length_34186_cov_16.0864_ID_67-processed-gene-0.0&CDS=1-1152
2142	OG0002142	YKL190W	maker-NODE_9_length_486071_cov_15.0348_ID_17-augustus-gene-1.0-mRNA-1_1&gene=maker-NODE_9_length_486071_cov_15.0348_ID_17-augustus-gene-1.0&CDS=1-525
2143	OG0002143	YKL191W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.64&CDS=1-1887
2144	OG0002144	YKL192C	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.168-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.168&CDS=1-408
2145	OG0002145	YKL193C	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.167-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.167&CDS=1-1134
2146	OG0002146	YKL194C	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-5.126-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-5.126&CDS=1-1152
2147	OG0002147	YKL195W	augustus_masked-NODE_38_length_30209_cov_14.9026_ID_75-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_38_length_30209_cov_14.9026_ID_75-processed-gene-0.30&CDS=1-741
2148	OG0002148	YKL196C	augustus_masked-NODE_38_length_30209_cov_14.9026_ID_75-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_38_length_30209_cov_14.9026_ID_75-processed-gene-0.31&CDS=1-606
2149	OG0002149	YKL197C	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-0.17&CDS=1-3303
2150	OG0002150	YKL203C	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-0.26&CDS=1-7275
2151	OG0002151	YKL205W	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-6.169-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-6.169&CDS=1-3225
2152	OG0002152	YKL207W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.86&CDS=1-777
2153	OG0002153	YKL209C	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.105-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.105&CDS=1-3912
2154	OG0002154	YKL210W	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.103-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.103&CDS=1-3075
2155	OG0002155	YKL211C	snap_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.188-mRNA-1_1&gene=snap_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.188&CDS=1-1518
2156	OG0002156	YKL212W	augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.86&CDS=1-1836
2157	OG0002157	YKL213C	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-0.7&CDS=1-2148
2158	OG0002158	YKL216W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-7.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-7.77&CDS=1-1308
2159	OG0002159	YKL221W	augustus_masked-NODE_19_length_183615_cov_21.9941_ID_37-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_19_length_183615_cov_21.9941_ID_37-processed-gene-0.68&CDS=1-1443
2160	OG0002160	YKR001C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.63&CDS=1-2067
2161	OG0002161	YKR002W	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.169-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.169&CDS=1-1812
2162	OG0002162	YKR004C	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.140-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.140&CDS=1-1149
2163	OG0002163	YKR008W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-10.155-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-10.155&CDS=1-1809
2164	OG0002164	YKR009C	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-0.73&CDS=1-2733
2165	OG0002165	YKR016W	snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.130-mRNA-1_1&gene=snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.130&CDS=1-1590
2166	OG0002166	YKR017C	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-3.111&CDS=1-1884
2167	OG0002167	YKR023W	augustus_masked-NODE_17_length_220167_cov_16.221_ID_33-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_17_length_220167_cov_16.221_ID_33-processed-gene-0.91&CDS=1-1572
2168	OG0002168	YKR024C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-2.25&CDS=1-2163
2169	OG0002169	YKR025W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-2.7&CDS=1-822
2170	OG0002170	YKR026C	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.185-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.185&CDS=1-924
2171	OG0002171	YKR028W	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-1.1&CDS=1-3585
2172	OG0002172	YKR029C	maker-NODE_17_length_220167_cov_16.221_ID_33-snap-gene-0.43-mRNA-1_1&gene=maker-NODE_17_length_220167_cov_16.221_ID_33-snap-gene-0.43&CDS=1-2241
2173	OG0002173	YKR031C	augustus_masked-NODE_39_length_30136_cov_13.8783_ID_77-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_39_length_30136_cov_13.8783_ID_77-processed-gene-0.26&CDS=1-4704
2174	OG0002174	YKR038C	maker-NODE_3_length_894456_cov_15.2133_ID_5-augustus-gene-2.44-mRNA-1_1&gene=maker-NODE_3_length_894456_cov_15.2133_ID_5-augustus-gene-2.44&CDS=1-2766
2175	OG0002175	YKR039W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-4.131-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-4.131&CDS=1-1737
2176	OG0002176	YKR041W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-1.106&CDS=1-795
2177	OG0002177	YKR043C	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.103-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.103&CDS=1-717
2178	OG0002178	YKR050W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-9.36-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-9.36&CDS=1-3495
2179	OG0002179	YKR051W	genemark-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.223-mRNA-1_1&gene=genemark-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.223&CDS=1-1464
2180	OG0002180	YKR054C	snap_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-3.65-mRNA-1_1&gene=snap_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-3.65&CDS=1-12537
2181	OG0002181	YKR056W	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.5-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.5&CDS=1-1680
2182	OG0002182	YKR060W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-2.74&CDS=1-873
2183	OG0002183	YKR062W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-1.136&CDS=1-870
2184	OG0002184	YKR065C	augustus_masked-NODE_22_length_160228_cov_24.8447_ID_43-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-NODE_22_length_160228_cov_24.8447_ID_43-processed-gene-0.161&CDS=1-675
2185	OG0002185	YKR066C	augustus_masked-NODE_22_length_160228_cov_24.8447_ID_43-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-NODE_22_length_160228_cov_24.8447_ID_43-processed-gene-0.164&CDS=1-1089
2186	OG0002186	YKR068C	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-3.99-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-3.99&CDS=1-570
2187	OG0002187	YKR069W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-3.17-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-3.17&CDS=1-1599
2188	OG0002188	YKR070W	genemark-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-3.92-mRNA-1_1&gene=genemark-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-3.92&CDS=1-1188
2189	OG0002189	YKR071C	augustus_masked-NODE_19_length_183615_cov_21.9941_ID_37-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_19_length_183615_cov_21.9941_ID_37-processed-gene-0.23&CDS=1-1125
2190	OG0002190	YKR074W	maker-NODE_25_length_117397_cov_24.7587_ID_49-augustus-gene-0.109-mRNA-1_1&gene=maker-NODE_25_length_117397_cov_24.7587_ID_49-augustus-gene-0.109&CDS=1-429
2191	OG0002191	YKR079C	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-2.95&CDS=1-2619
2192	OG0002192	YKR080W	augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-0.61&CDS=1-930
2193	OG0002193	YKR081C	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.119-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.119&CDS=1-1068
2194	OG0002194	YKR082W	augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.134-mRNA-1_1&gene=augustus_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.134&CDS=1-3297
2195	OG0002195	YKR084C	maker-NODE_2_length_1008495_cov_14.5864_ID_3-snap-gene-2.51-mRNA-1_1&gene=maker-NODE_2_length_1008495_cov_14.5864_ID_3-snap-gene-2.51&CDS=1-1881
2196	OG0002196	YKR087C	snap_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.172-mRNA-1_1&gene=snap_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.172&CDS=1-3024
2197	OG0002197	YKR088C	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.89&CDS=1-930
2198	OG0002198	YKR089C	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.69&CDS=1-2430
2199	OG0002199	YKR090W	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.88&CDS=1-1989
2200	OG0002200	YKR092C	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-1.61&CDS=1-1185
2201	OG0002201	YKR095W-A	augustus_masked-NODE_21_length_170036_cov_23.214_ID_41-processed-gene-0.270-mRNA-1_1&gene=augustus_masked-NODE_21_length_170036_cov_23.214_ID_41-processed-gene-0.270&CDS=1-255
2202	OG0002202	YKR097W	augustus_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.57&CDS=1-1680
2203	OG0002203	YKR099W	augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.72&CDS=1-2013
2204	OG0002204	YLL001W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-3.47-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-3.47&CDS=1-2307
2205	OG0002205	YLL002W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-3.48-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-3.48&CDS=1-1278
2206	OG0002206	YLL004W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-4.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-4.151&CDS=1-2220
2207	OG0002207	YLL005C	augustus_masked-NODE_18_length_187269_cov_19.0248_ID_35-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_18_length_187269_cov_19.0248_ID_35-processed-gene-0.149&CDS=1-2442
2208	OG0002208	YLL007C	augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.128&CDS=1-1866
2209	OG0002209	YLL008W	augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.97&CDS=1-2223
2210	OG0002210	YLL009C	genemark-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-4.27-mRNA-1_1&gene=genemark-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-4.27&CDS=1-171
2211	OG0002211	YLL011W	augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.59&CDS=1-1359
2212	OG0002212	YLL013C	augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.106&CDS=1-2637
2213	OG0002213	YLL018C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.69&CDS=1-1668
2214	OG0002214	YLL018C-A	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-7.13-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-7.13&CDS=1-255
2215	OG0002215	YLL019C	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-7.14&CDS=1-1983
2216	OG0002216	YLL021W	snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-5.151-mRNA-1_1&gene=snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-5.151&CDS=1-3045
2217	OG0002217	YLL026W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-1.78&CDS=1-2694
2218	OG0002218	YLL027W	augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.115&CDS=1-687
2219	OG0002219	YLL028W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-6.57-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-6.57&CDS=1-1890
2220	OG0002220	YLL029W	augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.88&CDS=1-2205
2221	OG0002221	YLL031C	augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.107&CDS=1-3054
2222	OG0002222	YLL032C	augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-1.105&CDS=1-2769
2223	OG0002223	YLL034C	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-1.90&CDS=1-2550
2224	OG0002224	YLL036C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-3.64-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-3.64&CDS=1-1494
2225	OG0002225	YLL038C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-3.65&CDS=1-762
2226	OG0002226	YLL040C	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-4.122&CDS=1-9492
2227	OG0002227	YLL041C	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.54&CDS=1-774
2228	OG0002228	YLL048C	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-2.74&CDS=1-4986
2229	OG0002229	YLL050C	snap_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-1.86-mRNA-1_1&gene=snap_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-1.86&CDS=1-444
2230	OG0002230	YLL055W	augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_14_length_243586_cov_13.9326_ID_27-processed-gene-1.89&CDS=1-1617
2231	OG0002231	YLR001C	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-7.161-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-7.161&CDS=1-2574
2232	OG0002232	YLR002C	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-2.35&CDS=1-2061
