	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034892_Ogataea_pilisensis
1447	OG0001447	YGL084C	genemark-NODE_11_length_237806_cov_15.2749_ID_21-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_11_length_237806_cov_15.2749_ID_21-processed-gene-0.98&CDS=1-1800
1448	OG0001448	YGL085W	genemark-NODE_11_length_237806_cov_15.2749_ID_21-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_11_length_237806_cov_15.2749_ID_21-processed-gene-0.78&CDS=1-702
1449	OG0001449	YGL086W	genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.185-mRNA-1_1&gene=genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.185&CDS=1-2157
1450	OG0001450	YGL087C	genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.225-mRNA-1_1&gene=genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.225&CDS=1-414
1451	OG0001451	YGL091C	genemark-NODE_16_length_227173_cov_14.3993_ID_31-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_16_length_227173_cov_14.3993_ID_31-processed-gene-1.21&CDS=1-993
1452	OG0001452	YGL092W	genemark-NODE_16_length_227173_cov_14.3993_ID_31-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_16_length_227173_cov_14.3993_ID_31-processed-gene-1.46&CDS=1-3885
1453	OG0001453	YGL094C	augustus_masked-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.164&CDS=1-6351
1454	OG0001454	YGL095C	genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.80&CDS=1-1797
1455	OG0001455	YGL097W	genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.160-mRNA-1_1&gene=genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.160&CDS=1-1515
1456	OG0001456	YGL098W	genemark-NODE_101_length_34157_cov_13.2607_ID_201-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_101_length_34157_cov_13.2607_ID_201-processed-gene-0.14&CDS=1-876
1457	OG0001457	YGL099W	genemark-NODE_59_length_84501_cov_15.2233_ID_117-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_59_length_84501_cov_15.2233_ID_117-processed-gene-0.60&CDS=1-2208
1458	OG0001458	YGL100W	genemark-NODE_44_length_120060_cov_14.1655_ID_87-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_44_length_120060_cov_14.1655_ID_87-processed-gene-0.102&CDS=1-972
1459	OG0001459	YGL103W	genemark-NODE_34_length_147541_cov_15.0766_ID_67-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_34_length_147541_cov_15.0766_ID_67-processed-gene-0.16&CDS=1-342
1460	OG0001460	YGL106W	genemark-NODE_34_length_147541_cov_15.0766_ID_67-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_34_length_147541_cov_15.0766_ID_67-processed-gene-0.12&CDS=1-432
1461	OG0001461	YGL108C	genemark-NODE_16_length_227173_cov_14.3993_ID_31-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_16_length_227173_cov_14.3993_ID_31-processed-gene-1.38&CDS=1-411
1462	OG0001462	YGL110C	genemark-NODE_44_length_120060_cov_14.1655_ID_87-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_44_length_120060_cov_14.1655_ID_87-processed-gene-0.122&CDS=1-2088
1463	OG0001463	YGL111W	genemark-NODE_44_length_120060_cov_14.1655_ID_87-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_44_length_120060_cov_14.1655_ID_87-processed-gene-0.103&CDS=1-1185
1464	OG0001464	YGL112C	genemark-NODE_109_length_25653_cov_14.9973_ID_217-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_109_length_25653_cov_14.9973_ID_217-processed-gene-0.22&CDS=1-1518
1465	OG0001465	YGL114W	genemark-NODE_66_length_72620_cov_17.7422_ID_131-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_66_length_72620_cov_17.7422_ID_131-processed-gene-0.50&CDS=1-2271
1466	OG0001466	YGL115W	genemark-NODE_66_length_72620_cov_17.7422_ID_131-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_66_length_72620_cov_17.7422_ID_131-processed-gene-0.49&CDS=1-1011
1467	OG0001467	YGL119W	genemark-NODE_97_length_38694_cov_15.2807_ID_193-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_97_length_38694_cov_15.2807_ID_193-processed-gene-0.7&CDS=1-1836
1468	OG0001468	YGL122C	genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.6&CDS=1-1533
1469	OG0001469	YGL123W	genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.29&CDS=1-753
1470	OG0001470	YGL124C	genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.189-mRNA-1_1&gene=genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.189&CDS=1-2241
1471	OG0001471	YGL125W	genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.32&CDS=1-1833
1472	OG0001472	YGL126W	genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.116&CDS=1-951
1473	OG0001473	YGL127C	genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.88&CDS=1-702
1474	OG0001474	YGL129C	snap_masked-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.68-mRNA-1_1&gene=snap_masked-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.68&CDS=1-1449
1475	OG0001475	YGL130W	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.40-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.40&CDS=1-1503
1476	OG0001476	YGL131C	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.27-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.27&CDS=1-4755
1477	OG0001477	YGL136C	genemark-NODE_68_length_66672_cov_14.2099_ID_135-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_68_length_66672_cov_14.2099_ID_135-processed-gene-0.17&CDS=1-1083
1478	OG0001478	YGL137W	genemark-NODE_68_length_66672_cov_14.2099_ID_135-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_68_length_66672_cov_14.2099_ID_135-processed-gene-0.3&CDS=1-2559
1479	OG0001479	YGL141W	genemark-NODE_74_length_56317_cov_14.3643_ID_147-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_74_length_56317_cov_14.3643_ID_147-processed-gene-0.51&CDS=1-3213
1480	OG0001480	YGL142C	genemark-NODE_97_length_38694_cov_15.2807_ID_193-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_97_length_38694_cov_15.2807_ID_193-processed-gene-0.1&CDS=1-1686
1481	OG0001481	YGL143C	genemark-NODE_102_length_32242_cov_13.7176_ID_203-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_102_length_32242_cov_13.7176_ID_203-processed-gene-0.16&CDS=1-1251
1482	OG0001482	YGL148W	genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.230-mRNA-1_1&gene=genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.230&CDS=1-1122
1483	OG0001483	YGL151W	genemark-NODE_58_length_84579_cov_14.4686_ID_115-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_58_length_84579_cov_14.4686_ID_115-processed-gene-0.46&CDS=1-3060
1484	OG0001484	YGL153W	genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-1.72&CDS=1-1161
1485	OG0001485	YGL154C	genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.58&CDS=1-1053
1486	OG0001486	YGL155W	genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.45&CDS=1-1122
1487	OG0001487	YGL156W	genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-0.44&CDS=1-3468
1488	OG0001488	YGL160W	genemark-NODE_8_length_298097_cov_17.6183_ID_15-processed-gene-1.219-mRNA-1_1&gene=genemark-NODE_8_length_298097_cov_17.6183_ID_15-processed-gene-1.219&CDS=1-1620
1489	OG0001489	YGL161C	genemark-NODE_54_length_94023_cov_13.9242_ID_107-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_54_length_94023_cov_13.9242_ID_107-processed-gene-0.74&CDS=1-894
1490	OG0001490	YGL163C	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-0.92&CDS=1-2556
1491	OG0001491	YGL166W	genemark-NODE_22_length_200920_cov_14.465_ID_43-processed-gene-1.13-mRNA-1_1&gene=genemark-NODE_22_length_200920_cov_14.465_ID_43-processed-gene-1.13&CDS=1-2604
1492	OG0001492	YGL167C	maker-NODE_67_length_72192_cov_22.8398_ID_133-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_67_length_72192_cov_22.8398_ID_133-augustus-gene-0.0&CDS=1-5076
1493	OG0001493	YGL169W	genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.75&CDS=1-1158
1494	OG0001494	YGL171W	genemark-NODE_45_length_118229_cov_13.9598_ID_89-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_45_length_118229_cov_13.9598_ID_89-processed-gene-0.12&CDS=1-1704
1495	OG0001495	YGL172W	genemark-NODE_46_length_114098_cov_14.6674_ID_91-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_46_length_114098_cov_14.6674_ID_91-processed-gene-0.87&CDS=1-1671
1496	OG0001496	YGL173C	genemark-NODE_46_length_114098_cov_14.6674_ID_91-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_46_length_114098_cov_14.6674_ID_91-processed-gene-0.63&CDS=1-4551
1497	OG0001497	YGL174W	genemark-NODE_46_length_114098_cov_14.6674_ID_91-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_46_length_114098_cov_14.6674_ID_91-processed-gene-0.88&CDS=1-909
1498	OG0001498	YGL178W	maker-NODE_14_length_229610_cov_17.0221_ID_27-snap-gene-1.175-mRNA-1_1&gene=maker-NODE_14_length_229610_cov_17.0221_ID_27-snap-gene-1.175&CDS=1-2076
1499	OG0001499	YGL179C	genemark-NODE_64_length_73419_cov_15.8669_ID_127-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_64_length_73419_cov_15.8669_ID_127-processed-gene-0.14&CDS=1-3819
1500	OG0001500	YGL180W	genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.191-mRNA-1_1&gene=genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.191&CDS=1-2670
1501	OG0001501	YGL181W	genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.190-mRNA-1_1&gene=genemark-NODE_26_length_183408_cov_14.1505_ID_51-processed-gene-0.190&CDS=1-1248
1502	OG0001502	YGL183C	genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-1.38&CDS=1-1884
1503	OG0001503	YGL184C	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.100-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.100&CDS=1-1218
1504	OG0001504	YGL185C	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.101-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.101&CDS=1-1125
1505	OG0001505	YGL186C	genemark-NODE_95_length_39995_cov_14.2756_ID_189-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_95_length_39995_cov_14.2756_ID_189-processed-gene-0.9&CDS=1-1635
1506	OG0001506	YGL187C	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.102-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.102&CDS=1-462
1507	OG0001507	YGL190C	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.82-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.82&CDS=1-1470
1508	OG0001508	YGL192W	maker-NODE_6_length_344941_cov_13.9826_ID_11-augustus-gene-2.55-mRNA-1_1&gene=maker-NODE_6_length_344941_cov_13.9826_ID_11-augustus-gene-2.55&CDS=1-2280
1509	OG0001509	YGL195W	genemark-NODE_96_length_39747_cov_15.173_ID_191-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_96_length_39747_cov_15.173_ID_191-processed-gene-0.3&CDS=1-8154
1510	OG0001510	YGL200C	genemark-NODE_4_length_354329_cov_14.5222_ID_7-processed-gene-1.65-mRNA-1_1&gene=genemark-NODE_4_length_354329_cov_14.5222_ID_7-processed-gene-1.65&CDS=1-609
1511	OG0001511	YGL201C	genemark-NODE_4_length_354329_cov_14.5222_ID_7-processed-gene-2.158-mRNA-1_1&gene=genemark-NODE_4_length_354329_cov_14.5222_ID_7-processed-gene-2.158&CDS=1-2922
1512	OG0001512	YGL203C	genemark-NODE_4_length_354329_cov_14.5222_ID_7-processed-gene-2.126-mRNA-1_1&gene=genemark-NODE_4_length_354329_cov_14.5222_ID_7-processed-gene-2.126&CDS=1-1944
1513	OG0001513	YGL205W	genemark-NODE_64_length_73419_cov_15.8669_ID_127-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_64_length_73419_cov_15.8669_ID_127-processed-gene-0.17&CDS=1-2103
1514	OG0001514	YGL206C	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.100-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.100&CDS=1-5001
1515	OG0001515	YGL207W	genemark-NODE_39_length_127040_cov_14.6266_ID_77-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_39_length_127040_cov_14.6266_ID_77-processed-gene-0.15&CDS=1-3075
1516	OG0001516	YGL211W	genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.21&CDS=1-1137
1517	OG0001517	YGL212W	genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-1.117&CDS=1-1017
1518	OG0001518	YGL213C	genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-1.131&CDS=1-1140
1519	OG0001519	YGL215W	maker-NODE_24_length_191322_cov_18.2082_ID_47-augustus-gene-0.83-mRNA-1_1&gene=maker-NODE_24_length_191322_cov_18.2082_ID_47-augustus-gene-0.83&CDS=1-2295
1520	OG0001520	YGL216W	genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.167-mRNA-1_1&gene=genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.167&CDS=1-3213
1521	OG0001521	YGL220W	snap_masked-NODE_57_length_87379_cov_14.2283_ID_113-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_57_length_87379_cov_14.2283_ID_113-processed-gene-0.86&CDS=1-273
1522	OG0001522	YGL221C	genemark-NODE_57_length_87379_cov_14.2283_ID_113-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_57_length_87379_cov_14.2283_ID_113-processed-gene-0.1&CDS=1-864
1523	OG0001523	YGL224C	genemark-NODE_114_length_23374_cov_18.2674_ID_227-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_114_length_23374_cov_18.2674_ID_227-processed-gene-0.12&CDS=1-963
1524	OG0001524	YGL225W	genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-2.49-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-2.49&CDS=1-1038
1525	OG0001525	YGL227W	genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.23&CDS=1-1860
1526	OG0001526	YGL231C	genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.58&CDS=1-546
1527	OG0001527	YGL232W	genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.123&CDS=1-1020
1528	OG0001528	YGL233W	genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.24&CDS=1-2511
1529	OG0001529	YGL234W	genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-1.117&CDS=1-2376
1530	OG0001530	YGL236C	augustus_masked-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.55&CDS=1-2334
1531	OG0001531	YGL238W	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.164-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.164&CDS=1-2904
1532	OG0001532	YGL240W	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.163-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.163&CDS=1-1104
1533	OG0001533	YGL241W	genemark-NODE_72_length_59528_cov_15.4124_ID_143-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_72_length_59528_cov_15.4124_ID_143-processed-gene-0.51&CDS=1-3147
1534	OG0001534	YGL242C	genemark-NODE_10_length_268378_cov_14.3927_ID_19-processed-gene-1.48-mRNA-1_1&gene=genemark-NODE_10_length_268378_cov_14.3927_ID_19-processed-gene-1.48&CDS=1-558
1535	OG0001535	YGL243W	genemark-NODE_10_length_268378_cov_14.3927_ID_19-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_10_length_268378_cov_14.3927_ID_19-processed-gene-1.80&CDS=1-1254
1536	OG0001536	YGL244W	genemark-NODE_72_length_59528_cov_15.4124_ID_143-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_72_length_59528_cov_15.4124_ID_143-processed-gene-0.38&CDS=1-1575
1537	OG0001537	YGL245W	genemark-NODE_72_length_59528_cov_15.4124_ID_143-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_72_length_59528_cov_15.4124_ID_143-processed-gene-0.37&CDS=1-2169
1538	OG0001538	YGL246C	genemark-NODE_72_length_59528_cov_15.4124_ID_143-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_72_length_59528_cov_15.4124_ID_143-processed-gene-0.49&CDS=1-1215
1539	OG0001539	YGL248W	maker-NODE_87_length_43453_cov_14.2277_ID_173-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_87_length_43453_cov_14.2277_ID_173-snap-gene-0.1&CDS=1-1071
1540	OG0001540	YGL250W	augustus_masked-NODE_33_length_151141_cov_14.8166_ID_65-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_33_length_151141_cov_14.8166_ID_65-processed-gene-0.86&CDS=1-1536
1541	OG0001541	YGL251C	snap_masked-NODE_33_length_151141_cov_14.8166_ID_65-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_33_length_151141_cov_14.8166_ID_65-processed-gene-0.44&CDS=1-3915
1542	OG0001542	YGL252C	genemark-NODE_17_length_221594_cov_14.1682_ID_33-processed-gene-1.130-mRNA-1_1&gene=genemark-NODE_17_length_221594_cov_14.1682_ID_33-processed-gene-1.130&CDS=1-1932
1543	OG0001543	YGR001C	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.169-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.169&CDS=1-738
1544	OG0001544	YGR002C	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.96&CDS=1-1566
1545	OG0001545	YGR003W	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.78-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-2.78&CDS=1-2427
1546	OG0001546	YGR005C	genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.77&CDS=1-1404
1547	OG0001547	YGR006W	genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.96&CDS=1-1248
1548	OG0001548	YGR007W	maker-NODE_41_length_124887_cov_20.9297_ID_81-snap-gene-0.61-mRNA-1_1&gene=maker-NODE_41_length_124887_cov_20.9297_ID_81-snap-gene-0.61&CDS=1-1197
1549	OG0001549	YGR012W	genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.34&CDS=1-1005
1550	OG0001550	YGR014W	genemark-NODE_62_length_76176_cov_13.7781_ID_123-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_62_length_76176_cov_13.7781_ID_123-processed-gene-0.32&CDS=1-3315
1551	OG0001551	YGR017W	snap_masked-NODE_102_length_32242_cov_13.7176_ID_203-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_102_length_32242_cov_13.7176_ID_203-processed-gene-0.39&CDS=1-1104
1552	OG0001552	YGR019W	genemark-NODE_120_length_17386_cov_14.3133_ID_239-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_120_length_17386_cov_14.3133_ID_239-processed-gene-0.6&CDS=1-1413
1553	OG0001553	YGR020C	genemark-NODE_102_length_32242_cov_13.7176_ID_203-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_102_length_32242_cov_13.7176_ID_203-processed-gene-0.26&CDS=1-363
1554	OG0001554	YGR021W	snap_masked-NODE_102_length_32242_cov_13.7176_ID_203-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_102_length_32242_cov_13.7176_ID_203-processed-gene-0.35&CDS=1-876
1555	OG0001555	YGR024C	genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_12_length_237061_cov_14.2503_ID_23-processed-gene-1.30&CDS=1-840
1556	OG0001556	YGR026W	genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.113&CDS=1-834
1557	OG0001557	YGR028W	genemark-NODE_56_length_91527_cov_14.5165_ID_111-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_56_length_91527_cov_14.5165_ID_111-processed-gene-0.56&CDS=1-1095
1558	OG0001558	YGR029W	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.103-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.103&CDS=1-606
1559	OG0001559	YGR031W	genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.127&CDS=1-1029
1560	OG0001560	YGR033C	genemark-NODE_43_length_121444_cov_14.538_ID_85-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_43_length_121444_cov_14.538_ID_85-processed-gene-0.26&CDS=1-792
1561	OG0001561	YGR036C	genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.74&CDS=1-678
1562	OG0001562	YGR037C	genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-3.96-mRNA-1_1&gene=genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-3.96&CDS=1-258
1563	OG0001563	YGR044C	genemark-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.185-mRNA-1_1&gene=genemark-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.185&CDS=1-1524
1564	OG0001564	YGR046W	genemark-NODE_137_length_9867_cov_14.0225_ID_273-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_137_length_9867_cov_14.0225_ID_273-processed-gene-0.6&CDS=1-1722
1565	OG0001565	YGR047C	genemark-NODE_7_length_299677_cov_14.2618_ID_13-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_7_length_299677_cov_14.2618_ID_13-processed-gene-0.58&CDS=1-3198
