	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034614_Saturnispora_silvae
1392	OG0001392	YGR111W	snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.40&CDS=1-1056
1393	OG0001393	YGR112W	maker-NODE_2_length_802642_cov_16.2871_ID_3-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_2_length_802642_cov_16.2871_ID_3-augustus-gene-1.2&CDS=1-3702
1394	OG0001394	YGR113W	augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.16&CDS=1-840
1395	OG0001395	YGR116W	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.114-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.114&CDS=1-4461
1396	OG0001396	YGR119C	snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.47&CDS=1-729
1397	OG0001397	YGR123C	maker-NODE_11_length_314998_cov_16.4125_ID_21-augustus-gene-2.125-mRNA-1_1&gene=maker-NODE_11_length_314998_cov_16.4125_ID_21-augustus-gene-2.125&CDS=1-2916
1398	OG0001398	YGR125W	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.76&CDS=1-2937
1399	OG0001399	YGR127W	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.165-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.165&CDS=1-789
1400	OG0001400	YGR128C	genemark-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.20&CDS=1-2241
1401	OG0001401	YGR132C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.194-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.194&CDS=1-840
1402	OG0001402	YGR133W	genemark-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.172-mRNA-1_1&gene=genemark-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.172&CDS=1-444
1403	OG0001403	YGR134W	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.114-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-2.114&CDS=1-3147
1404	OG0001404	YGR135W	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.195-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.195&CDS=1-744
1405	OG0001405	YGR145W	maker-NODE_3_length_777224_cov_15.983_ID_5-augustus-gene-4.113-mRNA-1_1&gene=maker-NODE_3_length_777224_cov_15.983_ID_5-augustus-gene-4.113&CDS=1-2400
1406	OG0001406	YGR147C	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.146-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.146&CDS=1-465
1407	OG0001407	YGR149W	snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.127&CDS=1-1197
1408	OG0001408	YGR150C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.85&CDS=1-1989
1409	OG0001409	YGR152C	maker-NODE_17_length_251202_cov_17.9139_ID_33-snap-gene-0.51-mRNA-1_1&gene=maker-NODE_17_length_251202_cov_17.9139_ID_33-snap-gene-0.51&CDS=1-771
1410	OG0001410	YGR158C	augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-3.87-mRNA-1_1&gene=augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-3.87&CDS=1-738
1411	OG0001411	YGR159C	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.264-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.264&CDS=1-1185
1412	OG0001412	YGR163W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.225-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.225&CDS=1-1029
1413	OG0001413	YGR165W	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.88-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.88&CDS=1-993
1414	OG0001414	YGR167W	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.96-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.96&CDS=1-657
1415	OG0001415	YGR170W	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.146-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-3.146&CDS=1-2742
1416	OG0001416	YGR171C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-1.71&CDS=1-1644
1417	OG0001417	YGR172C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.18&CDS=1-783
1418	OG0001418	YGR173W	snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.84&CDS=1-1113
1419	OG0001419	YGR174C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.212-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.212&CDS=1-372
1420	OG0001420	YGR175C	snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.90-mRNA-1_1&gene=snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.90&CDS=1-1485
1421	OG0001421	YGR178C	augustus_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.70&CDS=1-2106
1422	OG0001422	YGR181W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.92&CDS=1-303
1423	OG0001423	YGR184C	genemark-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.82-mRNA-1_1&gene=genemark-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.82&CDS=1-6027
1424	OG0001424	YGR185C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.109-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.109&CDS=1-1194
1425	OG0001425	YGR186W	genemark-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.50-mRNA-1_1&gene=genemark-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.50&CDS=1-1716
1426	OG0001426	YGR187C	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.101-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-2.101&CDS=1-1215
1427	OG0001427	YGR188C	snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-2.108-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-2.108&CDS=1-2487
1428	OG0001428	YGR193C	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.78&CDS=1-567
1429	OG0001429	YGR195W	genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.128-mRNA-1_1&gene=genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.128&CDS=1-741
1430	OG0001430	YGR200C	snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.6&CDS=1-2364
1431	OG0001431	YGR202C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.89&CDS=1-1182
1432	OG0001432	YGR203W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.88&CDS=1-420
1433	OG0001433	YGR205W	snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.41&CDS=1-804
1434	OG0001434	YGR207C	maker-NODE_22_length_173672_cov_17.4769_ID_43-augustus-gene-0.284-mRNA-1_1&gene=maker-NODE_22_length_173672_cov_17.4769_ID_43-augustus-gene-0.284&CDS=1-3531
1435	OG0001435	YGR210C	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.124-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.124&CDS=1-1239
1436	OG0001436	YGR211W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-1.102&CDS=1-1524
1437	OG0001437	YGR215W	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.169-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.169&CDS=1-342
1438	OG0001438	YGR216C	genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.244-mRNA-1_1&gene=genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.244&CDS=1-1887
1439	OG0001439	YGR217W	genemark-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.194-mRNA-1_1&gene=genemark-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.194&CDS=1-6381
1440	OG0001440	YGR218W	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-0.62&CDS=1-3234
1441	OG0001441	YGR220C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.61-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.61&CDS=1-816
1442	OG0001442	YGR223C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.147-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.147&CDS=1-1134
1443	OG0001443	YGR225W	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.167-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.167&CDS=1-1569
1444	OG0001444	YGR227W	genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.293-mRNA-1_1&gene=genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.293&CDS=1-1383
1445	OG0001445	YGR231C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-1.82&CDS=1-915
1446	OG0001446	YGR233C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.118-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.118&CDS=1-3426
1447	OG0001447	YGR237C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-5.29-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-5.29&CDS=1-2196
1448	OG0001448	YGR244C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.69-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.69&CDS=1-1281
1449	OG0001449	YGR245C	snap_masked-NODE_26_length_60266_cov_16.5755_ID_51-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_26_length_60266_cov_16.5755_ID_51-processed-gene-0.49&CDS=1-2307
1450	OG0001450	YGR246C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.15&CDS=1-1707
1451	OG0001451	YGR252W	genemark-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.181-mRNA-1_1&gene=genemark-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.181&CDS=1-1293
1452	OG0001452	YGR253C	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.134-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.134&CDS=1-780
1453	OG0001453	YGR258C	maker-NODE_3_length_777224_cov_15.983_ID_5-snap-gene-0.46-mRNA-1_1&gene=maker-NODE_3_length_777224_cov_15.983_ID_5-snap-gene-0.46&CDS=1-1731
1454	OG0001454	YGR261C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-0.93&CDS=1-2361
1455	OG0001455	YGR264C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.173-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.173&CDS=1-2169
1456	OG0001456	YGR266W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.46&CDS=1-1998
1457	OG0001457	YGR267C	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-0.84&CDS=1-789
1458	OG0001458	YGR268C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.43&CDS=1-699
1459	OG0001459	YGR270W	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-0.79&CDS=1-3639
1460	OG0001460	YGR271C-A	maker-NODE_4_length_499891_cov_15.9754_ID_7-snap-gene-1.49-mRNA-1_1&gene=maker-NODE_4_length_499891_cov_15.9754_ID_7-snap-gene-1.49&CDS=1-789
1461	OG0001461	YGR274C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.55-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.55&CDS=1-3075
1462	OG0001462	YGR276C	snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.29&CDS=1-1941
1463	OG0001463	YGR277C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-1.67&CDS=1-861
1464	OG0001464	YGR278W	genemark-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-1.32&CDS=1-1635
1465	OG0001465	YGR280C	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.162-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.162&CDS=1-858
1466	OG0001466	YGR282C	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.126-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.126&CDS=1-924
1467	OG0001467	YGR284C	snap_masked-NODE_27_length_53722_cov_15.1654_ID_53-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_27_length_53722_cov_15.1654_ID_53-processed-gene-0.15&CDS=1-879
1468	OG0001468	YGR285C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.23&CDS=1-1281
1469	OG0001469	YGR286C	snap_masked-NODE_34_length_16524_cov_16.163_ID_67-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_34_length_16524_cov_16.163_ID_67-processed-gene-0.4&CDS=1-1077
1470	OG0001470	YHL002W	maker-NODE_1_length_1002083_cov_15.8003_ID_1-snap-gene-3.117-mRNA-1_1&gene=maker-NODE_1_length_1002083_cov_15.8003_ID_1-snap-gene-3.117&CDS=1-1446
1471	OG0001471	YHL004W	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.147-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.147&CDS=1-1059
1472	OG0001472	YHL008C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.87-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.87&CDS=1-1929
1473	OG0001473	YHL009C	snap_masked-NODE_30_length_35442_cov_24.5389_ID_59-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_30_length_35442_cov_24.5389_ID_59-processed-gene-0.40&CDS=1-684
1474	OG0001474	YHL011C	snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.138&CDS=1-960
1475	OG0001475	YHL013C	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.150-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.150&CDS=1-855
1476	OG0001476	YHL015W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-4.3-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-4.3&CDS=1-351
1477	OG0001477	YHL016C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-1.99&CDS=1-2142
1478	OG0001478	YHL018W	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-0.66&CDS=1-318
1479	OG0001479	YHL019C	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-0.83&CDS=1-1830
1480	OG0001480	YHL020C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.59-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.59&CDS=1-1173
1481	OG0001481	YHL024W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.59-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.59&CDS=1-1977
1482	OG0001482	YHL027W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.163-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.163&CDS=1-1275
1483	OG0001483	YHL029C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-0.71&CDS=1-2172
1484	OG0001484	YHL030W	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-0.89&CDS=1-5439
1485	OG0001485	YHL031C	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-1.140&CDS=1-651
1486	OG0001486	YHL039W	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.197-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.197&CDS=1-1719
1487	OG0001487	YHR001W-A	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.99-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.99&CDS=1-231
1488	OG0001488	YHR002W	genemark-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.65&CDS=1-1071
1489	OG0001489	YHR005C	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-1.83&CDS=1-1362
1490	OG0001490	YHR005C-A	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-1.110&CDS=1-276
1491	OG0001491	YHR007C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.84&CDS=1-1560
1492	OG0001492	YHR008C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.97&CDS=1-663
1493	OG0001493	YHR009C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.54-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.54&CDS=1-1482
1494	OG0001494	YHR011W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.115-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-3.115&CDS=1-1356
1495	OG0001495	YHR013C	snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.107&CDS=1-471
1496	OG0001496	YHR016C	snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.168-mRNA-1_1&gene=snap_masked-NODE_12_length_305955_cov_16.6075_ID_23-processed-gene-2.168&CDS=1-1194
1497	OG0001497	YHR018C	snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.112&CDS=1-1395
1498	OG0001498	YHR019C	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.100&CDS=1-1659
1499	OG0001499	YHR020W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.81&CDS=1-2025
1500	OG0001500	YHR024C	augustus_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-0.18&CDS=1-1986
1501	OG0001501	YHR025W	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.107-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.107&CDS=1-1074
1502	OG0001502	YHR026W	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.132-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.132&CDS=1-585
1503	OG0001503	YHR027C	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.133-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-2.133&CDS=1-3657
1504	OG0001504	YHR036W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.48-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.48&CDS=1-1056
1505	OG0001505	YHR037W	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.246-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.246&CDS=1-1755
1506	OG0001506	YHR038W	genemark-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.11-mRNA-1_1&gene=genemark-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.11&CDS=1-687
1507	OG0001507	YHR039C	genemark-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.26&CDS=1-1860
1508	OG0001508	YHR042W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-7.2-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-7.2&CDS=1-2040
