	OrthologID	Saccharomyces_cerevisiae	yHAB133_Kazachstania_unispora
2906	OG0002906	YLR361C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.105&CDS=1-1779
2907	OG0002907	YLR362W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.77&CDS=1-2346
2908	OG0002908	YLR363C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.107&CDS=1-801
2909	OG0002909	YLR363W-A	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-1.143&CDS=1-267
2910	OG0002910	YLR364W	augustus_masked-NODE_32_length_128521_cov_31.7155_ID_63-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_32_length_128521_cov_31.7155_ID_63-processed-gene-0.90&CDS=1-336
2911	OG0002911	YLR368W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.78&CDS=1-1830
2912	OG0002912	YLR369W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.79&CDS=1-1983
2913	OG0002913	YLR370C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-1.99&CDS=1-561
2914	OG0002914	YLR371W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-1.141&CDS=1-4290
2915	OG0002915	YLR373C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.108&CDS=1-2859
2916	OG0002916	YLR375W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.81&CDS=1-1026
2917	OG0002917	YLR377C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.110&CDS=1-1095
2918	OG0002918	YLR378C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.82&CDS=1-1437
2919	OG0002919	YLR380W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.83&CDS=1-1209
2920	OG0002920	YLR381W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.84&CDS=1-2199
2921	OG0002921	YLR382C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.111&CDS=1-2757
2922	OG0002922	YLR383W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.85&CDS=1-3354
2923	OG0002923	YLR384C	maker-NODE_24_length_159570_cov_32.9521_ID_47-augustus-gene-0.198-mRNA-1_1&gene=maker-NODE_24_length_159570_cov_32.9521_ID_47-augustus-gene-0.198&CDS=1-4410
2924	OG0002924	YLR386W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.86&CDS=1-2664
2925	OG0002925	YLR387C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.113&CDS=1-1164
2926	OG0002926	YLR389C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.115&CDS=1-2910
2927	OG0002927	YLR390W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.87&CDS=1-267
2928	OG0002928	YLR390W-A	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.88&CDS=1-675
2929	OG0002929	YLR392C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.116&CDS=1-1866
2930	OG0002930	YLR393W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.89&CDS=1-855
2931	OG0002931	YLR394W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.90&CDS=1-1347
2932	OG0002932	YLR396C	maker-NODE_24_length_159570_cov_32.9521_ID_47-augustus-gene-0.199-mRNA-1_1&gene=maker-NODE_24_length_159570_cov_32.9521_ID_47-augustus-gene-0.199&CDS=1-2154
2933	OG0002933	YLR397C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.118&CDS=1-2331
2934	OG0002934	YLR398C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.119&CDS=1-3834
2935	OG0002935	YLR399C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.120&CDS=1-2103
2936	OG0002936	YLR401C	snap_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.55&CDS=1-2067
2937	OG0002937	YLR403W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.91&CDS=1-2130
2938	OG0002938	YLR404W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.92&CDS=1-996
2939	OG0002939	YLR405W	snap_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.26&CDS=1-1071
2940	OG0002940	YLR407W	snap_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.27&CDS=1-816
2941	OG0002941	YLR409C	maker-NODE_24_length_159570_cov_32.9521_ID_47-augustus-gene-0.200-mRNA-1_1&gene=maker-NODE_24_length_159570_cov_32.9521_ID_47-augustus-gene-0.200&CDS=1-3141
2942	OG0002942	YLR410W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.94&CDS=1-3501
2943	OG0002943	YLR412W	genemark-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.158-mRNA-1_1&gene=genemark-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.158&CDS=1-825
2944	OG0002944	YLR414C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.124&CDS=1-783
2945	OG0002945	YLR417W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.97&CDS=1-1650
2946	OG0002946	YLR418C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.125&CDS=1-1188
2947	OG0002947	YLR419W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.98&CDS=1-4371
2948	OG0002948	YLR420W	augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.54&CDS=1-1086
2949	OG0002949	YLR421C	augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.38&CDS=1-531
2950	OG0002950	YLR422W	augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.53&CDS=1-6123
2951	OG0002951	YLR423C	snap_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.1&CDS=1-1350
2952	OG0002952	YLR424W	snap_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.19&CDS=1-2124
2953	OG0002953	YLR425W	snap_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.70&CDS=1-3798
2954	OG0002954	YLR426W	maker-NODE_24_length_159570_cov_32.9521_ID_47-augustus-gene-0.201-mRNA-1_1&gene=maker-NODE_24_length_159570_cov_32.9521_ID_47-augustus-gene-0.201&CDS=1-882
2955	OG0002955	YLR427W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.131&CDS=1-1995
2956	OG0002956	YLR429W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.130&CDS=1-1920
2957	OG0002957	YLR430W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.129&CDS=1-6369
2958	OG0002958	YLR431C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.102&CDS=1-1386
2959	OG0002959	YLR435W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.128&CDS=1-612
2960	OG0002960	YLR436C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.101&CDS=1-3663
2961	OG0002961	YLR437C	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.100&CDS=1-510
2962	OG0002962	YLR438C-A	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.99&CDS=1-255
2963	OG0002963	YLR438W	augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_24_length_159570_cov_32.9521_ID_47-processed-gene-0.127&CDS=1-1266
2964	OG0002964	YLR439W	augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.39&CDS=1-972
2965	OG0002965	YLR440C	augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.55&CDS=1-4884
2966	OG0002966	YLR441C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-0.50&CDS=1-765
2967	OG0002967	YLR443W	snap_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.4&CDS=1-1524
2968	OG0002968	YLR446W	augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.41&CDS=1-1305
2969	OG0002969	YLR447C	augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_48_length_78415_cov_35.4601_ID_95-processed-gene-0.56&CDS=1-1077
2970	OG0002970	YLR451W	augustus_masked-NODE_49_length_77817_cov_42.739_ID_97-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_49_length_77817_cov_42.739_ID_97-processed-gene-0.80&CDS=1-2673
2971	OG0002971	YLR452C	snap_masked-NODE_49_length_77817_cov_42.739_ID_97-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_49_length_77817_cov_42.739_ID_97-processed-gene-0.44&CDS=1-2100
2972	OG0002972	YLR454W	augustus_masked-NODE_49_length_77817_cov_42.739_ID_97-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_49_length_77817_cov_42.739_ID_97-processed-gene-0.94&CDS=1-8217
2973	OG0002973	YLR455W	augustus_masked-NODE_49_length_77817_cov_42.739_ID_97-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_49_length_77817_cov_42.739_ID_97-processed-gene-0.91&CDS=1-942
2974	OG0002974	YLR459W	augustus_masked-NODE_19_length_182897_cov_34.33_ID_37-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_19_length_182897_cov_34.33_ID_37-processed-gene-0.131&CDS=1-1179
2975	OG0002975	YML001W	augustus_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.148&CDS=1-621
2976	OG0002976	YML002W	snap_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-1.76-mRNA-1_1&gene=snap_masked-NODE_9_length_262560_cov_32.2025_ID_17-processed-gene-1.76&CDS=1-825
2977	OG0002977	YML004C	augustus_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_22_length_169416_cov_32.5641_ID_43-processed-gene-0.103&CDS=1-948
2978	OG0002978	YML005W	augustus_masked-NODE_59_length_71193_cov_31.6428_ID_117-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_59_length_71193_cov_31.6428_ID_117-processed-gene-0.30&CDS=1-1287
2979	OG0002979	YML006C	snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.44&CDS=1-2244
2980	OG0002980	YML007W	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.70&CDS=1-1743
2981	OG0002981	YML008C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.94&CDS=1-1122
2982	OG0002982	YML009C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.92&CDS=1-222
2983	OG0002983	YML010W	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.68&CDS=1-3045
2984	OG0002984	YML011C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.91&CDS=1-549
2985	OG0002985	YML012W	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.67&CDS=1-639
2986	OG0002986	YML013W	snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.17-mRNA-1_1&gene=snap_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.17&CDS=1-1971
2987	OG0002987	YML014W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.70&CDS=1-834
2988	OG0002988	YML015C	augustus_masked-NODE_16_length_199774_cov_34.9417_ID_31-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-NODE_16_length_199774_cov_34.9417_ID_31-processed-gene-0.166&CDS=1-1050
2989	OG0002989	YML017W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.69&CDS=1-1683
2990	OG0002990	YML018C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.92&CDS=1-1311
2991	OG0002991	YML019W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.68&CDS=1-963
2992	OG0002992	YML020W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.67&CDS=1-1992
2993	OG0002993	YML021C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.91&CDS=1-1047
2994	OG0002994	YML022W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.66&CDS=1-561
2995	OG0002995	YML023C	snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.45&CDS=1-1647
2996	OG0002996	YML025C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.89&CDS=1-831
2997	OG0002997	YML027W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.64&CDS=1-1281
2998	OG0002998	YML029W	snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.14&CDS=1-2688
2999	OG0002999	YML030W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.60&CDS=1-492
3000	OG0003000	YML031W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.59&CDS=1-1902
3001	OG0003001	YML032C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.87&CDS=1-1404
3002	OG0003002	YML034W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.56&CDS=1-2637
3003	OG0003003	YML035C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.85&CDS=1-2406
3004	OG0003004	YML036W	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.55&CDS=1-528
3005	OG0003005	YML037C	snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.38&CDS=1-1446
3006	OG0003006	YML038C	augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_8_length_271034_cov_33.362_ID_15-processed-gene-0.83&CDS=1-1392
3007	OG0003007	YML041C	augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-NODE_6_length_294704_cov_31.7473_ID_11-processed-gene-1.111&CDS=1-792
3008	OG0003008	YML042W	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-1.73&CDS=1-2031
3009	OG0003009	YML043C	augustus_masked-NODE_113_length_13362_cov_133.215_ID_225-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_113_length_13362_cov_133.215_ID_225-processed-gene-0.0&CDS=1-1764
3010	OG0003010	YML046W	genemark-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.1-mRNA-1_1&gene=genemark-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.1&CDS=1-1884
3011	OG0003011	YML048W	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.97&CDS=1-1215
3012	OG0003012	YML049C	snap_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.54-mRNA-1_1&gene=snap_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-2.54&CDS=1-3924
3013	OG0003013	YML051W	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.34&CDS=1-1320
3014	OG0003014	YML052W	augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_2_length_468479_cov_32.2962_ID_3-processed-gene-1.33&CDS=1-1044
3015	OG0003015	YML054C	augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_5_length_301528_cov_34.1577_ID_9-processed-gene-0.72&CDS=1-1785
