	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041829_Debaryomyces_fabryi
1362	OG0001362	YGL003C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.40-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.40&CDS=1-1779
1363	OG0001363	YGL004C	snap_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.75-mRNA-1_1&gene=snap_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.75&CDS=1-1278
1364	OG0001364	YGL005C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.15&CDS=1-747
1365	OG0001365	YGL006W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.36&CDS=1-3405
1366	OG0001366	YGL008C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.22-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.22&CDS=1-2685
1367	OG0001367	YGL009C	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-0.94&CDS=1-2322
1368	OG0001368	YGL010W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.18&CDS=1-579
1369	OG0001369	YGL011C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.40-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.40&CDS=1-741
1370	OG0001370	YGL012W	maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-4.0-mRNA-1_1&gene=maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-4.0&CDS=1-3744
1371	OG0001371	YGL016W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.41-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.41&CDS=1-3018
1372	OG0001372	YGL017W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.16-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.16&CDS=1-1689
1373	OG0001373	YGL018C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.17-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.17&CDS=1-693
1374	OG0001374	YGL019W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.38-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.38&CDS=1-852
1375	OG0001375	YGL020C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.18-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.18&CDS=1-648
1376	OG0001376	YGL022W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.17&CDS=1-4374
1377	OG0001377	YGL026C	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.24&CDS=1-5241
1378	OG0001378	YGL027C	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.25&CDS=1-2511
1379	OG0001379	YGL028C	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-5.120-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-5.120&CDS=1-1434
1380	OG0001380	YGL030W	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.149-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-6.149&CDS=1-318
1381	OG0001381	YGL033W	maker-NODE_1_length_1085505_cov_12.3365_ID_2412-augustus-gene-5.3-mRNA-1_1&gene=maker-NODE_1_length_1085505_cov_12.3365_ID_2412-augustus-gene-5.3&CDS=1-1824
1382	OG0001382	YGL037C	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.123&CDS=1-684
1383	OG0001383	YGL038C	snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.68-mRNA-1_1&gene=snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.68&CDS=1-1119
1384	OG0001384	YGL040C	maker-NODE_8_length_710497_cov_13.5056_ID_2357-augustus-gene-4.1-mRNA-1_1&gene=maker-NODE_8_length_710497_cov_13.5056_ID_2357-augustus-gene-4.1&CDS=1-1866
1385	OG0001385	YGL041W-A	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.18&CDS=1-423
1386	OG0001386	YGL043W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.141-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.141&CDS=1-870
1387	OG0001387	YGL044C	maker-NODE_11_length_619339_cov_14.2281_ID_2975-snap-gene-2.115-mRNA-1_1&gene=maker-NODE_11_length_619339_cov_14.2281_ID_2975-snap-gene-2.115&CDS=1-1869
1388	OG0001388	YGL045W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.17&CDS=1-2343
1389	OG0001389	YGL047W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-9.221-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-9.221&CDS=1-1098
1390	OG0001390	YGL048C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.17-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.17&CDS=1-3474
1391	OG0001391	YGL055W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-0.87&CDS=1-1452
1392	OG0001392	YGL058W	maker-NODE_11_length_619339_cov_14.2281_ID_2975-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_11_length_619339_cov_14.2281_ID_2975-augustus-gene-2.2&CDS=1-504
1393	OG0001393	YGL059W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.131&CDS=1-1458
1394	OG0001394	YGL064C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.36&CDS=1-1779
1395	OG0001395	YGL066W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.32&CDS=1-1458
1396	OG0001396	YGL067W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.37&CDS=1-1308
1397	OG0001397	YGL068W	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.144-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.144&CDS=1-513
1398	OG0001398	YGL070C	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.130-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.130&CDS=1-336
1399	OG0001399	YGL073W	maker-NODE_19_length_146246_cov_13.4085_ID_3555-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_19_length_146246_cov_13.4085_ID_3555-augustus-gene-0.0&CDS=1-3438
1400	OG0001400	YGL078C	augustus_masked-NODE_19_length_146246_cov_13.4085_ID_3555-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_19_length_146246_cov_13.4085_ID_3555-processed-gene-0.182&CDS=1-1617
1401	OG0001401	YGL080W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-0.40&CDS=1-339
1402	OG0001402	YGL084C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.80&CDS=1-2097
1403	OG0001403	YGL085W	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.40&CDS=1-705
1404	OG0001404	YGL086W	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.79&CDS=1-2007
1405	OG0001405	YGL087C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.44&CDS=1-411
1406	OG0001406	YGL091C	genemark-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-3.117-mRNA-1_1&gene=genemark-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-3.117&CDS=1-987
1407	OG0001407	YGL092W	snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-3.58-mRNA-1_1&gene=snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-3.58&CDS=1-4077
1408	OG0001408	YGL094C	maker-NODE_19_length_146246_cov_13.4085_ID_3555-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_19_length_146246_cov_13.4085_ID_3555-augustus-gene-0.1&CDS=1-5361
1409	OG0001409	YGL095C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-7.204-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-7.204&CDS=1-1809
1410	OG0001410	YGL097W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-7.212-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-7.212&CDS=1-1494
1411	OG0001411	YGL098W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-3.29&CDS=1-801
1412	OG0001412	YGL099W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.52-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.52&CDS=1-1989
1413	OG0001413	YGL100W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.29&CDS=1-1092
1414	OG0001414	YGL103W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.46&CDS=1-447
1415	OG0001415	YGL106W	maker-NODE_5_length_854671_cov_13.4875_ID_2683-augustus-gene-1.5-mRNA-1_1&gene=maker-NODE_5_length_854671_cov_13.4875_ID_2683-augustus-gene-1.5&CDS=1-429
1416	OG0001416	YGL110C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.24-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.24&CDS=1-1995
1417	OG0001417	YGL111W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.54-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.54&CDS=1-1284
1418	OG0001418	YGL112C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-0.113&CDS=1-1482
1419	OG0001419	YGL114W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.63-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.63&CDS=1-2160
1420	OG0001420	YGL115W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.64&CDS=1-1017
1421	OG0001421	YGL116W	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-4.154-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-4.154&CDS=1-1824
1422	OG0001422	YGL119W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.29-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.29&CDS=1-1683
1423	OG0001423	YGL122C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.27-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.27&CDS=1-1386
1424	OG0001424	YGL123W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.8-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-4.8&CDS=1-753
1425	OG0001425	YGL124C	snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.137-mRNA-1_1&gene=snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.137&CDS=1-2085
1426	OG0001426	YGL125W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-0.20&CDS=1-1851
1427	OG0001427	YGL126W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.41-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.41&CDS=1-939
1428	OG0001428	YGL127C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.42-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-6.42&CDS=1-405
1429	OG0001429	YGL129C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.57&CDS=1-1485
1430	OG0001430	YGL130W	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-0.21&CDS=1-1383
1431	OG0001431	YGL131C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-0.20&CDS=1-4806
1432	OG0001432	YGL136C	augustus_masked-NODE_17_length_162902_cov_17.3632_ID_9078-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_17_length_162902_cov_17.3632_ID_9078-processed-gene-0.30&CDS=1-756
1433	OG0001433	YGL137W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.28&CDS=1-4668
1434	OG0001434	YGL143C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.117&CDS=1-1233
1435	OG0001435	YGL144C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.35&CDS=1-2430
1436	OG0001436	YGL148W	maker-NODE_12_length_444481_cov_14.6249_ID_3069-augustus-gene-2.154-mRNA-1_1&gene=maker-NODE_12_length_444481_cov_14.6249_ID_3069-augustus-gene-2.154&CDS=1-1947
1437	OG0001437	YGL150C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.142-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.142&CDS=1-4101
1438	OG0001438	YGL155W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.139-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.139&CDS=1-1176
1439	OG0001439	YGL156W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.16&CDS=1-3336
1440	OG0001440	YGL159W	genemark-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-1.118&CDS=1-1074
1441	OG0001441	YGL160W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-4.50-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-4.50&CDS=1-1527
1442	OG0001442	YGL161C	augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-5.24-mRNA-1_1&gene=augustus_masked-NODE_9_length_707241_cov_11.8917_ID_2769-processed-gene-5.24&CDS=1-909
1443	OG0001443	YGL163C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.84&CDS=1-2514
1444	OG0001444	YGL164C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.49&CDS=1-1287
1445	OG0001445	YGL167C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-8.42-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-8.42&CDS=1-2772
1446	OG0001446	YGL169W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-8.43-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-8.43&CDS=1-1131
1447	OG0001447	YGL171W	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-0.106&CDS=1-1653
1448	OG0001448	YGL172W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.137&CDS=1-1596
1449	OG0001449	YGL173C	snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.84-mRNA-1_1&gene=snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.84&CDS=1-4335
1450	OG0001450	YGL174W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.138&CDS=1-759
1451	OG0001451	YGL178W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-2.139&CDS=1-1950
1452	OG0001452	YGL179C	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.22&CDS=1-3807
1453	OG0001453	YGL180W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.43-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-5.43&CDS=1-2625
1454	OG0001454	YGL181W	augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-3.19&CDS=1-1344
1455	OG0001455	YGL186C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-2.21&CDS=1-1668
1456	OG0001456	YGL187C	maker-NODE_4_length_879252_cov_12.1493_ID_2583-snap-gene-2.51-mRNA-1_1&gene=maker-NODE_4_length_879252_cov_12.1493_ID_2583-snap-gene-2.51&CDS=1-780
1457	OG0001457	YGL190C	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.20&CDS=1-1521
1458	OG0001458	YGL191W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.43&CDS=1-411
1459	OG0001459	YGL192W	maker-NODE_4_length_879252_cov_12.1493_ID_2583-augustus-gene-2.155-mRNA-1_1&gene=maker-NODE_4_length_879252_cov_12.1493_ID_2583-augustus-gene-2.155&CDS=1-1632
1460	OG0001460	YGL194C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-5.1-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-5.1&CDS=1-3360
1461	OG0001461	YGL195W	augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.35&CDS=1-8211
1462	OG0001462	YGL196W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-2.37&CDS=1-1272
1463	OG0001463	YGL198W	augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.38&CDS=1-948
1464	OG0001464	YGL200C	augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-2.22&CDS=1-606
1465	OG0001465	YGL201C	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-4.41-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-4.41&CDS=1-2814
1466	OG0001466	YGL202W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.39-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.39&CDS=1-4380
1467	OG0001467	YGL206C	augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-3.32-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-3.32&CDS=1-6054
1468	OG0001468	YGL207W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-1.145&CDS=1-3096
1469	OG0001469	YGL211W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.15&CDS=1-1134
1470	OG0001470	YGL213C	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-7.239-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-7.239&CDS=1-1161
