	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035037_Candida_montana
1668	OG0001668	YGR231C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-1.75&CDS=1-912
1669	OG0001669	YGR232W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-1.56&CDS=1-714
1670	OG0001670	YGR233C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-1.132&CDS=1-3234
1671	OG0001671	YGR234W	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-5.49-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-5.49&CDS=1-1242
1672	OG0001672	YGR235C	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-1.117&CDS=1-645
1673	OG0001673	YGR237C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-0.76&CDS=1-1707
1674	OG0001674	YGR240C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.62-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.62&CDS=1-2883
1675	OG0001675	YGR244C	augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-2.86&CDS=1-1299
1676	OG0001676	YGR245C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.69&CDS=1-2202
1677	OG0001677	YGR246C	maker-NODE_6_length_737178_cov_21.3816_ID_11-snap-gene-0.77-mRNA-1_1&gene=maker-NODE_6_length_737178_cov_21.3816_ID_11-snap-gene-0.77&CDS=1-2028
1678	OG0001678	YGR247W	maker-NODE_2_length_1027597_cov_21.5416_ID_3-augustus-gene-1.89-mRNA-1_1&gene=maker-NODE_2_length_1027597_cov_21.5416_ID_3-augustus-gene-1.89&CDS=1-615
1679	OG0001679	YGR251W	augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-2.64&CDS=1-600
1680	OG0001680	YGR252W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.66&CDS=1-1350
1681	OG0001681	YGR253C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.51&CDS=1-762
1682	OG0001682	YGR254W	augustus_masked-NODE_16_length_279875_cov_21.5789_ID_31-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_16_length_279875_cov_21.5789_ID_31-processed-gene-1.22&CDS=1-1308
1683	OG0001683	YGR255C	augustus_masked-NODE_9_length_624420_cov_24.2558_ID_17-processed-gene-5.180-mRNA-1_1&gene=augustus_masked-NODE_9_length_624420_cov_24.2558_ID_17-processed-gene-5.180&CDS=1-1413
1684	OG0001684	YGR257C	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-1.137&CDS=1-759
1685	OG0001685	YGR258C	maker-NODE_22_length_186515_cov_21.886_ID_43-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_22_length_186515_cov_21.886_ID_43-snap-gene-0.1&CDS=1-3030
1686	OG0001686	YGR261C	augustus_masked-NODE_24_length_139511_cov_22.8943_ID_47-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_24_length_139511_cov_22.8943_ID_47-processed-gene-0.86&CDS=1-2391
1687	OG0001687	YGR262C	augustus_masked-NODE_15_length_311180_cov_37.0353_ID_29-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-NODE_15_length_311180_cov_37.0353_ID_29-processed-gene-1.1&CDS=1-864
1688	OG0001688	YGR264C	maker-NODE_15_length_311180_cov_37.0353_ID_29-augustus-gene-1.111-mRNA-1_1&gene=maker-NODE_15_length_311180_cov_37.0353_ID_29-augustus-gene-1.111&CDS=1-4980
1689	OG0001689	YGR266W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.18&CDS=1-2049
1690	OG0001690	YGR267C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.38&CDS=1-987
1691	OG0001691	YGR270W	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.204-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.204&CDS=1-5361
1692	OG0001692	YGR271C-A	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.21&CDS=1-699
1693	OG0001693	YGR271W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.40&CDS=1-5796
1694	OG0001694	YGR274C	augustus_masked-NODE_17_length_267852_cov_39.6876_ID_33-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_17_length_267852_cov_39.6876_ID_33-processed-gene-0.7&CDS=1-2781
1695	OG0001695	YGR276C	augustus_masked-NODE_17_length_267852_cov_39.6876_ID_33-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_17_length_267852_cov_39.6876_ID_33-processed-gene-0.6&CDS=1-1710
1696	OG0001696	YGR277C	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.219-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.219&CDS=1-891
1697	OG0001697	YGR278W	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.189-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.189&CDS=1-2142
1698	OG0001698	YGR280C	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.221-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.221&CDS=1-858
1699	OG0001699	YGR282C	augustus_masked-NODE_18_length_257630_cov_25.7881_ID_35-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-NODE_18_length_257630_cov_25.7881_ID_35-processed-gene-1.156&CDS=1-927
1700	OG0001700	YGR285C	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-0.119&CDS=1-1284
1701	OG0001701	YGR286C	augustus_masked-NODE_9_length_624420_cov_24.2558_ID_17-processed-gene-2.130-mRNA-1_1&gene=augustus_masked-NODE_9_length_624420_cov_24.2558_ID_17-processed-gene-2.130&CDS=1-1212
1702	OG0001702	YHL002W	maker-NODE_10_length_454652_cov_34.2411_ID_19-augustus-gene-3.82-mRNA-1_1&gene=maker-NODE_10_length_454652_cov_34.2411_ID_19-augustus-gene-3.82&CDS=1-2196
1703	OG0001703	YHL003C	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.214-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.214&CDS=1-1203
1704	OG0001704	YHL004W	snap_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.25-mRNA-1_1&gene=snap_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.25&CDS=1-1197
1705	OG0001705	YHL007C	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.212-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.212&CDS=1-3438
1706	OG0001706	YHL009C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-6.12&CDS=1-753
1707	OG0001707	YHL010C	snap_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.107&CDS=1-1632
1708	OG0001708	YHL011C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-0.61&CDS=1-960
1709	OG0001709	YHL013C	augustus_masked-NODE_23_length_147361_cov_47.2581_ID_45-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_23_length_147361_cov_47.2581_ID_45-processed-gene-0.48&CDS=1-924
1710	OG0001710	YHL016C	augustus_masked-NODE_19_length_256665_cov_23.3304_ID_37-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_19_length_256665_cov_23.3304_ID_37-processed-gene-1.101&CDS=1-2172
1711	OG0001711	YHL018W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-3.9-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-3.9&CDS=1-318
1712	OG0001712	YHL020C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-3.34&CDS=1-1281
1713	OG0001713	YHL021C	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-5.50-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-5.50&CDS=1-1305
1714	OG0001714	YHL022C	snap_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.186-mRNA-1_1&gene=snap_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.186&CDS=1-1020
1715	OG0001715	YHL023C	augustus_masked-NODE_15_length_311180_cov_37.0353_ID_29-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_15_length_311180_cov_37.0353_ID_29-processed-gene-1.44&CDS=1-2115
1716	OG0001716	YHL024W	maker-NODE_5_length_745227_cov_21.5169_ID_9-augustus-gene-6.232-mRNA-1_1&gene=maker-NODE_5_length_745227_cov_21.5169_ID_9-augustus-gene-6.232&CDS=1-1887
1717	OG0001717	YHL027W	augustus_masked-NODE_20_length_235942_cov_20.2595_ID_39-processed-gene-1.177-mRNA-1_1&gene=augustus_masked-NODE_20_length_235942_cov_20.2595_ID_39-processed-gene-1.177&CDS=1-1617
1718	OG0001718	YHL029C	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-3.142-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-3.142&CDS=1-1413
1719	OG0001719	YHL030W	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-3.123-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-3.123&CDS=1-6678
1720	OG0001720	YHL031C	augustus_masked-NODE_4_length_770689_cov_28.8974_ID_7-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_4_length_770689_cov_28.8974_ID_7-processed-gene-3.115&CDS=1-651
1721	OG0001721	YHL032C	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-0.70&CDS=1-1812
1722	OG0001722	YHL036W	snap_masked-NODE_20_length_235942_cov_20.2595_ID_39-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_20_length_235942_cov_20.2595_ID_39-processed-gene-1.71&CDS=1-1650
1723	OG0001723	YHL040C	augustus_masked-NODE_4_length_770689_cov_28.8974_ID_7-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_4_length_770689_cov_28.8974_ID_7-processed-gene-0.28&CDS=1-1872
1724	OG0001724	YHR001W-A	augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.187-mRNA-1_1&gene=augustus_masked-NODE_10_length_454652_cov_34.2411_ID_19-processed-gene-3.187&CDS=1-234
1725	OG0001725	YHR002W	augustus_masked-NODE_19_length_256665_cov_23.3304_ID_37-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_19_length_256665_cov_23.3304_ID_37-processed-gene-0.48&CDS=1-1143
1726	OG0001726	YHR004C	augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-0.34&CDS=1-1272
1727	OG0001727	YHR005C	snap_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-1.106&CDS=1-1356
1728	OG0001728	YHR005C-A	snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-1.22&CDS=1-279
1729	OG0001729	YHR007C	augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-2.186-mRNA-1_1&gene=augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-2.186&CDS=1-1575
1730	OG0001730	YHR009C	genemark-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.65-mRNA-1_1&gene=genemark-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.65&CDS=1-1515
1731	OG0001731	YHR011W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.36&CDS=1-1692
1732	OG0001732	YHR012W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.32-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.32&CDS=1-663
1733	OG0001733	YHR013C	snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.115-mRNA-1_1&gene=snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.115&CDS=1-1131
1734	OG0001734	YHR018C	maker-NODE_12_length_325957_cov_37.5909_ID_23-augustus-gene-2.196-mRNA-1_1&gene=maker-NODE_12_length_325957_cov_37.5909_ID_23-augustus-gene-2.196&CDS=1-2241
1735	OG0001735	YHR019C	augustus_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-2.78&CDS=1-1650
1736	OG0001736	YHR020W	augustus_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-2.104-mRNA-1_1&gene=augustus_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-2.104&CDS=1-2031
1737	OG0001737	YHR023W	genemark-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.103&CDS=1-9042
1738	OG0001738	YHR024C	augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.188-mRNA-1_1&gene=augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.188&CDS=1-1407
1739	OG0001739	YHR025W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.51-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.51&CDS=1-1071
1740	OG0001740	YHR026W	maker-NODE_6_length_737178_cov_21.3816_ID_11-augustus-gene-6.141-mRNA-1_1&gene=maker-NODE_6_length_737178_cov_21.3816_ID_11-augustus-gene-6.141&CDS=1-618
1741	OG0001741	YHR027C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.26-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.26&CDS=1-2901
1742	OG0001742	YHR028C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.25-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.25&CDS=1-2370
1743	OG0001743	YHR029C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-5.12-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-5.12&CDS=1-900
1744	OG0001744	YHR030C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.24-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.24&CDS=1-3600
1745	OG0001745	YHR034C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.13&CDS=1-1008
1746	OG0001746	YHR038W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.36-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.36&CDS=1-744
1747	OG0001747	YHR039C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.63-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.63&CDS=1-1902
1748	OG0001748	YHR039C-A	genemark-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.131-mRNA-1_1&gene=genemark-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.131&CDS=1-342
1749	OG0001749	YHR040W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.37-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.37&CDS=1-576
1750	OG0001750	YHR042W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.48&CDS=1-2013
1751	OG0001751	YHR045W	augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.256-mRNA-1_1&gene=augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.256&CDS=1-1299
1752	OG0001752	YHR048W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.47-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.47&CDS=1-1488
1753	OG0001753	YHR049W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-8.116-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-8.116&CDS=1-714
1754	OG0001754	YHR051W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.22-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.22&CDS=1-456
1755	OG0001755	YHR052W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.23-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.23&CDS=1-1221
1756	OG0001756	YHR059W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.4-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-4.4&CDS=1-399
1757	OG0001757	YHR060W	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-13.73-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-13.73&CDS=1-702
1758	OG0001758	YHR064C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.14-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.14&CDS=1-1629
1759	OG0001759	YHR065C	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.42-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.42&CDS=1-1464
1760	OG0001760	YHR067W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.27&CDS=1-822
1761	OG0001761	YHR068W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-3.50-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-3.50&CDS=1-1146
1762	OG0001762	YHR069C	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.49&CDS=1-1647
1763	OG0001763	YHR070W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.30&CDS=1-1347
1764	OG0001764	YHR071W	augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.183-mRNA-1_1&gene=augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.183&CDS=1-669
1765	OG0001765	YHR072W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-3.47-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-3.47&CDS=1-2172
1766	OG0001766	YHR072W-A	snap_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.189-mRNA-1_1&gene=snap_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.189&CDS=1-177
1767	OG0001767	YHR073W	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-0.84&CDS=1-2457
1768	OG0001768	YHR074W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.14&CDS=1-2136
1769	OG0001769	YHR075C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-1.36&CDS=1-1104
1770	OG0001770	YHR076W	augustus_masked-NODE_9_length_624420_cov_24.2558_ID_17-processed-gene-5.148-mRNA-1_1&gene=augustus_masked-NODE_9_length_624420_cov_24.2558_ID_17-processed-gene-5.148&CDS=1-1029
1771	OG0001771	YHR077C	augustus_masked-NODE_9_length_624420_cov_24.2558_ID_17-processed-gene-5.152-mRNA-1_1&gene=augustus_masked-NODE_9_length_624420_cov_24.2558_ID_17-processed-gene-5.152&CDS=1-2982
1772	OG0001772	YHR078W	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-14.90-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-14.90&CDS=1-1236
1773	OG0001773	YHR079C	genemark-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-2.71-mRNA-1_1&gene=genemark-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-2.71&CDS=1-3288
1774	OG0001774	YHR081W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-8.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-8.24&CDS=1-582
1775	OG0001775	YHR082C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-8.22-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-8.22&CDS=1-2298
1776	OG0001776	YHR084W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-8.21-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-8.21&CDS=1-1875
1777	OG0001777	YHR085W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.55-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.55&CDS=1-1053
1778	OG0001778	YHR086W	augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-1.83&CDS=1-1344
1779	OG0001779	YHR087W	augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-1.92&CDS=1-327
