	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034622_Pichia_occidentalis
1821	OG0001821	YJL079C	snap_masked-NODE_12_length_279119_cov_14.1565_ID_23-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_12_length_279119_cov_14.1565_ID_23-processed-gene-0.93&CDS=1-813
1822	OG0001822	YJL080C	snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.156-mRNA-1_1&gene=snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.156&CDS=1-3072
1823	OG0001823	YJL081C	genemark-NODE_80_length_34662_cov_16.1382_ID_159-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_80_length_34662_cov_16.1382_ID_159-processed-gene-0.21&CDS=1-1515
1824	OG0001824	YJL085W	genemark-NODE_48_length_87780_cov_16.8063_ID_95-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_48_length_87780_cov_16.8063_ID_95-processed-gene-0.81&CDS=1-1776
1825	OG0001825	YJL087C	snap_masked-NODE_48_length_87780_cov_16.8063_ID_95-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_48_length_87780_cov_16.8063_ID_95-processed-gene-0.18&CDS=1-2451
1826	OG0001826	YJL088W	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.196-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.196&CDS=1-999
1827	OG0001827	YJL090C	snap_masked-NODE_23_length_160100_cov_17.154_ID_45-processed-gene-0.206-mRNA-1_1&gene=snap_masked-NODE_23_length_160100_cov_17.154_ID_45-processed-gene-0.206&CDS=1-1869
1828	OG0001828	YJL092W	snap_masked-NODE_17_length_177823_cov_14.5037_ID_33-processed-gene-0.181-mRNA-1_1&gene=snap_masked-NODE_17_length_177823_cov_14.5037_ID_33-processed-gene-0.181&CDS=1-2424
1829	OG0001829	YJL093C	snap_masked-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.25&CDS=1-2550
1830	OG0001830	YJL094C	genemark-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.45&CDS=1-2376
1831	OG0001831	YJL097W	maker-NODE_12_length_279119_cov_14.1565_ID_23-augustus-gene-1.260-mRNA-1_1&gene=maker-NODE_12_length_279119_cov_14.1565_ID_23-augustus-gene-1.260&CDS=1-1134
1832	OG0001832	YJL101C	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-0.128&CDS=1-1980
1833	OG0001833	YJL102W	snap_masked-NODE_52_length_75054_cov_17.1998_ID_103-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_52_length_75054_cov_17.1998_ID_103-processed-gene-0.83&CDS=1-2589
1834	OG0001834	YJL104W	snap_masked-NODE_13_length_248499_cov_14.793_ID_25-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_13_length_248499_cov_14.793_ID_25-processed-gene-0.18&CDS=1-432
1835	OG0001835	YJL106W	snap_masked-NODE_13_length_248499_cov_14.793_ID_25-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_13_length_248499_cov_14.793_ID_25-processed-gene-1.138&CDS=1-2091
1836	OG0001836	YJL109C	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.128&CDS=1-5343
1837	OG0001837	YJL111W	augustus_masked-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.190-mRNA-1_1&gene=augustus_masked-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.190&CDS=1-6411
1838	OG0001838	YJL115W	maker-NODE_27_length_148224_cov_15.9955_ID_53-snap-gene-0.79-mRNA-1_1&gene=maker-NODE_27_length_148224_cov_15.9955_ID_53-snap-gene-0.79&CDS=1-3174
1839	OG0001839	YJL116C	snap_masked-NODE_42_length_95905_cov_13.8637_ID_83-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_42_length_95905_cov_13.8637_ID_83-processed-gene-0.34&CDS=1-1101
1840	OG0001840	YJL117W	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.42&CDS=1-1125
1841	OG0001841	YJL121C	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.94-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.94&CDS=1-699
1842	OG0001842	YJL122W	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.95-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.95&CDS=1-429
1843	OG0001843	YJL123C	genemark-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.88&CDS=1-1425
1844	OG0001844	YJL125C	augustus_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.27&CDS=1-1932
1845	OG0001845	YJL126W	genemark-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.105&CDS=1-1320
1846	OG0001846	YJL127C	snap_masked-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-1.17-mRNA-1_1&gene=snap_masked-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-1.17&CDS=1-1788
1847	OG0001847	YJL128C	snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-0.83&CDS=1-2352
1848	OG0001848	YJL130C	snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.18&CDS=1-6672
1849	OG0001849	YJL131C	augustus_masked-NODE_61_length_59308_cov_19.0804_ID_121-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_61_length_59308_cov_19.0804_ID_121-processed-gene-0.31&CDS=1-1269
1850	OG0001850	YJL132W	snap_masked-NODE_103_length_14213_cov_16.1311_ID_205-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_103_length_14213_cov_16.1311_ID_205-processed-gene-0.22&CDS=1-2340
1851	OG0001851	YJL140W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.225-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.225&CDS=1-573
1852	OG0001852	YJL141C	maker-NODE_10_length_288871_cov_13.1341_ID_19-snap-gene-1.269-mRNA-1_1&gene=maker-NODE_10_length_288871_cov_13.1341_ID_19-snap-gene-1.269&CDS=1-3852
1853	OG0001853	YJL143W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.226-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.226&CDS=1-477
1854	OG0001854	YJL148W	snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.118&CDS=1-750
1855	OG0001855	YJL153C	snap_masked-NODE_78_length_37282_cov_13.3296_ID_155-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_78_length_37282_cov_13.3296_ID_155-processed-gene-0.37&CDS=1-1572
1856	OG0001856	YJL154C	augustus_masked-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.140&CDS=1-2580
1857	OG0001857	YJL155C	snap_masked-NODE_24_length_154291_cov_16.9242_ID_47-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_24_length_154291_cov_16.9242_ID_47-processed-gene-0.25&CDS=1-1371
1858	OG0001858	YJL156C	genemark-NODE_24_length_154291_cov_16.9242_ID_47-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_24_length_154291_cov_16.9242_ID_47-processed-gene-0.144&CDS=1-2748
1859	OG0001859	YJL163C	snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.60&CDS=1-1986
1860	OG0001860	YJL166W	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.134-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-3.134&CDS=1-276
1861	OG0001861	YJL167W	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.32-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.32&CDS=1-1053
1862	OG0001862	YJL168C	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.64-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.64&CDS=1-2271
1863	OG0001863	YJL171C	maker-NODE_2_length_426856_cov_13.6764_ID_3-snap-gene-1.3-mRNA-1_1&gene=maker-NODE_2_length_426856_cov_13.6764_ID_3-snap-gene-1.3&CDS=1-2388
1864	OG0001864	YJL174W	snap_masked-NODE_53_length_74432_cov_16.8354_ID_105-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_53_length_74432_cov_16.8354_ID_105-processed-gene-0.4&CDS=1-831
1865	OG0001865	YJL176C	snap_masked-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-1.33&CDS=1-2742
1866	OG0001866	YJL178C	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.183-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.183&CDS=1-789
1867	OG0001867	YJL179W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.179-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.179&CDS=1-339
1868	OG0001868	YJL180C	genemark-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-0.50&CDS=1-1014
1869	OG0001869	YJL183W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.182-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.182&CDS=1-1407
1870	OG0001870	YJL184W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-0.124&CDS=1-354
1871	OG0001871	YJL187C	maker-NODE_14_length_241051_cov_15.2247_ID_27-snap-gene-0.52-mRNA-1_1&gene=maker-NODE_14_length_241051_cov_15.2247_ID_27-snap-gene-0.52&CDS=1-4101
1872	OG0001872	YJL189W	augustus_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.109&CDS=1-213
1873	OG0001873	YJL194W	snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.42&CDS=1-1761
1874	OG0001874	YJL197W	snap_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.60&CDS=1-4071
1875	OG0001875	YJL200C	snap_masked-NODE_28_length_136305_cov_23.9313_ID_55-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_28_length_136305_cov_23.9313_ID_55-processed-gene-0.142&CDS=1-2364
1876	OG0001876	YJL201W	genemark-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.105&CDS=1-2097
1877	OG0001877	YJL204C	snap_masked-NODE_42_length_95905_cov_13.8637_ID_83-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_42_length_95905_cov_13.8637_ID_83-processed-gene-0.5&CDS=1-3000
1878	OG0001878	YJL205C	augustus_masked-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.66&CDS=1-201
1879	OG0001879	YJL207C	genemark-NODE_54_length_70433_cov_14.1979_ID_107-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_54_length_70433_cov_14.1979_ID_107-processed-gene-0.32&CDS=1-6879
1880	OG0001880	YJL208C	genemark-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.144&CDS=1-987
1881	OG0001881	YJR001W	snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-0.86&CDS=1-1785
1882	OG0001882	YJR003C	snap_masked-NODE_68_length_43685_cov_12.8719_ID_135-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_68_length_43685_cov_12.8719_ID_135-processed-gene-0.62&CDS=1-1623
1883	OG0001883	YJR006W	snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.207-mRNA-1_1&gene=snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.207&CDS=1-1428
1884	OG0001884	YJR007W	snap_masked-NODE_76_length_38408_cov_16.0442_ID_151-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_76_length_38408_cov_16.0442_ID_151-processed-gene-0.14&CDS=1-921
1885	OG0001885	YJR008W	genemark-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.104&CDS=1-945
1886	OG0001886	YJR010W	snap_masked-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.14&CDS=1-1650
1887	OG0001887	YJR013W	snap_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.70&CDS=1-1332
1888	OG0001888	YJR014W	snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-0.43&CDS=1-549
1889	OG0001889	YJR016C	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.12-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.12&CDS=1-1767
1890	OG0001890	YJR019C	snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-2.125-mRNA-1_1&gene=snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-2.125&CDS=1-1206
1891	OG0001891	YJR022W	genemark-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-3.94-mRNA-1_1&gene=genemark-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-3.94&CDS=1-306
1892	OG0001892	YJR024C	snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-3.53-mRNA-1_1&gene=snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-3.53&CDS=1-1053
1893	OG0001893	YJR025C	snap_masked-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_55_length_68333_cov_13.5349_ID_109-processed-gene-0.64&CDS=1-507
1894	OG0001894	YJR032W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-0.130&CDS=1-1152
1895	OG0001895	YJR033C	snap_masked-NODE_69_length_42866_cov_14.0167_ID_137-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_69_length_42866_cov_14.0167_ID_137-processed-gene-0.18&CDS=1-4593
1896	OG0001896	YJR034W	snap_masked-NODE_69_length_42866_cov_14.0167_ID_137-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_69_length_42866_cov_14.0167_ID_137-processed-gene-0.6&CDS=1-324
1897	OG0001897	YJR035W	genemark-NODE_69_length_42866_cov_14.0167_ID_137-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_69_length_42866_cov_14.0167_ID_137-processed-gene-0.27&CDS=1-3585
1898	OG0001898	YJR036C	snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.142&CDS=1-2658
1899	OG0001899	YJR040W	snap_masked-NODE_66_length_46008_cov_17.6833_ID_131-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_66_length_46008_cov_17.6833_ID_131-processed-gene-0.9&CDS=1-2325
1900	OG0001900	YJR042W	snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.145-mRNA-1_1&gene=snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.145&CDS=1-3573
1901	OG0001901	YJR044C	snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.150&CDS=1-426
1902	OG0001902	YJR045C	snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.128&CDS=1-1929
1903	OG0001903	YJR050W	snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.111&CDS=1-675
1904	OG0001904	YJR052W	snap_masked-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.11&CDS=1-1731
1905	OG0001905	YJR055W	genemark-NODE_66_length_46008_cov_17.6833_ID_131-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_66_length_46008_cov_17.6833_ID_131-processed-gene-0.49&CDS=1-474
1906	OG0001906	YJR056C	snap_masked-NODE_13_length_248499_cov_14.793_ID_25-processed-gene-1.195-mRNA-1_1&gene=snap_masked-NODE_13_length_248499_cov_14.793_ID_25-processed-gene-1.195&CDS=1-915
1907	OG0001907	YJR057W	snap_masked-NODE_64_length_46996_cov_12.8187_ID_127-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_64_length_46996_cov_12.8187_ID_127-processed-gene-0.1&CDS=1-618
1908	OG0001908	YJR058C	snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.208-mRNA-1_1&gene=snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.208&CDS=1-438
1909	OG0001909	YJR060W	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.33-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.33&CDS=1-1242
1910	OG0001910	YJR062C	genemark-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.159-mRNA-1_1&gene=genemark-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.159&CDS=1-1023
1911	OG0001911	YJR063W	snap_masked-NODE_93_length_22162_cov_13.3392_ID_185-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_93_length_22162_cov_13.3392_ID_185-processed-gene-0.4&CDS=1-369
1912	OG0001912	YJR064W	snap_masked-NODE_93_length_22162_cov_13.3392_ID_185-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_93_length_22162_cov_13.3392_ID_185-processed-gene-0.1&CDS=1-1737
1913	OG0001913	YJR065C	snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.117-mRNA-1_1&gene=snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.117&CDS=1-1329
1914	OG0001914	YJR068W	snap_masked-NODE_21_length_167276_cov_13.7398_ID_41-processed-gene-0.203-mRNA-1_1&gene=snap_masked-NODE_21_length_167276_cov_13.7398_ID_41-processed-gene-0.203&CDS=1-1008
1915	OG0001915	YJR069C	snap_masked-NODE_87_length_28018_cov_15.8316_ID_173-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_87_length_28018_cov_15.8316_ID_173-processed-gene-0.3&CDS=1-585
1916	OG0001916	YJR070C	snap_masked-NODE_93_length_22162_cov_13.3392_ID_185-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_93_length_22162_cov_13.3392_ID_185-processed-gene-0.0&CDS=1-942
1917	OG0001917	YJR072C	snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.173-mRNA-1_1&gene=snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.173&CDS=1-1179
1918	OG0001918	YJR073C	snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.21&CDS=1-609
1919	OG0001919	YJR074W	snap_masked-NODE_88_length_27557_cov_15.0037_ID_175-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_88_length_27557_cov_15.0037_ID_175-processed-gene-0.33&CDS=1-567
1920	OG0001920	YJR075W	snap_masked-NODE_23_length_160100_cov_17.154_ID_45-processed-gene-0.205-mRNA-1_1&gene=snap_masked-NODE_23_length_160100_cov_17.154_ID_45-processed-gene-0.205&CDS=1-1260
1921	OG0001921	YJR076C	snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.20&CDS=1-1230
1922	OG0001922	YJR077C	snap_masked-NODE_45_length_93823_cov_19.417_ID_89-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_45_length_93823_cov_19.417_ID_89-processed-gene-0.27&CDS=1-933
1923	OG0001923	YJR078W	snap_masked-NODE_26_length_148938_cov_14.7594_ID_51-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_26_length_148938_cov_14.7594_ID_51-processed-gene-0.23&CDS=1-1401
1924	OG0001924	YJR084W	snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.153-mRNA-1_1&gene=snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.153&CDS=1-1317
1925	OG0001925	YJR086W	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.17-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.17&CDS=1-519
1926	OG0001926	YJR089W	maker-NODE_29_length_136136_cov_17.0007_ID_57-augustus-gene-0.201-mRNA-1_1&gene=maker-NODE_29_length_136136_cov_17.0007_ID_57-augustus-gene-0.201&CDS=1-2958
1927	OG0001927	YJR090C	genemark-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.80&CDS=1-2544
1928	OG0001928	YJR092W	snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.158&CDS=1-4536
1929	OG0001929	YJR093C	snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.130&CDS=1-1248
1930	OG0001930	YJR095W	snap_masked-NODE_34_length_122449_cov_15.1049_ID_67-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_34_length_122449_cov_15.1049_ID_67-processed-gene-0.115&CDS=1-957
1931	OG0001931	YJR096W	snap_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.38&CDS=1-822
1932	OG0001932	YJR097W	genemark-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.92&CDS=1-567
1933	OG0001933	YJR098C	snap_masked-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_47_length_89715_cov_13.6552_ID_93-processed-gene-0.34&CDS=1-3045
1934	OG0001934	YJR099W	snap_masked-NODE_71_length_41429_cov_21.1027_ID_141-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_71_length_41429_cov_21.1027_ID_141-processed-gene-0.5&CDS=1-699
1935	OG0001935	YJR100C	snap_masked-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.116&CDS=1-1083
1936	OG0001936	YJR101W	snap_masked-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.94&CDS=1-765
1937	OG0001937	YJR102C	genemark-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_44_length_94838_cov_14.304_ID_87-processed-gene-0.3&CDS=1-690
