	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034654_Aciculoconidium_aculeatum
2043	OG0002043	YJR052W	augustus_masked-NODE_54_length_99570_cov_37.5858_ID_107-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_54_length_99570_cov_37.5858_ID_107-processed-gene-0.20&CDS=1-1446
2044	OG0002044	YJR053W	augustus_masked-NODE_42_length_144261_cov_33.5316_ID_83-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_42_length_144261_cov_33.5316_ID_83-processed-gene-0.40&CDS=1-1983
2045	OG0002045	YJR055W	snap_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-6.75-mRNA-1_1&gene=snap_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-6.75&CDS=1-447
2046	OG0002046	YJR056C	augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-2.98&CDS=1-690
2047	OG0002047	YJR057W	augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-3.150-mRNA-1_1&gene=augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-3.150&CDS=1-624
2048	OG0002048	YJR058C	augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-3.173-mRNA-1_1&gene=augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-3.173&CDS=1-435
2049	OG0002049	YJR060W	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.212-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.212&CDS=1-750
2050	OG0002050	YJR062C	augustus_masked-NODE_63_length_78351_cov_35.6797_ID_125-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_63_length_78351_cov_35.6797_ID_125-processed-gene-0.22&CDS=1-996
2051	OG0002051	YJR063W	augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-2.118&CDS=1-369
2052	OG0002052	YJR064W	augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-2.117&CDS=1-1647
2053	OG0002053	YJR068W	augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-2.43&CDS=1-1032
2054	OG0002054	YJR069C	augustus_masked-NODE_31_length_166713_cov_36.2454_ID_61-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-NODE_31_length_166713_cov_36.2454_ID_61-processed-gene-0.170&CDS=1-576
2055	OG0002055	YJR070C	augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-2.99&CDS=1-972
2056	OG0002056	YJR072C	augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-1.138&CDS=1-1131
2057	OG0002057	YJR073C	augustus_masked-NODE_36_length_155941_cov_32.38_ID_71-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_36_length_155941_cov_32.38_ID_71-processed-gene-0.72&CDS=1-651
2058	OG0002058	YJR074W	augustus_masked-NODE_16_length_320525_cov_33.7835_ID_31-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_16_length_320525_cov_33.7835_ID_31-processed-gene-1.8&CDS=1-528
2059	OG0002059	YJR075W	augustus_masked-NODE_16_length_320525_cov_33.7835_ID_31-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_16_length_320525_cov_33.7835_ID_31-processed-gene-1.12&CDS=1-1185
2060	OG0002060	YJR076C	augustus_masked-NODE_6_length_411934_cov_33.9477_ID_11-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_6_length_411934_cov_33.9477_ID_11-processed-gene-0.107&CDS=1-1242
2061	OG0002061	YJR077C	augustus_masked-NODE_59_length_86289_cov_33.4173_ID_117-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_59_length_86289_cov_33.4173_ID_117-processed-gene-0.9&CDS=1-921
2062	OG0002062	YJR084W	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.147&CDS=1-1287
2063	OG0002063	YJR085C	augustus_masked-NODE_50_length_120741_cov_34.4772_ID_99-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_50_length_120741_cov_34.4772_ID_99-processed-gene-0.102&CDS=1-321
2064	OG0002064	YJR086W	augustus_masked-NODE_43_length_136554_cov_31.962_ID_85-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_43_length_136554_cov_31.962_ID_85-processed-gene-0.123&CDS=1-264
2065	OG0002065	YJR088C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.146-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.146&CDS=1-699
2066	OG0002066	YJR090C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.185-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.185&CDS=1-2172
2067	OG0002067	YJR092W	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.188-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.188&CDS=1-5409
2068	OG0002068	YJR093C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.187-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.187&CDS=1-666
2069	OG0002069	YJR095W	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.177-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.177&CDS=1-912
2070	OG0002070	YJR096W	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-0.106&CDS=1-840
2071	OG0002071	YJR097W	augustus_masked-NODE_64_length_77979_cov_32.7884_ID_127-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_64_length_77979_cov_32.7884_ID_127-processed-gene-0.83&CDS=1-495
2072	OG0002072	YJR098C	maker-NODE_22_length_218679_cov_35.0764_ID_43-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_22_length_218679_cov_35.0764_ID_43-snap-gene-0.0&CDS=1-2229
2073	OG0002073	YJR099W	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-6.6-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-6.6&CDS=1-690
2074	OG0002074	YJR100C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.176-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.176&CDS=1-990
2075	OG0002075	YJR101W	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.145-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.145&CDS=1-747
2076	OG0002076	YJR102C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.183-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-3.183&CDS=1-546
2077	OG0002077	YJR104C	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-7.227-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-7.227&CDS=1-462
2078	OG0002078	YJR105W	augustus_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-0.13&CDS=1-1041
2079	OG0002079	YJR107W	snap_masked-NODE_25_length_196586_cov_34.7554_ID_49-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_25_length_196586_cov_34.7554_ID_49-processed-gene-0.79&CDS=1-963
2080	OG0002080	YJR109C	augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-0.101&CDS=1-3444
2081	OG0002081	YJR110W	maker-NODE_15_length_329958_cov_33.9237_ID_29-augustus-gene-0.126-mRNA-1_1&gene=maker-NODE_15_length_329958_cov_33.9237_ID_29-augustus-gene-0.126&CDS=1-3030
2082	OG0002082	YJR111C	augustus_masked-NODE_15_length_329958_cov_33.9237_ID_29-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_15_length_329958_cov_33.9237_ID_29-processed-gene-0.113&CDS=1-1002
2083	OG0002083	YJR112W	genemark-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-0.31&CDS=1-606
2084	OG0002084	YJR112W-A	augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-2.56-mRNA-1_1&gene=augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-2.56&CDS=1-336
2085	OG0002085	YJR113C	snap_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-0.56&CDS=1-768
2086	OG0002086	YJR116W	augustus_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-0.31&CDS=1-813
2087	OG0002087	YJR117W	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-3.142-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-3.142&CDS=1-1335
2088	OG0002088	YJR118C	augustus_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-0.11&CDS=1-498
2089	OG0002089	YJR119C	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-3.144&CDS=1-2385
2090	OG0002090	YJR121W	maker-NODE_2_length_899148_cov_35.27_ID_3-augustus-gene-3.109-mRNA-1_1&gene=maker-NODE_2_length_899148_cov_35.27_ID_3-augustus-gene-3.109&CDS=1-1506
2091	OG0002091	YJR122W	augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.1&CDS=1-1311
2092	OG0002092	YJR123W	augustus_masked-NODE_71_length_71194_cov_36.5473_ID_141-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_71_length_71194_cov_36.5473_ID_141-processed-gene-0.66&CDS=1-657
2093	OG0002093	YJR126C	augustus_masked-NODE_84_length_48641_cov_32.8833_ID_167-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_84_length_48641_cov_32.8833_ID_167-processed-gene-0.37&CDS=1-2301
2094	OG0002094	YJR129C	augustus_masked-NODE_46_length_125620_cov_33.9717_ID_91-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_46_length_125620_cov_33.9717_ID_91-processed-gene-0.18&CDS=1-1044
2095	OG0002095	YJR131W	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-2.29&CDS=1-1854
2096	OG0002096	YJR132W	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-2.109&CDS=1-3114
2097	OG0002097	YJR135W-A	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-3.35&CDS=1-270
2098	OG0002098	YJR137C	snap_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-5.108-mRNA-1_1&gene=snap_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-5.108&CDS=1-4209
2099	OG0002099	YJR138W	maker-NODE_28_length_181478_cov_35.4096_ID_55-snap-gene-0.5-mRNA-1_1&gene=maker-NODE_28_length_181478_cov_35.4096_ID_55-snap-gene-0.5&CDS=1-4266
2100	OG0002100	YJR139C	augustus_masked-NODE_28_length_181478_cov_35.4096_ID_55-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_28_length_181478_cov_35.4096_ID_55-processed-gene-0.128&CDS=1-1074
2101	OG0002101	YJR140C	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-4.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-4.24&CDS=1-5457
2102	OG0002102	YJR141W	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-5.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-5.5&CDS=1-1029
2103	OG0002103	YJR142W	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-4.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-4.29&CDS=1-903
2104	OG0002104	YJR143C	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-5.1-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-5.1&CDS=1-2241
2105	OG0002105	YJR144W	augustus_masked-NODE_28_length_181478_cov_35.4096_ID_55-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_28_length_181478_cov_35.4096_ID_55-processed-gene-0.124&CDS=1-768
2106	OG0002106	YJR148W	augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.51-mRNA-1_1&gene=augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.51&CDS=1-1191
2107	OG0002107	YKL001C	augustus_masked-NODE_6_length_411934_cov_33.9477_ID_11-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_6_length_411934_cov_33.9477_ID_11-processed-gene-1.7&CDS=1-594
2108	OG0002108	YKL003C	augustus_masked-NODE_6_length_411934_cov_33.9477_ID_11-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_6_length_411934_cov_33.9477_ID_11-processed-gene-1.23&CDS=1-363
2109	OG0002109	YKL004W	augustus_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-1.127&CDS=1-1371
2110	OG0002110	YKL006C-A	snap_masked-NODE_32_length_166326_cov_37.3169_ID_63-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_32_length_166326_cov_37.3169_ID_63-processed-gene-0.49&CDS=1-291
2111	OG0002111	YKL007W	augustus_masked-NODE_32_length_166326_cov_37.3169_ID_63-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_32_length_166326_cov_37.3169_ID_63-processed-gene-0.128&CDS=1-762
2112	OG0002112	YKL009W	augustus_masked-NODE_23_length_218239_cov_32.4129_ID_45-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_23_length_218239_cov_32.4129_ID_45-processed-gene-1.39&CDS=1-687
2113	OG0002113	YKL010C	augustus_masked-NODE_32_length_166326_cov_37.3169_ID_63-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_32_length_166326_cov_37.3169_ID_63-processed-gene-0.129&CDS=1-4140
2114	OG0002114	YKL013C	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.187-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.187&CDS=1-2301
2115	OG0002115	YKL014C	maker-NODE_24_length_205090_cov_35.6791_ID_47-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_24_length_205090_cov_35.6791_ID_47-augustus-gene-0.4&CDS=1-5691
2116	OG0002116	YKL015W	augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.32&CDS=1-3195
2117	OG0002117	YKL016C	augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.40&CDS=1-525
2118	OG0002118	YKL017C	augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.35&CDS=1-2247
2119	OG0002119	YKL018W	augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.42&CDS=1-1023
2120	OG0002120	YKL019W	augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.53&CDS=1-897
2121	OG0002121	YKL021C	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.162-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.162&CDS=1-1299
2122	OG0002122	YKL022C	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.195-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.195&CDS=1-2106
2123	OG0002123	YKL024C	augustus_masked-NODE_19_length_260818_cov_32.8456_ID_37-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_19_length_260818_cov_32.8456_ID_37-processed-gene-1.125&CDS=1-804
2124	OG0002124	YKL025C	augustus_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-0.36&CDS=1-2181
2125	OG0002125	YKL027W	augustus_masked-NODE_17_length_317208_cov_34.3659_ID_33-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_17_length_317208_cov_34.3659_ID_33-processed-gene-2.38&CDS=1-1305
2126	OG0002126	YKL028W	augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.22&CDS=1-1059
2127	OG0002127	YKL029C	augustus_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-2.14&CDS=1-1836
2128	OG0002128	YKL030W	snap_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-2.74-mRNA-1_1&gene=snap_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-2.74&CDS=1-222
2129	OG0002129	YKL033W	snap_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-0.69&CDS=1-3378
2130	OG0002130	YKL033W-A	maker-NODE_18_length_287367_cov_35.4547_ID_35-augustus-gene-1.262-mRNA-1_1&gene=maker-NODE_18_length_287367_cov_35.4547_ID_35-augustus-gene-1.262&CDS=1-726
2131	OG0002131	YKL034W	augustus_masked-NODE_17_length_317208_cov_34.3659_ID_33-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_17_length_317208_cov_34.3659_ID_33-processed-gene-0.11&CDS=1-2103
2132	OG0002132	YKL035W	augustus_masked-NODE_50_length_120741_cov_34.4772_ID_99-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_50_length_120741_cov_34.4772_ID_99-processed-gene-0.109&CDS=1-1533
2133	OG0002133	YKL040C	augustus_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-0.27&CDS=1-723
2134	OG0002134	YKL041W	augustus_masked-NODE_64_length_77979_cov_32.7884_ID_127-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_64_length_77979_cov_32.7884_ID_127-processed-gene-0.79&CDS=1-657
2135	OG0002135	YKL043W	augustus_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-0.20&CDS=1-1182
2136	OG0002136	YKL045W	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.214-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-8.214&CDS=1-1521
2137	OG0002137	YKL047W	augustus_masked-NODE_69_length_72551_cov_34.0668_ID_137-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_69_length_72551_cov_34.0668_ID_137-processed-gene-0.19&CDS=1-1506
2138	OG0002138	YKL051W	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-6.15-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-6.15&CDS=1-885
2139	OG0002139	YKL053C-A	augustus_masked-NODE_25_length_196586_cov_34.7554_ID_49-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_25_length_196586_cov_34.7554_ID_49-processed-gene-0.140&CDS=1-264
2140	OG0002140	YKL055C	augustus_masked-NODE_7_length_403571_cov_37.4828_ID_13-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_7_length_403571_cov_37.4828_ID_13-processed-gene-1.35&CDS=1-711
2141	OG0002141	YKL056C	augustus_masked-NODE_7_length_403571_cov_37.4828_ID_13-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_7_length_403571_cov_37.4828_ID_13-processed-gene-1.21&CDS=1-501
2142	OG0002142	YKL058W	augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.50&CDS=1-372
2143	OG0002143	YKL059C	augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.24&CDS=1-1389
2144	OG0002144	YKL060C	augustus_masked-NODE_25_length_196586_cov_34.7554_ID_49-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_25_length_196586_cov_34.7554_ID_49-processed-gene-0.121&CDS=1-1080
2145	OG0002145	YKL064W	augustus_masked-NODE_47_length_124665_cov_34.7406_ID_93-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_47_length_124665_cov_34.7406_ID_93-processed-gene-0.19&CDS=1-3078
2146	OG0002146	YKL067W	augustus_masked-NODE_16_length_320525_cov_33.7835_ID_31-processed-gene-2.142-mRNA-1_1&gene=augustus_masked-NODE_16_length_320525_cov_33.7835_ID_31-processed-gene-2.142&CDS=1-453
2147	OG0002147	YKL069W	augustus_masked-NODE_23_length_218239_cov_32.4129_ID_45-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_23_length_218239_cov_32.4129_ID_45-processed-gene-1.38&CDS=1-504
2148	OG0002148	YKL070W	augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-0.23&CDS=1-675
2149	OG0002149	YKL073W	augustus_masked-NODE_76_length_61186_cov_34.9599_ID_151-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_76_length_61186_cov_34.9599_ID_151-processed-gene-0.24&CDS=1-2742
2150	OG0002150	YKL074C	augustus_masked-NODE_76_length_61186_cov_34.9599_ID_151-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_76_length_61186_cov_34.9599_ID_151-processed-gene-0.23&CDS=1-2166
2151	OG0002151	YKL077W	snap_masked-NODE_18_length_287367_cov_35.4547_ID_35-processed-gene-1.155-mRNA-1_1&gene=snap_masked-NODE_18_length_287367_cov_35.4547_ID_35-processed-gene-1.155&CDS=1-1344
2152	OG0002152	YKL078W	augustus_masked-NODE_31_length_166713_cov_36.2454_ID_61-processed-gene-0.188-mRNA-1_1&gene=augustus_masked-NODE_31_length_166713_cov_36.2454_ID_61-processed-gene-0.188&CDS=1-2466
2153	OG0002153	YKL080W	augustus_masked-NODE_29_length_176402_cov_34.2484_ID_57-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_29_length_176402_cov_34.2484_ID_57-processed-gene-0.115&CDS=1-1110
