	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034748_Lipomyces_oligophaga
1198	OG0001198	YFL026W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-18.50-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-18.50&CDS=1-1068
1199	OG0001199	YFL027C	maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-1.5-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-1.5&CDS=1-1500
1200	OG0001200	YFL028C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-6.39-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-6.39&CDS=1-885
1201	OG0001201	YFL030W	snap_masked-NODE_13_length_191982_cov_25.1951_ID_25-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_13_length_191982_cov_25.1951_ID_25-processed-gene-0.3&CDS=1-1338
1202	OG0001202	YFL033C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-14.53-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-14.53&CDS=1-5415
1203	OG0001203	YFL034W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-5.111-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-5.111&CDS=1-3219
1204	OG0001204	YFL036W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-16.120-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-16.120&CDS=1-4329
1205	OG0001205	YFL039C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-5.57-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-5.57&CDS=1-1080
1206	OG0001206	YFL044C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-10.146-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-10.146&CDS=1-954
1207	OG0001207	YFL045C	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-0.68&CDS=1-759
1208	OG0001208	YFL046W	augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-0.6&CDS=1-633
1209	OG0001209	YFL054C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.90-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.90&CDS=1-1107
1210	OG0001210	YFR002W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-11.144-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-11.144&CDS=1-2886
1211	OG0001211	YFR005C	augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-1.100&CDS=1-1485
1212	OG0001212	YFR006W	snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-5.23-mRNA-1_1&gene=snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-5.23&CDS=1-1440
1213	OG0001213	YFR009W	snap_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-3.71&CDS=1-2241
1214	OG0001214	YFR010W	maker-NODE_9_length_547499_cov_24.6718_ID_17-augustus-gene-2.56-mRNA-1_1&gene=maker-NODE_9_length_547499_cov_24.6718_ID_17-augustus-gene-2.56&CDS=1-1566
1215	OG0001215	YFR014C	snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-0.23&CDS=1-1293
1216	OG0001216	YFR015C	snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-3.135-mRNA-1_1&gene=snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-3.135&CDS=1-2124
1217	OG0001217	YFR016C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-2.135-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-2.135&CDS=1-2241
1218	OG0001218	YFR018C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-2.154-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-2.154&CDS=1-1176
1219	OG0001219	YFR019W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-6.39-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-6.39&CDS=1-5508
1220	OG0001220	YFR021W	maker-NODE_9_length_547499_cov_24.6718_ID_17-augustus-gene-4.93-mRNA-1_1&gene=maker-NODE_9_length_547499_cov_24.6718_ID_17-augustus-gene-4.93&CDS=1-1251
1221	OG0001221	YFR022W	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-6.47-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-6.47&CDS=1-1842
1222	OG0001222	YFR025C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-16.128-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-16.128&CDS=1-1170
1223	OG0001223	YFR027W	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.91&CDS=1-1146
1224	OG0001224	YFR028C	augustus_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-15.167-mRNA-1_1&gene=augustus_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-15.167&CDS=1-3003
1225	OG0001225	YFR029W	snap_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-0.9&CDS=1-2535
1226	OG0001226	YFR030W	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-5.111-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-5.111&CDS=1-3270
1227	OG0001227	YFR031C	maker-NODE_5_length_1291908_cov_25.0437_ID_9-augustus-gene-11.134-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-augustus-gene-11.134&CDS=1-3432
1228	OG0001228	YFR032C-A	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-12.280-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-12.280&CDS=1-183
1229	OG0001229	YFR033C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.52&CDS=1-354
1230	OG0001230	YFR034C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-12.42-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-12.42&CDS=1-2181
1231	OG0001231	YFR037C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.64&CDS=1-2511
1232	OG0001232	YFR038W	maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-9.85-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-9.85&CDS=1-2436
1233	OG0001233	YFR041C	snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-2.97&CDS=1-888
1234	OG0001234	YFR044C	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-7.75-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-7.75&CDS=1-1443
1235	OG0001235	YFR047C	augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-10.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-10.25&CDS=1-2382
1236	OG0001236	YFR048W	augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-14.6-mRNA-1_1&gene=augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-14.6&CDS=1-1692
1237	OG0001237	YFR049W	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-6.102-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-6.102&CDS=1-318
1238	OG0001238	YFR050C	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-4.161-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-4.161&CDS=1-825
1239	OG0001239	YFR051C	maker-NODE_13_length_191982_cov_25.1951_ID_25-augustus-gene-0.283-mRNA-1_1&gene=maker-NODE_13_length_191982_cov_25.1951_ID_25-augustus-gene-0.283&CDS=1-1596
1240	OG0001240	YFR052W	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-4.177-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-4.177&CDS=1-786
1241	OG0001241	YGL001C	snap_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-1.83&CDS=1-1092
1242	OG0001242	YGL006W	snap_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-1.38-mRNA-1_1&gene=snap_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-1.38&CDS=1-3891
1243	OG0001243	YGL008C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-6.96-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-6.96&CDS=1-2706
1244	OG0001244	YGL009C	maker-NODE_11_length_459259_cov_25.0738_ID_21-snap-gene-3.166-mRNA-1_1&gene=maker-NODE_11_length_459259_cov_25.0738_ID_21-snap-gene-3.166&CDS=1-2301
1245	OG0001245	YGL010W	augustus_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-5.70&CDS=1-570
1246	OG0001246	YGL011C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-1.4-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-1.4&CDS=1-741
1247	OG0001247	YGL012W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-14.144-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-14.144&CDS=1-1512
1248	OG0001248	YGL016W	maker-NODE_6_length_1161583_cov_24.6584_ID_11-augustus-gene-1.40-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-augustus-gene-1.40&CDS=1-3078
1249	OG0001249	YGL017W	maker-NODE_11_length_459259_cov_25.0738_ID_21-snap-gene-1.48-mRNA-1_1&gene=maker-NODE_11_length_459259_cov_25.0738_ID_21-snap-gene-1.48&CDS=1-1341
1250	OG0001250	YGL018C	augustus_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-7.31-mRNA-1_1&gene=augustus_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-7.31&CDS=1-666
1251	OG0001251	YGL022W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-3.38-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-3.38&CDS=1-2313
1252	OG0001252	YGL023C	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-10.127-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-10.127&CDS=1-1539
1253	OG0001253	YGL026C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-15.2-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-15.2&CDS=1-2163
1254	OG0001254	YGL027C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-5.129-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-5.129&CDS=1-2493
1255	OG0001255	YGL028C	snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-0.82&CDS=1-2178
1256	OG0001256	YGL030W	augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-9.11-mRNA-1_1&gene=augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-9.11&CDS=1-324
1257	OG0001257	YGL033W	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.109-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.109&CDS=1-696
1258	OG0001258	YGL035C	snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-4.80-mRNA-1_1&gene=snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-4.80&CDS=1-1827
1259	OG0001259	YGL038C	snap_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-4.15-mRNA-1_1&gene=snap_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-4.15&CDS=1-1155
1260	OG0001260	YGL040C	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-2.17&CDS=1-1050
1261	OG0001261	YGL043W	maker-NODE_12_length_340936_cov_24.8538_ID_23-snap-gene-2.78-mRNA-1_1&gene=maker-NODE_12_length_340936_cov_24.8538_ID_23-snap-gene-2.78&CDS=1-939
1262	OG0001262	YGL044C	augustus_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-2.155&CDS=1-786
1263	OG0001263	YGL045W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-18.110-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-18.110&CDS=1-1962
1264	OG0001264	YGL047W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-11.48-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-11.48&CDS=1-558
1265	OG0001265	YGL048C	maker-NODE_11_length_459259_cov_25.0738_ID_21-augustus-gene-3.272-mRNA-1_1&gene=maker-NODE_11_length_459259_cov_25.0738_ID_21-augustus-gene-3.272&CDS=1-1152
1266	OG0001266	YGL050W	augustus_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-3.133&CDS=1-750
1267	OG0001267	YGL054C	maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-8.52-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-8.52&CDS=1-405
1268	OG0001268	YGL055W	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-5.122-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-5.122&CDS=1-1458
1269	OG0001269	YGL058W	maker-NODE_10_length_547460_cov_24.7089_ID_19-snap-gene-3.52-mRNA-1_1&gene=maker-NODE_10_length_547460_cov_24.7089_ID_19-snap-gene-3.52&CDS=1-456
1270	OG0001270	YGL059W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-8.23-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-8.23&CDS=1-1326
1271	OG0001271	YGL064C	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-6.4-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-6.4&CDS=1-1899
1272	OG0001272	YGL065C	maker-NODE_7_length_759464_cov_25.2552_ID_13-snap-gene-6.69-mRNA-1_1&gene=maker-NODE_7_length_759464_cov_25.2552_ID_13-snap-gene-6.69&CDS=1-1476
1273	OG0001273	YGL066W	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-7.46-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-7.46&CDS=1-1443
1274	OG0001274	YGL067W	snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-1.194-mRNA-1_1&gene=snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-1.194&CDS=1-1185
1275	OG0001275	YGL068W	genemark-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-12.61-mRNA-1_1&gene=genemark-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-12.61&CDS=1-501
1276	OG0001276	YGL070C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-12.91-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-12.91&CDS=1-333
1277	OG0001277	YGL073W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-9.154-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-9.154&CDS=1-1611
1278	OG0001278	YGL077C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-11.54-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-11.54&CDS=1-1464
1279	OG0001279	YGL078C	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-2.158-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-2.158&CDS=1-1689
1280	OG0001280	YGL079W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-23.7-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-23.7&CDS=1-768
1281	OG0001281	YGL080W	genemark-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-10.92-mRNA-1_1&gene=genemark-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-10.92&CDS=1-384
1282	OG0001282	YGL083W	snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-3.132-mRNA-1_1&gene=snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-3.132&CDS=1-2748
1283	OG0001283	YGL084C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-1.111-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-1.111&CDS=1-1665
1284	OG0001284	YGL085W	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.105&CDS=1-1020
1285	OG0001285	YGL086W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-11.91-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-11.91&CDS=1-2112
1286	OG0001286	YGL087C	maker-NODE_12_length_340936_cov_24.8538_ID_23-snap-gene-2.100-mRNA-1_1&gene=maker-NODE_12_length_340936_cov_24.8538_ID_23-snap-gene-2.100&CDS=1-414
1287	OG0001287	YGL091C	augustus_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-7.1-mRNA-1_1&gene=augustus_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-7.1&CDS=1-1431
1288	OG0001288	YGL093W	augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-0.53&CDS=1-3420
1289	OG0001289	YGL094C	maker-NODE_7_length_759464_cov_25.2552_ID_13-snap-gene-5.85-mRNA-1_1&gene=maker-NODE_7_length_759464_cov_25.2552_ID_13-snap-gene-5.85&CDS=1-3333
1290	OG0001290	YGL095C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-21.92-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-21.92&CDS=1-1740
1291	OG0001291	YGL097W	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-2.63&CDS=1-1683
1292	OG0001292	YGL099W	augustus_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-1.139&CDS=1-1395
1293	OG0001293	YGL100W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-2.46-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-2.46&CDS=1-1143
1294	OG0001294	YGL103W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-5.123-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-5.123&CDS=1-444
1295	OG0001295	YGL105W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-5.114-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-5.114&CDS=1-1005
1296	OG0001296	YGL106W	maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-11.132-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-augustus-gene-11.132&CDS=1-435
1297	OG0001297	YGL110C	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-1.110&CDS=1-2142
1298	OG0001298	YGL111W	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-2.8-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-2.8&CDS=1-1575
1299	OG0001299	YGL112C	maker-NODE_7_length_759464_cov_25.2552_ID_13-snap-gene-0.46-mRNA-1_1&gene=maker-NODE_7_length_759464_cov_25.2552_ID_13-snap-gene-0.46&CDS=1-1350
1300	OG0001300	YGL114W	snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-2.28&CDS=1-2067
1301	OG0001301	YGL115W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-8.25-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-8.25&CDS=1-1287
1302	OG0001302	YGL119W	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-13.69-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-13.69&CDS=1-1467
1303	OG0001303	YGL122C	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-4.40-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-4.40&CDS=1-1656
1304	OG0001304	YGL124C	augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-2.172-mRNA-1_1&gene=augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-2.172&CDS=1-2082
1305	OG0001305	YGL126W	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-5.46-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-5.46&CDS=1-951
1306	OG0001306	YGL127C	augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-5.23-mRNA-1_1&gene=augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-5.23&CDS=1-597
1307	OG0001307	YGL129C	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-7.69-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-7.69&CDS=1-1944
1308	OG0001308	YGL130W	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-13.72-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-13.72&CDS=1-1275
1309	OG0001309	YGL131C	maker-NODE_7_length_759464_cov_25.2552_ID_13-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_7_length_759464_cov_25.2552_ID_13-augustus-gene-0.53&CDS=1-3609
1310	OG0001310	YGL136C	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-1.130-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-1.130&CDS=1-1140
1311	OG0001311	YGL137W	augustus_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-0.50&CDS=1-2418
1312	OG0001312	YGL141W	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-4.7-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-4.7&CDS=1-3180
1313	OG0001313	YGL142C	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-10.52-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-10.52&CDS=1-1506
1314	OG0001314	YGL143C	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-1.2&CDS=1-1230
1315	OG0001315	YGL148W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-3.23-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-3.23&CDS=1-1143
1316	OG0001316	YGL150C	augustus_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-2.1-mRNA-1_1&gene=augustus_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-2.1&CDS=1-5100
1317	OG0001317	YGL151W	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-6.43-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-6.43&CDS=1-2223
1318	OG0001318	YGL153W	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-8.68-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-8.68&CDS=1-1059
