	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041693_Debaryomyces_nepalensis
1265	OG0001265	YER114C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-5.149-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-5.149&CDS=1-3126
1266	OG0001266	YER116C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.65-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.65&CDS=1-405
1267	OG0001267	YER118C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.87-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.87&CDS=1-915
1268	OG0001268	YER120W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.85-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.85&CDS=1-948
1269	OG0001269	YER124C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.113&CDS=1-1968
1270	OG0001270	YER125W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.114&CDS=1-2340
1271	OG0001271	YER126C	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.31&CDS=1-783
1272	OG0001272	YER127W	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.14-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.14&CDS=1-1056
1273	OG0001273	YER134C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.58-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.58&CDS=1-441
1274	OG0001274	YER136W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.25&CDS=1-1344
1275	OG0001275	YER137C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-4.77-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-4.77&CDS=1-552
1276	OG0001276	YER140W	snap_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.8-mRNA-1_1&gene=snap_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.8&CDS=1-2052
1277	OG0001277	YER141W	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.115&CDS=1-1431
1278	OG0001278	YER142C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.107&CDS=1-999
1279	OG0001279	YER143W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-2.3&CDS=1-1338
1280	OG0001280	YER145C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.151&CDS=1-1155
1281	OG0001281	YER148W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.133-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.133&CDS=1-726
1282	OG0001282	YER151C	snap_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-2.132-mRNA-1_1&gene=snap_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-2.132&CDS=1-2571
1283	OG0001283	YER152C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-2.61&CDS=1-1320
1284	OG0001284	YER154W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-0.60&CDS=1-1122
1285	OG0001285	YER155C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-0.78&CDS=1-5376
1286	OG0001286	YER157W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.92-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.92&CDS=1-2418
1287	OG0001287	YER162C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-8.138-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-8.138&CDS=1-2961
1288	OG0001288	YER163C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-8.132-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-8.132&CDS=1-780
1289	OG0001289	YER164W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.152-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.152&CDS=1-4200
1290	OG0001290	YER165W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.151&CDS=1-1878
1291	OG0001291	YER168C	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-3.20&CDS=1-1632
1292	OG0001292	YER169W	maker-NODE_2_length_1047957_cov_13.0036_ID_1457-augustus-gene-4.1-mRNA-1_1&gene=maker-NODE_2_length_1047957_cov_13.0036_ID_1457-augustus-gene-4.1&CDS=1-4437
1293	OG0001293	YER171W	maker-NODE_1_length_1979145_cov_16.84_ID_2150-snap-gene-9.53-mRNA-1_1&gene=maker-NODE_1_length_1979145_cov_16.84_ID_2150-snap-gene-9.53&CDS=1-3066
1294	OG0001294	YER172C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-10.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-10.129&CDS=1-6414
1295	OG0001295	YER174C	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.62-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.62&CDS=1-708
1296	OG0001296	YER176W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-8.45-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-8.45&CDS=1-3480
1297	OG0001297	YER178W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-10.128-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-10.128&CDS=1-1194
1298	OG0001298	YER179W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.74&CDS=1-990
1299	OG0001299	YER183C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.91&CDS=1-630
1300	OG0001300	YFL001W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-4.150-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-4.150&CDS=1-1329
1301	OG0001301	YFL002C	snap_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-4.20-mRNA-1_1&gene=snap_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-4.20&CDS=1-1842
1302	OG0001302	YFL007W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-2.58&CDS=1-6609
1303	OG0001303	YFL008W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-6.34&CDS=1-3714
1304	OG0001304	YFL013C	augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-1.0&CDS=1-2196
1305	OG0001305	YFL014W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-3.34&CDS=1-363
1306	OG0001306	YFL016C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.53-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.53&CDS=1-1473
1307	OG0001307	YFL017C	augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-1.7&CDS=1-450
1308	OG0001308	YFL017W-A	maker-NODE_11_length_447738_cov_14.2922_ID_1511-augustus-gene-1.108-mRNA-1_1&gene=maker-NODE_11_length_447738_cov_14.2922_ID_1511-augustus-gene-1.108&CDS=1-216
1309	OG0001309	YFL018C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.112-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.112&CDS=1-1485
1310	OG0001310	YFL022C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.113&CDS=1-1485
1311	OG0001311	YFL023W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.55-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.55&CDS=1-2976
1312	OG0001312	YFL024C	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-6.41-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-6.41&CDS=1-3045
1313	OG0001313	YFL025C	augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-2.13&CDS=1-2949
1314	OG0001314	YFL026W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.167-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-4.167&CDS=1-1329
1315	OG0001315	YFL027C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-2.146&CDS=1-2007
1316	OG0001316	YFL028C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-2.173-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-2.173&CDS=1-963
1317	OG0001317	YFL030W	maker-NODE_12_length_401645_cov_13.8051_ID_2448-augustus-gene-3.59-mRNA-1_1&gene=maker-NODE_12_length_401645_cov_13.8051_ID_2448-augustus-gene-3.59&CDS=1-1998
1318	OG0001318	YFL033C	genemark-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-4.0-mRNA-1_1&gene=genemark-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-4.0&CDS=1-5172
1319	OG0001319	YFL034C-B	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-5.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-5.65&CDS=1-900
1320	OG0001320	YFL034W	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-6.83-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-6.83&CDS=1-2886
1321	OG0001321	YFL036W	snap_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-4.39-mRNA-1_1&gene=snap_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-4.39&CDS=1-3933
1322	OG0001322	YFL037W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-4.164-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-4.164&CDS=1-1347
1323	OG0001323	YFL038C	maker-NODE_10_length_472640_cov_12.5405_ID_2051-augustus-gene-0.115-mRNA-1_1&gene=maker-NODE_10_length_472640_cov_12.5405_ID_2051-augustus-gene-0.115&CDS=1-1506
1324	OG0001324	YFL039C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.66&CDS=1-1128
1325	OG0001325	YFL044C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.143-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.143&CDS=1-999
1326	OG0001326	YFL045C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.107-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.107&CDS=1-756
1327	OG0001327	YFL046W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.108-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.108&CDS=1-582
1328	OG0001328	YFL047W	augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-3.117&CDS=1-2742
1329	OG0001329	YFL055W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.129&CDS=1-1527
1330	OG0001330	YFR001W	augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-1.74&CDS=1-606
1331	OG0001331	YFR002W	augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.103&CDS=1-3600
1332	OG0001332	YFR004W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.43&CDS=1-933
1333	OG0001333	YFR005C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.42&CDS=1-1542
1334	OG0001334	YFR006W	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.24&CDS=1-1419
1335	OG0001335	YFR009W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-7.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-7.15&CDS=1-2256
1336	OG0001336	YFR010W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-7.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-7.37&CDS=1-1455
1337	OG0001337	YFR011C	maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-7.94-mRNA-1_1&gene=maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-7.94&CDS=1-444
1338	OG0001338	YFR016C	maker-NODE_5_length_855293_cov_13.274_ID_3467-snap-gene-6.88-mRNA-1_1&gene=maker-NODE_5_length_855293_cov_13.274_ID_3467-snap-gene-6.88&CDS=1-3294
1339	OG0001339	YFR019W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-7.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-7.10&CDS=1-9024
1340	OG0001340	YFR024C-A	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-2.96-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-2.96&CDS=1-1239
1341	OG0001341	YFR025C	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.23&CDS=1-963
1342	OG0001342	YFR027W	snap_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-0.114&CDS=1-861
1343	OG0001343	YFR028C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.78&CDS=1-1734
1344	OG0001344	YFR029W	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.2&CDS=1-2181
1345	OG0001345	YFR030W	augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.41&CDS=1-3321
1346	OG0001346	YFR031C	snap_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.233-mRNA-1_1&gene=snap_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.233&CDS=1-3510
1347	OG0001347	YFR032C-A	augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_16_length_178454_cov_13.9814_ID_3020-processed-gene-0.34&CDS=1-1239
1348	OG0001348	YFR033C	maker-NODE_7_length_741361_cov_11.406_ID_2867-augustus-gene-6.232-mRNA-1_1&gene=maker-NODE_7_length_741361_cov_11.406_ID_2867-augustus-gene-6.232&CDS=1-438
1349	OG0001349	YFR034C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.92&CDS=1-1476
1350	OG0001350	YFR037C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.132&CDS=1-1749
1351	OG0001351	YFR038W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-6.56-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-6.56&CDS=1-2322
1352	OG0001352	YFR041C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.30&CDS=1-969
1353	OG0001353	YFR042W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.8&CDS=1-750
1354	OG0001354	YFR044C	maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-15.104-mRNA-1_1&gene=maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-15.104&CDS=1-2730
1355	OG0001355	YFR047C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-0.43&CDS=1-900
1356	OG0001356	YFR048W	maker-NODE_4_length_882405_cov_13.2916_ID_4850-snap-gene-3.58-mRNA-1_1&gene=maker-NODE_4_length_882405_cov_13.2916_ID_4850-snap-gene-3.58&CDS=1-3267
1357	OG0001357	YFR049W	maker-NODE_3_length_1003114_cov_11.7128_ID_1650-augustus-gene-1.77-mRNA-1_1&gene=maker-NODE_3_length_1003114_cov_11.7128_ID_1650-augustus-gene-1.77&CDS=1-303
1358	OG0001358	YFR050C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.128&CDS=1-825
1359	OG0001359	YFR051C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.105&CDS=1-1647
1360	OG0001360	YFR052W	augustus_masked-NODE_10_length_472640_cov_12.5405_ID_2051-processed-gene-2.142-mRNA-1_1&gene=augustus_masked-NODE_10_length_472640_cov_12.5405_ID_2051-processed-gene-2.142&CDS=1-831
1361	OG0001361	YGL001C	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.153-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.153&CDS=1-1047
1362	OG0001362	YGL003C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.94&CDS=1-1794
1363	OG0001363	YGL004C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.92-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.92&CDS=1-1185
1364	OG0001364	YGL005C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.112-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.112&CDS=1-741
1365	OG0001365	YGL006W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.91&CDS=1-3405
1366	OG0001366	YGL008C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.105&CDS=1-2688
1367	OG0001367	YGL009C	snap_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.106-mRNA-1_1&gene=snap_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.106&CDS=1-2319
1368	OG0001368	YGL010W	augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-1.34&CDS=1-576
1369	OG0001369	YGL011C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-3.86&CDS=1-741
1370	OG0001370	YGL012W	maker-NODE_6_length_798714_cov_13.4079_ID_1713-snap-gene-3.42-mRNA-1_1&gene=maker-NODE_6_length_798714_cov_13.4079_ID_1713-snap-gene-3.42&CDS=1-3780
1371	OG0001371	YGL016W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.93&CDS=1-3018
1372	OG0001372	YGL017W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.123&CDS=1-1542
1373	OG0001373	YGL018C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.121&CDS=1-687
1374	OG0001374	YGL019W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.96&CDS=1-849
