	OrthologID	Candida_auris	Saccharomyces_cerevisiae
1470	OG0001470	snap_masked-LGST01000019.1-processed-gene-1.18-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.18&CDS=1-1428	YOL041C
1471	OG0001471	augustus_masked-LGST01000019.1-processed-gene-1.173-mRNA-1_1&gene=augustus_masked-LGST01000019.1-processed-gene-1.173&CDS=1-2559	YPR105C
1472	OG0001472	snap_masked-LGST01000019.1-processed-gene-1.58-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.58&CDS=1-648	YPR107C
1473	OG0001473	snap_masked-LGST01000019.1-processed-gene-1.59-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.59&CDS=1-1221	YAL009W
1474	OG0001474	snap_masked-LGST01000019.1-processed-gene-1.22-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.22&CDS=1-1440	YJL091C
1475	OG0001475	snap_masked-LGST01000019.1-processed-gene-1.25-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.25&CDS=1-1290	YOR216C
1476	OG0001476	snap_masked-LGST01000019.1-processed-gene-1.26-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.26&CDS=1-2793	YOR217W
1477	OG0001477	snap_masked-LGST01000019.1-processed-gene-1.60-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.60&CDS=1-1218	YPL146C
1478	OG0001478	snap_masked-LGST01000019.1-processed-gene-1.63-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.63&CDS=1-3180	YAL019W
1479	OG0001479	snap_masked-LGST01000019.1-processed-gene-1.30-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.30&CDS=1-1053	YAL020C
1480	OG0001480	snap_masked-LGST01000019.1-processed-gene-1.31-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.31&CDS=1-621	YOL032W
1481	OG0001481	snap_masked-LGST01000019.1-processed-gene-1.33-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.33&CDS=1-504	YJL122W
1482	OG0001482	snap_masked-LGST01000019.1-processed-gene-1.68-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.68&CDS=1-690	YJL121C
1483	OG0001483	snap_masked-LGST01000019.1-processed-gene-1.69-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.69&CDS=1-1113	YGL243W
1484	OG0001484	snap_masked-LGST01000019.1-processed-gene-1.70-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.70&CDS=1-453	YIL065C
1485	OG0001485	snap_masked-LGST01000019.1-processed-gene-1.38-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.38&CDS=1-2898	YOR005C
1486	OG0001486	snap_masked-LGST01000019.1-processed-gene-1.40-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.40&CDS=1-2766	YIR002C
1487	OG0001487	snap_masked-LGST01000019.1-processed-gene-1.41-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.41&CDS=1-543	YER007C-A
1488	OG0001488	augustus_masked-LGST01000019.1-processed-gene-1.220-mRNA-1_1&gene=augustus_masked-LGST01000019.1-processed-gene-1.220&CDS=1-1467	YER007W
1489	OG0001489	snap_masked-LGST01000019.1-processed-gene-1.76-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.76&CDS=1-1521	YER006W
1490	OG0001490	snap_masked-LGST01000019.1-processed-gene-1.78-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.78&CDS=1-1917	YER005W
1491	OG0001491	maker-LGST01000019.1-snap-gene-1.228-mRNA-1_1&gene=maker-LGST01000019.1-snap-gene-1.228&CDS=1-627	YAL003W
1492	OG0001492	snap_masked-LGST01000019.1-processed-gene-1.80-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.80&CDS=1-753	YGR001C
1493	OG0001493	snap_masked-LGST01000019.1-processed-gene-1.43-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.43&CDS=1-3678	YAL001C
1494	OG0001494	snap_masked-LGST01000019.1-processed-gene-1.44-mRNA-1_1&gene=snap_masked-LGST01000019.1-processed-gene-1.44&CDS=1-918	YGR280C
1495	OG0001495	snap_masked-LGST01000020.1-processed-gene-0.53-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.53&CDS=1-1053	YGL001C
1496	OG0001496	snap_masked-LGST01000020.1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.54&CDS=1-3339	YAR002W
1497	OG0001497	augustus_masked-LGST01000020.1-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-0.83&CDS=1-5301	YEL052W
1498	OG0001498	snap_masked-LGST01000020.1-processed-gene-0.58-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.58&CDS=1-4143	YPR189W
1499	OG0001499	snap_masked-LGST01000020.1-processed-gene-0.33-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.33&CDS=1-1794	YPR190C
1500	OG0001500	snap_masked-LGST01000020.1-processed-gene-0.38-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.38&CDS=1-1401	YNR052C
1501	OG0001501	maker-LGST01000020.1-snap-gene-0.91-mRNA-1_1&gene=maker-LGST01000020.1-snap-gene-0.91&CDS=1-1641	YNR053C
1502	OG0001502	snap_masked-LGST01000020.1-processed-gene-0.42-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.42&CDS=1-1758	YLR023C
1503	OG0001503	snap_masked-LGST01000020.1-processed-gene-0.43-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.43&CDS=1-1698	YDR536W
1504	OG0001504	snap_masked-LGST01000020.1-processed-gene-0.46-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.46&CDS=1-522	YDR246W
1505	OG0001505	snap_masked-LGST01000020.1-processed-gene-0.48-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.48&CDS=1-951	YOR239W
1506	OG0001506	genemark-LGST01000020.1-processed-gene-0.28-mRNA-1_1&gene=genemark-LGST01000020.1-processed-gene-0.28&CDS=1-696	YPL149W
1507	OG0001507	snap_masked-LGST01000020.1-processed-gene-0.61-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.61&CDS=1-729	YNL200C
1508	OG0001508	snap_masked-LGST01000020.1-processed-gene-0.50-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.50&CDS=1-1722	YDL225W
1509	OG0001509	snap_masked-LGST01000020.1-processed-gene-0.51-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.51&CDS=1-2601	YLR347C
1510	OG0001510	augustus_masked-LGST01000020.1-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-0.80&CDS=1-690	YGR036C
1511	OG0001511	snap_masked-LGST01000020.1-processed-gene-0.62-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-0.62&CDS=1-1221	YDL226C
1512	OG0001512	snap_masked-LGST01000020.1-processed-gene-1.46-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.46&CDS=1-1047	YJL180C
1513	OG0001513	snap_masked-LGST01000020.1-processed-gene-1.42-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.42&CDS=1-360	YJL179W
1514	OG0001514	snap_masked-LGST01000020.1-processed-gene-1.47-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.47&CDS=1-321	YJL184W
1515	OG0001515	snap_masked-LGST01000020.1-processed-gene-1.48-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.48&CDS=1-1611	YLR345W
1516	OG0001516	snap_masked-LGST01000020.1-processed-gene-1.43-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.43&CDS=1-762	YGR033C
1517	OG0001517	snap_masked-LGST01000020.1-processed-gene-1.64-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.64&CDS=1-552	YMR138W
1518	OG0001518	snap_masked-LGST01000020.1-processed-gene-1.51-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.51&CDS=1-2016	YMR137C
1519	OG0001519	snap_masked-LGST01000020.1-processed-gene-1.52-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.52&CDS=1-990	YOL107W
1520	OG0001520	augustus_masked-LGST01000020.1-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-1.98&CDS=1-1296	YJL183W
1521	OG0001521	snap_masked-LGST01000020.1-processed-gene-1.65-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.65&CDS=1-5664	YGR032W
1522	OG0001522	snap_masked-LGST01000020.1-processed-gene-1.66-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.66&CDS=1-1833	YGR054W
1523	OG0001523	snap_masked-LGST01000020.1-processed-gene-1.54-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.54&CDS=1-255	YNL138W-A
1524	OG0001524	maker-LGST01000020.1-snap-gene-1.88-mRNA-1_1&gene=maker-LGST01000020.1-snap-gene-1.88&CDS=1-1611	YCL029C
1525	OG0001525	augustus_masked-LGST01000020.1-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-1.113&CDS=1-3522	YIL115C
1526	OG0001526	snap_masked-LGST01000020.1-processed-gene-1.71-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.71&CDS=1-666	YLR051C
1527	OG0001527	snap_masked-LGST01000020.1-processed-gene-1.73-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.73&CDS=1-1488	YFL022C
1528	OG0001528	snap_masked-LGST01000020.1-processed-gene-1.75-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.75&CDS=1-1461	YFL018C
1529	OG0001529	snap_masked-LGST01000020.1-processed-gene-1.77-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.77&CDS=1-999	YPL227C
1530	OG0001530	snap_masked-LGST01000020.1-processed-gene-1.78-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.78&CDS=1-1581	YPL228W
1531	OG0001531	augustus_masked-LGST01000020.1-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-1.122&CDS=1-4032	YCL055W
1532	OG0001532	snap_masked-LGST01000020.1-processed-gene-1.82-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.82&CDS=1-246	YCL057C-A
1533	OG0001533	snap_masked-LGST01000020.1-processed-gene-1.83-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.83&CDS=1-1761	YOR329C
1534	OG0001534	snap_masked-LGST01000020.1-processed-gene-1.61-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.61&CDS=1-1131	YLR105C
1535	OG0001535	snap_masked-LGST01000020.1-processed-gene-1.62-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-1.62&CDS=1-375	YER159C
1536	OG0001536	snap_masked-LGST01000020.1-processed-gene-2.59-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.59&CDS=1-2250	YDR109C
1537	OG0001537	augustus_masked-LGST01000020.1-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-2.131&CDS=1-3375	YKR056W
1538	OG0001538	snap_masked-LGST01000020.1-processed-gene-2.64-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.64&CDS=1-1323	YBR162C
1539	OG0001539	snap_masked-LGST01000020.1-processed-gene-2.65-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.65&CDS=1-1638	YNL249C
1540	OG0001540	snap_masked-LGST01000020.1-processed-gene-2.67-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.67&CDS=1-678	YOR332W
1541	OG0001541	augustus_masked-LGST01000020.1-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-2.136&CDS=1-1353	YOR334W
1542	OG0001542	snap_masked-LGST01000020.1-processed-gene-2.96-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.96&CDS=1-894	YOR340C
1543	OG0001543	augustus_masked-LGST01000020.1-processed-gene-2.162-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-2.162&CDS=1-2481	YAL031C
1544	OG0001544	snap_masked-LGST01000020.1-processed-gene-2.69-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.69&CDS=1-900	YAL034W-A
1545	OG0001545	snap_masked-LGST01000020.1-processed-gene-2.71-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.71&CDS=1-1137	YNR015W
1546	OG0001546	snap_masked-LGST01000020.1-processed-gene-2.100-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.100&CDS=1-657	YNR017W
1547	OG0001547	snap_masked-LGST01000020.1-processed-gene-2.72-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.72&CDS=1-6633	YNR016C
1548	OG0001548	snap_masked-LGST01000020.1-processed-gene-2.74-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.74&CDS=1-849	YCR059C
1549	OG0001549	snap_masked-LGST01000020.1-processed-gene-2.75-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.75&CDS=1-2730	YCR057C
1550	OG0001550	snap_masked-LGST01000020.1-processed-gene-2.76-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.76&CDS=1-2469	YFR015C
1551	OG0001551	snap_masked-LGST01000020.1-processed-gene-2.106-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.106&CDS=1-1104	YBL086C
1552	OG0001552	snap_masked-LGST01000020.1-processed-gene-2.107-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.107&CDS=1-621	YHR122W
1553	OG0001553	snap_masked-LGST01000020.1-processed-gene-2.108-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.108&CDS=1-333	YNL135C
1554	OG0001554	augustus_masked-LGST01000020.1-processed-gene-2.150-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-2.150&CDS=1-1071	YNL128W
1555	OG0001555	augustus_masked-LGST01000020.1-processed-gene-2.174-mRNA-1_1&gene=augustus_masked-LGST01000020.1-processed-gene-2.174&CDS=1-681	YHR121W
1556	OG0001556	maker-LGST01000020.1-augustus-gene-2.126-mRNA-1_1&gene=maker-LGST01000020.1-augustus-gene-2.126&CDS=1-2907	YNL127W
1557	OG0001557	snap_masked-LGST01000020.1-processed-gene-2.112-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.112&CDS=1-864	YDR405W
1558	OG0001558	snap_masked-LGST01000020.1-processed-gene-2.88-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.88&CDS=1-3705	YOR151C
1559	OG0001559	snap_masked-LGST01000020.1-processed-gene-2.113-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.113&CDS=1-522	YOR150W
1560	OG0001560	snap_masked-LGST01000020.1-processed-gene-2.89-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.89&CDS=1-519	YDR404C
1561	OG0001561	snap_masked-LGST01000020.1-processed-gene-2.115-mRNA-1_1&gene=snap_masked-LGST01000020.1-processed-gene-2.115&CDS=1-1869	YDR341C
1562	OG0001562	snap_masked-LGST01000021.1-processed-gene-0.76-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.76&CDS=1-1341	YDR375C
1563	OG0001563	augustus_masked-LGST01000021.1-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-LGST01000021.1-processed-gene-0.1&CDS=1-3840	YOR124C
1564	OG0001564	snap_masked-LGST01000021.1-processed-gene-0.48-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.48&CDS=1-3036	YCR011C
1565	OG0001565	snap_masked-LGST01000021.1-processed-gene-0.77-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.77&CDS=1-1131	YDR346C
1566	OG0001566	snap_masked-LGST01000021.1-processed-gene-0.52-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.52&CDS=1-2490	YOR141C
1567	OG0001567	snap_masked-LGST01000021.1-processed-gene-0.53-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.53&CDS=1-972	YOR142W
1568	OG0001568	snap_masked-LGST01000021.1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.54&CDS=1-513	YHR059W
1569	OG0001569	snap_masked-LGST01000021.1-processed-gene-0.55-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.55&CDS=1-651	YDR304C
1570	OG0001570	snap_masked-LGST01000021.1-processed-gene-0.78-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.78&CDS=1-849	YHR058C
1571	OG0001571	snap_masked-LGST01000021.1-processed-gene-0.79-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.79&CDS=1-543	YDR305C
1572	OG0001572	snap_masked-LGST01000021.1-processed-gene-0.81-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.81&CDS=1-939	YER187W
1573	OG0001573	snap_masked-LGST01000021.1-processed-gene-0.56-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.56&CDS=1-2346	YBR080C
1574	OG0001574	snap_masked-LGST01000021.1-processed-gene-0.59-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.59&CDS=1-1467	YMR114C
1575	OG0001575	snap_masked-LGST01000021.1-processed-gene-0.60-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.60&CDS=1-942	YDR175C
1576	OG0001576	snap_masked-LGST01000021.1-processed-gene-0.61-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.61&CDS=1-1884	YDR176W
1577	OG0001577	snap_masked-LGST01000021.1-processed-gene-0.82-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.82&CDS=1-1419	YLR163C
1578	OG0001578	snap_masked-LGST01000021.1-processed-gene-0.65-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.65&CDS=1-681	YDR183W
1579	OG0001579	maker-LGST01000021.1-snap-gene-0.41-mRNA-1_1&gene=maker-LGST01000021.1-snap-gene-0.41&CDS=1-2610	YLR166C
1580	OG0001580	snap_masked-LGST01000021.1-processed-gene-0.83-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.83&CDS=1-1416	YDR182W
1581	OG0001581	augustus_masked-LGST01000021.1-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-LGST01000021.1-processed-gene-0.20&CDS=1-783	YDR181C
1582	OG0001582	augustus_masked-LGST01000021.1-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-LGST01000021.1-processed-gene-0.35&CDS=1-4410	YDR180W
1583	OG0001583	snap_masked-LGST01000021.1-processed-gene-0.85-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.85&CDS=1-1035	YLR246W
1584	OG0001584	snap_masked-LGST01000021.1-processed-gene-0.70-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.70&CDS=1-906	YLR239C
1585	OG0001585	snap_masked-LGST01000021.1-processed-gene-0.88-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.88&CDS=1-471	YDR201W
1586	OG0001586	snap_masked-LGST01000021.1-processed-gene-0.72-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.72&CDS=1-951	YDR204W
1587	OG0001587	snap_masked-LGST01000021.1-processed-gene-0.89-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-0.89&CDS=1-315	YDR357C
1588	OG0001588	snap_masked-LGST01000021.1-processed-gene-1.77-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.77&CDS=1-6369	YDL171C
1589	OG0001589	snap_masked-LGST01000021.1-processed-gene-1.75-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.75&CDS=1-1059	YCR035C
1590	OG0001590	snap_masked-LGST01000021.1-processed-gene-1.78-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.78&CDS=1-3741	YJL197W
1591	OG0001591	augustus_masked-LGST01000021.1-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-LGST01000021.1-processed-gene-1.5&CDS=1-8877	YCR032W
1592	OG0001592	snap_masked-LGST01000021.1-processed-gene-1.94-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.94&CDS=1-1512	YOL119C
1593	OG0001593	snap_masked-LGST01000021.1-processed-gene-1.96-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.96&CDS=1-396	YCR031C
1594	OG0001594	genemark-LGST01000021.1-processed-gene-1.42-mRNA-1_1&gene=genemark-LGST01000021.1-processed-gene-1.42&CDS=1-285	YJL189W
1595	OG0001595	maker-LGST01000021.1-augustus-gene-1.2-mRNA-1_1&gene=maker-LGST01000021.1-augustus-gene-1.2&CDS=1-2403	YNL045W
1596	OG0001596	snap_masked-LGST01000021.1-processed-gene-1.81-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.81&CDS=1-1572	YBR007C
1597	OG0001597	augustus_masked-LGST01000021.1-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-LGST01000021.1-processed-gene-1.9&CDS=1-2184	YPR045C
1598	OG0001598	snap_masked-LGST01000021.1-processed-gene-1.100-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.100&CDS=1-705	YJR099W
1599	OG0001599	snap_masked-LGST01000021.1-processed-gene-1.85-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.85&CDS=1-2076	YDL167C
1600	OG0001600	snap_masked-LGST01000021.1-processed-gene-1.86-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.86&CDS=1-714	YPR183W
1601	OG0001601	snap_masked-LGST01000021.1-processed-gene-1.87-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.87&CDS=1-1764	YDR390C
1602	OG0001602	snap_masked-LGST01000021.1-processed-gene-1.88-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.88&CDS=1-378	YOR122C
1603	OG0001603	snap_masked-LGST01000021.1-processed-gene-1.106-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.106&CDS=1-1353	YGL181W
1604	OG0001604	snap_masked-LGST01000021.1-processed-gene-1.108-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.108&CDS=1-408	YPR017C
1605	OG0001605	snap_masked-LGST01000021.1-processed-gene-1.110-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.110&CDS=1-1944	YLR352W
1606	OG0001606	maker-LGST01000021.1-augustus-gene-1.1-mRNA-1_1&gene=maker-LGST01000021.1-augustus-gene-1.1&CDS=1-6240	YML059C
1607	OG0001607	snap_masked-LGST01000021.1-processed-gene-1.111-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-1.111&CDS=1-1698	YML061C
1608	OG0001608	augustus_masked-LGST01000021.1-processed-gene-2.178-mRNA-1_1&gene=augustus_masked-LGST01000021.1-processed-gene-2.178&CDS=1-2490	YLR440C
1609	OG0001609	snap_masked-LGST01000021.1-processed-gene-2.4-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.4&CDS=1-261	YLR438C-A
1610	OG0001610	maker-LGST01000021.1-augustus-gene-2.248-mRNA-1_1&gene=maker-LGST01000021.1-augustus-gene-2.248&CDS=1-558	YLR439W
1611	OG0001611	snap_masked-LGST01000021.1-processed-gene-2.6-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.6&CDS=1-966	YBR265W
1612	OG0001612	snap_masked-LGST01000021.1-processed-gene-2.7-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.7&CDS=1-744	YJL063C
1613	OG0001613	snap_masked-LGST01000021.1-processed-gene-2.43-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.43&CDS=1-192	YLR262C-A
1614	OG0001614	maker-LGST01000021.1-augustus-gene-2.249-mRNA-1_1&gene=maker-LGST01000021.1-augustus-gene-2.249&CDS=1-3021	YOR181W
1615	OG0001615	snap_masked-LGST01000021.1-processed-gene-2.12-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.12&CDS=1-987	YKR088C
1616	OG0001616	snap_masked-LGST01000021.1-processed-gene-2.47-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.47&CDS=1-2448	YKR090W
1617	OG0001617	snap_masked-LGST01000021.1-processed-gene-2.48-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.48&CDS=1-1005	YOL127W
1618	OG0001618	snap_masked-LGST01000021.1-processed-gene-2.13-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.13&CDS=1-1110	YNL307C
1619	OG0001619	maker-LGST01000021.1-augustus-gene-2.253-mRNA-1_1&gene=maker-LGST01000021.1-augustus-gene-2.253&CDS=1-1722	YOL129W
1620	OG0001620	snap_masked-LGST01000021.1-processed-gene-2.14-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.14&CDS=1-1215	YPL060W
1621	OG0001621	snap_masked-LGST01000021.1-processed-gene-2.54-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.54&CDS=1-822	YLR192C
1622	OG0001622	augustus_masked-LGST01000021.1-processed-gene-2.192-mRNA-1_1&gene=augustus_masked-LGST01000021.1-processed-gene-2.192&CDS=1-1398	YHR109W
1623	OG0001623	snap_masked-LGST01000021.1-processed-gene-2.56-mRNA-1_1&gene=snap_masked-LGST01000021.1-processed-gene-2.56&CDS=1-1371	YOR023C
1624	OG0001624	maker-LGST01000021.1-augustus-gene-2.250-mRNA-1_1&gene=maker-LGST01000021.1-augustus-gene-2.250&CDS=1-1395	YHR013C
