	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041713_Debaryomyces_maramus
2182	OG0002182	YKL206C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-3.19&CDS=1-786
2183	OG0002183	YKL207W	maker-NODE_1_length_1879612_cov_25.5025_ID_1371-augustus-gene-4.170-mRNA-1_1&gene=maker-NODE_1_length_1879612_cov_25.5025_ID_1371-augustus-gene-4.170&CDS=1-765
2184	OG0002184	YKL209C	snap_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-8.55-mRNA-1_1&gene=snap_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-8.55&CDS=1-3801
2185	OG0002185	YKL210W	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-8.134-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-8.134&CDS=1-3063
2186	OG0002186	YKL212W	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-5.3-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-5.3&CDS=1-1845
2187	OG0002187	YKL216W	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-3.23&CDS=1-1341
2188	OG0002188	YKR001C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-8.3-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-8.3&CDS=1-2067
2189	OG0002189	YKR002W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-7.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-7.20&CDS=1-1671
2190	OG0002190	YKR004C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.135-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.135&CDS=1-1194
2191	OG0002191	YKR008W	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.239-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.239&CDS=1-1947
2192	OG0002192	YKR009C	augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-6.79-mRNA-1_1&gene=augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-6.79&CDS=1-2706
2193	OG0002193	YKR014C	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-0.124&CDS=1-672
2194	OG0002194	YKR016W	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.151&CDS=1-1746
2195	OG0002195	YKR017C	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.121&CDS=1-1692
2196	OG0002196	YKR023W	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-0.146&CDS=1-1539
2197	OG0002197	YKR024C	maker-NODE_1_length_1879612_cov_25.5025_ID_1371-augustus-gene-4.172-mRNA-1_1&gene=maker-NODE_1_length_1879612_cov_25.5025_ID_1371-augustus-gene-4.172&CDS=1-3219
2198	OG0002198	YKR026C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.134-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.134&CDS=1-918
2199	OG0002199	YKR030W	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.119&CDS=1-954
2200	OG0002200	YKR031C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-12.1-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-12.1&CDS=1-6009
2201	OG0002201	YKR034W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-10.6-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-10.6&CDS=1-1602
2202	OG0002202	YKR035W-A	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-12.14-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-12.14&CDS=1-600
2203	OG0002203	YKR038C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-16.263-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-16.263&CDS=1-1119
2204	OG0002204	YKR043C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-6.19&CDS=1-726
2205	OG0002205	YKR048C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-5.27-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-5.27&CDS=1-1227
2206	OG0002206	YKR050W	snap_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-7.97-mRNA-1_1&gene=snap_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-7.97&CDS=1-3093
2207	OG0002207	YKR054C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-8.145-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-8.145&CDS=1-12552
2208	OG0002208	YKR056W	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-9.36-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-9.36&CDS=1-1692
2209	OG0002209	YKR063C	snap_masked-NODE_189_length_395_cov_0.90146_ID_5141-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_189_length_395_cov_0.90146_ID_5141-processed-gene-0.0&CDS=1-327
2210	OG0002210	YKR065C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-7.128&CDS=1-537
2211	OG0002211	YKR066C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-7.152-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-7.152&CDS=1-1089
2212	OG0002212	YKR068C	maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-4.162-mRNA-1_1&gene=maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-4.162&CDS=1-579
2213	OG0002213	YKR069W	maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-4.163-mRNA-1_1&gene=maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-4.163&CDS=1-2958
2214	OG0002214	YKR071C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.126-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.126&CDS=1-1026
2215	OG0002215	YKR072C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-10.119-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-10.119&CDS=1-1647
2216	OG0002216	YKR074W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.126-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.126&CDS=1-450
2217	OG0002217	YKR079C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-3.126&CDS=1-2631
2218	OG0002218	YKR080W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.128-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.128&CDS=1-975
2219	OG0002219	YKR081C	maker-NODE_4_length_1354523_cov_30.1699_ID_1712-augustus-gene-9.116-mRNA-1_1&gene=maker-NODE_4_length_1354523_cov_30.1699_ID_1712-augustus-gene-9.116&CDS=1-963
2220	OG0002220	YKR082W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.134-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.134&CDS=1-3507
2221	OG0002221	YKR083C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.157-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.157&CDS=1-426
2222	OG0002222	YKR084C	maker-NODE_4_length_1354523_cov_30.1699_ID_1712-snap-gene-11.101-mRNA-1_1&gene=maker-NODE_4_length_1354523_cov_30.1699_ID_1712-snap-gene-11.101&CDS=1-2013
2223	OG0002223	YKR086W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.149-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.149&CDS=1-3333
2224	OG0002224	YKR087C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.117&CDS=1-1050
2225	OG0002225	YKR088C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.151-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.151&CDS=1-1173
2226	OG0002226	YKR090W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-3.115&CDS=1-2244
2227	OG0002227	YKR092C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.146-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.146&CDS=1-918
2228	OG0002228	YKR093W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.144-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.144&CDS=1-1734
2229	OG0002229	YKR095W-A	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-14.2-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-14.2&CDS=1-303
2230	OG0002230	YKR097W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-13.103-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-13.103&CDS=1-1659
2231	OG0002231	YLL001W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-5.1-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-5.1&CDS=1-2541
2232	OG0002232	YLL002W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-5.3-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-5.3&CDS=1-1536
2233	OG0002233	YLL003W	snap_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-0.55&CDS=1-4287
2234	OG0002234	YLL004W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.127-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.127&CDS=1-2250
2235	OG0002235	YLL006W	augustus_masked-NODE_12_length_69897_cov_27.2079_ID_2240-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_12_length_69897_cov_27.2079_ID_2240-processed-gene-0.20&CDS=1-1305
2236	OG0002236	YLL008W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-0.34&CDS=1-4599
2237	OG0002237	YLL009C	augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-0.46&CDS=1-204
2238	OG0002238	YLL010C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.116-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.116&CDS=1-1077
2239	OG0002239	YLL011W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.117-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.117&CDS=1-1383
2240	OG0002240	YLL013C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-8.48-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-8.48&CDS=1-2490
2241	OG0002241	YLL014W	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-2.6&CDS=1-312
2242	OG0002242	YLL018C	augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-9.260-mRNA-1_1&gene=augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-9.260&CDS=1-1686
2243	OG0002243	YLL018C-A	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-3.108&CDS=1-330
2244	OG0002244	YLL019C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-3.113&CDS=1-1935
2245	OG0002245	YLL021W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-12.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-12.14&CDS=1-3627
2246	OG0002246	YLL023C	maker-NODE_5_length_1251503_cov_26.723_ID_1834-augustus-gene-7.158-mRNA-1_1&gene=maker-NODE_5_length_1251503_cov_26.723_ID_1834-augustus-gene-7.158&CDS=1-837
2247	OG0002247	YLL026W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.160-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.160&CDS=1-2700
2248	OG0002248	YLL027W	genemark-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-4.162-mRNA-1_1&gene=genemark-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-4.162&CDS=1-825
2249	OG0002249	YLL029W	augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-4.44-mRNA-1_1&gene=augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-4.44&CDS=1-2097
2250	OG0002250	YLL031C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-3.131&CDS=1-6474
2251	OG0002251	YLL032C	snap_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-7.106-mRNA-1_1&gene=snap_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-7.106&CDS=1-2445
2252	OG0002252	YLL033W	snap_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-4.80-mRNA-1_1&gene=snap_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-4.80&CDS=1-639
2253	OG0002253	YLL034C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-3.124&CDS=1-2514
2254	OG0002254	YLL035W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-0.103&CDS=1-2043
2255	OG0002255	YLL036C	augustus_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-0.115&CDS=1-2553
2256	OG0002256	YLL040C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-7.35-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-7.35&CDS=1-9378
2257	OG0002257	YLL041C	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-1.18&CDS=1-789
2258	OG0002258	YLL048C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-7.8-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-7.8&CDS=1-6519
2259	OG0002259	YLL050C	maker-NODE_7_length_764832_cov_27.519_ID_1967-augustus-gene-1.125-mRNA-1_1&gene=maker-NODE_7_length_764832_cov_27.519_ID_1967-augustus-gene-1.125&CDS=1-429
2260	OG0002260	YLL056C	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-0.127&CDS=1-915
2261	OG0002261	YLR002C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-2.121&CDS=1-3525
2262	OG0002262	YLR003C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-1.12&CDS=1-912
2263	OG0002263	YLR004C	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-15.173-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-15.173&CDS=1-1500
2264	OG0002264	YLR005W	genemark-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-0.125&CDS=1-1560
2265	OG0002265	YLR006C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.135&CDS=1-2409
2266	OG0002266	YLR008C	augustus_masked-NODE_12_length_69897_cov_27.2079_ID_2240-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_12_length_69897_cov_27.2079_ID_2240-processed-gene-0.23&CDS=1-510
2267	OG0002267	YLR009W	augustus_masked-NODE_12_length_69897_cov_27.2079_ID_2240-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_12_length_69897_cov_27.2079_ID_2240-processed-gene-0.7&CDS=1-600
2268	OG0002268	YLR014C	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-0.106&CDS=1-2577
2269	OG0002269	YLR015W	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-0.110&CDS=1-1500
2270	OG0002270	YLR017W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.145-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-4.145&CDS=1-999
2271	OG0002271	YLR022C	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-2.8&CDS=1-762
2272	OG0002272	YLR023C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-0.114&CDS=1-1704
2273	OG0002273	YLR025W	snap_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-4.68-mRNA-1_1&gene=snap_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-4.68&CDS=1-1617
2274	OG0002274	YLR032W	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-9.33-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-9.33&CDS=1-3603
2275	OG0002275	YLR033W	maker-NODE_3_length_1617016_cov_26.7539_ID_6023-snap-gene-9.56-mRNA-1_1&gene=maker-NODE_3_length_1617016_cov_26.7539_ID_6023-snap-gene-9.56&CDS=1-1692
2276	OG0002276	YLR034C	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-9.38-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-9.38&CDS=1-1569
2277	OG0002277	YLR038C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-0.121&CDS=1-246
2278	OG0002278	YLR047C	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-4.132-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-4.132&CDS=1-3183
2279	OG0002279	YLR050C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.144-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.144&CDS=1-519
2280	OG0002280	YLR051C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-12.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-12.34&CDS=1-708
2281	OG0002281	YLR055C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-11.150-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-11.150&CDS=1-1980
2282	OG0002282	YLR056W	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-14.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-14.125&CDS=1-1134
2283	OG0002283	YLR058C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-3.162-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-3.162&CDS=1-1410
2284	OG0002284	YLR059C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.122&CDS=1-831
2285	OG0002285	YLR060W	snap_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-15.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-15.78&CDS=1-2400
2286	OG0002286	YLR063W	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-15.44-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-15.44&CDS=1-978
2287	OG0002287	YLR064W	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-2.136&CDS=1-852
2288	OG0002288	YLR066W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-10.3-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-10.3&CDS=1-570
