	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026142_Citeromyces_matritensis
1605	OG0001605	YER183C	snap_masked-scf7180000040079-processed-gene-0.17-mRNA-1_1&gene=snap_masked-scf7180000040079-processed-gene-0.17&CDS=1-636
1606	OG0001606	YFL001W	augustus_masked-scf7180000042867-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-scf7180000042867-processed-gene-0.2&CDS=1-1182
1607	OG0001607	YFL005W	snap_masked-scf7180000042887-processed-gene-0.167-mRNA-1_1&gene=snap_masked-scf7180000042887-processed-gene-0.167&CDS=1-612
1608	OG0001608	YFL008W	snap_masked-scf7180000042887-processed-gene-0.159-mRNA-1_1&gene=snap_masked-scf7180000042887-processed-gene-0.159&CDS=1-3648
1609	OG0001609	YFL010C	snap_masked-scf7180000042887-processed-gene-0.160-mRNA-1_1&gene=snap_masked-scf7180000042887-processed-gene-0.160&CDS=1-585
1610	OG0001610	YFL014W	snap_masked-scf7180000043334-processed-gene-0.12-mRNA-1_1&gene=snap_masked-scf7180000043334-processed-gene-0.12&CDS=1-207
1611	OG0001611	YFL016C	genemark-scf7180000043000-processed-gene-0.0-mRNA-1_1&gene=genemark-scf7180000043000-processed-gene-0.0&CDS=1-876
1612	OG0001612	YFL018C	snap_masked-scf7180000042904-processed-gene-0.36-mRNA-1_1&gene=snap_masked-scf7180000042904-processed-gene-0.36&CDS=1-1470
1613	OG0001613	YFL022C	snap_masked-scf7180000042963-processed-gene-0.100-mRNA-1_1&gene=snap_masked-scf7180000042963-processed-gene-0.100&CDS=1-1488
1614	OG0001614	YFL024C	snap_masked-scf7180000042971-processed-gene-0.8-mRNA-1_1&gene=snap_masked-scf7180000042971-processed-gene-0.8&CDS=1-2043
1615	OG0001615	YFL026W	snap_masked-scf7180000042316-processed-gene-0.8-mRNA-1_1&gene=snap_masked-scf7180000042316-processed-gene-0.8&CDS=1-1086
1616	OG0001616	YFL028C	snap_masked-scf7180000043025-processed-gene-0.34-mRNA-1_1&gene=snap_masked-scf7180000043025-processed-gene-0.34&CDS=1-906
1617	OG0001617	YFL029C	snap_masked-scf7180000042904-processed-gene-0.27-mRNA-1_1&gene=snap_masked-scf7180000042904-processed-gene-0.27&CDS=1-1002
1618	OG0001618	YFL030W	snap_masked-scf7180000042919-processed-gene-0.1-mRNA-1_1&gene=snap_masked-scf7180000042919-processed-gene-0.1&CDS=1-1167
1619	OG0001619	YFL033C	augustus_masked-scf7180000043188-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-scf7180000043188-processed-gene-0.14&CDS=1-5286
1620	OG0001620	YFL034C-B	snap_masked-scf7180000042978-processed-gene-0.40-mRNA-1_1&gene=snap_masked-scf7180000042978-processed-gene-0.40&CDS=1-810
1621	OG0001621	YFL034W	maker-scf7180000042887-augustus-gene-0.215-mRNA-1_1&gene=maker-scf7180000042887-augustus-gene-0.215&CDS=1-3246
1622	OG0001622	YFL036W	snap_masked-scf7180000042978-processed-gene-0.41-mRNA-1_1&gene=snap_masked-scf7180000042978-processed-gene-0.41&CDS=1-3822
1623	OG0001623	YFL037W	augustus_masked-scf7180000043148-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-scf7180000043148-processed-gene-0.16&CDS=1-1344
1624	OG0001624	YFL038C	snap_masked-scf7180000043176-processed-gene-0.1-mRNA-1_1&gene=snap_masked-scf7180000043176-processed-gene-0.1&CDS=1-606
1625	OG0001625	YFL039C	snap_masked-scf7180000043220-processed-gene-0.23-mRNA-1_1&gene=snap_masked-scf7180000043220-processed-gene-0.23&CDS=1-1128
1626	OG0001626	YFL041W	snap_masked-scf7180000043212-processed-gene-0.74-mRNA-1_1&gene=snap_masked-scf7180000043212-processed-gene-0.74&CDS=1-1839
1627	OG0001627	YFL044C	snap_masked-scf7180000042963-processed-gene-0.79-mRNA-1_1&gene=snap_masked-scf7180000042963-processed-gene-0.79&CDS=1-933
1628	OG0001628	YFL045C	snap_masked-scf7180000042963-processed-gene-0.95-mRNA-1_1&gene=snap_masked-scf7180000042963-processed-gene-0.95&CDS=1-753
1629	OG0001629	YFL046W	augustus_masked-scf7180000042963-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-scf7180000042963-processed-gene-0.44&CDS=1-600
1630	OG0001630	YFL047W	snap_masked-scf7180000043295-processed-gene-0.10-mRNA-1_1&gene=snap_masked-scf7180000043295-processed-gene-0.10&CDS=1-2205
1631	OG0001631	YFL053W	snap_masked-scf7180000042925-processed-gene-0.2-mRNA-1_1&gene=snap_masked-scf7180000042925-processed-gene-0.2&CDS=1-1755
1632	OG0001632	YFL054C	augustus_masked-scf7180000042925-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-scf7180000042925-processed-gene-0.35&CDS=1-1908
1633	OG0001633	YFL055W	snap_masked-scf7180000043231-processed-gene-0.39-mRNA-1_1&gene=snap_masked-scf7180000043231-processed-gene-0.39&CDS=1-1590
1634	OG0001634	YFR001W	snap_masked-scf7180000042984-processed-gene-0.119-mRNA-1_1&gene=snap_masked-scf7180000042984-processed-gene-0.119&CDS=1-606
1635	OG0001635	YFR002W	snap_masked-scf7180000042978-processed-gene-0.36-mRNA-1_1&gene=snap_masked-scf7180000042978-processed-gene-0.36&CDS=1-2655
1636	OG0001636	YFR004W	snap_masked-scf7180000043146-processed-gene-0.6-mRNA-1_1&gene=snap_masked-scf7180000043146-processed-gene-0.6&CDS=1-933
1637	OG0001637	YFR006W	augustus_masked-scf7180000042750-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-scf7180000042750-processed-gene-0.4&CDS=1-1383
1638	OG0001638	YFR009W	snap_masked-scf7180000041922-processed-gene-0.81-mRNA-1_1&gene=snap_masked-scf7180000041922-processed-gene-0.81&CDS=1-2250
1639	OG0001639	YFR010W	snap_masked-scf7180000043361-processed-gene-0.16-mRNA-1_1&gene=snap_masked-scf7180000043361-processed-gene-0.16&CDS=1-1404
1640	OG0001640	YFR011C	snap_masked-scf7180000043361-processed-gene-0.15-mRNA-1_1&gene=snap_masked-scf7180000043361-processed-gene-0.15&CDS=1-450
1641	OG0001641	YFR015C	snap_masked-scf7180000043231-processed-gene-0.42-mRNA-1_1&gene=snap_masked-scf7180000043231-processed-gene-0.42&CDS=1-2067
1642	OG0001642	YFR016C	snap_masked-scf7180000043126-processed-gene-0.15-mRNA-1_1&gene=snap_masked-scf7180000043126-processed-gene-0.15&CDS=1-1371
1643	OG0001643	YFR019W	maker-scf7180000042961-augustus-gene-0.1-mRNA-1_1&gene=maker-scf7180000042961-augustus-gene-0.1&CDS=1-6015
1644	OG0001644	YFR021W	snap_masked-scf7180000042961-processed-gene-0.6-mRNA-1_1&gene=snap_masked-scf7180000042961-processed-gene-0.6&CDS=1-1254
1645	OG0001645	YFR025C	snap_masked-scf7180000043052-processed-gene-0.25-mRNA-1_1&gene=snap_masked-scf7180000043052-processed-gene-0.25&CDS=1-936
1646	OG0001646	YFR027W	augustus_masked-scf7180000043324-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-scf7180000043324-processed-gene-0.39&CDS=1-780
1647	OG0001647	YFR028C	snap_masked-scf7180000043084-processed-gene-0.1-mRNA-1_1&gene=snap_masked-scf7180000043084-processed-gene-0.1&CDS=1-1464
1648	OG0001648	YFR029W	augustus_masked-scf7180000042016-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-scf7180000042016-processed-gene-0.2&CDS=1-1614
1649	OG0001649	YFR031C	snap_masked-scf7180000043127-processed-gene-0.20-mRNA-1_1&gene=snap_masked-scf7180000043127-processed-gene-0.20&CDS=1-3510
1650	OG0001650	YFR032C-A	snap_masked-scf7180000043127-processed-gene-0.19-mRNA-1_1&gene=snap_masked-scf7180000043127-processed-gene-0.19&CDS=1-192
1651	OG0001651	YFR033C	snap_masked-scf7180000043202-processed-gene-0.9-mRNA-1_1&gene=snap_masked-scf7180000043202-processed-gene-0.9&CDS=1-465
1652	OG0001652	YFR034C	snap_masked-scf7180000042863-processed-gene-0.8-mRNA-1_1&gene=snap_masked-scf7180000042863-processed-gene-0.8&CDS=1-930
1653	OG0001653	YFR037C	snap_masked-scf7180000043280-processed-gene-0.5-mRNA-1_1&gene=snap_masked-scf7180000043280-processed-gene-0.5&CDS=1-1725
1654	OG0001654	YFR038W	snap_masked-scf7180000043280-processed-gene-0.19-mRNA-1_1&gene=snap_masked-scf7180000043280-processed-gene-0.19&CDS=1-2175
1655	OG0001655	YFR041C	snap_masked-scf7180000043296-processed-gene-0.54-mRNA-1_1&gene=snap_masked-scf7180000043296-processed-gene-0.54&CDS=1-813
1656	OG0001656	YFR044C	augustus_masked-scf7180000043296-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-scf7180000043296-processed-gene-0.5&CDS=1-1437
1657	OG0001657	YFR047C	snap_masked-scf7180000043324-processed-gene-0.5-mRNA-1_1&gene=snap_masked-scf7180000043324-processed-gene-0.5&CDS=1-912
1658	OG0001658	YFR048W	snap_masked-scf7180000043135-processed-gene-0.11-mRNA-1_1&gene=snap_masked-scf7180000043135-processed-gene-0.11&CDS=1-1581
1659	OG0001659	YFR049W	snap_masked-scf7180000043140-processed-gene-0.29-mRNA-1_1&gene=snap_masked-scf7180000043140-processed-gene-0.29&CDS=1-270
1660	OG0001660	YFR050C	snap_masked-scf7180000043140-processed-gene-0.30-mRNA-1_1&gene=snap_masked-scf7180000043140-processed-gene-0.30&CDS=1-792
1661	OG0001661	YFR051C	snap_masked-scf7180000043140-processed-gene-0.44-mRNA-1_1&gene=snap_masked-scf7180000043140-processed-gene-0.44&CDS=1-1527
1662	OG0001662	YGL001C	snap_masked-scf7180000042742-processed-gene-0.6-mRNA-1_1&gene=snap_masked-scf7180000042742-processed-gene-0.6&CDS=1-1044
1663	OG0001663	YGL003C	snap_masked-scf7180000042742-processed-gene-0.4-mRNA-1_1&gene=snap_masked-scf7180000042742-processed-gene-0.4&CDS=1-1464
1664	OG0001664	YGL004C	augustus_masked-scf7180000042969-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-scf7180000042969-processed-gene-0.7&CDS=1-1125
1665	OG0001665	YGL005C	augustus_masked-scf7180000042969-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-scf7180000042969-processed-gene-0.8&CDS=1-807
1666	OG0001666	YGL006W	snap_masked-scf7180000042969-processed-gene-0.100-mRNA-1_1&gene=snap_masked-scf7180000042969-processed-gene-0.100&CDS=1-3414
1667	OG0001667	YGL008C	snap_masked-scf7180000043262-processed-gene-0.12-mRNA-1_1&gene=snap_masked-scf7180000043262-processed-gene-0.12&CDS=1-2688
1668	OG0001668	YGL009C	snap_masked-scf7180000043027-processed-gene-0.3-mRNA-1_1&gene=snap_masked-scf7180000043027-processed-gene-0.3&CDS=1-2322
1669	OG0001669	YGL010W	genemark-scf7180000043343-processed-gene-0.85-mRNA-1_1&gene=genemark-scf7180000043343-processed-gene-0.85&CDS=1-2466
1670	OG0001670	YGL011C	snap_masked-scf7180000043262-processed-gene-0.1-mRNA-1_1&gene=snap_masked-scf7180000043262-processed-gene-0.1&CDS=1-744
1671	OG0001671	YGL012W	augustus_masked-scf7180000043262-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-scf7180000043262-processed-gene-0.21&CDS=1-3108
1672	OG0001672	YGL016W	augustus_masked-scf7180000042969-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-scf7180000042969-processed-gene-0.31&CDS=1-2700
1673	OG0001673	YGL017W	genemark-scf7180000042780-processed-gene-0.5-mRNA-1_1&gene=genemark-scf7180000042780-processed-gene-0.5&CDS=1-1545
1674	OG0001674	YGL018C	snap_masked-scf7180000040367-processed-gene-0.1-mRNA-1_1&gene=snap_masked-scf7180000040367-processed-gene-0.1&CDS=1-576
1675	OG0001675	YGL020C	augustus_masked-scf7180000043019-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-scf7180000043019-processed-gene-0.5&CDS=1-555
1676	OG0001676	YGL022W	snap_masked-scf7180000043027-processed-gene-0.2-mRNA-1_1&gene=snap_masked-scf7180000043027-processed-gene-0.2&CDS=1-2232
1677	OG0001677	YGL023C	snap_masked-scf7180000043027-processed-gene-0.9-mRNA-1_1&gene=snap_masked-scf7180000043027-processed-gene-0.9&CDS=1-1074
1678	OG0001678	YGL026C	maker-scf7180000043136-snap-gene-0.1-mRNA-1_1&gene=maker-scf7180000043136-snap-gene-0.1&CDS=1-2127
1679	OG0001679	YGL027C	maker-scf7180000043136-augustus-gene-0.2-mRNA-1_1&gene=maker-scf7180000043136-augustus-gene-0.2&CDS=1-3084
1680	OG0001680	YGL028C	snap_masked-scf7180000043254-processed-gene-0.21-mRNA-1_1&gene=snap_masked-scf7180000043254-processed-gene-0.21&CDS=1-1701
1681	OG0001681	YGL030W	genemark-scf7180000043254-processed-gene-0.30-mRNA-1_1&gene=genemark-scf7180000043254-processed-gene-0.30&CDS=1-318
1682	OG0001682	YGL037C	snap_masked-scf7180000043234-processed-gene-0.67-mRNA-1_1&gene=snap_masked-scf7180000043234-processed-gene-0.67&CDS=1-693
1683	OG0001683	YGL040C	snap_masked-scf7180000042919-processed-gene-0.2-mRNA-1_1&gene=snap_masked-scf7180000042919-processed-gene-0.2&CDS=1-1017
1684	OG0001684	YGL041W-A	snap_masked-scf7180000043182-processed-gene-0.57-mRNA-1_1&gene=snap_masked-scf7180000043182-processed-gene-0.57&CDS=1-342
1685	OG0001685	YGL043W	snap_masked-scf7180000043182-processed-gene-0.78-mRNA-1_1&gene=snap_masked-scf7180000043182-processed-gene-0.78&CDS=1-834
1686	OG0001686	YGL044C	snap_masked-scf7180000043182-processed-gene-0.58-mRNA-1_1&gene=snap_masked-scf7180000043182-processed-gene-0.58&CDS=1-738
1687	OG0001687	YGL045W	snap_masked-scf7180000043336-processed-gene-0.71-mRNA-1_1&gene=snap_masked-scf7180000043336-processed-gene-0.71&CDS=1-1851
1688	OG0001688	YGL048C	snap_masked-scf7180000043071-processed-gene-0.0-mRNA-1_1&gene=snap_masked-scf7180000043071-processed-gene-0.0&CDS=1-1188
1689	OG0001689	YGL054C	augustus_masked-scf7180000042074-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-scf7180000042074-processed-gene-0.12&CDS=1-411
1690	OG0001690	YGL062W	snap_masked-scf7180000042993-processed-gene-0.38-mRNA-1_1&gene=snap_masked-scf7180000042993-processed-gene-0.38&CDS=1-3516
1691	OG0001691	YGL064C	snap_masked-scf7180000042512-processed-gene-0.40-mRNA-1_1&gene=snap_masked-scf7180000042512-processed-gene-0.40&CDS=1-1500
1692	OG0001692	YGL065C	snap_masked-scf7180000042941-processed-gene-0.17-mRNA-1_1&gene=snap_masked-scf7180000042941-processed-gene-0.17&CDS=1-1359
1693	OG0001693	YGL066W	snap_masked-scf7180000042941-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000042941-processed-gene-0.14&CDS=1-1200
1694	OG0001694	YGL067W	snap_masked-scf7180000041936-processed-gene-0.0-mRNA-1_1&gene=snap_masked-scf7180000041936-processed-gene-0.0&CDS=1-1254
1695	OG0001695	YGL068W	augustus_masked-scf7180000043026-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-scf7180000043026-processed-gene-0.22&CDS=1-486
1696	OG0001696	YGL070C	snap_masked-scf7180000043026-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000043026-processed-gene-0.14&CDS=1-363
1697	OG0001697	YGL073W	snap_masked-scf7180000043355-processed-gene-0.1-mRNA-1_1&gene=snap_masked-scf7180000043355-processed-gene-0.1&CDS=1-1299
1698	OG0001698	YGL078C	snap_masked-scf7180000043355-processed-gene-0.13-mRNA-1_1&gene=snap_masked-scf7180000043355-processed-gene-0.13&CDS=1-1458
1699	OG0001699	YGL080W	snap_masked-scf7180000043355-processed-gene-0.16-mRNA-1_1&gene=snap_masked-scf7180000043355-processed-gene-0.16&CDS=1-330
1700	OG0001700	YGL083W	snap_masked-scf7180000043355-processed-gene-0.11-mRNA-1_1&gene=snap_masked-scf7180000043355-processed-gene-0.11&CDS=1-2256
1701	OG0001701	YGL084C	snap_masked-scf7180000042224-processed-gene-0.7-mRNA-1_1&gene=snap_masked-scf7180000042224-processed-gene-0.7&CDS=1-1662
1702	OG0001702	YGL085W	snap_masked-scf7180000042224-processed-gene-0.9-mRNA-1_1&gene=snap_masked-scf7180000042224-processed-gene-0.9&CDS=1-702
1703	OG0001703	YGL086W	augustus_masked-scf7180000042224-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-scf7180000042224-processed-gene-0.63&CDS=1-2043
1704	OG0001704	YGL087C	snap_masked-scf7180000042224-processed-gene-0.19-mRNA-1_1&gene=snap_masked-scf7180000042224-processed-gene-0.19&CDS=1-414
1705	OG0001705	YGL092W	snap_masked-scf7180000042896-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000042896-processed-gene-0.14&CDS=1-3891
1706	OG0001706	YGL094C	augustus_masked-scf7180000042910-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-scf7180000042910-processed-gene-0.20&CDS=1-3228
1707	OG0001707	YGL095C	snap_masked-scf7180000042910-processed-gene-0.5-mRNA-1_1&gene=snap_masked-scf7180000042910-processed-gene-0.5&CDS=1-1668
1708	OG0001708	YGL097W	snap_masked-scf7180000042512-processed-gene-0.33-mRNA-1_1&gene=snap_masked-scf7180000042512-processed-gene-0.33&CDS=1-1431
1709	OG0001709	YGL098W	snap_masked-scf7180000040367-processed-gene-0.5-mRNA-1_1&gene=snap_masked-scf7180000040367-processed-gene-0.5&CDS=1-756
1710	OG0001710	YGL100W	snap_masked-scf7180000043097-processed-gene-0.31-mRNA-1_1&gene=snap_masked-scf7180000043097-processed-gene-0.31&CDS=1-933
1711	OG0001711	YGL106W	augustus_masked-scf7180000043257-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-scf7180000043257-processed-gene-0.27&CDS=1-426
1712	OG0001712	YGL108C	augustus_masked-scf7180000043241-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-scf7180000043241-processed-gene-0.9&CDS=1-324
1713	OG0001713	YGL112C	snap_masked-scf7180000043241-processed-gene-0.34-mRNA-1_1&gene=snap_masked-scf7180000043241-processed-gene-0.34&CDS=1-1485
1714	OG0001714	YGL113W	augustus_masked-scf7180000043241-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-scf7180000043241-processed-gene-0.13&CDS=1-1632
1715	OG0001715	YGL114W	augustus_masked-scf7180000043122-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-scf7180000043122-processed-gene-0.35&CDS=1-1992
1716	OG0001716	YGL115W	snap_masked-scf7180000043122-processed-gene-0.4-mRNA-1_1&gene=snap_masked-scf7180000043122-processed-gene-0.4&CDS=1-1026
1717	OG0001717	YGL116W	snap_masked-scf7180000043296-processed-gene-0.44-mRNA-1_1&gene=snap_masked-scf7180000043296-processed-gene-0.44&CDS=1-1536
1718	OG0001718	YGL119W	snap_masked-scf7180000041127-processed-gene-0.33-mRNA-1_1&gene=snap_masked-scf7180000041127-processed-gene-0.33&CDS=1-1581
1719	OG0001719	YGL120C	maker-scf7180000043135-snap-gene-0.19-mRNA-1_1&gene=maker-scf7180000043135-snap-gene-0.19&CDS=1-2604
1720	OG0001720	YGL122C	snap_masked-scf7180000042866-processed-gene-0.38-mRNA-1_1&gene=snap_masked-scf7180000042866-processed-gene-0.38&CDS=1-1407
1721	OG0001721	YGL123W	snap_masked-scf7180000042889-processed-gene-0.2-mRNA-1_1&gene=snap_masked-scf7180000042889-processed-gene-0.2&CDS=1-759
1722	OG0001722	YGL124C	snap_masked-scf7180000043361-processed-gene-0.7-mRNA-1_1&gene=snap_masked-scf7180000043361-processed-gene-0.7&CDS=1-1356
1723	OG0001723	YGL125W	maker-scf7180000043053-augustus-gene-0.0-mRNA-1_1&gene=maker-scf7180000043053-augustus-gene-0.0&CDS=1-2262
1724	OG0001724	YGL126W	augustus_masked-scf7180000041224-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-scf7180000041224-processed-gene-0.4&CDS=1-849
1725	OG0001725	YGL127C	snap_masked-scf7180000041224-processed-gene-0.2-mRNA-1_1&gene=snap_masked-scf7180000041224-processed-gene-0.2&CDS=1-312
1726	OG0001726	YGL130W	snap_masked-scf7180000041936-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000041936-processed-gene-0.14&CDS=1-1407
1727	OG0001727	YGL131C	snap_masked-scf7180000041936-processed-gene-0.2-mRNA-1_1&gene=snap_masked-scf7180000041936-processed-gene-0.2&CDS=1-3528
1728	OG0001728	YGL136C	augustus_masked-scf7180000042070-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-scf7180000042070-processed-gene-0.12&CDS=1-780
1729	OG0001729	YGL137W	snap_masked-scf7180000042070-processed-gene-0.30-mRNA-1_1&gene=snap_masked-scf7180000042070-processed-gene-0.30&CDS=1-2460
1730	OG0001730	YGL141W	snap_masked-scf7180000043001-processed-gene-0.12-mRNA-1_1&gene=snap_masked-scf7180000043001-processed-gene-0.12&CDS=1-2601
1731	OG0001731	YGL143C	maker-scf7180000043095-augustus-gene-0.0-mRNA-1_1&gene=maker-scf7180000043095-augustus-gene-0.0&CDS=1-1113
1732	OG0001732	YGL144C	snap_masked-scf7180000043095-processed-gene-0.5-mRNA-1_1&gene=snap_masked-scf7180000043095-processed-gene-0.5&CDS=1-2151
1733	OG0001733	YGL148W	snap_masked-scf7180000043361-processed-gene-0.23-mRNA-1_1&gene=snap_masked-scf7180000043361-processed-gene-0.23&CDS=1-1122
1734	OG0001734	YGL150C	snap_masked-scf7180000043334-processed-gene-0.4-mRNA-1_1&gene=snap_masked-scf7180000043334-processed-gene-0.4&CDS=1-3150
1735	OG0001735	YGL153W	snap_masked-scf7180000043334-processed-gene-0.13-mRNA-1_1&gene=snap_masked-scf7180000043334-processed-gene-0.13&CDS=1-879
1736	OG0001736	YGL155W	snap_masked-scf7180000041944-processed-gene-0.41-mRNA-1_1&gene=snap_masked-scf7180000041944-processed-gene-0.41&CDS=1-981
1737	OG0001737	YGL156W	snap_masked-scf7180000043334-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000043334-processed-gene-0.14&CDS=1-3177
1738	OG0001738	YGL159W	snap_masked-scf7180000043094-processed-gene-0.55-mRNA-1_1&gene=snap_masked-scf7180000043094-processed-gene-0.55&CDS=1-996
1739	OG0001739	YGL160W	snap_masked-scf7180000043231-processed-gene-0.48-mRNA-1_1&gene=snap_masked-scf7180000043231-processed-gene-0.48&CDS=1-1515
1740	OG0001740	YGL161C	augustus_masked-scf7180000043204-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-scf7180000043204-processed-gene-0.20&CDS=1-2103
1741	OG0001741	YGL163C	snap_masked-scf7180000043019-processed-gene-0.15-mRNA-1_1&gene=snap_masked-scf7180000043019-processed-gene-0.15&CDS=1-2379
1742	OG0001742	YGL166W	snap_masked-scf7180000043220-processed-gene-0.24-mRNA-1_1&gene=snap_masked-scf7180000043220-processed-gene-0.24&CDS=1-1143
1743	OG0001743	YGL167C	snap_masked-scf7180000043029-processed-gene-0.8-mRNA-1_1&gene=snap_masked-scf7180000043029-processed-gene-0.8&CDS=1-2736
1744	OG0001744	YGL169W	maker-scf7180000043029-augustus-gene-0.0-mRNA-1_1&gene=maker-scf7180000043029-augustus-gene-0.0&CDS=1-2217
1745	OG0001745	YGL171W	snap_masked-scf7180000042046-processed-gene-0.2-mRNA-1_1&gene=snap_masked-scf7180000042046-processed-gene-0.2&CDS=1-1608
1746	OG0001746	YGL172W	snap_masked-scf7180000042979-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000042979-processed-gene-0.14&CDS=1-1245
1747	OG0001747	YGL173C	snap_masked-scf7180000042979-processed-gene-0.6-mRNA-1_1&gene=snap_masked-scf7180000042979-processed-gene-0.6&CDS=1-3861
