	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
2212	OG0002212	YKL049C	genemark-NODE_114_length_20407_cov_8.09065_ID_227-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_114_length_20407_cov_8.09065_ID_227-processed-gene-0.28&CDS=1-588
2213	OG0002213	YKL051W	augustus_masked-NODE_114_length_20407_cov_8.09065_ID_227-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_114_length_20407_cov_8.09065_ID_227-processed-gene-0.0&CDS=1-1056
2214	OG0002214	YKL052C	genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.50&CDS=1-534
2215	OG0002215	YKL053C-A	snap_masked-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.23&CDS=1-255
2216	OG0002216	YKL054C	genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.52&CDS=1-2205
2217	OG0002217	YKL055C	genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.53&CDS=1-795
2218	OG0002218	YKL056C	genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.54&CDS=1-501
2219	OG0002219	YKL057C	genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.56&CDS=1-3084
2220	OG0002220	YKL058W	genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.68&CDS=1-366
2221	OG0002221	YKL059C	genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.57&CDS=1-1290
2222	OG0002222	YKL060C	augustus_masked-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.4&CDS=1-2211
2223	OG0002223	YKL061W	augustus_masked-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_76_length_48989_cov_9.58268_ID_151-processed-gene-0.15&CDS=1-354
2224	OG0002224	YKL062W	genemark-NODE_114_length_20407_cov_8.09065_ID_227-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_114_length_20407_cov_8.09065_ID_227-processed-gene-0.32&CDS=1-1674
2225	OG0002225	YKL063C	augustus_masked-NODE_114_length_20407_cov_8.09065_ID_227-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_114_length_20407_cov_8.09065_ID_227-processed-gene-0.4&CDS=1-381
2226	OG0002226	YKL064W	augustus_masked-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.14&CDS=1-3498
2227	OG0002227	YKL065C	genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.23&CDS=1-681
2228	OG0002228	YKL067W	genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.43&CDS=1-456
2229	OG0002229	YKL068W	snap_masked-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.78&CDS=1-3714
2230	OG0002230	YKL068W-A	snap_masked-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.79&CDS=1-180
2231	OG0002231	YKL069W	augustus_masked-NODE_56_length_71981_cov_10.3572_ID_111-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_56_length_71981_cov_10.3572_ID_111-processed-gene-0.122&CDS=1-522
2232	OG0002232	YKL070W	genemark-NODE_136_length_8205_cov_9.79975_ID_271-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_136_length_8205_cov_9.79975_ID_271-processed-gene-0.2&CDS=1-720
2233	OG0002233	YKL072W	augustus_masked-NODE_56_length_71981_cov_10.3572_ID_111-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_56_length_71981_cov_10.3572_ID_111-processed-gene-0.123&CDS=1-2313
2234	OG0002234	YKL073W	augustus_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.69&CDS=1-2631
2235	OG0002235	YKL074C	snap_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.35&CDS=1-1521
2236	OG0002236	YKL077W	augustus_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.71&CDS=1-1185
2237	OG0002237	YKL078W	snap_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.53&CDS=1-2061
2238	OG0002238	YKL079W	snap_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.54&CDS=1-2004
2239	OG0002239	YKL080W	genemark-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.18&CDS=1-1176
2240	OG0002240	YKL082C	genemark-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.6&CDS=1-1365
2241	OG0002241	YKL085W	maker-NODE_78_length_46909_cov_9.83267_ID_155-augustus-gene-0.33-mRNA-1_1&gene=maker-NODE_78_length_46909_cov_9.83267_ID_155-augustus-gene-0.33&CDS=1-1389
2242	OG0002242	YKL086W	genemark-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_78_length_46909_cov_9.83267_ID_155-processed-gene-0.23&CDS=1-378
2243	OG0002243	YKL087C	genemark-NODE_85_length_39781_cov_9.81307_ID_169-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_85_length_39781_cov_9.81307_ID_169-processed-gene-0.17&CDS=1-702
2244	OG0002244	YKL088W	genemark-NODE_85_length_39781_cov_9.81307_ID_169-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_85_length_39781_cov_9.81307_ID_169-processed-gene-0.6&CDS=1-1374
2245	OG0002245	YKL089W	genemark-NODE_48_length_80413_cov_9.32547_ID_95-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_48_length_80413_cov_9.32547_ID_95-processed-gene-0.51&CDS=1-1737
2246	OG0002246	YKL090W	snap_masked-NODE_48_length_80413_cov_9.32547_ID_95-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_48_length_80413_cov_9.32547_ID_95-processed-gene-0.14&CDS=1-1272
2247	OG0002247	YKL094W	genemark-NODE_73_length_49852_cov_10.3634_ID_145-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_73_length_49852_cov_10.3634_ID_145-processed-gene-0.29&CDS=1-933
2248	OG0002248	YKL095W	genemark-NODE_48_length_80413_cov_9.32547_ID_95-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_48_length_80413_cov_9.32547_ID_95-processed-gene-0.69&CDS=1-828
2249	OG0002249	YKL096W	maker-NODE_120_length_14333_cov_9.03978_ID_239-augustus-gene-0.22-mRNA-1_1&gene=maker-NODE_120_length_14333_cov_9.03978_ID_239-augustus-gene-0.22&CDS=1-1161
2250	OG0002250	YKL098W	genemark-NODE_120_length_14333_cov_9.03978_ID_239-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_120_length_14333_cov_9.03978_ID_239-processed-gene-0.13&CDS=1-969
2251	OG0002251	YKL099C	genemark-NODE_120_length_14333_cov_9.03978_ID_239-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_120_length_14333_cov_9.03978_ID_239-processed-gene-0.7&CDS=1-735
2252	OG0002252	YKL100C	genemark-NODE_120_length_14333_cov_9.03978_ID_239-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_120_length_14333_cov_9.03978_ID_239-processed-gene-0.8&CDS=1-1443
2253	OG0002253	YKL103C	genemark-NODE_5_length_237353_cov_10.2062_ID_9-processed-gene-1.34-mRNA-1_1&gene=genemark-NODE_5_length_237353_cov_10.2062_ID_9-processed-gene-1.34&CDS=1-1533
2254	OG0002254	YKL104C	genemark-NODE_5_length_237353_cov_10.2062_ID_9-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_5_length_237353_cov_10.2062_ID_9-processed-gene-1.35&CDS=1-2160
2255	OG0002255	YKL106W	snap_masked-NODE_5_length_237353_cov_10.2062_ID_9-processed-gene-1.145-mRNA-1_1&gene=snap_masked-NODE_5_length_237353_cov_10.2062_ID_9-processed-gene-1.145&CDS=1-1317
2256	OG0002256	YKL108W	snap_masked-NODE_5_length_237353_cov_10.2062_ID_9-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_5_length_237353_cov_10.2062_ID_9-processed-gene-1.149&CDS=1-1110
2257	OG0002257	YKL110C	augustus_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.0&CDS=1-945
2258	OG0002258	YKL113C	augustus_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.1&CDS=1-2193
2259	OG0002259	YKL117W	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.263-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.263&CDS=1-663
2260	OG0002260	YKL119C	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.214-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.214&CDS=1-450
2261	OG0002261	YKL120W	augustus_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.47&CDS=1-4440
2262	OG0002262	YKL122C	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.215-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.215&CDS=1-450
2263	OG0002263	YKL124W	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.269-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.269&CDS=1-1719
2264	OG0002264	YKL130C	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.221-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.221&CDS=1-714
2265	OG0002265	YKL134C	maker-NODE_9_length_194024_cov_10.486_ID_17-augustus-gene-0.196-mRNA-1_1&gene=maker-NODE_9_length_194024_cov_10.486_ID_17-augustus-gene-0.196&CDS=1-3729
2266	OG0002266	YKL135C	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.225-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.225&CDS=1-2184
2267	OG0002267	YKL137W	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.277-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.277&CDS=1-324
2268	OG0002268	YKL138C	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.226-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.226&CDS=1-393
2269	OG0002269	YKL138C-A	augustus_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.13&CDS=1-210
2270	OG0002270	YKL139W	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.279-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.279&CDS=1-1386
2271	OG0002271	YKL140W	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.280-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.280&CDS=1-1416
2272	OG0002272	YKL143W	augustus_masked-NODE_19_length_133711_cov_10.4439_ID_37-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_19_length_133711_cov_10.4439_ID_37-processed-gene-0.48&CDS=1-1920
2273	OG0002273	YKL144C	genemark-NODE_19_length_133711_cov_10.4439_ID_37-processed-gene-0.159-mRNA-1_1&gene=genemark-NODE_19_length_133711_cov_10.4439_ID_37-processed-gene-0.159&CDS=1-627
2274	OG0002274	YKL145W	genemark-NODE_19_length_133711_cov_10.4439_ID_37-processed-gene-0.189-mRNA-1_1&gene=genemark-NODE_19_length_133711_cov_10.4439_ID_37-processed-gene-0.189&CDS=1-1401
2275	OG0002275	YKL146W	genemark-NODE_19_length_133711_cov_10.4439_ID_37-processed-gene-0.190-mRNA-1_1&gene=genemark-NODE_19_length_133711_cov_10.4439_ID_37-processed-gene-0.190&CDS=1-1830
2276	OG0002276	YKL150W	genemark-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.150&CDS=1-933
2277	OG0002277	YKL151C	genemark-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.181-mRNA-1_1&gene=genemark-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.181&CDS=1-999
2278	OG0002278	YKL152C	genemark-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.180-mRNA-1_1&gene=genemark-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.180&CDS=1-741
2279	OG0002279	YKL154W	genemark-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.147-mRNA-1_1&gene=genemark-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.147&CDS=1-765
2280	OG0002280	YKL155C	augustus_masked-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_7_length_230505_cov_10.5646_ID_13-processed-gene-1.36&CDS=1-2109
2281	OG0002281	YKL159C	snap_masked-NODE_63_length_64077_cov_10.365_ID_125-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_63_length_64077_cov_10.365_ID_125-processed-gene-0.71&CDS=1-555
2282	OG0002282	YKL160W	genemark-NODE_63_length_64077_cov_10.365_ID_125-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_63_length_64077_cov_10.365_ID_125-processed-gene-0.52&CDS=1-447
2283	OG0002283	YKL162C	genemark-NODE_41_length_91025_cov_9.81865_ID_81-processed-gene-0.141-mRNA-1_1&gene=genemark-NODE_41_length_91025_cov_9.81865_ID_81-processed-gene-0.141&CDS=1-1173
2284	OG0002284	YKL165C	snap_masked-NODE_1_length_271579_cov_10.1807_ID_1-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_1_length_271579_cov_10.1807_ID_1-processed-gene-0.55&CDS=1-2757
2285	OG0002285	YKL167C	genemark-NODE_1_length_271579_cov_10.1807_ID_1-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_1_length_271579_cov_10.1807_ID_1-processed-gene-0.11&CDS=1-399
2286	OG0002286	YKL170W	augustus_masked-NODE_1_length_271579_cov_10.1807_ID_1-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_271579_cov_10.1807_ID_1-processed-gene-0.122&CDS=1-2739
2287	OG0002287	YKL173W	augustus_masked-NODE_33_length_103731_cov_10.142_ID_65-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_33_length_103731_cov_10.142_ID_65-processed-gene-0.119&CDS=1-4053
2288	OG0002288	YKL174C	genemark-NODE_33_length_103731_cov_10.142_ID_65-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_33_length_103731_cov_10.142_ID_65-processed-gene-0.4&CDS=1-1947
2289	OG0002289	YKL175W	genemark-NODE_33_length_103731_cov_10.142_ID_65-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_33_length_103731_cov_10.142_ID_65-processed-gene-0.29&CDS=1-1353
2290	OG0002290	YKL178C	genemark-NODE_33_length_103731_cov_10.142_ID_65-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_33_length_103731_cov_10.142_ID_65-processed-gene-0.9&CDS=1-1494
2291	OG0002291	YKL179C	augustus_masked-NODE_29_length_117365_cov_10.3771_ID_57-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_29_length_117365_cov_10.3771_ID_57-processed-gene-0.28&CDS=1-4182
2292	OG0002292	YKL181W	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.118&CDS=1-1293
2293	OG0002293	YKL182W	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.119&CDS=1-6168
2294	OG0002294	YKL184W	augustus_masked-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.48&CDS=1-3585
2295	OG0002295	YKL186C	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.80&CDS=1-567
2296	OG0002296	YKL188C	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.81-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.81&CDS=1-2430
2297	OG0002297	YKL189W	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.124&CDS=1-1179
2298	OG0002298	YKL190W	augustus_masked-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.53&CDS=1-525
2299	OG0002299	YKL191W	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.128&CDS=1-1608
2300	OG0002300	YKL192C	snap_masked-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.178-mRNA-1_1&gene=snap_masked-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.178&CDS=1-372
2301	OG0002301	YKL193C	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.91-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.91&CDS=1-1026
2302	OG0002302	YKL194C	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.93&CDS=1-1425
2303	OG0002303	YKL195W	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.131&CDS=1-1047
2304	OG0002304	YKL196C	genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_3_length_264769_cov_10.0898_ID_5-processed-gene-1.95&CDS=1-600
2305	OG0002305	YKL197C	genemark-NODE_105_length_25186_cov_9.41021_ID_209-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_105_length_25186_cov_9.41021_ID_209-processed-gene-0.20&CDS=1-3168
2306	OG0002306	YKL203C	genemark-NODE_109_length_22806_cov_11.0912_ID_217-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_109_length_22806_cov_11.0912_ID_217-processed-gene-0.15&CDS=1-7386
2307	OG0002307	YKL204W	snap_masked-NODE_109_length_22806_cov_11.0912_ID_217-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_109_length_22806_cov_11.0912_ID_217-processed-gene-0.8&CDS=1-1959
2308	OG0002308	YKL205W	genemark-NODE_109_length_22806_cov_11.0912_ID_217-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_109_length_22806_cov_11.0912_ID_217-processed-gene-0.21&CDS=1-3177
2309	OG0002309	YKL206C	augustus_masked-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.2&CDS=1-834
2310	OG0002310	YKL208W	snap_masked-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.43&CDS=1-915
2311	OG0002311	YKL209C	genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.58&CDS=1-3864
2312	OG0002312	YKL210W	genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.73&CDS=1-3039
2313	OG0002313	YKL211C	genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.61&CDS=1-1461
2314	OG0002314	YKL212W	genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.75&CDS=1-1866
2315	OG0002315	YKL213C	genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_58_length_70814_cov_10.15_ID_115-processed-gene-0.62&CDS=1-2175
2316	OG0002316	YKL214C	maker-NODE_58_length_70814_cov_10.15_ID_115-augustus-gene-0.27-mRNA-1_1&gene=maker-NODE_58_length_70814_cov_10.15_ID_115-augustus-gene-0.27&CDS=1-510
2317	OG0002317	YKL216W	genemark-NODE_43_length_87113_cov_10.1534_ID_85-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_43_length_87113_cov_10.1534_ID_85-processed-gene-0.45&CDS=1-942
2318	OG0002318	YKL221W	genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.166-mRNA-1_1&gene=genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.166&CDS=1-1500
2319	OG0002319	YKR002W	genemark-NODE_51_length_76526_cov_10.4101_ID_101-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_51_length_76526_cov_10.4101_ID_101-processed-gene-0.38&CDS=1-1695
2320	OG0002320	YKR005C	snap_masked-NODE_51_length_76526_cov_10.4101_ID_101-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_51_length_76526_cov_10.4101_ID_101-processed-gene-0.71&CDS=1-1908
2321	OG0002321	YKR006C	genemark-NODE_51_length_76526_cov_10.4101_ID_101-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_51_length_76526_cov_10.4101_ID_101-processed-gene-0.18&CDS=1-735
2322	OG0002322	YKR007W	snap_masked-NODE_51_length_76526_cov_10.4101_ID_101-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_51_length_76526_cov_10.4101_ID_101-processed-gene-0.88&CDS=1-459
2323	OG0002323	YKR009C	maker-NODE_51_length_76526_cov_10.4101_ID_101-augustus-gene-0.46-mRNA-1_1&gene=maker-NODE_51_length_76526_cov_10.4101_ID_101-augustus-gene-0.46&CDS=1-4128
2324	OG0002324	YKR011C	snap_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.182-mRNA-1_1&gene=snap_masked-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.182&CDS=1-771
2325	OG0002325	YKR014C	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.304-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.304&CDS=1-642
2326	OG0002326	YKR016W	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.248-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.248&CDS=1-1599
2327	OG0002327	YKR017C	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.305-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.305&CDS=1-1626
2328	OG0002328	YKR018C	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.306-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.306&CDS=1-2175
2329	OG0002329	YKR020W	genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.250-mRNA-1_1&gene=genemark-NODE_9_length_194024_cov_10.486_ID_17-processed-gene-0.250&CDS=1-402
