	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034986_Candida_oregonensis
1191	OG0001191	YEL011W	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-0.8&CDS=1-2103
1192	OG0001192	YEL012W	augustus_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.79&CDS=1-540
1193	OG0001193	YEL013W	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.103&CDS=1-1674
1194	OG0001194	YEL019C	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-6.75-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-6.75&CDS=1-813
1195	OG0001195	YEL020W-A	maker-NODE_2_length_1008149_cov_54.5014_ID_3-snap-gene-8.0-mRNA-1_1&gene=maker-NODE_2_length_1008149_cov_54.5014_ID_3-snap-gene-8.0&CDS=1-264
1196	OG0001196	YEL021W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.84-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.84&CDS=1-798
1197	OG0001197	YEL023C	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.76&CDS=1-1401
1198	OG0001198	YEL024W	augustus_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.99&CDS=1-633
1199	OG0001199	YEL026W	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.73&CDS=1-375
1200	OG0001200	YEL027W	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.54&CDS=1-480
1201	OG0001201	YEL031W	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-6.60-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-6.60&CDS=1-3648
1202	OG0001202	YEL032W	snap_masked-NODE_15_length_146448_cov_30.7583_ID_29-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_15_length_146448_cov_30.7583_ID_29-processed-gene-0.24&CDS=1-2478
1203	OG0001203	YEL034W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.54-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.54&CDS=1-468
1204	OG0001204	YEL036C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-6.36-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-6.36&CDS=1-1386
1205	OG0001205	YEL037C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-1.118&CDS=1-1005
1206	OG0001206	YEL038W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-1.144&CDS=1-678
1207	OG0001207	YEL042W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-7.21-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-7.21&CDS=1-1725
1208	OG0001208	YEL044W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-0.81&CDS=1-408
1209	OG0001209	YEL050C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.143-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.143&CDS=1-1059
1210	OG0001210	YEL051W	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-2.116-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-2.116&CDS=1-918
1211	OG0001211	YEL053C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.84&CDS=1-2397
1212	OG0001212	YEL055C	maker-NODE_12_length_341755_cov_65.6313_ID_23-augustus-gene-2.250-mRNA-1_1&gene=maker-NODE_12_length_341755_cov_65.6313_ID_23-augustus-gene-2.250&CDS=1-3240
1213	OG0001213	YEL056W	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.71&CDS=1-1176
1214	OG0001214	YEL058W	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-1.126&CDS=1-1593
1215	OG0001215	YEL060C	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.144&CDS=1-1614
1216	OG0001216	YEL061C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.136-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.136&CDS=1-2496
1217	OG0001217	YEL062W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.138-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.138&CDS=1-1758
1218	OG0001218	YEL063C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.156-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.156&CDS=1-1647
1219	OG0001219	YEL064C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-8.104-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-8.104&CDS=1-1458
1220	OG0001220	YEL065W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-8.40-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-8.40&CDS=1-1914
1221	OG0001221	YEL072W	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-8.159-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-8.159&CDS=1-825
1222	OG0001222	YER002W	augustus_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.19-mRNA-1_1&gene=augustus_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.19&CDS=1-627
1223	OG0001223	YER003C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.72-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.72&CDS=1-1299
1224	OG0001224	YER004W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.130-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.130&CDS=1-669
1225	OG0001225	YER005W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.105-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.105&CDS=1-1899
1226	OG0001226	YER006W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.106-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.106&CDS=1-1494
1227	OG0001227	YER007C-A	augustus_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.35-mRNA-1_1&gene=augustus_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.35&CDS=1-543
1228	OG0001228	YER007W	augustus_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-6.19&CDS=1-1470
1229	OG0001229	YER009W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-3.11-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-3.11&CDS=1-372
1230	OG0001230	YER010C	augustus_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-3.140&CDS=1-1428
1231	OG0001231	YER012W	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-1.57&CDS=1-588
1232	OG0001232	YER014W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-9.154-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-9.154&CDS=1-1485
1233	OG0001233	YER016W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.74-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.74&CDS=1-831
1234	OG0001234	YER019C-A	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.73&CDS=1-270
1235	OG0001235	YER019W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-11.29-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-11.29&CDS=1-1242
1236	OG0001236	YER020W	maker-NODE_5_length_957844_cov_53.4892_ID_9-augustus-gene-4.0-mRNA-1_1&gene=maker-NODE_5_length_957844_cov_53.4892_ID_9-augustus-gene-4.0&CDS=1-3315
1237	OG0001237	YER021W	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.53-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.53&CDS=1-1425
1238	OG0001238	YER022W	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.52-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.52&CDS=1-1704
1239	OG0001239	YER023W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.36&CDS=1-828
1240	OG0001240	YER025W	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-6.133-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-6.133&CDS=1-1575
1241	OG0001241	YER026C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.60-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.60&CDS=1-801
1242	OG0001242	YER027C	snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-2.56&CDS=1-981
1243	OG0001243	YER029C	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.19&CDS=1-411
1244	OG0001244	YER036C	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-8.133-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-8.133&CDS=1-1833
1245	OG0001245	YER041W	genemark-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.89-mRNA-1_1&gene=genemark-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-14.89&CDS=1-2274
1246	OG0001246	YER042W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.99-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.99&CDS=1-552
1247	OG0001247	YER043C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.143-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.143&CDS=1-1347
1248	OG0001248	YER044C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-4.54-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-4.54&CDS=1-432
1249	OG0001249	YER046W	genemark-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-2.68-mRNA-1_1&gene=genemark-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-2.68&CDS=1-531
1250	OG0001250	YER048W-A	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-0.109&CDS=1-267
1251	OG0001251	YER049W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-0.23&CDS=1-1812
1252	OG0001252	YER050C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.71&CDS=1-564
1253	OG0001253	YER051W	maker-NODE_3_length_981849_cov_61.5484_ID_5-augustus-gene-7.1-mRNA-1_1&gene=maker-NODE_3_length_981849_cov_61.5484_ID_5-augustus-gene-7.1&CDS=1-4533
1254	OG0001254	YER052C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-0.10&CDS=1-1605
1255	OG0001255	YER053C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-1.126&CDS=1-987
1256	OG0001256	YER055C	maker-NODE_5_length_957844_cov_53.4892_ID_9-snap-gene-2.50-mRNA-1_1&gene=maker-NODE_5_length_957844_cov_53.4892_ID_9-snap-gene-2.50&CDS=1-912
1257	OG0001257	YER058W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.96-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.96&CDS=1-258
1258	OG0001258	YER061C	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.280-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.280&CDS=1-1290
1259	OG0001259	YER063W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.223-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.223&CDS=1-513
1260	OG0001260	YER065C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.67-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.67&CDS=1-1650
1261	OG0001261	YER068W	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.92-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.92&CDS=1-1680
1262	OG0001262	YER069W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.14-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.14&CDS=1-2631
1263	OG0001263	YER072W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.119-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-2.119&CDS=1-345
1264	OG0001264	YER074W-A	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.100-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.100&CDS=1-273
1265	OG0001265	YER077C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-5.112-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-5.112&CDS=1-2721
1266	OG0001266	YER078C	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.234-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.234&CDS=1-1518
1267	OG0001267	YER080W	snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.115-mRNA-1_1&gene=snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.115&CDS=1-1818
1268	OG0001268	YER081W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-9.158-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-9.158&CDS=1-1401
1269	OG0001269	YER082C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-5.107-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-5.107&CDS=1-1560
1270	OG0001270	YER083C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-5.125-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-5.125&CDS=1-858
1271	OG0001271	YER086W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.4-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.4&CDS=1-1716
1272	OG0001272	YER087W	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.96&CDS=1-1491
1273	OG0001273	YER090W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.123-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.123&CDS=1-1545
1274	OG0001274	YER091C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.120-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.120&CDS=1-2301
1275	OG0001275	YER093C	snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-1.45&CDS=1-3801
1276	OG0001276	YER094C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-5.118-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-5.118&CDS=1-618
1277	OG0001277	YER095W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.50-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.50&CDS=1-1008
1278	OG0001278	YER100W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-4.95-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-4.95&CDS=1-693
1279	OG0001279	YER107C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.110-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.110&CDS=1-1086
1280	OG0001280	YER110C	snap_masked-NODE_16_length_131685_cov_45.3429_ID_31-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_16_length_131685_cov_45.3429_ID_31-processed-gene-0.107&CDS=1-3312
1281	OG0001281	YER112W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.154-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.154&CDS=1-432
1282	OG0001282	YER113C	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.119&CDS=1-1956
1283	OG0001283	YER116C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.18-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-3.18&CDS=1-453
1284	OG0001284	YER118C	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.198-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.198&CDS=1-861
1285	OG0001285	YER122C	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-3.42-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-3.42&CDS=1-1299
1286	OG0001286	YER125W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-0.77&CDS=1-2307
1287	OG0001287	YER126C	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.133&CDS=1-783
1288	OG0001288	YER127W	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-1.116&CDS=1-1044
1289	OG0001289	YER130C	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-6.163-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-6.163&CDS=1-2229
1290	OG0001290	YER134C	snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-0.39&CDS=1-522
1291	OG0001291	YER136W	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.67&CDS=1-1338
1292	OG0001292	YER137C	augustus_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.146&CDS=1-474
1293	OG0001293	YER140W	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.97-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.97&CDS=1-2052
1294	OG0001294	YER141W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.133-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.133&CDS=1-1422
1295	OG0001295	YER142C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-0.81&CDS=1-996
1296	OG0001296	YER143W	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.33&CDS=1-1215
1297	OG0001297	YER146W	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.32&CDS=1-288
1298	OG0001298	YER148W	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-3.90&CDS=1-729
1299	OG0001299	YER151C	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.100&CDS=1-2199
1300	OG0001300	YER152C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.24&CDS=1-1308
1301	OG0001301	YER154W	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.128-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.128&CDS=1-1089
1302	OG0001302	YER155C	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.152-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.152&CDS=1-5370
1303	OG0001303	YER156C	snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-1.3-mRNA-1_1&gene=snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-1.3&CDS=1-1002
1304	OG0001304	YER157W	snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-1.5-mRNA-1_1&gene=snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-1.5&CDS=1-2445
1305	OG0001305	YER159C	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.264-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.264&CDS=1-375
1306	OG0001306	YER162C	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.129-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.129&CDS=1-3279
1307	OG0001307	YER163C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-1.32&CDS=1-756
1308	OG0001308	YER164W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-7.150-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-7.150&CDS=1-4254
