	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035268_Wickerhamomyces_hampshirensis
1690	OG0001690	YGR061C	genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.100&CDS=1-4029
1691	OG0001691	YGR062C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-16.23-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-16.23&CDS=1-972
1692	OG0001692	YGR063C	snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-16.133-mRNA-1_1&gene=snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-16.133&CDS=1-297
1693	OG0001693	YGR068C	genemark-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.23&CDS=1-2019
1694	OG0001694	YGR072W	augustus_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-9.100-mRNA-1_1&gene=augustus_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-9.100&CDS=1-1206
1695	OG0001695	YGR074W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.29-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.29&CDS=1-330
1696	OG0001696	YGR075C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.10-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.10&CDS=1-507
1697	OG0001697	YGR076C	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-3.129-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-3.129&CDS=1-513
1698	OG0001698	YGR077C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.1-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.1&CDS=1-1869
1699	OG0001699	YGR078C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.0-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.0&CDS=1-570
1700	OG0001700	YGR080W	genemark-NODE_15_length_246556_cov_32.6908_ID_5762-processed-gene-1.51-mRNA-1_1&gene=genemark-NODE_15_length_246556_cov_32.6908_ID_5762-processed-gene-1.51&CDS=1-969
1701	OG0001701	YGR081C	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-4.138-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-4.138&CDS=1-501
1702	OG0001702	YGR082W	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-4.165-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-4.165&CDS=1-504
1703	OG0001703	YGR083C	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.206-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.206&CDS=1-1479
1704	OG0001704	YGR084C	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.207-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.207&CDS=1-921
1705	OG0001705	YGR086C	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.205-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-4.205&CDS=1-933
1706	OG0001706	YGR088W	genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.45-mRNA-1_1&gene=genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.45&CDS=1-1650
1707	OG0001707	YGR089W	augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.124-mRNA-1_1&gene=augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.124&CDS=1-2160
1708	OG0001708	YGR090W	genemark-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-0.3&CDS=1-3513
1709	OG0001709	YGR091W	genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.28&CDS=1-1455
1710	OG0001710	YGR093W	genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.69-mRNA-1_1&gene=genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.69&CDS=1-1512
1711	OG0001711	YGR094W	genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.68-mRNA-1_1&gene=genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.68&CDS=1-3156
1712	OG0001712	YGR095C	genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.27-mRNA-1_1&gene=genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.27&CDS=1-663
1713	OG0001713	YGR096W	genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.67-mRNA-1_1&gene=genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-2.67&CDS=1-897
1714	OG0001714	YGR098C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-1.149-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-1.149&CDS=1-4821
1715	OG0001715	YGR099W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-1.131&CDS=1-2010
1716	OG0001716	YGR100W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-1.132&CDS=1-2817
1717	OG0001717	YGR101W	augustus_masked-NODE_23_length_32030_cov_20.5874_ID_4869-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_23_length_32030_cov_20.5874_ID_4869-processed-gene-0.20&CDS=1-1836
1718	OG0001718	YGR102C	genemark-NODE_23_length_32030_cov_20.5874_ID_4869-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_23_length_32030_cov_20.5874_ID_4869-processed-gene-0.11&CDS=1-483
1719	OG0001719	YGR103W	genemark-NODE_23_length_32030_cov_20.5874_ID_4869-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_23_length_32030_cov_20.5874_ID_4869-processed-gene-0.6&CDS=1-1806
1720	OG0001720	YGR106C	snap_masked-NODE_23_length_32030_cov_20.5874_ID_4869-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_23_length_32030_cov_20.5874_ID_4869-processed-gene-0.43&CDS=1-186
1721	OG0001721	YGR111W	genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.108&CDS=1-1113
1722	OG0001722	YGR112W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-3.152-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-3.152&CDS=1-1071
1723	OG0001723	YGR116W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.121-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.121&CDS=1-4335
1724	OG0001724	YGR117C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-9.37-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-9.37&CDS=1-1314
1725	OG0001725	YGR119C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-9.13-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-9.13&CDS=1-783
1726	OG0001726	YGR123C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.118-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.118&CDS=1-1470
1727	OG0001727	YGR124W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-3.127-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-3.127&CDS=1-1701
1728	OG0001728	YGR125W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.142-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.142&CDS=1-2922
1729	OG0001729	YGR126W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.119-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.119&CDS=1-387
1730	OG0001730	YGR127W	snap_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.63-mRNA-1_1&gene=snap_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.63&CDS=1-741
1731	OG0001731	YGR128C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.153-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-3.153&CDS=1-1713
1732	OG0001732	YGR132C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-6.1-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-6.1&CDS=1-843
1733	OG0001733	YGR134W	augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-6.61-mRNA-1_1&gene=augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-6.61&CDS=1-2565
1734	OG0001734	YGR135W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.53-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.53&CDS=1-750
1735	OG0001735	YGR145W	genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-2.145-mRNA-1_1&gene=genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-2.145&CDS=1-2091
1736	OG0001736	YGR147C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-12.134-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-12.134&CDS=1-798
1737	OG0001737	YGR149W	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-3.131-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-3.131&CDS=1-1389
1738	OG0001738	YGR150C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-1.115&CDS=1-2037
1739	OG0001739	YGR155W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.7&CDS=1-1482
1740	OG0001740	YGR158C	genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.104&CDS=1-723
1741	OG0001741	YGR159C	genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.102&CDS=1-1410
1742	OG0001742	YGR163W	genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.112-mRNA-1_1&gene=genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.112&CDS=1-984
1743	OG0001743	YGR165W	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-3.141-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-3.141&CDS=1-1002
1744	OG0001744	YGR167W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-5.13-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-5.13&CDS=1-603
1745	OG0001745	YGR170W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.34-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.34&CDS=1-2751
1746	OG0001746	YGR171C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.17-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.17&CDS=1-1578
1747	OG0001747	YGR172C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.32-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.32&CDS=1-720
1748	OG0001748	YGR173W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.306-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.306&CDS=1-1101
1749	OG0001749	YGR174C	snap_masked-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-0.77&CDS=1-432
1750	OG0001750	YGR175C	genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-0.31&CDS=1-1440
1751	OG0001751	YGR178C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.234-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.234&CDS=1-2229
1752	OG0001752	YGR181W	snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.27-mRNA-1_1&gene=snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.27&CDS=1-294
1753	OG0001753	YGR183C	snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.25-mRNA-1_1&gene=snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.25&CDS=1-204
1754	OG0001754	YGR185C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.124-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.124&CDS=1-1191
1755	OG0001755	YGR186W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.109-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.109&CDS=1-1755
1756	OG0001756	YGR187C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.125-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.125&CDS=1-1137
1757	OG0001757	YGR188C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.32&CDS=1-2487
1758	OG0001758	YGR189C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.130-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.130&CDS=1-1224
1759	OG0001759	YGR193C	snap_masked-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-1.84&CDS=1-1215
1760	OG0001760	YGR194C	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-0.18&CDS=1-1740
1761	OG0001761	YGR195W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.15-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.15&CDS=1-735
1762	OG0001762	YGR198W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.17-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-15.17&CDS=1-2400
1763	OG0001763	YGR200C	genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-3.121-mRNA-1_1&gene=genemark-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-3.121&CDS=1-2361
1764	OG0001764	YGR202C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.1&CDS=1-1317
1765	OG0001765	YGR203W	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.21&CDS=1-420
1766	OG0001766	YGR205W	snap_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.60-mRNA-1_1&gene=snap_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.60&CDS=1-855
1767	OG0001767	YGR207C	maker-NODE_2_length_1379909_cov_21.984_ID_3444-augustus-gene-10.8-mRNA-1_1&gene=maker-NODE_2_length_1379909_cov_21.984_ID_3444-augustus-gene-10.8&CDS=1-1317
1768	OG0001768	YGR208W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.189-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.189&CDS=1-960
1769	OG0001769	YGR210C	genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.202-mRNA-1_1&gene=genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.202&CDS=1-1251
1770	OG0001770	YGR211W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.126-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.126&CDS=1-1509
1771	OG0001771	YGR215W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.111-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.111&CDS=1-324
1772	OG0001772	YGR216C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.107-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.107&CDS=1-1878
1773	OG0001773	YGR217W	snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.98-mRNA-1_1&gene=snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.98&CDS=1-6117
1774	OG0001774	YGR218W	snap_masked-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.133-mRNA-1_1&gene=snap_masked-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.133&CDS=1-3243
1775	OG0001775	YGR220C	genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.169-mRNA-1_1&gene=genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.169&CDS=1-780
1776	OG0001776	YGR223C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.147-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.147&CDS=1-1122
1777	OG0001777	YGR225W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.109-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.109&CDS=1-1530
1778	OG0001778	YGR227W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.110-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.110&CDS=1-1542
1779	OG0001779	YGR229C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.132-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.132&CDS=1-1296
1780	OG0001780	YGR231C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.133-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.133&CDS=1-924
1781	OG0001781	YGR232W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.115-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.115&CDS=1-741
1782	OG0001782	YGR233C	snap_masked-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.99-mRNA-1_1&gene=snap_masked-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-2.99&CDS=1-3369
1783	OG0001783	YGR234W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-6.22-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-6.22&CDS=1-1236
1784	OG0001784	YGR235C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-9.154-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-9.154&CDS=1-651
1785	OG0001785	YGR237C	augustus_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-1.66&CDS=1-1902
1786	OG0001786	YGR244C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.26-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.26&CDS=1-1251
1787	OG0001787	YGR245C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.7-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.7&CDS=1-2214
1788	OG0001788	YGR246C	maker-NODE_2_length_1379909_cov_21.984_ID_3444-snap-gene-8.102-mRNA-1_1&gene=maker-NODE_2_length_1379909_cov_21.984_ID_3444-snap-gene-8.102&CDS=1-2085
1789	OG0001789	YGR247W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.0-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.0&CDS=1-633
1790	OG0001790	YGR251W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.8-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.8&CDS=1-549
1791	OG0001791	YGR252W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.3-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.3&CDS=1-1326
1792	OG0001792	YGR253C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.1-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.1&CDS=1-765
1793	OG0001793	YGR254W	genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_10_length_326157_cov_19.9824_ID_4243-processed-gene-0.14&CDS=1-1308
1794	OG0001794	YGR255C	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.48-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.48&CDS=1-1413
1795	OG0001795	YGR257C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-9.152-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-9.152&CDS=1-1068
1796	OG0001796	YGR258C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-10.39-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-10.39&CDS=1-3030
1797	OG0001797	YGR261C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.14&CDS=1-2457
1798	OG0001798	YGR262C	genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.2-mRNA-1_1&gene=genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.2&CDS=1-789
1799	OG0001799	YGR263C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-0.4&CDS=1-1092
1800	OG0001800	YGR264C	genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.1-mRNA-1_1&gene=genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.1&CDS=1-2196
1801	OG0001801	YGR266W	augustus_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.97-mRNA-1_1&gene=augustus_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.97&CDS=1-4245
1802	OG0001802	YGR267C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.27-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.27&CDS=1-849
1803	OG0001803	YGR268C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.28-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.28&CDS=1-672
1804	OG0001804	YGR270W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.18-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-4.18&CDS=1-5406
